actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
370,PT00M12.90S,2022-02-25T04:21:19.7Z,2,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,56,70,2022-02-25T04:21:19Z,3600000,,,0,,A. Simons Free Throw 1 of 2 (20 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,,,,20.0,,,,,
371,PT00M12.90S,2022-02-25T04:21:20.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612757,56,70,2022-02-25T04:21:27Z,3610000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M12.90S,2022-02-25T04:21:20.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612757,56,70,2022-02-25T04:21:27Z,3620000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M12.90S,2022-02-25T04:21:20.6Z,2,REGULAR,substitution,in,[],1630553,,,1610612757,56,70,2022-02-25T04:21:27Z,3630000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M12.90S,2022-02-25T04:21:20.6Z,2,REGULAR,substitution,in,[],1627814,,,1610612757,56,70,2022-02-25T04:21:27Z,3640000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M12.90S,2022-02-25T04:21:40.8Z,2,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,57,70,2022-02-25T04:21:40Z,3650000,,,0,,A. Simons Free Throw 2 of 2 (21 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,,,,21.0,,,,,
376,PT00M00.00S,2022-02-25T04:21:57.1Z,2,REGULAR,3pt,Jump Shot,[],201939,36.21879106438896,54.166666666666664,1610612744,57,70,2022-02-25T04:22:02Z,3660000,-21.0,288.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,28.88,Missed,,,,,,,,,,,,,,,
377,PT00M00.00S,2022-02-25T04:22:00.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,57,70,2022-02-25T04:22:00Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,
378,PT00M00.00S,2022-02-25T04:22:03.2Z,2,REGULAR,period,end,[],0,,,1610612744,57,70,2022-02-25T04:22:03Z,3680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,out,['startperiod'],1630553,,,1610612744,57,70,2022-02-25T04:38:41Z,3690000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,57,70,2022-02-25T04:38:41Z,3700000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,57,70,2022-02-25T04:38:41Z,3710000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,57,70,2022-02-25T04:38:41Z,3720000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612744,57,70,2022-02-25T04:38:41Z,3730000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,57,70,2022-02-25T04:38:41Z,3740000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,57,70,2022-02-25T04:38:41Z,3750000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2022-02-25T04:38:00.6Z,3,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,57,70,2022-02-25T04:38:41Z,3760000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2022-02-25T04:38:47.7Z,3,REGULAR,period,start,[],0,,,1610612744,57,70,2022-02-25T04:38:47Z,3770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M52.00S,2022-02-25T04:38:57.0Z,3,REGULAR,foul,personal,[],1626159,,,1610612744,57,70,2022-02-25T04:39:16Z,3780000,,,0,,J. Winslow personal FOUL (3 PF),"[1626159, 1626172]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,1146.0,3.0,0.0,Looney,1626172.0,,,,,,
390,PT11M43.00S,2022-02-25T04:39:25.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.38042049934296,50.49019607843137,1610612744,57,72,2022-02-25T04:39:32Z,3800000,2.0,10.0,1,right,K. Looney cutting DUNK (6 PTS) (G. Payton II 1 AST),"[1626172, 1627780]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,,,,1.0,Made,,,,,,,,,,6.0,G. Payton II,1627780.0,1.0,,
392,PT11M19.00S,2022-02-25T04:39:50.2Z,3,REGULAR,3pt,Jump Shot,[],1628404,33.722076215505915,21.323529411764707,1610612757,57,72,2022-02-25T04:39:56Z,3820000,143.0,264.0,1,left,MISS J. Hart 30' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,,,,30.09,Missed,,,,,,,,,,,,,,,
393,PT11M16.00S,2022-02-25T04:39:53.2Z,3,REGULAR,rebound,offensive,[],1629604,,,1610612757,57,72,2022-02-25T04:39:56Z,3830000,,,0,,C. Elleby REBOUND (Off:1 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,392.0,3.0,2.0,1.0,,,,,,,,,,,
394,PT11M11.00S,2022-02-25T04:39:57.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626159,12.171484888304862,3.9215686274509802,1610612757,60,72,2022-02-25T04:40:06Z,3840000,230.0,62.0,1,left,J. Winslow 3PT  (14 PTS) (C. Elleby 2 AST),"[1626159, 1629604]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,23.86,Made,,,,,,,,,,14.0,C. Elleby,1629604.0,2.0,,
396,PT10M50.00S,2022-02-25T04:40:18.7Z,3,REGULAR,2pt,Jump Shot,[],203952,90.09526938239159,25.98039215686275,1610612744,60,72,2022-02-25T04:40:27Z,3860000,-120.0,41.0,1,right,MISS A. Wiggins 12' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,,,,12.68,Missed,,,,,,,,,,,,,,,
397,PT10M48.00S,2022-02-25T04:40:20.7Z,3,REGULAR,rebound,defensive,[],1629604,,,1610612757,60,72,2022-02-25T04:40:27Z,3870000,,,0,,C. Elleby REBOUND (Off:1 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,396.0,4.0,3.0,1.0,,,,,,,,,,,
398,PT10M42.00S,2022-02-25T04:40:27.6Z,3,REGULAR,2pt,Jump Shot,[],1626159,9.149145860709593,80.88235294117648,1610612757,60,72,2022-02-25T04:40:33Z,3880000,-154.0,34.0,1,left,MISS J. Winslow 15' pullup Shot,[1626159],1610612757.0,POR,pullup,,,Winslow,J. Winslow,,,,,,,,15.8,Missed,,,,,,,,,,,,,,,
399,PT10M39.00S,2022-02-25T04:40:30.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,60,72,2022-02-25T04:40:33Z,3890000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,398.0,3.0,2.0,1.0,,,,,,,,,,,
400,PT10M30.00S,2022-02-25T04:40:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.9862023653088,47.30392156862745,1610612744,60,74,2022-02-25T04:40:42Z,3900000,-13.0,13.0,1,right,G. Payton II cutting Layup (7 PTS) (S. Curry 11 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,1.9,Made,,,,,,,,,,7.0,S. Curry,201939.0,11.0,,
402,PT10M29.00S,2022-02-25T04:40:43.9Z,3,REGULAR,foul,personal,[],1627780,,,1610612757,60,74,2022-02-25T04:41:28Z,3920000,,,0,,G. Payton II take personal FOUL (3 PF),"[1627780, 1629014]",1610612744.0,GSW,take,,,Payton II,G. Payton II,,,,,,,,,,,,,,202037.0,3.0,0.0,Simons,1629014.0,,,,,,
404,PT10M17.00S,2022-02-25T04:41:27.9Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612757,60,74,2022-02-25T04:41:36Z,3940000,,,0,,G. Payton II shooting personal FOUL (4 PF) (Hart 2 FT),"[1627780, 1628404]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,1146.0,4.0,0.0,Hart,1628404.0,,,,,,
406,PT10M17.00S,2022-02-25T04:41:50.6Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,61,74,2022-02-25T04:41:50Z,3960000,,,0,,J. Hart Free Throw 1 of 2 (9 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,Made,,,,,,,,,,9.0,,,,,
407,PT10M17.00S,2022-02-25T04:42:15.4Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,62,74,2022-02-25T04:42:15Z,3970000,,,0,,J. Hart Free Throw 2 of 2 (10 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,Made,,,,,,,,,,10.0,,,,,
408,PT10M05.00S,2022-02-25T04:42:29.4Z,3,REGULAR,3pt,Jump Shot,[],203952,73.27529566360053,16.42156862745098,1610612744,62,77,2022-02-25T04:42:34Z,3980000,-168.0,199.0,1,right,A. Wiggins 26' 3PT  (3 PTS) (K. Thompson 2 AST),"[203952, 202691]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,26.01,Made,,,,,,,,,,3.0,K. Thompson,202691.0,2.0,,
410,PT09M54.00S,2022-02-25T04:42:39.1Z,3,REGULAR,3pt,Jump Shot,[],1629604,9.937582128777924,4.411764705882353,1610612757,62,77,2022-02-25T04:42:45Z,4000000,228.0,41.0,1,left,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,23.15,Missed,,,,,,,,,,,,,,,
411,PT09M51.00S,2022-02-25T04:42:42.1Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,62,77,2022-02-25T04:42:45Z,4010000,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,410.0,4.0,3.0,1.0,,,,,,,,,,,
412,PT09M39.00S,2022-02-25T04:42:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.40932982917214,49.754901960784316,1610612744,62,79,2022-02-25T04:42:58Z,4020000,-1.0,28.0,1,right,A. Wiggins driving Layup (5 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,2.83,Made,,,,,,,,,,5.0,,,,,
413,PT09M20.00S,2022-02-25T04:43:13.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,28.465834428383708,24.509803921568626,1610612757,62,79,2022-02-25T04:43:17Z,4030000,127.0,215.0,1,left,MISS J. Hart 25' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,,,,25.0,Missed,,,,,,,,,,,,,,,
414,PT09M19.00S,2022-02-25T04:43:15.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,62,79,2022-02-25T04:43:15Z,4040000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,413.0,5.0,5.0,0.0,,,,,,,,,,,
415,PT09M19.00S,2022-02-25T04:43:17.8Z,3,REGULAR,foul,personal,[],1626159,,,1610612744,62,79,2022-02-25T04:43:37Z,4050000,,,0,,J. Winslow take personal FOUL (4 PF),"[1626159, 201939]",1610612757.0,POR,take,,,Winslow,J. Winslow,,,,,,,,,,,,,,202027.0,4.0,0.0,Curry,201939.0,,,,,,
417,PT09M08.00S,2022-02-25T04:43:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,90.3580814717477,51.71568627450981,1610612744,62,81,2022-02-25T04:43:54Z,4070000,9.0,38.0,1,right,K. Looney driving Layup (8 PTS) (S. Curry 12 AST),"[1626172, 201939]",1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,,,,3.91,Made,,,,,,,,,,8.0,S. Curry,201939.0,12.0,,
419,PT08M57.00S,2022-02-25T04:44:01.7Z,3,REGULAR,foul,technical,['1freethrow'],1626172,,,1610612757,62,81,2022-02-25T04:44:19Z,4090000,,,0,,K. Looney defensive-3-second technical FOUL (1 Tech),[1626172],1610612744.0,GSW,defensive-3-second,,,Looney,K. Looney,,,,,,,,,,,,,,202027.0,1.0,1.0,,,,,,,,
420,PT08M57.00S,2022-02-25T04:44:25.3Z,3,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,63,81,2022-02-25T04:44:25Z,4100000,,,0,,A. Simons technical Free Throw 1 of 1 (22 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,,,,22.0,,,,,
421,PT08M57.00S,2022-02-25T04:44:35.6Z,3,REGULAR,substitution,out,[],1626159,,,1610612757,63,81,2022-02-25T04:44:38Z,4110000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M57.00S,2022-02-25T04:44:35.6Z,3,REGULAR,substitution,in,[],1630535,,,1610612757,63,81,2022-02-25T04:44:38Z,4120000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M44.00S,2022-02-25T04:45:04.0Z,3,REGULAR,foul,offensive,[],1629014,,,1610612757,63,81,2022-02-25T04:45:29Z,4130000,,,0,,A. Simons charge offensive FOUL (3 PF),"[1629014, 203952]",1610612757.0,POR,charge,,,Simons,A. Simons,,,,,,,,,,,,,,202027.0,3.0,0.0,Wiggins,203952.0,,,,,,
425,PT08M44.00S,2022-02-25T04:45:04.0Z,3,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,63,81,2022-02-25T04:45:04Z,4150000,,,0,,A. Simons offensive foul TURNOVER (3 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,3.0,,,,,,,,,202027.0,,,,,,,,,,
426,PT08M33.00S,2022-02-25T04:45:26.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202691,92.06636005256242,3.6764705882352944,1610612744,63,81,2022-02-25T04:45:31Z,4160000,-232.0,22.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,23.27,Missed,,,,,,,,,,,,,,,
427,PT08M31.00S,2022-02-25T04:45:28.6Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,63,81,2022-02-25T04:45:31Z,4170000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,426.0,5.0,5.0,0.0,,,,,,,,,,,
428,PT08M23.00S,2022-02-25T04:45:37.6Z,3,REGULAR,2pt,Jump Shot,[],1630535,7.440867279894875,21.813725490196077,1610612757,65,81,2022-02-25T04:45:42Z,4180000,141.0,17.0,1,left,G. Brown III 14' Jump Shot (7 PTS) (J. Hart 4 AST),"[1630535, 1628404]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,14.2,Made,,,,,,,,,,7.0,J. Hart,1628404.0,4.0,,
430,PT08M23.00S,2022-02-25T04:45:45.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,65,81,2022-02-25T04:45:45Z,4200000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M23.00S,2022-02-25T04:48:08.4Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,65,81,2022-02-25T04:49:03Z,4210000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M23.00S,2022-02-25T04:48:08.4Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,65,81,2022-02-25T04:49:03Z,4220000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M06.00S,2022-02-25T04:49:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,93.9060446780552,95.09803921568627,1610612744,65,81,2022-02-25T04:49:38Z,4230000,225.0,5.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,22.56,Missed,,,,,,,,,,,,,,,
434,PT08M03.00S,2022-02-25T04:49:37.1Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,65,81,2022-02-25T04:49:38Z,4240000,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,433.0,3.0,2.0,1.0,,,,,,,,,,,
435,PT08M00.00S,2022-02-25T04:49:40.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630535,25.969119579500656,83.82352941176471,1610612757,65,81,2022-02-25T04:49:51Z,4250000,-169.0,192.0,1,left,MISS G. Brown III 25' running 3PT,[1630535],1610612757.0,POR,running,,,Brown III,G. Brown III,,,,,,,,25.55,Missed,,,,,,,,,,,,,,,
436,PT07M56.00S,2022-02-25T04:49:44.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,65,81,2022-02-25T04:49:47Z,4260000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,435.0,4.0,3.0,1.0,,,,,,,,,,,
437,PT07M44.00S,2022-02-25T04:49:56.1Z,3,REGULAR,3pt,Jump Shot,[],202691,86.5473061760841,4.411764705882353,1610612744,65,84,2022-02-25T04:50:03Z,4270000,-228.0,74.0,1,right,K. Thompson 3PT  (16 PTS) (S. Curry 13 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,23.96,Made,,,,,,,,,,16.0,S. Curry,201939.0,13.0,,
439,PT07M24.00S,2022-02-25T04:50:16.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,10.726018396846255,35.294117647058826,1610612757,65,84,2022-02-25T04:50:22Z,4290000,74.0,48.0,1,left,MISS D. Eubanks 8' Hook,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,8.79,Missed,,,,,,,,,,,,,,,
440,PT07M22.00S,2022-02-25T04:50:18.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,65,84,2022-02-25T04:50:22Z,4300000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,439.0,5.0,4.0,1.0,,,,,,,,,,,
441,PT07M12.00S,2022-02-25T04:50:28.0Z,3,REGULAR,3pt,Jump Shot,[],203952,92.32917214191852,4.6568627450980395,1610612744,65,84,2022-02-25T04:50:32Z,4310000,-227.0,20.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,22.75,Missed,,,,,,,,,,,,,,,
442,PT07M09.00S,2022-02-25T04:50:31.0Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,65,84,2022-02-25T04:50:36Z,4320000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,441.0,4.0,2.0,2.0,,,,,,,,,,,
443,PT07M02.00S,2022-02-25T04:50:37.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,24.78646517739816,84.31372549019608,1610612757,65,84,2022-02-25T04:50:46Z,4330000,-172.0,180.0,1,left,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,24.91,Missed,,,,,,,,,,,,,,,
444,PT07M02.00S,2022-02-25T04:50:37.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,65,84,2022-02-25T04:50:46Z,4340000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,
445,PT07M02.00S,2022-02-25T04:50:45.0Z,3,REGULAR,foul,personal,[],1629604,,,1610612744,65,84,2022-02-25T04:50:53Z,4350000,,,0,,C. Elleby loose ball personal FOUL (3 PF),"[1629604, 1629673]",1610612757.0,POR,loose ball,,,Elleby,C. Elleby,,,,,,,,,,,,,,202027.0,3.0,0.0,Poole,1629673.0,,,,,,
447,PT07M02.00S,2022-02-25T04:50:51.7Z,3,REGULAR,substitution,out,[],202691,,,1610612744,65,84,2022-02-25T04:51:08Z,4370000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M02.00S,2022-02-25T04:50:51.7Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,65,84,2022-02-25T04:51:08Z,4380000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M41.00S,2022-02-25T04:51:26.3Z,3,REGULAR,2pt,Jump Shot,[],203952,80.23981603153744,23.52941176470588,1610612744,65,84,2022-02-25T04:51:31Z,4390000,-132.0,133.0,1,right,MISS A. Wiggins 18' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,18.78,Missed,,,,,,,,,,,,,,,
450,PT06M38.00S,2022-02-25T04:51:29.3Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,65,84,2022-02-25T04:51:31Z,4400000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,449.0,6.0,4.0,2.0,,,,,,,,,,,
451,PT06M34.00S,2022-02-25T04:51:32.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,93.51182654402102,95.83333333333334,1610612744,65,84,2022-02-25T04:51:37Z,4410000,229.0,8.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,22.94,Missed,,,,,,,,,,,,,,,
452,PT06M31.00S,2022-02-25T04:51:35.5Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,65,84,2022-02-25T04:51:37Z,4420000,,,0,,D. Eubanks REBOUND (Off:2 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,451.0,5.0,3.0,2.0,,,,,,,,,,,
453,PT06M11.00S,2022-02-25T04:51:56.5Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,65,84,2022-02-25T04:52:00Z,4430000,,,0,,A. Simons lost ball TURNOVER (4 TO),"[1629014, 1630228]",1610612757.0,POR,,,,Simons,A. Simons,,,,,4.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,
454,PT06M11.00S,2022-02-25T04:51:56.5Z,3,REGULAR,steal,,[],1630228,,,1610612744,65,84,2022-02-25T04:51:59Z,4440000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M06.00S,2022-02-25T04:52:01.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,69.20170827858082,78.43137254901961,1610612744,65,84,2022-02-25T04:52:15Z,4450000,142.0,237.0,1,right,MISS J. Poole 27' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,
456,PT06M04.00S,2022-02-25T04:52:06.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,65,84,2022-02-25T04:52:06Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,
457,PT06M04.00S,2022-02-25T04:52:10.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,65,84,2022-02-25T04:52:10Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M00.00S,2022-02-25T04:52:18.8Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,65,84,2022-02-25T04:52:24Z,4480000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1628404]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,3.0,Hart,1628404.0,,,,,,,,,,,,,,,,,
459,PT06M00.00S,2022-02-25T04:52:18.8Z,3,REGULAR,steal,,[],1628404,,,1610612757,65,84,2022-02-25T04:52:21Z,4490000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M56.00S,2022-02-25T04:52:22.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,7.835085413929041,49.01960784313725,1610612757,67,84,2022-02-25T04:52:28Z,4500000,5.0,21.0,1,left,J. Hart running DUNK (12 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,,,,2.17,Made,,,,,,,,,,12.0,,,,,
