actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M16.00S,2022-01-27T03:28:40.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,6.1268068331143235,50.98039215686274,1610612742,13,25,2022-01-27T03:28:50Z,910000,-5.0,5.0,1,left,K. Porzingis DUNK (12 PTS) (D. Finney-Smith 2 AST),"[204001, 1627827]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,0.71,Made,12.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,
94,PT03M57.00S,2022-01-27T03:28:58.9Z,1,REGULAR,3pt,Jump Shot,[],203463,95.3515111695138,95.58823529411765,1610612757,13,25,2022-01-27T03:29:05Z,930000,228.0,-9.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,22.81,Missed,,,,,,,,,,,,,,,,
95,PT03M57.00S,2022-01-27T03:28:58.9Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,13,25,2022-01-27T03:29:05Z,940000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,
96,PT03M46.00S,2022-01-27T03:29:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,5.601182654402102,52.94117647058824,1610612742,13,25,2022-01-27T04:28:42Z,950000,-15.0,0.0,1,left,MISS K. Porzingis alley-oop Layup,[204001],1610612742.0,DAL,alley-oop,,,Porzingis,K. Porzingis,,,,,,,,1.47,Missed,,,,,,,,,,,,,,,,
97,PT03M45.00S,2022-01-27T03:29:10.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,13,25,2022-01-27T03:29:16Z,960000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,
98,PT03M41.00S,2022-01-27T03:29:16.6Z,1,REGULAR,foul,personal,[],1627827,,,1610612757,13,25,2022-01-27T03:34:12Z,970000,,,0,,D. Finney-Smith take personal FOUL (1 PF),"[1627827, 203463]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,McLemore,203463.0,,,
100,PT03M41.00S,2022-01-27T03:29:42.6Z,1,REGULAR,substitution,out,[],203503,,,1610612757,13,25,2022-01-27T03:29:54Z,990000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M41.00S,2022-01-27T03:29:42.6Z,1,REGULAR,substitution,in,[],1630535,,,1610612757,13,25,2022-01-27T03:29:54Z,1000000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M36.00S,2022-01-27T03:30:16.9Z,1,REGULAR,foul,personal,[],203493,,,1610612757,13,25,2022-01-27T03:30:24Z,1010000,,,0,,R. Bullock personal FOUL (1 PF),"[203493, 203468]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,McCollum,203468.0,,,
104,PT03M29.00S,2022-01-27T03:30:40.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,73.27529566360053,16.666666666666664,1610612757,13,25,2022-01-27T03:30:43Z,1030000,-167.0,199.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,,,,25.94,Missed,,,,,,,,,,,,,,,,
105,PT03M26.00S,2022-01-27T03:30:43.0Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,13,25,2022-01-27T03:30:43Z,1040000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,
106,PT03M19.00S,2022-01-27T03:30:50.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",204001,6.915243101182654,50.0,1610612742,13,27,2022-01-27T03:33:31Z,1050000,0.0,13.0,1,left,K. Porzingis alley-oop DUNK (14 PTS) (L. Doncic 4 AST),"[204001, 1629029]",1610612742.0,DAL,alley-oop,,,Porzingis,K. Porzingis,,,,,,,,1.25,Made,14.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,
108,PT03M19.00S,2022-01-27T03:30:52.6Z,1,REGULAR,foul,personal,['1freethrow'],1630535,,,1610612742,13,27,2022-01-27T03:31:11Z,1070000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1630535, 204001]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Porzingis,204001.0,,,
110,PT03M19.00S,2022-01-27T03:31:18.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],204001,,,1610612742,13,27,2022-01-27T03:31:21Z,1090000,,,0,,MISS K. Porzingis Free Throw 1 of 1,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
111,PT03M16.00S,2022-01-27T03:31:21.2Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,13,27,2022-01-27T03:31:21Z,1100000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,
112,PT03M05.00S,2022-01-27T03:31:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.9060446780552,47.30392156862745,1610612757,15,27,2022-01-27T03:31:37Z,1110000,-13.0,5.0,1,right,C. McCollum driving reverse Layup (2 PTS),[203468],1610612757.0,POR,driving reverse,,,McCollum,C. McCollum,,,,,,,,1.43,Made,2.0,,,,,,,,,,,,,,,
113,PT02M51.00S,2022-01-27T03:31:45.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.670827858081466,28.186274509803923,1610612742,15,30,2022-01-27T03:31:51Z,1120000,109.0,255.0,1,left,L. Doncic 27' 3PT step back (4 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,27.7,Made,4.0,,,,,,,,,,,,,,,
114,PT02M26.00S,2022-01-27T03:32:10.3Z,1,REGULAR,2pt,Jump Shot,[],203468,78.79434954007884,33.088235294117645,1610612757,17,30,2022-01-27T04:09:42Z,1130000,-85.0,147.0,1,right,C. McCollum 16' pullup Jump Shot (4 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,16.94,Made,4.0,,,,,,,,,,,,,,,
115,PT02M07.00S,2022-01-27T03:32:28.9Z,1,REGULAR,2pt,Jump Shot,[],1629029,16.770696452036795,76.9607843137255,1610612742,17,30,2022-01-27T03:36:26Z,1140000,-135.0,105.0,1,left,MISS L. Doncic 17' fadeaway bank Shot,[1629029],1610612742.0,DAL,fadeaway bank,,,Doncic,L. Doncic,,,,,,,,17.09,Missed,,,,,,,,,,,,,,,,
116,PT02M06.00S,2022-01-27T03:32:29.9Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,17,30,2022-01-27T03:32:38Z,1150000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,115.0,2.0,1.0,1.0,,,,,,,,
117,PT01M57.00S,2022-01-27T03:32:39.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203939,5.732588699080158,49.754901960784316,1610612742,17,32,2022-01-27T03:32:44Z,1160000,1.0,1.0,1,left,D. Powell cutting DUNK (2 PTS) (K. Porzingis 1 AST),"[203939, 204001]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,,,,0.18,Made,2.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,
119,PT01M37.00S,2022-01-27T03:32:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,80.89684625492772,40.19607843137255,1610612757,17,32,2022-01-27T03:33:06Z,1180000,-49.0,127.0,1,right,MISS C. McCollum 13' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,,,,13.62,Missed,,,,,,,,,,,,,,,,
120,PT01M36.00S,2022-01-27T03:32:59.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,32,2022-01-27T03:33:06Z,1190000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,
121,PT01M32.00S,2022-01-27T03:33:06.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629029,5.995400788436268,46.32352941176471,1610612742,17,34,2022-01-27T03:33:28Z,1200000,18.0,4.0,1,left,L. Doncic running Layup (6 PTS),[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,,,,1.88,Made,6.0,,,,,,,,,,,,,,,
122,PT01M32.00S,2022-01-27T03:33:07.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630535,,,1610612742,17,34,2022-01-27T03:33:34Z,1210000,,,0,,G. Brown III shooting personal FOUL (2 PF) (Doncic 1 FT),"[1630535, 1629029]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Doncic,1629029.0,,,
124,PT01M32.00S,2022-01-27T03:33:20.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,17,34,2022-01-27T03:33:28Z,1230000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M32.00S,2022-01-27T03:35:31.4Z,1,REGULAR,substitution,out,[],203468,,,1610612742,17,34,2022-01-27T03:35:59Z,1240000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M32.00S,2022-01-27T03:35:31.4Z,1,REGULAR,substitution,out,[],1626181,,,1610612742,17,34,2022-01-27T03:35:59Z,1250000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M32.00S,2022-01-27T03:35:31.4Z,1,REGULAR,substitution,in,[],1629014,,,1610612742,17,34,2022-01-27T03:35:59Z,1260000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M32.00S,2022-01-27T03:35:31.4Z,1,REGULAR,substitution,in,[],1629604,,,1610612742,17,34,2022-01-27T03:35:59Z,1270000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M32.00S,2022-01-27T03:36:16.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629029,,,1610612742,17,34,2022-01-27T03:36:21Z,1280000,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
130,PT01M30.00S,2022-01-27T03:36:18.8Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,17,34,2022-01-27T03:36:21Z,1290000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
131,PT01M16.00S,2022-01-27T03:36:31.7Z,1,REGULAR,3pt,Jump Shot,[],203463,67.7562417871222,50.0,1610612757,20,34,2022-01-27T03:36:37Z,1300000,0.0,251.0,1,right,B. McLemore 25' 3PT  (3 PTS) (A. Simons 1 AST),"[203463, 1629014]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,25.06,Made,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,
133,PT01M00.00S,2022-01-27T03:36:48.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.1268068331143235,50.73529411764706,1610612742,20,34,2022-01-27T03:36:53Z,1320000,-4.0,5.0,1,left,MISS K. Porzingis alley-oop DUNK,[204001],1610612742.0,DAL,alley-oop,,,Porzingis,K. Porzingis,,,,,,,,0.63,Missed,,,,,,,,,,,,,,,,
134,PT00M59.00S,2022-01-27T03:36:49.9Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,20,34,2022-01-27T03:36:53Z,1330000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,
135,PT00M54.30S,2022-01-27T03:36:55.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,93.51182654402102,52.94117647058824,1610612757,22,34,2022-01-27T03:37:58Z,1340000,15.0,8.0,1,right,T. Watford running Layup (2 PTS) (C. Elleby 1 AST),"[1630570, 1629604]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,,,,1.7,Made,2.0,C. Elleby,1629604.0,1.0,,,,,,,,,,,,
137,PT00M48.60S,2022-01-27T03:37:03.2Z,1,REGULAR,2pt,Jump Shot,[],1627827,10.11826544021025,91.44454656862744,1610612742,22,36,2022-01-27T03:43:03Z,1360000,-207.0,43.0,1,left,D. Finney-Smith 21' running Jump Shot (5 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,,,,21.15,Made,5.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,
139,PT00M27.00S,2022-01-27T03:37:28.4Z,1,REGULAR,3pt,Jump Shot,[],1629604,69.46452036793693,19.852941176470587,1610612757,25,36,2022-01-27T03:37:33Z,1380000,-151.0,235.0,1,right,C. Elleby 27' 3PT  (3 PTS) (B. McLemore 1 AST),"[1629604, 203463]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,27.87,Made,3.0,B. McLemore,203463.0,1.0,,,,,,,,,,,,
141,PT00M05.70S,2022-01-27T03:37:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,77.69607843137256,1610612742,25,39,2022-01-27T03:38:09Z,1400000,-138.0,256.0,1,left,L. Doncic 29' 3PT step back (9 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,29.09,Made,9.0,,,,,,,,,,,,,,,
142,PT00M05.70S,2022-01-27T03:37:57.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630570,,,1610612742,25,39,2022-01-27T03:38:13Z,1410000,,,0,,T. Watford shooting personal FOUL (1 PF) (Doncic 1 FT),"[1630570, 1629029]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Doncic,1629029.0,,,
144,PT00M05.70S,2022-01-27T03:38:04.8Z,1,REGULAR,substitution,out,[],204001,,,1610612742,25,39,2022-01-27T03:38:13Z,1430000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M05.70S,2022-01-27T03:38:04.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,25,39,2022-01-27T03:38:13Z,1440000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M05.70S,2022-01-27T03:38:04.8Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,25,39,2022-01-27T03:38:13Z,1450000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M05.70S,2022-01-27T03:38:04.8Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,25,39,2022-01-27T03:38:13Z,1460000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M05.70S,2022-01-27T03:38:33.6Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,25,40,2022-01-27T03:38:33Z,1470000,,,0,,L. Doncic Free Throw 1 of 1 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
149,PT00M00.00S,2022-01-27T03:38:48.4Z,1,REGULAR,period,end,[],0,,,1610612757,25,40,2022-01-27T03:38:48Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2022-01-27T03:38:48.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612757,25,40,2022-01-27T03:42:39Z,1490000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,Changed to 2-pt FG
151,PT12M00.00S,2022-01-27T03:40:54.8Z,2,REGULAR,substitution,out,['startperiod'],1630535,,,1610612757,25,40,2022-01-27T03:41:15Z,1500000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-01-27T03:40:54.8Z,2,REGULAR,substitution,in,['startperiod'],203503,,,1610612757,25,40,2022-01-27T03:41:15Z,1510000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-01-27T03:41:25.3Z,2,REGULAR,period,start,[],0,,,1610612742,25,40,2022-01-27T03:41:25Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M38.00S,2022-01-27T03:41:46.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,22.026938239159,94.36274509803921,1610612742,25,40,2022-01-27T03:41:53Z,1530000,-222.0,155.0,1,left,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,,
155,PT11M35.00S,2022-01-27T03:41:49.6Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,25,40,2022-01-27T03:41:53Z,1540000,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,
156,PT11M24.00S,2022-01-27T03:42:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.72339027595268,51.71568627450981,1610612757,27,40,2022-01-27T03:42:06Z,1550000,9.0,16.0,1,right,T. Watford driving Layup (4 PTS) (A. Simons 2 AST),"[1630570, 1629014]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,,,,1.81,Made,4.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,
158,PT11M00.00S,2022-01-27T03:42:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.995400788436268,51.470588235294116,1610612742,27,42,2022-01-27T04:10:32Z,1570000,-7.0,4.0,1,left,D. Powell Layup (4 PTS) (J. Green 1 AST),"[203939, 1630182]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,0.84,Made,4.0,J. Green,1630182.0,1.0,,,,,,,,,,,,
160,PT11M00.00S,2022-01-27T03:42:30.8Z,2,REGULAR,foul,personal,['1freethrow'],1629604,,,1610612742,27,42,2022-01-27T03:42:46Z,1590000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Powell 1 FT),"[1629604, 203939]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Powell,203939.0,,,
162,PT11M00.00S,2022-01-27T03:43:09.1Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,27,42,2022-01-27T03:43:24Z,1610000,,,0,,MISS D. Powell Free Throw 1 of 1,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
163,PT11M00.00S,2022-01-27T03:43:09.1Z,2,REGULAR,rebound,defensive,[],203503,,,1610612757,27,42,2022-01-27T03:43:24Z,1620000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,
164,PT10M50.00S,2022-01-27T03:43:27.4Z,2,REGULAR,foul,personal,[],1630182,,,1610612757,27,42,2022-01-27T03:43:51Z,1630000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 203463]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,McLemore,203463.0,,,
166,PT10M39.00S,2022-01-27T03:43:51.9Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612757,27,42,2022-01-27T03:44:04Z,1650000,,,0,,D. Powell shooting personal FOUL (1 PF) (Elleby 2 FT),"[203939, 1629604]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Elleby,1629604.0,,,
168,PT10M39.00S,2022-01-27T03:44:16.7Z,2,REGULAR,freethrow,1 of 2,[],1629604,,,1610612757,28,42,2022-01-27T03:44:16Z,1670000,,,0,,C. Elleby Free Throw 1 of 2 (4 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
169,PT10M39.00S,2022-01-27T03:44:33.0Z,2,REGULAR,freethrow,2 of 2,[],1629604,,,1610612757,29,42,2022-01-27T03:44:33Z,1680000,,,0,,C. Elleby Free Throw 2 of 2 (5 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
170,PT10M24.00S,2022-01-27T03:44:52.2Z,2,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612742,29,42,2022-01-27T03:45:02Z,1690000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630182],1610612742.0,DAL,lost ball,,,Green,J. Green,,,,,1.0,,,,,,,,,,,,,201640.0,,,,,,,
171,PT10M13.00S,2022-01-27T03:45:11.8Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,29,42,2022-01-27T03:45:16Z,1700000,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1629029]",1610612757.0,POR,,,,Simons,A. Simons,,,,,1.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,,
172,PT10M13.00S,2022-01-27T03:45:11.8Z,2,REGULAR,steal,,[],1629029,,,1610612742,29,42,2022-01-27T03:45:13Z,1710000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M12.00S,2022-01-27T03:45:15.0Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,29,42,2022-01-27T03:45:20Z,1720000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,1.0,,,,,,,,,,,,,201640.0,,,,,,,
174,PT10M12.00S,2022-01-27T03:45:17.3Z,2,REGULAR,substitution,out,[],203939,,,1610612757,29,42,2022-01-27T03:45:21Z,1730000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M12.00S,2022-01-27T03:45:17.3Z,2,REGULAR,substitution,in,[],1627737,,,1610612757,29,42,2022-01-27T03:45:21Z,1740000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M53.00S,2022-01-27T03:45:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,94.1688567674113,47.30392156862745,1610612757,31,42,2022-01-27T03:45:51Z,1750000,-13.0,2.0,1,right,A. Simons driving finger roll Layup (7 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,,,,1.37,Made,7.0,,,,,,,,,,,,,,,
177,PT09M42.00S,2022-01-27T03:45:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203493,9.937582128777924,49.50980392156863,1610612742,31,44,2022-01-27T03:46:02Z,1760000,2.0,41.0,1,left,R. Bullock driving floating bank Jump Shot (2 PTS) (L. Doncic 6 AST),"[203493, 1629029]",1610612742.0,DAL,driving floating bank,,,Bullock,R. Bullock,,,,,,,,4.1,Made,2.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,
178,PT09M31.00S,2022-01-27T03:46:05.7Z,2,REGULAR,2pt,Jump Shot,[],1630570,85.10183968462549,66.42156862745098,1610612757,31,44,2022-01-27T03:46:14Z,1770000,82.0,88.0,1,right,MISS T. Watford 12' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,,,,12.0,Missed,,,,,,,,,,,,,,,,
179,PT09M29.00S,2022-01-27T03:46:07.6Z,2,REGULAR,rebound,defensive,[],1627737,,,1610612742,31,44,2022-01-27T03:46:07Z,1780000,,,0,,M. Chriss REBOUND (Off:0 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,
180,PT09M20.00S,2022-01-27T03:46:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628467,33.98488830486202,40.68627450980392,1610612742,31,47,2022-01-27T03:46:21Z,1790000,47.0,267.0,1,left,M. Kleber 27' 3PT  (5 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,27.1,Made,5.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,
182,PT09M05.00S,2022-01-27T03:46:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203503,91.27792378449409,48.03921568627451,1610612757,33,47,2022-01-27T03:46:38Z,1810000,-10.0,29.0,1,right,T. Snell Layup (2 PTS) (A. Simons 3 AST),"[203503, 1629014]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,3.11,Made,2.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,
184,PT08M59.00S,2022-01-27T03:46:42.9Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612742,33,47,2022-01-27T03:46:50Z,1830000,,,0,,T. Watford shooting personal FOUL (2 PF) (Green 2 FT),"[1630570, 1630182]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Green,1630182.0,,,
