actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
183,PT11M26.00S,2022-01-11T03:43:44.8Z,2,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612757,33,26,2022-01-11T03:43:53Z,1800000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Watford 2 FT),"[1630560, 1630570]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,,,,,,,,,,1204.0,2.0,0.0,Watford,1630570.0,,,,,,
185,PT11M26.00S,2022-01-11T03:44:06.7Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,33,26,2022-01-11T03:44:30Z,1820000,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Missed,,,,,,,,,,,,,,,,,,
186,PT11M26.00S,2022-01-11T03:44:06.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,33,26,2022-01-11T03:44:30Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,
187,PT11M26.00S,2022-01-11T03:44:06.7Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,33,26,2022-01-11T03:44:30Z,1840000,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT11M24.00S,2022-01-11T03:44:08.7Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,33,26,2022-01-11T03:44:30Z,1850000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,
189,PT11M18.00S,2022-01-11T03:44:35.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202681,34.773324572930356,40.44117647058824,1610612751,33,29,2022-01-11T04:16:50Z,1860000,48.0,274.0,1,left,K. Irving 27' 3PT pullup (11 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,27.85,Made,,,,,,,,,,,,,11.0,,,,,
190,PT10M54.00S,2022-01-11T03:44:58.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629604,90.48948751642575,46.568627450980394,1610612757,35,29,2022-01-11T03:45:03Z,1870000,-17.0,37.0,1,right,C. Elleby turnaround Hook (4 PTS) (D. Smith Jr. 1 AST),"[1629604, 1628372]",1610612757.0,POR,turnaround,,,Elleby,C. Elleby,,,,,4.07,Made,,,,,,,,,,,,,4.0,D. Smith Jr.,1628372.0,1.0,,
192,PT10M37.00S,2022-01-11T03:45:16.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,5.206964520367937,50.245098039215684,1610612751,35,31,2022-01-11T03:45:25Z,1890000,-1.0,-4.0,1,left,D. Sharpe cutting DUNK (2 PTS) (P. Mills 1 AST),"[1630549, 201988]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,0.38,Made,,,,,,,,,,,,,2.0,P. Mills,201988.0,1.0,,
194,PT10M36.00S,2022-01-11T03:45:21.9Z,2,REGULAR,stoppage,other,[],0,,,1610612757,35,31,2022-01-11T03:45:21Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M15.00S,2022-01-11T03:45:49.7Z,2,REGULAR,2pt,Jump Shot,[],1628372,74.45795006570303,67.15686274509804,1610612757,37,31,2022-01-11T03:45:53Z,1920000,86.0,188.0,1,right,D. Smith Jr. 20' pullup Jump Shot (4 PTS),[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,20.63,Made,,,,,,,,,,,,,4.0,,,,,
196,PT09M52.00S,2022-01-11T03:46:13.2Z,2,REGULAR,3pt,Jump Shot,[],201949,9.017739816031538,4.166666666666666,1610612751,37,31,2022-01-11T03:46:16Z,1930000,229.0,32.0,1,left,MISS J. Johnson 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,
197,PT09M50.00S,2022-01-11T03:46:15.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,31,2022-01-11T03:46:16Z,1940000,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,196.0,1.0,0.0,1.0,,,,,,,,,,,,,,
198,PT09M48.00S,2022-01-11T03:46:18.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201949,6.389618922470433,51.9607843137255,1610612751,37,33,2022-01-11T03:46:29Z,1950000,-10.0,8.0,1,left,J. Johnson driving Layup (4 PTS) (D. Sharpe 1 AST),"[201949, 1630549]",1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,1.24,Made,,,,,,,,,,,,,4.0,D. Sharpe,1630549.0,1.0,,
200,PT09M48.00S,2022-01-11T03:46:21.8Z,2,REGULAR,foul,personal,['1freethrow'],1629604,,,1610612751,37,33,2022-01-11T03:46:31Z,1970000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629604, 201949]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,1204.0,1.0,0.0,Johnson,201949.0,,,,,,
202,PT09M48.00S,2022-01-11T03:46:32.2Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,37,33,2022-01-11T03:46:53Z,1990000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M48.00S,2022-01-11T03:46:32.2Z,2,REGULAR,substitution,in,[],1630556,,,1610612751,37,33,2022-01-11T03:46:53Z,2000000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M48.00S,2022-01-11T03:46:51.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],201949,,,1610612751,37,33,2022-01-11T03:46:51Z,2010000,,,0,,MISS J. Johnson Free Throw 1 of 1,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT09M47.00S,2022-01-11T03:46:52.7Z,2,REGULAR,rebound,offensive,[],201949,,,1610612751,37,33,2022-01-11T03:46:55Z,2020000,,,0,,J. Johnson REBOUND (Off:1 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
206,PT09M45.00S,2022-01-11T03:46:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201949,7.966491458607096,49.01960784313725,1610612751,37,33,2022-01-11T03:46:59Z,2030000,5.0,22.0,1,left,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,
207,PT09M44.00S,2022-01-11T03:46:56.0Z,2,REGULAR,rebound,defensive,[],203469,,,1610612757,37,33,2022-01-11T03:46:59Z,2040000,,,0,,C. Zeller REBOUND (Off:1 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,,,,
208,PT09M38.00S,2022-01-11T03:47:02.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,92.19776609724047,47.30392156862745,1610612757,37,33,2022-01-11T03:47:17Z,2050000,-13.0,21.0,1,right,MISS D. Smith Jr. driving DUNK - blocked,"[1628372, 1630549]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,2.48,Missed,,,,,,,,,,,,,,,,,Sharpe,1630549.0
209,PT09M38.00S,2022-01-11T03:47:02.4Z,2,REGULAR,block,,[],1630549,,,1610612757,37,33,2022-01-11T03:47:05Z,2060000,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M38.00S,2022-01-11T03:47:02.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,37,33,2022-01-11T03:47:28Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,
211,PT09M38.00S,2022-01-11T03:47:19.3Z,2,REGULAR,substitution,out,[],201949,,,1610612757,37,33,2022-01-11T03:47:28Z,2080000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M38.00S,2022-01-11T03:47:19.3Z,2,REGULAR,substitution,in,[],201142,,,1610612757,37,33,2022-01-11T03:47:28Z,2090000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2022-01-11T03:47:47.5Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612757,37,33,2022-01-11T03:47:52Z,2100000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 202681]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,1.0,Irving,202681.0,,,,,,,,,,,
214,PT09M36.00S,2022-01-11T03:47:47.5Z,2,REGULAR,steal,,[],202681,,,1610612751,37,33,2022-01-11T03:47:48Z,2110000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M30.00S,2022-01-11T03:47:52.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630556,6.389618922470433,46.07843137254902,1610612751,37,33,2022-01-11T03:47:58Z,2120000,20.0,8.0,1,left,MISS K. Edwards running Layup - blocked,"[1630556, 1630570]",1610612751.0,BKN,running,,,Edwards,K. Edwards,,,,,2.1,Missed,,,,,,,,,,,,,,,,,Watford,1630570.0
216,PT09M30.00S,2022-01-11T03:47:52.3Z,2,REGULAR,block,,[],1630570,,,1610612751,37,33,2022-01-11T03:47:54Z,2130000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M28.00S,2022-01-11T03:47:54.3Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,37,33,2022-01-11T03:47:58Z,2140000,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,215.0,4.0,3.0,1.0,,,,,,,,,,,,,,
218,PT09M24.00S,2022-01-11T03:47:59.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629604,93.77463863337714,36.029411764705884,1610612757,39,33,2022-01-11T03:48:08Z,2150000,-70.0,6.0,1,right,C. Elleby 7' running Jump Shot (6 PTS) (D. Smith Jr. 2 AST),"[1629604, 1628372]",1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,7.02,Made,,,,,,,,,,,,,6.0,D. Smith Jr.,1628372.0,2.0,,
220,PT09M14.00S,2022-01-11T03:48:10.9Z,2,REGULAR,foul,personal,['2freethrow'],203503,,,1610612751,39,33,2022-01-11T03:48:18Z,2170000,,,0,,T. Snell shooting personal FOUL (1 PF) (Durant 2 FT),"[203503, 201142]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,1627963.0,1.0,0.0,Durant,201142.0,,,,,,
222,PT09M14.00S,2022-01-11T03:48:33.1Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,39,34,2022-01-11T03:48:33Z,2190000,,,0,,K. Durant Free Throw 1 of 2 (8 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
223,PT09M14.00S,2022-01-11T03:48:34.3Z,2,REGULAR,substitution,out,[],203469,,,1610612751,39,34,2022-01-11T03:48:38Z,2200000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M14.00S,2022-01-11T03:48:34.3Z,2,REGULAR,substitution,in,[],203994,,,1610612751,39,34,2022-01-11T03:48:38Z,2210000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M14.00S,2022-01-11T03:48:43.5Z,2,REGULAR,substitution,out,[],1629604,,,1610612751,39,34,2022-01-11T03:48:47Z,2220000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M14.00S,2022-01-11T03:48:43.5Z,2,REGULAR,substitution,in,[],203463,,,1610612751,39,34,2022-01-11T03:48:47Z,2230000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M14.00S,2022-01-11T03:49:01.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,39,35,2022-01-11T03:49:01Z,2240000,,,0,,K. Durant Free Throw 2 of 2 (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
228,PT08M56.00S,2022-01-11T03:49:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,90.22667542706965,49.754901960784316,1610612757,39,35,2022-01-11T03:49:30Z,2250000,-1.0,39.0,1,right,MISS T. Watford floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,3.94,Missed,,,,,,,,,,,,,,,,,,
229,PT08M53.00S,2022-01-11T03:49:26.4Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,39,35,2022-01-11T03:49:30Z,2260000,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,,,,
231,PT08M53.00S,2022-01-11T03:49:31.1Z,2,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,39,35,2022-01-11T03:49:36Z,2280000,,,0,,D. Sharpe bad pass out-of-bounds TURNOVER (1 TO),[1630549],1610612751.0,BKN,bad pass,,,Sharpe,D. Sharpe,,,,,,,,,,,1.0,,,1146.0,,,,,,,,,,
232,PT08M36.00S,2022-01-11T03:49:51.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,92.32917214191852,49.50980392156863,1610612757,41,35,2022-01-11T03:49:59Z,2290000,-2.0,20.0,1,right,J. Nurkic driving Hook (9 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,1.98,Made,,,,,,,,,,,,,9.0,,,,,
233,PT08M22.00S,2022-01-11T03:50:05.6Z,2,REGULAR,2pt,Jump Shot,[],202681,19.136005256241788,33.57843137254902,1610612751,41,35,2022-01-11T03:50:15Z,2300000,82.0,127.0,1,left,MISS K. Irving 15' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,15.16,Missed,,,,,,,,,,,,,,,,,,
234,PT08M19.00S,2022-01-11T03:50:08.6Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,41,35,2022-01-11T03:50:15Z,2310000,,,0,,B. McLemore REBOUND (Off:0 Def:3),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,,,
235,PT08M14.00S,2022-01-11T03:50:13.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203463,79.84559789750328,91.17647058823529,1610612757,41,35,2022-01-11T03:50:34Z,2320000,206.0,137.0,1,right,MISS B. McLemore 24' running pullup 3PT,[203463],1610612757.0,POR,running pullup,,,McLemore,B. McLemore,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
236,PT08M11.00S,2022-01-11T03:50:16.8Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,41,35,2022-01-11T03:50:18Z,2330000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT08M08.00S,2022-01-11T03:50:22.0Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612751,41,35,2022-01-11T03:50:27Z,2340000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Durant 2 FT),"[203994, 201142]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,1627963.0,2.0,0.0,Durant,201142.0,,,,,,
239,PT08M08.00S,2022-01-11T03:50:48.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612751,41,36,2022-01-11T03:50:48Z,2360000,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
240,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,41,36,2022-01-11T03:50:57Z,2370000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,out,[],1628372,,,1610612751,41,36,2022-01-11T03:50:57Z,2380000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,out,[],203503,,,1610612751,41,36,2022-01-11T03:50:57Z,2390000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612751,41,36,2022-01-11T03:50:57Z,2400000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,in,[],1629642,,,1610612751,41,36,2022-01-11T03:50:57Z,2410000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M08.00S,2022-01-11T03:50:49.0Z,2,REGULAR,substitution,in,[],203496,,,1610612751,41,36,2022-01-11T03:50:57Z,2420000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M08.00S,2022-01-11T03:51:13.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612751,41,37,2022-01-11T03:51:13Z,2430000,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
247,PT07M57.00S,2022-01-11T03:51:30.2Z,2,REGULAR,foul,personal,[],1630549,,,1610612757,41,37,2022-01-11T03:51:37Z,2440000,,,0,,D. Sharpe personal FOUL (2 PF),"[1630549, 203994]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,1146.0,2.0,0.0,Nurkic,203994.0,,,,,,
249,PT07M46.00S,2022-01-11T03:51:55.0Z,2,REGULAR,2pt,Jump Shot,[],1629014,81.94809461235218,32.84313725490196,1610612757,41,37,2022-01-11T03:51:58Z,2460000,-86.0,117.0,1,right,MISS A. Simons 14' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,14.52,Missed,,,,,,,,,,,,,,,,,,
250,PT07M44.00S,2022-01-11T03:51:57.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,41,37,2022-01-11T03:51:58Z,2470000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,,
251,PT07M36.00S,2022-01-11T03:52:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630556,6.1268068331143235,96.07843137254902,1610612751,41,40,2022-01-11T03:52:11Z,2480000,-230.0,5.0,1,left,K. Edwards 3PT  (3 PTS) (P. Mills 2 AST),"[1630556, 201988]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.05,Made,,,,,,,,,,,,,3.0,P. Mills,201988.0,2.0,,
253,PT07M13.00S,2022-01-11T03:52:27.8Z,2,REGULAR,turnover,lost ball,[],203463,,,1610612757,41,40,2022-01-11T03:52:37Z,2500000,,,0,,B. McLemore lost ball TURNOVER (1 TO),"[203463, 201142]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,1.0,Durant,201142.0,,,,,,,,,,,
254,PT07M13.00S,2022-01-11T03:52:27.8Z,2,REGULAR,steal,,[],201142,,,1610612751,41,40,2022-01-11T03:52:29Z,2510000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M11.00S,2022-01-11T03:52:32.7Z,2,REGULAR,foul,personal,['2freethrow'],203463,,,1610612751,41,40,2022-01-11T03:52:41Z,2520000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Sharpe 2 FT),"[203463, 1630549]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,1627963.0,1.0,0.0,Sharpe,1630549.0,,,,,,
257,PT07M11.00S,2022-01-11T03:53:01.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630549,,,1610612751,41,41,2022-01-11T03:53:01Z,2540000,,,0,,D. Sharpe Free Throw 1 of 2 (3 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
258,PT07M11.00S,2022-01-11T03:53:16.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630549,,,1610612751,41,42,2022-01-11T03:53:16Z,2550000,,,0,,D. Sharpe Free Throw 2 of 2 (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
259,PT06M51.00S,2022-01-11T03:53:37.6Z,2,REGULAR,2pt,Jump Shot,[],1629642,80.89684625492772,71.32352941176471,1610612757,43,42,2022-01-11T03:53:44Z,2560000,107.0,127.0,1,right,N. Little 16' driving floating bank Jump Shot (7 PTS) (A. Simons 2 AST),"[1629642, 1629014]",1610612757.0,POR,driving floating bank,,,Little,N. Little,,,,,16.59,Made,,,,,,,,,,,,,7.0,A. Simons,1629014.0,2.0,,
261,PT06M37.00S,2022-01-11T03:53:54.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612751,43,42,2022-01-11T03:54:03Z,2580000,,,0,,R. Covington shooting personal FOUL (2 PF) (Durant 2 FT),"[203496, 201142]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,1627963.0,2.0,0.0,Durant,201142.0,,,,,,
263,PT06M37.00S,2022-01-11T03:54:05.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,43,42,2022-01-11T03:54:05Z,2600000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M37.00S,2022-01-11T03:57:01.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,43,43,2022-01-11T03:57:02Z,2610000,,,0,,K. Durant Free Throw 1 of 2 (12 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
265,PT06M37.00S,2022-01-11T03:57:17.7Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,43,44,2022-01-11T03:57:17Z,2620000,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
266,PT06M23.00S,2022-01-11T03:57:35.3Z,2,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,43,44,2022-01-11T03:57:42Z,2630000,,,0,,A. Simons step out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,step,,,Simons,A. Simons,,,,,,,,,,,1.0,,,1146.0,,,,,,,,,,
267,PT06M08.00S,2022-01-11T03:57:59.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,20.844283837056505,53.18627450980392,1610612751,43,46,2022-01-11T04:17:50Z,2640000,-16.0,143.0,1,left,K. Durant 14' turnaround Jump Shot (15 PTS),[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,14.43,Made,,,,,,,,,,,,,15.0,,,,,
268,PT05M49.00S,2022-01-11T03:58:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,94.30026281208936,51.9607843137255,1610612757,45,46,2022-01-11T04:18:05Z,2650000,10.0,1.0,1,right,R. Covington driving finger roll Layup (6 PTS) (A. Simons 3 AST),"[203496, 1629014]",1610612757.0,POR,driving finger roll,,,Covington,R. Covington,,,,,0.99,Made,,,,,,,,,,,,,6.0,A. Simons,1629014.0,3.0,,
270,PT05M31.00S,2022-01-11T03:58:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,12.434296977660972,49.50980392156863,1610612751,45,46,2022-01-11T03:58:42Z,2670000,2.0,64.0,1,left,MISS K. Irving 6' pullup Shot - blocked,"[202681, 1629642]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,6.44,Missed,,,,,,,,,,,,,,,,,Little,1629642.0
271,PT05M31.00S,2022-01-11T03:58:36.8Z,2,REGULAR,block,,[],1629642,,,1610612751,45,46,2022-01-11T03:58:38Z,2680000,,,0,,N. Little BLOCK (2 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M29.00S,2022-01-11T03:58:38.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,45,46,2022-01-11T03:58:42Z,2690000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT05M27.00S,2022-01-11T03:58:41.8Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612757,45,46,2022-01-11T03:58:56Z,2700000,,,0,,K. Durant shooting personal FOUL (1 PF) (McLemore 2 FT),"[201142, 203463]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,1204.0,1.0,0.0,McLemore,203463.0,,,,,,
