actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
181,PT09M49.00S,2022-03-27T02:42:55.1Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612757,30,31,2022-03-27T02:42:56Z,1750000,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,
182,PT09M44.00S,2022-03-27T02:43:01.0Z,2,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612757,30,31,2022-03-27T02:43:11Z,1760000,,,0,,D. Nix shooting personal FOUL (1 PF) (Dunn 2 FT),"[1630227, 1627739]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,,,,,,,,,,1155.0,1.0,0.0,Dunn,1627739.0,,,,,,,
184,PT09M44.00S,2022-03-27T02:43:29.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627739,,,1610612757,31,31,2022-03-27T02:43:29Z,1780000,,,0,,K. Dunn Free Throw 1 of 2 (3 PTS),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,Made,,,,,,,,,,3.0,,,,,,
185,PT09M44.00S,2022-03-27T02:43:44.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627739,,,1610612757,32,31,2022-03-27T02:43:44Z,1790000,,,0,,K. Dunn Free Throw 2 of 2 (4 PTS),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,Made,,,,,,,,,,4.0,,,,,,
186,PT09M27.00S,2022-03-27T02:44:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.440867279894875,49.26470588235294,1610612745,32,33,2022-03-27T02:44:06Z,1800000,4.0,17.0,1,left,D. Schroder driving Layup (2 PTS),[203471],1610612745.0,HOU,driving,,,Schroder,D. Schroder,,,,,,,,1.78,Made,,,,,,,,,,2.0,,,,,,
187,PT09M14.00S,2022-03-27T02:44:15.5Z,2,REGULAR,3pt,Jump Shot,[],1629604,84.83902759526939,4.166666666666666,1610612757,32,33,2022-03-27T02:44:19Z,1810000,-229.0,90.0,1,right,MISS C. Elleby 24' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,24.62,Missed,,,,,,,,,,,,,,,,
188,PT09M11.00S,2022-03-27T02:44:18.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,32,33,2022-03-27T02:44:19Z,1820000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,
189,PT09M06.00S,2022-03-27T02:44:24.4Z,2,REGULAR,turnover,lost ball,[],1630528,,,1610612745,32,33,2022-03-27T02:44:29Z,1830000,,,0,,J. Christopher lost ball TURNOVER (1 TO),"[1630528, 1629234]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,1.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,
190,PT09M06.00S,2022-03-27T02:44:24.4Z,2,REGULAR,steal,,[],1629234,,,1610612757,32,33,2022-03-27T02:47:19Z,1840000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M00.00S,2022-03-27T02:44:29.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630190,69.07030223390277,26.715686274509803,1610612757,32,33,2022-03-27T02:44:37Z,1850000,-116.0,238.0,1,right,MISS E. Hughes 26' running pullup 3PT,[1630190],1610612757.0,POR,running pullup,,,Hughes,E. Hughes,,,,,,,,26.51,Missed,,,,,,,,,,,,,,,,
192,PT08M57.00S,2022-03-27T02:44:32.8Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,32,33,2022-03-27T02:44:37Z,1860000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,
193,PT08M51.00S,2022-03-27T02:44:38.8Z,2,REGULAR,3pt,Jump Shot,[],203471,28.07161629434954,87.25490196078431,1610612745,32,33,2022-03-27T02:44:47Z,1870000,-186.0,211.0,1,left,MISS D. Schroder 28' 3PT,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,28.18,Missed,,,,,,,,,,,,,,,,
194,PT08M47.00S,2022-03-27T02:44:42.8Z,2,REGULAR,rebound,defensive,[],1630190,,,1610612757,32,33,2022-03-27T02:44:47Z,1880000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,
195,PT08M36.00S,2022-03-27T02:44:54.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,89.04402102496715,49.01960784313725,1610612757,32,33,2022-03-27T02:44:58Z,1890000,-5.0,50.0,1,right,MISS D. Eubanks driving Hook,[1629234],1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,,,,5.07,Missed,,,,,,,,,,,,,,,,
196,PT08M33.00S,2022-03-27T02:44:57.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,32,33,2022-03-27T02:44:58Z,1900000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,,,,,,,
197,PT08M28.00S,2022-03-27T02:45:02.0Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612745,32,33,2022-03-27T02:45:06Z,1910000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1630190]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,1.0,Hughes,1630190.0,,,,,,,,,,,,,,,,,,
198,PT08M28.00S,2022-03-27T02:45:02.0Z,2,REGULAR,steal,,[],1630190,,,1610612757,32,33,2022-03-27T02:45:03Z,1920000,,,0,,E. Hughes STEAL (1 STL),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M12.00S,2022-03-27T02:45:18.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627739,91.80354796320631,64.95098039215686,1610612757,34,33,2022-03-27T02:45:23Z,1930000,75.0,25.0,1,right,K. Dunn 7' turnaround Jump Shot (6 PTS),[1627739],1610612757.0,POR,turnaround,,,Dunn,K. Dunn,,,,,,,,7.87,Made,,,,,,,,,,6.0,,,,,,
200,PT08M05.00S,2022-03-27T02:45:28.2Z,2,REGULAR,foul,personal,['2freethrow'],1629604,,,1610612745,34,33,2022-03-27T02:45:39Z,1940000,,,0,,C. Elleby shooting personal FOUL (2 PF) (Nix 2 FT),"[1629604, 1630227]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,2004.0,2.0,0.0,Nix,1630227.0,,,,,,,
202,PT08M05.00S,2022-03-27T02:45:48.4Z,2,REGULAR,freethrow,1 of 2,[],1630227,,,1610612745,34,34,2022-03-27T02:45:48Z,1960000,,,0,,D. Nix Free Throw 1 of 2 (1 PTS),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,Made,,,,,,,,,,1.0,,,,,,
203,PT08M05.00S,2022-03-27T02:45:49.0Z,2,REGULAR,substitution,out,[],1630190,,,1610612745,34,34,2022-03-27T02:45:58Z,1970000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M05.00S,2022-03-27T02:45:49.0Z,2,REGULAR,substitution,out,[],203463,,,1610612745,34,34,2022-03-27T02:45:58Z,1980000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M05.00S,2022-03-27T02:45:49.0Z,2,REGULAR,substitution,in,[],1629833,,,1610612745,34,34,2022-03-27T02:45:58Z,1990000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M05.00S,2022-03-27T02:45:49.0Z,2,REGULAR,substitution,in,[],1630553,,,1610612745,34,34,2022-03-27T02:45:58Z,2000000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M05.00S,2022-03-27T02:46:09.2Z,2,REGULAR,freethrow,2 of 2,[],1630227,,,1610612745,34,35,2022-03-27T02:46:09Z,2010000,,,0,,D. Nix Free Throw 2 of 2 (2 PTS),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,Made,,,,,,,,,,2.0,,,,,,
208,PT07M48.00S,2022-03-27T02:46:28.9Z,2,REGULAR,3pt,Jump Shot,[],1630553,75.1149802890933,84.06862745098039,1610612757,37,35,2022-03-27T02:46:36Z,2020000,170.0,181.0,1,right,K. Johnson 24' 3PT pullup (6 PTS),[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,,,,24.88,Made,,,,,,,,,,6.0,,,,,,
209,PT07M22.00S,2022-03-27T02:46:55.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.732588699080158,49.01960784313725,1610612745,37,37,2022-03-27T02:48:35Z,2030000,5.0,1.0,1,left,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 1 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,0.51,Made,,,,,,,,,,4.0,A. Sengun,1630578.0,1.0,,,
211,PT07M06.00S,2022-03-27T02:47:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629833,94.56307490144546,54.166666666666664,1610612757,37,37,2022-03-27T02:47:22Z,2050000,21.0,-1.0,1,right,MISS K. Blevins driving Layup,[1629833],1610612757.0,POR,driving,,,Blevins,K. Blevins,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,,
212,PT07M04.00S,2022-03-27T02:47:13.3Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,37,37,2022-03-27T02:47:13Z,2060000,,,0,,D. Eubanks REBOUND (Off:2 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,211.0,6.0,4.0,2.0,,,,,,,,,,,,
213,PT07M03.00S,2022-03-27T02:47:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,92.06636005256242,50.98039215686274,1610612757,39,37,2022-03-27T02:47:24Z,2070000,5.0,22.0,1,right,D. Eubanks putback Layup (3 PTS),[1629234],1610612757.0,POR,putback,,,Eubanks,D. Eubanks,,,,,,,,2.26,Made,,,,,,,,,,3.0,,,,,,
214,PT06M49.00S,2022-03-27T02:47:37.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.863994743758213,49.50980392156863,1610612745,39,39,2022-03-27T02:49:23Z,2080000,2.0,3.0,1,left,K. Martin Jr. cutting DUNK (6 PTS) (D. Schroder 4 AST),"[1630231, 203471]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,0.36,Made,,,,,,,,,,6.0,D. Schroder,203471.0,4.0,,,
216,PT06M36.00S,2022-03-27T02:47:49.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,94.69448094612353,61.51960784313726,1610612757,39,39,2022-03-27T02:47:55Z,2100000,58.0,-3.0,1,right,MISS C. Elleby turnaround Shot,[1629604],1610612757.0,POR,turnaround,,,Elleby,C. Elleby,,,,,,,,5.77,Missed,,,,,,,,,,,,,,,,
217,PT06M34.00S,2022-03-27T02:47:51.2Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,39,39,2022-03-27T02:47:51Z,2110000,,,0,,D. Eubanks REBOUND (Off:3 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,216.0,7.0,4.0,3.0,,,,,,,,,,,,
218,PT06M32.00S,2022-03-27T02:47:54.4Z,2,REGULAR,turnover,bad pass,[],1629234,,,1610612757,39,39,2022-03-27T02:48:02Z,2120000,,,0,,D. Eubanks bad pass TURNOVER (2 TO),"[1629234, 203471]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,2.0,Schroder,203471.0,,,,,,,,,,,,,,,,,,
219,PT06M32.00S,2022-03-27T02:47:54.4Z,2,REGULAR,steal,,[],203471,,,1610612745,39,39,2022-03-27T02:47:55Z,2130000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M28.00S,2022-03-27T02:48:10.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630578,5.590000152587891,50.0,1610612745,39,41,2022-03-27T02:50:20Z,2160000,0.0,0.0,1,left,A. Sengun running Layup (9 PTS),[1630578],1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,,,,0.0,Made,,,,,,,,,,9.0,,,,,,
223,PT06M28.00S,2022-03-27T02:48:10.8Z,2,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612745,39,41,2022-03-27T02:48:23Z,2170000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Sengun 1 FT),"[1630553, 1630578]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,1628487.0,2.0,0.0,Sengun,1630578.0,,,,,,,
225,PT06M28.00S,2022-03-27T02:48:26.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,39,41,2022-03-27T02:48:26Z,2190000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M28.00S,2022-03-27T02:48:43.1Z,2,REGULAR,substitution,out,[],1627739,,,1610612745,39,41,2022-03-27T02:50:44Z,2200000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M28.00S,2022-03-27T02:48:43.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612745,39,41,2022-03-27T02:50:44Z,2210000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M28.00S,2022-03-27T02:48:43.1Z,2,REGULAR,substitution,in,[],1630570,,,1610612745,39,41,2022-03-27T02:50:44Z,2220000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M28.00S,2022-03-27T02:48:43.1Z,2,REGULAR,substitution,in,[],1630314,,,1610612745,39,41,2022-03-27T02:50:44Z,2230000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M28.00S,2022-03-27T02:51:13.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630578,,,1610612745,39,41,2022-03-27T02:51:15Z,2240000,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Missed,,,,,,,,,,,,,,,,
231,PT06M26.00S,2022-03-27T02:51:15.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,39,41,2022-03-27T02:51:15Z,2250000,,,0,,T. Watford REBOUND (Off:2 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,230.0,5.0,3.0,2.0,,,,,,,,,,,,
232,PT06M03.00S,2022-03-27T02:51:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630553,82.47371879106439,92.8921568627451,1610612757,42,41,2022-03-27T02:51:42Z,2260000,214.0,112.0,1,right,K. Johnson 24' 3PT step back (9 PTS),[1630553],1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,,,,24.21,Made,,,,,,,,,,9.0,,,,,,
233,PT05M47.00S,2022-03-27T02:51:52.8Z,2,REGULAR,3pt,Jump Shot,[],203471,28.728646517739815,19.607843137254903,1610612745,42,44,2022-03-27T02:51:56Z,2270000,152.0,218.0,1,left,D. Schroder 26' 3PT step back (5 PTS),[203471],1610612745.0,HOU,step back,,,Schroder,D. Schroder,,,,,,,,26.53,Made,,,,,,,,,,5.0,,,,,,
234,PT05M27.00S,2022-03-27T02:52:11.9Z,2,REGULAR,3pt,Jump Shot,[],1630314,70.25295663600527,73.0392156862745,1610612757,45,44,2022-03-27T02:52:17Z,2280000,115.0,227.0,1,right,B. Williams 25' 3PT  (7 PTS) (C. Elleby 1 AST),"[1630314, 1629604]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,25.46,Made,,,,,,,,,,7.0,C. Elleby,1629604.0,1.0,,,
236,PT05M08.00S,2022-03-27T02:52:31.0Z,2,REGULAR,3pt,Jump Shot,[],203471,24.392247043363994,84.80392156862744,1610612745,45,44,2022-03-27T02:52:34Z,2300000,-174.0,177.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,24.81,Missed,,,,,,,,,,,,,,,,
237,PT05M07.00S,2022-03-27T02:52:32.0Z,2,REGULAR,rebound,defensive,[],1629833,,,1610612757,45,44,2022-03-27T02:52:34Z,2310000,,,0,,K. Blevins REBOUND (Off:0 Def:1),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,
238,PT05M00.00S,2022-03-27T02:52:38.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629833,94.30026281208936,45.34313725490196,1610612757,45,44,2022-03-27T02:52:43Z,2320000,-23.0,1.0,1,right,MISS K. Blevins running Layup,[1629833],1610612757.0,POR,running,,,Blevins,K. Blevins,,,,,,,,2.33,Missed,,,,,,,,,,,,,,,,
239,PT04M58.00S,2022-03-27T02:52:40.8Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,45,44,2022-03-27T02:52:43Z,2330000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,
240,PT04M49.00S,2022-03-27T02:52:50.5Z,2,REGULAR,3pt,Jump Shot,[],1630528,18.610381077529567,94.85294117647058,1610612745,45,44,2022-03-27T02:52:58Z,2340000,-224.0,122.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,
241,PT04M43.00S,2022-03-27T02:52:56.5Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,45,44,2022-03-27T02:52:58Z,2350000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,240.0,2.0,0.0,2.0,,,,,,,,,,,,
242,PT04M43.00S,2022-03-27T02:52:56.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612745,45,44,2022-03-27T02:53:01Z,2360000,0.0,0.0,1,left,MISS K. Martin Jr. tip Layup,[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
243,PT04M43.00S,2022-03-27T02:52:56.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,45,44,2022-03-27T02:53:01Z,2370000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,
244,PT04M41.00S,2022-03-27T02:52:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,45,46,2022-03-27T02:52:58Z,2380000,0.0,0.0,1,left,A. Sengun tip Layup (11 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,,,,0.0,Made,,,,,,,,,,11.0,,,,,,
245,PT04M25.00S,2022-03-27T02:53:14.2Z,2,REGULAR,3pt,Jump Shot,[],1630314,67.49342969776609,23.03921568627451,1610612757,45,46,2022-03-27T02:53:21Z,2390000,-135.0,253.0,1,right,MISS B. Williams 28' pullup 3PT,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,,,,28.68,Missed,,,,,,,,,,,,,,,,
246,PT04M22.00S,2022-03-27T02:53:17.2Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,45,46,2022-03-27T02:53:21Z,2400000,,,0,,D. Nix REBOUND (Off:0 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,
247,PT04M13.00S,2022-03-27T02:53:26.3Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612745,45,46,2022-03-27T02:53:33Z,2410000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1630553]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,2.0,Johnson,1630553.0,,,,,,,,,,,,,,,,,,
248,PT04M13.00S,2022-03-27T02:53:26.3Z,2,REGULAR,steal,,[],1630553,,,1610612757,45,46,2022-03-27T02:56:44Z,2420000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M09.00S,2022-03-27T02:53:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630553,92.9862023653088,54.41176470588235,1610612757,45,46,2022-03-27T02:53:36Z,2430000,22.0,13.0,1,right,MISS K. Johnson running Layup - blocked,"[1630553, 1630231]",1610612757.0,POR,running,,,Johnson,K. Johnson,,,,,,,,2.58,Missed,,,,,,,,,,,,,,,Martin Jr.,1630231.0
282,PT04M09.00S,2022-03-27T02:53:30.8Z,2,REGULAR,block,,[],1630231,,,1610612757,45,46,2022-03-27T02:58:37Z,2435000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M03.00S,2022-03-27T02:53:36.8Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,45,46,2022-03-27T02:58:37Z,2440000,,,0,,T. Watford REBOUND (Off:3 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,249.0,6.0,3.0,3.0,,,,,,,,,,,,
251,PT04M03.00S,2022-03-27T02:53:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630570,94.40999984741211,50.0,1610612757,47,46,2022-03-27T02:53:35Z,2450000,0.0,0.0,1,right,T. Watford putback Layup (6 PTS),[1630570],1610612757.0,POR,putback,,,Watford,T. Watford,,,,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,
252,PT03M57.00S,2022-03-27T02:53:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.521024967148489,51.470588235294116,1610612745,47,48,2022-03-27T02:53:46Z,2460000,-7.0,9.0,1,left,J. Christopher cutting Layup (4 PTS) (A. Sengun 2 AST),"[1630528, 1630578]",1610612745.0,HOU,cutting,,,Christopher,J. Christopher,,,,,,,,1.15,Made,,,,,,,,,,4.0,A. Sengun,1630578.0,2.0,,,
254,PT03M46.00S,2022-03-27T02:53:58.0Z,2,REGULAR,turnover,out-of-bounds,[],1630314,,,1610612757,47,48,2022-03-27T02:54:06Z,2480000,,,0,,B. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630314],1610612757.0,POR,lost ball,,,Williams,B. Williams,,,,,1.0,,,,,,,,,2004.0,,,,,,,,,,,
255,PT03M46.00S,2022-03-27T02:54:06.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,47,48,2022-03-27T02:54:06Z,2490000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],1629604,,,1610612745,47,48,2022-03-27T02:56:56Z,2500000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],1629833,,,1610612745,47,48,2022-03-27T02:56:56Z,2510000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,47,48,2022-03-27T02:56:56Z,2520000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,47,48,2022-03-27T02:56:56Z,2530000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],203471,,,1610612745,47,48,2022-03-27T02:56:56Z,2540000,,,0,,SUB out: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,47,48,2022-03-27T02:56:56Z,2550000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,in,[],203463,,,1610612745,47,48,2022-03-27T02:56:56Z,2560000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,in,[],1629234,,,1610612745,47,48,2022-03-27T02:56:56Z,2570000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M46.00S,2022-03-27T02:55:06.6Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,47,48,2022-03-27T02:56:56Z,2580000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
