actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,out,[],1626181,,,1610612757,21,10,2021-11-07T02:53:51Z,860000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,out,[],203145,,,1610612757,21,10,2021-11-07T02:53:51Z,870000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,out,[],203076,,,1610612757,21,10,2021-11-07T02:53:51Z,880000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,in,[],1629642,,,1610612757,21,10,2021-11-07T02:53:51Z,890000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,in,[],201961,,,1610612757,21,10,2021-11-07T02:53:51Z,900000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M51.00S,2021-11-07T02:53:34.4Z,1,REGULAR,substitution,in,[],2730,,,1610612757,21,10,2021-11-07T02:53:51Z,910000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M47.00S,2021-11-07T02:53:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629642,69.59592641261499,17.15686274509804,1610612757,21,10,2021-11-07T02:54:05Z,920000,-164.0,233.0,1,right,MISS N. Little 28' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,28.53,Missed,,,,,,,,,,,,,,,,,,
97,PT04M44.00S,2021-11-07T02:54:02.8Z,1,REGULAR,rebound,defensive,[],200765,,,1610612747,21,10,2021-11-07T02:54:05Z,930000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,
98,PT04M38.00S,2021-11-07T02:54:14.9Z,1,REGULAR,foul,offensive,[],2730,,,1610612747,21,10,2021-11-07T03:08:02Z,940000,,,0,,D. Howard offensive FOUL (1 PF),"[2730, 203496]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Covington,203496.0,,
100,PT04M38.00S,2021-11-07T02:54:14.9Z,1,REGULAR,turnover,offensive foul,[],2730,,,1610612747,21,10,2021-11-07T02:54:35Z,960000,,,0,,D. Howard offensive foul TURNOVER (1 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,1.0,,,1627534.0,,,,,,
101,PT04M26.00S,2021-11-07T02:54:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,92.85479632063075,46.81372549019608,1610612757,23,10,2021-11-07T02:54:49Z,970000,-16.0,15.0,1,right,J. Nurkic Layup (6 PTS) (D. Lillard 4 AST),"[203994, 203081]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,2.17,Made,6.0,D. Lillard,203081.0,4.0,,,,,,,,,,,,,,
103,PT04M25.00S,2021-11-07T02:54:51.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,23,10,2021-11-07T02:54:54Z,990000,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,
104,PT04M14.00S,2021-11-07T02:55:06.6Z,1,REGULAR,turnover,bad pass,[],200765,,,1610612747,23,10,2021-11-07T02:55:10Z,1000000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 1629642]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1.0,Little,1629642.0,,,,,,,
105,PT04M14.00S,2021-11-07T02:55:06.6Z,1,REGULAR,steal,,[],1629642,,,1610612757,23,10,2021-11-07T02:55:08Z,1010000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M10.00S,2021-11-07T02:55:11.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629014,94.30026281208936,46.32352941176471,1610612757,23,10,2021-11-07T02:55:24Z,1020000,-18.0,1.0,1,right,MISS A. Simons running finger roll Layup,[1629014],1610612757.0,POR,running finger roll,,,Simons,A. Simons,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
107,PT04M08.00S,2021-11-07T02:55:13.5Z,1,REGULAR,rebound,offensive,[],1629014,,,1610612757,23,10,2021-11-07T02:55:20Z,1030000,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,106.0,1.0,0.0,1.0,,,,,,,,,,
108,PT04M08.00S,2021-11-07T02:55:14.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629014,94.40999984741211,50.0,1610612757,25,10,2021-11-07T02:55:38Z,1040000,0.0,0.0,1,right,A. Simons tip Layup (2 PTS),[1629014],1610612757.0,POR,tip,,,Simons,A. Simons,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
109,PT04M08.00S,2021-11-07T02:55:19.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,25,10,2021-11-07T02:55:19Z,1050000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M08.00S,2021-11-07T02:56:48.3Z,1,REGULAR,substitution,out,[],203994,,,1610612747,25,10,2021-11-07T02:58:01Z,1060000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M08.00S,2021-11-07T02:56:48.3Z,1,REGULAR,substitution,out,[],203496,,,1610612747,25,10,2021-11-07T02:58:01Z,1070000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2021-11-07T02:56:48.3Z,1,REGULAR,substitution,in,[],1626204,,,1610612747,25,10,2021-11-07T02:58:01Z,1080000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M08.00S,2021-11-07T02:56:48.3Z,1,REGULAR,substitution,in,[],203469,,,1610612747,25,10,2021-11-07T02:58:01Z,1090000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M46.00S,2021-11-07T02:58:38.2Z,1,REGULAR,2pt,Jump Shot,[],2546,9.806176084099869,79.16666666666666,1610612747,25,10,2021-11-07T02:58:44Z,1100000,-146.0,40.0,1,left,MISS C. Anthony 15' Jump Shot,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,15.11,Missed,,,,,,,,,,,,,,,,,,
115,PT03M44.00S,2021-11-07T02:58:40.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,25,10,2021-11-07T02:58:44Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,
116,PT03M44.00S,2021-11-07T02:58:45.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,25,10,2021-11-07T02:58:45Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M25.00S,2021-11-07T02:59:14.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,69.20170827858082,20.34313725490196,1610612757,25,10,2021-11-07T02:59:18Z,1130000,-148.0,237.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,27.96,Missed,,,,,,,,,,,,,,,,,,
118,PT03M21.00S,2021-11-07T02:59:18.2Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,25,10,2021-11-07T02:59:18Z,1140000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT03M12.00S,2021-11-07T02:59:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2730,6.1268068331143235,52.20588235294118,1610612747,25,12,2021-11-07T02:59:31Z,1150000,-11.0,5.0,1,left,D. Howard driving Layup (2 PTS) (A. Bradley 2 AST),"[2730, 202340]",1610612747.0,LAL,driving,,,Howard,D. Howard,,,,,1.21,Made,2.0,A. Bradley,202340.0,2.0,,,,,,,,,,,,,,
121,PT03M01.00S,2021-11-07T02:59:37.2Z,1,REGULAR,3pt,Jump Shot,[],203081,76.69185282522996,10.294117647058822,1610612757,25,12,2021-11-07T02:59:40Z,1170000,-199.0,167.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2021-11-07T02:59:39.2Z,1,REGULAR,rebound,offensive,[],1629642,,,1610612757,25,12,2021-11-07T02:59:39Z,1180000,,,0,,N. Little REBOUND (Off:1 Def:0),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,121.0,1.0,0.0,1.0,,,,,,,,,,
123,PT02M50.00S,2021-11-07T02:59:48.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,93.24901445466492,53.18627450980392,1610612757,27,12,2021-11-07T02:59:52Z,1190000,16.0,11.0,1,right,A. Simons driving Layup (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,1.93,Made,4.0,,,,,,,,,,,,,,,,,
124,PT02M23.00S,2021-11-07T03:00:15.3Z,1,REGULAR,3pt,Jump Shot,[],200765,23.340998685939553,12.254901960784313,1610612747,27,12,2021-11-07T03:00:18Z,1200000,189.0,167.0,1,left,MISS R. Rondo 25' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
125,PT02M22.00S,2021-11-07T03:00:16.3Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,27,12,2021-11-07T03:00:18Z,1210000,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,124.0,2.0,1.0,1.0,,,,,,,,,,
126,PT02M19.00S,2021-11-07T03:00:19.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,75.3777923784494,13.480392156862745,1610612757,27,12,2021-11-07T03:00:28Z,1220000,-183.0,179.0,1,right,MISS A. Simons 25' running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
127,PT02M16.00S,2021-11-07T03:00:22.9Z,1,REGULAR,rebound,defensive,[],200765,,,1610612747,27,12,2021-11-07T03:00:28Z,1230000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,
128,PT02M07.00S,2021-11-07T03:00:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2730,8.09789750328515,47.794117647058826,1610612747,27,12,2021-11-07T03:00:42Z,1240000,11.0,24.0,1,left,MISS D. Howard Layup - blocked,"[2730, 1629642]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,2.6,Missed,,,,,,,,,,,,,,,,,Little,1629642.0
129,PT02M07.00S,2021-11-07T03:00:32.7Z,1,REGULAR,block,,[],1629642,,,1610612747,27,12,2021-11-07T03:00:35Z,1250000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M07.00S,2021-11-07T03:00:32.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,27,12,2021-11-07T03:00:42Z,1260000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,
131,PT02M07.00S,2021-11-07T03:00:37.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,27,12,2021-11-07T03:00:37Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2021-11-07T03:00:38.4Z,1,REGULAR,substitution,out,[],203081,,,1610612757,27,12,2021-11-07T03:00:58Z,1280000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M07.00S,2021-11-07T03:00:38.4Z,1,REGULAR,substitution,out,[],202340,,,1610612757,27,12,2021-11-07T03:00:58Z,1290000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2021-11-07T03:00:38.4Z,1,REGULAR,substitution,in,[],203468,,,1610612757,27,12,2021-11-07T03:00:58Z,1300000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2021-11-07T03:00:38.4Z,1,REGULAR,substitution,in,[],201566,,,1610612757,27,12,2021-11-07T03:00:58Z,1310000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M42.00S,2021-11-07T03:01:25.7Z,1,REGULAR,3pt,Jump Shot,[],203468,77.08607095926413,88.48039215686273,1610612757,30,12,2021-11-07T03:01:29Z,1320000,192.0,163.0,1,right,C. McCollum 25' 3PT pullup (5 PTS) (A. Simons 1 AST),"[203468, 1629014]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.21,Made,5.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
138,PT01M21.00S,2021-11-07T03:01:46.1Z,1,REGULAR,3pt,Jump Shot,[],201961,28.203022339027594,81.12745098039215,1610612747,30,12,2021-11-07T03:01:50Z,1340000,-156.0,213.0,1,left,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
139,PT01M18.00S,2021-11-07T03:01:49.1Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,30,12,2021-11-07T03:01:50Z,1350000,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,138.0,3.0,2.0,1.0,,,,,,,,,,
140,PT01M08.00S,2021-11-07T03:01:59.6Z,1,REGULAR,3pt,Jump Shot,[],1629642,67.09921156373193,49.50980392156863,1610612757,33,12,2021-11-07T03:02:03Z,1360000,-2.0,257.0,1,right,N. Little 25' 3PT pullup (3 PTS),[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,25.68,Made,3.0,,,,,,,,,,,,,,,,,
141,PT00M56.40S,2021-11-07T03:02:12.3Z,1,REGULAR,3pt,Jump Shot,[],2546,30.436925098554536,68.13725490196079,1610612747,33,12,2021-11-07T03:02:16Z,1370000,-91.0,234.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
142,PT00M53.30S,2021-11-07T03:02:15.4Z,1,REGULAR,rebound,defensive,[],203468,,,1610612757,33,12,2021-11-07T03:02:16Z,1380000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,
143,PT00M51.50S,2021-11-07T03:02:18.2Z,1,REGULAR,foul,personal,['2freethrow'],200765,,,1610612757,33,12,2021-11-07T03:02:31Z,1390000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Nance Jr. 2 FT),"[200765, 1626204]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Nance Jr.,1626204.0,,
145,PT00M51.50S,2021-11-07T03:02:59.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626204,,,1610612757,33,12,2021-11-07T03:02:59Z,1410000,,,0,,MISS L. Nance Jr. Free Throw 1 of 2,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT00M51.50S,2021-11-07T03:02:59.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,33,12,2021-11-07T03:02:59Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,
147,PT00M51.50S,2021-11-07T03:03:14.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626204,,,1610612757,34,12,2021-11-07T03:03:14Z,1430000,,,0,,L. Nance Jr. Free Throw 2 of 2 (1 PTS),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
148,PT00M38.60S,2021-11-07T03:03:27.6Z,1,REGULAR,2pt,Jump Shot,[],201566,20.97568988173456,68.38235294117648,1610612747,34,12,2021-11-07T03:03:31Z,1440000,-92.0,145.0,1,left,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.14,Missed,,,,,,,,,,,,,,,,,,
149,PT00M36.10S,2021-11-07T03:03:30.2Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,34,12,2021-11-07T03:03:30Z,1450000,,,0,,D. Howard REBOUND (Off:1 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,,,
150,PT00M36.10S,2021-11-07T03:03:32.7Z,1,REGULAR,foul,personal,['2freethrow'],203469,,,1610612747,34,12,2021-11-07T03:03:42Z,1460000,,,0,,C. Zeller shooting personal FOUL (1 PF) (Howard 2 FT),"[203469, 2730]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Howard,2730.0,,
152,PT00M36.10S,2021-11-07T03:04:01.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,34,13,2021-11-07T03:04:01Z,1480000,,,0,,D. Howard Free Throw 1 of 2 (3 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
153,PT00M36.10S,2021-11-07T03:04:19.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,34,14,2021-11-07T03:04:19Z,1490000,,,0,,D. Howard Free Throw 2 of 2 (4 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
154,PT00M22.30S,2021-11-07T03:04:36.8Z,1,REGULAR,2pt,Jump Shot,[],203468,77.21747700394218,62.254901960784316,1610612757,36,14,2021-11-07T03:04:40Z,1500000,61.0,162.0,1,right,C. McCollum 17' pullup Jump Shot (7 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,17.29,Made,7.0,,,,,,,,,,,,,,,,,
155,PT00M03.60S,2021-11-07T03:04:58.9Z,1,REGULAR,3pt,Jump Shot,[],2546,27.94021024967148,20.833333333333336,1610612747,36,14,2021-11-07T03:05:02Z,1510000,146.0,210.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
156,PT00M01.20S,2021-11-07T03:05:01.4Z,1,REGULAR,rebound,defensive,[],203469,,,1610612757,36,14,2021-11-07T03:05:01Z,1520000,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT00M00.00S,2021-11-07T03:05:04.7Z,1,REGULAR,period,end,[],0,,,1610612757,36,14,2021-11-07T03:05:04Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-07T03:05:50.3Z,2,REGULAR,substitution,out,['startperiod'],201961,,,1610612757,36,14,2021-11-07T03:07:38Z,1540000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-07T03:05:50.3Z,2,REGULAR,substitution,out,['startperiod'],200765,,,1610612757,36,14,2021-11-07T03:07:38Z,1550000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-07T03:05:50.3Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612757,36,14,2021-11-07T03:07:38Z,1560000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-07T03:05:50.3Z,2,REGULAR,substitution,in,['startperiod'],1628370,,,1610612757,36,14,2021-11-07T03:07:38Z,1570000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-11-07T03:07:48.1Z,2,REGULAR,period,start,[],0,,,1610612747,36,14,2021-11-07T03:07:48Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M51.00S,2021-11-07T03:07:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.835085413929041,51.470588235294116,1610612747,36,14,2021-11-07T03:07:58Z,1590000,-7.0,21.0,1,left,MISS M. Monk driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,
164,PT11M49.00S,2021-11-07T03:07:57.6Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,36,14,2021-11-07T03:07:58Z,1600000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,
165,PT11M46.00S,2021-11-07T03:08:03.7Z,2,REGULAR,foul,personal,['2freethrow'],2546,,,1610612757,36,14,2021-11-07T03:08:13Z,1610000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Zeller 2 FT),"[2546, 203469]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Zeller,203469.0,,
167,PT11M46.00S,2021-11-07T03:08:21.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203469,,,1610612757,37,14,2021-11-07T03:08:21Z,1630000,,,0,,C. Zeller Free Throw 1 of 2 (1 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
168,PT11M46.00S,2021-11-07T03:08:37.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203469,,,1610612757,38,14,2021-11-07T03:08:37Z,1640000,,,0,,C. Zeller Free Throw 2 of 2 (2 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
169,PT11M29.00S,2021-11-07T03:08:56.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,5.469776609724048,50.245098039215684,1610612747,38,16,2021-11-07T03:09:00Z,1650000,-1.0,-1.0,1,left,D. Howard alley-oop DUNK (6 PTS) (R. Westbrook 2 AST),"[2730, 201566]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,0.16,Made,6.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
171,PT11M14.00S,2021-11-07T03:09:10.4Z,2,REGULAR,3pt,Jump Shot,[],203468,68.15045992115637,60.78431372549019,1610612757,38,16,2021-11-07T03:09:13Z,1670000,54.0,247.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
172,PT11M12.00S,2021-11-07T03:09:12.4Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,38,16,2021-11-07T03:09:13Z,1680000,,,0,,D. Howard REBOUND (Off:1 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,171.0,3.0,2.0,1.0,,,,,,,,,,
173,PT11M00.00S,2021-11-07T03:09:27.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,38,16,2021-11-07T03:09:27Z,1690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M50.00S,2021-11-07T03:09:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,16.770696452036795,39.46078431372549,1610612747,38,18,2021-11-07T03:10:09Z,1700000,53.0,105.0,1,left,C. Anthony 11' pullup Jump Shot (2 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,11.76,Made,2.0,,,,,,,,,,,,,,,,,
175,PT10M26.00S,2021-11-07T03:10:18.8Z,2,REGULAR,3pt,Jump Shot,[],1629642,89.30683311432325,3.1862745098039214,1610612757,38,18,2021-11-07T03:10:23Z,1710000,-234.0,48.0,1,right,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
176,PT10M24.00S,2021-11-07T03:10:20.8Z,2,REGULAR,rebound,offensive,[],203469,,,1610612757,38,18,2021-11-07T03:10:23Z,1720000,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,,
