actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
180,PT10M20.00S,2021-12-07T03:41:57.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629611,89.83245729303549,68.87254901960785,1610612746,28,32,2021-12-07T03:42:04Z,1770000,94.0,43.0,1,right,MISS T. Mann 10' driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M16.00S,2021-12-07T03:42:01.4Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,28,32,2021-12-07T03:42:04Z,1780000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT10M09.00S,2021-12-07T03:42:08.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203463,7.966491458607096,45.09803921568628,1610612757,28,32,2021-12-07T03:42:20Z,1790000,25.0,22.0,1,left,MISS B. McLemore cutting Layup,[203463],1610612757.0,POR,cutting,,,McLemore,B. McLemore,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M06.00S,2021-12-07T03:42:11.9Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,28,32,2021-12-07T03:42:14Z,1800000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT09M52.00S,2021-12-07T03:42:25.8Z,2,REGULAR,2pt,Jump Shot,[],202339,78.26872536136662,23.52941176470588,1610612746,28,34,2021-12-07T03:42:30Z,1810000,-132.0,152.0,1,right,E. Bledsoe 20' pullup Jump Shot (2 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,20.14,Made,2.0,,,,,,,,,,,,,,,,,,
185,PT09M38.00S,2021-12-07T03:42:41.5Z,2,REGULAR,foul,personal,[],1628379,,,1610612757,28,34,2021-12-07T03:42:54Z,1820000,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1629604]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Elleby,1629604.0,,,
187,PT09M32.00S,2021-12-07T03:43:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.280551905387648,56.372549019607845,1610612757,30,34,2021-12-07T03:43:20Z,1840000,-32.0,35.0,1,left,J. Nurkic driving Layup (8 PTS) (T. Snell 2 AST),"[203994, 203503]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,4.71,Made,8.0,,,,,T. Snell,203503.0,2.0,,,,,,,,,,,
189,PT09M32.00S,2021-12-07T03:43:18.2Z,2,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612757,30,34,2021-12-07T03:43:30Z,1860000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Nurkic 1 FT),"[1628392, 203994]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Nurkic,203994.0,,,
191,PT09M32.00S,2021-12-07T03:43:35.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612757,30,34,2021-12-07T03:43:44Z,1880000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M32.00S,2021-12-07T03:43:35.5Z,2,REGULAR,substitution,in,[],1627826,,,1610612757,30,34,2021-12-07T03:43:44Z,1890000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M32.00S,2021-12-07T03:43:50.9Z,2,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,30,34,2021-12-07T03:43:50Z,1900000,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M29.00S,2021-12-07T03:43:53.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,30,34,2021-12-07T03:43:56Z,1910000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,
195,PT09M08.00S,2021-12-07T03:44:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,87.07293035479631,65.68627450980392,1610612746,30,36,2021-12-07T03:44:20Z,1920000,78.0,69.0,1,right,L. Kennard 10' driving floating Jump Shot (13 PTS),[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,10.44,Made,13.0,,,,,,,,,,,,,,,,,,
196,PT08M54.00S,2021-12-07T03:44:28.0Z,2,REGULAR,2pt,Jump Shot,[],203994,20.45006570302234,37.99019607843137,1610612757,30,36,2021-12-07T03:44:33Z,1930000,60.0,140.0,1,left,MISS J. Nurkic 15' Jump Shot,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,15.2,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M51.00S,2021-12-07T03:44:31.0Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,30,36,2021-12-07T03:44:33Z,1940000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,
198,PT08M32.00S,2021-12-07T03:44:50.2Z,2,REGULAR,3pt,Jump Shot,[],1629611,82.9993429697766,5.392156862745098,1610612746,30,36,2021-12-07T03:44:54Z,1950000,-223.0,107.0,1,right,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M28.00S,2021-12-07T03:44:53.6Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,30,36,2021-12-07T03:44:53Z,1960000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M26.00S,2021-12-07T03:44:58.8Z,2,REGULAR,turnover,backcourt,[],1629604,,,1610612757,30,36,2021-12-07T03:45:19Z,1970000,,,0,,C. Elleby backcourt TURNOVER (2 TO),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,2.0,,,202049.0,,,,,,,
201,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,out,[],1629604,,,1610612746,30,36,2021-12-07T03:45:28Z,1980000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,out,[],1630527,,,1610612746,30,36,2021-12-07T03:45:28Z,1990000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,out,[],202339,,,1610612746,30,36,2021-12-07T03:45:28Z,2000000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,30,36,2021-12-07T03:45:28Z,2010000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,in,[],1628372,,,1610612746,30,36,2021-12-07T03:45:28Z,2020000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,in,[],202704,,,1610612746,30,36,2021-12-07T03:45:28Z,2030000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,in,[],202331,,,1610612746,30,36,2021-12-07T03:45:28Z,2040000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M26.00S,2021-12-07T03:45:07.1Z,2,REGULAR,substitution,in,[],202694,,,1610612746,30,36,2021-12-07T03:45:28Z,2050000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2021-12-07T03:45:43.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202694,74.32654402102497,40.19607843137255,1610612746,30,36,2021-12-07T03:45:48Z,2060000,-49.0,189.0,1,right,MISS M. Morris Sr. 19' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,19.51,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M07.00S,2021-12-07T03:45:45.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,30,36,2021-12-07T03:45:48Z,2070000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT07M56.00S,2021-12-07T03:45:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,9.149145860709593,46.81372549019608,1610612757,32,36,2021-12-07T03:46:06Z,2080000,16.0,34.0,1,left,J. Nurkic driving Layup (10 PTS),[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,3.71,Made,10.0,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2021-12-07T03:46:04.4Z,2,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612757,32,36,2021-12-07T03:46:32Z,2090000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Nurkic 1 FT),"[1627826, 203994]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Nurkic,203994.0,,,
214,PT07M56.00S,2021-12-07T03:46:11.9Z,2,REGULAR,substitution,out,[],203463,,,1610612757,32,36,2021-12-07T03:46:17Z,2110000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2021-12-07T03:46:11.9Z,2,REGULAR,substitution,in,[],1626181,,,1610612757,32,36,2021-12-07T03:46:17Z,2120000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M56.00S,2021-12-07T03:46:33.8Z,2,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,33,36,2021-12-07T03:46:33Z,2130000,,,0,,J. Nurkic Free Throw 1 of 1 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
217,PT07M42.00S,2021-12-07T03:46:48.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,79.71419185282524,40.44117647058824,1610612746,33,36,2021-12-07T03:46:52Z,2140000,-48.0,138.0,1,right,MISS L. Kennard 14' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,14.62,Missed,,,,,,,,,,,,,,,,,,,
218,PT07M40.00S,2021-12-07T03:46:50.6Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,33,36,2021-12-07T03:46:52Z,2150000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT07M32.00S,2021-12-07T03:46:58.6Z,2,REGULAR,3pt,Jump Shot,[],203994,28.465834428383708,24.509803921568626,1610612757,36,36,2021-12-07T03:47:03Z,2160000,127.0,215.0,1,left,J. Nurkic 25' 3PT pullup (14 PTS),[203994],1610612757.0,POR,pullup,,,Nurkic,J. Nurkic,,,,,25.0,Made,14.0,,,,,,,,,,,,,,,,,,
220,PT07M10.00S,2021-12-07T03:47:20.9Z,2,REGULAR,2pt,Jump Shot,[],202331,77.4802890932983,41.17647058823529,1610612746,36,36,2021-12-07T03:47:27Z,2170000,-44.0,159.0,1,right,MISS P. George 16' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M05.00S,2021-12-07T03:47:25.9Z,2,REGULAR,rebound,offensive,[],202704,,,1610612746,36,36,2021-12-07T03:47:27Z,2180000,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,220.0,1.0,0.0,1.0,,,,,,,,,,,,,,
222,PT07M01.00S,2021-12-07T03:47:30.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202704,71.82982917214193,81.37254901960785,1610612746,36,36,2021-12-07T03:47:34Z,2190000,157.0,212.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M58.00S,2021-12-07T03:47:33.0Z,2,REGULAR,rebound,defensive,[],203503,,,1610612757,36,36,2021-12-07T03:47:34Z,2200000,,,0,,T. Snell REBOUND (Off:0 Def:4),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,
224,PT06M48.00S,2021-12-07T03:47:46.0Z,2,REGULAR,foul,offensive,[],1626181,,,1610612757,36,36,2021-12-07T03:48:29Z,2210000,,,0,,N. Powell offensive FOUL (1 PF),"[1626181, 202704]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Jackson,202704.0,,,
226,PT06M48.00S,2021-12-07T03:47:46.0Z,2,REGULAR,turnover,offensive foul,[],1626181,,,1610612757,36,36,2021-12-07T03:47:46Z,2230000,,,0,,N. Powell offensive foul TURNOVER (2 TO),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,2.0,,,1151.0,,,,,,,
227,PT06M48.00S,2021-12-07T03:48:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,36,2021-12-07T03:48:09Z,2240000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M48.00S,2021-12-07T03:50:37.7Z,2,REGULAR,substitution,out,[],203503,,,1610612746,36,36,2021-12-07T03:51:13Z,2250000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M48.00S,2021-12-07T03:50:37.7Z,2,REGULAR,substitution,in,[],203496,,,1610612746,36,36,2021-12-07T03:51:13Z,2260000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M31.00S,2021-12-07T03:51:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,93.51182654402102,94.85294117647058,1610612746,36,36,2021-12-07T03:51:46Z,2270000,224.0,8.0,1,right,MISS L. Kennard 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
231,PT06M28.00S,2021-12-07T03:51:44.8Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,36,36,2021-12-07T03:51:46Z,2280000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,
232,PT06M18.00S,2021-12-07T03:51:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,14.799605781865965,42.15686274509804,1610612757,38,36,2021-12-07T03:52:02Z,2290000,39.0,87.0,1,left,N. Powell 9' pullup Jump Shot (14 PTS) (R. Covington 1 AST),"[1626181, 203496]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,9.51,Made,14.0,,,,,R. Covington,203496.0,1.0,,,,,,,,,,,
234,PT06M01.00S,2021-12-07T03:52:11.7Z,2,REGULAR,3pt,Jump Shot,[],202704,94.95729303547962,96.07843137254902,1610612746,38,36,2021-12-07T03:52:16Z,2310000,230.0,-5.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M58.00S,2021-12-07T03:52:14.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,38,36,2021-12-07T03:52:16Z,2320000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,
236,PT05M45.00S,2021-12-07T03:52:30.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,38,36,2021-12-07T03:52:30Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M38.00S,2021-12-07T03:52:52.4Z,2,REGULAR,2pt,Hook,[],203994,13.61695137976347,72.30392156862744,1610612757,38,36,2021-12-07T03:53:04Z,2340000,-112.0,75.0,1,left,MISS J. Nurkic 13' driving Hook - blocked,"[203994, 1627826]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,13.47,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0,
238,PT05M38.00S,2021-12-07T03:52:52.4Z,2,REGULAR,block,,[],1627826,,,1610612757,38,36,2021-12-07T03:52:56Z,2350000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M38.00S,2021-12-07T03:52:52.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,36,2021-12-07T03:53:04Z,2360000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,
240,PT05M38.00S,2021-12-07T03:52:58.2Z,2,REGULAR,foul,personal,[],203994,,,1610612746,38,36,2021-12-07T03:53:07Z,2370000,,,0,,J. Nurkic loose ball personal FOUL (3 PF),"[203994, 1627826]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Zubac,1627826.0,,,
242,PT05M38.00S,2021-12-07T03:53:07.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612746,38,36,2021-12-07T03:53:14Z,2390000,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,
243,PT05M38.00S,2021-12-07T03:53:16.1Z,2,REGULAR,substitution,out,[],203994,,,1610612746,38,36,2021-12-07T03:53:21Z,2400000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M38.00S,2021-12-07T03:53:16.1Z,2,REGULAR,substitution,in,[],203469,,,1610612746,38,36,2021-12-07T03:53:21Z,2410000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M23.00S,2021-12-07T03:53:47.8Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612746,38,36,2021-12-07T03:54:15Z,2420000,,,0,,R. Covington shooting personal FOUL (1 PF) (Zubac 2 FT),"[203496, 1627826]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Zubac,1627826.0,,,
247,PT05M23.00S,2021-12-07T03:54:16.7Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,38,36,2021-12-07T03:54:48Z,2440000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
248,PT05M23.00S,2021-12-07T03:54:16.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,38,36,2021-12-07T03:54:48Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,
249,PT05M23.00S,2021-12-07T03:54:16.7Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,38,36,2021-12-07T03:54:48Z,2460000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M19.00S,2021-12-07T03:54:20.7Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,38,36,2021-12-07T03:54:48Z,2470000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,,
251,PT05M09.00S,2021-12-07T03:54:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,10.068988173455978,63.725490196078425,1610612757,38,36,2021-12-07T03:54:54Z,2480000,-69.0,42.0,1,left,MISS N. Powell 8' driving reverse Layup - blocked,"[1626181, 1627826]",1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,8.05,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0,
252,PT05M09.00S,2021-12-07T03:54:47.4Z,2,REGULAR,block,,[],1627826,,,1610612757,38,36,2021-12-07T03:54:50Z,2490000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M09.00S,2021-12-07T03:54:47.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,38,36,2021-12-07T03:54:54Z,2500000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
254,PT05M09.00S,2021-12-07T03:54:53.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,38,36,2021-12-07T03:55:02Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M49.00S,2021-12-07T03:55:19.2Z,2,REGULAR,2pt,Jump Shot,[],202704,79.31997371879106,62.5,1610612746,38,38,2021-12-07T03:55:24Z,2520000,62.0,142.0,1,right,R. Jackson 15' pullup Jump Shot (6 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,15.51,Made,6.0,,,,,,,,,,,,,,,,,,
256,PT04M35.00S,2021-12-07T03:55:32.4Z,2,REGULAR,2pt,Jump Shot,[],203469,18.74178712220762,73.77450980392157,1610612757,40,38,2021-12-07T03:55:39Z,2530000,-119.0,124.0,1,left,C. Zeller 17' Jump Shot (4 PTS) (D. Smith Jr. 5 AST),"[203469, 1628372]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,17.16,Made,4.0,,,,,D. Smith Jr.,1628372.0,5.0,,,,,,,,,,,
258,PT04M17.00S,2021-12-07T03:55:50.3Z,2,REGULAR,3pt,Jump Shot,[],202704,67.88764783180025,42.64705882352941,1610612746,40,41,2021-12-07T03:55:58Z,2550000,-37.0,249.0,1,right,R. Jackson 25' 3PT  (9 PTS) (M. Morris Sr. 3 AST),"[202704, 202694]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.21,Made,9.0,,,,,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,
260,PT04M03.00S,2021-12-07T03:56:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,15.900131406044679,50.635723039215684,1610612757,40,41,2021-12-07T03:57:23Z,2570000,-3.0,97.0,1,left,MISS C. Zeller 9' driving floating Shot,[203469],1610612757.0,POR,driving floating,,,Zeller,C. Zeller,,,,,9.71,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M53.00S,2021-12-07T03:56:14.4Z,2,REGULAR,rebound,offensive,[],203469,,,1610612757,40,41,2021-12-07T03:56:14Z,2580000,,,0,,C. Zeller REBOUND (Off:3 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,260.0,5.0,2.0,3.0,,,,,,,,,,,,,,
262,PT03M53.00S,2021-12-07T03:56:14.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203469,5.590000152587891,50.0,1610612757,40,41,2021-12-07T03:58:09Z,2590000,0.0,0.0,1,left,MISS C. Zeller tip Layup,[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
263,PT03M52.00S,2021-12-07T03:56:15.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,40,41,2021-12-07T03:58:09Z,2600000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,262.0,4.0,4.0,0.0,,,,,,,,,,,,,,
264,PT03M50.00S,2021-12-07T03:56:17.8Z,2,REGULAR,3pt,Jump Shot,[],202704,78.0059132720105,11.27450980392157,1610612746,40,41,2021-12-07T03:56:25Z,2610000,-194.0,154.0,1,right,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M47.00S,2021-12-07T03:56:20.8Z,2,REGULAR,rebound,defensive,[],203469,,,1610612757,40,41,2021-12-07T03:56:20Z,2620000,,,0,,C. Zeller REBOUND (Off:3 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,264.0,6.0,3.0,3.0,,,,,,,,,,,,,,
266,PT03M38.00S,2021-12-07T03:56:32.5Z,2,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612757,40,41,2021-12-07T03:56:50Z,2630000,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (3 TO),[1628372],1610612757.0,POR,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,3.0,,,202049.0,,,,,,,
