actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
93,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,out,[],203496,,,1610612761,17,29,2021-11-16T03:29:03Z,930000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,17,29,2021-11-16T03:29:03Z,940000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,17,29,2021-11-16T03:29:03Z,950000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,in,[],1629014,,,1610612761,17,29,2021-11-16T03:29:03Z,960000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,in,[],1626204,,,1610612761,17,29,2021-11-16T03:29:03Z,970000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,in,[],1629642,,,1610612761,17,29,2021-11-16T03:29:03Z,980000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,17,29,2021-11-16T03:29:03Z,990000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,17,29,2021-11-16T03:29:03Z,1000000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M52.00S,2021-11-16T03:29:35.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,22.158344283837057,50.245098039215684,1610612761,17,31,2021-11-16T03:29:43Z,1010000,-1.0,156.0,1,left,S. Barnes 15' Jump Shot (2 PTS) (D. Banton 1 AST),"[1630567, 1630625]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,15.58,Made,,,,,2.0,D. Banton,1630625.0,1.0,,,,,,,,,,,
103,PT02M40.00S,2021-11-16T03:29:50.9Z,1,REGULAR,foul,personal,[],203920,,,1610612757,17,31,2021-11-16T03:29:57Z,1030000,,,0,,K. Birch personal FOUL (1 PF),"[203920, 203469]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Zeller,203469.0,,,
105,PT02M38.00S,2021-11-16T03:30:14.2Z,1,REGULAR,foul,personal,[],1630625,,,1610612757,17,31,2021-11-16T03:30:19Z,1050000,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 1629014]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Simons,1629014.0,,,
107,PT02M24.00S,2021-11-16T03:30:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629642,69.85873850197109,75.24509803921569,1610612757,17,31,2021-11-16T03:31:59Z,1070000,126.0,231.0,1,right,MISS N. Little 26' step back 3PT,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M20.00S,2021-11-16T03:30:43.1Z,1,REGULAR,rebound,offensive,[],203469,,,1610612757,17,31,2021-11-16T03:30:44Z,1080000,,,0,,C. Zeller REBOUND (Off:1 Def:0),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
109,PT02M12.00S,2021-11-16T03:30:51.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,92.59198423127464,95.58823529411765,1610612757,20,31,2021-11-16T03:30:55Z,1090000,228.0,17.0,1,right,A. Simons 3PT  (3 PTS) (L. Nance Jr. 1 AST),"[1629014, 1626204]",1610612757.0,POR,,,,Simons,A. Simons,,,,,22.85,Made,,,,,3.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,,
111,PT02M02.00S,2021-11-16T03:31:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,28.33442838370565,22.794117647058822,1610612761,20,31,2021-11-16T03:31:07Z,1110000,136.0,214.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M00.00S,2021-11-16T03:31:04.1Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,20,31,2021-11-16T03:31:04Z,1120000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
113,PT01M50.00S,2021-11-16T03:31:15.9Z,1,REGULAR,turnover,traveling,[],1630567,,,1610612761,20,31,2021-11-16T03:31:21Z,1130000,,,0,,S. Barnes traveling TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,,
114,PT01M28.00S,2021-11-16T03:31:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,94.43166885676742,48.529411764705884,1610612757,20,31,2021-11-16T03:31:54Z,1140000,-7.0,0.0,1,right,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.74,Missed,,,,,,,,,,,,,,,,,,,
115,PT01M27.00S,2021-11-16T03:31:52.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,20,31,2021-11-16T03:31:52Z,1150000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
116,PT01M21.00S,2021-11-16T03:31:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,7.046649145860711,53.18627450980392,1610612761,20,33,2021-11-16T03:32:02Z,1160000,-16.0,14.0,1,left,G. Trent Jr. running Layup (5 PTS),[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,2.1,Made,,,,,5.0,,,,,,,,,,,,,,
117,PT01M07.00S,2021-11-16T03:32:14.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,20,33,2021-11-16T03:32:14Z,1170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M00.00S,2021-11-16T03:32:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.77463863337714,47.549019607843135,1610612757,22,33,2021-11-16T03:32:38Z,1180000,-12.0,6.0,1,right,D. Lillard driving Layup (6 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.37,Made,,,,,6.0,,,,,,,,,,,,,,
119,PT00M37.00S,2021-11-16T03:33:00.1Z,1,REGULAR,3pt,Jump Shot,[],1630625,11.12023653088042,95.58823529411765,1610612761,22,33,2021-11-16T03:35:11Z,1190000,-228.0,52.0,1,left,MISS D. Banton pullup 3PT,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
120,PT00M34.60S,2021-11-16T03:33:02.5Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,22,33,2021-11-16T03:35:11Z,1200000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
121,PT00M25.40S,2021-11-16T03:33:11.6Z,1,REGULAR,2pt,Jump Shot,[],1629014,72.7496714848883,53.431372549019606,1610612757,24,33,2021-11-16T03:33:15Z,1210000,17.0,204.0,1,right,A. Simons 20' pullup Jump Shot (5 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,20.44,Made,,,,,5.0,,,,,,,,,,,,,,
122,PT00M04.80S,2021-11-16T03:33:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,15.719448094612352,56.86274509803921,1610612761,24,33,2021-11-16T03:33:42Z,1220000,-34.0,95.0,1,left,MISS F. VanVleet 10' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,10.13,Missed,,,,,,,,,,,,,,,,,,,
123,PT00M01.60S,2021-11-16T03:33:41.7Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,24,33,2021-11-16T03:33:41Z,1230000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
124,PT00M00.00S,2021-11-16T03:33:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.14520367936925,14.705882352941178,1610612757,24,33,2021-11-16T03:34:05Z,1240000,-176.0,585.0,1,right,MISS A. Simons 61' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,61.13,Missed,,,,,,,,,,,,,,,,,,,
125,PT00M00.00S,2021-11-16T03:33:46.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,24,33,2021-11-16T03:34:05Z,1250000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,
126,PT00M00.00S,2021-11-16T03:33:51.1Z,1,REGULAR,period,end,[],0,,,1610612757,24,33,2021-11-16T03:33:51Z,1260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612757,24,33,2021-11-16T03:36:19Z,1270000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,out,['startperiod'],203469,,,1610612757,24,33,2021-11-16T03:36:19Z,1280000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612757,24,33,2021-11-16T03:36:19Z,1290000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612757,24,33,2021-11-16T03:36:19Z,1300000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,24,33,2021-11-16T03:36:19Z,1310000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,in,['startperiod'],203503,,,1610612757,24,33,2021-11-16T03:36:19Z,1320000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612757,24,33,2021-11-16T03:36:19Z,1330000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2021-11-16T03:35:51.8Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612757,24,33,2021-11-16T03:36:19Z,1340000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2021-11-16T03:36:32.6Z,2,REGULAR,period,start,[],0,,,1610612761,24,33,2021-11-16T03:36:32Z,1350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT11M39.00S,2021-11-16T03:36:53.2Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,24,33,2021-11-16T03:36:57Z,1360000,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 203503]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,1.0,Snell,203503.0,,,,,,,
137,PT11M39.00S,2021-11-16T03:36:53.2Z,2,REGULAR,steal,,[],203503,,,1610612757,24,33,2021-11-16T03:37:04Z,1370000,,,0,,T. Snell STEAL (1 STL),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT11M32.00S,2021-11-16T03:36:59.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,76.69185282522996,9.558823529411764,1610612757,27,33,2021-11-16T03:39:35Z,1380000,-202.0,167.0,1,right,A. Simons 26' 3PT pullup (8 PTS) (T. Snell 1 AST),"[1629014, 203503]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.2,Made,,,,,8.0,T. Snell,203503.0,1.0,,,,,,,,,,,
139,PT11M18.00S,2021-11-16T03:37:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,5.995400788436268,49.01960784313725,1610612761,27,33,2021-11-16T03:37:17Z,1390000,5.0,4.0,1,left,MISS D. Banton driving Layup,[1630625],1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
140,PT11M17.00S,2021-11-16T03:37:14.1Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,27,33,2021-11-16T03:37:17Z,1400000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT11M06.00S,2021-11-16T03:37:24.9Z,2,REGULAR,3pt,Jump Shot,[],203468,78.9257555847569,89.2156862745098,1610612757,30,33,2021-11-16T03:37:28Z,1410000,196.0,146.0,1,right,C. McCollum 24' 3PT  (9 PTS) (L. Nance Jr. 2 AST),"[203468, 1626204]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.42,Made,,,,,9.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,,
143,PT10M53.00S,2021-11-16T03:37:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612761,30,33,2021-11-16T03:37:51Z,1430000,,,0,,N. Little shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629642, 1627783]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,1628171.0,,,,1.0,0.0,Siakam,1627783.0,,,
146,PT10M53.00S,2021-11-16T03:38:17.2Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,30,34,2021-11-16T03:38:17Z,1450000,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
147,PT10M53.00S,2021-11-16T03:38:37.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,30,35,2021-11-16T03:38:37Z,1460000,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
148,PT10M37.00S,2021-11-16T03:38:55.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,90.88370565045992,4.166666666666666,1610612757,30,35,2021-11-16T03:38:59Z,1470000,-229.0,33.0,1,right,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
149,PT10M35.00S,2021-11-16T03:38:57.7Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,30,35,2021-11-16T03:38:59Z,1480000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
150,PT10M27.00S,2021-11-16T03:39:04.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.507884362680684,36.27450980392157,1610612761,30,35,2021-11-16T03:39:08Z,1490000,69.0,103.0,1,left,MISS S. Barnes 12' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,12.35,Missed,,,,,,,,,,,,,,,,,,,
151,PT10M26.00S,2021-11-16T03:39:05.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612757,30,35,2021-11-16T03:39:08Z,1500000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
152,PT10M08.00S,2021-11-16T03:39:24.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,87.46714848883047,52.94117647058824,1610612757,32,35,2021-11-16T03:39:31Z,1510000,15.0,65.0,1,right,L. Nance Jr. 6' turnaround Hook (2 PTS),[1626204],1610612757.0,POR,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,6.69,Made,,,,,2.0,,,,,,,,,,,,,,
153,PT09M56.00S,2021-11-16T03:39:39.8Z,2,REGULAR,foul,offensive,[],1630625,,,1610612761,32,35,2021-11-16T03:40:35Z,1520000,,,0,,D. Banton charge offensive FOUL (2 PF),"[1630625, 1626204]",1610612761.0,TOR,charge,,,Banton,D. Banton,,,,,,,,,,,,,,,2530.0,,,,2.0,0.0,Nance Jr.,1626204.0,,,
155,PT09M56.00S,2021-11-16T03:39:39.8Z,2,REGULAR,turnover,offensive foul,[],1630625,,,1610612761,32,35,2021-11-16T03:39:39Z,1540000,,,0,,D. Banton offensive foul TURNOVER (1 TO),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
156,PT09M56.00S,2021-11-16T03:39:51.8Z,2,REGULAR,substitution,out,[],1630567,,,1610612757,32,35,2021-11-16T03:39:54Z,1550000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT09M56.00S,2021-11-16T03:39:51.8Z,2,REGULAR,substitution,in,[],1628384,,,1610612757,32,35,2021-11-16T03:39:54Z,1560000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT09M36.00S,2021-11-16T03:40:18.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626204,93.64323258869908,48.529411764705884,1610612757,34,35,2021-11-16T03:40:21Z,1570000,-7.0,7.0,1,right,L. Nance Jr. Layup (4 PTS) (C. McCollum 2 AST),"[1626204, 203468]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,1.04,Made,,,,,4.0,C. McCollum,203468.0,2.0,,,,,,,,,,,
160,PT09M09.00S,2021-11-16T03:40:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629004,6.783837056504599,4.6568627450980395,1610612761,34,38,2021-11-16T03:40:48Z,1590000,227.0,11.0,1,left,S. Mykhailiuk 3PT  (3 PTS) (O. Anunoby 1 AST),"[1629004, 1628384]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.7,Made,,,,,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,
162,PT08M56.00S,2021-11-16T03:41:03.3Z,2,REGULAR,foul,offensive,[],1626204,,,1610612757,34,38,2021-11-16T03:42:07Z,1610000,,,0,,L. Nance Jr. offensive FOUL (1 PF),"[1626204, 1629004]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,2530.0,,,,1.0,0.0,Mykhailiuk,1629004.0,,,
164,PT08M56.00S,2021-11-16T03:41:03.3Z,2,REGULAR,turnover,offensive foul,[],1626204,,,1610612757,34,38,2021-11-16T03:42:07Z,1630000,,,0,,L. Nance Jr. offensive foul TURNOVER (1 TO),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
165,PT08M36.00S,2021-11-16T03:41:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,10.200394218134035,3.9215686274509802,1610612761,34,41,2021-11-16T03:41:37Z,1640000,230.0,43.0,1,left,O. Anunoby 3PT  (17 PTS) (K. Birch 1 AST),"[1628384, 203920]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.45,Made,,,,,17.0,K. Birch,203920.0,1.0,,,,,,,,,,,
167,PT08M11.00S,2021-11-16T03:41:57.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,92.19776609724047,49.01960784313725,1610612757,36,41,2021-11-16T03:42:02Z,1660000,-5.0,21.0,1,right,N. Little driving DUNK (2 PTS) (A. Simons 1 AST),"[1629642, 1629014]",1610612757.0,POR,driving,,,Little,N. Little,,,,,2.14,Made,,,,,2.0,A. Simons,1629014.0,1.0,,,,,,,,,,,
168,PT07M57.00S,2021-11-16T03:42:12.4Z,2,REGULAR,3pt,Jump Shot,[],1627783,31.225361366622867,61.51960784313726,1610612761,36,41,2021-11-16T03:42:16Z,1670000,-58.0,241.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
169,PT07M53.00S,2021-11-16T03:42:15.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,36,41,2021-11-16T03:42:15Z,1680000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
170,PT07M50.00S,2021-11-16T03:42:27.9Z,2,REGULAR,foul,personal,[],1627783,,,1610612757,36,41,2021-11-16T03:42:32Z,1690000,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 203468]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,2530.0,,,,1.0,0.0,McCollum,203468.0,,,
172,PT07M50.00S,2021-11-16T03:42:36.4Z,2,REGULAR,substitution,out,[],203920,,,1610612757,36,41,2021-11-16T03:42:39Z,1710000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT07M50.00S,2021-11-16T03:42:36.4Z,2,REGULAR,substitution,in,[],1630567,,,1610612757,36,41,2021-11-16T03:42:39Z,1720000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT07M43.00S,2021-11-16T03:42:50.0Z,2,REGULAR,2pt,Jump Shot,[],203468,90.01314060446781,83.3563112745098,1610612757,38,41,2021-11-16T03:42:55Z,1730000,167.0,41.0,1,right,C. McCollum 17' pullup Jump Shot (11 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,17.19,Made,,,,,11.0,,,,,,,,,,,,,,
175,PT07M32.00S,2021-11-16T03:43:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.389618922470433,47.794117647058826,1610612761,38,43,2021-11-16T03:43:04Z,1740000,11.0,8.0,1,left,O. Anunoby driving Layup (19 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,1.34,Made,,,,,19.0,,,,,,,,,,,,,,
176,PT07M14.00S,2021-11-16T03:43:19.2Z,2,REGULAR,3pt,Jump Shot,[],203468,77.61169513797634,88.48039215686273,1610612757,41,43,2021-11-16T03:43:22Z,1750000,192.0,158.0,1,right,C. McCollum 24' 3PT pullup (14 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,24.9,Made,,,,,14.0,,,,,,,,,,,,,,
177,PT06M56.00S,2021-11-16T03:43:36.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,29.77989487516426,68.62745098039215,1610612761,41,46,2021-11-16T03:43:40Z,1760000,-93.0,227.0,1,left,O. Anunoby 24' 3PT pullup (22 PTS),[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,24.57,Made,,,,,22.0,,,,,,,,,,,,,,
178,PT06M41.00S,2021-11-16T03:43:54.7Z,2,REGULAR,turnover,traveling,[],1626204,,,1610612757,41,46,2021-11-16T03:43:58Z,1770000,,,0,,L. Nance Jr. traveling TURNOVER (2 TO),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,2530.0,2.0,,,,,,,,,
179,PT06M41.00S,2021-11-16T03:44:00.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,41,46,2021-11-16T03:44:00Z,1780000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT06M41.00S,2021-11-16T03:46:24.0Z,2,REGULAR,substitution,out,[],1629014,,,1610612761,41,46,2021-11-16T03:46:49Z,1790000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT06M41.00S,2021-11-16T03:46:24.0Z,2,REGULAR,substitution,out,[],1629642,,,1610612761,41,46,2021-11-16T03:46:49Z,1800000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
