actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
91,PT03M02.00S,2022-02-10T03:27:12.5Z,1,REGULAR,foul,offensive,[],1629659,,,1610612747,14,14,2022-02-10T03:28:30Z,900000,,,0,,T. Horton-Tucker charge offensive FOUL (1 PF),"[1629659, 203463]",1610612747.0,LAL,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,201638.0,,,,1.0,0.0,McLemore,203463.0,,,
93,PT03M02.00S,2022-02-10T03:27:12.5Z,1,REGULAR,turnover,offensive foul,[],1629659,,,1610612747,14,14,2022-02-10T03:27:12Z,920000,,,0,,T. Horton-Tucker offensive foul TURNOVER (2 TO),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,201638.0,2.0,,,,,,,,,
94,PT03M02.00S,2022-02-10T03:27:22.2Z,1,REGULAR,substitution,out,[],202340,,,1610612757,14,14,2022-02-10T03:27:24Z,930000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M02.00S,2022-02-10T03:27:22.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612757,14,14,2022-02-10T03:27:24Z,940000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M51.00S,2022-02-10T03:27:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203463,93.11760840998686,51.9607843137255,1610612757,14,14,2022-02-10T03:27:42Z,950000,10.0,12.0,1,right,MISS B. McLemore driving reverse Layup,[203463],1610612757.0,POR,driving reverse,,,McLemore,B. McLemore,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,,
97,PT02M49.00S,2022-02-10T03:27:40.6Z,1,REGULAR,rebound,offensive,[],1629604,,,1610612757,14,14,2022-02-10T03:27:40Z,960000,,,0,,C. Elleby REBOUND (Off:1 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,96.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
98,PT02M46.00S,2022-02-10T03:27:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629604,88.25558475689881,45.83333333333333,1610612757,14,14,2022-02-10T03:27:49Z,970000,-21.0,58.0,1,right,MISS C. Elleby 6' putback Layup,[1629604],1610612757.0,POR,putback,,,Elleby,C. Elleby,,,,,6.15,Missed,,,,,,,,,,,,,,,,,,,
99,PT02M45.00S,2022-02-10T03:27:44.3Z,1,REGULAR,rebound,offensive,[],1629604,,,1610612757,14,14,2022-02-10T03:27:44Z,980000,,,0,,C. Elleby REBOUND (Off:2 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,98.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
100,PT02M44.00S,2022-02-10T03:27:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629604,94.30026281208936,47.30392156862745,1610612757,16,14,2022-02-10T03:27:51Z,990000,-13.0,1.0,1,right,C. Elleby putback Layup (2 PTS),[1629604],1610612757.0,POR,putback,,,Elleby,C. Elleby,,,,,1.35,Made,,,,,2.0,,,,,,,,,,,,,,
101,PT02M24.00S,2022-02-10T03:28:06.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.863994743758213,50.73529411764706,1610612747,16,16,2022-02-10T03:28:09Z,1000000,-4.0,3.0,1,left,A. Davis alley-oop DUNK (2 PTS) (M. Monk 1 AST),"[203076, 1628370]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,0.45,Made,,,,,2.0,M. Monk,1628370.0,1.0,,,,,,,,,,,
103,PT02M13.00S,2022-02-10T03:28:21.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,16,2022-02-10T03:28:21Z,1020000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,out,[],1629604,,,1610612757,16,16,2022-02-10T03:31:18Z,1030000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,out,[],203994,,,1610612757,16,16,2022-02-10T03:31:18Z,1040000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,out,[],1628370,,,1610612757,16,16,2022-02-10T03:31:18Z,1050000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,in,[],1629833,,,1610612757,16,16,2022-02-10T03:31:18Z,1060000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,16,16,2022-02-10T03:31:18Z,1070000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M13.00S,2022-02-10T03:30:16.8Z,1,REGULAR,substitution,in,[],2544,,,1610612757,16,16,2022-02-10T03:31:18Z,1080000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M55.00S,2022-02-10T03:31:42.9Z,1,REGULAR,2pt,Jump Shot,[],203463,72.88107752956637,64.2156862745098,1610612757,18,16,2022-02-10T03:31:46Z,1090000,71.0,202.0,1,right,B. McLemore 21' pullup Jump Shot (2 PTS),[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,21.45,Made,,,,,2.0,,,,,,,,,,,,,,
111,PT01M35.00S,2022-02-10T03:32:04.9Z,1,REGULAR,foul,personal,['2freethrow'],1629833,,,1610612747,18,16,2022-02-10T03:32:23Z,1100000,,,0,,K. Blevins shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629833, 1626169]",1610612757.0,POR,shooting,,,Blevins,K. Blevins,,,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Johnson,1626169.0,,,
113,PT01M35.00S,2022-02-10T03:32:25.4Z,1,REGULAR,freethrow,1 of 2,[],1626169,,,1610612747,18,17,2022-02-10T03:32:49Z,1120000,,,0,,S. Johnson Free Throw 1 of 2 (4 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
114,PT01M35.00S,2022-02-10T03:32:27.7Z,1,REGULAR,substitution,out,[],1629014,,,1610612747,18,17,2022-02-10T03:32:30Z,1130000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M35.00S,2022-02-10T03:32:27.7Z,1,REGULAR,substitution,in,[],1628372,,,1610612747,18,17,2022-02-10T03:32:30Z,1140000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M35.00S,2022-02-10T03:32:25.4Z,1,REGULAR,freethrow,2 of 2,[],1626169,,,1610612747,18,17,2022-02-10T03:32:49Z,1150000,,,0,,MISS S. Johnson Free Throw 2 of 2,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
117,PT01M33.00S,2022-02-10T03:32:27.4Z,1,REGULAR,rebound,defensive,[],1629833,,,1610612757,18,17,2022-02-10T03:32:49Z,1160000,,,0,,K. Blevins REBOUND (Off:0 Def:1),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
118,PT01M27.00S,2022-02-10T03:32:54.3Z,1,REGULAR,turnover,bad pass,[],1628372,,,1610612757,18,17,2022-02-10T03:32:58Z,1170000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 2544]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,1.0,James,2544.0,,,,,,,
119,PT01M27.00S,2022-02-10T03:32:54.3Z,1,REGULAR,steal,,[],2544,,,1610612747,18,17,2022-02-10T03:32:55Z,1180000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M23.00S,2022-02-10T03:32:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,6.652431011826544,47.30392156862745,1610612747,18,17,2022-02-10T03:33:03Z,1190000,13.0,10.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M21.00S,2022-02-10T03:32:59.7Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,18,17,2022-02-10T03:33:03Z,1200000,,,0,,J. Winslow REBOUND (Off:0 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,120.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
122,PT01M15.00S,2022-02-10T03:33:06.2Z,1,REGULAR,3pt,Jump Shot,[],203463,92.9862023653088,95.34313725490196,1610612757,18,17,2022-02-10T03:33:13Z,1210000,227.0,13.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M11.00S,2022-02-10T03:33:10.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,18,17,2022-02-10T03:33:13Z,1220000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
124,PT01M01.00S,2022-02-10T03:33:24.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612747,18,17,2022-02-10T03:33:32Z,1230000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Davis 2 FT),"[203463, 203076]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Davis,203076.0,,,
126,PT01M01.00S,2022-02-10T03:33:51.3Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,18,17,2022-02-10T03:33:51Z,1250000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M01.00S,2022-02-10T03:33:51.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,18,17,2022-02-10T03:33:51Z,1260000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
128,PT01M01.00S,2022-02-10T03:34:10.9Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,18,18,2022-02-10T03:34:10Z,1270000,,,0,,A. Davis Free Throw 2 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
129,PT00M45.60S,2022-02-10T03:34:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,79.84559789750328,39.950980392156865,1610612757,18,18,2022-02-10T03:34:34Z,1280000,-50.0,137.0,1,right,MISS J. Winslow 14' Jump Shot,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
130,PT00M43.00S,2022-02-10T03:34:31.6Z,1,REGULAR,rebound,offensive,[],1629833,,,1610612757,18,18,2022-02-10T03:34:34Z,1290000,,,0,,K. Blevins REBOUND (Off:1 Def:1),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
131,PT00M42.10S,2022-02-10T03:34:32.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629833,93.77463863337714,50.73529411764706,1610612757,18,18,2022-02-10T03:34:39Z,1300000,4.0,6.0,1,right,MISS K. Blevins Hook,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M42.10S,2022-02-10T03:34:32.9Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,18,18,2022-02-10T03:45:39Z,1310000,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
133,PT00M28.80S,2022-02-10T03:34:48.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612747,18,18,2022-02-10T03:34:55Z,1320000,,,0,,T. Watford shooting personal FOUL (1 PF) (Reaves 2 FT),"[1630570, 1630559]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,202041.0,,,,1.0,0.0,Reaves,1630559.0,,,
135,PT00M28.80S,2022-02-10T03:35:16.5Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,18,18,2022-02-10T03:35:16Z,1340000,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M28.80S,2022-02-10T03:35:16.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,18,18,2022-02-10T03:35:16Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,
137,PT00M28.80S,2022-02-10T03:35:16.5Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,18,18,2022-02-10T03:35:32Z,1360000,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M26.80S,2022-02-10T03:35:18.5Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,18,18,2022-02-10T03:35:32Z,1370000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT00M09.90S,2022-02-10T03:35:48.1Z,1,REGULAR,3pt,Jump Shot,[],1626159,85.10183968462549,3.431372549019608,1610612757,18,18,2022-02-10T03:35:52Z,1380000,-233.0,88.0,1,right,MISS J. Winslow 24' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M06.60S,2022-02-10T03:35:51.4Z,1,REGULAR,rebound,offensive,[],1629833,,,1610612757,18,18,2022-02-10T03:35:51Z,1390000,,,0,,K. Blevins REBOUND (Off:2 Def:1),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,139.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
141,PT00M01.60S,2022-02-10T03:35:56.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629833,86.5473061760841,95.09803921568627,1610612757,18,18,2022-02-10T03:36:18Z,1400000,225.0,74.0,1,right,MISS K. Blevins step back 3PT,[1629833],1610612757.0,POR,step back,,,Blevins,K. Blevins,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M01.60S,2022-02-10T03:35:56.4Z,1,REGULAR,rebound,offensive,[],1626159,,,1610612757,18,18,2022-02-10T03:36:18Z,1410000,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,141.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
145,PT00M00.00S,2022-02-10T03:36:34.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612757,18,18,2022-02-10T03:36:57Z,1440000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,,End Period - No Basket,,
146,PT00M00.00S,2022-02-10T03:37:00.5Z,1,REGULAR,period,end,[],0,,,1610612757,18,18,2022-02-10T03:37:00Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,out,['startperiod'],203463,,,1610612757,18,18,2022-02-10T03:38:35Z,1460000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,out,['startperiod'],1626159,,,1610612757,18,18,2022-02-10T03:38:35Z,1470000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612757,18,18,2022-02-10T03:38:35Z,1480000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,in,['startperiod'],1629604,,,1610612757,18,18,2022-02-10T03:38:35Z,1490000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,in,['startperiod'],1630535,,,1610612757,18,18,2022-02-10T03:38:35Z,1500000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-10T03:37:13.9Z,2,REGULAR,substitution,in,['startperiod'],201961,,,1610612757,18,18,2022-02-10T03:38:35Z,1510000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-10T03:38:39.7Z,2,REGULAR,period,start,[],0,,,1610612757,18,18,2022-02-10T03:38:39Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M43.00S,2022-02-10T03:38:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.9060446780552,46.568627450980394,1610612757,20,18,2022-02-10T03:39:05Z,1530000,-17.0,5.0,1,right,D. Smith Jr. reverse Layup (2 PTS) (C. Elleby 4 AST),"[1628372, 1629604]",1610612757.0,POR,reverse,,,Smith Jr.,D. Smith Jr.,,,,,1.79,Made,,,,,2.0,C. Elleby,1629604.0,4.0,,,,,,,,,,,
156,PT11M43.00S,2022-02-10T03:39:00.1Z,2,REGULAR,foul,personal,['1freethrow'],1626169,,,1610612757,20,18,2022-02-10T03:39:10Z,1550000,,,0,,S. Johnson shooting personal FOUL (1 PF) (Smith Jr. 1 FT),"[1626169, 1628372]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Smith Jr.,1628372.0,,,
158,PT11M43.00S,2022-02-10T03:39:26.2Z,2,REGULAR,freethrow,1 of 1,[],1628372,,,1610612757,21,18,2022-02-10T03:39:26Z,1570000,,,0,,D. Smith Jr. Free Throw 1 of 1 (3 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
159,PT11M26.00S,2022-02-10T03:39:45.9Z,2,REGULAR,3pt,Jump Shot,[],201961,8.623521681997373,3.431372549019608,1610612747,21,21,2022-02-10T03:39:54Z,1580000,233.0,29.0,1,left,W. Ellington 3PT  (3 PTS) (S. Johnson 1 AST),"[201961, 1626169]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,23.46,Made,,,,,3.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,
161,PT11M08.00S,2022-02-10T03:40:03.2Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612757,21,21,2022-02-10T03:40:07Z,1600000,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1629659]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,2.0,Horton-Tucker,1629659.0,,,,,,,
162,PT11M08.00S,2022-02-10T03:40:03.2Z,2,REGULAR,steal,,[],1629659,,,1610612747,21,21,2022-02-10T03:40:04Z,1610000,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M05.00S,2022-02-10T03:40:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,6.258212877792378,51.9607843137255,1610612747,21,21,2022-02-10T03:40:14Z,1620000,-10.0,6.0,1,left,MISS T. Horton-Tucker running Layup - blocked,"[1629659, 1629604]",1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,Elleby,1629604.0
164,PT11M05.00S,2022-02-10T03:40:09.2Z,2,REGULAR,block,,[],1629604,,,1610612747,21,21,2022-02-10T03:40:11Z,1630000,,,0,,C. Elleby BLOCK (1 BLK),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M05.00S,2022-02-10T03:40:09.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,21,21,2022-02-10T03:40:14Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
166,PT11M05.00S,2022-02-10T03:40:12.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,21,21,2022-02-10T03:40:12Z,1650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M52.00S,2022-02-10T03:40:34.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629659,16.63929040735874,94.6078431372549,1610612747,21,24,2022-02-10T03:40:41Z,1660000,-223.0,104.0,1,left,T. Horton-Tucker 24' 3PT  (3 PTS) (L. James 2 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.6,Made,,,,,3.0,L. James,2544.0,2.0,,,,,,,,,,,
169,PT10M33.00S,2022-02-10T03:40:56.6Z,2,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612757,21,24,2022-02-10T03:41:02Z,1680000,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Watford 2 FT),"[1629659, 1630570]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,202035.0,,,,2.0,0.0,Watford,1630570.0,,,
171,PT10M33.00S,2022-02-10T03:41:19.3Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,22,24,2022-02-10T03:41:19Z,1700000,,,0,,T. Watford Free Throw 1 of 2 (1 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
172,PT10M33.00S,2022-02-10T03:41:32.2Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,23,24,2022-02-10T03:41:32Z,1710000,,,0,,T. Watford Free Throw 2 of 2 (2 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
173,PT10M16.00S,2022-02-10T03:41:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629659,32.276609724047304,49.754901960784316,1610612747,23,24,2022-02-10T03:41:54Z,1720000,1.0,251.0,1,left,MISS T. Horton-Tucker 25' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M15.00S,2022-02-10T03:41:51.4Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,23,24,2022-02-10T03:41:54Z,1730000,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
175,PT10M12.00S,2022-02-10T03:41:54.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,9.017739816031538,48.77450980392157,1610612747,23,24,2022-02-10T03:43:33Z,1740000,6.0,32.0,1,left,MISS A. Reaves driving floating Shot - blocked,"[1630559, 1630535]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,Brown III,1630535.0
176,PT10M12.00S,2022-02-10T03:41:54.2Z,2,REGULAR,block,,[],1630535,,,1610612747,23,24,2022-02-10T03:41:56Z,1750000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M10.00S,2022-02-10T03:41:56.2Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612757,23,24,2022-02-10T03:41:59Z,1760000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
178,PT10M08.00S,2022-02-10T03:41:58.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629833,93.64323258869908,53.92156862745098,1610612757,25,24,2022-02-10T03:49:39Z,1770000,20.0,7.0,1,right,K. Blevins running Layup (2 PTS) (D. Smith Jr. 1 AST),"[1629833, 1628372]",1610612757.0,POR,running,,,Blevins,K. Blevins,,,,,2.09,Made,,,,,2.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,
180,PT09M56.00S,2022-02-10T03:42:10.8Z,2,REGULAR,3pt,Jump Shot,[],201961,6.258212877792378,95.09803921568627,1610612747,25,27,2022-02-10T03:42:14Z,1790000,-225.0,6.0,1,left,W. Ellington 3PT  (6 PTS) (L. James 3 AST),"[201961, 2544]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,22.56,Made,,,,,6.0,L. James,2544.0,3.0,,,,,,,,,,,
