actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
546,PT08M51.00S,2021-11-18T05:02:47.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,23.078186596583443,87.25490196078431,1610612741,86,89,2021-11-18T05:02:50Z,5310000,-186.0,164.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,24.85,Missed,,,,,,,,,,,,,,
547,PT08M48.00S,2021-11-18T05:02:50.1Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,86,89,2021-11-18T05:02:50Z,5320000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,546.0,4.0,4.0,0.0,,,,,,,,
548,PT08M39.00S,2021-11-18T05:02:58.9Z,4,REGULAR,3pt,Jump Shot,[],203081,72.09264126149803,78.43137254901961,1610612757,86,89,2021-11-18T05:03:03Z,5330000,142.0,210.0,1,right,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,,,25.34,Missed,,,,,,,,,,,,,,
549,PT08M35.00S,2021-11-18T05:03:02.9Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,86,89,2021-11-18T05:03:03Z,5340000,,,0,,T. Bradley REBOUND (Off:0 Def:4),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,548.0,4.0,4.0,0.0,,,,,,,,
550,PT08M28.00S,2021-11-18T05:03:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,6.258212877792378,51.9607843137255,1610612741,86,91,2021-11-18T05:03:13Z,5350000,-10.0,6.0,1,left,L. Ball driving Layup (13 PTS),[1628366],1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,,,,,,1.17,Made,,,,,,,13.0,,,,,,,
551,PT08M12.00S,2021-11-18T05:03:25.3Z,4,REGULAR,2pt,Jump Shot,[],203468,90.48948751642575,17.647058823529413,1610612757,86,91,2021-11-18T05:03:28Z,5360000,-162.0,37.0,1,right,MISS C. McCollum 16' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,,,16.6,Missed,,,,,,,,,,,,,,
552,PT08M10.00S,2021-11-18T05:03:27.3Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,86,91,2021-11-18T05:03:28Z,5370000,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,551.0,2.0,1.0,1.0,,,,,,,,
553,PT08M09.00S,2021-11-18T05:03:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,94.82588699080158,46.32352941176471,1610612757,88,91,2021-11-18T05:03:35Z,5380000,-18.0,-4.0,1,right,C. McCollum driving reverse Layup (6 PTS),[203468],1610612757.0,POR,driving reverse,,,McCollum,C. McCollum,,,,,,,,,,1.88,Made,,,,,,,6.0,,,,,,,
554,PT07M55.00S,2021-11-18T05:03:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,7.178055190538765,52.20588235294118,1610612741,88,91,2021-11-18T05:03:47Z,5390000,-11.0,15.0,1,left,MISS L. Ball driving Layup,[1628366],1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,,,,,,1.86,Missed,,,,,,,,,,,,,,
555,PT07M53.00S,2021-11-18T05:03:45.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,88,91,2021-11-18T05:03:47Z,5400000,,,0,,J. Nurkic REBOUND (Off:5 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,554.0,8.0,3.0,5.0,,,,,,,,
556,PT07M43.00S,2021-11-18T05:03:54.9Z,4,REGULAR,3pt,Jump Shot,[],203081,74.45795006570303,82.1078431372549,1610612757,91,91,2021-11-18T05:03:58Z,5410000,161.0,188.0,1,right,D. Lillard 24' 3PT pullup (14 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,,,24.69,Made,,,,,,,14.0,,,,,,,
557,PT07M28.00S,2021-11-18T05:04:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612741,91,91,2021-11-18T05:04:20Z,5420000,,,0,,N. Little shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[1629642, 1630245]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,1162.0,2.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,
559,PT07M28.00S,2021-11-18T05:04:38.7Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,91,91,2021-11-18T05:04:38Z,5440000,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,Missed,,,,,,,,,,,,,,
560,PT07M28.00S,2021-11-18T05:04:38.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,91,91,2021-11-18T05:04:38Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,
561,PT07M28.00S,2021-11-18T05:04:39.3Z,4,REGULAR,substitution,out,[],203503,,,1610612741,91,91,2021-11-18T05:04:47Z,5460000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M28.00S,2021-11-18T05:04:39.3Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,91,91,2021-11-18T05:04:47Z,5470000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2021-11-18T05:04:39.3Z,4,REGULAR,substitution,in,[],1626181,,,1610612741,91,91,2021-11-18T05:04:47Z,5480000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M28.00S,2021-11-18T05:04:39.3Z,4,REGULAR,substitution,in,[],201942,,,1610612741,91,91,2021-11-18T05:04:47Z,5490000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M28.00S,2021-11-18T05:04:58.9Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,91,92,2021-11-18T05:04:58Z,5500000,,,0,,A. Dosunmu Free Throw 2 of 2 (8 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
566,PT07M04.00S,2021-11-18T05:05:28.4Z,4,REGULAR,3pt,Jump Shot,[],1629642,71.69842312746385,75.98039215686273,1610612757,91,92,2021-11-18T05:05:32Z,5510000,130.0,214.0,1,right,MISS N. Little 24' pullup 3PT,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,,,,,,24.99,Missed,,,,,,,,,,,,,,
567,PT07M01.00S,2021-11-18T05:05:31.4Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,91,92,2021-11-18T05:05:32Z,5520000,,,0,,J. Nurkic REBOUND (Off:6 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,566.0,9.0,3.0,6.0,,,,,,,,
568,PT07M00.00S,2021-11-18T05:05:32.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,66.5735873850197,28.431372549019606,1610612757,94,92,2021-11-18T05:05:37Z,5530000,-108.0,262.0,1,right,C. McCollum 28' 3PT  (9 PTS) (J. Nurkic 1 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,28.3,Made,,,,,,,9.0,,,,J. Nurkic,203994.0,1.0,
570,PT06M43.00S,2021-11-18T05:05:49.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,19.398817345597898,35.294117647058826,1610612741,94,92,2021-11-18T05:05:52Z,5550000,74.0,130.0,1,left,MISS L. Ball 14' pullup Shot,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,,,,,,14.92,Missed,,,,,,,,,,,,,,
571,PT06M41.00S,2021-11-18T05:05:51.0Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,94,92,2021-11-18T05:05:52Z,5560000,,,0,,N. Little REBOUND (Off:0 Def:5),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,570.0,5.0,5.0,0.0,,,,,,,,
572,PT06M41.00S,2021-11-18T05:05:56.5Z,4,REGULAR,turnover,out-of-bounds,[],1629642,,,1610612757,94,92,2021-11-18T05:06:15Z,5570000,,,0,,N. Little lost ball out-of-bounds TURNOVER (2 TO),[1629642],1610612757.0,POR,lost ball,,,Little,N. Little,,,,,1627541.0,,,,,,,,,,,,,,2.0,,,,,,
573,PT06M41.00S,2021-11-18T05:05:59.6Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,94,92,2021-11-18T05:06:07Z,5580000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M41.00S,2021-11-18T05:05:59.6Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,94,92,2021-11-18T05:06:07Z,5590000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M41.00S,2021-11-18T05:05:59.6Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,94,92,2021-11-18T05:06:07Z,5600000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M41.00S,2021-11-18T05:05:59.6Z,4,REGULAR,substitution,in,[],1627884,,,1610612741,94,92,2021-11-18T05:06:07Z,5610000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M37.00S,2021-11-18T05:06:21.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,6.258212877792378,49.754901960784316,1610612741,94,92,2021-11-18T05:07:21Z,5620000,1.0,6.0,1,left,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,,,,,,0.64,Missed,,,,,,,,,,,,,,
578,PT06M35.00S,2021-11-18T05:06:23.5Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,94,92,2021-11-18T05:07:21Z,5630000,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,577.0,3.0,2.0,1.0,,,,,,,,
579,PT06M32.00S,2021-11-18T05:06:26.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201942,27.020367936925098,32.35294117647059,1610612741,94,92,2021-11-18T05:06:30Z,5640000,88.0,201.0,1,left,MISS D. DeRozan 22' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,22.0,Missed,,,,,,,,,,,,,,
580,PT06M30.00S,2021-11-18T05:06:28.2Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,94,92,2021-11-18T05:06:30Z,5650000,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,579.0,3.0,2.0,1.0,,,,,,,,
581,PT06M23.00S,2021-11-18T05:06:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.94152431011827,55.392156862745104,1610612757,94,92,2021-11-18T05:06:40Z,5660000,27.0,70.0,1,right,MISS C. McCollum 7' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,,,,,,7.52,Missed,,,,,,,,,,,,,,
582,PT06M21.00S,2021-11-18T05:06:36.5Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,94,92,2021-11-18T05:06:36Z,5670000,,,0,,A. Caruso REBOUND (Off:3 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,581.0,7.0,4.0,3.0,,,,,,,,
583,PT06M16.00S,2021-11-18T05:06:42.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203897,9.806176084099869,95.83333333333334,1610612741,94,95,2021-11-18T05:07:24Z,5680000,-229.0,40.0,1,left,Z. LaVine 3PT running (25 PTS) (A. Caruso 6 AST),"[203897, 1627936]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,,,,,23.26,Made,,,,,,,25.0,,,,A. Caruso,1627936.0,6.0,
584,PT06M15.00S,2021-11-18T05:06:50.7Z,4,REGULAR,foul,technical,['1freethrow'],203897,,,1610612757,94,95,2021-11-18T05:06:58Z,5690000,,,0,,Z. LaVine technical FOUL (1 Tech),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,1627541.0,0.0,1.0,,,,,,,,,,,,,,,,,,
585,PT06M15.00S,2021-11-18T05:07:11.6Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,95,95,2021-11-18T05:07:11Z,5700000,,,0,,D. Lillard technical Free Throw 1 of 1 (15 PTS),[203081],1610612757.0,POR,technical,,,Lillard,D. Lillard,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,
587,PT05M58.00S,2021-11-18T05:07:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,95.48291721419186,52.450980392156865,1610612757,97,95,2021-11-18T05:07:49Z,5710000,12.0,-10.0,1,right,N. Little driving Layup (4 PTS) (D. Lillard 10 AST),"[1629642, 203081]",1610612757.0,POR,driving,,,Little,N. Little,,,,,,,,,,1.59,Made,,,,,,,4.0,,,,D. Lillard,203081.0,10.0,
589,PT05M42.00S,2021-11-18T05:08:03.6Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612741,97,95,2021-11-18T05:08:10Z,5730000,,,0,,J. Nurkic shooting personal FOUL (5 PF) (DeRozan 2 FT),"[203994, 201942]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,1162.0,5.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,,
591,PT05M42.00S,2021-11-18T05:08:34.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,97,96,2021-11-18T05:08:34Z,5750000,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,20.0,,,,,,,
592,PT05M42.00S,2021-11-18T05:08:52.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,97,97,2021-11-18T05:08:52Z,5760000,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,
593,PT05M17.00S,2021-11-18T05:09:18.7Z,4,REGULAR,3pt,Jump Shot,[],1629642,64.47109067017082,51.9607843137255,1610612757,97,97,2021-11-18T05:09:22Z,5770000,10.0,281.0,1,right,MISS N. Little 28' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,28.17,Missed,,,,,,,,,,,,,,
594,PT05M15.00S,2021-11-18T05:09:21.3Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,97,97,2021-11-18T05:09:21Z,5780000,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,593.0,6.0,6.0,0.0,,,,,,,,
595,PT05M11.00S,2021-11-18T05:09:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612741,97,97,2021-11-18T05:09:36Z,5790000,,,0,,N. Little personal FOUL (3 PF) (DeRozan 2 FT),"[1629642, 201942]",1610612757.0,POR,,,,Little,N. Little,,,,,1627541.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,,
597,PT05M11.00S,2021-11-18T05:09:58.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,97,98,2021-11-18T05:10:19Z,5810000,,,0,,D. DeRozan Free Throw 1 of 2 (22 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,
598,PT05M11.00S,2021-11-18T05:09:58.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,97,98,2021-11-18T05:10:19Z,5820000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,Missed,,,,,,,,,,,,,,
599,PT05M08.00S,2021-11-18T05:10:01.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,97,98,2021-11-18T05:10:19Z,5830000,,,0,,J. Nurkic REBOUND (Off:6 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,598.0,10.0,4.0,6.0,,,,,,,,
600,PT04M49.00S,2021-11-18T05:10:37.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203994,93.64323258869908,45.588235294117645,1610612757,99,98,2021-11-18T05:10:41Z,5840000,-22.0,7.0,1,right,J. Nurkic turnaround Hook (16 PTS) (C. McCollum 4 AST),"[203994, 203468]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,,,,,,2.33,Made,,,,,,,16.0,,,,C. McCollum,203468.0,4.0,
602,PT04M29.00S,2021-11-18T05:10:57.1Z,4,REGULAR,2pt,Jump Shot,[],203897,21.632720105124836,81.61764705882352,1610612741,99,98,2021-11-18T05:11:03Z,5860000,-158.0,151.0,1,left,MISS Z. LaVine 21' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,,,,21.85,Missed,,,,,,,,,,,,,,
603,PT04M27.00S,2021-11-18T05:10:59.1Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,99,98,2021-11-18T05:11:03Z,5870000,,,0,,N. Little REBOUND (Off:0 Def:6),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,602.0,6.0,6.0,0.0,,,,,,,,
604,PT04M14.00S,2021-11-18T05:11:11.9Z,4,REGULAR,3pt,Jump Shot,[],203081,64.86530880420499,73.2843137254902,1610612757,102,98,2021-11-18T05:11:15Z,5880000,116.0,278.0,1,right,D. Lillard 30' 3PT pullup (18 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,,,30.12,Made,,,,,,,18.0,,,,,,,
605,PT03M53.00S,2021-11-18T05:11:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,5.995400788436268,53.18627450980392,1610612741,102,98,2021-11-18T05:11:39Z,5890000,-16.0,4.0,1,left,MISS D. Jones Jr. cutting Layup,[1627884],1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,1.64,Missed,,,,,,,,,,,,,,
606,PT03M51.00S,2021-11-18T05:11:34.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,102,98,2021-11-18T05:11:34Z,5900000,,,0,,J. Nurkic REBOUND (Off:6 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,605.0,11.0,5.0,6.0,,,,,,,,
607,PT03M44.00S,2021-11-18T05:11:48.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,102,98,2021-11-18T05:11:48Z,5910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M44.00S,2021-11-18T05:12:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,102,98,2021-11-18T05:12:00Z,5920000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M39.00S,2021-11-18T05:15:03.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,93.64323258869908,49.26470588235294,1610612757,104,98,2021-11-18T05:15:07Z,5930000,-4.0,7.0,1,right,J. Nurkic cutting DUNK (18 PTS) (C. McCollum 5 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,,,0.82,Made,,,,,,,18.0,,,,C. McCollum,203468.0,5.0,
611,PT03M21.00S,2021-11-18T05:15:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,20.05584756898817,39.21568627450981,1610612741,104,98,2021-11-18T05:15:23Z,5950000,54.0,136.0,1,left,MISS D. DeRozan 14' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,,,,,14.63,Missed,,,,,,,,,,,,,,
612,PT03M19.00S,2021-11-18T05:15:21.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,104,98,2021-11-18T05:15:23Z,5960000,,,0,,J. Nurkic REBOUND (Off:6 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,611.0,12.0,6.0,6.0,,,,,,,,
613,PT03M06.00S,2021-11-18T05:15:35.8Z,4,REGULAR,3pt,Jump Shot,[],203081,64.07687253613666,70.83333333333334,1610612757,104,98,2021-11-18T05:15:40Z,5970000,104.0,285.0,1,right,MISS D. Lillard 30' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,,,30.36,Missed,,,,,,,,,,,,,,
614,PT03M03.00S,2021-11-18T05:15:38.8Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,104,98,2021-11-18T05:15:40Z,5980000,,,0,,A. Caruso REBOUND (Off:3 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,613.0,8.0,5.0,3.0,,,,,,,,
615,PT03M00.00S,2021-11-18T05:15:41.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628366,6.652431011826544,47.05882352941176,1610612741,104,100,2021-11-18T05:15:47Z,5990000,15.0,10.0,1,left,L. Ball running Layup (15 PTS) (A. Caruso 7 AST),"[1628366, 1627936]",1610612741.0,CHI,running,,,Ball,L. Ball,,,,,,,,,,1.78,Made,,,,,,,15.0,,,,A. Caruso,1627936.0,7.0,
617,PT02M39.00S,2021-11-18T05:16:02.0Z,4,REGULAR,2pt,Jump Shot,[],203468,91.40932982917214,84.06862745098039,1610612757,104,100,2021-11-18T05:16:06Z,6010000,170.0,28.0,1,right,MISS C. McCollum 17' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,,,,,,17.26,Missed,,,,,,,,,,,,,,
618,PT02M37.00S,2021-11-18T05:16:04.0Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,104,100,2021-11-18T05:16:06Z,6020000,,,0,,A. Caruso REBOUND (Off:3 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,617.0,9.0,6.0,3.0,,,,,,,,
619,PT02M32.00S,2021-11-18T05:16:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628366,5.863994743758213,50.49019607843137,1610612741,104,102,2021-11-18T05:16:14Z,6030000,-2.0,3.0,1,left,L. Ball running Layup (17 PTS) (A. Caruso 8 AST),"[1628366, 1627936]",1610612741.0,CHI,running,,,Ball,L. Ball,,,,,,,,,,0.36,Made,,,,,,,17.0,,,,A. Caruso,1627936.0,8.0,
620,PT02M14.00S,2021-11-18T05:16:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.69448094612353,49.754901960784316,1610612757,106,102,2021-11-18T05:16:31Z,6040000,-1.0,-3.0,1,right,D. Lillard driving reverse Layup (20 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,,,,,,0.29,Made,,,,,,,20.0,,,,,,,
621,PT02M00.00S,2021-11-18T05:16:41.1Z,4,REGULAR,3pt,Jump Shot,[],203897,19.66162943495401,93.87254901960785,1610612741,106,105,2021-11-18T05:16:45Z,6050000,-219.0,132.0,1,left,Z. LaVine 25' 3PT  (28 PTS) (D. DeRozan 5 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,25.62,Made,,,,,,,28.0,,,,D. DeRozan,201942.0,5.0,
623,PT01M36.00S,2021-11-18T05:17:09.2Z,4,REGULAR,3pt,Jump Shot,[],1629642,62.36859395532195,87.5,1610612757,106,105,2021-11-18T05:17:39Z,6062500,188.0,301.0,1,right,MISS N. Little 35' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,35.48,Missed,,,,,,,,,,,,,,
624,PT01M36.00S,2021-11-18T05:17:09.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,106,105,2021-11-18T05:17:39Z,6063750,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,
625,PT01M36.00S,2021-11-18T05:17:12.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,106,105,2021-11-18T05:17:30Z,6065000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M36.00S,2021-11-18T05:17:39.2Z,4,REGULAR,substitution,out,[],203994,,,1610612741,106,105,2021-11-18T05:17:44Z,6100000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M36.00S,2021-11-18T05:17:39.2Z,4,REGULAR,substitution,in,[],1626204,,,1610612741,106,105,2021-11-18T05:17:44Z,6110000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M27.00S,2021-11-18T05:18:03.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203897,23.603810775295663,28.676470588235293,1610612741,106,105,2021-11-18T05:18:08Z,6120000,107.0,169.0,1,left,MISS Z. LaVine 20' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,,,,20.01,Missed,,,,,,,,,,,,,,
629,PT01M23.00S,2021-11-18T05:18:07.4Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,106,105,2021-11-18T05:18:07Z,6130000,,,0,,A. Caruso REBOUND (Off:4 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,628.0,10.0,6.0,4.0,,,,,,,,
