actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
525,PT07M45.00S,2022-02-05T04:56:37.3Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612760,80,81,2022-02-05T04:56:48Z,5190000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Jerome 2 FT),"[203994, 1629660]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,202037.0,4.0,0.0,Jerome,1629660.0,,,,,
529,PT07M45.00S,2022-02-05T04:57:02.6Z,4,REGULAR,freethrow,1 of 2,[],1629660,,,1610612760,80,82,2022-02-05T04:57:02Z,5210000,,,0,,T. Jerome Free Throw 1 of 2 (10 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,,,,,,,,,,,10.0,,,,
530,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,out,[],1630570,,,1610612760,80,82,2022-02-05T04:57:20Z,5220000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,out,[],1628372,,,1610612760,80,82,2022-02-05T04:57:20Z,5230000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,80,82,2022-02-05T04:57:20Z,5240000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,in,[],203468,,,1610612760,80,82,2022-02-05T04:57:20Z,5250000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,in,[],1629604,,,1610612760,80,82,2022-02-05T04:57:20Z,5260000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M45.00S,2022-02-05T04:57:03.3Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,80,82,2022-02-05T04:57:20Z,5270000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M45.00S,2022-02-05T04:57:22.8Z,4,REGULAR,freethrow,2 of 2,[],1629660,,,1610612760,80,83,2022-02-05T04:57:22Z,5280000,,,0,,T. Jerome Free Throw 2 of 2 (11 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,,,,,,,,,,,,,,,11.0,,,,
537,PT07M28.00S,2022-02-05T04:57:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629604,31.750985545335087,33.088235294117645,1610612757,80,83,2022-02-05T04:57:45Z,5290000,85.0,246.0,1,left,MISS C. Elleby 26' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
538,PT07M25.00S,2022-02-05T04:57:44.5Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,80,83,2022-02-05T04:57:45Z,5300000,,,0,,D. Bazley REBOUND (Off:3 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,537.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
540,PT07M10.00S,2022-02-05T04:57:59.2Z,4,REGULAR,3pt,Jump Shot,[],203488,68.67608409986859,77.45098039215686,1610612760,80,86,2022-02-05T04:58:03Z,5310000,137.0,242.0,1,right,M. Muscala 27' 3PT  (9 PTS) (T. Jerome 8 AST),"[203488, 1629660]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.81,Made,,,,,,,,,,,,,,,9.0,T. Jerome,1629660.0,8.0,
542,PT06M57.00S,2022-02-05T04:58:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.835085413929041,46.07843137254902,1610612757,80,86,2022-02-05T04:58:15Z,5330000,20.0,21.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
543,PT06M56.00S,2022-02-05T04:58:12.4Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,80,86,2022-02-05T04:58:15Z,5340000,,,0,,M. Muscala REBOUND (Off:2 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,542.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
544,PT06M37.00S,2022-02-05T04:58:32.3Z,4,REGULAR,3pt,Jump Shot,[],203488,68.01905387647832,72.30392156862744,1610612760,80,86,2022-02-05T04:58:35Z,5350000,112.0,248.0,1,right,MISS M. Muscala 27' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
545,PT06M35.00S,2022-02-05T04:58:34.3Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,80,86,2022-02-05T04:58:35Z,5360000,,,0,,K. Williams REBOUND (Off:3 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,544.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
546,PT06M31.00S,2022-02-05T04:58:38.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,93.38042049934296,36.27450980392157,1610612760,80,86,2022-02-05T04:58:44Z,5370000,-69.0,10.0,1,right,MISS J. Giddey 6' driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,,
547,PT06M31.00S,2022-02-05T04:58:38.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,80,86,2022-02-05T04:58:44Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,,
548,PT06M31.00S,2022-02-05T04:58:43.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,80,86,2022-02-05T04:58:43Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M18.00S,2022-02-05T04:59:04.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.091327201051248,36.029411764705884,1610612757,82,86,2022-02-05T04:59:08Z,5400000,70.0,71.0,1,left,C. McCollum 9' driving floating Jump Shot (15 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,9.93,Made,,,,,,,,,,,,,,,15.0,,,,
550,PT05M58.00S,2022-02-05T04:59:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,93.11760840998686,55.14705882352941,1610612760,82,86,2022-02-05T04:59:29Z,5410000,26.0,12.0,1,right,MISS T. Jerome driving finger roll Layup - blocked,"[1629660, 203503]",1610612760.0,OKC,driving finger roll,,,Jerome,T. Jerome,,,,,2.84,Missed,,,,,Snell,203503.0,,,,,,,,,,,,,
551,PT05M58.00S,2022-02-05T04:59:25.7Z,4,REGULAR,block,,[],203503,,,1610612760,82,86,2022-02-05T04:59:27Z,5420000,,,0,,T. Snell BLOCK (1 BLK),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M55.00S,2022-02-05T04:59:28.7Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,82,86,2022-02-05T04:59:29Z,5430000,,,0,,A. Simons REBOUND (Off:1 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,550.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
553,PT05M52.00S,2022-02-05T04:59:31.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,21.895532194480946,5.637254901960785,1610612757,82,86,2022-02-05T04:59:37Z,5440000,222.0,153.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
554,PT05M48.00S,2022-02-05T04:59:35.8Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,82,86,2022-02-05T04:59:37Z,5450000,,,0,,K. Williams REBOUND (Off:3 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,553.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
555,PT05M45.00S,2022-02-05T04:59:38.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,93.11760840998686,50.0,1610612760,82,88,2022-02-05T04:59:43Z,5460000,0.0,12.0,1,right,J. Giddey running Layup (16 PTS) (K. Williams 4 AST),"[1630581, 1629026]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,1.22,Made,,,,,,,,,,,,,,,16.0,K. Williams,1629026.0,4.0,
557,PT05M28.00S,2022-02-05T04:59:54.8Z,4,REGULAR,3pt,Jump Shot,[],203503,20.844283837056505,92.40196078431373,1610612757,82,88,2022-02-05T05:00:10Z,5480000,-212.0,143.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
558,PT05M26.00S,2022-02-05T04:59:56.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,82,88,2022-02-05T05:00:10Z,5490000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,,,
559,PT05M26.00S,2022-02-05T05:00:10.0Z,4,REGULAR,foul,personal,[],1629660,,,1610612757,82,88,2022-02-05T05:00:18Z,5500000,,,0,,T. Jerome loose ball personal FOUL (5 PF),"[1629660, 203994]",1610612760.0,OKC,loose ball,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,202037.0,5.0,0.0,Nurkic,203994.0,,,,,
561,PT05M26.00S,2022-02-05T05:00:16.9Z,4,REGULAR,substitution,out,[],1629660,,,1610612757,82,88,2022-02-05T05:00:21Z,5520000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M26.00S,2022-02-05T05:00:16.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612757,82,88,2022-02-05T05:00:21Z,5530000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M26.00S,2022-02-05T05:00:24.4Z,4,REGULAR,substitution,out,[],1629026,,,1610612757,82,88,2022-02-05T05:00:30Z,5540000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M26.00S,2022-02-05T05:00:24.4Z,4,REGULAR,substitution,in,[],1630544,,,1610612757,82,88,2022-02-05T05:00:30Z,5550000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M20.00S,2022-02-05T05:00:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629604,6.389618922470433,48.77450980392157,1610612757,84,88,2022-02-05T05:01:04Z,5560000,6.0,8.0,1,left,C. Elleby cutting Layup (7 PTS) (T. Snell 3 AST),"[1629604, 203503]",1610612757.0,POR,cutting,,,Elleby,C. Elleby,,,,,0.97,Made,,,,,,,,,,,,,,,7.0,T. Snell,203503.0,3.0,
567,PT05M02.00S,2022-02-05T05:00:50.9Z,4,REGULAR,3pt,Jump Shot,[],1629652,65.65374507227332,34.068627450980394,1610612760,84,91,2022-02-05T05:00:54Z,5580000,-80.0,270.0,1,right,L. Dort 28' 3PT pullup (22 PTS) (D. Bazley 3 AST),"[1629652, 1629647]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,28.19,Made,,,,,,,,,,,,,,,22.0,D. Bazley,1629647.0,3.0,
569,PT04M46.00S,2022-02-05T05:01:12.3Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,84,91,2022-02-05T05:19:22Z,5600000,,,0,,J. Nurkic charge offensive FOUL (5 PF),"[203994, 1630544]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,1162.0,5.0,0.0,Mann,1630544.0,,,,,
571,PT04M46.00S,2022-02-05T05:01:12.3Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,84,91,2022-02-05T05:01:12Z,5620000,,,0,,J. Nurkic offensive foul TURNOVER (3 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,3.0,,,1162.0,,,,,,,,,
572,PT04M46.00S,2022-02-05T05:01:19.5Z,4,REGULAR,substitution,out,[],203488,,,1610612760,84,91,2022-02-05T05:01:24Z,5630000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M46.00S,2022-02-05T05:01:19.5Z,4,REGULAR,substitution,in,[],1629603,,,1610612760,84,91,2022-02-05T05:01:24Z,5640000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M20.00S,2022-02-05T05:01:59.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629647,91.14651773981603,34.068627450980394,1610612760,84,91,2022-02-05T05:02:06Z,5690000,-80.0,31.0,1,right,MISS D. Bazley 8' fadeaway Shot,[1629647],1610612760.0,OKC,fadeaway,,,Bazley,D. Bazley,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M18.00S,2022-02-05T05:02:01.8Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,84,91,2022-02-05T05:02:06Z,5700000,,,0,,C. Elleby REBOUND (Off:2 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,578.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
580,PT04M11.00S,2022-02-05T05:02:09.1Z,4,REGULAR,2pt,Jump Shot,[],203468,15.588042049934298,83.33333333333334,1610612757,84,91,2022-02-05T05:02:12Z,5710000,-167.0,94.0,1,left,MISS C. McCollum 19' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,19.14,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M09.00S,2022-02-05T05:02:11.1Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,84,91,2022-02-05T05:02:12Z,5720000,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,580.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
582,PT03M58.00S,2022-02-05T05:02:28.2Z,4,REGULAR,foul,offensive,[],1629603,,,1610612760,84,91,2022-02-05T05:02:33Z,5730000,,,0,,M. Diakite offensive FOUL (3 PF),"[1629603, 1629014]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Simons,1629014.0,,,,,
584,PT03M58.00S,2022-02-05T05:02:28.2Z,4,REGULAR,turnover,offensive foul,[],1629603,,,1610612760,84,91,2022-02-05T05:02:28Z,5750000,,,0,,M. Diakite offensive foul TURNOVER (1 TO),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,
585,PT03M49.00S,2022-02-05T05:02:55.1Z,4,REGULAR,foul,personal,[],1629603,,,1610612757,84,91,2022-02-05T05:03:01Z,5760000,,,0,,M. Diakite personal FOUL (4 PF),"[1629603, 203994]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,202037.0,4.0,0.0,Nurkic,203994.0,,,,,
587,PT03M41.00S,2022-02-05T05:03:19.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203503,32.40801576872536,47.30392156862745,1610612757,84,91,2022-02-05T05:03:23Z,5780000,13.0,252.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
588,PT03M37.00S,2022-02-05T05:03:23.5Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,84,91,2022-02-05T05:03:23Z,5790000,,,0,,L. Dort REBOUND (Off:2 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,587.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
589,PT03M21.00S,2022-02-05T05:03:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629603,92.46057818659659,60.78431372549019,1610612760,84,91,2022-02-05T05:03:45Z,5800000,54.0,18.0,1,right,MISS M. Diakite driving Layup - blocked,"[1629603, 203503]",1610612760.0,OKC,driving,,,Diakite,M. Diakite,,,,,5.7,Missed,,,,,Snell,203503.0,,,,,,,,,,,,,
594,PT03M21.00S,2022-02-05T05:03:39.4Z,4,REGULAR,block,,[],203503,,,1610612760,84,91,2022-02-05T05:07:50Z,5805000,,,0,,T. Snell BLOCK (2 BLK),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M18.00S,2022-02-05T05:03:42.4Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,84,91,2022-02-05T05:03:45Z,5810000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
591,PT03M12.00S,2022-02-05T05:03:47.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.178055190538765,48.529411764705884,1610612757,84,91,2022-02-05T05:03:53Z,5820000,7.0,15.0,1,left,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
592,PT03M11.00S,2022-02-05T05:03:48.5Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,84,91,2022-02-05T05:03:53Z,5830000,,,0,,D. Bazley REBOUND (Off:3 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,591.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
593,PT03M04.00S,2022-02-05T05:03:56.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629647,94.1688567674113,54.166666666666664,1610612760,84,91,2022-02-05T05:04:27Z,5840000,21.0,2.0,1,right,MISS D. Bazley running Layup,[1629647],1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
595,PT03M04.00S,2022-02-05T05:03:56.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,84,91,2022-02-05T05:04:27Z,5850000,,,0,,J. Nurkic REBOUND (Off:7 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,593.0,15.0,8.0,7.0,,,,,,,,,,,,,,,
596,PT03M04.00S,2022-02-05T05:04:04.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,84,91,2022-02-05T05:04:04Z,5860000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M04.00S,2022-02-05T05:05:40.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,84,91,2022-02-05T05:05:40Z,5870000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M48.00S,2022-02-05T05:07:23.8Z,4,REGULAR,3pt,Jump Shot,[],203468,18.084756898817346,93.62745098039215,1610612757,84,91,2022-02-05T05:07:30Z,5880000,-218.0,117.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
601,PT02M45.00S,2022-02-05T05:07:26.8Z,4,REGULAR,rebound,defensive,[],1629603,,,1610612760,84,91,2022-02-05T05:07:30Z,5890000,,,0,,M. Diakite REBOUND (Off:0 Def:6),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,600.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
602,PT02M35.00S,2022-02-05T05:07:41.9Z,4,REGULAR,foul,offensive,[],1629652,,,1610612760,84,91,2022-02-05T05:07:46Z,5900000,,,0,,L. Dort offensive FOUL (3 PF),"[1629652, 203468]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,1162.0,3.0,0.0,McCollum,203468.0,,,,,
604,PT02M35.00S,2022-02-05T05:07:41.9Z,4,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,84,91,2022-02-05T05:07:41Z,5920000,,,0,,L. Dort offensive foul TURNOVER (3 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,3.0,,,1162.0,,,,,,,,,
605,PT02M22.00S,2022-02-05T05:08:08.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,8.754927726675426,48.28431372549019,1610612757,84,91,2022-02-05T05:08:11Z,5930000,9.0,30.0,1,left,MISS J. Nurkic driving Layup - blocked,"[203994, 1629603]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,3.1,Missed,,,,,Diakite,1629603.0,,,,,,,,,,,,,
606,PT02M22.00S,2022-02-05T05:08:08.2Z,4,REGULAR,block,,[],1629603,,,1610612757,84,91,2022-02-05T05:08:10Z,5940000,,,0,,M. Diakite BLOCK (3 BLK),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M20.00S,2022-02-05T05:08:10.2Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,84,91,2022-02-05T05:08:11Z,5950000,,,0,,D. Bazley REBOUND (Off:3 Def:9),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,605.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
608,PT02M07.00S,2022-02-05T05:08:22.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630544,92.9862023653088,55.14705882352941,1610612760,84,91,2022-02-05T05:08:26Z,5960000,26.0,13.0,1,right,MISS T. Mann driving Hook,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,2.9,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M06.00S,2022-02-05T05:08:23.6Z,4,REGULAR,rebound,defensive,[],203503,,,1610612757,84,91,2022-02-05T05:08:26Z,5970000,,,0,,T. Snell REBOUND (Off:1 Def:7),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,608.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
610,PT01M59.00S,2022-02-05T05:08:32.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203468,7.30946123521682,46.81372549019608,1610612757,86,91,2022-02-05T05:08:41Z,5980000,16.0,16.0,1,left,C. McCollum driving bank Hook (17 PTS) (C. Elleby 2 AST),"[203468, 1629604]",1610612757.0,POR,driving bank,,,McCollum,C. McCollum,,,,,2.27,Made,,,,,,,,,,,,,,,17.0,C. Elleby,1629604.0,2.0,
611,PT01M59.00S,2022-02-05T05:08:54.1Z,4,REGULAR,stoppage,other,[],0,,,1610612760,86,91,2022-02-05T05:09:02Z,5990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M47.00S,2022-02-05T05:09:21.8Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612760,86,91,2022-02-05T05:09:25Z,6000000,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 203994]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,4.0,Nurkic,203994.0,,,,,,,,,,
613,PT01M47.00S,2022-02-05T05:09:21.8Z,4,REGULAR,steal,,[],203994,,,1610612757,86,91,2022-02-05T05:09:23Z,6010000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M38.00S,2022-02-05T05:09:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,8.754927726675426,44.11764705882353,1610612757,86,91,2022-02-05T05:10:06Z,6020000,29.0,30.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 1629652]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,4.19,Missed,,,,,Dort,1629652.0,,,,,,,,,,,,,
615,PT01M38.00S,2022-02-05T05:09:30.5Z,4,REGULAR,block,,[],1629652,,,1610612757,86,91,2022-02-05T05:09:38Z,6030000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M36.00S,2022-02-05T05:09:32.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,91,2022-02-05T05:10:06Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,614.0,,,,,,,,,,,,,,,,,,
616,PT01M36.00S,2022-02-05T05:10:05.2Z,4,REGULAR,jumpball,recovered,[],203994,,,1610612757,86,91,2022-02-05T05:10:05Z,6050000,,,0,,Jump Ball A. Simons vs. L. Dort: Tip to J. Nurkic,"[203994, 1629014, 1629652]",1610612757.0,POR,heldball,J. Nurkic,203994.0,Nurkic,J. Nurkic,Simons,1629014.0,Dort,1629652.0,,,,,,,,,,,,,,,,,,,,,
620,PT01M29.00S,2022-02-05T05:10:21.3Z,4,REGULAR,foul,personal,[],1629652,,,1610612757,86,91,2022-02-05T05:10:27Z,6080000,,,0,,L. Dort personal FOUL (4 PF),"[1629652, 1629014]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Simons,1629014.0,,,,,
622,PT01M29.00S,2022-02-05T05:10:50.6Z,4,REGULAR,substitution,out,[],1629652,,,1610612757,86,91,2022-02-05T05:11:03Z,6100000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M29.00S,2022-02-05T05:10:50.6Z,4,REGULAR,substitution,in,[],1629026,,,1610612757,86,91,2022-02-05T05:11:03Z,6110000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
