actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
194,PT11M20.00S,2022-02-06T03:41:44.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,26,34,2022-02-06T03:41:46Z,1830000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,
195,PT11M15.00S,2022-02-06T03:41:50.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,85.89027595269383,95.58823529411765,1610612749,26,34,2022-02-06T03:49:14Z,1840000,228.0,80.0,1,right,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,
196,PT11M10.00S,2022-02-06T03:41:55.0Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,26,34,2022-02-06T03:41:59Z,1850000,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,195.0,1.0,0.0,1.0,,,,,,,,,,,,,,
197,PT11M10.00S,2022-02-06T03:41:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,94.40999984741211,50.0,1610612749,26,36,2022-02-06T03:41:54Z,1860000,0.0,0.0,1,right,K. Middleton putback Layup (6 PTS),[203114],1610612749.0,MIL,putback,,,Middleton,K. Middleton,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,
198,PT10M59.00S,2022-02-06T03:42:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.302890932982917,51.9607843137255,1610612757,28,36,2022-02-06T03:42:09Z,1870000,-10.0,63.0,1,left,C. McCollum 6' driving floating Jump Shot (4 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,6.39,Made,,,,,,,,,,4.0,,,,,,,,
201,PT10M47.00S,2022-02-06T03:42:17.4Z,2,REGULAR,3pt,Jump Shot,[],203507,73.27529566360053,16.911764705882355,1610612749,28,36,2022-02-06T03:42:22Z,1880000,-165.0,199.0,1,right,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
202,PT10M44.00S,2022-02-06T03:42:20.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,28,36,2022-02-06T03:42:22Z,1890000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT10M40.00S,2022-02-06T03:42:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.783837056504599,48.28431372549019,1610612757,30,36,2022-02-06T03:42:29Z,1900000,9.0,11.0,1,left,C. McCollum running Layup (6 PTS),[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,1.42,Made,,,,,,,,,,6.0,,,,,,,,
204,PT10M35.00S,2022-02-06T03:42:32.4Z,2,REGULAR,foul,personal,['2freethrow'],203503,,,1610612749,30,36,2022-02-06T03:42:48Z,1910000,,,0,,T. Snell shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203503, 203507]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,1626302.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
206,PT10M35.00S,2022-02-06T03:43:08.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,30,37,2022-02-06T03:43:35Z,1930000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
207,PT10M35.00S,2022-02-06T03:43:08.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,30,37,2022-02-06T03:43:35Z,1940000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT10M32.00S,2022-02-06T03:43:11.1Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,30,37,2022-02-06T03:43:35Z,1950000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT10M13.00S,2022-02-06T03:43:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.601182654402102,51.9607843137255,1610612757,32,37,2022-02-06T03:43:56Z,1960000,-10.0,0.0,1,left,C. McCollum driving Layup (8 PTS),[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,0.98,Made,,,,,,,,,,8.0,,,,,,,,
210,PT10M01.00S,2022-02-06T03:44:06.4Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,32,37,2022-02-06T03:44:12Z,1970000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,
211,PT10M01.00S,2022-02-06T03:44:08.6Z,2,REGULAR,substitution,out,[],202083,,,1610612757,32,37,2022-02-06T03:44:15Z,1980000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M01.00S,2022-02-06T03:44:08.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612757,32,37,2022-02-06T03:44:15Z,1990000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M50.00S,2022-02-06T03:44:30.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,16.245072273324574,95.58823529411765,1610612757,32,37,2022-02-06T03:44:34Z,2000000,-228.0,100.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
214,PT09M47.00S,2022-02-06T03:44:33.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,32,37,2022-02-06T03:44:34Z,2010000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,,,
215,PT09M39.00S,2022-02-06T03:44:41.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,72.7496714848883,17.647058823529413,1610612749,32,40,2022-02-06T03:44:46Z,2020000,-162.0,204.0,1,right,B. Portis 26' 3PT  (10 PTS) (K. Middleton 4 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.01,Made,,,,,,,,,,10.0,K. Middleton,203114.0,4.0,,,,,
217,PT09M18.00S,2022-02-06T03:45:02.1Z,2,REGULAR,3pt,Jump Shot,[],203503,24.26084099868594,13.725490196078432,1610612757,35,40,2022-02-06T03:45:05Z,2040000,181.0,176.0,1,left,T. Snell 25' 3PT  (6 PTS) (C. McCollum 3 AST),"[203503, 203468]",1610612757.0,POR,,,,Snell,T. Snell,,,,,25.25,Made,,,,,,,,,,6.0,C. McCollum,203468.0,3.0,,,,,
219,PT09M09.00S,2022-02-06T03:45:15.0Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612749,35,40,2022-02-06T03:46:03Z,2060000,,,0,,T. Watford shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630570, 203507]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,1627962.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
221,PT09M09.00S,2022-02-06T03:46:07.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,40,2022-02-06T03:46:07Z,2080000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M09.00S,2022-02-06T03:46:08.9Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,35,40,2022-02-06T03:47:36Z,2090000,,,0,,,[],1610612757.0,POR,stands,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,
223,PT09M09.00S,2022-02-06T03:47:59.1Z,2,REGULAR,substitution,out,[],1630570,,,1610612749,35,40,2022-02-06T03:48:29Z,2100000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M09.00S,2022-02-06T03:47:59.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,35,40,2022-02-06T03:48:29Z,2110000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M09.00S,2022-02-06T03:47:59.1Z,2,REGULAR,substitution,in,[],203994,,,1610612749,35,40,2022-02-06T03:48:29Z,2120000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M09.00S,2022-02-06T03:47:59.1Z,2,REGULAR,substitution,in,[],201950,,,1610612749,35,40,2022-02-06T03:48:29Z,2130000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M09.00S,2022-02-06T03:48:46.3Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,35,41,2022-02-06T03:49:10Z,2140000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
228,PT09M09.00S,2022-02-06T03:48:46.3Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,35,41,2022-02-06T03:49:10Z,2150000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT09M07.00S,2022-02-06T03:48:48.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,35,41,2022-02-06T03:49:10Z,2160000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,228.0,6.0,5.0,1.0,,,,,,,,,,,,,,
230,PT08M53.00S,2022-02-06T03:49:22.3Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,35,41,2022-02-06T03:49:26Z,2170000,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 203114]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,3.0,Middleton,203114.0,,
231,PT08M53.00S,2022-02-06T03:49:22.3Z,2,REGULAR,steal,,[],203114,,,1610612749,35,41,2022-02-06T03:49:23Z,2180000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M35.00S,2022-02-06T03:49:40.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203114,73.66951379763469,76.47058823529412,1610612749,35,43,2022-02-06T03:49:44Z,2190000,132.0,195.0,1,right,K. Middleton 23' pullup Jump Shot (8 PTS) (G. Antetokounmpo 4 AST),"[203114, 203507]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,23.57,Made,,,,,,,,,,8.0,G. Antetokounmpo,203507.0,4.0,,,,,
234,PT08M21.00S,2022-02-06T03:49:53.6Z,2,REGULAR,2pt,Jump Shot,[],203468,11.777266754270697,66.66666666666666,1610612757,35,43,2022-02-06T03:49:59Z,2210000,-83.0,58.0,1,left,MISS C. McCollum 10' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,10.16,Missed,,,,,,,,,,,,,,,,,,
235,PT08M19.00S,2022-02-06T03:49:55.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,35,43,2022-02-06T03:49:59Z,2220000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,234.0,4.0,4.0,0.0,,,,,,,,,,,,,,
236,PT08M09.00S,2022-02-06T03:50:06.1Z,2,REGULAR,3pt,Jump Shot,[],201950,69.59592641261499,26.47058823529412,1610612749,35,46,2022-02-06T03:50:10Z,2230000,-118.0,233.0,1,right,J. Holiday 26' 3PT step back (5 PTS) (B. Portis 2 AST),"[201950, 1626171]",1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.13,Made,,,,,,,,,,5.0,B. Portis,1626171.0,2.0,,,,,
238,PT07M53.00S,2022-02-06T03:50:25.9Z,2,REGULAR,foul,personal,[],203114,,,1610612757,35,46,2022-02-06T03:50:29Z,2250000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 203994]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1627962.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,
240,PT07M53.00S,2022-02-06T03:50:31.4Z,2,REGULAR,substitution,out,[],1628372,,,1610612757,35,46,2022-02-06T03:50:38Z,2270000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M53.00S,2022-02-06T03:50:31.4Z,2,REGULAR,substitution,out,[],203114,,,1610612757,35,46,2022-02-06T03:50:38Z,2280000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M53.00S,2022-02-06T03:50:31.4Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,35,46,2022-02-06T03:50:38Z,2290000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M53.00S,2022-02-06T03:50:31.4Z,2,REGULAR,substitution,in,[],1626192,,,1610612757,35,46,2022-02-06T03:50:38Z,2300000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M45.00S,2022-02-06T03:51:16.0Z,2,REGULAR,3pt,Jump Shot,[],203463,5.732588699080158,3.9215686274509802,1610612757,35,46,2022-02-06T03:51:19Z,2310000,230.0,1.0,1,left,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
245,PT07M44.00S,2022-02-06T03:51:17.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,35,46,2022-02-06T03:51:19Z,2320000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,244.0,7.0,5.0,2.0,,,,,,,,,,,,,,
246,PT07M39.00S,2022-02-06T03:51:22.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629014,6.258212877792378,49.50980392156863,1610612757,35,46,2022-02-06T03:51:27Z,2330000,2.0,6.0,1,left,MISS A. Simons driving DUNK,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,0.68,Missed,,,,,,,,,,,,,,,,,,
247,PT07M35.00S,2022-02-06T03:51:26.5Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,35,46,2022-02-06T03:51:27Z,2340000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT07M28.00S,2022-02-06T03:51:32.7Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.03547963206307,90.46415441176471,1610612749,35,48,2022-02-06T03:51:49Z,2350000,202.0,13.0,1,right,B. Portis 20' Jump Shot (12 PTS) (J. Holiday 2 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,20.27,Made,,,,,,,,,,12.0,J. Holiday,201950.0,2.0,,,,,
250,PT07M05.00S,2022-02-06T03:51:56.3Z,2,REGULAR,3pt,Jump Shot,[],203503,5.863994743758213,96.32352941176471,1610612757,38,48,2022-02-06T03:52:00Z,2370000,-232.0,3.0,1,left,T. Snell 3PT  (9 PTS) (A. Simons 1 AST),"[203503, 1629014]",1610612757.0,POR,,,,Snell,T. Snell,,,,,23.16,Made,,,,,,,,,,9.0,A. Simons,1629014.0,1.0,,,,,
252,PT06M54.00S,2022-02-06T03:52:07.3Z,2,REGULAR,3pt,Jump Shot,[],1626171,91.80354796320631,94.85294117647058,1610612749,38,51,2022-02-06T03:52:11Z,2390000,224.0,25.0,1,right,B. Portis 3PT  (15 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.56,Made,,,,,,,,,,15.0,J. Holiday,201950.0,3.0,,,,,
254,PT06M41.00S,2022-02-06T03:52:20.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,31.488173455978973,69.85294117647058,1610612757,41,51,2022-02-06T03:52:26Z,2410000,-99.0,243.0,1,left,A. Simons 26' 3PT pullup (12 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.3,Made,,,,,,,,,,12.0,,,,,,,,
255,PT06M27.00S,2022-02-06T03:52:34.4Z,2,REGULAR,2pt,Jump Shot,[],201950,93.24901445466492,73.2843137254902,1610612749,41,51,2022-02-06T03:52:37Z,2420000,116.0,11.0,1,right,MISS J. Holiday 11' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,11.69,Missed,,,,,,,,,,,,,,,,,,
256,PT06M25.00S,2022-02-06T03:52:36.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,41,51,2022-02-06T03:52:37Z,2430000,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,255.0,8.0,6.0,2.0,,,,,,,,,,,,,,
257,PT06M17.00S,2022-02-06T03:52:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,35.43035479632063,36.27450980392157,1610612757,41,51,2022-02-06T03:52:49Z,2440000,69.0,281.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,28.88,Missed,,,,,,,,,,,,,,,,,,
258,PT06M13.00S,2022-02-06T03:52:49.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,41,51,2022-02-06T03:52:49Z,2450000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,257.0,5.0,5.0,0.0,,,,,,,,,,,,,,
259,PT06M08.00S,2022-02-06T03:52:53.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203507,78.0059132720105,50.73529411764706,1610612749,41,51,2022-02-06T03:52:58Z,2460000,4.0,154.0,1,right,MISS G. Antetokounmpo 15' running pullup Shot,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,15.42,Missed,,,,,,,,,,,,,,,,,,
260,PT06M04.00S,2022-02-06T03:52:58.1Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,41,51,2022-02-06T03:52:58Z,2470000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,,,,,,,
261,PT05M57.00S,2022-02-06T03:53:05.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628960,82.21090670170827,51.71568627450981,1610612749,41,51,2022-02-06T03:53:09Z,2480000,9.0,115.0,1,right,MISS G. Allen 11' driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,11.5,Missed,,,,,,,,,,,,,,,,,,
262,PT05M54.00S,2022-02-06T03:53:08.2Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,41,51,2022-02-06T03:53:09Z,2490000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,261.0,6.0,5.0,1.0,,,,,,,,,,,,,,
263,PT05M54.00S,2022-02-06T03:53:09.8Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612749,41,51,2022-02-06T03:53:21Z,2500000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203994, 203507]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,1627962.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
265,PT05M54.00S,2022-02-06T03:53:50.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,41,52,2022-02-06T03:54:16Z,2520000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
266,PT05M54.00S,2022-02-06T03:53:50.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,41,52,2022-02-06T03:53:53Z,2530000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M54.00S,2022-02-06T03:53:50.9Z,2,REGULAR,substitution,in,[],202328,,,1610612749,41,52,2022-02-06T03:53:53Z,2540000,,,0,,SUB in: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M54.00S,2022-02-06T03:53:50.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,41,52,2022-02-06T03:54:16Z,2550000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
269,PT05M52.00S,2022-02-06T03:53:52.0Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,41,52,2022-02-06T03:54:16Z,2560000,,,0,,B. McLemore REBOUND (Off:0 Def:3),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,
270,PT05M38.00S,2022-02-06T03:54:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.09789750328515,48.03921568627451,1610612757,41,52,2022-02-06T03:54:33Z,2570000,10.0,24.0,1,left,MISS J. Nurkic Layup - blocked,"[203994, 203507]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,2.56,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
271,PT05M38.00S,2022-02-06T03:54:27.8Z,2,REGULAR,block,,[],203507,,,1610612757,41,52,2022-02-06T03:54:29Z,2580000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M38.00S,2022-02-06T03:54:27.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,41,52,2022-02-06T03:54:33Z,2590000,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,270.0,9.0,6.0,3.0,,,,,,,,,,,,,,
273,PT05M38.00S,2022-02-06T03:54:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,6.652431011826544,50.73529411764706,1610612757,43,52,2022-02-06T03:54:46Z,2600000,-4.0,10.0,1,left,J. Nurkic Layup (4 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.07,Made,,,,,,,,,,4.0,,,,,,,,
274,PT05M38.00S,2022-02-06T03:54:33.0Z,2,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612757,43,52,2022-02-06T03:54:49Z,2610000,,,0,,P. Connaughton shooting personal FOUL (3 PF) (Nurkic 1 FT),"[1626192, 203994]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,1662.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,
276,PT05M38.00S,2022-02-06T03:54:39.1Z,2,REGULAR,substitution,out,[],203463,,,1610612757,43,52,2022-02-06T03:54:49Z,2630000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M38.00S,2022-02-06T03:54:39.1Z,2,REGULAR,substitution,in,[],1629604,,,1610612757,43,52,2022-02-06T03:54:49Z,2640000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M38.00S,2022-02-06T03:55:00.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203994,,,1610612757,44,52,2022-02-06T03:55:00Z,2650000,,,0,,J. Nurkic Free Throw 1 of 1 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
279,PT05M27.00S,2022-02-06T03:55:14.4Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,44,52,2022-02-06T03:55:17Z,2660000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 203503]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Snell,203503.0,,
280,PT05M27.00S,2022-02-06T03:55:14.4Z,2,REGULAR,steal,,[],203503,,,1610612757,44,52,2022-02-06T03:55:15Z,2670000,,,0,,T. Snell STEAL (1 STL),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M12.00S,2022-02-06T03:55:29.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203468,23.99802890932983,70.34313725490196,1610612757,46,52,2022-02-06T03:55:33Z,2680000,-102.0,173.0,1,left,C. McCollum 20' pullup Jump Shot (10 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,20.08,Made,,,,,,,,,,10.0,,,,,,,,
