actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
178,PT12M00.00S,2022-01-26T03:41:35.6Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,29,26,2022-01-26T03:41:59Z,1780000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-01-26T03:41:35.6Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612757,29,26,2022-01-26T03:41:59Z,1790000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-01-26T03:42:11.9Z,2,REGULAR,period,start,[],0,,,1610612750,29,26,2022-01-26T03:42:11Z,1800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M40.00S,2022-01-26T03:42:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629669,26.363337713534822,15.441176470588236,1610612750,29,26,2022-01-26T03:42:34Z,1810000,173.0,195.0,1,left,MISS J. Nowell 26' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
182,PT11M38.00S,2022-01-26T03:42:32.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,29,26,2022-01-26T03:42:34Z,1820000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,
183,PT11M18.00S,2022-01-26T03:42:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.06636005256242,51.71568627450981,1610612757,31,26,2022-01-26T03:42:58Z,1830000,9.0,22.0,1,right,D. Smith Jr. driving Layup (4 PTS),[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,2.37,Made,,,,,,,4.0,,,,,,,,,,,
184,PT10M57.00S,2022-01-26T03:43:18.4Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,31,26,2022-01-26T04:05:33Z,1840000,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,,,,,,,,,,,,,202026.0,,,,,1.0,,
185,PT10M42.00S,2022-01-26T03:43:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,80.50262812089356,91.91176470588235,1610612757,34,26,2022-01-26T03:43:45Z,1850000,210.0,131.0,1,right,B. McLemore 24' 3PT  (3 PTS) (D. Smith Jr. 2 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.71,Made,,,,,,,3.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,
187,PT10M24.00S,2022-01-26T03:43:58.3Z,2,REGULAR,3pt,Jump Shot,[],1627736,30.962549277266753,22.058823529411764,1610612750,34,29,2022-01-26T03:44:01Z,1870000,140.0,239.0,1,left,M. Beasley 27' 3PT  (3 PTS) (T. Prince 1 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,27.64,Made,,,,,,,3.0,T. Prince,1627752.0,1.0,,,,,,,,
189,PT10M11.00S,2022-01-26T03:44:11.6Z,2,REGULAR,2pt,Jump Shot,[],203468,79.31997371879106,69.85294117647058,1610612757,34,29,2022-01-26T03:44:37Z,1890000,99.0,142.0,1,right,MISS C. McCollum 17' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,17.32,Missed,,,,,,,,,,,,,,,,,,
190,PT10M10.00S,2022-01-26T03:44:12.6Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,34,29,2022-01-26T03:44:15Z,1900000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,
191,PT10M05.00S,2022-01-26T03:44:21.5Z,2,REGULAR,foul,personal,[],203468,,,1610612750,34,29,2022-01-26T03:44:25Z,1910000,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1627752]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Prince,1627752.0,,,
193,PT09M59.00S,2022-01-26T03:44:44.4Z,2,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,34,29,2022-01-26T03:44:50Z,1930000,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,,,,,,,,,,,,,1155.0,,,,,1.0,,
194,PT09M40.00S,2022-01-26T03:45:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203496,93.24901445466492,51.71568627450981,1610612757,36,29,2022-01-26T03:45:12Z,1940000,9.0,11.0,1,right,R. Covington cutting Layup (2 PTS) (D. Smith Jr. 3 AST),"[203496, 1628372]",1610612757.0,POR,cutting,,,Covington,R. Covington,,,,,1.4,Made,,,,,,,2.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,
196,PT09M30.00S,2022-01-26T03:45:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,5.995400788436268,52.69607843137255,1610612750,36,31,2022-01-26T03:45:26Z,1960000,-13.0,4.0,1,left,J. Nowell driving reverse Layup (4 PTS),[1629669],1610612750.0,MIN,driving reverse,,,Nowell,J. Nowell,,,,,1.41,Made,,,,,,,4.0,,,,,,,,,,,
197,PT09M30.00S,2022-01-26T03:45:22.4Z,2,REGULAR,foul,personal,['1freethrow'],203496,,,1610612750,36,31,2022-01-26T03:45:29Z,1970000,,,0,,R. Covington shooting personal FOUL (2 PF) (Nowell 1 FT),"[203496, 1629669]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Nowell,1629669.0,,,
199,PT09M30.00S,2022-01-26T03:45:49.9Z,2,REGULAR,substitution,out,[],203496,,,1610612750,36,31,2022-01-26T03:45:54Z,1990000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M30.00S,2022-01-26T03:45:49.9Z,2,REGULAR,substitution,in,[],1630570,,,1610612750,36,31,2022-01-26T03:45:54Z,2000000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M30.00S,2022-01-26T03:46:13.5Z,2,REGULAR,freethrow,1 of 1,[],1629669,,,1610612750,36,32,2022-01-26T03:46:13Z,2010000,,,0,,J. Nowell Free Throw 1 of 1 (5 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
202,PT09M07.00S,2022-01-26T03:46:38.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612757,36,32,2022-01-26T03:46:46Z,2020000,,,0,,N. Reid shooting personal FOUL (1 PF) (McCollum 2 FT),"[1629675, 203468]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,McCollum,203468.0,,,
205,PT09M07.00S,2022-01-26T03:47:11.6Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,37,32,2022-01-26T03:47:11Z,2040000,,,0,,C. McCollum Free Throw 1 of 2 (6 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
206,PT09M07.00S,2022-01-26T03:47:31.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,38,32,2022-01-26T03:47:31Z,2050000,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
207,PT08M53.00S,2022-01-26T03:47:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.995400788436268,53.18627450980392,1610612750,38,34,2022-01-26T03:48:25Z,2060000,-16.0,4.0,1,left,N. Reid cutting Layup (2 PTS) (D. Russell 1 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,1.64,Made,,,,,,,2.0,D. Russell,1626156.0,1.0,,,,,,,,
209,PT08M39.00S,2022-01-26T03:48:07.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,38,34,2022-01-26T03:48:07Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M39.00S,2022-01-26T03:48:07.8Z,2,REGULAR,substitution,out,[],203468,,,1610612757,38,34,2022-01-26T03:48:16Z,2090000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M39.00S,2022-01-26T03:48:07.8Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,38,34,2022-01-26T03:48:16Z,2100000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M36.00S,2022-01-26T03:48:28.5Z,2,REGULAR,3pt,Jump Shot,[],203463,89.30683311432325,94.36274509803921,1610612757,41,34,2022-01-26T03:49:26Z,2110000,222.0,48.0,1,right,B. McLemore 3PT fadeaway (6 PTS) (D. Smith Jr. 4 AST),"[203463, 1628372]",1610612757.0,POR,fadeaway,,,McLemore,B. McLemore,,,,,22.69,Made,,,,,,,6.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,
214,PT08M23.00S,2022-01-26T03:48:41.2Z,2,REGULAR,2pt,Jump Shot,[],1627736,24.78646517739816,39.46078431372549,1610612750,41,34,2022-01-26T03:48:44Z,2130000,53.0,180.0,1,left,MISS M. Beasley 18' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,18.8,Missed,,,,,,,,,,,,,,,,,,
215,PT08M20.00S,2022-01-26T03:48:44.2Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,41,34,2022-01-26T03:48:44Z,2140000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,
216,PT08M14.00S,2022-01-26T03:48:51.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628372,94.30026281208936,50.49019607843137,1610612757,43,34,2022-01-26T03:49:06Z,2150000,2.0,1.0,1,right,D. Smith Jr. running Layup (6 PTS) (A. Simons 3 AST),"[1628372, 1629014]",1610612757.0,POR,running,,,Smith Jr.,D. Smith Jr.,,,,,0.27,Made,,,,,,,6.0,A. Simons,1629014.0,3.0,,,,,,,,
218,PT07M59.00S,2022-01-26T03:49:05.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,32.14520367936925,62.99019607843137,1610612750,43,34,2022-01-26T03:49:09Z,2170000,-65.0,250.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,
219,PT07M59.00S,2022-01-26T03:49:05.2Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,43,34,2022-01-26T03:49:37Z,2180000,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,218.0,3.0,3.0,0.0,,,,,,,,,,,,
220,PT07M56.00S,2022-01-26T03:49:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629642,94.03745072273325,49.50980392156863,1610612757,45,34,2022-01-26T03:49:19Z,2190000,-2.0,4.0,1,right,N. Little running Layup (10 PTS),[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,0.43,Made,,,,,,,10.0,,,,,,,,,,,
221,PT07M56.00S,2022-01-26T03:49:13.0Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612757,45,34,2022-01-26T03:49:19Z,2200000,,,0,,N. Reid shooting personal FOUL (2 PF) (Little 1 FT),"[1629675, 1629642]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,Little,1629642.0,,,
223,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,out,[],1629669,,,1610612757,45,34,2022-01-26T03:49:43Z,2220000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612757,45,34,2022-01-26T03:49:43Z,2230000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,out,[],1627752,,,1610612757,45,34,2022-01-26T03:49:43Z,2240000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,in,[],1630162,,,1610612757,45,34,2022-01-26T03:49:43Z,2250000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,in,[],1629020,,,1610612757,45,34,2022-01-26T03:49:43Z,2260000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M56.00S,2022-01-26T03:49:20.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612757,45,34,2022-01-26T03:49:43Z,2270000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M56.00S,2022-01-26T03:49:52.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629642,,,1610612757,46,34,2022-01-26T03:49:52Z,2280000,,,0,,N. Little Free Throw 1 of 1 (11 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
230,PT07M43.00S,2022-01-26T03:50:07.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,6.521024967148489,49.01960784313725,1610612750,46,36,2022-01-26T03:50:12Z,2290000,5.0,9.0,1,left,J. Vanderbilt DUNK (3 PTS) (J. McDaniels 1 AST),"[1629020, 1630183]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.01,Made,,,,,,,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,
232,PT07M28.00S,2022-01-26T03:50:25.2Z,2,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612757,46,36,2022-01-26T03:50:36Z,2310000,,,0,,D. Smith Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628372],1610612757.0,POR,lost ball,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1627526.0,,,,,2.0,,
233,PT07M19.00S,2022-01-26T03:50:38.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,17.559132720105126,93.62745098039215,1610612750,46,36,2022-01-26T03:50:42Z,2320000,-218.0,113.0,1,left,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
234,PT07M16.00S,2022-01-26T03:50:41.5Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612757,46,36,2022-01-26T03:50:41Z,2330000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,
235,PT07M11.00S,2022-01-26T03:50:46.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628372,94.1688567674113,49.26470588235294,1610612757,46,36,2022-01-26T03:51:49Z,2340000,-4.0,2.0,1,right,MISS D. Smith Jr. running finger roll Layup,[1628372],1610612757.0,POR,running finger roll,,,Smith Jr.,D. Smith Jr.,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2022-01-26T03:50:48.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,46,36,2022-01-26T03:50:52Z,2350000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,,,,
237,PT07M06.00S,2022-01-26T03:50:52.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,29.911300919842315,85.29411764705883,1610612750,46,39,2022-01-26T03:50:59Z,2360000,-176.0,229.0,1,left,D. Russell 28' 3PT running (12 PTS) (N. Reid 1 AST),"[1626156, 1629675]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,28.89,Made,,,,,,,12.0,N. Reid,1629675.0,1.0,,,,,,,,
239,PT06M53.00S,2022-01-26T03:51:04.6Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,46,39,2022-01-26T03:51:08Z,2380000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1630183]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
240,PT06M53.00S,2022-01-26T03:51:04.6Z,2,REGULAR,steal,,[],1630183,,,1610612750,46,39,2022-01-26T04:05:56Z,2390000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M53.00S,2022-01-26T03:51:11.0Z,2,REGULAR,foul,personal,[],1628372,,,1610612750,46,39,2022-01-26T04:14:00Z,2400000,,,0,,D. Smith Jr. take personal FOUL (2 PF),"[1628372, 1626156]",1610612757.0,POR,take,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,Russell,1626156.0,,,
243,PT06M53.00S,2022-01-26T03:51:23.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,39,2022-01-26T03:51:23Z,2420000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M53.00S,2022-01-26T03:52:15.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612750,46,39,2022-01-26T03:54:05Z,2430000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M53.00S,2022-01-26T03:52:15.0Z,2,REGULAR,substitution,out,[],1628372,,,1610612750,46,39,2022-01-26T03:54:05Z,2440000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M53.00S,2022-01-26T03:52:15.0Z,2,REGULAR,substitution,in,[],203994,,,1610612750,46,39,2022-01-26T03:54:05Z,2450000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M53.00S,2022-01-26T03:52:15.0Z,2,REGULAR,substitution,in,[],1626181,,,1610612750,46,39,2022-01-26T03:54:05Z,2460000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M44.00S,2022-01-26T03:54:21.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,20.318659658344284,92.64705882352942,1610612750,46,39,2022-01-26T03:54:24Z,2470000,-213.0,138.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
249,PT06M42.00S,2022-01-26T03:54:23.6Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,46,39,2022-01-26T03:54:23Z,2480000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,248.0,6.0,3.0,3.0,,,,,,,,,,,,
250,PT06M37.00S,2022-01-26T03:54:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,5.732588699080158,51.71568627450981,1610612750,46,41,2022-01-26T03:54:31Z,2490000,-9.0,1.0,1,left,A. Edwards driving Layup (10 PTS) (D. Russell 2 AST),"[1630162, 1626156]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.87,Made,,,,,,,10.0,D. Russell,1626156.0,2.0,,,,,,,,
252,PT06M16.00S,2022-01-26T03:54:48.7Z,2,REGULAR,2pt,Jump Shot,[],1626181,76.82325886990802,73.2843137254902,1610612757,46,41,2022-01-26T03:54:53Z,2510000,116.0,165.0,1,right,MISS N. Powell 20' pullup Shot,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,20.23,Missed,,,,,,,,,,,,,,,,,,
253,PT06M15.00S,2022-01-26T03:54:49.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,46,41,2022-01-26T03:54:53Z,2520000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,252.0,7.0,4.0,3.0,,,,,,,,,,,,
254,PT06M11.00S,2022-01-26T03:54:54.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,5.863994743758213,49.50980392156863,1610612750,46,43,2022-01-26T04:13:42Z,2530000,2.0,3.0,1,left,A. Edwards running finger roll Layup (12 PTS) (J. Vanderbilt 2 AST),"[1630162, 1629020]",1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,0.36,Made,,,,,,,12.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,
256,PT05M55.00S,2022-01-26T03:55:10.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.20170827858082,80.63725490196079,1610612757,49,43,2022-01-26T03:55:14Z,2550000,153.0,237.0,1,right,A. Simons 28' 3PT  (6 PTS) (J. Nurkic 3 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,28.22,Made,,,,,,,6.0,J. Nurkic,203994.0,3.0,,,,,,,,
258,PT05M52.00S,2022-01-26T03:55:17.4Z,2,REGULAR,stoppage,other,[],0,,,1610612750,49,43,2022-01-26T03:55:17Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M39.00S,2022-01-26T03:55:35.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,17.16491458607096,96.81372549019608,1610612750,49,43,2022-01-26T03:55:40Z,2580000,-234.0,109.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
260,PT05M37.00S,2022-01-26T03:55:37.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,49,43,2022-01-26T03:55:40Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,
261,PT05M37.00S,2022-01-26T03:55:40.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,49,43,2022-01-26T03:55:40Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M28.00S,2022-01-26T03:55:56.5Z,2,REGULAR,3pt,Jump Shot,[],1629642,66.96780551905388,25.735294117647058,1610612757,52,43,2022-01-26T03:56:05Z,2610000,-121.0,258.0,1,right,N. Little 28' 3PT pullup bank (14 PTS) (A. Simons 4 AST),"[1629642, 1629014]",1610612757.0,POR,pullup bank,,,Little,N. Little,,,,,28.51,Made,,,,,,,14.0,A. Simons,1629014.0,4.0,,,,,,,,
264,PT05M15.00S,2022-01-26T03:56:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,6.521024967148489,96.32352941176471,1610612750,52,43,2022-01-26T03:56:14Z,2630000,-232.0,9.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
265,PT05M11.00S,2022-01-26T03:56:13.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,52,43,2022-01-26T03:56:14Z,2640000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,
266,PT04M59.00S,2022-01-26T03:56:26.2Z,2,REGULAR,3pt,Jump Shot,[],1629014,84.97043363994744,96.07843137254902,1610612757,55,43,2022-01-26T03:56:29Z,2650000,230.0,89.0,1,right,A. Simons 24' 3PT  (9 PTS) (J. Nurkic 4 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,24.69,Made,,,,,,,9.0,J. Nurkic,203994.0,4.0,,,,,,,,
268,PT04M37.00S,2022-01-26T03:56:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,35.955978975032856,40.931372549019606,1610612750,55,46,2022-01-26T03:56:51Z,2670000,45.0,285.0,1,left,A. Edwards 28' 3PT pullup (15 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,28.91,Made,,,,,,,15.0,,,,,,,,,,,
269,PT04M24.00S,2022-01-26T03:57:03.9Z,2,REGULAR,foul,personal,[],1626156,,,1610612757,55,46,2022-01-26T03:57:09Z,2680000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 203463]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,McLemore,203463.0,,,
271,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,out,[],203463,,,1610612757,55,46,2022-01-26T03:57:15Z,2700000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M24.00S,2022-01-26T03:57:07.6Z,2,REGULAR,substitution,out,[],1626156,,,1610612757,55,46,2022-01-26T03:57:15Z,2710000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
