actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
163,PT12M00.00S,2022-01-08T03:38:56.7Z,2,REGULAR,period,start,[],0,,,1610612757,21,24,2022-01-08T03:38:56Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M49.00S,2022-01-08T03:39:07.6Z,2,REGULAR,2pt,Jump Shot,[],203463,75.77201051248358,25.49019607843137,1610612757,21,24,2022-01-08T03:39:13Z,1620000,-123.0,175.0,1,right,MISS B. McLemore 21' Jump Shot,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,21.38,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M45.00S,2022-01-08T03:39:11.6Z,2,REGULAR,rebound,offensive,[],203469,,,1610612757,21,24,2022-01-08T03:39:13Z,1630000,,,0,,C. Zeller REBOUND (Off:1 Def:0),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,164.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
166,PT11M45.00S,2022-01-08T03:39:11.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203469,94.40999984741211,50.0,1610612757,21,24,2022-01-08T03:39:15Z,1640000,0.0,0.0,1,right,MISS C. Zeller tip Layup,[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2022-01-08T03:39:11.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,21,24,2022-01-08T03:39:15Z,1650000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,
168,PT11M45.00S,2022-01-08T03:39:14.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,21,24,2022-01-08T03:39:14Z,1660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M23.00S,2022-01-08T03:39:37.1Z,2,REGULAR,2pt,Jump Shot,[],1630596,5.732588699080158,87.25490196078431,1610612739,21,24,2022-01-08T03:39:41Z,1670000,-186.0,1.0,1,left,MISS E. Mobley 18' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,18.63,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M20.00S,2022-01-08T03:39:40.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,21,24,2022-01-08T03:39:41Z,1680000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,169.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
171,PT11M13.00S,2022-01-08T03:39:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,93.64323258869908,45.83333333333333,1610612757,23,24,2022-01-08T03:39:49Z,1690000,-21.0,7.0,1,right,C. Elleby driving Layup (2 PTS),[1629604],1610612757.0,POR,driving,,,Elleby,C. Elleby,,,,,2.2,Made,,,,,,,2.0,,,,,,,,,,,,
172,PT10M54.00S,2022-01-08T03:40:05.9Z,2,REGULAR,3pt,Jump Shot,[],200765,10.726018396846255,4.411764705882353,1610612739,23,27,2022-01-08T03:40:10Z,1700000,228.0,48.0,1,left,R. Rondo 3PT  (6 PTS) (D. Garland 1 AST),"[200765, 1629636]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,23.3,Made,,,,,,,6.0,D. Garland,1629636.0,1.0,,,,,,,,,
174,PT10M43.00S,2022-01-08T03:40:16.8Z,2,REGULAR,2pt,Jump Shot,[],203463,76.5604467805519,29.901960784313726,1610612757,23,27,2022-01-08T03:40:20Z,1720000,-100.0,168.0,1,right,MISS B. McLemore 19' pullup Shot,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,19.56,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M40.00S,2022-01-08T03:40:19.8Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,23,27,2022-01-08T03:40:20Z,1730000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
176,PT10M27.00S,2022-01-08T03:40:35.1Z,2,REGULAR,foul,personal,['2freethrow'],203469,,,1610612739,23,27,2022-01-08T03:40:42Z,1740000,,,0,,C. Zeller shooting personal FOUL (2 PF) (Mobley 2 FT),"[203469, 1630596]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Mobley,1630596.0,,,,
178,PT10M27.00S,2022-01-08T03:41:09.5Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,23,27,2022-01-08T03:41:09Z,1760000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M27.00S,2022-01-08T03:41:09.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,23,27,2022-01-08T03:41:09Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,,
180,PT10M27.00S,2022-01-08T03:41:33.4Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,23,28,2022-01-08T03:41:33Z,1780000,,,0,,E. Mobley Free Throw 2 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
181,PT10M12.00S,2022-01-08T03:41:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,90.48948751642575,50.49019607843137,1610612757,25,28,2022-01-08T03:41:59Z,1790000,2.0,37.0,1,right,D. Smith Jr. driving floating Jump Shot (2 PTS),[1628372],1610612757.0,POR,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,3.7,Made,,,,,,,2.0,,,,,,,,,,,,
182,PT10M02.00S,2022-01-08T03:42:02.8Z,2,REGULAR,foul,personal,['2freethrow'],203463,,,1610612739,25,28,2022-01-08T03:42:11Z,1800000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Rondo 2 FT),"[203463, 200765]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Rondo,200765.0,,,,
184,PT10M02.00S,2022-01-08T03:42:24.3Z,2,REGULAR,freethrow,1 of 2,[],200765,,,1610612739,25,29,2022-01-08T03:42:24Z,1820000,,,0,,R. Rondo Free Throw 1 of 2 (7 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
185,PT10M02.00S,2022-01-08T03:42:24.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,25,29,2022-01-08T03:42:31Z,1830000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M02.00S,2022-01-08T03:42:24.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612739,25,29,2022-01-08T03:42:31Z,1840000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M02.00S,2022-01-08T03:42:40.0Z,2,REGULAR,freethrow,2 of 2,[],200765,,,1610612739,25,30,2022-01-08T03:42:40Z,1850000,,,0,,R. Rondo Free Throw 2 of 2 (8 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
188,PT09M53.00S,2022-01-08T03:42:52.8Z,2,REGULAR,3pt,Jump Shot,[],203463,74.06373193166885,81.12745098039215,1610612757,25,30,2022-01-08T03:43:00Z,1860000,156.0,191.0,1,right,MISS B. McLemore 24' fadeaway 3PT,[203463],1610612757.0,POR,fadeaway,,,McLemore,B. McLemore,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M50.00S,2022-01-08T03:42:55.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,25,30,2022-01-08T03:43:00Z,1870000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
190,PT09M40.00S,2022-01-08T03:43:04.8Z,2,REGULAR,3pt,Jump Shot,[],200765,30.56833114323259,21.07843137254902,1610612739,25,30,2022-01-08T03:43:09Z,1880000,145.0,235.0,1,left,MISS R. Rondo 27' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M37.00S,2022-01-08T03:43:07.8Z,2,REGULAR,rebound,defensive,[],203469,,,1610612757,25,30,2022-01-08T03:43:09Z,1890000,,,0,,C. Zeller REBOUND (Off:1 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
192,PT09M29.00S,2022-01-08T03:43:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,86.94152431011827,46.07843137254902,1610612757,25,30,2022-01-08T03:43:19Z,1900000,-20.0,70.0,1,right,MISS C. Zeller 7' driving floating Shot - blocked,"[203469, 1630596]",1610612757.0,POR,driving floating,,,Zeller,C. Zeller,,,,,7.29,Missed,,,,,Mobley,1630596.0,,,,,,,,,,,,,
193,PT09M29.00S,2022-01-08T03:43:15.8Z,2,REGULAR,block,,[],1630596,,,1610612757,25,30,2022-01-08T03:43:17Z,1910000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M29.00S,2022-01-08T03:43:15.8Z,2,REGULAR,rebound,defensive,[],200765,,,1610612739,25,30,2022-01-08T03:43:19Z,1920000,,,0,,R. Rondo REBOUND (Off:0 Def:4),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,192.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
195,PT09M29.00S,2022-01-08T03:43:20.4Z,2,REGULAR,foul,personal,[],203469,,,1610612739,25,30,2022-01-08T03:43:27Z,1930000,,,0,,C. Zeller personal FOUL (3 PF),"[203469, 200765]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Rondo,200765.0,,,,
197,PT09M29.00S,2022-01-08T03:43:25.8Z,2,REGULAR,substitution,out,[],200765,,,1610612739,25,30,2022-01-08T03:43:28Z,1950000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M29.00S,2022-01-08T03:43:25.8Z,2,REGULAR,substitution,in,[],1629685,,,1610612739,25,30,2022-01-08T03:43:28Z,1960000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M29.00S,2022-01-08T03:43:30.5Z,2,REGULAR,substitution,out,[],203469,,,1610612739,25,30,2022-01-08T03:43:37Z,1970000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M29.00S,2022-01-08T03:43:30.5Z,2,REGULAR,substitution,in,[],203994,,,1610612739,25,30,2022-01-08T03:43:37Z,1980000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M29.00S,2022-01-08T03:43:30.5Z,2,REGULAR,substitution,out,[],203463,,,1610612739,25,30,2022-01-08T03:43:48Z,1990000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M29.00S,2022-01-08T03:43:30.5Z,2,REGULAR,substitution,in,[],1629014,,,1610612739,25,30,2022-01-08T03:43:48Z,2000000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M15.00S,2022-01-08T03:44:08.8Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,25,30,2022-01-08T03:44:14Z,2010000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628372]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0,
204,PT09M15.00S,2022-01-08T03:44:08.8Z,2,REGULAR,steal,,[],1628372,,,1610612757,25,30,2022-01-08T03:44:10Z,2020000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M10.00S,2022-01-08T03:44:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629604,93.51182654402102,48.77450980392157,1610612757,27,30,2022-01-08T03:44:18Z,2030000,-6.0,8.0,1,right,C. Elleby running Layup (4 PTS) (T. Watford 1 AST),"[1629604, 1630570]",1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,1.05,Made,,,,,,,4.0,T. Watford,1630570.0,1.0,,,,,,,,,
207,PT09M10.00S,2022-01-08T03:44:17.9Z,2,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612757,27,30,2022-01-08T03:44:28Z,2050000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Elleby 1 FT),"[1628374, 1629604]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Elleby,1629604.0,,,,
209,PT09M10.00S,2022-01-08T03:44:46.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629604,,,1610612757,27,30,2022-01-08T03:44:49Z,2070000,,,0,,MISS C. Elleby Free Throw 1 of 1,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M08.00S,2022-01-08T03:44:48.3Z,2,REGULAR,rebound,offensive,[],1629604,,,1610612757,27,30,2022-01-08T03:44:49Z,2080000,,,0,,C. Elleby REBOUND (Off:1 Def:0),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,209.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
211,PT08M58.00S,2022-01-08T03:44:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628372,92.85479632063075,51.470588235294116,1610612757,29,30,2022-01-08T03:45:01Z,2090000,7.0,15.0,1,right,D. Smith Jr. driving Layup (4 PTS),[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,1.65,Made,,,,,,,4.0,,,,,,,,,,,,
212,PT08M38.00S,2022-01-08T03:45:31.4Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612739,29,30,2022-01-08T03:45:50Z,2100000,,,0,,T. Watford shooting personal FOUL (1 PF) (Love 2 FT),"[1630570, 201567]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Love,201567.0,,,,
214,PT08M38.00S,2022-01-08T03:45:52.1Z,2,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,29,30,2022-01-08T03:46:10Z,2120000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M38.00S,2022-01-08T03:45:52.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,29,30,2022-01-08T03:46:10Z,2130000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,214.0,,,,,,,,,,,,,,,,,,
216,PT08M38.00S,2022-01-08T03:45:55.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,29,30,2022-01-08T03:45:58Z,2140000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M38.00S,2022-01-08T03:45:55.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,29,30,2022-01-08T03:45:58Z,2150000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M38.00S,2022-01-08T03:45:52.1Z,2,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,29,30,2022-01-08T03:46:10Z,2160000,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
219,PT08M36.00S,2022-01-08T03:45:54.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,29,30,2022-01-08T03:46:10Z,2170000,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
220,PT08M25.00S,2022-01-08T03:46:19.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,93.11760840998686,63.725490196078425,1610612757,29,30,2022-01-08T03:46:23Z,2180000,69.0,12.0,1,right,MISS J. Nurkic 6' driving Hook,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M23.00S,2022-01-08T03:46:21.5Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,29,30,2022-01-08T03:46:23Z,2190000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,220.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
222,PT08M22.00S,2022-01-08T03:46:22.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,93.24901445466492,61.274509803921575,1610612757,29,30,2022-01-08T03:46:41Z,2200000,56.0,11.0,1,right,MISS J. Nurkic Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,5.75,Missed,,,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2022-01-08T03:46:22.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,29,30,2022-01-08T03:46:53Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,
224,PT08M21.00S,2022-01-08T03:46:26.0Z,2,REGULAR,foul,personal,[],1628386,,,1610612757,29,30,2022-01-08T03:46:47Z,2220000,,,0,,J. Allen loose ball personal FOUL (2 PF),"[1628386, 203994]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Nurkic,203994.0,,,,
226,PT08M08.00S,2022-01-08T03:47:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,94.69448094612353,46.07843137254902,1610612757,31,30,2022-01-08T03:47:13Z,2240000,-20.0,-3.0,1,right,T. Watford cutting Layup (2 PTS) (J. Nurkic 2 AST),"[1630570, 203994]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,1.98,Made,,,,,,,2.0,J. Nurkic,203994.0,2.0,,,,,,,,,
228,PT07M49.00S,2022-01-08T03:47:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.095926412614981,51.95695465686274,1610612739,31,32,2022-01-08T03:47:24Z,2260000,-10.0,14.0,1,left,D. Garland Layup (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,1.73,Made,,,,,,,7.0,,,,,,,,,,,,
229,PT07M29.00S,2022-01-08T03:47:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,84.70762155059133,36.029411764705884,1610612757,31,32,2022-01-08T03:47:42Z,2270000,-70.0,91.0,1,right,MISS C. Elleby 11' turnaround fadeaway Shot,[1629604],1610612757.0,POR,turnaround fadeaway,,,Elleby,C. Elleby,,,,,11.49,Missed,,,,,,,,,,,,,,,,,,,
230,PT07M27.00S,2022-01-08T03:47:40.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,31,32,2022-01-08T03:47:42Z,2280000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
231,PT07M20.00S,2022-01-08T03:47:47.8Z,2,REGULAR,3pt,Jump Shot,[],1629685,7.5722733245729295,96.07843137254902,1610612739,31,35,2022-01-08T03:47:59Z,2290000,-230.0,19.0,1,left,D. Windler 3PT  (3 PTS) (L. Markkanen 1 AST),"[1629685, 1628374]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,23.12,Made,,,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,
233,PT07M03.00S,2022-01-08T03:48:04.3Z,2,REGULAR,2pt,Jump Shot,[],1629014,89.70105124835742,24.264705882352942,1610612757,31,35,2022-01-08T03:48:08Z,2310000,-129.0,44.0,1,right,MISS A. Simons 13' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,13.61,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M00.00S,2022-01-08T03:48:07.3Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,31,35,2022-01-08T03:48:08Z,2320000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
235,PT06M53.00S,2022-01-08T03:48:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,31.225361366622867,25.98039215686275,1610612739,31,38,2022-01-08T03:48:19Z,2330000,120.0,241.0,1,left,D. Garland 26' 3PT step back (10 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,26.93,Made,,,,,,,10.0,,,,,,,,,,,,
236,PT06M32.00S,2022-01-08T03:48:35.1Z,2,REGULAR,3pt,Jump Shot,[],203994,70.51576872536137,23.52941176470588,1610612757,34,38,2022-01-08T03:48:38Z,2340000,-132.0,225.0,1,right,J. Nurkic 26' 3PT  (8 PTS) (D. Smith Jr. 3 AST),"[203994, 1628372]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,26.08,Made,,,,,,,8.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,
238,PT06M09.00S,2022-01-08T03:48:59.3Z,2,REGULAR,turnover,lost ball,[],1628386,,,1610612739,34,38,2022-01-08T03:49:04Z,2360000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 203994]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,
239,PT06M09.00S,2022-01-08T03:48:59.3Z,2,REGULAR,steal,,[],203994,,,1610612757,34,38,2022-01-08T03:49:01Z,2370000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M02.00S,2022-01-08T03:49:05.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,91.80354796320631,44.11764705882353,1610612757,34,38,2022-01-08T03:49:10Z,2380000,-29.0,25.0,1,right,MISS T. Watford running pullup Shot,[1630570],1610612757.0,POR,running pullup,,,Watford,T. Watford,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M01.00S,2022-01-08T03:49:06.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,38,2022-01-08T03:49:06Z,2390000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
242,PT05M57.00S,2022-01-08T03:49:13.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612739,34,38,2022-01-08T03:50:03Z,2400000,,,0,,A. Simons shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629014, 1628374]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Markkanen,1628374.0,,,,
244,PT05M57.00S,2022-01-08T03:49:45.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,34,38,2022-01-08T03:49:45Z,2420000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612739,34,38,2022-01-08T03:52:24Z,2430000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,out,[],1628372,,,1610612739,34,38,2022-01-08T03:52:24Z,2440000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,out,[],1629604,,,1610612739,34,38,2022-01-08T03:52:24Z,2450000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,out,[],201567,,,1610612739,34,38,2022-01-08T03:52:24Z,2460000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,in,[],1629642,,,1610612739,34,38,2022-01-08T03:52:24Z,2470000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,in,[],203496,,,1610612739,34,38,2022-01-08T03:52:24Z,2480000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M57.00S,2022-01-08T03:51:48.0Z,2,REGULAR,substitution,in,[],1626181,,,1610612739,34,38,2022-01-08T03:52:24Z,2490000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
