actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
186,PT10M11.00S,2022-02-12T22:47:07.6Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612757,23,25,2022-02-12T22:47:10Z,1840000,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 202692]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,3.0,,,,,,,,,,,,,,Burks,202692.0,
187,PT10M11.00S,2022-02-12T22:47:07.6Z,2,REGULAR,steal,,[],202692,,,1610612752,23,25,2022-02-12T22:47:09Z,1850000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2022-02-12T22:47:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1630190,,,1610612752,23,25,2022-02-12T22:47:28Z,1860000,,,0,,E. Hughes shooting personal FOUL (1 PF) (Reddish 2 FT),"[1630190, 1629629]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,1628159.0,,,,,,,,,,,1.0,0.0,Reddish,1629629.0,,,
190,PT10M08.00S,2022-02-12T22:47:34.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629629,,,1610612752,23,26,2022-02-12T22:47:34Z,1880000,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
191,PT10M08.00S,2022-02-12T22:47:49.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629629,,,1610612752,23,27,2022-02-12T22:47:49Z,1890000,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
192,PT09M52.00S,2022-02-12T22:48:08.7Z,2,REGULAR,3pt,Jump Shot,[],1630190,76.95466491458606,89.4607843137255,1610612757,23,27,2022-02-12T22:48:13Z,1900000,197.0,164.0,1,right,MISS E. Hughes 25' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M50.00S,2022-02-12T22:48:10.7Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,23,27,2022-02-12T22:48:13Z,1910000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,192.0,,,7.0,6.0,1.0,,,,,,,,,,,,,
194,PT09M48.00S,2022-02-12T22:48:12.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.51182654402102,49.26470588235294,1610612757,25,27,2022-02-12T22:48:15Z,1920000,-4.0,8.0,1,right,J. Nurkic putback Layup (6 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,0.93,Made,,,,,,,6.0,,,,,,,,,,,,
195,PT09M33.00S,2022-02-12T22:48:27.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,37.92706964520368,35.78431372549019,1610612752,25,27,2022-02-12T22:52:31Z,1930000,71.0,304.0,1,left,MISS I. Quickley 31' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,31.22,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M31.00S,2022-02-12T22:48:29.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,25,27,2022-02-12T22:48:31Z,1940000,,,0,,J. Nurkic REBOUND (Off:1 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,195.0,,,8.0,7.0,1.0,,,,,,,,,,,,,
197,PT09M16.00S,2022-02-12T22:48:45.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,69.85873850197109,72.54901960784314,1610612757,25,27,2022-02-12T22:48:48Z,1950000,113.0,231.0,1,right,MISS J. Hart 25' pullup 3PT,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M14.00S,2022-02-12T22:48:47.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,25,27,2022-02-12T22:48:48Z,1960000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,197.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT09M09.00S,2022-02-12T22:48:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202692,5.206964520367937,44.85294117647059,1610612752,25,27,2022-02-12T22:48:55Z,1970000,26.0,-4.0,1,left,MISS A. Burks running Layup,[202692],1610612752.0,NYK,running,,,Burks,A. Burks,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M07.00S,2022-02-12T22:48:53.6Z,2,REGULAR,rebound,defensive,[],1630190,,,1610612757,25,27,2022-02-12T22:48:55Z,1980000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,199.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
201,PT09M02.00S,2022-02-12T22:48:59.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,25,27,2022-02-12T22:48:59Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M58.00S,2022-02-12T22:49:21.2Z,2,REGULAR,3pt,Jump Shot,[],203463,69.85873850197109,23.284313725490197,1610612757,25,27,2022-02-12T22:49:26Z,2000000,-134.0,231.0,1,right,MISS B. McLemore 26' pullup bank 3PT,[203463],1610612757.0,POR,pullup bank,,,McLemore,B. McLemore,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M56.00S,2022-02-12T22:49:23.2Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,25,27,2022-02-12T22:49:26Z,2010000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,202.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
204,PT08M47.00S,2022-02-12T22:49:31.9Z,2,REGULAR,3pt,Jump Shot,[],1630167,6.783837056504599,95.83333333333334,1610612752,25,27,2022-02-12T22:49:36Z,2020000,-229.0,11.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2022-02-12T22:49:34.9Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,25,27,2022-02-12T22:49:36Z,2030000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,204.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
206,PT08M41.00S,2022-02-12T22:49:42.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,25,27,2022-02-12T22:49:42Z,2040000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,out,[],1630535,,,1610612757,25,27,2022-02-12T22:52:25Z,2050000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612757,25,27,2022-02-12T22:52:25Z,2060000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,out,[],1630190,,,1610612757,25,27,2022-02-12T22:52:25Z,2070000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,25,27,2022-02-12T22:52:25Z,2080000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,in,[],1629604,,,1610612757,25,27,2022-02-12T22:52:25Z,2090000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M41.00S,2022-02-12T22:52:11.6Z,2,REGULAR,substitution,in,[],1626159,,,1610612757,25,27,2022-02-12T22:52:25Z,2100000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M35.00S,2022-02-12T22:52:42.5Z,2,REGULAR,3pt,Jump Shot,[],203463,69.72733245729303,73.52941176470588,1610612757,28,27,2022-02-12T22:52:46Z,2110000,118.0,232.0,1,right,B. McLemore 26' 3PT  (6 PTS) (J. Winslow 1 AST),"[203463, 1626159]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.02,Made,,,,,,,6.0,J. Winslow,1626159.0,1.0,,,,,,,,,
215,PT08M13.00S,2022-02-12T22:53:07.6Z,2,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612752,28,27,2022-02-12T22:53:13Z,2130000,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (1 TO),[1630167],1610612752.0,NYK,lost ball,,,Toppin,O. Toppin,,,,,,,,2002.0,1.0,,,,,,,,,,,,,,,,
241,PT07M57.00S,2022-02-12T22:53:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626159,96.23850197109067,48.0392156862745,1610612757,28,27,2022-02-12T22:57:44Z,2135000,-10.0,-17.0,1,right,MISS J. Winslow Layup - blocked,"[1626159, 1629629]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,1.97,Missed,,,,,,,,,,,Reddish,1629629.0,,,,,,,
242,PT07M57.00S,2022-02-12T22:53:15.4Z,2,REGULAR,block,,[],1629629,,,1610612757,28,27,2022-02-12T22:57:44Z,2137500,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M57.00S,2022-02-12T22:53:15.4Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,28,27,2022-02-12T22:57:44Z,2138750,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,241.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
218,PT07M50.00S,2022-02-12T22:53:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,6.258212877792378,48.03921568627451,1610612752,28,27,2022-02-12T22:58:12Z,2160000,10.0,6.0,1,left,MISS I. Quickley driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,1.17,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M47.00S,2022-02-12T22:53:33.5Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,28,27,2022-02-12T22:53:35Z,2170000,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,218.0,,,4.0,2.0,2.0,,,,,,,,,,,,,
220,PT07M47.00S,2022-02-12T22:53:32.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201959,5.590000152587891,50.0,1610612752,28,29,2022-02-12T22:58:12Z,2180000,0.0,0.0,1,left,T. Gibson tip DUNK (8 PTS),[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
221,PT07M31.00S,2022-02-12T22:53:48.8Z,2,REGULAR,3pt,Jump Shot,[],203463,93.64323258869908,95.34313725490196,1610612757,28,29,2022-02-12T22:53:53Z,2190000,227.0,7.0,1,right,MISS B. McLemore fadeaway 3PT,[203463],1610612757.0,POR,fadeaway,,,McLemore,B. McLemore,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2022-02-12T22:53:50.8Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,28,29,2022-02-12T22:53:53Z,2200000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,221.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
223,PT07M10.00S,2022-02-12T22:54:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201959,7.966491458607096,55.14705882352941,1610612752,28,29,2022-02-12T22:54:13Z,2210000,-26.0,22.0,1,left,MISS T. Gibson driving Layup,[201959],1610612752.0,NYK,driving,,,Gibson,T. Gibson,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M09.00S,2022-02-12T22:54:11.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,28,29,2022-02-12T22:54:13Z,2220000,,,0,,J. Nurkic REBOUND (Off:1 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,223.0,,,9.0,8.0,1.0,,,,,,,,,,,,,
225,PT07M06.00S,2022-02-12T22:54:15.3Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,28,29,2022-02-12T22:54:20Z,2230000,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 1629629]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,2.0,,,,,,,,,,,,,,Reddish,1629629.0,
226,PT07M06.00S,2022-02-12T22:54:15.3Z,2,REGULAR,steal,,[],1629629,,,1610612752,28,29,2022-02-12T22:54:16Z,2240000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M04.00S,2022-02-12T22:54:17.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629629,6.258212877792378,50.245098039215684,1610612752,28,31,2022-02-12T22:54:23Z,2250000,-1.0,6.0,1,left,C. Reddish driving DUNK (6 PTS),[1629629],1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,0.64,Made,,,,,,,6.0,,,,,,,,,,,,
228,PT06M48.00S,2022-02-12T22:54:31.8Z,2,REGULAR,3pt,Jump Shot,[],203463,89.43823915900131,96.32352941176471,1610612757,28,31,2022-02-12T22:54:35Z,2260000,232.0,47.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M45.00S,2022-02-12T22:54:34.8Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,28,31,2022-02-12T22:54:35Z,2270000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,228.0,,,4.0,4.0,0.0,,,,,,,,,,,,,
230,PT06M41.00S,2022-02-12T22:54:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,28,31,2022-02-12T22:54:42Z,2280000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,out,[],203994,,,1610612752,28,31,2022-02-12T22:57:29Z,2290000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,28,31,2022-02-12T22:57:29Z,2300000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,out,[],202692,,,1610612752,28,31,2022-02-12T22:57:29Z,2310000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,out,[],1629629,,,1610612752,28,31,2022-02-12T22:57:29Z,2320000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,out,[],201959,,,1610612752,28,31,2022-02-12T22:57:29Z,2330000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,in,[],1630570,,,1610612752,28,31,2022-02-12T22:57:29Z,2340000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,28,31,2022-02-12T22:57:29Z,2350000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,in,[],203095,,,1610612752,28,31,2022-02-12T22:57:29Z,2360000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,in,[],203944,,,1610612752,28,31,2022-02-12T22:57:29Z,2370000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M41.00S,2022-02-12T22:57:13.2Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,28,31,2022-02-12T22:57:29Z,2380000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M27.00S,2022-02-12T22:57:54.2Z,2,REGULAR,foul,personal,['2freethrow'],203463,,,1610612752,28,31,2022-02-12T22:58:01Z,2390000,,,0,,B. McLemore shooting personal FOUL (2 PF) (Randle 2 FT),"[203463, 203944]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,2002.0,,,,,,,,,,,2.0,0.0,Randle,203944.0,,,
246,PT06M27.00S,2022-02-12T22:58:20.0Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,28,32,2022-02-12T22:58:20Z,2410000,,,0,,J. Randle Free Throw 1 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
247,PT06M27.00S,2022-02-12T22:58:41.3Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,28,33,2022-02-12T22:58:41Z,2420000,,,0,,J. Randle Free Throw 2 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
248,PT06M14.00S,2022-02-12T22:58:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203463,93.11760840998686,50.98039215686274,1610612757,30,33,2022-02-12T22:58:59Z,2430000,5.0,12.0,1,right,B. McLemore cutting Layup (8 PTS) (J. Winslow 2 AST),"[203463, 1626159]",1610612757.0,POR,cutting,,,McLemore,B. McLemore,,,,,1.31,Made,,,,,,,8.0,J. Winslow,1626159.0,2.0,,,,,,,,,
250,PT05M56.00S,2022-02-12T22:59:12.7Z,2,REGULAR,2pt,Jump Shot,[],203944,21.369908015768726,64.2156862745098,1610612752,30,33,2022-02-12T22:59:17Z,2450000,-71.0,148.0,1,left,MISS J. Randle 16' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,16.46,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M53.00S,2022-02-12T22:59:15.7Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,30,33,2022-02-12T22:59:17Z,2460000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,250.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
252,PT05M42.00S,2022-02-12T22:59:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,89.70105124835742,50.245098039215684,1610612757,30,33,2022-02-12T22:59:30Z,2470000,1.0,44.0,1,right,MISS C. Elleby driving floating Shot,[1629604],1610612757.0,POR,driving floating,,,Elleby,C. Elleby,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M40.00S,2022-02-12T22:59:29.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,30,33,2022-02-12T22:59:30Z,2480000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,252.0,,,6.0,5.0,1.0,,,,,,,,,,,,,
254,PT05M36.00S,2022-02-12T22:59:33.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203095,7.703679369250986,5.147058823529411,1610612752,30,33,2022-02-12T22:59:39Z,2490000,224.0,20.0,1,left,MISS E. Fournier running 3PT,[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,22.52,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M33.00S,2022-02-12T22:59:36.3Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,30,33,2022-02-12T22:59:39Z,2500000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,254.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
256,PT05M27.00S,2022-02-12T22:59:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,94.30026281208936,51.225490196078425,1610612757,32,33,2022-02-12T22:59:50Z,2510000,6.0,1.0,1,right,T. Watford running Layup (2 PTS) (J. Winslow 3 AST),"[1630570, 1626159]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,0.62,Made,,,,,,,2.0,J. Winslow,1626159.0,3.0,,,,,,,,,
258,PT05M13.00S,2022-02-12T22:59:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.440867279894875,47.30392156862745,1610612752,32,35,2022-02-12T23:00:03Z,2530000,13.0,17.0,1,left,I. Quickley driving finger roll Layup (4 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,2.2,Made,,,,,,,4.0,,,,,,,,,,,,
259,PT05M01.00S,2022-02-12T23:00:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629604,76.82325886990802,86.27450980392157,1610612757,35,35,2022-02-12T23:00:12Z,2540000,181.0,165.0,1,right,C. Elleby 24' 3PT  (5 PTS) (A. Simons 4 AST),"[1629604, 1629014]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,24.55,Made,,,,,,,5.0,A. Simons,1629014.0,4.0,,,,,,,,,
261,PT04M49.00S,2022-02-12T23:00:19.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,35.167542706964525,79.41176470588235,1610612752,35,35,2022-02-12T23:00:24Z,2560000,-147.0,278.0,1,left,MISS I. Quickley 31' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,31.46,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M46.00S,2022-02-12T23:00:22.8Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,35,35,2022-02-12T23:00:24Z,2570000,,,0,,C. Elleby REBOUND (Off:0 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,261.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
263,PT04M37.00S,2022-02-12T23:00:35.0Z,2,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612757,35,35,2022-02-12T23:00:41Z,2580000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Watford 2 FT),"[1630193, 1630570]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Watford,1630570.0,,,
265,PT04M37.00S,2022-02-12T23:00:59.0Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,36,35,2022-02-12T23:00:59Z,2600000,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
266,PT04M37.00S,2022-02-12T23:00:59.5Z,2,REGULAR,substitution,out,[],203463,,,1610612757,36,35,2022-02-12T23:01:03Z,2610000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M37.00S,2022-02-12T23:00:59.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612757,36,35,2022-02-12T23:01:03Z,2620000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M37.00S,2022-02-12T23:00:59.5Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,36,35,2022-02-12T23:01:03Z,2630000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M37.00S,2022-02-12T23:00:59.5Z,2,REGULAR,substitution,in,[],202689,,,1610612757,36,35,2022-02-12T23:01:03Z,2640000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M37.00S,2022-02-12T23:01:16.8Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,37,35,2022-02-12T23:01:16Z,2650000,,,0,,T. Watford Free Throw 2 of 2 (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
271,PT04M14.00S,2022-02-12T23:01:42.3Z,2,REGULAR,2pt,Jump Shot,[],203944,28.465834428383708,40.44117647058824,1610612752,37,35,2022-02-12T23:01:49Z,2660000,48.0,215.0,1,left,MISS J. Randle 22' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,22.03,Missed,,,,,,,,,,,,,,,,,,,
