actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
275,PT05M29.00S,2021-12-15T03:53:34.1Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,30,40,2021-12-15T03:53:35Z,2670000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,
276,PT05M19.00S,2021-12-15T03:53:45.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,89.96386333771353,4.166666666666666,1610612756,30,43,2021-12-15T03:53:49Z,2680000,-229.0,42.0,1,right,C. Johnson 3PT  (6 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,23.3,Made,,,,,6.0,M. Bridges,1628969.0,1.0,,,,,,,,
278,PT04M55.00S,2021-12-15T03:54:08.1Z,2,REGULAR,2pt,Jump Shot,[],203081,5.206964520367937,20.588235294117645,1610612757,32,43,2021-12-15T03:54:23Z,2700000,147.0,-4.0,1,left,D. Lillard 14' fadeaway Jump Shot (12 PTS) (J. Nurkic 2 AST),"[203081, 203994]",1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,,,,14.71,Made,,,,,12.0,J. Nurkic,203994.0,2.0,,,,,,,,
280,PT04M33.00S,2021-12-15T03:54:29.9Z,2,REGULAR,2pt,Jump Shot,[],1629661,73.01248357424441,44.11764705882353,1610612756,32,43,2021-12-15T03:54:34Z,2720000,-29.0,201.0,1,right,MISS C. Johnson 20' pullup Shot,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,,,,20.33,Missed,,,,,,,,,,,,,,,,
281,PT04M30.00S,2021-12-15T03:54:32.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,32,43,2021-12-15T03:54:34Z,2730000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,280.0,4.0,3.0,1.0,,,,,,,,,,,,
282,PT04M19.00S,2021-12-15T03:54:45.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,8.492115637319317,95.83333333333334,1610612757,35,43,2021-12-15T03:54:49Z,2740000,-229.0,27.0,1,left,N. Powell 3PT  (10 PTS) (N. Little 1 AST),"[1626181, 1629642]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,23.08,Made,,,,,10.0,N. Little,1629642.0,1.0,,,,,,,,
284,PT03M53.00S,2021-12-15T03:55:11.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,90.75229960578186,96.81372549019608,1610612756,35,43,2021-12-15T03:55:16Z,2760000,234.0,34.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,23.66,Missed,,,,,,,,,,,,,,,,
285,PT03M51.00S,2021-12-15T03:55:13.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,35,43,2021-12-15T03:55:16Z,2770000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,284.0,3.0,2.0,1.0,,,,,,,,,,,,
286,PT03M37.00S,2021-12-15T03:55:30.3Z,2,REGULAR,turnover,traveling,[],203081,,,1610612757,35,43,2021-12-15T03:55:36Z,2780000,,,0,,D. Lillard traveling TURNOVER (1 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,1.0,,,,,,,,,,,,,1627962.0,,,,,,,
287,PT03M37.00S,2021-12-15T03:55:33.8Z,2,REGULAR,substitution,out,[],1629642,,,1610612756,35,43,2021-12-15T03:55:39Z,2790000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M37.00S,2021-12-15T03:55:33.8Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,35,43,2021-12-15T03:55:39Z,2800000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M37.00S,2021-12-15T03:55:33.8Z,2,REGULAR,substitution,in,[],1629014,,,1610612756,35,43,2021-12-15T03:55:39Z,2810000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M37.00S,2021-12-15T03:55:33.8Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,35,43,2021-12-15T03:55:39Z,2820000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M26.00S,2021-12-15T03:56:02.6Z,2,REGULAR,foul,offensive,[],203109,,,1610612756,35,43,2021-12-15T03:56:08Z,2830000,,,0,,J. Crowder offensive FOUL (1 PF),"[203109, 1626181]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Powell,1626181.0,,,
293,PT03M26.00S,2021-12-15T03:56:02.6Z,2,REGULAR,turnover,offensive foul,[],203109,,,1610612756,35,43,2021-12-15T03:56:02Z,2850000,,,0,,J. Crowder offensive foul TURNOVER (2 TO),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,2.0,,,,,,,,,,,,,2882.0,,,,,,,
294,PT03M11.00S,2021-12-15T03:56:33.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,12.434296977660972,4.6568627450980395,1610612757,35,43,2021-12-15T03:56:42Z,2860000,227.0,64.0,1,left,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,23.57,Missed,,,,,,,,,,,,,,,,
295,PT03M07.00S,2021-12-15T03:56:37.2Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,35,43,2021-12-15T03:56:42Z,2870000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,
296,PT02M54.00S,2021-12-15T03:56:50.2Z,2,REGULAR,2pt,Jump Shot,[],101108,79.188567674113,68.38235294117648,1610612756,35,45,2021-12-15T03:56:54Z,2880000,92.0,143.0,1,right,C. Paul 17' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,17.01,Made,,,,,2.0,,,,,,,,,,,
297,PT02M36.00S,2021-12-15T03:57:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,35,45,2021-12-15T03:57:19Z,2890000,,,0,,N. Powell bad pass out-of-bounds TURNOVER (3 TO),[1626181],1610612757.0,POR,bad pass,,,Powell,N. Powell,,,,,3.0,,,,,,,,,,,,,2005.0,,,,,,,
298,PT02M36.00S,2021-12-15T03:57:16.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,35,45,2021-12-15T03:57:16Z,2900000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M23.00S,2021-12-15T04:00:57.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203109,74.58935611038108,13.725490196078432,1610612756,35,45,2021-12-15T04:01:01Z,2910000,-181.0,186.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,26.01,Missed,,,,,,,,,,,,,,,,
300,PT02M21.00S,2021-12-15T04:00:59.8Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612756,35,45,2021-12-15T04:00:59Z,2920000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,
301,PT02M19.00S,2021-12-15T04:01:01.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203109,90.3580814717477,3.431372549019608,1610612756,35,45,2021-12-15T04:01:05Z,2930000,-233.0,38.0,1,right,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,23.59,Missed,,,,,,,,,,,,,,,,
302,PT02M17.00S,2021-12-15T04:01:03.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,35,45,2021-12-15T04:01:05Z,2940000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,301.0,4.0,3.0,1.0,,,,,,,,,,,,
303,PT02M08.00S,2021-12-15T04:01:12.3Z,2,REGULAR,2pt,Jump Shot,[],1626181,19.398817345597898,83.33333333333334,1610612757,37,45,2021-12-15T04:01:18Z,2950000,-167.0,130.0,1,left,N. Powell 21' pullup Jump Shot (12 PTS) (J. Nurkic 3 AST),"[1626181, 203994]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,,,,21.13,Made,,,,,12.0,J. Nurkic,203994.0,3.0,,,,,,,,
305,PT01M53.00S,2021-12-15T04:01:32.8Z,2,REGULAR,turnover,backcourt,[],203109,,,1610612756,37,45,2021-12-15T04:01:39Z,2970000,,,0,,J. Crowder backcourt TURNOVER (3 TO),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,3.0,,,,,,,,,,,,,2882.0,,,,,,,
306,PT01M40.00S,2021-12-15T04:01:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,6.652431011826544,52.69607843137255,1610612757,37,45,2021-12-15T04:02:00Z,2980000,-13.0,10.0,1,left,MISS D. Lillard driving reverse Layup,[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,,,,1.68,Missed,,,,,,,,,,,,,,,,
307,PT01M39.00S,2021-12-15T04:01:56.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,37,45,2021-12-15T04:02:00Z,2990000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,306.0,5.0,3.0,2.0,,,,,,,,,,,,
308,PT01M38.00S,2021-12-15T04:01:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,7.30946123521682,49.26470588235294,1610612757,39,45,2021-12-15T04:02:04Z,3000000,4.0,16.0,1,left,J. Nurkic putback Layup (4 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,,,,1.66,Made,,,,,4.0,,,,,,,,,,,
309,PT01M22.00S,2021-12-15T04:02:13.3Z,2,REGULAR,3pt,Jump Shot,[],1626166,89.43823915900131,2.941176470588235,1610612756,39,45,2021-12-15T04:02:18Z,3010000,-235.0,47.0,1,right,MISS C. Payne 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,23.99,Missed,,,,,,,,,,,,,,,,
310,PT01M18.00S,2021-12-15T04:02:17.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,39,45,2021-12-15T04:02:18Z,3020000,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,
311,PT01M10.00S,2021-12-15T04:02:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,6.389618922470433,43.872549019607845,1610612757,39,45,2021-12-15T04:02:28Z,3030000,31.0,8.0,1,left,MISS N. Powell driving floating bank Shot,[1626181],1610612757.0,POR,driving floating bank,,,Powell,N. Powell,,,,,,,,3.15,Missed,,,,,,,,,,,,,,,,
312,PT01M08.00S,2021-12-15T04:02:27.4Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,39,45,2021-12-15T04:02:28Z,3040000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,,
313,PT01M01.00S,2021-12-15T04:02:34.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.01511169513797,47.794117647058826,1610612756,39,47,2021-12-15T04:02:40Z,3050000,-11.0,32.0,1,right,D. Ayton Hook (13 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,3.38,Made,,,,,13.0,M. Bridges,1628969.0,2.0,,,,,,,,
315,PT00M49.90S,2021-12-15T04:02:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,4.681340341655716,54.166666666666664,1610612757,41,47,2021-12-15T04:02:53Z,3070000,-21.0,-8.0,1,left,D. Lillard driving Layup (14 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,,,,2.25,Made,,,,,14.0,,,,,,,,,,,
316,PT00M36.80S,2021-12-15T04:03:04.5Z,2,REGULAR,2pt,Jump Shot,[],101108,79.58278580814718,78.67647058823529,1610612756,41,47,2021-12-15T04:03:09Z,3080000,143.0,139.0,1,right,MISS C. Paul 20' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,20.0,Missed,,,,,,,,,,,,,,,,
317,PT00M34.10S,2021-12-15T04:03:07.2Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,41,47,2021-12-15T04:03:09Z,3090000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,
318,PT00M13.40S,2021-12-15T04:03:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,5.338370565045992,49.754901960784316,1610612757,43,47,2021-12-15T04:03:32Z,3100000,1.0,-2.0,1,left,J. Nurkic cutting Layup (6 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,0.26,Made,,,,,6.0,D. Lillard,203081.0,2.0,,,,,,,,
320,PT00M07.10S,2021-12-15T04:03:42.0Z,2,REGULAR,foul,personal,[],1626181,,,1610612756,43,47,2021-12-15T04:03:50Z,3120000,,,0,,N. Powell take personal FOUL (2 PF),"[1626181, 101108]",1610612757.0,POR,take,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Paul,101108.0,,,
322,PT00M07.10S,2021-12-15T04:04:00.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,43,47,2021-12-15T04:04:06Z,3140000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M07.10S,2021-12-15T04:04:00.7Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,43,47,2021-12-15T04:04:06Z,3150000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M05.60S,2021-12-15T04:04:22.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612756,43,47,2021-12-15T04:04:27Z,3160000,,,0,,N. Powell personal FOUL (3 PF) (Paul 2 FT),"[1626181, 101108]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Paul,101108.0,,,
326,PT00M05.60S,2021-12-15T04:04:38.8Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,43,48,2021-12-15T04:04:38Z,3180000,,,0,,C. Paul Free Throw 1 of 2 (3 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
327,PT00M05.60S,2021-12-15T04:05:11.7Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,43,49,2021-12-15T04:05:11Z,3190000,,,0,,C. Paul Free Throw 2 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
328,PT00M00.00S,2021-12-15T04:05:23.5Z,2,REGULAR,3pt,Jump Shot,[],203081,37.92706964520368,32.35294117647059,1610612757,43,49,2021-12-15T04:05:30Z,3200000,88.0,304.0,1,left,MISS D. Lillard 31' pullup bank 3PT,[203081],1610612757.0,POR,pullup bank,,,Lillard,D. Lillard,,,,,,,,31.65,Missed,,,,,,,,,,,,,,,,
329,PT00M00.00S,2021-12-15T04:05:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,43,49,2021-12-15T04:05:26Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,
330,PT00M00.00S,2021-12-15T04:05:27.0Z,2,REGULAR,period,end,[],0,,,1610612757,43,49,2021-12-15T04:05:27Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,43,49,2021-12-15T04:21:42Z,3230000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612757,43,49,2021-12-15T04:21:42Z,3240000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612757,43,49,2021-12-15T04:21:42Z,3250000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1626204,,,1610612757,43,49,2021-12-15T04:21:42Z,3260000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,43,49,2021-12-15T04:21:42Z,3270000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-15T04:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1629013,,,1610612757,43,49,2021-12-15T04:21:42Z,3280000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-15T04:22:01.9Z,3,REGULAR,period,start,[],0,,,1610612757,43,49,2021-12-15T04:22:01Z,3290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M46.00S,2021-12-15T04:22:15.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,91.80354796320631,35.53921568627451,1610612757,45,49,2021-12-15T04:22:21Z,3300000,-72.0,25.0,1,right,L. Nance Jr. 7' turnaround Hook (7 PTS) (D. Lillard 3 AST),"[1626204, 203081]",1610612757.0,POR,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,,,,7.63,Made,,,,,7.0,D. Lillard,203081.0,3.0,,,,,,,,
340,PT11M27.00S,2021-12-15T04:22:33.3Z,3,REGULAR,2pt,Jump Shot,[],101108,11.383048620236531,14.215686274509803,1610612756,45,51,2021-12-15T04:22:37Z,3320000,179.0,55.0,1,left,C. Paul 18' Jump Shot (6 PTS) (L. Shamet 2 AST),"[101108, 1629013]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,18.7,Made,,,,,6.0,L. Shamet,1629013.0,2.0,,,,,,,,
342,PT11M12.00S,2021-12-15T04:22:48.1Z,3,REGULAR,3pt,Jump Shot,[],1626181,73.14388961892247,18.627450980392158,1610612757,45,51,2021-12-15T04:22:52Z,3340000,-157.0,200.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,25.41,Missed,,,,,,,,,,,,,,,,
343,PT11M10.00S,2021-12-15T04:22:50.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,45,51,2021-12-15T04:22:52Z,3350000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,342.0,4.0,2.0,2.0,,,,,,,,,,,,
344,PT11M00.00S,2021-12-15T04:23:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.469776609724048,49.01960784313725,1610612756,45,53,2021-12-15T04:23:05Z,3360000,5.0,-1.0,1,left,D. Ayton cutting Layup (15 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,,,,0.5,Made,,,,,15.0,C. Paul,101108.0,8.0,,,,,,,,
346,PT10M42.00S,2021-12-15T04:23:18.1Z,3,REGULAR,3pt,Jump Shot,[],1629642,81.94809461235218,95.09803921568627,1610612757,45,53,2021-12-15T04:23:22Z,3380000,225.0,117.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,25.41,Missed,,,,,,,,,,,,,,,,
347,PT10M40.00S,2021-12-15T04:23:20.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,45,53,2021-12-15T04:23:22Z,3390000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,346.0,5.0,3.0,2.0,,,,,,,,,,,,
348,PT10M29.00S,2021-12-15T04:23:31.8Z,3,REGULAR,3pt,Jump Shot,[],1629013,31.488173455978973,32.35294117647059,1610612756,45,53,2021-12-15T04:23:35Z,3400000,88.0,243.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
349,PT10M25.00S,2021-12-15T04:23:35.8Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,45,53,2021-12-15T04:23:35Z,3410000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:5),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,348.0,7.0,5.0,2.0,,,,,,,,,,,,
350,PT10M14.00S,2021-12-15T04:23:48.7Z,3,REGULAR,turnover,lost ball,[],1629642,,,1610612757,45,53,2021-12-15T04:23:57Z,3420000,,,0,,N. Little lost ball TURNOVER (2 TO),"[1629642, 101108]",1610612757.0,POR,,,,Little,N. Little,,,,,2.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
351,PT10M14.00S,2021-12-15T04:23:48.7Z,3,REGULAR,steal,,[],101108,,,1610612756,45,53,2021-12-15T04:23:53Z,3430000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M14.00S,2021-12-15T04:23:54.3Z,3,REGULAR,foul,personal,[],1626204,,,1610612756,45,53,2021-12-15T04:25:29Z,3440000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1628969]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Bridges,1628969.0,,,
354,PT10M01.00S,2021-12-15T04:24:19.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,18.873193166885677,95.83333333333334,1610612756,45,56,2021-12-15T04:24:24Z,3460000,-229.0,125.0,1,left,M. Bridges 26' 3PT  (5 PTS) (J. Crowder 1 AST),"[1628969, 203109]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,26.1,Made,,,,,5.0,J. Crowder,203109.0,1.0,,,,,,,,
356,PT09M40.00S,2021-12-15T04:24:39.3Z,3,REGULAR,2pt,Jump Shot,[],203081,72.48685939553219,51.225490196078425,1610612757,45,56,2021-12-15T04:24:44Z,3480000,6.0,206.0,1,right,MISS D. Lillard 20' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,,,,20.62,Missed,,,,,,,,,,,,,,,,
357,PT09M39.00S,2021-12-15T04:24:40.3Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,45,56,2021-12-15T04:24:44Z,3490000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,356.0,5.0,5.0,0.0,,,,,,,,,,,,
358,PT09M20.00S,2021-12-15T04:25:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,6.389618922470433,58.82352941176471,1610612756,45,56,2021-12-15T04:25:08Z,3500000,-44.0,8.0,1,left,MISS D. Ayton turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,,,,4.48,Missed,,,,,,,,,,,,,,,,
359,PT09M19.00S,2021-12-15T04:25:01.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,45,56,2021-12-15T04:25:08Z,3510000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,
360,PT09M19.00S,2021-12-15T04:25:08.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,45,56,2021-12-15T04:25:08Z,3520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M11.00S,2021-12-15T04:25:32.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,16.63929040735874,37.00980392156863,1610612756,45,56,2021-12-15T04:25:39Z,3530000,65.0,104.0,1,left,MISS D. Ayton 12' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,12.26,Missed,,,,,,,,,,,,,,,,
362,PT09M09.00S,2021-12-15T04:25:34.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,45,56,2021-12-15T04:25:39Z,3540000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,361.0,6.0,4.0,2.0,,,,,,,,,,,,
363,PT09M01.00S,2021-12-15T04:25:43.0Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612757,45,56,2021-12-15T04:25:48Z,3550000,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1628969]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,2.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
