actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT04M39.00S,2023-03-31T23:27:04.3Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,8,19,2023-03-31T23:27:07Z,850000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT04M36.00S,2023-03-31T23:27:10.9Z,1,REGULAR,substitution,out,[],1627936,,,1610612766,8,19,2023-03-31T23:27:17Z,870000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2023-03-31T23:27:10.9Z,1,REGULAR,substitution,out,[],201942,,,1610612766,8,19,2023-03-31T23:27:17Z,880000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M36.00S,2023-03-31T23:27:10.9Z,1,REGULAR,substitution,in,[],1630172,,,1610612766,8,19,2023-03-31T23:27:17Z,890000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M36.00S,2023-03-31T23:27:10.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612766,8,19,2023-03-31T23:27:17Z,900000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,8,19,2023-03-31T23:27:43Z,910000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,out,[],1631121,,,1610612766,8,19,2023-03-31T23:27:43Z,920000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,out,[],1630177,,,1610612766,8,19,2023-03-31T23:27:43Z,930000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,in,[],1629004,,,1610612766,8,19,2023-03-31T23:27:43Z,940000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,8,19,2023-03-31T23:27:43Z,950000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2023-03-31T23:27:20.4Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,8,19,2023-03-31T23:27:43Z,960000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M34.00S,2023-03-31T23:27:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630547,24.392247043363994,13.480392156862745,1610612766,8,19,2023-03-31T23:28:08Z,970000,False,183.0,177.0,1,left,MISS J. Bouknight 25' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2023-03-31T23:27:59.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612741,8,19,2023-03-31T23:27:59Z,980000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,
101,PT04M19.00S,2023-03-31T23:28:09.9Z,1,REGULAR,3pt,Jump Shot,[],202696,68.80749014454665,69.36274509803921,1610612741,8,19,2023-03-31T23:28:16Z,990000,False,97.0,241.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2023-03-31T23:28:11.9Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,8,19,2023-03-31T23:28:16Z,1000000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M11.00S,2023-03-31T23:28:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629023,32.53942181340342,43.627450980392155,1610612766,11,19,2023-03-31T23:30:38Z,1010000,False,32.0,253.0,1,left,P. Washington 25' 3PT pullup (6 PTS) (J. Bouknight 1 AST),"[1629023, 1630547]",1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.54,Made,,,,,,,,,,,6.0,,,J. Bouknight,1630547.0,1.0,,
105,PT03M49.00S,2023-03-31T23:28:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.24901445466492,51.225490196078425,1610612741,11,21,2023-03-31T23:28:46Z,1030000,False,6.0,11.0,1,right,Z. LaVine driving reverse Layup (4 PTS),[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,,4.0,,,,,,,
106,PT03M32.00S,2023-03-31T23:29:00.2Z,1,REGULAR,foul,offensive,[],1630208,,,1610612766,11,21,2023-03-31T23:29:22Z,1040000,False,,,0,,N. Richards offensive FOUL (1 PF),"[1630208, 201976]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,,1.0,0.0,Beverley,201976.0,,,,,,,,
108,PT03M32.00S,2023-03-31T23:29:00.2Z,1,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,11,21,2023-03-31T23:29:00Z,1060000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,,,,,,,,,,,,
109,PT03M22.00S,2023-03-31T23:29:29.8Z,1,REGULAR,foul,personal,[],1630208,,,1610612741,11,21,2023-03-31T23:29:36Z,1070000,False,,,0,,N. Richards personal FOUL (2 PF),"[1630208, 202696]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204058.0,,2.0,0.0,Vucevic,202696.0,,,,,,,,
111,PT03M22.00S,2023-03-31T23:29:35.9Z,1,REGULAR,substitution,out,[],201976,,,1610612741,11,21,2023-03-31T23:29:40Z,1090000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M22.00S,2023-03-31T23:29:35.9Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,11,21,2023-03-31T23:29:40Z,1100000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2023-03-31T23:29:57.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,91.5407358738502,46.07843137254902,1610612741,11,21,2023-03-31T23:30:06Z,1110000,False,-20.0,27.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1630208]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
114,PT03M14.00S,2023-03-31T23:29:57.8Z,1,REGULAR,block,,[],1630208,,,1610612741,11,21,2023-03-31T23:30:00Z,1120000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M14.00S,2023-03-31T23:29:57.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,11,21,2023-03-31T23:30:06Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,113.0,,,,,,,,,,,,,,,,,
118,PT03M11.00S,2023-03-31T23:30:35.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,11,21,2023-03-31T23:30:35Z,1160000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M07.00S,2023-03-31T23:32:03.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,80.50262812089356,43.627450980392155,1610612741,11,21,2023-03-31T23:32:09Z,1170000,False,-32.0,131.0,1,right,MISS N. Vucevic 13' fadeaway Shot,[202696],1610612741.0,CHI,fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,13.46,Missed,,,,,,,,,,,,,,,,,,
120,PT03M05.00S,2023-03-31T23:32:05.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,11,21,2023-03-31T23:32:09Z,1180000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,
121,PT02M58.00S,2023-03-31T23:32:12.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,5.469776609724048,50.245098039215684,1610612766,13,21,2023-03-31T23:32:17Z,1190000,False,-1.0,-1.0,1,left,P. Washington driving DUNK (8 PTS) (J. Bouknight 2 AST),"[1629023, 1630547]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,,8.0,,,J. Bouknight,1630547.0,2.0,,
123,PT02M40.00S,2023-03-31T23:32:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.03745072273325,48.77450980392157,1610612741,13,21,2023-03-31T23:32:37Z,1210000,False,-6.0,4.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
125,PT02M35.00S,2023-03-31T23:32:34.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,13,21,2023-03-31T23:32:37Z,1230000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,123.0,3.0,2.0,1.0,,,,,,,,,,,,,,
126,PT02M35.00S,2023-03-31T23:32:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,13,23,2023-03-31T23:32:35Z,1240000,False,0.0,0.0,1,right,N. Vucevic tip Layup (5 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,5.0,,,,,,,
127,PT02M19.00S,2023-03-31T23:32:51.3Z,1,REGULAR,3pt,Jump Shot,[],1630547,27.808804204993432,78.43137254901961,1610612766,13,23,2023-03-31T23:32:55Z,1250000,False,-142.0,209.0,1,left,MISS J. Bouknight 25' pullup 3PT,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
128,PT02M17.00S,2023-03-31T23:32:53.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,13,23,2023-03-31T23:32:55Z,1260000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,127.0,4.0,3.0,1.0,,,,,,,,,,,,,,
129,PT02M12.00S,2023-03-31T23:33:01.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612741,13,23,2023-03-31T23:33:21Z,1270000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (LaVine 2 FT),"[1630208, 203897]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,3.0,0.0,LaVine,203897.0,,,,,,,,
131,PT02M12.00S,2023-03-31T23:33:31.4Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,13,24,2023-03-31T23:33:31Z,1290000,False,,,0,,Z. LaVine Free Throw 1 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
132,PT02M12.00S,2023-03-31T23:33:32.3Z,1,REGULAR,substitution,out,[],1630208,,,1610612741,13,24,2023-03-31T23:33:37Z,1300000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2023-03-31T23:33:32.3Z,1,REGULAR,substitution,out,[],202696,,,1610612741,13,24,2023-03-31T23:33:37Z,1310000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M12.00S,2023-03-31T23:33:32.3Z,1,REGULAR,substitution,in,[],1631109,,,1610612741,13,24,2023-03-31T23:33:37Z,1320000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M12.00S,2023-03-31T23:33:32.3Z,1,REGULAR,substitution,in,[],203083,,,1610612741,13,24,2023-03-31T23:33:37Z,1330000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2023-03-31T23:33:55.2Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,13,25,2023-03-31T23:33:55Z,1340000,False,,,0,,Z. LaVine Free Throw 2 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
137,PT01M55.00S,2023-03-31T23:34:14.2Z,1,REGULAR,2pt,Jump Shot,[],1629023,12.565703022339028,69.36274509803921,1610612766,13,25,2023-03-31T23:34:22Z,1350000,False,-97.0,66.0,1,left,MISS P. Washington 11' pullup bank Shot,[1629023],1610612766.0,CHA,pullup bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,11.69,Missed,,,,,,,,,,,,,,,,,,
138,PT01M54.00S,2023-03-31T23:34:16.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,13,25,2023-03-31T23:34:16Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,137.0,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2023-03-31T23:34:19.0Z,1,REGULAR,substitution,out,[],203897,,,1610612766,13,25,2023-03-31T23:34:22Z,1380000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M54.00S,2023-03-31T23:34:19.0Z,1,REGULAR,substitution,in,[],201942,,,1610612766,13,25,2023-03-31T23:34:22Z,1390000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2023-03-31T23:34:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,7.440867279894875,49.754901960784316,1610612766,15,25,2023-03-31T23:34:47Z,1400000,False,1.0,17.0,1,left,S. Mykhailiuk driving finger roll Layup (2 PTS),[1629004],1610612766.0,CHA,driving finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,,2.0,,,,,,,
143,PT01M35.00S,2023-03-31T23:34:51.9Z,1,REGULAR,3pt,Jump Shot,[],1630172,66.83639947437582,54.65686274509803,1610612741,15,25,2023-03-31T23:34:56Z,1410000,False,23.0,259.0,1,right,MISS P. Williams 26' bank 3PT,[1630172],1610612741.0,CHI,bank,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
144,PT01M32.00S,2023-03-31T23:34:54.9Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,15,25,2023-03-31T23:34:56Z,1420000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT01M28.00S,2023-03-31T23:34:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,20.05584756898817,93.13725490196079,1610612766,18,25,2023-03-31T23:35:04Z,1430000,False,-216.0,136.0,1,left,S. Mykhailiuk 25' 3PT  (5 PTS) (J. Bouknight 3 AST),"[1629004, 1630547]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,,,,5.0,,,J. Bouknight,1630547.0,3.0,,
147,PT01M09.00S,2023-03-31T23:35:19.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,93.64323258869908,97.30392156862744,1610612741,18,28,2023-03-31T23:35:24Z,1450000,False,237.0,7.0,1,right,P. Williams 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1630172, 1630245]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,,,,,3.0,,,A. Dosunmu,1630245.0,1.0,,
149,PT00M56.50S,2023-03-31T23:35:32.3Z,1,REGULAR,2pt,Jump Shot,[],1630547,21.76412614980289,20.588235294117645,1610612766,20,28,2023-03-31T23:35:37Z,1470000,False,147.0,152.0,1,left,J. Bouknight 21' step back Jump Shot (5 PTS),[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Mid-Range,16-24 Right Center,21.16,Made,,,,,,,,,,,5.0,,,,,,,
150,PT00M47.70S,2023-03-31T23:35:44.5Z,1,REGULAR,3pt,Jump Shot,[],201942,66.3107752956636,53.431372549019606,1610612741,20,31,2023-03-31T23:35:50Z,1480000,False,17.0,264.0,1,right,D. DeRozan 26' 3PT  (8 PTS) (A. Drummond 1 AST),"[201942, 203083]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,26.48,Made,,,,,,,,,,,8.0,,,A. Drummond,203083.0,1.0,,
152,PT00M32.30S,2023-03-31T23:36:01.7Z,1,REGULAR,3pt,Jump Shot,[],1629004,6.915243101182654,97.05882352941177,1610612766,20,31,2023-03-31T23:36:05Z,1500000,False,-235.0,13.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
153,PT00M30.30S,2023-03-31T23:36:03.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,20,31,2023-03-31T23:36:05Z,1510000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
154,PT00M14.00S,2023-03-31T23:36:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,68.15045992115637,31.127450980392158,1610612741,20,31,2023-03-31T23:36:26Z,1520000,False,-94.0,247.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
155,PT00M11.30S,2023-03-31T23:36:22.7Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,20,31,2023-03-31T23:36:22Z,1530000,False,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,,
156,PT00M09.30S,2023-03-31T23:36:24.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,91.80354796320631,97.54901960784314,1610612741,20,31,2023-03-31T23:36:28Z,1540000,False,238.0,25.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
157,PT00M09.30S,2023-03-31T23:36:24.8Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,20,31,2023-03-31T23:36:28Z,1550000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:3),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Right Corner 3,24+ Right,,,156.0,3.0,3.0,0.0,,,,,,,,,,,,,,
158,PT00M00.70S,2023-03-31T23:36:33.3Z,1,REGULAR,3pt,Jump Shot,[],1630547,35.167542706964525,49.50980392156863,1610612766,23,31,2023-03-31T23:36:37Z,1560000,False,2.0,278.0,1,left,J. Bouknight 27' 3PT  (8 PTS) (P. Washington 1 AST),"[1630547, 1629023]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,27.81,Made,,,,,,,,,,,8.0,,,P. Washington,1629023.0,1.0,,
160,PT00M00.00S,2023-03-31T23:36:42.9Z,1,REGULAR,period,end,[],0,,,1610612741,23,31,2023-03-31T23:36:42Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-03-31T23:39:17.4Z,2,REGULAR,period,start,[],0,,,1610612766,23,31,2023-03-31T23:39:18Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M53.00S,2023-03-31T23:39:29.3Z,2,REGULAR,foul,personal,[],1629632,,,1610612766,23,31,2023-03-31T23:39:37Z,1600000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1630547]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,1627963.0,,1.0,0.0,Bouknight,1630547.0,,,,,,,,
218,PT11M43.00S,2023-03-31T23:39:57.6Z,2,REGULAR,turnover,lost ball,[],1631109,,,1610612766,23,31,2023-03-31T23:48:30Z,1635000,False,,,0,,M. Williams lost ball TURNOVER (2 TO),"[1631109, 203083]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,Drummond,203083.0,,,,,
219,PT11M43.00S,2023-03-31T23:39:57.6Z,2,REGULAR,steal,,[],203083,,,1610612741,23,31,2023-03-31T23:48:30Z,1637500,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT11M23.00S,2023-03-31T23:40:07.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,75.64060446780552,52.450980392156865,1610612741,23,33,2023-03-31T23:48:30Z,1640000,False,12.0,176.0,1,right,D. DeRozan 17' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.69,Made,,,,,,,,,,,10.0,,,,,,,
167,PT11M04.00S,2023-03-31T23:40:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630547,32.013797634691194,71.56862745098039,1610612766,26,33,2023-03-31T23:40:30Z,1650000,False,-108.0,248.0,1,left,J. Bouknight 27' 3PT  (11 PTS) (P. Washington 2 AST),"[1630547, 1629023]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,27.08,Made,,,,,,,,,,,11.0,,,P. Washington,1629023.0,2.0,,
169,PT10M46.00S,2023-03-31T23:40:45.0Z,2,REGULAR,2pt,Jump Shot,[],201942,91.27792378449409,24.754901960784316,1610612741,26,35,2023-03-31T23:41:05Z,1670000,False,-126.0,29.0,1,right,D. DeRozan 12' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.96,Made,,,,,,,,,,,12.0,,,,,,,
170,PT10M30.00S,2023-03-31T23:41:00.5Z,2,REGULAR,turnover,lost ball,[],1629004,,,1610612766,26,35,2023-03-31T23:41:07Z,1680000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 203083]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,Drummond,203083.0,,,,,
171,PT10M30.00S,2023-03-31T23:41:00.5Z,2,REGULAR,steal,,[],203083,,,1610612741,26,35,2023-03-31T23:41:02Z,1690000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
172,PT10M28.00S,2023-03-31T23:41:04.3Z,2,REGULAR,turnover,out-of-bounds,[],203083,,,1610612741,26,35,2023-03-31T23:41:16Z,1700000,False,,,0,,A. Drummond lost ball out-of-bounds TURNOVER (1 TO),[203083],1610612741.0,CHI,lost ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,,,,,,,,,,,,
173,PT10M08.00S,2023-03-31T23:41:33.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,28.203022339027594,22.794117647058822,1610612766,26,35,2023-03-31T23:41:37Z,1710000,False,136.0,213.0,1,left,MISS J. Thor 25' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
