actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT05M26.00S,2023-03-14T23:55:54.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,66.70499342969777,38.970588235294116,1610612766,40,47,2023-03-14T23:55:59Z,2510000,False,-55.0,260.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
262,PT05M22.00S,2023-03-14T23:55:58.2Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,40,47,2023-03-14T23:55:59Z,2520000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,261.0,,,,,,,1.0,1.0,0.0,,,,,,,,
263,PT05M06.00S,2023-03-14T23:56:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.389618922470433,51.470588235294116,1610612739,40,49,2023-03-14T23:56:19Z,2530000,False,-7.0,8.0,1,left,C. Osman driving reverse Layup (10 PTS) (D. Garland 3 AST),"[1626224, 1629636]",1610612739.0,CLE,driving reverse,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.06,Made,,10.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,
266,PT04M53.00S,2023-03-14T23:56:33.4Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,40,49,2023-03-14T23:56:37Z,2560000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M53.00S,2023-03-14T23:56:33.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,40,49,2023-03-14T23:56:37Z,2570000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M50.00S,2023-03-14T23:56:49.9Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,40,49,2023-03-14T23:57:04Z,2580000,False,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1630171]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Okoro,1630171.0
269,PT04M50.00S,2023-03-14T23:56:49.9Z,2,REGULAR,steal,,[],1630171,,,1610612739,40,49,2023-03-14T23:56:54Z,2590000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M40.00S,2023-03-14T23:56:59.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,19.66162943495401,24.509803921568626,1610612739,40,49,2023-03-15T00:34:13Z,2600000,False,127.0,132.0,1,left,MISS D. Garland 18' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.37,Missed,,,,,,,,,,,,,,,,,,
271,PT04M37.00S,2023-03-14T23:57:02.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,40,49,2023-03-14T23:57:02Z,2610000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,270.0,,,,,,,4.0,3.0,1.0,,,,,,,,
272,PT04M29.00S,2023-03-14T23:57:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,70.25295663600527,25.49019607843137,1610612766,40,49,2023-03-14T23:57:15Z,2620000,False,-123.0,227.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
273,PT04M25.00S,2023-03-14T23:57:14.2Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,40,49,2023-03-14T23:57:15Z,2630000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,272.0,,,,,,,1.0,1.0,0.0,,,,,,,,
274,PT04M09.00S,2023-03-14T23:57:29.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,11.12023653088042,46.568627450980394,1610612739,40,51,2023-03-15T00:37:38Z,2640000,False,17.0,52.0,1,left,E. Mobley turnaround Hook (6 PTS) (C. Osman 1 AST),"[1630596, 1626224]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,6.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,
275,PT03M58.00S,2023-03-14T23:57:44.0Z,2,REGULAR,turnover,traveling,[],1629023,,,1610612766,40,51,2023-03-14T23:57:49Z,2650000,False,,,0,,P. Washington traveling TURNOVER (1 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,,,,,1.0,,
277,PT03M52.00S,2023-03-14T23:58:09.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612739,40,51,2023-03-14T23:58:20Z,2660000,False,,,0,,P. Washington personal FOUL (1 PF) (Garland 2 FT),"[1629023, 1629636]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200832.0,1.0,0.0,Garland,1629636.0,,,
279,PT03M52.00S,2023-03-14T23:58:33.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,40,52,2023-03-14T23:58:33Z,2680000,False,,,0,,D. Garland Free Throw 1 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
280,PT03M52.00S,2023-03-14T23:58:48.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,40,53,2023-03-14T23:58:48Z,2690000,False,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
281,PT03M32.00S,2023-03-14T23:59:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.22667542706965,43.13725490196079,1610612766,40,53,2023-03-14T23:59:19Z,2700000,False,-34.0,39.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630596]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,Mobley,1630596.0,,,,,,,,,,,
282,PT03M32.00S,2023-03-14T23:59:11.7Z,2,REGULAR,block,,[],1630596,,,1610612766,40,53,2023-03-14T23:59:16Z,2710000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M32.00S,2023-03-14T23:59:11.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,40,53,2023-03-14T23:59:19Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,281.0,,,,,,,,,,,,,,,,,
285,PT03M28.00S,2023-03-15T00:00:23.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,40,53,2023-03-15T00:00:30Z,2740000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1155.0,,,,,,,
286,PT03M15.00S,2023-03-15T00:00:54.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612739,40,53,2023-03-15T00:01:05Z,2750000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF) (Osman 2 FT),"[1626162, 1626224]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,2.0,0.0,Osman,1626224.0,,,
288,PT03M15.00S,2023-03-15T00:01:14.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,40,53,2023-03-15T00:01:14Z,2770000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M15.00S,2023-03-15T00:04:12.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626224,,,1610612739,40,54,2023-03-15T00:04:12Z,2780000,False,,,0,,C. Osman Free Throw 1 of 2 (11 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
291,PT03M15.00S,2023-03-15T00:04:26.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626224,,,1610612739,40,55,2023-03-15T00:04:26Z,2790000,False,,,0,,C. Osman Free Throw 2 of 2 (12 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
292,PT02M59.00S,2023-03-15T00:04:43.7Z,2,REGULAR,2pt,Jump Shot,[],202330,83.13074901445466,23.774509803921568,1610612766,40,55,2023-03-15T00:42:32Z,2800000,False,-131.0,106.0,1,right,MISS G. Hayward 16' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,16.87,Missed,,,,,,,,,,,,,,,,,,
293,PT02M54.00S,2023-03-15T00:04:48.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,40,55,2023-03-15T00:04:51Z,2810000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,292.0,,,,,,,4.0,3.0,1.0,,,,,,,,
294,PT02M51.00S,2023-03-15T00:04:54.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612739,40,55,2023-03-15T00:05:03Z,2820000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Mobley 2 FT),"[1629023, 1630596]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,2.0,0.0,Mobley,1630596.0,,,
296,PT02M51.00S,2023-03-15T00:05:15.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630596,,,1610612739,40,56,2023-03-15T00:05:15Z,2840000,False,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
297,PT02M51.00S,2023-03-15T00:05:29.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630596,,,1610612739,40,57,2023-03-15T00:05:29Z,2850000,False,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
298,PT02M35.00S,2023-03-15T00:05:45.8Z,2,REGULAR,2pt,Jump Shot,[],1626179,89.30683311432325,71.32352941176471,1610612766,42,57,2023-03-15T00:05:49Z,2860000,False,107.0,48.0,1,right,T. Rozier 11' driving bank Jump Shot (13 PTS),[1626179],1610612766.0,CHA,driving bank,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,11.69,Made,,13.0,,,,,,,,,,,,,,,,
299,PT02M13.00S,2023-03-15T00:06:07.8Z,2,REGULAR,3pt,Jump Shot,[],1626224,32.013797634691194,58.82352941176471,1610612739,42,57,2023-03-15T00:43:36Z,2870000,False,-44.0,248.0,1,left,MISS C. Osman 25' pullup 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
300,PT02M11.00S,2023-03-15T00:06:10.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,42,57,2023-03-15T00:06:10Z,2880000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,299.0,,,,,,,5.0,4.0,1.0,,,,,,,,
301,PT01M55.00S,2023-03-15T00:06:26.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,85.3646517739816,4.6568627450980395,1610612766,42,57,2023-03-15T00:06:30Z,2890000,False,-227.0,85.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,,,
302,PT01M53.00S,2023-03-15T00:06:28.5Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,42,57,2023-03-15T00:06:30Z,2900000,False,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,301.0,,,,,,,2.0,2.0,0.0,,,,,,,,
303,PT01M43.00S,2023-03-15T00:06:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.12023653088042,47.05882352941176,1610612739,42,59,2023-03-15T00:06:42Z,2910000,False,15.0,52.0,1,left,E. Mobley turnaround Jump Shot (10 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,10.0,,,,,,,,,,,,,,,,
304,PT01M24.00S,2023-03-15T00:06:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,89.17542706964521,50.73529411764706,1610612766,44,59,2023-03-15T00:46:11Z,2920000,False,4.0,49.0,1,right,P. Washington driving floating Jump Shot (3 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,3.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,
306,PT01M12.00S,2023-03-15T00:07:09.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,31.882391590013142,63.970588235294116,1610612739,44,59,2023-03-15T00:07:22Z,2940000,False,-70.0,247.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
307,PT01M12.00S,2023-03-15T00:07:09.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,44,59,2023-03-15T00:07:14Z,2950000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,306.0,,,,,,,6.0,5.0,1.0,,,,,,,,
308,PT00M58.40S,2023-03-15T00:07:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.64323258869908,53.18627450980392,1610612766,46,59,2023-03-15T00:07:28Z,2960000,False,16.0,7.0,1,right,P. Washington driving Layup (5 PTS) (T. Rozier 6 AST),"[1629023, 1626179]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.75,Made,,5.0,T. Rozier,1626179.0,6.0,,,,,,,,,,,,,
310,PT00M37.30S,2023-03-15T00:07:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,10.33180026281209,47.30392156862745,1610612739,46,61,2023-03-15T00:07:54Z,2980000,False,13.0,45.0,1,left,E. Mobley Layup (12 PTS) (C. Osman 2 AST),"[1630596, 1626224]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,,12.0,C. Osman,1626224.0,2.0,,,,,,,,,,,,,
312,PT00M27.40S,2023-03-15T00:08:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,89.30683311432325,65.68627450980392,1610612766,46,61,2023-03-15T00:08:09Z,3000000,False,78.0,48.0,1,right,MISS K. Oubre Jr. 9' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.19,Missed,,,,,,,,,,,,,,,,,,
313,PT00M26.50S,2023-03-15T00:08:05.6Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,46,61,2023-03-15T00:08:09Z,3010000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,312.0,,,,,,,3.0,2.0,1.0,,,,,,,,
314,PT00M26.50S,2023-03-15T00:08:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,94.40999984741211,50.0,1610612766,48,61,2023-03-15T00:08:08Z,3020000,False,0.0,0.0,1,right,K. Oubre Jr. putback Layup (15 PTS),[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,15.0,,,,,,,,,,,,,,,,
315,PT00M05.60S,2023-03-15T00:08:33.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612739,48,61,2023-03-15T00:08:49Z,3030000,False,,,0,,K. Oubre Jr. personal FOUL (3 PF) (Mobley 2 FT),"[1626162, 1630596]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628484.0,3.0,0.0,Mobley,1630596.0,,,
317,PT00M05.60S,2023-03-15T00:09:00.7Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,48,62,2023-03-15T00:09:00Z,3050000,False,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
318,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612739,48,62,2023-03-15T00:09:15Z,3060000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,48,62,2023-03-15T00:09:15Z,3070000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,48,62,2023-03-15T00:09:15Z,3080000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,in,[],1628372,,,1610612739,48,62,2023-03-15T00:09:15Z,3090000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,48,62,2023-03-15T00:09:15Z,3100000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M05.60S,2023-03-15T00:09:01.9Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,48,62,2023-03-15T00:09:15Z,3110000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M05.60S,2023-03-15T00:09:23.8Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,48,63,2023-03-15T00:09:23Z,3120000,False,,,0,,E. Mobley Free Throw 2 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
325,PT00M00.00S,2023-03-15T00:09:34.9Z,2,REGULAR,period,end,[],0,,,1610612766,48,63,2023-03-15T00:09:34Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-15T00:24:31.6Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,48,63,2023-03-15T00:25:00Z,3140000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-15T00:24:31.6Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612766,48,63,2023-03-15T00:25:00Z,3150000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-15T00:24:31.6Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,48,63,2023-03-15T00:25:00Z,3160000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-15T00:24:31.6Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612766,48,63,2023-03-15T00:25:00Z,3170000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-03-15T00:24:55.7Z,3,REGULAR,period,start,[],0,,,1610612766,48,63,2023-03-15T00:25:00Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M48.00S,2023-03-15T00:25:10.4Z,3,REGULAR,turnover,traveling,[],202330,,,1610612766,48,63,2023-03-15T00:25:15Z,3190000,False,,,0,,G. Hayward traveling TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,,,,2.0,,
334,PT11M34.00S,2023-03-15T00:25:33.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,76.5604467805519,49.50980392156863,1610612739,48,63,2023-03-15T00:50:20Z,3200000,False,-2.0,168.0,1,right,MISS D. Garland 16' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,16.78,Missed,,,,,,,,,,,,,,,,,,
335,PT11M31.00S,2023-03-15T00:25:36.4Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,48,63,2023-03-15T00:25:39Z,3210000,False,,,0,,N. Richards REBOUND (Off:1 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,334.0,,,,,,,7.0,6.0,1.0,,,,,,,,
336,PT11M23.00S,2023-03-15T00:25:44.7Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,48,63,2023-03-15T00:25:50Z,3220000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1627747]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0
337,PT11M23.00S,2023-03-15T00:25:44.7Z,3,REGULAR,steal,,[],1627747,,,1610612739,48,63,2023-03-15T00:25:47Z,3230000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
338,PT11M19.00S,2023-03-15T00:25:48.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,92.9862023653088,51.225490196078425,1610612739,48,65,2023-03-15T00:25:55Z,3240000,False,6.0,13.0,1,right,C. LeVert running DUNK (16 PTS),[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.47,Made,,16.0,,,,,,,,,,,,,,,,
339,PT11M01.00S,2023-03-15T00:26:06.8Z,3,REGULAR,2pt,Jump Shot,[],1626179,22.421156373193167,29.166666666666668,1610612766,50,65,2023-03-15T00:26:11Z,3250000,False,104.0,158.0,1,left,T. Rozier 18' pullup Jump Shot (15 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,18.95,Made,,15.0,,,,,,,,,,,,,,,,
341,PT10M46.00S,2023-03-15T00:26:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.3646517739816,49.26470588235294,1610612739,50,67,2023-03-15T00:26:26Z,3270000,False,-4.0,85.0,1,right,E. Mobley 8' Jump Shot (16 PTS) (C. LeVert 5 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,,16.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,
343,PT10M33.00S,2023-03-15T00:26:33.8Z,3,REGULAR,3pt,Jump Shot,[],1626179,7.5722733245729295,96.07843137254902,1610612766,50,67,2023-03-15T00:51:50Z,3290000,False,-230.0,19.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
344,PT10M31.00S,2023-03-15T00:26:35.8Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,50,67,2023-03-15T00:26:38Z,3300000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,343.0,,,,,,,2.0,2.0,0.0,,,,,,,,
345,PT10M25.00S,2023-03-15T00:26:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.99277266754271,50.245098039215684,1610612739,50,69,2023-03-15T00:52:17Z,3310000,False,1.0,60.0,1,right,E. Mobley 6' turnaround Jump Shot (18 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,18.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,
