actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT11M28.00S,2022-10-29T23:37:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612744,34,23,2022-10-29T23:37:15Z,1710000,,,0,,N. Richards shooting personal FOUL (1 PF) (Looney 2 FT),"[1630208, 1626172]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Looney,1626172.0,,,
178,PT11M28.00S,2022-10-29T23:37:28.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626172,,,1610612744,34,24,2022-10-29T23:37:28Z,1730000,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
179,PT11M28.00S,2022-10-29T23:37:28.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,34,24,2022-10-29T23:37:48Z,1740000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT11M24.00S,2022-10-29T23:37:32.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,34,24,2022-10-29T23:37:48Z,1750000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,,,,
181,PT11M11.00S,2022-10-29T23:38:00.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,88.51839684625493,50.98039215686274,1610612766,34,24,2022-10-29T23:38:06Z,1760000,5.0,55.0,1,right,MISS N. Richards bank Hook,[1630208],1610612766.0,CHA,bank,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
182,PT11M08.00S,2022-10-29T23:38:03.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,34,24,2022-10-29T23:38:06Z,1770000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,,,
183,PT10M56.00S,2022-10-29T23:38:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,5.995400788436268,45.34313725490196,1610612744,34,24,2022-10-29T23:38:27Z,1780000,23.0,4.0,1,left,MISS K. Looney cutting Layup - blocked,"[1626172, 1626162]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,
184,PT10M56.00S,2022-10-29T23:38:15.3Z,2,REGULAR,block,,[],1626162,,,1610612744,34,24,2022-10-29T23:38:17Z,1790000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT10M55.00S,2022-10-29T23:38:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,34,24,2022-10-29T23:38:27Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,183.0,,,,,,,,,,,,,
187,PT10M47.00S,2022-10-29T23:38:42.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,19.267411300919843,39.46078431372549,1610612744,34,26,2022-10-29T23:38:49Z,1820000,53.0,129.0,1,left,T. Jerome 13' floating Jump Shot (4 PTS) (K. Looney 2 AST),"[1629660, 1626172]",1610612744.0,GSW,floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,13.9,Made,4.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,
188,PT10M31.00S,2022-10-29T23:38:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,80.89684625492772,43.872549019607845,1610612766,36,26,2022-10-29T23:39:02Z,1830000,-31.0,127.0,1,right,K. Oubre Jr. 13' pullup Jump Shot (5 PTS),[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.07,Made,5.0,,,,,,,,,,,,,,,,,
189,PT10M13.00S,2022-10-29T23:39:16.0Z,2,REGULAR,3pt,Jump Shot,[],203952,28.465834428383708,22.54901960784314,1610612744,36,29,2022-10-29T23:39:21Z,1840000,137.0,215.0,1,left,A. Wiggins 25' 3PT  (6 PTS) (K. Looney 3 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.52,Made,6.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,,,
191,PT09M58.00S,2022-10-29T23:39:30.7Z,2,REGULAR,3pt,Jump Shot,[],1630177,71.69842312746385,22.058823529411764,1610612766,36,29,2022-10-29T23:39:36Z,1860000,-140.0,214.0,1,right,MISS T. Maledon 25' pullup 3PT,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
192,PT09M55.00S,2022-10-29T23:39:33.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,36,29,2022-10-29T23:39:36Z,1870000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,
193,PT09M48.00S,2022-10-29T23:39:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629660,8.754927726675426,3.9215686274509802,1610612744,36,32,2022-10-29T23:39:46Z,1880000,230.0,30.0,1,left,T. Jerome 3PT  (7 PTS) (J. Poole 1 AST),"[1629660, 1629673]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,23.23,Made,7.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
195,PT09M41.00S,2022-10-29T23:39:54.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,36,32,2022-10-29T23:39:54Z,1900000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M41.00S,2022-10-29T23:39:56.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,36,32,2022-10-29T23:42:42Z,1910000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M41.00S,2022-10-29T23:39:56.0Z,2,REGULAR,substitution,in,[],1630550,,,1610612766,36,32,2022-10-29T23:42:42Z,1920000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M26.00S,2022-10-29T23:42:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,85.75886990801577,60.049019607843135,1610612766,38,32,2022-10-29T23:43:04Z,1930000,50.0,81.0,1,right,K. Oubre Jr. 9' pullup Jump Shot (7 PTS),[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.56,Made,7.0,,,,,,,,,,,,,,,,,
203,PT09M07.00S,2022-10-29T23:43:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,32.276609724047304,41.66666666666667,1610612744,38,32,2022-10-29T23:43:22Z,1940000,42.0,251.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
204,PT09M04.00S,2022-10-29T23:43:20.6Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,38,32,2022-10-29T23:43:22Z,1950000,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,
205,PT08M52.00S,2022-10-29T23:43:33.5Z,2,REGULAR,turnover,lost ball,[],1630177,,,1610612766,38,32,2022-10-29T23:43:40Z,1960000,,,0,,T. Maledon lost ball TURNOVER (1 TO),"[1630177, 1629660]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Jerome,1629660.0
206,PT08M52.00S,2022-10-29T23:43:33.5Z,2,REGULAR,steal,,[],1629660,,,1610612744,38,32,2022-10-30T00:03:08Z,1970000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M38.00S,2022-10-29T23:43:46.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,18.74178712220762,93.38235294117648,1610612744,38,32,2022-10-29T23:43:52Z,1980000,-217.0,124.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
208,PT08M36.00S,2022-10-29T23:43:49.1Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,38,32,2022-10-29T23:43:49Z,1990000,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,207.0,4.0,2.0,2.0,,,,,,,,,,
209,PT08M35.00S,2022-10-29T23:43:50.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,37.92706964520368,55.63725490196079,1610612744,38,35,2022-10-29T23:43:55Z,2000000,-28.0,304.0,1,left,J. Poole 30' 3PT  (7 PTS) (T. Jerome 1 AST),"[1629673, 1629660]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,30.53,Made,7.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,,,,
211,PT08M16.00S,2022-10-29T23:44:08.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,76.2976346911958,88.23529411764706,1610612766,41,35,2022-10-29T23:44:13Z,2020000,191.0,170.0,1,right,K. Oubre Jr. 25' 3PT step back (10 PTS) (N. Richards 1 AST),"[1626162, 1630208]",1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.6,Made,10.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,,
212,PT08M05.00S,2022-10-29T23:44:20.3Z,2,REGULAR,2pt,Jump Shot,[],1629673,23.73521681997372,62.254901960784316,1610612744,41,37,2022-10-29T23:44:25Z,2030000,-61.0,171.0,1,left,J. Poole 18' pullup Jump Shot (9 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,18.13,Made,9.0,,,,,,,,,,,,,,,,,
213,PT07M48.00S,2022-10-29T23:44:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,93.64323258869908,42.40196078431372,1610612766,43,37,2022-10-29T23:44:42Z,2040000,-38.0,7.0,1,right,J. McDaniels driving reverse Layup (5 PTS) (N. Richards 2 AST),"[1629667, 1630208]",1610612766.0,CHA,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.87,Made,5.0,N. Richards,1630208.0,2.0,,,,,,,,,,,,,,
214,PT07M33.00S,2022-10-29T23:44:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,10.33180026281209,50.0,1610612744,43,37,2022-10-29T23:44:58Z,2050000,0.0,45.0,1,left,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
215,PT07M29.00S,2022-10-29T23:44:56.4Z,2,REGULAR,rebound,offensive,[],203210,,,1610612744,43,37,2022-10-29T23:44:56Z,2060000,,,0,,J. Green REBOUND (Off:2 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,214.0,2.0,0.0,2.0,,,,,,,,,,
216,PT07M25.00S,2022-10-29T23:45:00.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,30.56833114323259,11.76470588235294,1610612744,43,37,2022-10-29T23:45:05Z,2070000,191.0,235.0,1,left,MISS J. Poole 30' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,30.28,Missed,,,,,,,,,,,,,,,,,,
217,PT07M22.00S,2022-10-29T23:45:03.4Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,43,37,2022-10-29T23:45:05Z,2080000,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,
218,PT07M07.00S,2022-10-29T23:45:18.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,62.5,45.34313725490196,1610612766,43,37,2022-10-29T23:45:23Z,2090000,-23.0,300.0,1,right,MISS K. Oubre Jr. 30' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,30.09,Missed,,,,,,,,,,,,,,,,,,
219,PT07M03.00S,2022-10-29T23:45:22.6Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,43,37,2022-10-29T23:45:23Z,2100000,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,218.0,5.0,3.0,2.0,,,,,,,,,,
220,PT06M52.00S,2022-10-29T23:45:34.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,19.793035479632064,94.6078431372549,1610612744,43,40,2022-10-29T23:45:39Z,2110000,-223.0,134.0,1,left,J. Poole 26' 3PT  (12 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.0,Made,12.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
222,PT06M34.00S,2022-10-29T23:45:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,89.30683311432325,51.470588235294116,1610612766,43,40,2022-10-29T23:45:56Z,2130000,7.0,48.0,1,right,MISS J. McDaniels floating Shot,[1629667],1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
223,PT06M31.00S,2022-10-29T23:45:53.7Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,43,40,2022-10-29T23:45:53Z,2140000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,
224,PT06M31.00S,2022-10-29T23:45:53.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626162,94.40999984741211,50.0,1610612766,43,40,2022-10-29T23:45:53Z,2150000,0.0,0.0,1,right,MISS K. Oubre Jr. putback DUNK,[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
225,PT06M30.00S,2022-10-29T23:45:54.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,43,40,2022-10-29T23:45:54Z,2160000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,224.0,6.0,4.0,2.0,,,,,,,,,,
226,PT06M11.00S,2022-10-29T23:46:13.7Z,2,REGULAR,3pt,Jump Shot,[],203210,32.670827858081466,38.72549019607843,1610612744,43,40,2022-10-29T23:46:18Z,2170000,56.0,255.0,1,left,MISS J. Green 26' 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
227,PT06M06.00S,2022-10-29T23:46:18.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,43,40,2022-10-29T23:46:18Z,2180000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,226.0,3.0,3.0,0.0,,,,,,,,,,
228,PT06M05.00S,2022-10-29T23:46:23.1Z,2,REGULAR,foul,personal,[],1629660,,,1610612766,43,40,2022-10-29T23:46:31Z,2190000,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1626162]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1198.0,1.0,0.0,Oubre Jr.,1626162.0,,,
230,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,43,40,2022-10-29T23:46:55Z,2210000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,43,40,2022-10-29T23:46:55Z,2220000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],1630177,,,1610612766,43,40,2022-10-29T23:46:55Z,2230000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],203210,,,1610612766,43,40,2022-10-29T23:46:55Z,2240000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612766,43,40,2022-10-29T23:46:55Z,2250000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,out,[],1629660,,,1610612766,43,40,2022-10-29T23:46:55Z,2260000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],1628372,,,1610612766,43,40,2022-10-29T23:46:55Z,2270000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,43,40,2022-10-29T23:46:55Z,2280000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],203486,,,1610612766,43,40,2022-10-29T23:46:55Z,2290000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],202691,,,1610612766,43,40,2022-10-29T23:46:55Z,2300000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],201939,,,1610612766,43,40,2022-10-29T23:46:55Z,2310000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M05.00S,2022-10-29T23:46:30.2Z,2,REGULAR,substitution,in,[],203110,,,1610612766,43,40,2022-10-29T23:46:55Z,2320000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M47.00S,2022-10-29T23:47:13.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.59198423127464,50.0,1610612766,45,40,2022-10-29T23:47:18Z,2330000,0.0,17.0,1,right,M. Plumlee cutting DUNK (2 PTS) (K. Oubre Jr. 2 AST),"[203486, 1626162]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,,,
244,PT05M27.00S,2022-10-29T23:47:34.3Z,2,REGULAR,3pt,Jump Shot,[],201939,32.933639947437584,69.85294117647058,1610612744,45,40,2022-10-29T23:47:44Z,2350000,-99.0,257.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
245,PT05M25.00S,2022-10-29T23:47:36.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,45,40,2022-10-29T23:47:44Z,2360000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,
246,PT05M25.00S,2022-10-29T23:47:44.4Z,2,REGULAR,foul,personal,[],203952,,,1610612766,45,40,2022-10-29T23:47:53Z,2370000,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1628372]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1198.0,1.0,0.0,Smith Jr.,1628372.0,,,
248,PT05M14.00S,2022-10-29T23:48:06.9Z,2,REGULAR,2pt,Jump Shot,[],202330,74.98357424441524,75.24509803921569,1610612766,45,40,2022-10-29T23:48:14Z,2390000,126.0,183.0,1,right,MISS G. Hayward 22' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,22.2,Missed,,,,,,,,,,,,,,,,,,
249,PT05M09.00S,2022-10-29T23:48:11.3Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612766,45,40,2022-10-29T23:48:11Z,2400000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,248.0,2.0,1.0,1.0,,,,,,,,,,
250,PT05M05.00S,2022-10-29T23:48:21.6Z,2,REGULAR,foul,personal,['3freethrow'],1629673,,,1610612766,45,40,2022-10-29T23:48:43Z,2410000,,,0,,J. Poole shooting personal FOUL (2 PF) (Thor 3 FT),"[1629673, 1630550]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,203592.0,2.0,0.0,Thor,1630550.0,,,
252,PT05M05.00S,2022-10-29T23:48:52.3Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],1630550,,,1610612766,46,40,2022-10-29T23:48:52Z,2430000,,,0,,J. Thor Free Throw 1 of 3 (1 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
253,PT05M05.00S,2022-10-29T23:49:06.8Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],1630550,,,1610612766,47,40,2022-10-29T23:49:06Z,2440000,,,0,,J. Thor Free Throw 2 of 3 (2 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
254,PT05M05.00S,2022-10-29T23:49:20.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,47,40,2022-10-29T23:49:20Z,2450000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M05.00S,2022-10-29T23:49:22.2Z,2,REGULAR,substitution,out,[],1629673,,,1610612766,47,40,2022-10-29T23:52:01Z,2460000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M05.00S,2022-10-29T23:49:22.2Z,2,REGULAR,substitution,out,[],203952,,,1610612766,47,40,2022-10-29T23:52:01Z,2470000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M05.00S,2022-10-29T23:49:22.2Z,2,REGULAR,substitution,in,[],1630228,,,1610612766,47,40,2022-10-29T23:52:01Z,2480000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M05.00S,2022-10-29T23:49:22.2Z,2,REGULAR,substitution,in,[],1629660,,,1610612766,47,40,2022-10-29T23:52:01Z,2490000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M05.00S,2022-10-29T23:52:11.6Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],1630550,,,1610612766,48,40,2022-10-29T23:52:11Z,2500000,,,0,,J. Thor Free Throw 3 of 3 (3 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
261,PT04M40.00S,2022-10-29T23:52:38.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.258212877792378,48.77450980392157,1610612744,48,40,2022-10-29T23:52:47Z,2510000,6.0,6.0,1,left,MISS J. Kuminga alley-oop DUNK,[1630228],1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
