actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT10M57.00S,2023-02-28T00:37:26.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,41,23,2023-02-28T00:37:32Z,1660000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,165.0,,,,,,2.0,2.0,0.0,,,,,
167,PT10M50.00S,2023-02-28T00:37:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612766,41,23,2023-02-28T00:37:46Z,1670000,False,,,0,,H. Diallo shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1628977, 1628372]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Smith Jr.,1628372.0,,,,,,,,
169,PT10M50.00S,2023-02-28T00:37:59.4Z,2,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,42,23,2023-02-28T00:37:59Z,1690000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (1 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
170,PT10M50.00S,2023-02-28T00:38:12.1Z,2,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,43,23,2023-02-28T00:38:12Z,1700000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (2 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
171,PT10M36.00S,2023-02-28T00:38:28.3Z,2,REGULAR,2pt,Jump Shot,[],203585,90.09526938239159,30.637254901960787,1610612765,43,23,2023-02-28T00:53:21Z,1710000,False,-97.0,41.0,1,right,MISS R. McGruder 10' driving floating Shot,[203585],1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,Mid-Range,8-16 Left,10.5,Missed,,,,,,,,,,,,,,,,,,
172,PT10M33.00S,2023-02-28T00:38:31.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,43,23,2023-02-28T00:38:31Z,1720000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,171.0,,,,,,3.0,3.0,0.0,,,,,
173,PT10M28.00S,2023-02-28T00:38:38.9Z,2,REGULAR,foul,personal,['2freethrow'],202709,,,1610612766,43,23,2023-02-28T00:38:57Z,1730000,False,,,0,,C. Joseph shooting personal FOUL (2 PF) (Richards 2 FT),"[202709, 1630208]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,2.0,0.0,Richards,1630208.0,,,,,,,,
175,PT10M28.00S,2023-02-28T00:39:08.4Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,44,23,2023-02-28T00:39:32Z,1750000,False,,,0,,N. Richards Free Throw 1 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
176,PT10M28.00S,2023-02-28T00:39:08.4Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,44,23,2023-02-28T00:39:32Z,1760000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT10M25.00S,2023-02-28T00:39:11.4Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612765,44,23,2023-02-28T00:39:32Z,1770000,False,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,176.0,,,,,,2.0,2.0,0.0,,,,,
178,PT10M08.00S,2023-02-28T00:39:44.5Z,2,REGULAR,3pt,Jump Shot,[],1630181,66.5735873850197,55.88235294117647,1610612765,44,23,2023-02-28T00:54:47Z,1780000,False,29.0,262.0,1,right,MISS R. Hampton 26' pullup 3PT,[1630181],1610612765.0,DET,pullup,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
179,PT10M04.00S,2023-02-28T00:39:48.5Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,44,23,2023-02-28T00:39:51Z,1790000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,178.0,,,,,,3.0,3.0,0.0,,,,,
180,PT09M56.00S,2023-02-28T00:39:58.2Z,2,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612766,44,23,2023-02-28T00:40:20Z,1800000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1628963, 1628372]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,2.0,0.0,Smith Jr.,1628372.0,,,,,,,,
182,PT09M56.00S,2023-02-28T00:40:25.2Z,2,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,44,23,2023-02-28T00:40:25Z,1820000,False,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT09M56.00S,2023-02-28T00:40:25.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,44,23,2023-02-28T00:40:25Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,
184,PT09M56.00S,2023-02-28T00:40:27.4Z,2,REGULAR,substitution,out,[],203585,,,1610612766,44,23,2023-02-28T00:40:33Z,1840000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M56.00S,2023-02-28T00:40:27.4Z,2,REGULAR,substitution,in,[],202692,,,1610612766,44,23,2023-02-28T00:40:33Z,1850000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M56.00S,2023-02-28T00:40:45.2Z,2,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,45,23,2023-02-28T00:40:45Z,1860000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (3 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
187,PT09M33.00S,2023-02-28T00:41:10.3Z,2,REGULAR,3pt,Jump Shot,[],1628977,68.15045992115637,66.91176470588235,1610612765,45,23,2023-02-28T00:41:16Z,1870000,False,85.0,247.0,1,right,MISS H. Diallo 26' 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
188,PT09M30.00S,2023-02-28T00:41:13.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,45,23,2023-02-28T00:41:16Z,1880000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,187.0,,,,,,4.0,4.0,0.0,,,,,
189,PT09M25.00S,2023-02-28T00:41:18.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,39.37253613666228,64.95098039215686,1610612766,45,23,2023-02-28T00:56:01Z,1890000,False,-75.0,318.0,1,left,MISS L. Ball 32' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,32.63,Missed,,,,,,,,,,,,,,,,,,
190,PT09M22.00S,2023-02-28T00:41:21.6Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,45,23,2023-02-28T00:41:28Z,1900000,False,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Center,,,,,,,189.0,,,,,,1.0,1.0,0.0,,,,,
191,PT09M15.00S,2023-02-28T00:41:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628977,92.85479632063075,53.18627450980392,1610612765,45,25,2023-02-28T00:56:32Z,1910000,False,16.0,15.0,1,right,H. Diallo running finger roll Layup (2 PTS),[1628977],1610612765.0,DET,running finger roll,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,,,,,,,,,,,
192,PT08M57.00S,2023-02-28T00:41:47.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,8.886333771353483,96.81372549019608,1610612766,48,25,2023-02-28T00:41:52Z,1920000,False,-234.0,31.0,1,left,K. Oubre Jr. 3PT  (8 PTS) (L. Ball 5 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.61,Made,8.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,
194,PT08M41.00S,2023-02-28T00:42:02.1Z,2,REGULAR,3pt,Jump Shot,[],1630181,79.84559789750328,8.088235294117647,1610612765,48,25,2023-02-28T00:42:06Z,1940000,False,-210.0,137.0,1,right,MISS R. Hampton 25' 3PT,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
195,PT08M38.00S,2023-02-28T00:42:05.1Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,48,25,2023-02-28T00:42:06Z,1950000,False,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,194.0,,,,,,5.0,5.0,0.0,,,,,
196,PT08M31.00S,2023-02-28T00:42:12.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,26.888961892247043,84.55882352941177,1610612766,48,25,2023-02-28T00:42:17Z,1960000,False,-173.0,200.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
197,PT08M27.00S,2023-02-28T00:42:16.2Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612765,48,25,2023-02-28T00:42:17Z,1970000,False,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,,,,,,,196.0,,,,,,3.0,3.0,0.0,,,,,
198,PT08M12.00S,2023-02-28T00:42:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,93.9060446780552,53.431372549019606,1610612765,48,27,2023-02-28T00:57:53Z,1980000,False,17.0,5.0,1,right,H. Diallo driving reverse Layup (4 PTS) (M. Bagley III 1 AST),"[1628977, 1628963]",1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.79,Made,4.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
200,PT07M53.00S,2023-02-28T00:42:50.1Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.590670170827856,36.029411764705884,1610612766,48,27,2023-02-28T00:43:02Z,2000000,False,70.0,263.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
201,PT07M53.00S,2023-02-28T00:42:50.1Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612765,48,27,2023-02-28T00:43:02Z,2010000,False,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,,,,,200.0,,,,,,4.0,4.0,0.0,,,,,
202,PT07M45.00S,2023-02-28T00:43:06.5Z,2,REGULAR,foul,personal,[],1628372,,,1610612765,48,27,2023-02-28T00:43:16Z,2020000,False,,,0,,D. Smith Jr. personal FOUL (2 PF),"[1628372, 1630181]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,201246.0,2.0,0.0,Hampton,1630181.0,,,,,,,,
204,PT07M45.00S,2023-02-28T00:43:19.8Z,2,REGULAR,foul,technical,['1freethrow'],1628372,,,1610612765,48,27,2023-02-28T00:43:41Z,2040000,False,,,0,,D. Smith Jr. technical FOUL (1 Tech),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,1162.0,2.0,1.0,,,,,,,,,,
205,PT07M45.00S,2023-02-28T00:43:34.0Z,2,REGULAR,substitution,out,[],1630550,,,1610612765,48,27,2023-02-28T00:43:38Z,2050000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M45.00S,2023-02-28T00:43:34.0Z,2,REGULAR,substitution,in,[],202330,,,1610612765,48,27,2023-02-28T00:43:38Z,2060000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M45.00S,2023-02-28T00:43:44.3Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612765,48,28,2023-02-28T00:43:44Z,2070000,False,,,0,,A. Burks technical Free Throw 1 of 1 (7 PTS),[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
208,PT07M37.00S,2023-02-28T00:44:13.6Z,2,REGULAR,3pt,Jump Shot,[],202709,74.58935611038108,83.08823529411765,1610612765,48,28,2023-02-28T00:44:19Z,2080000,False,165.0,186.0,1,right,MISS C. Joseph 24' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
209,PT07M33.00S,2023-02-28T00:44:17.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,48,28,2023-02-28T00:44:19Z,2090000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,208.0,,,,,,4.0,4.0,0.0,,,,,
210,PT07M23.00S,2023-02-28T00:44:27.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,12.434296977660972,45.588235294117645,1610612766,48,28,2023-02-28T00:44:33Z,2100000,False,22.0,64.0,1,left,MISS N. Richards 6' turnaround Hook,[1630208],1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
211,PT07M21.00S,2023-02-28T00:44:29.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,48,28,2023-02-28T00:44:33Z,2110000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,210.0,,,,,,5.0,3.0,2.0,,,,,
212,PT07M03.00S,2023-02-28T00:44:48.0Z,2,REGULAR,turnover,bad pass,[],1630181,,,1610612765,48,28,2023-02-28T00:44:52Z,2120000,False,,,0,,R. Hampton bad pass TURNOVER (1 TO),"[1630181, 1626162]",1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,
213,PT07M03.00S,2023-02-28T00:44:48.0Z,2,REGULAR,steal,,[],1626162,,,1610612766,48,28,2023-02-28T00:44:50Z,2130000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
214,PT07M00.00S,2023-02-28T00:44:55.9Z,2,REGULAR,foul,personal,['1freethrow'],1628977,,,1610612766,48,28,2023-02-28T00:45:20Z,2140000,False,,,0,,H. Diallo transition take personal FOUL (2 PF) (Ball 1 FT),"[1628977, 1630163]",1610612765.0,DET,transition take,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,,,,,,,,1162.0,2.0,0.0,Ball,1630163.0,,,,,,,,
216,PT07M00.00S,2023-02-28T00:45:22.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630163,,,1610612766,48,28,2023-02-28T00:45:22Z,2160000,False,,,0,,MISS L. Ball transition take Free Throw 1 of 1,[1630163],1610612766.0,CHA,transition take,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
217,PT07M00.00S,2023-02-28T00:45:22.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,48,28,2023-02-28T00:45:24Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,
218,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,48,28,2023-02-28T00:45:46Z,2180000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,48,28,2023-02-28T00:45:46Z,2190000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,out,[],202709,,,1610612766,48,28,2023-02-28T00:45:46Z,2200000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,out,[],1628963,,,1610612766,48,28,2023-02-28T00:45:46Z,2210000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,in,[],1631109,,,1610612766,48,28,2023-02-28T00:45:46Z,2220000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,48,28,2023-02-28T00:45:46Z,2230000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,in,[],1630165,,,1610612766,48,28,2023-02-28T00:45:46Z,2240000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M00.00S,2023-02-28T00:45:25.9Z,2,REGULAR,substitution,in,[],1630164,,,1610612766,48,28,2023-02-28T00:45:46Z,2250000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M40.00S,2023-02-28T00:46:12.3Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628372,26.62614980289093,61.76470588235294,1610612766,48,28,2023-02-28T00:46:18Z,2260000,False,-59.0,198.0,1,left,MISS D. Smith Jr. 20' fadeaway Shot,[1628372],1610612766.0,CHA,fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,20.64,Missed,,,,,,,,,,,,,,,,,,
227,PT06M37.00S,2023-02-28T00:46:15.3Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,48,28,2023-02-28T00:46:18Z,2270000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,226.0,,,,,,2.0,2.0,0.0,,,,,
228,PT06M33.00S,2023-02-28T00:46:22.7Z,2,REGULAR,foul,personal,[],1626162,,,1610612765,48,28,2023-02-28T00:46:36Z,2280000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1630165]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,1.0,0.0,Hayes,1630165.0,,,,,,,,
230,PT06M33.00S,2023-02-28T00:46:44.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,48,28,2023-02-28T00:46:44Z,2300000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M21.00S,2023-02-28T00:49:35.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,90.62089356110381,49.50980392156863,1610612765,48,30,2023-02-28T00:49:40Z,2310000,False,-2.0,36.0,1,right,J. Wiseman turnaround Hook (8 PTS),[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.58,Made,8.0,,,,,,,,,,,,,,,,,
232,PT05M56.00S,2023-02-28T00:50:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.456636005256241,45.34313725490196,1610612766,48,30,2023-02-28T01:01:10Z,2320000,False,23.0,93.0,1,left,MISS T. Rozier 9' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,9.57,Missed,,,,,,,,,,,,,,,,,,
233,PT05M56.00S,2023-02-28T00:50:00.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,48,30,2023-02-28T00:50:11Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,232.0,,,,,,,,,,,,,
234,PT05M56.00S,2023-02-28T00:50:10.4Z,2,REGULAR,foul,personal,[],1626179,,,1610612765,48,30,2023-02-28T00:52:04Z,2340000,False,,,0,,T. Rozier loose ball personal FOUL (1 PF),"[1626179, 1628977]",1610612766.0,CHA,loose ball,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,1.0,0.0,Diallo,1628977.0,,,,,,,,
236,PT05M56.00S,2023-02-28T00:50:22.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612765,48,30,2023-02-28T00:50:25Z,2360000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M56.00S,2023-02-28T00:50:22.0Z,2,REGULAR,substitution,in,[],1630550,,,1610612765,48,30,2023-02-28T00:50:25Z,2370000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M44.00S,2023-02-28T00:50:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.32917214191852,54.41176470588235,1610612765,48,30,2023-02-28T01:02:37Z,2380000,False,22.0,20.0,1,right,MISS H. Diallo driving finger roll Layup,[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
239,PT05M41.00S,2023-02-28T00:50:39.0Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,48,30,2023-02-28T00:50:39Z,2390000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,238.0,,,,,,3.0,3.0,0.0,,,,,
240,PT05M35.00S,2023-02-28T00:50:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,12.697109067017081,47.794117647058826,1610612766,50,30,2023-02-28T00:50:52Z,2400000,False,11.0,67.0,1,left,M. Williams 6' floating Jump Shot (6 PTS) (D. Smith Jr. 2 AST),"[1631109, 1628372]",1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,6.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,,,,
242,PT05M21.00S,2023-02-28T00:50:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,86.02168199737189,38.970588235294116,1610612765,50,30,2023-02-28T01:03:22Z,2420000,False,-55.0,79.0,1,right,MISS K. Hayes 9' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,9.62,Missed,,,,,,,,,,,,,,,,,,
243,PT05M19.00S,2023-02-28T00:51:02.6Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612765,50,30,2023-02-28T00:51:02Z,2430000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:0),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,242.0,,,,,,2.0,0.0,2.0,,,,,
244,PT05M19.00S,2023-02-28T00:51:05.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630164,92.19776609724047,51.9607843137255,1610612765,50,32,2023-02-28T01:03:52Z,2440000,False,10.0,21.0,1,right,J. Wiseman putback Layup (10 PTS),[1630164],1610612765.0,DET,putback,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.3,Made,10.0,,,,,,,,,,,,,,,,,
245,PT05M19.00S,2023-02-28T00:51:08.9Z,2,REGULAR,violation,defensive goaltending,[],1631109,,,1610612765,50,32,2023-02-28T00:51:25Z,2450000,False,,,0,,M. Williams defensive goaltending VIOLATION,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,
246,PT05M07.00S,2023-02-28T00:51:20.6Z,2,REGULAR,3pt,Jump Shot,[],1628372,31.750985545335087,35.049019607843135,1610612766,50,32,2023-02-28T00:51:28Z,2460000,False,75.0,246.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
