actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
85,PT05M32.00S,2023-01-16T18:21:56.9Z,1,REGULAR,foul,personal,['2freethrow'],203935,,,1610612766,15,19,2023-01-16T18:22:16Z,850000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Washington 2 FT),"[203935, 1629023]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,,1.0,0.0,Washington,1629023.0,,
87,PT05M32.00S,2023-01-16T18:22:24.3Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,15,19,2023-01-16T18:22:24Z,870000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT05M32.00S,2023-01-16T18:22:24.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,15,19,2023-01-16T18:22:24Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,
89,PT05M32.00S,2023-01-16T18:22:27.4Z,1,REGULAR,substitution,out,[],1629667,,,1610612766,15,19,2023-01-16T18:22:32Z,890000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M32.00S,2023-01-16T18:22:27.4Z,1,REGULAR,substitution,out,[],1628401,,,1610612766,15,19,2023-01-16T18:22:32Z,900000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2023-01-16T18:22:27.4Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,15,19,2023-01-16T18:22:32Z,910000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M32.00S,2023-01-16T18:22:27.4Z,1,REGULAR,substitution,in,[],1627763,,,1610612766,15,19,2023-01-16T18:22:32Z,920000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M32.00S,2023-01-16T18:22:51.7Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,16,19,2023-01-16T18:22:51Z,930000,False,,,0,,P. Washington Free Throw 2 of 2 (5 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
94,PT05M09.00S,2023-01-16T18:23:16.1Z,1,REGULAR,3pt,Jump Shot,[],203935,15.850854139290407,3.6764705882352944,1610612738,16,19,2023-01-16T18:23:22Z,940000,False,232.0,96.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
95,PT05M06.00S,2023-01-16T18:23:19.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,16,19,2023-01-16T18:23:22Z,950000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,
96,PT04M52.00S,2023-01-16T18:23:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,89.17542706964521,51.9607843137255,1610612766,16,19,2023-01-16T18:23:40Z,960000,False,10.0,49.0,1,right,MISS L. Ball driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,,
97,PT04M49.00S,2023-01-16T18:23:36.7Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,16,19,2023-01-16T18:23:40Z,970000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,
98,PT04M49.00S,2023-01-16T18:23:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,94.40999984741211,50.0,1610612766,16,19,2023-01-16T18:23:36Z,980000,False,0.0,0.0,1,right,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
99,PT04M47.00S,2023-01-16T18:23:38.0Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,16,19,2023-01-16T18:23:38Z,990000,False,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,98.0,3.0,1.0,2.0,,,,,,,,,,
100,PT04M47.00S,2023-01-16T18:23:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,94.40999984741211,50.0,1610612766,16,19,2023-01-16T18:23:38Z,1000000,False,0.0,0.0,1,right,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
101,PT04M47.00S,2023-01-16T18:23:38.7Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,16,19,2023-01-16T18:23:38Z,1010000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,
102,PT04M33.00S,2023-01-16T18:23:52.4Z,1,REGULAR,3pt,Jump Shot,[],203935,6.389618922470433,94.6078431372549,1610612738,16,19,2023-01-16T18:23:57Z,1020000,False,-223.0,8.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
103,PT04M30.00S,2023-01-16T18:23:55.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,16,19,2023-01-16T18:23:57Z,1030000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,102.0,4.0,2.0,2.0,,,,,,,,,,
104,PT04M18.00S,2023-01-16T18:24:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630163,61.58015768725361,47.549019607843135,1610612766,19,19,2023-01-16T18:24:12Z,1040000,False,-12.0,309.0,1,right,L. Ball 30' 3PT  (8 PTS) (T. Rozier 2 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,30.88,Made,8.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
106,PT03M57.00S,2023-01-16T18:24:27.9Z,1,REGULAR,3pt,Jump Shot,[],203935,30.699737187910642,30.88235294117647,1610612738,19,22,2023-01-16T18:24:33Z,1060000,False,96.0,236.0,1,left,M. Smart 25' 3PT  (7 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.47,Made,7.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
108,PT03M43.00S,2023-01-16T18:24:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.46057818659659,52.94117647058824,1610612766,19,22,2023-01-16T18:24:51Z,1080000,False,15.0,18.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2023-01-16T18:24:45.0Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,19,22,2023-01-16T18:24:45Z,1090000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,108.0,5.0,2.0,3.0,,,,,,,,,,
110,PT03M38.00S,2023-01-16T18:24:47.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,90.75229960578186,97.54901960784314,1610612766,19,22,2023-01-16T18:24:54Z,1100000,False,238.0,34.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2023-01-16T18:24:50.8Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,19,22,2023-01-16T18:24:54Z,1110000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,
112,PT03M18.00S,2023-01-16T18:25:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.469776609724048,53.18627450980392,1610612738,19,24,2023-01-16T18:25:15Z,1120000,False,-16.0,-1.0,1,left,J. Tatum driving Layup (9 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.59,Made,9.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
114,PT03M10.00S,2023-01-16T18:25:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.99014454664915,18.627450980392158,1610612766,19,24,2023-01-16T18:25:20Z,1140000,False,-157.0,230.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
115,PT03M07.00S,2023-01-16T18:25:18.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,19,24,2023-01-16T18:25:20Z,1150000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,
116,PT03M04.00S,2023-01-16T18:25:25.6Z,1,REGULAR,foul,personal,[],1626179,,,1610612738,19,24,2023-01-16T18:25:40Z,1160000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1627763]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2534.0,,1.0,0.0,Brogdon,1627763.0,,
118,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,out,[],1630163,,,1610612738,19,24,2023-01-16T18:25:54Z,1180000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,out,[],203486,,,1610612738,19,24,2023-01-16T18:25:54Z,1190000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612738,19,24,2023-01-16T18:25:54Z,1200000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,out,[],203935,,,1610612738,19,24,2023-01-16T18:25:54Z,1210000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,out,[],201143,,,1610612738,19,24,2023-01-16T18:25:54Z,1220000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,in,[],1630550,,,1610612738,19,24,2023-01-16T18:25:54Z,1230000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,in,[],1631121,,,1610612738,19,24,2023-01-16T18:25:54Z,1240000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,in,[],1631109,,,1610612738,19,24,2023-01-16T18:25:54Z,1250000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,in,[],1629057,,,1610612738,19,24,2023-01-16T18:25:54Z,1260000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M04.00S,2023-01-16T18:25:40.8Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,19,24,2023-01-16T18:25:54Z,1270000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M59.00S,2023-01-16T18:26:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,30.831143232588698,68.38235294117648,1610612738,19,24,2023-01-16T18:26:07Z,1280000,False,-92.0,237.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
129,PT02M52.00S,2023-01-16T18:26:07.3Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,19,24,2023-01-16T18:26:07Z,1290000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,
130,PT02M47.00S,2023-01-16T18:26:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631121,92.46057818659659,47.05882352941176,1610612766,19,24,2023-01-16T18:26:17Z,1300000,False,-15.0,18.0,1,right,MISS B. McGowens running Layup,[1631121],1610612766.0,CHA,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
131,PT02M45.00S,2023-01-16T18:26:14.6Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,19,24,2023-01-16T18:26:17Z,1310000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,130.0,2.0,1.0,1.0,,,,,,,,,,
132,PT02M32.00S,2023-01-16T18:26:26.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.652431011826544,50.245098039215684,1610612738,19,26,2023-01-16T18:26:30Z,1320000,False,-1.0,10.0,1,left,J. Tatum driving DUNK (11 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.01,Made,11.0,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2023-01-16T18:26:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,84.31340341655716,50.73529411764706,1610612766,19,26,2023-01-16T18:29:05Z,1330000,False,4.0,95.0,1,right,MISS J. Thor 9' turnaround fadeaway Shot,[1630550],1610612766.0,CHA,turnaround fadeaway,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,,
134,PT02M10.00S,2023-01-16T18:26:48.9Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,19,26,2023-01-16T18:26:53Z,1340000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,,,
135,PT02M04.00S,2023-01-16T18:26:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.30946123521682,44.11764705882353,1610612738,19,26,2023-01-16T18:27:00Z,1350000,False,29.0,16.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
136,PT02M02.00S,2023-01-16T18:26:57.2Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,19,26,2023-01-16T18:27:00Z,1360000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT01M44.00S,2023-01-16T18:27:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.19776609724047,54.65686274509803,1610612766,19,26,2023-01-16T18:27:19Z,1370000,False,23.0,21.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
138,PT01M42.00S,2023-01-16T18:27:17.4Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,19,26,2023-01-16T18:27:19Z,1380000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,137.0,3.0,3.0,0.0,,,,,,,,,,
139,PT01M39.00S,2023-01-16T18:27:20.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630202,21.107095926412615,33.33333333333333,1610612738,19,26,2023-01-16T18:30:37Z,1390000,False,83.0,146.0,1,left,MISS P. Pritchard 16' running pullup Shot,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,16.8,Missed,,,,,,,,,,,,,,,,,,
140,PT01M36.00S,2023-01-16T18:27:23.6Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,19,26,2023-01-16T18:27:26Z,1400000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M23.00S,2023-01-16T18:27:36.2Z,1,REGULAR,3pt,Jump Shot,[],1628372,66.70499342969777,41.42156862745098,1610612766,19,26,2023-01-16T18:27:40Z,1410000,False,-43.0,260.0,1,right,MISS D. Smith Jr. 26' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
142,PT01M20.00S,2023-01-16T18:27:39.2Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,19,26,2023-01-16T18:27:40Z,1420000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,141.0,3.0,2.0,1.0,,,,,,,,,,
143,PT01M01.00S,2023-01-16T18:27:58.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,6.783837056504599,94.6078431372549,1610612738,19,29,2023-01-16T18:28:05Z,1430000,False,-223.0,11.0,1,left,M. Brogdon 3PT  (3 PTS) (G. Williams 3 AST),"[1627763, 1629684]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,22.33,Made,3.0,G. Williams,1629684.0,3.0,,,,,,,,,,,,,,
145,PT00M42.80S,2023-01-16T18:28:20.1Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612766,19,29,2023-01-16T18:28:39Z,1450000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Williams 2 FT),"[1629684, 1631109]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,,1.0,0.0,Williams,1631109.0,,
147,PT00M42.80S,2023-01-16T18:28:43.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,19,29,2023-01-16T18:28:43Z,1470000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M42.80S,2023-01-16T18:28:44.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,19,29,2023-01-16T18:31:23Z,1480000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M42.80S,2023-01-16T18:28:44.9Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,19,29,2023-01-16T18:31:23Z,1490000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M42.80S,2023-01-16T18:31:26.8Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,19,29,2023-01-16T18:31:26Z,1500000,False,,,0,,MISS M. Williams Free Throw 1 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
151,PT00M42.80S,2023-01-16T18:31:26.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,19,29,2023-01-16T18:31:26Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,
152,PT00M42.80S,2023-01-16T18:31:41.6Z,1,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,20,29,2023-01-16T18:31:41Z,1520000,False,,,0,,M. Williams Free Throw 2 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
153,PT00M31.50S,2023-01-16T18:31:57.8Z,1,REGULAR,3pt,Jump Shot,[],1630202,29.122864651773984,77.94117647058823,1610612738,20,32,2023-01-16T18:32:03Z,1530000,False,-140.0,221.0,1,left,P. Pritchard 26' 3PT  (3 PTS) (M. Brogdon 1 AST),"[1630202, 1627763]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.17,Made,3.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
155,PT00M21.90S,2023-01-16T18:32:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.27792378449409,51.9607843137255,1610612766,22,32,2023-01-16T18:32:16Z,1550000,False,10.0,29.0,1,right,D. Smith Jr. driving Layup (2 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.11,Made,2.0,,,,,,,,,,,,,,,,,
156,PT00M02.90S,2023-01-16T18:32:34.0Z,1,REGULAR,3pt,Jump Shot,[],1627763,9.937582128777924,96.07843137254902,1610612738,22,35,2023-01-16T18:32:39Z,1560000,False,-230.0,41.0,1,left,M. Brogdon 3PT  (6 PTS) (J. Tatum 3 AST),"[1627763, 1628369]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,23.4,Made,6.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
158,PT00M00.00S,2023-01-16T18:32:48.2Z,1,REGULAR,period,end,[],0,,,1610612766,22,35,2023-01-16T18:32:48Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,22,35,2023-01-16T18:35:18Z,1600000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612766,22,35,2023-01-16T18:35:18Z,1610000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612766,22,35,2023-01-16T18:35:18Z,1620000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,22,35,2023-01-16T18:35:18Z,1630000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612766,22,35,2023-01-16T18:35:18Z,1640000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-01-16T18:32:54.4Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612766,22,35,2023-01-16T18:35:18Z,1650000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-01-16T18:35:26.1Z,2,REGULAR,period,start,[],0,,,1610612766,22,35,2023-01-16T18:35:26Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M40.00S,2023-01-16T18:35:44.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,90.3580814717477,39.21568627450981,1610612766,24,35,2023-01-16T18:35:49Z,1670000,False,-54.0,38.0,1,right,M. Williams 6' Hook (3 PTS) (L. Ball 2 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,3.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,
