shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
12:00,165,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,out,['startperiod'],1629650,,,1610612746,26,28,2022-12-06T00:36:44Z,1640000,False,,,0,,SUB out: M. Brown,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,166,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612746,26,28,2022-12-06T00:36:44Z,1650000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,167,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,26,28,2022-12-06T00:36:44Z,1660000,False,,,0,,SUB in: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,168,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,26,28,2022-12-06T00:36:44Z,1670000,False,,,0,,SUB in: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,169,PT12M00.00S,2022-12-06T00:36:36.6Z,2,REGULAR,period,start,[],0,,,1610612766,26,28,2022-12-06T00:36:45Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:39,170,PT11M39.00S,2022-12-06T00:36:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,6.521024967148489,50.245098039215684,1610612766,28,28,2022-12-06T00:37:01Z,1690000,False,-1.0,9.0,1,left,B. McGowens cutting Layup (2 PTS) (K. Oubre Jr. 1 AST),"[1631121, 1626162]",7,1610612766.0,CHA,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,
11:19,172,PT11M19.00S,2022-12-06T00:37:20.3Z,2,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612746,28,28,2022-12-06T00:37:37Z,1710000,False,,,0,,K. Jones shooting personal FOUL (1 PF) (Leonard 2 FT),"[1630539, 202695]",23,1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2003.0,,,1.0,0.0,Leonard,202695.0
11:19,174,PT11M19.00S,2022-12-06T00:37:41.1Z,2,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,28,29,2022-12-06T00:37:41Z,1730000,False,,,0,,K. Leonard Free Throw 1 of 2 (3 PTS),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
11:19,175,PT11M19.00S,2022-12-06T00:38:12.9Z,2,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,28,30,2022-12-06T00:38:12Z,1740000,False,,,0,,K. Leonard Free Throw 2 of 2 (4 PTS),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
10:55,176,PT10M55.00S,2022-12-06T00:38:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.440867279894875,50.0,1610612766,30,30,2022-12-06T00:38:41Z,1750000,False,0.0,17.0,1,left,K. Oubre Jr. driving Layup (11 PTS) (T. Rozier 3 AST),"[1626162, 1626179]",12,1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,11.0,T. Rozier,1626179.0,3.0,,,,,,,
10:47,178,PT10M47.00S,2022-12-06T00:38:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,87.59855453350855,50.245098039215684,1610612746,30,32,2022-12-06T00:42:21Z,1770000,False,1.0,64.0,1,right,P. George 6' pullup Jump Shot (9 PTS) (J. Wall 4 AST),"[202331, 202322]",13,1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,,9.0,J. Wall,202322.0,4.0,,,,,,,
10:30,180,PT10M30.00S,2022-12-06T00:39:03.5Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,30,32,2022-12-06T00:39:09Z,1790000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 201587]",3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Batum,201587.0,,,,,,,,,,,
10:30,181,PT10M30.00S,2022-12-06T00:39:03.5Z,2,REGULAR,steal,,[],201587,,,1610612746,30,32,2022-12-06T00:39:09Z,1800000,False,,,0,,N. Batum STEAL (1 STL),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
10:26,182,PT10M26.00S,2022-12-06T00:39:12.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,92.06636005256242,50.245098039215684,1610612746,30,32,2022-12-06T00:39:22Z,1810000,False,1.0,22.0,1,right,MISS K. Leonard running Layup - blocked,"[202695, 1631121]",2,1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,McGowens,1631121.0,,,,
10:26,183,PT10M26.00S,2022-12-06T00:39:12.4Z,2,REGULAR,block,,[],1631121,,,1610612746,30,32,2022-12-06T00:39:17Z,1820000,False,,,0,,B. McGowens BLOCK (1 BLK),[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
10:26,184,PT10M26.00S,2022-12-06T00:39:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,30,32,2022-12-06T00:39:22Z,1830000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,182.0,,,,,,,,,,,,,,,,,
10:18,186,PT10M18.00S,2022-12-06T00:39:35.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202322,77.61169513797634,28.676470588235293,1610612746,30,34,2022-12-06T00:39:40Z,1850000,False,-107.0,158.0,1,right,J. Wall 19' Jump Shot (2 PTS) (P. George 3 AST),"[202322, 202331]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Left Center,19.06,Made,,,,,,,,2.0,P. George,202331.0,3.0,,,,,,,
10:02,187,PT10M02.00S,2022-12-06T00:39:50.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,30.305519053876477,71.56862745098039,1610612766,30,34,2022-12-06T00:39:56Z,1860000,False,-108.0,232.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
09:57,188,PT09M57.00S,2022-12-06T00:39:55.9Z,2,REGULAR,rebound,offensive,[],1630539,,,1610612766,30,34,2022-12-06T00:39:56Z,1870000,False,,,0,,K. Jones REBOUND (Off:1 Def:0),[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,187.0,1.0,0.0,1.0,,,,,,,,,,,,,,
09:53,189,PT09M53.00S,2022-12-06T00:39:59.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,32.670827858081466,41.66666666666667,1610612766,30,34,2022-12-06T00:40:02Z,1880000,False,42.0,255.0,1,left,MISS T. Rozier 25' 3PT,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
09:50,190,PT09M50.00S,2022-12-06T00:40:02.2Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,30,34,2022-12-06T00:50:34Z,1890000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:45,191,PT09M45.00S,2022-12-06T00:40:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201587,73.01248357424441,17.892156862745097,1610612746,30,37,2022-12-06T00:40:16Z,1900000,False,-161.0,201.0,1,right,N. Batum 25' 3PT  (3 PTS) (P. George 4 AST),"[201587, 202331]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,,,,,3.0,P. George,202331.0,4.0,,,,,,,
09:32,193,PT09M32.00S,2022-12-06T00:40:21.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.652431011826544,47.794117647058826,1610612766,32,37,2022-12-06T00:40:25Z,1920000,False,11.0,10.0,1,left,N. Richards DUNK (4 PTS) (T. Rozier 4 AST),"[1630208, 1626179]",4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,4.0,T. Rozier,1626179.0,4.0,,,,,,,
09:10,195,PT09M10.00S,2022-12-06T00:40:43.1Z,2,REGULAR,3pt,Jump Shot,[],201587,78.0059132720105,7.8431372549019605,1610612746,32,37,2022-12-06T00:40:52Z,1940000,False,-211.0,154.0,1,right,MISS N. Batum 26' step back 3PT,[201587],33,1610612746.0,LAC,step back,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
09:06,196,PT09M06.00S,2022-12-06T00:40:47.1Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,32,37,2022-12-06T00:40:48Z,1950000,False,,,0,,K. Jones REBOUND (Off:1 Def:1),[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,,
08:55,197,PT08M55.00S,2022-12-06T00:40:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,8.229303547963205,50.49019607843137,1610612766,34,37,2022-12-06T00:41:02Z,1960000,False,-2.0,25.0,1,left,B. McGowens driving Layup (4 PTS) (K. Oubre Jr. 2 AST),"[1631121, 1626162]",7,1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,4.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,
08:37,199,PT08M37.00S,2022-12-06T00:41:16.6Z,2,REGULAR,3pt,Jump Shot,[],202331,69.33311432325887,68.87254901960785,1610612746,34,37,2022-12-06T00:41:21Z,1980000,False,94.0,236.0,1,right,MISS P. George 25' 3PT,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
08:32,200,PT08M32.00S,2022-12-06T00:41:20.7Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,34,37,2022-12-06T00:41:20Z,1990000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,199.0,4.0,3.0,1.0,,,,,,,,,,,,,,
08:24,201,PT08M24.00S,2022-12-06T00:41:29.2Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612766,34,37,2022-12-06T00:41:34Z,2000000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 201587]",12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Batum,201587.0,,,,,,,,,,,
08:24,202,PT08M24.00S,2022-12-06T00:41:29.2Z,2,REGULAR,steal,,[],201587,,,1610612746,34,37,2022-12-06T00:52:07Z,2010000,False,,,0,,N. Batum STEAL (2 STL),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:17,203,PT08M17.00S,2022-12-06T00:41:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,90.75229960578186,46.81372549019608,1610612746,34,37,2022-12-06T00:41:41Z,2020000,False,-16.0,34.0,1,right,MISS T. Mann driving Layup,[1629611],14,1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
08:14,204,PT08M14.00S,2022-12-06T00:41:39.2Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,34,37,2022-12-06T00:45:04Z,2030000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,203.0,1.0,0.0,1.0,,,,,,,,,,,,,,
08:10,205,PT08M10.00S,2022-12-06T00:41:43.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202322,63.02562417871223,40.68627450980392,1610612746,34,40,2022-12-06T00:41:53Z,2040000,False,-47.0,295.0,1,right,J. Wall 29' 3PT  (5 PTS) (P. George 5 AST),"[202322, 202331]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,29.88,Made,,,,,,,,5.0,P. George,202331.0,5.0,,,,,,,
07:50,206,PT07M50.00S,2022-12-06T00:42:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,16.376478318002626,44.6078431372549,1610612766,36,40,2022-12-06T00:58:52Z,2050000,False,27.0,101.0,1,left,K. Jones 10' turnaround fadeaway Jump Shot (2 PTS),[1630539],23,1610612766.0,CHA,turnaround fadeaway,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,,,,,,,,2.0,,,,,,,,,,
07:31,208,PT07M31.00S,2022-12-06T00:42:22.3Z,2,REGULAR,3pt,Jump Shot,[],201587,93.38042049934296,3.9215686274509802,1610612746,36,43,2022-12-06T00:42:27Z,2070000,False,-230.0,10.0,1,right,N. Batum 3PT  (6 PTS) (J. Wall 5 AST),"[201587, 202322]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,,6.0,J. Wall,202322.0,5.0,,,,,,,
07:30,210,PT07M30.00S,2022-12-06T00:42:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,36,43,2022-12-06T00:42:28Z,2090000,False,,,0,,CHA Timeout,[],,1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,213,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,36,43,2022-12-06T00:45:26Z,2100000,False,,,0,,SUB out: T. Rozier,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,214,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,36,43,2022-12-06T00:45:26Z,2110000,False,,,0,,SUB out: B. McGowens,[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,215,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,out,[],1630539,,,1610612766,36,43,2022-12-06T00:45:26Z,2120000,False,,,0,,SUB out: K. Jones,[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,216,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,out,[],202322,,,1610612766,36,43,2022-12-06T00:45:26Z,2130000,False,,,0,,SUB out: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,217,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,36,43,2022-12-06T00:45:26Z,2140000,False,,,0,,SUB in: P. Washington,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,218,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,36,43,2022-12-06T00:45:26Z,2150000,False,,,0,,SUB in: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,219,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,36,43,2022-12-06T00:45:26Z,2160000,False,,,0,,SUB in: J. McDaniels,[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,220,PT07M30.00S,2022-12-06T00:42:32.3Z,2,REGULAR,substitution,in,[],202704,,,1610612766,36,43,2022-12-06T00:45:26Z,2170000,False,,,0,,SUB in: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:14,221,PT07M14.00S,2022-12-06T00:45:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.521024967148489,45.83333333333333,1610612766,38,43,2022-12-06T00:45:37Z,2180000,False,21.0,9.0,1,left,P. Washington Layup (10 PTS),[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,,10.0,,,,,,,,,,
06:58,223,PT06M58.00S,2022-12-06T00:45:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.59198423127464,54.41176470588235,1610612746,38,43,2022-12-06T00:46:00Z,2200000,False,22.0,17.0,1,right,MISS P. George driving Layup,[202331],13,1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
06:58,224,PT06M58.00S,2022-12-06T00:45:50.3Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612746,38,43,2022-12-06T00:46:00Z,2210000,False,,,0,,T. Mann REBOUND (Off:2 Def:0),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,223.0,2.0,0.0,2.0,,,,,,,,,,,,,,
06:58,225,PT06M58.00S,2022-12-06T00:45:59.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,38,45,2022-12-06T00:58:22Z,2220000,False,0.0,0.0,1,right,T. Mann tip DUNK (2 PTS),[1629611],14,1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
06:58,226,PT06M58.00S,2022-12-06T00:46:01.1Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612746,38,45,2022-12-06T00:46:10Z,2230000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Mann 1 FT),"[1630208, 1629611]",4,1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Mann,1629611.0
06:58,228,PT06M58.00S,2022-12-06T00:46:17.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629611,,,1610612746,38,46,2022-12-06T00:46:17Z,2250000,False,,,0,,T. Mann Free Throw 1 of 1 (3 PTS),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
06:43,229,PT06M43.00S,2022-12-06T00:46:38.3Z,2,REGULAR,foul,personal,[],1629611,,,1610612766,38,46,2022-12-06T00:46:46Z,2260000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1626162]",14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2003.0,,,1.0,0.0,Oubre Jr.,1626162.0
06:43,231,PT06M43.00S,2022-12-06T00:46:44.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612766,38,46,2022-12-06T00:46:47Z,2280000,False,,,0,,SUB out: T. Mann,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
06:43,232,PT06M43.00S,2022-12-06T00:46:44.6Z,2,REGULAR,substitution,in,[],202694,,,1610612766,38,46,2022-12-06T00:46:47Z,2290000,False,,,0,,SUB in: M. Morris Sr.,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,233,PT06M34.00S,2022-12-06T00:47:19.4Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612766,38,46,2022-12-06T00:47:29Z,2300000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[202695, 1626162]",2,1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,,,1.0,0.0,Oubre Jr.,1626162.0
06:34,235,PT06M34.00S,2022-12-06T00:47:42.0Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,39,46,2022-12-06T00:47:42Z,2320000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (12 PTS),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
06:34,236,PT06M34.00S,2022-12-06T00:47:43.8Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,39,46,2022-12-06T00:47:51Z,2330000,False,,,0,,SUB out: N. Richards,[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,237,PT06M34.00S,2022-12-06T00:47:43.8Z,2,REGULAR,substitution,in,[],203486,,,1610612766,39,46,2022-12-06T00:47:51Z,2340000,False,,,0,,SUB in: M. Plumlee,[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
06:34,238,PT06M34.00S,2022-12-06T00:48:00.1Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,40,46,2022-12-06T00:48:00Z,2350000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (13 PTS),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
06:13,239,PT06M13.00S,2022-12-06T00:48:22.4Z,2,REGULAR,3pt,Jump Shot,[],202694,84.1819973718791,95.58823529411765,1610612746,40,49,2022-12-06T00:48:27Z,2360000,False,228.0,96.0,1,right,M. Morris Sr. 24' 3PT  (8 PTS) (P. George 6 AST),"[202694, 202331]",8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,24.74,Made,,,,,,,,8.0,P. George,202331.0,6.0,,,,,,,
06:04,241,PT06M04.00S,2022-12-06T00:48:33.3Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612766,40,49,2022-12-06T00:48:53Z,2380000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Plumlee 2 FT),"[202695, 203486]",2,1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,,,2.0,0.0,Plumlee,203486.0
06:04,243,PT06M04.00S,2022-12-06T00:49:02.0Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,40,49,2022-12-06T00:49:02Z,2400000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:04,244,PT06M04.00S,2022-12-06T00:49:02.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,40,49,2022-12-06T00:49:02Z,2410000,False,,,0,,TEAM offensive REBOUND,[],,1610612766.0,CHA,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,
06:04,245,PT06M04.00S,2022-12-06T00:49:20.7Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,40,49,2022-12-06T00:49:20Z,2420000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:02,246,PT06M02.00S,2022-12-06T00:49:21.5Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,40,49,2022-12-06T00:49:21Z,2430000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,,
05:48,247,PT05M48.00S,2022-12-06T00:49:37.4Z,2,REGULAR,foul,personal,[],1630177,,,1610612746,40,49,2022-12-06T00:49:59Z,2440000,False,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 202331]",9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,George,202331.0
05:46,249,PT05M46.00S,2022-12-06T00:50:00.7Z,2,REGULAR,foul,personal,['3freethrow'],203486,,,1610612746,40,49,2022-12-06T00:50:15Z,2460000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Batum 3 FT),"[203486, 201587]",24,1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203591.0,,,2.0,0.0,Batum,201587.0
05:46,251,PT05M46.00S,2022-12-06T00:50:25.4Z,2,REGULAR,freethrow,1 of 3,[],201587,,,1610612746,40,49,2022-12-06T00:50:58Z,2480000,False,,,0,,MISS N. Batum Free Throw 1 of 3,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:46,252,PT05M46.00S,2022-12-06T00:50:25.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,40,49,2022-12-06T00:50:58Z,2490000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
05:46,253,PT05M46.00S,2022-12-06T00:50:25.4Z,2,REGULAR,freethrow,2 of 3,[],201587,,,1610612746,40,50,2022-12-06T00:50:58Z,2500000,False,,,0,,N. Batum Free Throw 2 of 3 (7 PTS),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
