actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M57.00S,2023-01-27T00:53:18.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,93.38042049934296,50.73529411764706,1610612741,24,19,2023-01-27T00:53:23Z,840000,False,4.0,10.0,1,right,N. Vucevic driving Hook (6 PTS),[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,,,,,,,,,,,,,,,,,
86,PT04M45.00S,2023-01-27T00:53:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,31.488173455978973,30.637254901960787,1610612766,24,19,2023-01-27T00:53:34Z,850000,False,97.0,243.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
87,PT04M42.00S,2023-01-27T00:53:32.8Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,24,19,2023-01-27T00:53:34Z,860000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,
88,PT04M35.00S,2023-01-27T00:53:40.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,94.03745072273325,51.71568627450981,1610612741,24,21,2023-01-27T00:53:46Z,870000,False,9.0,4.0,1,right,Z. LaVine cutting DUNK (4 PTS) (C. White 1 AST),"[203897, 1629632]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.93,Made,4.0,,,,,,,C. White,1629632.0,1.0,,,,,,,,
90,PT04M14.00S,2023-01-27T00:54:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,5.206964520367937,50.245098039215684,1610612766,26,21,2023-01-27T00:54:06Z,890000,False,-1.0,-4.0,1,left,G. Hayward cutting Layup (5 PTS) (M. Plumlee 1 AST),"[202330, 203486]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,0.38,Made,5.0,,,,,,,M. Plumlee,203486.0,1.0,,,,,,,,
92,PT04M00.00S,2023-01-27T00:54:15.0Z,1,REGULAR,3pt,Jump Shot,[],203897,66.04796320630749,54.65686274509803,1610612741,26,24,2023-01-27T00:56:37Z,910000,False,23.0,267.0,1,right,Z. LaVine 26' 3PT pullup (7 PTS) (P. Williams 1 AST),"[203897, 1630172]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.76,Made,7.0,,,,,,,P. Williams,1630172.0,1.0,,,,,,,,
93,PT03M59.00S,2023-01-27T00:54:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,26,24,2023-01-27T00:54:22Z,920000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,26,24,2023-01-27T00:57:19Z,930000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,out,[],202330,,,1610612766,26,24,2023-01-27T00:57:19Z,940000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,out,[],203486,,,1610612766,26,24,2023-01-27T00:57:19Z,950000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,out,[],1630172,,,1610612766,26,24,2023-01-27T00:57:19Z,960000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,26,24,2023-01-27T00:57:19Z,970000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,26,24,2023-01-27T00:57:19Z,980000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,26,24,2023-01-27T00:57:19Z,990000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2023-01-27T00:56:21.2Z,1,REGULAR,substitution,in,[],1627884,,,1610612766,26,24,2023-01-27T00:57:19Z,1000000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M41.00S,2023-01-27T00:57:37.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,8.229303547963205,10.53921568627451,1610612766,26,24,2023-01-27T00:58:44Z,1010000,False,197.0,25.0,1,left,MISS T. Rozier 19' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,19.89,Missed,,,,,,,,,,,,,,,,,,
105,PT03M36.00S,2023-01-27T00:57:41.8Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,26,24,2023-01-27T00:57:41Z,1020000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,
106,PT03M25.00S,2023-01-27T00:57:56.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612766,26,24,2023-01-27T00:58:11Z,1030000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627962.0,,,,,,,
107,PT03M06.00S,2023-01-27T00:58:31.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,85.75886990801577,50.98039215686274,1610612741,26,24,2023-01-27T00:59:40Z,1040000,False,5.0,81.0,1,right,MISS N. Vucevic 8' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2023-01-27T00:58:34.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,26,24,2023-01-27T00:58:38Z,1050000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,107.0,3.0,3.0,0.0,,,,,,,,,,,
109,PT02M57.00S,2023-01-27T00:58:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612766,26,24,2023-01-27T00:58:58Z,1060000,False,,,0,,C. White shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629632, 1629667]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,McDaniels,1629667.0,,,
111,PT02M57.00S,2023-01-27T00:59:07.0Z,1,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,26,24,2023-01-27T00:59:07Z,1080000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT02M57.00S,2023-01-27T00:59:07.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,26,24,2023-01-27T00:59:07Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,
113,PT02M57.00S,2023-01-27T00:59:20.3Z,1,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,27,24,2023-01-27T00:59:20Z,1100000,False,,,0,,J. McDaniels Free Throw 2 of 2 (1 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2023-01-27T00:59:32.3Z,1,REGULAR,2pt,Jump Shot,[],203897,77.87450722733246,73.0392156862745,1610612741,27,24,2023-01-27T00:59:38Z,1110000,False,115.0,155.0,1,right,MISS Z. LaVine 19' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,19.35,Missed,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2023-01-27T00:59:36.3Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,27,24,2023-01-27T00:59:38Z,1120000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,
116,PT02M29.00S,2023-01-27T00:59:51.5Z,1,REGULAR,turnover,bad pass,[],1630550,,,1610612766,27,24,2023-01-27T00:59:55Z,1130000,False,,,0,,J. Thor bad pass TURNOVER (1 TO),"[1630550, 203897]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,LaVine,203897.0
117,PT02M29.00S,2023-01-27T00:59:51.5Z,1,REGULAR,steal,,[],203897,,,1610612741,27,24,2023-01-27T00:59:53Z,1140000,False,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M24.00S,2023-01-27T00:59:56.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629632,79.05716162943496,7.598039215686274,1610612741,27,27,2023-01-27T01:00:35Z,1150000,False,-212.0,144.0,1,right,C. White 25' 3PT running (3 PTS) (Z. LaVine 1 AST),"[1629632, 203897]",1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.65,Made,3.0,,,,,,,Z. LaVine,203897.0,1.0,,,,,,,,
120,PT02M09.00S,2023-01-27T01:00:10.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,29.122864651773984,75.24509803921569,1610612766,30,27,2023-01-27T01:00:57Z,1170000,False,-126.0,221.0,1,left,T. Rozier 25' 3PT step back (12 PTS) (D. Smith Jr. 1 AST),"[1626179, 1628372]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.48,Made,12.0,,,,,,,D. Smith Jr.,1628372.0,1.0,,,,,,,,
122,PT01M57.00S,2023-01-27T01:00:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.38042049934296,51.225490196078425,1610612741,30,29,2023-01-27T01:00:27Z,1190000,False,6.0,10.0,1,right,N. Vucevic Layup (8 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.15,Made,8.0,,,,,,,Z. LaVine,203897.0,2.0,,,,,,,,
124,PT01M42.00S,2023-01-27T01:00:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630550,2.9730617608409986,97.79411764705883,1610612766,30,29,2023-01-27T01:00:43Z,1210000,False,-239.0,-25.0,1,left,MISS J. Thor 24' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
125,PT01M38.00S,2023-01-27T01:00:41.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,30,29,2023-01-27T01:00:43Z,1220000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,124.0,4.0,4.0,0.0,,,,,,,,,,,
126,PT01M32.00S,2023-01-27T01:00:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.38042049934296,50.0,1610612741,30,31,2023-01-27T01:02:08Z,1230000,False,0.0,10.0,1,right,Z. LaVine driving Layup (9 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.97,Made,9.0,,,,,,,,,,,,,,,,,
127,PT01M22.00S,2023-01-27T01:00:58.4Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612766,30,31,2023-01-27T01:01:11Z,1240000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Rozier 2 FT),"[1627936, 1626179]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Rozier,1626179.0,,,
129,PT01M22.00S,2023-01-27T01:01:30.8Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,31,31,2023-01-27T01:01:30Z,1260000,False,,,0,,T. Rozier Free Throw 1 of 2 (13 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
130,PT01M22.00S,2023-01-27T01:01:32.0Z,1,REGULAR,substitution,out,[],203897,,,1610612766,31,31,2023-01-27T01:01:46Z,1270000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M22.00S,2023-01-27T01:01:32.0Z,1,REGULAR,substitution,out,[],202696,,,1610612766,31,31,2023-01-27T01:01:46Z,1280000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M22.00S,2023-01-27T01:01:32.0Z,1,REGULAR,substitution,in,[],1630172,,,1610612766,31,31,2023-01-27T01:01:46Z,1290000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M22.00S,2023-01-27T01:01:32.0Z,1,REGULAR,substitution,in,[],201942,,,1610612766,31,31,2023-01-27T01:01:46Z,1300000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M22.00S,2023-01-27T01:01:58.6Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,32,31,2023-01-27T01:01:58Z,1310000,False,,,0,,T. Rozier Free Throw 2 of 2 (14 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
135,PT01M10.00S,2023-01-27T01:02:13.5Z,1,REGULAR,2pt,Jump Shot,[],1630172,92.19776609724047,24.019607843137255,1610612741,32,33,2023-01-27T01:02:23Z,1320000,False,-130.0,21.0,1,right,P. Williams 13' turnaround fadeaway Jump Shot (4 PTS),[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,13.16,Made,4.0,,,,,,,,,,,,,,,,,
136,PT00M54.90S,2023-01-27T01:02:29.7Z,1,REGULAR,3pt,Jump Shot,[],1626179,14.14257555847569,96.56862745098039,1610612766,32,33,2023-01-27T01:02:39Z,1330000,False,-233.0,80.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.63,Missed,,,,,,,,,,,,,,,,,,
137,PT00M52.80S,2023-01-27T01:02:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,32,33,2023-01-27T01:02:34Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,136.0,,,,,,,,,,,,,,
139,PT00M52.80S,2023-01-27T01:02:36.4Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,32,33,2023-01-27T01:02:39Z,1360000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M52.80S,2023-01-27T01:02:36.4Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,32,33,2023-01-27T01:02:39Z,1370000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M39.50S,2023-01-27T01:03:07.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,38.71550591327201,51.71568627450981,1610612766,32,33,2023-01-27T01:04:10Z,1380000,False,-9.0,311.0,1,left,MISS L. Ball 31' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,31.15,Missed,,,,,,,,,,,,,,,,,,
142,PT00M39.50S,2023-01-27T01:03:07.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,32,33,2023-01-27T01:03:15Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,141.0,,,,,,,,,,,,,,
144,PT00M31.50S,2023-01-27T01:03:30.5Z,1,REGULAR,2pt,Jump Shot,[],201942,79.45137976346912,35.049019607843135,1610612741,32,33,2023-01-27T01:04:34Z,1410000,False,-75.0,141.0,1,right,MISS D. DeRozan 15' pullup Shot - blocked,"[201942, 1629667]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.93,Missed,,McDaniels,1629667.0,,,,,,,,,,,,,,,
145,PT00M31.50S,2023-01-27T01:03:30.5Z,1,REGULAR,block,,[],1629667,,,1610612741,32,33,2023-01-27T01:03:33Z,1420000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M27.50S,2023-01-27T01:03:34.5Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,32,33,2023-01-27T01:03:39Z,1430000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Center,,,,,,144.0,1.0,0.0,1.0,,,,,,,,,,,
147,PT00M18.70S,2023-01-27T01:03:43.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,70.25295663600527,77.94117647058823,1610612741,32,36,2023-01-27T01:03:48Z,1440000,False,140.0,227.0,1,right,C. White 26' 3PT  (6 PTS) (D. Jones Jr. 1 AST),"[1629632, 1627884]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.66,Made,6.0,,,,,,,D. Jones Jr.,1627884.0,1.0,,,,,,,,
149,PT00M01.50S,2023-01-27T01:04:07.1Z,1,REGULAR,foul,offensive,[],1630163,,,1610612766,32,36,2023-01-27T01:05:29Z,1460000,False,,,0,,L. Ball charge offensive FOUL (2 PF),"[1630163, 1627936]",1610612766.0,CHA,charge,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,2.0,0.0,Caruso,1627936.0,,,
151,PT00M01.50S,2023-01-27T01:04:07.1Z,1,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,32,36,2023-01-27T01:04:07Z,1480000,False,,,0,,L. Ball offensive foul TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,,,,2.0,,
152,PT00M00.00S,2023-01-27T01:04:36.9Z,1,REGULAR,period,end,[],0,,,1610612741,32,36,2023-01-27T01:04:36Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-27T01:05:44.8Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,32,36,2023-01-27T01:07:07Z,1500000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-27T01:05:44.8Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,32,36,2023-01-27T01:07:07Z,1510000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-27T01:07:13.3Z,2,REGULAR,period,start,[],0,,,1610612766,32,36,2023-01-27T01:07:13Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M44.00S,2023-01-27T01:07:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,6.652431011826544,49.754901960784316,1610612766,32,36,2023-01-27T01:07:36Z,1530000,False,1.0,10.0,1,left,MISS J. Thor cutting Layup,[1630550],1610612766.0,CHA,cutting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
157,PT11M40.00S,2023-01-27T01:07:32.9Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,32,36,2023-01-27T01:07:36Z,1540000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,
158,PT11M27.00S,2023-01-27T01:07:46.1Z,2,REGULAR,2pt,Jump Shot,[],1630172,90.3580814717477,21.323529411764707,1610612741,32,36,2023-01-27T01:09:42Z,1550000,False,-143.0,38.0,1,right,MISS P. Williams 14' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,14.84,Missed,,,,,,,,,,,,,,,,,,
159,PT11M25.00S,2023-01-27T01:07:48.1Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,32,36,2023-01-27T01:07:51Z,1560000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT11M17.00S,2023-01-27T01:07:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,6.389618922470433,48.77450980392157,1610612766,32,36,2023-01-27T01:10:18Z,1570000,False,6.0,8.0,1,left,MISS J. McDaniels driving Layup,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
161,PT11M16.00S,2023-01-27T01:07:55.9Z,2,REGULAR,rebound,offensive,[],1629667,,,1610612766,32,36,2023-01-27T01:08:03Z,1580000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,160.0,1.0,0.0,1.0,,,,,,,,,,,
162,PT11M16.00S,2023-01-27T01:08:01.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,6.521024967148489,49.50980392156863,1610612766,32,36,2023-01-27T01:10:11Z,1590000,False,2.0,9.0,1,left,MISS J. McDaniels putback Layup - blocked,"[1629667, 1630245]",1610612766.0,CHA,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.91,Missed,,Dosunmu,1630245.0,,,,,,,,,,,,,,,
163,PT11M16.00S,2023-01-27T01:08:01.7Z,2,REGULAR,block,,[],1630245,,,1610612766,32,36,2023-01-27T01:08:04Z,1600000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M16.00S,2023-01-27T01:08:01.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,32,36,2023-01-27T01:08:25Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,162.0,,,,,,,,,,,,,,
165,PT11M14.00S,2023-01-27T01:08:26.1Z,2,REGULAR,jumpball,recovered,[],1630163,,,1610612766,32,36,2023-01-27T01:08:26Z,1620000,False,,,0,,Jump Ball J. McDaniels vs. A. Dosunmu: Tip to L. Ball,"[1630163, 1629667, 1630245]",1610612766.0,CHA,heldball,L. Ball,1630163.0,Ball,L. Ball,McDaniels,1629667.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,,,,,,
168,PT11M12.00S,2023-01-27T01:08:28.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631109,7.178055190538765,50.245098039215684,1610612766,34,36,2023-01-27T01:08:34Z,1650000,False,-1.0,15.0,1,left,M. Williams DUNK (2 PTS) (L. Ball 3 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.5,Made,2.0,,,,,,,L. Ball,1630163.0,3.0,,,,,,,,
170,PT10M55.00S,2023-01-27T01:08:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,66.44218134034165,38.970588235294116,1610612741,34,36,2023-01-27T01:08:51Z,1670000,False,-55.0,263.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
171,PT10M52.00S,2023-01-27T01:08:48.1Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,34,36,2023-01-27T01:08:51Z,1680000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,
