actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
162,PT00M30.10S,2022-11-17T00:37:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,67.23061760840999,25.0,1610612766,27,25,2022-11-17T00:43:02Z,1650000,False,-125.0,256.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
163,PT00M28.20S,2022-11-17T00:37:24.7Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,27,25,2022-11-17T00:43:02Z,1660000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,,,
164,PT00M17.20S,2022-11-17T00:37:35.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,92.46057818659659,51.470588235294116,1610612766,27,25,2022-11-17T00:37:39Z,1670000,False,7.0,18.0,1,right,MISS L. Ball driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
165,PT00M15.10S,2022-11-17T00:37:38.0Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,27,25,2022-11-17T00:37:39Z,1680000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT00M02.30S,2022-11-17T00:37:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,9.937582128777924,63.23529411764706,1610612754,27,27,2022-11-17T00:45:20Z,1690000,False,-66.0,41.0,1,left,T. McConnell 7' fadeaway Jump Shot (4 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,,,,4.0,,,,,,,,,,,,,
167,PT00M00.00S,2022-11-17T00:38:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,30.637254901960787,1610612766,27,27,2022-11-17T00:45:41Z,1700000,False,-97.0,590.0,1,right,MISS P. Washington 59' running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,59.82,Missed,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-11-17T00:38:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,27,27,2022-11-17T00:38:05Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,167.0,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-11-17T00:38:05.4Z,1,REGULAR,period,end,[],0,,,1610612766,27,27,2022-11-17T00:38:05Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-17T00:38:09.6Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,27,27,2022-11-17T00:40:42Z,1730000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-17T00:38:09.6Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612766,27,27,2022-11-17T00:40:42Z,1740000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-17T00:38:09.6Z,2,REGULAR,substitution,in,['startperiod'],1630547,,,1610612766,27,27,2022-11-17T00:40:42Z,1750000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-17T00:38:09.6Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612766,27,27,2022-11-17T00:40:42Z,1760000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-17T00:40:42.2Z,2,REGULAR,period,start,[],0,,,1610612766,27,27,2022-11-17T00:40:43Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M35.00S,2022-11-17T00:41:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,89.96386333771353,3.431372549019608,1610612766,30,27,2022-11-17T00:47:19Z,1780000,False,-233.0,42.0,1,right,P. Washington 3PT pullup (5 PTS) (J. Bouknight 1 AST),"[1629023, 1630547]",1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,5.0,,,J. Bouknight,1630547.0,1.0,,,,,,,,
177,PT11M24.00S,2022-11-17T00:41:19.9Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,30,27,2022-11-17T00:41:29Z,1800000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,1.0,,,,,,,,,,,
178,PT11M10.00S,2022-11-17T00:41:35.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,92.72339027595268,48.77450980392157,1610612766,32,27,2022-11-17T00:47:44Z,1810000,False,-6.0,16.0,1,right,N. Richards driving DUNK (2 PTS) (J. McDaniels 1 AST),"[1630208, 1629667]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,2.0,,,J. McDaniels,1629667.0,1.0,,,,,,,,
179,PT10M57.00S,2022-11-17T00:41:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.995400788436268,47.05882352941176,1610612754,32,29,2022-11-17T00:48:17Z,1820000,False,15.0,4.0,1,left,B. Mathurin driving Layup (2 PTS) (M. Turner 2 AST),"[1631097, 1626167]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,,,M. Turner,1626167.0,2.0,,,,,,,,
181,PT10M41.00S,2022-11-17T00:42:04.7Z,2,REGULAR,3pt,Jump Shot,[],1629667,90.48948751642575,3.6764705882352944,1610612766,32,29,2022-11-17T00:42:08Z,1830000,False,-232.0,37.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
182,PT10M39.00S,2022-11-17T00:42:06.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,32,29,2022-11-17T00:42:08Z,1840000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,181.0,3.0,3.0,0.0,,,,,,,,,,,,,,
184,PT10M33.00S,2022-11-17T00:42:20.2Z,2,REGULAR,foul,personal,[],1630163,,,1610612754,32,29,2022-11-17T00:49:04Z,1850000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1626167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,,,,,,,1.0,0.0,Turner,1626167.0,,
186,PT10M26.00S,2022-11-17T00:42:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,15.719448094612352,48.03921568627451,1610612754,32,31,2022-11-17T00:50:16Z,1870000,False,10.0,95.0,1,left,B. Mathurin 9' driving floating Jump Shot (4 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,,,,,4.0,,,T. McConnell,204456.0,2.0,,,,,,,,
190,PT10M17.00S,2022-11-17T00:42:52.1Z,2,REGULAR,foul,personal,[],1631097,,,1610612766,32,31,2022-11-17T00:42:55Z,1880000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 1629667]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,1626300.0,,,,,,,1.0,0.0,McDaniels,1629667.0,,
195,PT10M05.00S,2022-11-17T00:43:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,85.89027595269383,51.9607843137255,1610612766,34,31,2022-11-17T00:50:59Z,1900000,False,10.0,80.0,1,right,P. Washington 8' pullup Jump Shot (7 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.07,Made,,,,,7.0,,,L. Ball,1630163.0,1.0,,,,,,,,
197,PT09M57.00S,2022-11-17T00:43:27.0Z,2,REGULAR,3pt,Jump Shot,[],1631097,9.806176084099869,4.166666666666666,1610612754,34,34,2022-11-17T00:43:51Z,1920000,False,229.0,40.0,1,left,B. Mathurin 3PT  (7 PTS) (T. McConnell 3 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,23.26,Made,,,,,7.0,,,T. McConnell,204456.0,3.0,,,,,,,,
200,PT09M45.00S,2022-11-17T00:43:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629023,65.52233902759527,50.49019607843137,1610612766,37,34,2022-11-17T00:43:54Z,1940000,False,2.0,272.0,1,right,P. Washington 27' 3PT  (10 PTS) (L. Ball 2 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,27.16,Made,,,,,10.0,,,L. Ball,1630163.0,2.0,,,,,,,,
202,PT09M31.00S,2022-11-17T00:43:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.783837056504599,44.6078431372549,1610612754,37,34,2022-11-17T00:52:21Z,1960000,False,27.0,11.0,1,left,MISS T. McConnell driving finger roll Layup,[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,,
203,PT09M31.00S,2022-11-17T00:43:53.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,37,34,2022-11-17T00:43:57Z,1970000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,,
204,PT09M23.00S,2022-11-17T00:44:01.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,74.32654402102497,14.460784313725492,1610612766,40,34,2022-11-17T00:44:06Z,1980000,False,-178.0,189.0,1,right,P. Washington 25' 3PT  (13 PTS) (J. McDaniels 2 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,13.0,,,J. McDaniels,1629667.0,2.0,,,,,,,,
206,PT09M21.00S,2022-11-17T00:44:16.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,40,34,2022-11-17T00:44:16Z,2000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M09.00S,2022-11-17T00:47:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,14.536793692509855,48.03921568627451,1610612754,40,36,2022-11-17T00:47:15Z,2010000,False,10.0,84.0,1,left,B. Mathurin 8' driving floating Jump Shot (9 PTS) (T. McConnell 4 AST),"[1631097, 204456]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,8.47,Made,,,,,9.0,,,T. McConnell,204456.0,4.0,,,,,,,,
210,PT08M45.00S,2022-11-17T00:47:33.6Z,2,REGULAR,3pt,Jump Shot,[],1630547,92.32917214191852,2.696078431372549,1610612766,40,36,2022-11-17T00:47:38Z,2030000,False,-237.0,20.0,1,right,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
211,PT08M43.00S,2022-11-17T00:47:35.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,36,2022-11-17T00:47:38Z,2040000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,210.0,4.0,4.0,0.0,,,,,,,,,,,,,,
212,PT08M36.00S,2022-11-17T00:47:48.0Z,2,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612754,40,36,2022-11-17T00:48:03Z,2050000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1629667, 1631097]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,3.0,0.0,Mathurin,1631097.0,,
214,PT08M36.00S,2022-11-17T00:48:13.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612754,40,36,2022-11-17T00:48:25Z,2070000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M36.00S,2022-11-17T00:48:13.4Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,40,36,2022-11-17T00:48:25Z,2080000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M36.00S,2022-11-17T00:48:13.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612754,40,36,2022-11-17T00:48:25Z,2090000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M36.00S,2022-11-17T00:48:13.4Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,40,36,2022-11-17T00:48:25Z,2100000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M36.00S,2022-11-17T00:48:29.0Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,40,36,2022-11-17T00:53:51Z,2110000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT08M36.00S,2022-11-17T00:48:29.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,40,36,2022-11-17T00:53:51Z,2115000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,
219,PT08M36.00S,2022-11-17T00:48:29.0Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,40,37,2022-11-17T00:53:51Z,2120000,False,,,0,,B. Mathurin Free Throw 2 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
227,PT08M23.00S,2022-11-17T00:48:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,91.93495400788436,51.225490196078425,1610612766,42,37,2022-11-17T00:55:40Z,2139687,False,6.0,23.0,1,right,J. Bouknight driving Layup (2 PTS) (L. Ball 3 AST),"[1630547, 1630163]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,2.0,,,L. Ball,1630163.0,3.0,,,,,,,,
249,PT08M15.00S,2022-11-17T00:48:47.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,33.196452036793694,53.431372549019606,1610612754,42,37,2022-11-17T00:57:15Z,2139921,False,-17.0,260.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
250,PT08M12.00S,2022-11-17T00:48:50.4Z,2,REGULAR,rebound,defensive,[],1630547,,,1610612766,42,37,2022-11-17T00:57:15Z,2139960,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT08M04.00S,2022-11-17T00:49:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,90.22667542706965,45.83333333333333,1610612766,42,37,2022-11-17T00:58:19Z,2140000,False,-21.0,39.0,1,right,MISS J. Bouknight driving finger roll Layup,[1630547],1610612766.0,CHA,driving finger roll,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
222,PT08M01.00S,2022-11-17T00:49:05.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,42,37,2022-11-17T00:49:05Z,2150000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,221.0,5.0,5.0,0.0,,,,,,,,,,,,,,
223,PT07M53.00S,2022-11-17T00:49:14.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,13.485545335085414,45.83333333333333,1610612754,42,39,2022-11-17T00:58:52Z,2160000,False,21.0,74.0,1,left,M. Turner 7' turnaround Hook (6 PTS) (T. McConnell 5 AST),"[1626167, 204456]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,6.0,,,T. McConnell,204456.0,5.0,,,,,,,,
225,PT07M43.00S,2022-11-17T00:49:29.6Z,2,REGULAR,foul,personal,[],1626167,,,1610612766,42,39,2022-11-17T00:49:47Z,2180000,False,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 1630208]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,2.0,0.0,Richards,1630208.0,,
228,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,42,39,2022-11-17T00:50:14Z,2200000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,out,[],204456,,,1610612766,42,39,2022-11-17T00:50:14Z,2210000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,out,[],1629052,,,1610612766,42,39,2022-11-17T00:50:14Z,2220000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,out,[],1626167,,,1610612766,42,39,2022-11-17T00:50:14Z,2230000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,in,[],1630550,,,1610612766,42,39,2022-11-17T00:50:14Z,2240000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612766,42,39,2022-11-17T00:50:14Z,2250000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,in,[],1630543,,,1610612766,42,39,2022-11-17T00:50:14Z,2260000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M43.00S,2022-11-17T00:49:51.3Z,2,REGULAR,substitution,in,[],1630188,,,1610612766,42,39,2022-11-17T00:50:14Z,2270000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M40.00S,2022-11-17T00:50:29.5Z,2,REGULAR,foul,personal,[],1630543,,,1610612766,42,39,2022-11-17T00:50:36Z,2280000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 1630208]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,1151.0,,,,,,,1.0,0.0,Richards,1630208.0,,
239,PT07M29.00S,2022-11-17T00:50:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.3580814717477,52.450980392156865,1610612766,42,39,2022-11-17T01:01:03Z,2300000,False,12.0,38.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
240,PT07M28.00S,2022-11-17T00:50:51.4Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,42,39,2022-11-17T00:50:51Z,2310000,False,,,0,,K. Oubre Jr. REBOUND (Off:4 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,239.0,5.0,1.0,4.0,,,,,,,,,,,,,,
241,PT07M25.00S,2022-11-17T00:50:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,92.9862023653088,50.98039215686274,1610612766,44,39,2022-11-17T01:02:15Z,2320000,False,5.0,13.0,1,right,K. Oubre Jr. putback Layup (8 PTS),[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,8.0,,,,,,,,,,,,,
242,PT07M12.00S,2022-11-17T00:51:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,7.835085413929041,46.32352941176471,1610612754,44,39,2022-11-17T01:02:52Z,2330000,False,18.0,21.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
243,PT07M12.00S,2022-11-17T00:51:06.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,44,39,2022-11-17T00:52:32Z,2340000,False,,,0,,K. Oubre Jr. REBOUND (Off:4 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,242.0,6.0,2.0,4.0,,,,,,,,,,,,,,
244,PT07M04.00S,2022-11-17T00:51:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,89.70105124835742,50.49019607843137,1610612766,44,39,2022-11-17T01:03:19Z,2350000,False,2.0,44.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
245,PT07M04.00S,2022-11-17T00:51:19.5Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,44,39,2022-11-17T00:51:19Z,2360000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,3.0,1.0,2.0,,,,,,,,,,,,,,
246,PT07M04.00S,2022-11-17T00:51:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,91.27792378449409,49.50980392156863,1610612766,46,39,2022-11-17T01:03:40Z,2370000,False,-2.0,29.0,1,right,N. Richards putback Layup (4 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,4.0,,,,,,,,,,,,,
247,PT07M04.00S,2022-11-17T00:51:24.9Z,2,REGULAR,foul,personal,['1freethrow'],1630543,,,1610612766,46,39,2022-11-17T00:51:36Z,2380000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Richards 1 FT),"[1630543, 1630208]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,,,,,,,2.0,0.0,Richards,1630208.0,,
251,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,out,[],1630547,,,1610612766,46,39,2022-11-17T00:52:01Z,2400000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,out,[],1631097,,,1610612766,46,39,2022-11-17T00:52:01Z,2410000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,46,39,2022-11-17T00:52:01Z,2430000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,in,[],1629614,,,1610612766,46,39,2022-11-17T00:52:01Z,2450000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,out,[],1630543,,,1610612766,46,39,2022-11-17T01:05:55Z,2455000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT07M04.00S,2022-11-17T00:51:37.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612766,46,39,2022-11-17T01:05:55Z,2457500,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
