actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
348,PT10M25.00S,2022-11-06T00:23:48.7Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612766,46,54,2022-11-06T00:23:58Z,3450000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1626220, 1626162]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Oubre Jr.,1626162.0,,,
350,PT10M25.00S,2022-11-06T00:24:22.0Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,46,54,2022-11-06T00:24:22Z,3470000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT10M25.00S,2022-11-06T00:24:22.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,46,54,2022-11-06T00:24:22Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,
352,PT10M25.00S,2022-11-06T00:24:39.9Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,47,54,2022-11-06T00:24:39Z,3490000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (12 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
353,PT10M13.00S,2022-11-06T00:24:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,92.77266754270697,58.739276960784316,1610612751,47,54,2022-11-06T00:25:40Z,3500000,44.0,15.0,1,right,MISS E. Sumner driving Layup,[1628410],1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
354,PT10M09.00S,2022-11-06T00:24:58.0Z,3,REGULAR,rebound,offensive,[],203925,,,1610612751,47,54,2022-11-06T00:25:40Z,3510000,,,0,,J. Harris REBOUND (Off:2 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,353.0,4.0,2.0,2.0,,,,,,,,,,,,,,
355,PT10M06.00S,2022-11-06T00:25:01.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,70.12155059132719,20.34313725490196,1610612751,47,54,2022-11-06T00:25:05Z,3520000,-148.0,228.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
356,PT10M04.00S,2022-11-06T00:25:03.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,47,54,2022-11-06T00:25:05Z,3530000,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,355.0,6.0,4.0,2.0,,,,,,,,,,,,,,
358,PT09M54.00S,2022-11-06T00:25:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.85569973718792,41.15349264705882,1610612766,47,54,2022-11-06T00:26:23Z,3540000,44.0,247.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
359,PT09M54.00S,2022-11-06T00:25:13.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,47,54,2022-11-06T00:25:19Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,358.0,,,,,,,,,,,,,,,,,
360,PT09M54.00S,2022-11-06T00:25:23.6Z,3,REGULAR,foul,personal,[],1628410,,,1610612766,47,54,2022-11-06T00:25:29Z,3560000,,,0,,E. Sumner loose ball personal FOUL (2 PF),"[1628410, 203486]",1610612751.0,BKN,loose ball,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Plumlee,203486.0,,,
362,PT09M51.00S,2022-11-06T00:25:37.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203486,5.732588699080158,51.71568627450981,1610612766,49,54,2022-11-06T00:25:47Z,3580000,-9.0,1.0,1,left,M. Plumlee driving DUNK (5 PTS) (J. McDaniels 3 AST),"[203486, 1629667]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,5.0,J. McDaniels,1629667.0,3.0,,,,,,,,,,
365,PT09M51.00S,2022-11-06T00:27:03.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,49,54,2022-11-06T00:27:03Z,3610000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M41.00S,2022-11-06T00:28:45.7Z,3,REGULAR,turnover,bad pass,[],1628410,,,1610612751,49,54,2022-11-06T00:28:50Z,3620000,,,0,,E. Sumner bad pass TURNOVER (2 TO),"[1628410, 203486]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Plumlee,203486.0
367,PT09M41.00S,2022-11-06T00:28:45.7Z,3,REGULAR,steal,,[],203486,,,1610612766,49,54,2022-11-06T00:28:47Z,3630000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
368,PT09M29.00S,2022-11-06T00:28:57.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,7.440867279894875,96.07843137254902,1610612766,49,54,2022-11-06T00:29:03Z,3640000,-230.0,17.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
369,PT09M24.00S,2022-11-06T00:29:02.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,49,54,2022-11-06T00:29:03Z,3650000,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,368.0,5.0,3.0,2.0,,,,,,,,,,,,,,
370,PT09M13.00S,2022-11-06T00:29:15.8Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612751,49,54,2022-11-06T00:29:28Z,3660000,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (O'Neale 2 FT),"[1626162, 1626220]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,O'Neale,1626220.0,,,
372,PT09M13.00S,2022-11-06T00:29:42.8Z,3,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,49,54,2022-11-06T00:29:42Z,3680000,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT09M13.00S,2022-11-06T00:29:42.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,49,54,2022-11-06T00:29:42Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,
374,PT09M13.00S,2022-11-06T00:29:56.0Z,3,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,49,55,2022-11-06T00:29:56Z,3700000,,,0,,R. O'Neale Free Throw 2 of 2 (4 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
375,PT08M54.00S,2022-11-06T00:30:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,10.381077529566369,57.18826593137255,1610612766,49,55,2022-11-06T00:31:27Z,3710000,-36.0,45.0,1,left,MISS P. Washington driving Layup - blocked,"[1629023, 1628410]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,Sumner,1628410.0,,,,,,,,
376,PT08M54.00S,2022-11-06T00:30:17.6Z,3,REGULAR,block,,[],1628410,,,1610612766,49,55,2022-11-06T00:30:20Z,3720000,,,0,,E. Sumner BLOCK (1 BLK),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M51.00S,2022-11-06T00:30:20.6Z,3,REGULAR,rebound,defensive,[],1628410,,,1610612751,49,55,2022-11-06T00:30:23Z,3730000,,,0,,E. Sumner REBOUND (Off:1 Def:3),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,375.0,4.0,3.0,1.0,,,,,,,,,,,,,,
378,PT08M47.00S,2022-11-06T00:30:25.2Z,3,REGULAR,3pt,Jump Shot,[],1626220,82.60512483574244,96.07843137254902,1610612751,49,55,2022-11-06T00:30:30Z,3740000,230.0,111.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
379,PT08M45.00S,2022-11-06T00:30:27.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,49,55,2022-11-06T00:30:30Z,3750000,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,378.0,7.0,5.0,2.0,,,,,,,,,,,,,,
380,PT08M37.00S,2022-11-06T00:30:35.1Z,3,REGULAR,3pt,Jump Shot,[],1626162,12.040078843626807,94.36274509803921,1610612766,52,55,2022-11-06T00:30:40Z,3760000,-222.0,61.0,1,left,K. Oubre Jr. 3PT  (15 PTS) (M. Plumlee 1 AST),"[1626162, 203486]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.0,Made,,,,,15.0,M. Plumlee,203486.0,1.0,,,,,,,,,,
382,PT08M13.00S,2022-11-06T00:30:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203925,91.67214191852825,49.01960784313725,1610612751,52,55,2022-11-06T00:31:04Z,3780000,-5.0,26.0,1,right,MISS J. Harris cutting Layup - blocked,"[203925, 1629023]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,Washington,1629023.0,,,,,,,,
383,PT08M13.00S,2022-11-06T00:30:58.7Z,3,REGULAR,block,,[],1629023,,,1610612751,52,55,2022-11-06T00:31:00Z,3790000,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M10.00S,2022-11-06T00:31:01.7Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,52,55,2022-11-06T00:31:04Z,3800000,,,0,,M. Plumlee REBOUND (Off:2 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,382.0,8.0,6.0,2.0,,,,,,,,,,,,,,
385,PT08M06.00S,2022-11-06T00:31:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,5.863994743758213,48.529411764705884,1610612766,54,55,2022-11-06T00:32:16Z,3810000,7.0,3.0,1,left,J. McDaniels running Layup (4 PTS) (M. Plumlee 2 AST),"[1629667, 203486]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,M. Plumlee,203486.0,2.0,,,,,,,,,,
387,PT07M56.00S,2022-11-06T00:31:15.7Z,3,REGULAR,3pt,Jump Shot,[],201142,69.46452036793693,72.79411764705883,1610612751,54,55,2022-11-06T00:32:50Z,3830000,114.0,235.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
388,PT07M53.00S,2022-11-06T00:31:18.7Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,54,55,2022-11-06T00:31:21Z,3840000,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,,,
389,PT07M38.00S,2022-11-06T00:31:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.995400788436268,50.73529411764706,1610612766,56,55,2022-11-06T00:31:41Z,3850000,-4.0,4.0,1,left,P. Washington driving Layup (8 PTS) (M. Plumlee 3 AST),"[1629023, 203486]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,8.0,M. Plumlee,203486.0,3.0,,,,,,,,,,
391,PT07M14.00S,2022-11-06T00:31:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.11760840998686,52.94117647058824,1610612751,56,57,2022-11-06T00:32:04Z,3870000,15.0,12.0,1,right,K. Durant driving reverse Layup (16 PTS),[201142],1610612751.0,BKN,driving reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,16.0,,,,,,,,,,,,,
392,PT07M06.00S,2022-11-06T00:32:05.5Z,3,REGULAR,3pt,Jump Shot,[],1629023,26.231931668856767,15.686274509803921,1610612766,56,57,2022-11-06T00:33:38Z,3880000,172.0,194.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
393,PT07M02.00S,2022-11-06T00:32:09.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,56,57,2022-11-06T00:32:11Z,3890000,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,392.0,6.0,4.0,2.0,,,,,,,,,,,,,,
394,PT06M59.00S,2022-11-06T00:32:21.8Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,56,57,2022-11-06T00:32:43Z,3900000,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1626179]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Rozier,1626179.0,,,
396,PT06M59.00S,2022-11-06T00:32:21.8Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,56,57,2022-11-06T00:32:21Z,3920000,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,,,,,2.0,,
397,PT06M59.00S,2022-11-06T00:32:31.4Z,3,REGULAR,substitution,out,[],1628410,,,1610612766,56,57,2022-11-06T00:32:33Z,3930000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M59.00S,2022-11-06T00:32:31.4Z,3,REGULAR,substitution,in,[],203552,,,1610612766,56,57,2022-11-06T00:32:33Z,3940000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M37.00S,2022-11-06T00:32:59.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,16.507884362680684,49.01960784313725,1610612766,56,57,2022-11-06T00:33:09Z,3950000,5.0,103.0,1,left,MISS T. Rozier 10' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,,
400,PT06M37.00S,2022-11-06T00:32:59.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,56,57,2022-11-06T00:33:09Z,3960000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,399.0,,,,,,,,,,,,,,,,,
402,PT06M29.00S,2022-11-06T00:33:21.5Z,3,REGULAR,foul,personal,[],1629667,,,1610612751,56,57,2022-11-06T00:33:31Z,3980000,,,0,,J. McDaniels personal FOUL (2 PF),"[1629667, 1626220]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,2.0,0.0,O'Neale,1626220.0,,,
404,PT06M18.00S,2022-11-06T00:33:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.59198423127464,48.529411764705884,1610612751,56,57,2022-11-06T00:33:50Z,4000000,-7.0,17.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
405,PT06M14.00S,2022-11-06T00:33:47.5Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,56,57,2022-11-06T00:33:50Z,4010000,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,404.0,7.0,4.0,3.0,,,,,,,,,,,,,,
406,PT06M14.00S,2022-11-06T00:33:46.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,56,59,2022-11-06T00:34:53Z,4020000,0.0,0.0,1,right,N. Claxton tip DUNK (11 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
408,PT06M04.00S,2022-11-06T00:34:01.7Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,56,59,2022-11-06T00:34:10Z,4040000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M04.00S,2022-11-06T00:34:01.7Z,3,REGULAR,substitution,out,[],1629023,,,1610612766,56,59,2022-11-06T00:34:10Z,4050000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M04.00S,2022-11-06T00:34:01.7Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,56,59,2022-11-06T00:34:10Z,4060000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M04.00S,2022-11-06T00:34:01.7Z,3,REGULAR,substitution,in,[],1630550,,,1610612766,56,59,2022-11-06T00:34:10Z,4070000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M56.00S,2022-11-06T00:34:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,5.601182654402102,51.225490196078425,1610612766,58,59,2022-11-06T00:34:37Z,4080000,-6.0,0.0,1,left,M. Plumlee Layup (7 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,7.0,,,,,,,,,,,,,
413,PT05M49.00S,2022-11-06T00:34:34.5Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,58,59,2022-11-06T00:34:41Z,4090000,,,0,,N. Claxton offensive FOUL (4 PF),"[1629651, 1626162]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,4.0,0.0,Oubre Jr.,1626162.0,,,
415,PT05M49.00S,2022-11-06T00:34:34.5Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,58,59,2022-11-06T00:34:34Z,4110000,,,0,,N. Claxton offensive foul TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,,,,,3.0,,
416,PT05M49.00S,2022-11-06T00:34:43.6Z,3,REGULAR,substitution,out,[],1629651,,,1610612766,58,59,2022-11-06T00:34:48Z,4120000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M49.00S,2022-11-06T00:34:43.6Z,3,REGULAR,substitution,in,[],1629139,,,1610612766,58,59,2022-11-06T00:34:48Z,4130000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M44.00S,2022-11-06T00:34:58.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,6.258212877792378,2.941176470588235,1610612766,58,59,2022-11-06T00:35:07Z,4140000,235.0,6.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
419,PT05M41.00S,2022-11-06T00:35:01.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,58,59,2022-11-06T00:37:41Z,4150000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,418.0,4.0,4.0,0.0,,,,,,,,,,,,,,
420,PT05M27.00S,2022-11-06T00:35:14.2Z,3,REGULAR,2pt,Jump Shot,[],201142,79.05716162943496,70.34313725490196,1610612751,58,59,2022-11-06T00:36:57Z,4160000,102.0,144.0,1,right,MISS K. Durant 17' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,17.66,Missed,,,,,,,,,,,,,,,,,,
421,PT05M25.00S,2022-11-06T00:35:16.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,58,59,2022-11-06T00:35:19Z,4170000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,420.0,9.0,7.0,2.0,,,,,,,,,,,,,,
422,PT05M14.00S,2022-11-06T00:35:28.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629667,7.30946123521682,49.26470588235294,1610612766,60,59,2022-11-06T00:35:37Z,4180000,4.0,16.0,1,left,J. McDaniels Hook (6 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,6.0,,,,,,,,,,,,,
423,PT05M13.00S,2022-11-06T00:35:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,60,59,2022-11-06T00:35:35Z,4190000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M13.00S,2022-11-06T00:37:25.6Z,3,REGULAR,substitution,out,[],203486,,,1610612751,60,59,2022-11-06T00:38:17Z,4200000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M13.00S,2022-11-06T00:37:25.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612751,60,59,2022-11-06T00:38:17Z,4210000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M55.00S,2022-11-06T00:38:46.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,60,59,2022-11-06T00:39:08Z,4220000,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629667]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0
427,PT04M55.00S,2022-11-06T00:38:46.0Z,3,REGULAR,steal,,[],1629667,,,1610612766,60,59,2022-11-06T00:38:47Z,4230000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
428,PT04M48.00S,2022-11-06T00:38:56.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,6.521024967148489,95.58823529411765,1610612766,60,59,2022-11-06T00:39:41Z,4240000,-228.0,9.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
429,PT04M46.00S,2022-11-06T00:38:58.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,60,59,2022-11-06T00:39:41Z,4250000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,428.0,,,,,,,,,,,,,,,,,
432,PT04M46.00S,2022-11-06T00:39:10.4Z,3,REGULAR,substitution,out,[],203925,,,1610612766,60,59,2022-11-06T00:39:16Z,4280000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M46.00S,2022-11-06T00:39:10.4Z,3,REGULAR,substitution,in,[],1630560,,,1610612766,60,59,2022-11-06T00:39:16Z,4290000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M35.00S,2022-11-06T00:39:37.8Z,3,REGULAR,foul,personal,['3freethrow'],201142,,,1610612766,60,59,2022-11-06T05:28:09Z,4320000,,,0,,K. Durant shooting personal FOUL (2 PF) (Oubre Jr. 3 FT),"[201142, 1626162]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,2.0,0.0,Oubre Jr.,1626162.0,,,
