actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M43.00S,2023-03-12T21:39:03.0Z,2,REGULAR,steal,,[],1627747,,,1610612739,35,25,2023-03-12T21:39:05Z,1690000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M39.00S,2023-03-12T21:39:10.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,14.14257555847569,40.931372549019606,1610612739,35,27,2023-03-12T21:39:47Z,1700000,False,45.0,80.0,1,left,D. Garland 9' driving floating Jump Shot (8 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,9.23,Made,8.0,,,,,,,,,,,,,,,,,
174,PT11M39.00S,2023-03-12T21:39:13.4Z,2,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612739,35,27,2023-03-12T21:39:22Z,1710000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Garland 1 FT),"[1629023, 1629636]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,2.0,0.0,Garland,1629636.0,,,,,,,,
176,PT11M39.00S,2023-03-12T21:39:30.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629636,,,1610612739,35,28,2023-03-12T21:39:30Z,1730000,False,,,0,,D. Garland Free Throw 1 of 1 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
179,PT11M23.00S,2023-03-12T21:40:29.2Z,2,REGULAR,foul,offensive,[],1631121,,,1610612766,35,28,2023-03-12T21:42:34Z,1760000,False,,,0,,B. McGowens offensive FOUL (2 PF),"[1631121, 201937]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Center,,,,,,,,1627964.0,2.0,0.0,Rubio,201937.0,,,,,,,,
181,PT11M23.00S,2023-03-12T21:40:29.2Z,2,REGULAR,turnover,offensive foul,[],1631121,,,1610612766,35,28,2023-03-12T21:40:29Z,1780000,False,,,0,,B. McGowens offensive foul TURNOVER (1 TO),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Center,,,,,,,,1627964.0,,,,,,,,,,1.0,,
182,PT11M07.00S,2023-03-12T21:40:59.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,13.87976346911958,48.77450980392157,1610612739,35,28,2023-03-12T21:41:04Z,1790000,False,6.0,78.0,1,left,MISS E. Mobley 7' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
183,PT11M04.00S,2023-03-12T21:41:02.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,35,28,2023-03-12T21:41:04Z,1800000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,
184,PT10M53.00S,2023-03-12T21:41:12.6Z,2,REGULAR,turnover,lost ball,[],1630539,,,1610612766,35,28,2023-03-12T21:41:17Z,1810000,False,,,0,,K. Jones lost ball TURNOVER (3 TO),"[1630539, 1629636]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Garland,1629636.0
185,PT10M53.00S,2023-03-12T21:41:12.6Z,2,REGULAR,steal,,[],1629636,,,1610612739,35,28,2023-03-12T21:41:14Z,1820000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M41.00S,2023-03-12T21:41:27.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,7.5722733245729295,47.30392156862745,1610612739,35,30,2023-03-12T21:41:35Z,1830000,False,13.0,19.0,1,left,E. Mobley DUNK (2 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,,,,,,,,,,C. LeVert,1627747.0,1.0,,,,,
188,PT10M41.00S,2023-03-12T21:41:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,30,2023-03-12T21:41:47Z,1850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M22.00S,2023-03-12T21:44:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.94152431011827,46.81372549019608,1610612766,35,30,2023-03-12T21:45:20Z,1860000,False,-16.0,70.0,1,right,MISS P. Washington 7' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
191,PT10M15.00S,2023-03-12T21:44:46.1Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,35,30,2023-03-12T21:45:20Z,1870000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,190.0,3.0,2.0,1.0,,,,,,,,,,,,,
192,PT10M15.00S,2023-03-12T21:44:45.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629023,94.40999984741211,50.0,1610612766,35,30,2023-03-12T21:44:52Z,1880000,False,0.0,0.0,1,right,MISS P. Washington putback Layup,[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
193,PT10M15.00S,2023-03-12T21:44:45.7Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,35,30,2023-03-12T21:45:03Z,1890000,False,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,
194,PT10M07.00S,2023-03-12T21:44:54.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630205,9.280551905387648,44.6078431372549,1610612739,35,30,2023-03-12T21:46:28Z,1900000,False,27.0,35.0,1,left,MISS L. Stevens fadeaway Shot - blocked,"[1630205, 1630539]",1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,4.4,Missed,,,,,,,,,,,,,,Jones,1630539.0,,,
195,PT10M07.00S,2023-03-12T21:44:54.3Z,2,REGULAR,block,,[],1630539,,,1610612739,35,30,2023-03-12T21:44:57Z,1910000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M04.00S,2023-03-12T21:44:57.3Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,35,30,2023-03-12T21:45:00Z,1920000,False,,,0,,K. Jones REBOUND (Off:1 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,
197,PT09M55.00S,2023-03-12T21:45:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,92.9862023653088,48.28431372549019,1610612766,37,30,2023-03-12T21:45:10Z,1930000,False,-9.0,13.0,1,right,S. Mykhailiuk driving Layup (4 PTS),[1629004],1610612766.0,CHA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,,,,,,,,,,,,,,,,,
198,PT09M40.00S,2023-03-12T21:45:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612739,37,30,2023-03-12T21:45:37Z,1940000,False,,,0,,K. Jones shooting personal FOUL (3 PF) (Mobley 2 FT),"[1630539, 1630596]",1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,3.0,0.0,Mobley,1630596.0,,,,,,,,
200,PT09M40.00S,2023-03-12T21:45:46.1Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,37,30,2023-03-12T21:45:46Z,1960000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT09M40.00S,2023-03-12T21:45:46.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,37,30,2023-03-12T21:45:46Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,
202,PT09M40.00S,2023-03-12T21:45:48.1Z,2,REGULAR,substitution,out,[],1630539,,,1610612739,37,30,2023-03-12T21:45:52Z,1980000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2023-03-12T21:45:48.1Z,2,REGULAR,substitution,in,[],1630550,,,1610612739,37,30,2023-03-12T21:45:52Z,1990000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M40.00S,2023-03-12T21:46:04.1Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,37,31,2023-03-12T21:46:04Z,2000000,False,,,0,,E. Mobley Free Throw 2 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
205,PT09M18.00S,2023-03-12T21:46:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,85.10183968462549,96.56862745098039,1610612766,40,31,2023-03-12T21:46:40Z,2010000,False,233.0,88.0,1,right,P. Washington 24' 3PT  (15 PTS) (D. Smith Jr. 4 AST),"[1629023, 1628372]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,24.87,Made,15.0,,,,,,,,,,D. Smith Jr.,1628372.0,4.0,,,,,
207,PT09M04.00S,2023-03-12T21:46:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.440867279894875,54.41176470588235,1610612739,40,33,2023-03-12T21:46:52Z,2030000,False,-22.0,17.0,1,left,C. LeVert driving Layup (7 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.81,Made,7.0,,,,,,,,,,,,,,,,,
210,PT08M53.00S,2023-03-12T21:46:58.9Z,2,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612766,40,33,2023-03-12T21:47:07Z,2060000,False,,,0,,D. Smith Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628372],1610612766.0,CHA,lost ball,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,,,,2.0,,
211,PT08M48.00S,2023-03-12T21:47:11.4Z,2,REGULAR,foul,personal,[],1631121,,,1610612739,40,33,2023-03-12T21:47:23Z,2070000,False,,,0,,B. McGowens personal FOUL (3 PF),"[1631121, 201937]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,3.0,0.0,Rubio,201937.0,,,,,,,,
213,PT08M48.00S,2023-03-12T21:47:19.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,40,33,2023-03-12T21:47:22Z,2090000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2023-03-12T21:47:19.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,40,33,2023-03-12T21:47:22Z,2100000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M33.00S,2023-03-12T21:47:41.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630205,5.732588699080158,53.431372549019606,1610612739,40,35,2023-03-12T21:47:55Z,2110000,False,-17.0,1.0,1,left,L. Stevens cutting DUNK (4 PTS) (C. LeVert 2 AST),"[1630205, 1627747]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1.73,Made,4.0,,,,,,,,,,C. LeVert,1627747.0,2.0,,,,,
217,PT08M25.00S,2023-03-12T21:48:02.6Z,2,REGULAR,foul,personal,[],1627747,,,1610612766,40,35,2023-03-12T21:48:14Z,2130000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1629004]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,1.0,0.0,Mykhailiuk,1629004.0,,,,,,,,
219,PT08M25.00S,2023-03-12T21:48:11.5Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,40,35,2023-03-12T21:48:16Z,2150000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M25.00S,2023-03-12T21:48:11.5Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,40,35,2023-03-12T21:48:16Z,2160000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M20.00S,2023-03-12T21:48:29.0Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,40,35,2023-03-12T21:48:35Z,2170000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,,,,,,,,2003.0,,,,,,,,,,2.0,,
222,PT08M11.00S,2023-03-12T21:48:40.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,24.655059132720105,12.745098039215685,1610612739,40,35,2023-03-12T21:48:46Z,2180000,False,186.0,179.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
223,PT08M06.00S,2023-03-12T21:48:45.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,40,35,2023-03-12T21:48:46Z,2190000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,
224,PT08M04.00S,2023-03-12T21:48:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628372,93.51182654402102,50.73529411764706,1610612766,42,35,2023-03-12T21:48:53Z,2200000,False,4.0,8.0,1,right,D. Smith Jr. running Layup (10 PTS) (T. Rozier 3 AST),"[1628372, 1626179]",1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.93,Made,10.0,,,,,,,,,,T. Rozier,1626179.0,3.0,,,,,
226,PT07M51.00S,2023-03-12T21:49:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.982260183968464,46.07843137254902,1610612739,42,37,2023-03-12T21:49:04Z,2220000,False,20.0,98.0,1,left,C. LeVert 9' fadeaway Jump Shot (9 PTS),[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,9.96,Made,9.0,,,,,,,,,,,,,,,,,
227,PT07M30.00S,2023-03-12T21:49:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,81.02825229960578,40.931372549019606,1610612766,42,37,2023-03-12T21:49:25Z,2230000,False,-45.0,126.0,1,right,MISS S. Mykhailiuk 13' pullup Shot,[1629004],1610612766.0,CHA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,13.37,Missed,,,,,,,,,,,,,,,,,,
228,PT07M28.00S,2023-03-12T21:49:23.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,42,37,2023-03-12T21:49:25Z,2240000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,
229,PT07M22.00S,2023-03-12T21:49:29.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628378,15.588042049934298,56.86274509803921,1610612739,42,37,2023-03-12T21:51:33Z,2250000,False,-34.0,94.0,1,left,MISS D. Mitchell 10' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,10.01,Missed,,,,,,,,,,,,,,,,,,
230,PT07M19.00S,2023-03-12T21:49:32.1Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,42,37,2023-03-12T21:50:45Z,2260000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,
231,PT07M17.00S,2023-03-12T21:49:34.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201937,9.937582128777924,95.09803921568627,1610612739,42,37,2023-03-12T21:49:38Z,2270000,False,-225.0,41.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
232,PT07M14.00S,2023-03-12T21:49:37.0Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,42,37,2023-03-12T21:49:38Z,2280000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,
233,PT07M05.00S,2023-03-12T21:49:45.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.06636005256242,51.470588235294116,1610612766,44,37,2023-03-12T21:52:20Z,2290000,False,7.0,22.0,1,right,T. Rozier cutting Layup (5 PTS) (S. Mykhailiuk 1 AST),"[1626179, 1629004]",1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.33,Made,5.0,,,,,,,,,,S. Mykhailiuk,1629004.0,1.0,,,,,
235,PT06M41.00S,2023-03-12T21:50:10.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,14.14257555847569,64.70588235294117,1610612739,44,39,2023-03-12T21:50:15Z,2310000,False,-74.0,80.0,1,left,R. Rubio 10' fadeaway bank Jump Shot (2 PTS),[201937],1610612739.0,CLE,fadeaway bank,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),8-16 Left,10.89,Made,2.0,,,,,,,,,,,,,,,,,
236,PT06M35.00S,2023-03-12T21:50:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612766,44,39,2023-03-12T21:50:44Z,2320000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Rozier 2 FT),"[1630205, 1626179]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2003.0,2.0,0.0,Rozier,1626179.0,,,,,,,,
238,PT06M35.00S,2023-03-12T21:50:47.5Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,44,39,2023-03-12T21:50:47Z,2340000,False,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2023-03-12T21:50:47.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,44,39,2023-03-12T21:50:47Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,
240,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,out,[],1628372,,,1610612766,44,39,2023-03-12T21:51:03Z,2360000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,44,39,2023-03-12T21:51:03Z,2370000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,out,[],1630205,,,1610612766,44,39,2023-03-12T21:51:03Z,2380000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,out,[],201937,,,1610612766,44,39,2023-03-12T21:51:03Z,2390000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,in,[],202330,,,1610612766,44,39,2023-03-12T21:51:03Z,2400000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,in,[],1630208,,,1610612766,44,39,2023-03-12T21:51:03Z,2410000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612766,44,39,2023-03-12T21:51:03Z,2420000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M35.00S,2023-03-12T21:50:49.3Z,2,REGULAR,substitution,in,[],1630171,,,1610612766,44,39,2023-03-12T21:51:03Z,2430000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2023-03-12T21:51:12.8Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,45,39,2023-03-12T21:51:12Z,2440000,False,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
249,PT06M26.00S,2023-03-12T21:51:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612739,45,39,2023-03-12T21:51:47Z,2450000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Garland 2 FT),"[1626179, 1629636]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2005.0,1.0,0.0,Garland,1629636.0,,,,,,,,
251,PT06M26.00S,2023-03-12T21:51:53.1Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,45,40,2023-03-12T21:52:12Z,2470000,False,,,0,,D. Garland Free Throw 1 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
252,PT06M26.00S,2023-03-12T21:51:53.1Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,45,40,2023-03-12T21:52:12Z,2480000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M23.00S,2023-03-12T21:51:56.1Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,45,40,2023-03-12T21:52:12Z,2490000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,
254,PT06M08.00S,2023-03-12T21:52:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,83.39356110381078,62.254901960784316,1610612766,45,40,2023-03-12T21:52:30Z,2500000,False,61.0,104.0,1,right,MISS G. Hayward 12' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,12.04,Missed,,,,,,,,,,,,,,,,,,
255,PT06M05.00S,2023-03-12T21:52:30.0Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,45,40,2023-03-12T21:52:30Z,2510000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,
256,PT05M56.00S,2023-03-12T21:52:39.1Z,2,REGULAR,2pt,Jump Shot,[],1629636,12.697109067017081,11.27450980392157,1610612739,45,40,2023-03-12T21:52:43Z,2520000,False,194.0,67.0,1,left,MISS D. Garland 20' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,20.48,Missed,,,,,,,,,,,,,,,,,,
257,PT05M55.00S,2023-03-12T21:52:42.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,45,40,2023-03-12T21:52:42Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Right,,,,256.0,,,,,,,,,,,,,,,,
259,PT05M51.00S,2023-03-12T21:53:07.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,32.933639947437584,57.84313725490197,1610612739,45,43,2023-03-12T21:53:15Z,2550000,False,-39.0,257.0,1,left,D. Garland 26' 3PT  (13 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.01,Made,13.0,,,,,,,,,,I. Okoro,1630171.0,1.0,,,,,
