actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
342,PT10M51.00S,2023-04-05T00:22:37.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,6.1268068331143235,48.77450980392157,1610612766,51,63,2023-04-05T00:24:19Z,3370000,False,6.0,5.0,1,left,N. Richards alley-oop DUNK (8 PTS) (S. Mykhailiuk 3 AST),"[1630208, 1629004]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,,,,,8.0,S. Mykhailiuk,1629004.0,3.0
344,PT10M31.00S,2023-04-05T00:22:51.8Z,3,REGULAR,3pt,Jump Shot,[],1628384,76.95466491458606,7.352941176470589,1610612761,51,66,2023-04-05T00:22:56Z,3390000,False,-213.0,164.0,1,right,O. Anunoby 26' 3PT  (11 PTS) (J. Poeltl 1 AST),"[1628384, 1627751]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.9,Made,,,,,,,,,,,,,,,11.0,J. Poeltl,1627751.0,1.0
346,PT10M19.00S,2023-04-05T00:23:05.9Z,3,REGULAR,foul,personal,[],1628384,,,1610612766,51,66,2023-04-05T00:23:40Z,3410000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1631121]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,2530.0,2.0,0.0,McGowens,1631121.0,,,,,,,,,
348,PT10M02.00S,2023-04-05T00:23:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,5.995400788436268,50.49019607843137,1610612766,51,66,2023-04-05T00:25:42Z,3430000,False,-2.0,4.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.46,Missed,,,,,,,,,,,,,,,,,,
349,PT10M01.00S,2023-04-05T00:23:45.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,51,66,2023-04-05T00:23:45Z,3440000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,348.0,7.0,4.0,3.0,,,,,,,,,,,,,,
350,PT09M53.00S,2023-04-05T00:23:55.8Z,3,REGULAR,foul,personal,[],1630177,,,1610612761,51,66,2023-04-05T00:24:07Z,3450000,False,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 1627783]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Center,,,,,,,202056.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,
352,PT09M46.00S,2023-04-05T00:24:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.9060446780552,54.90196078431373,1610612761,51,68,2023-04-05T00:26:28Z,3470000,False,25.0,5.0,1,right,O. Anunoby driving Layup (13 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,,,,,,,13.0,,,
353,PT09M29.00S,2023-04-05T00:24:40.3Z,3,REGULAR,3pt,Jump Shot,[],1631121,15.193823915900131,3.431372549019608,1610612766,54,68,2023-04-05T00:24:45Z,3480000,False,233.0,90.0,1,left,B. McGowens 24' 3PT  (16 PTS) (T. Maledon 7 AST),"[1631121, 1630177]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right,24.97,Made,,,,,,,,,,,,,,,16.0,T. Maledon,1630177.0,7.0
355,PT09M14.00S,2023-04-05T00:24:57.3Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612761,54,68,2023-04-05T00:25:18Z,3500000,False,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1629004, 1627832]",1610612766.0,CHA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
357,PT09M14.00S,2023-04-05T00:25:21.0Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,54,69,2023-04-05T00:25:21Z,3520000,False,,,0,,F. VanVleet Free Throw 1 of 2 (1 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
358,PT09M14.00S,2023-04-05T00:25:30.7Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,54,70,2023-04-05T00:25:30Z,3530000,False,,,0,,F. VanVleet Free Throw 2 of 2 (2 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
359,PT09M14.00S,2023-04-05T00:25:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630550,5.075558475689881,95.58823529411765,1610612766,54,70,2023-04-05T00:25:53Z,3540000,False,-228.0,-5.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
360,PT09M14.00S,2023-04-05T00:25:49.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,54,70,2023-04-05T00:25:53Z,3550000,False,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,359.0,7.0,6.0,1.0,,,,,,,,,,,,,,
361,PT09M11.00S,2023-04-05T00:25:55.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,74.19513797634691,83.33333333333334,1610612761,54,73,2023-04-05T00:28:14Z,3560000,False,167.0,190.0,1,right,F. VanVleet 25' 3PT running (5 PTS) (P. Siakam 3 AST),"[1627832, 1627783]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.28,Made,,,,,,,,,,,,,,,5.0,P. Siakam,1627783.0,3.0
363,PT08M58.00S,2023-04-05T00:26:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612766,54,73,2023-04-05T00:26:16Z,3580000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Thor 2 FT),"[1627832, 1630550]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,2.0,0.0,Thor,1630550.0,,,,,,,,,
365,PT08M58.00S,2023-04-05T00:26:32.1Z,3,REGULAR,freethrow,1 of 2,[],1630550,,,1610612766,55,73,2023-04-05T00:26:32Z,3600000,False,,,0,,J. Thor Free Throw 1 of 2 (3 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
366,PT08M58.00S,2023-04-05T00:26:45.5Z,3,REGULAR,freethrow,2 of 2,[],1630550,,,1610612766,56,73,2023-04-05T00:26:45Z,3610000,False,,,0,,J. Thor Free Throw 2 of 2 (4 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
367,PT08M36.00S,2023-04-05T00:27:09.7Z,3,REGULAR,3pt,Jump Shot,[],1628384,69.85873850197109,22.794117647058822,1610612761,56,73,2023-04-05T00:27:13Z,3620000,False,-136.0,231.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
368,PT08M34.00S,2023-04-05T00:27:11.7Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612766,56,73,2023-04-05T00:27:13Z,3630000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:3),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,367.0,3.0,3.0,0.0,,,,,,,,,,,,,,
369,PT08M28.00S,2023-04-05T00:27:18.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631121,5.863994743758213,49.26470588235294,1610612766,58,73,2023-04-05T00:29:23Z,3640000,False,4.0,3.0,1,left,B. McGowens cutting DUNK (18 PTS) (S. Mykhailiuk 4 AST),"[1631121, 1629004]",1610612766.0,CHA,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,,,,,,,18.0,S. Mykhailiuk,1629004.0,4.0
371,PT08M05.00S,2023-04-05T00:27:41.4Z,3,REGULAR,2pt,Jump Shot,[],1627783,74.85216819973719,43.38235294117647,1610612761,58,75,2023-04-05T00:27:51Z,3660000,False,-33.0,184.0,1,right,P. Siakam 18' Jump Shot (15 PTS) (J. Poeltl 2 AST),"[1627783, 1627751]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,18.69,Made,,,,,,,,,,,,,,,15.0,J. Poeltl,1627751.0,2.0
373,PT07M50.00S,2023-04-05T00:27:56.1Z,3,REGULAR,3pt,Jump Shot,[],1630550,26.363337713534822,14.950980392156863,1610612766,61,75,2023-04-05T00:28:01Z,3680000,False,175.0,195.0,1,left,J. Thor 26' 3PT  (7 PTS) (S. Mykhailiuk 5 AST),"[1630550, 1629004]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,26.24,Made,,,,,,,,,,,,,,,7.0,S. Mykhailiuk,1629004.0,5.0
375,PT07M28.00S,2023-04-05T00:28:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.38042049934296,48.529411764705884,1610612761,61,75,2023-04-05T00:28:23Z,3700000,False,-7.0,10.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
376,PT07M26.00S,2023-04-05T00:28:19.2Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,61,75,2023-04-05T00:28:23Z,3710000,False,,,0,,J. Thor REBOUND (Off:0 Def:6),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,375.0,6.0,6.0,0.0,,,,,,,,,,,,,,
377,PT07M11.00S,2023-04-05T00:28:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629004,32.40801576872536,58.08823529411765,1610612766,61,75,2023-04-05T00:28:41Z,3720000,False,-40.0,252.0,1,left,MISS S. Mykhailiuk 25' step back 3PT,[1629004],1610612766.0,CHA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
378,PT07M09.00S,2023-04-05T00:28:36.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,61,75,2023-04-05T00:28:41Z,3730000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,377.0,8.0,7.0,1.0,,,,,,,,,,,,,,
379,PT07M02.00S,2023-04-05T00:28:43.4Z,3,REGULAR,2pt,Jump Shot,[],1630567,92.32917214191852,25.49019607843137,1610612761,61,75,2023-04-05T00:28:49Z,3740000,False,-123.0,20.0,1,right,MISS S. Barnes 12' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,12.41,Missed,,,,,,,,,,,,,,,,,,
380,PT07M00.00S,2023-04-05T00:28:45.4Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612766,61,75,2023-04-05T00:28:49Z,3750000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:4),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,,,
381,PT06M49.00S,2023-04-05T00:28:58.2Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612766,61,75,2023-04-05T00:31:45Z,3760000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (McGowens 2 FT),"[1627751, 1631121]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,McGowens,1631121.0,,,,,,,,,
383,PT06M49.00S,2023-04-05T00:29:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,61,75,2023-04-05T00:29:12Z,3780000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M49.00S,2023-04-05T00:32:08.4Z,3,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,62,75,2023-04-05T00:32:08Z,3790000,False,,,0,,B. McGowens Free Throw 1 of 2 (19 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
385,PT06M49.00S,2023-04-05T00:32:19.2Z,3,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,63,75,2023-04-05T00:32:19Z,3800000,False,,,0,,B. McGowens Free Throw 2 of 2 (20 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
386,PT06M33.00S,2023-04-05T00:32:36.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,94.95729303547962,4.901960784313726,1610612761,63,78,2023-04-05T00:32:41Z,3810000,False,-225.0,-5.0,1,right,F. VanVleet 3PT  (8 PTS) (O. Anunoby 4 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,22.56,Made,,,,,,,,,,,,,,,8.0,O. Anunoby,1628384.0,4.0
388,PT06M13.00S,2023-04-05T00:32:56.7Z,3,REGULAR,3pt,Jump Shot,[],1630550,32.013797634691194,63.725490196078425,1610612766,66,78,2023-04-05T00:33:00Z,3830000,False,-69.0,248.0,1,left,J. Thor 25' 3PT  (10 PTS) (S. Mykhailiuk 6 AST),"[1630550, 1629004]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,25.77,Made,,,,,,,,,,,,,,,10.0,S. Mykhailiuk,1629004.0,6.0
390,PT05M50.00S,2023-04-05T00:33:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630567,92.72339027595268,96.56862745098039,1610612761,66,78,2023-04-05T00:33:24Z,3850000,False,233.0,16.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
391,PT05M48.00S,2023-04-05T00:33:20.9Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,66,78,2023-04-05T00:33:24Z,3860000,False,,,0,,P. Siakam REBOUND (Off:2 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,390.0,9.0,7.0,2.0,,,,,,,,,,,,,,
392,PT05M40.00S,2023-04-05T00:33:30.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,94.1688567674113,50.245098039215684,1610612761,66,80,2023-04-05T00:33:42Z,3870000,False,1.0,2.0,1,right,O. Anunoby reverse DUNK (15 PTS) (J. Poeltl 3 AST),"[1628384, 1627751]",1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,,,,,,,15.0,J. Poeltl,1627751.0,3.0
394,PT05M12.00S,2023-04-05T00:33:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630550,24.917871222076215,84.80392156862744,1610612766,69,80,2023-04-05T00:34:02Z,3890000,False,-174.0,182.0,1,left,J. Thor 25' 3PT  (13 PTS) (S. Mykhailiuk 7 AST),"[1630550, 1629004]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,,,,,,,,,13.0,S. Mykhailiuk,1629004.0,7.0
396,PT04M54.00S,2023-04-05T00:34:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,69.59592641261499,25.0,1610612761,69,80,2023-04-05T00:34:28Z,3910000,False,-125.0,233.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
397,PT04M51.00S,2023-04-05T00:34:18.3Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612766,69,80,2023-04-05T00:34:18Z,3920000,False,,,0,,B. McGowens REBOUND (Off:2 Def:4),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,396.0,6.0,4.0,2.0,,,,,,,,,,,,,,
398,PT04M46.00S,2023-04-05T00:34:24.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.995400788436268,49.26470588235294,1610612766,71,80,2023-04-05T00:35:54Z,3930000,False,4.0,4.0,1,left,N. Richards cutting DUNK (10 PTS) (T. Maledon 8 AST),"[1630208, 1630177]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,,,,10.0,T. Maledon,1630177.0,8.0
400,PT04M26.00S,2023-04-05T00:34:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.3712220762155,63.48039215686274,1610612761,71,80,2023-04-05T00:36:08Z,3950000,False,67.0,132.0,1,right,MISS P. Siakam 14' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,14.82,Missed,,,,,,,,,,,,,,,,,,
401,PT04M24.00S,2023-04-05T00:34:45.3Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612766,71,80,2023-04-05T00:34:45Z,3960000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:5),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,400.0,5.0,5.0,0.0,,,,,,,,,,,,,,
402,PT04M16.00S,2023-04-05T00:34:53.5Z,3,REGULAR,turnover,lost ball,[],1629004,,,1610612766,71,80,2023-04-05T00:35:00Z,3970000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (2 TO),"[1629004, 1627832]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,,
403,PT04M16.00S,2023-04-05T00:34:53.5Z,3,REGULAR,steal,,[],1627832,,,1610612761,71,80,2023-04-05T00:34:55Z,3980000,False,,,0,,F. VanVleet STEAL (4 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
404,PT04M11.00S,2023-04-05T00:34:58.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627832,69.72733245729303,20.833333333333336,1610612761,71,80,2023-04-05T00:37:59Z,3990000,False,-146.0,232.0,1,right,MISS F. VanVleet 27' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
405,PT04M09.00S,2023-04-05T00:35:00.7Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,71,80,2023-04-05T00:35:00Z,4000000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,404.0,8.0,4.0,4.0,,,,,,,,,,,,,,
406,PT04M08.00S,2023-04-05T00:35:01.8Z,3,REGULAR,turnover,bad pass,[],1627751,,,1610612761,71,80,2023-04-05T00:38:22Z,4010000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1630177]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,
407,PT04M08.00S,2023-04-05T00:35:01.8Z,3,REGULAR,steal,,[],1630177,,,1610612766,71,80,2023-04-05T00:35:03Z,4020000,False,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
408,PT04M08.00S,2023-04-05T00:35:16.2Z,3,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612766,71,80,2023-04-05T00:36:19Z,4030000,False,,,0,,O. Anunoby transition take personal FOUL (3 PF) (Maledon 1 FT),"[1628384, 1630177]",1610612761.0,TOR,transition take,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,2530.0,3.0,0.0,Maledon,1630177.0,,,,,,,,,
411,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,out,[],1631121,,,1610612766,71,80,2023-04-05T00:36:51Z,4060000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,71,80,2023-04-05T00:36:51Z,4070000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,out,[],1630567,,,1610612766,71,80,2023-04-05T00:36:51Z,4080000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,in,[],1630547,,,1610612766,71,80,2023-04-05T00:36:51Z,4090000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,in,[],1630539,,,1610612766,71,80,2023-04-05T00:36:51Z,4100000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M08.00S,2023-04-05T00:36:40.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612766,71,80,2023-04-05T00:36:51Z,4110000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M08.00S,2023-04-05T00:36:54.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630177,,,1610612766,72,80,2023-04-05T00:36:54Z,4120000,False,,,0,,T. Maledon transition take Free Throw 1 of 1 (11 PTS),[1630177],1610612766.0,CHA,transition take,,,Maledon,T. Maledon,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
418,PT03M49.00S,2023-04-05T00:37:39.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,17.16491458607096,94.11764705882352,1610612766,75,80,2023-04-05T00:39:16Z,4130000,False,-221.0,109.0,1,left,J. Bouknight 24' 3PT step back (3 PTS),[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,24.6,Made,,,,,,,,,,,,,,,3.0,,,
419,PT03M30.00S,2023-04-05T00:37:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.97043363994744,49.754901960784316,1610612761,75,82,2023-04-05T00:38:04Z,4140000,False,-1.0,89.0,1,right,P. Siakam 8' fadeaway Jump Shot (17 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,,,,,,,,,,,,,,,17.0,,,
420,PT03M14.00S,2023-04-05T00:38:13.2Z,3,REGULAR,2pt,Jump Shot,[],1629004,11.251642575558476,30.637254901960787,1610612766,75,82,2023-04-05T00:38:19Z,4150000,False,97.0,53.0,1,left,MISS S. Mykhailiuk 11' Jump Shot - blocked,"[1629004, 1628384]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,11.05,Missed,,,,,,,,,,,,,Anunoby,1628384.0,,,,
421,PT03M14.00S,2023-04-05T00:38:13.2Z,3,REGULAR,block,,[],1628384,,,1610612766,75,82,2023-04-05T00:38:16Z,4160000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
422,PT03M11.00S,2023-04-05T00:38:16.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,75,82,2023-04-05T00:38:19Z,4170000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,420.0,9.0,5.0,4.0,,,,,,,,,,,,,,
423,PT03M11.00S,2023-04-05T00:38:21.1Z,3,REGULAR,foul,personal,[],1630547,,,1610612761,75,82,2023-04-05T00:38:37Z,4180000,False,,,0,,J. Bouknight personal FOUL (4 PF),"[1630547, 1627783]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,4.0,0.0,Siakam,1627783.0,,,,,,,,,
425,PT02M57.00S,2023-04-05T00:38:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.24901445466492,49.50980392156863,1610612761,75,82,2023-04-05T00:39:00Z,4200000,False,-2.0,11.0,1,right,MISS J. Poeltl reverse Layup,[1627751],1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
426,PT02M53.00S,2023-04-05T00:38:56.6Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,75,82,2023-04-05T00:39:00Z,4210000,False,,,0,,P. Siakam REBOUND (Off:3 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,425.0,10.0,7.0,3.0,,,,,,,,,,,,,,
427,PT02M53.00S,2023-04-05T00:38:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612761,75,84,2023-04-05T00:38:56Z,4220000,False,0.0,0.0,1,right,P. Siakam tip Layup (19 PTS),[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,19.0,,,
