actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
171,PT00M14.10S,2022-11-25T22:36:27.4Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,29,31,2022-11-25T22:36:27Z,1690000,False,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
172,PT00M14.10S,2022-11-25T22:36:27.4Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,29,31,2022-11-25T22:36:59Z,1700000,False,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT00M11.50S,2022-11-25T22:36:30.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,29,31,2022-11-25T22:36:59Z,1710000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,172.0,,,,,7.0,6.0,1.0,,,,,,,,
174,PT00M04.90S,2022-11-25T22:37:03.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.14520367936925,37.745098039215684,1610612750,29,34,2022-11-25T22:50:50Z,1720000,False,61.0,250.0,1,left,A. Edwards 25' 3PT pullup (12 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.71,Made,,,,12.0,,,,,,,,,,,,,,
175,PT00M00.00S,2022-11-25T22:37:18.5Z,1,REGULAR,period,end,[],0,,,1610612766,29,34,2022-11-25T22:37:18Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-25T22:38:16.4Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,29,34,2022-11-25T22:39:52Z,1740000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-11-25T22:38:16.4Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612766,29,34,2022-11-25T22:39:52Z,1750000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-11-25T22:38:16.4Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,29,34,2022-11-25T22:39:52Z,1760000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-11-25T22:38:16.4Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612766,29,34,2022-11-25T22:39:52Z,1770000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-11-25T22:40:03.1Z,2,REGULAR,period,start,[],0,,,1610612766,29,34,2022-11-25T22:40:03Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M35.00S,2022-11-25T22:40:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.83245729303549,43.38235294117647,1610612766,29,34,2022-11-25T22:51:33Z,1790000,False,-33.0,43.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
182,PT11M33.00S,2022-11-25T22:40:28.5Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,29,34,2022-11-25T22:40:28Z,1800000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),0-8 Center,,,,,181.0,,,,,1.0,1.0,0.0,,,,,,,,
183,PT11M31.00S,2022-11-25T22:40:34.1Z,2,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612750,29,34,2022-11-25T22:40:46Z,1810000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629667, 1630162]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,1.0,0.0,Edwards,1630162.0,,,
185,PT11M31.00S,2022-11-25T22:40:54.0Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,29,35,2022-11-25T22:40:54Z,1830000,False,,,0,,A. Edwards Free Throw 1 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
186,PT11M31.00S,2022-11-25T22:41:05.1Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,29,36,2022-11-25T22:41:05Z,1840000,False,,,0,,A. Edwards Free Throw 2 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
187,PT11M05.00S,2022-11-25T22:41:33.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,70.77858081471747,17.647058823529413,1610612766,29,36,2022-11-25T22:52:27Z,1850000,False,-162.0,222.0,1,right,MISS T. Rozier 27' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
188,PT11M02.00S,2022-11-25T22:41:36.0Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,29,36,2022-11-25T22:41:36Z,1860000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,187.0,,,,,1.0,1.0,0.0,,,,,,,,
189,PT10M50.00S,2022-11-25T22:41:47.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629669,6.5703022339027655,40.17310049019608,1610612750,29,38,2022-11-25T22:52:57Z,1870000,False,49.0,9.0,1,left,J. Nowell driving Hook (2 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,2.0,,,,,,,,,,,,,,
190,PT10M42.00S,2022-11-25T22:42:01.0Z,2,REGULAR,foul,personal,[],1630162,,,1610612766,29,38,2022-11-25T22:42:09Z,1880000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1629667]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2005.0,1.0,0.0,McDaniels,1629667.0,,,
192,PT10M42.00S,2022-11-25T22:42:21.6Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612766,29,38,2022-11-25T22:42:35Z,1900000,False,,,0,,CHA 5-second-violation Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2005.0,,,,,,,
193,PT10M28.00S,2022-11-25T22:42:52.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,21.23850197109067,90.44117647058823,1610612750,29,38,2022-11-25T22:42:56Z,1910000,False,-202.0,147.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
194,PT10M26.00S,2022-11-25T22:42:54.4Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,29,38,2022-11-25T22:42:56Z,1920000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,193.0,,,,,1.0,1.0,0.0,,,,,,,,
195,PT10M17.00S,2022-11-25T22:43:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,86.15308804204993,51.71568627450981,1610612766,29,38,2022-11-25T22:55:15Z,1930000,False,9.0,78.0,1,right,MISS K. Jones 7' driving floating Shot,[1630539],1610612766.0,CHA,driving floating,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
196,PT10M16.00S,2022-11-25T22:43:05.0Z,2,REGULAR,rebound,offensive,[],1630539,,,1610612766,29,38,2022-11-25T22:43:05Z,1940000,False,,,0,,K. Jones REBOUND (Off:1 Def:2),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,195.0,,,,,3.0,2.0,1.0,,,,,,,,
197,PT10M14.00S,2022-11-25T22:43:06.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630539,93.24901445466492,50.0,1610612766,31,38,2022-11-25T22:43:14Z,1950000,False,0.0,11.0,1,right,K. Jones reverse DUNK (4 PTS),[1630539],1610612766.0,CHA,reverse,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.1,Made,,,,4.0,,,,,,,,,,,,,,
198,PT10M00.00S,2022-11-25T22:43:20.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,32.276609724047304,34.31372549019608,1610612750,31,38,2022-11-25T22:43:25Z,1960000,False,78.0,251.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
199,PT09M58.00S,2022-11-25T22:43:22.0Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,31,38,2022-11-25T22:43:25Z,1970000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,198.0,,,,,1.0,1.0,0.0,,,,,,,,
201,PT09M50.00S,2022-11-25T22:43:30.8Z,2,REGULAR,turnover,bad pass,[],1629667,,,1610612766,31,38,2022-11-25T22:43:35Z,1980000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1629667, 1629669]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nowell,1629669.0
202,PT09M50.00S,2022-11-25T22:43:30.8Z,2,REGULAR,steal,,[],1629669,,,1610612750,31,38,2022-11-25T23:01:47Z,1990000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M45.00S,2022-11-25T22:43:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203085,6.389618922470433,49.50980392156863,1610612750,31,40,2022-11-25T22:57:53Z,2000000,False,2.0,8.0,1,left,A. Rivers running Layup (4 PTS) (A. Edwards 2 AST),"[203085, 1630162]",1610612750.0,MIN,running,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,0.8,Made,,,,4.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,
205,PT09M32.00S,2022-11-25T22:43:52.2Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,31,40,2022-11-25T22:44:00Z,2020000,False,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1630886.0,,,,,2.0,,
206,PT09M14.00S,2022-11-25T22:44:21.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,31.61957950065703,65.93137254901961,1610612750,31,40,2022-11-25T22:58:33Z,2030000,False,-80.0,245.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
207,PT09M14.00S,2022-11-25T22:44:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,31,40,2022-11-25T22:44:23Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,206.0,,,,,,,,,,,,,,,
208,PT09M14.00S,2022-11-25T22:44:28.0Z,2,REGULAR,foul,personal,[],1630208,,,1610612750,31,40,2022-11-25T22:44:40Z,2050000,False,,,0,,N. Richards loose ball personal FOUL (1 PF),"[1630208, 203497]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1162.0,1.0,0.0,Gobert,203497.0,,,
210,PT09M14.00S,2022-11-25T22:44:39.3Z,2,REGULAR,substitution,out,[],1630547,,,1610612750,31,40,2022-11-25T22:44:56Z,2070000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M14.00S,2022-11-25T22:44:39.3Z,2,REGULAR,substitution,out,[],1630162,,,1610612750,31,40,2022-11-25T22:44:56Z,2080000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M14.00S,2022-11-25T22:44:39.3Z,2,REGULAR,substitution,in,[],1630177,,,1610612750,31,40,2022-11-25T22:44:56Z,2090000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2022-11-25T22:44:39.3Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,31,40,2022-11-25T22:44:56Z,2100000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M08.00S,2022-11-25T22:45:07.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629669,15.062417871222076,63.725490196078425,1610612750,31,42,2022-11-25T23:00:44Z,2110000,False,-69.0,89.0,1,left,J. Nowell 11' driving floating Jump Shot (4 PTS),[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Left,11.24,Made,,,,4.0,,,,,,,,,,,,,,
215,PT08M56.00S,2022-11-25T22:45:27.2Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,31,42,2022-11-25T22:45:34Z,2120000,False,,,0,,N. Richards offensive FOUL (2 PF),"[1630208, 203085]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Rivers,203085.0,,,
217,PT08M56.00S,2022-11-25T22:45:27.2Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,31,42,2022-11-25T22:45:27Z,2140000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1162.0,,,,,1.0,,
218,PT08M34.00S,2022-11-25T22:46:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203085,5.469776609724048,95.34313725490196,1610612750,31,42,2022-11-25T22:46:13Z,2150000,False,-227.0,-1.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
219,PT08M31.00S,2022-11-25T22:46:11.9Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,31,42,2022-11-25T22:46:13Z,2160000,False,,,0,,K. Jones REBOUND (Off:1 Def:3),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Left Corner 3,24+ Left,,,,,218.0,,,,,4.0,3.0,1.0,,,,,,,,
220,PT08M19.00S,2022-11-25T22:46:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.72798948751642,52.30545343137255,1610612766,31,42,2022-11-25T23:02:14Z,2170000,False,12.0,72.0,1,right,MISS T. Rozier 7' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
221,PT08M17.00S,2022-11-25T22:46:25.8Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,31,42,2022-11-25T22:46:28Z,2180000,False,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,220.0,,,,,2.0,2.0,0.0,,,,,,,,
222,PT08M10.00S,2022-11-25T22:46:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630183,19.92444152431012,93.38235294117648,1610612750,31,42,2022-11-25T22:46:36Z,2190000,False,-217.0,135.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2022-11-25T22:46:34.7Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,31,42,2022-11-25T22:46:36Z,2200000,False,,,0,,K. Jones REBOUND (Off:1 Def:4),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,,,222.0,,,,,5.0,4.0,1.0,,,,,,,,
224,PT07M57.00S,2022-11-25T22:46:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629667,81.553876478318,96.07843137254902,1610612766,31,42,2022-11-25T22:46:49Z,2210000,False,230.0,121.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
225,PT07M55.00S,2022-11-25T22:46:47.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,31,42,2022-11-25T22:46:49Z,2220000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,224.0,,,,,8.0,7.0,1.0,,,,,,,,
226,PT07M46.00S,2022-11-25T22:46:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.469776609724048,46.07843137254902,1610612750,31,44,2022-11-25T23:03:31Z,2230000,False,20.0,-1.0,1,left,N. Reid driving reverse Layup (2 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,driving reverse,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.96,Made,,,,2.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,
228,PT07M40.00S,2022-11-25T22:47:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,31,44,2022-11-25T22:47:07Z,2250000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,31,44,2022-11-25T22:49:22Z,2260000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,31,44,2022-11-25T22:49:22Z,2270000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,out,[],1630539,,,1610612766,31,44,2022-11-25T22:49:22Z,2280000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,out,[],203085,,,1610612766,31,44,2022-11-25T22:49:22Z,2290000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,in,[],203486,,,1610612766,31,44,2022-11-25T22:49:22Z,2300000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,31,44,2022-11-25T22:49:22Z,2310000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,31,44,2022-11-25T22:49:22Z,2320000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M40.00S,2022-11-25T22:48:40.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612766,31,44,2022-11-25T22:49:22Z,2330000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M37.00S,2022-11-25T22:50:06.2Z,2,REGULAR,foul,personal,[],1630183,,,1610612766,31,44,2022-11-25T23:05:20Z,2340000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1626162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2005.0,2.0,0.0,Oubre Jr.,1626162.0,,,
239,PT07M30.00S,2022-11-25T22:50:36.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612766,31,44,2022-11-25T22:51:04Z,2360000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629675, 1626162]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1630886.0,1.0,0.0,Oubre Jr.,1626162.0,,,
241,PT07M30.00S,2022-11-25T22:51:02.0Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,31,44,2022-11-25T22:51:02Z,2380000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT07M30.00S,2022-11-25T22:51:02.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,31,44,2022-11-25T22:51:02Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,
243,PT07M30.00S,2022-11-25T22:51:16.4Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,32,44,2022-11-25T22:51:16Z,2400000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (9 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
244,PT07M25.00S,2022-11-25T22:51:24.6Z,2,REGULAR,foul,offensive,[],1626156,,,1610612750,32,44,2022-11-25T22:51:37Z,2410000,False,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 1626162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1162.0,1.0,0.0,Oubre Jr.,1626162.0,,,
246,PT07M25.00S,2022-11-25T22:51:24.6Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,32,44,2022-11-25T22:51:24Z,2430000,False,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1162.0,,,,,1.0,,
247,PT07M13.00S,2022-11-25T22:51:49.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626162,92.85479632063075,51.71568627450981,1610612766,34,44,2022-11-25T22:51:55Z,2440000,False,9.0,15.0,1,right,K. Oubre Jr. cutting DUNK (11 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.7,Made,,,,11.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,
249,PT07M01.00S,2022-11-25T22:52:01.1Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612750,34,44,2022-11-25T22:52:04Z,2460000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1630177]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Maledon,1630177.0
250,PT07M01.00S,2022-11-25T22:52:01.1Z,2,REGULAR,steal,,[],1630177,,,1610612766,34,44,2022-11-25T22:52:03Z,2470000,False,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
251,PT06M51.00S,2022-11-25T22:52:12.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,90.48948751642575,51.470588235294116,1610612766,36,44,2022-11-25T22:52:22Z,2480000,False,7.0,37.0,1,right,K. Oubre Jr. turnaround Jump Shot (13 PTS) (J. McDaniels 2 AST),"[1626162, 1629667]",1610612766.0,CHA,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.76,Made,,,,13.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,
253,PT06M51.00S,2022-11-25T22:52:15.4Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612766,36,44,2022-11-25T22:52:21Z,2500000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Oubre Jr. 1 FT),"[1630183, 1626162]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,3.0,0.0,Oubre Jr.,1626162.0,,,
255,PT06M51.00S,2022-11-25T22:52:22.9Z,2,REGULAR,substitution,out,[],203497,,,1610612766,36,44,2022-11-25T22:52:57Z,2520000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
