actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
92,PT04M32.00S,2023-02-05T18:26:02.7Z,1,REGULAR,3pt,Jump Shot,[],203914,26.49474375821288,17.401960784313726,1610612753,26,17,2023-02-05T18:28:55Z,900000,False,163.0,197.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
93,PT04M31.00S,2023-02-05T18:26:03.7Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,26,17,2023-02-05T18:28:55Z,910000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,92.0,2.0,0.0,2.0,,,
94,PT04M31.00S,2023-02-05T18:26:09.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,5.590000152587891,50.0,1610612753,26,17,2023-02-05T18:29:16Z,920000,False,0.0,0.0,1,left,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2023-02-05T18:26:10.5Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,26,17,2023-02-05T18:29:16Z,930000,False,,,0,,J. Isaac REBOUND (Off:3 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,94.0,3.0,0.0,3.0,,,
96,PT04M28.00S,2023-02-05T18:26:11.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628371,5.590000152587891,50.0,1610612753,26,17,2023-02-05T18:29:41Z,940000,False,0.0,0.0,1,left,MISS J. Isaac putback DUNK,[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2023-02-05T18:26:12.0Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,26,17,2023-02-05T18:29:41Z,950000,False,,,0,,J. Isaac REBOUND (Off:4 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,96.0,4.0,0.0,4.0,,,
98,PT04M26.00S,2023-02-05T18:26:18.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,5.590000152587891,50.0,1610612753,26,19,2023-02-05T18:30:05Z,960000,False,0.0,0.0,1,left,J. Isaac putback Layup (4 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
99,PT04M04.00S,2023-02-05T18:26:30.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,79.05716162943496,8.57843137254902,1610612766,26,19,2023-02-05T18:30:40Z,970000,False,-207.0,144.0,1,right,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
100,PT04M02.00S,2023-02-05T18:26:32.3Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,26,19,2023-02-05T18:26:34Z,980000,False,,,0,,J. Isaac REBOUND (Off:4 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,99.0,5.0,1.0,4.0,,,
101,PT03M59.00S,2023-02-05T18:26:40.6Z,1,REGULAR,violation,kicked ball,[],202330,,,1610612753,26,19,2023-02-05T18:26:58Z,990000,False,,,0,,G. Hayward kicked ball VIOLATION,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,
102,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,out,[],1630163,,,1610612753,26,19,2023-02-05T18:27:09Z,1000000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,out,[],202330,,,1610612753,26,19,2023-02-05T18:27:09Z,1010000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,out,[],203486,,,1610612753,26,19,2023-02-05T18:27:09Z,1020000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,out,[],203914,,,1610612753,26,19,2023-02-05T18:27:09Z,1030000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,26,19,2023-02-05T18:27:09Z,1040000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,in,[],1628372,,,1610612753,26,19,2023-02-05T18:27:09Z,1050000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,in,[],1631109,,,1610612753,26,19,2023-02-05T18:27:09Z,1060000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612753,26,19,2023-02-05T18:27:09Z,1070000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,26,19,2023-02-05T18:27:09Z,1080000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M59.00S,2023-02-05T18:26:44.6Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,26,19,2023-02-05T18:27:09Z,1090000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M50.00S,2023-02-05T18:27:23.4Z,1,REGULAR,3pt,Jump Shot,[],1628371,33.722076215505915,50.98039215686274,1610612753,26,19,2023-02-05T18:27:28Z,1100000,False,-5.0,264.0,1,left,MISS J. Isaac 26' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
113,PT03M48.00S,2023-02-05T18:27:25.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,26,19,2023-02-05T18:27:28Z,1110000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,
114,PT03M34.00S,2023-02-05T18:27:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.1688567674113,50.245098039215684,1610612766,28,19,2023-02-05T18:31:50Z,1120000,False,1.0,2.0,1,right,D. Smith Jr. driving Layup (2 PTS) (J. McDaniels 1 AST),"[1628372, 1629667]",1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
116,PT03M17.00S,2023-02-05T18:27:58.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612753,28,19,2023-02-05T18:28:11Z,1140000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629667, 1631094]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
118,PT03M17.00S,2023-02-05T18:28:25.5Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,28,19,2023-02-05T18:28:25Z,1160000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT03M17.00S,2023-02-05T18:28:25.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,28,19,2023-02-05T18:28:25Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,,
120,PT03M17.00S,2023-02-05T18:28:43.0Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,28,20,2023-02-05T18:28:43Z,1180000,False,,,0,,P. Banchero Free Throw 2 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
121,PT03M02.00S,2023-02-05T18:28:59.4Z,1,REGULAR,2pt,Jump Shot,[],1628372,90.62089356110381,14.705882352941178,1610612766,30,20,2023-02-05T18:29:04Z,1190000,False,-176.0,36.0,1,right,D. Smith Jr. 18' pullup Jump Shot (4 PTS) (J. McDaniels 2 AST),"[1628372, 1629667]",1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left,18.01,Made,4.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,,,,
122,PT02M40.00S,2023-02-05T18:29:21.8Z,1,REGULAR,2pt,Jump Shot,[],1628365,21.23850197109067,66.91176470588235,1610612753,30,22,2023-02-05T18:29:26Z,1200000,False,-85.0,147.0,1,left,M. Fultz 16' pullup Jump Shot (4 PTS) (C. Anthony 1 AST),"[1628365, 1630175]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,16.97,Made,4.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
123,PT02M27.00S,2023-02-05T18:29:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612766,30,22,2023-02-05T18:30:06Z,1210000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1630175, 1628372]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,1.0,0.0,Smith Jr.,1628372.0,,,,,,,,,
125,PT02M27.00S,2023-02-05T18:29:57.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,30,22,2023-02-05T18:29:57Z,1230000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2023-02-05T18:32:44.3Z,1,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,31,22,2023-02-05T18:33:01Z,1240000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (5 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
127,PT02M27.00S,2023-02-05T18:32:44.3Z,1,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,31,22,2023-02-05T18:33:01Z,1250000,False,,,0,,MISS D. Smith Jr. Free Throw 2 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2023-02-05T18:32:46.3Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,31,22,2023-02-05T18:33:01Z,1260000,False,,,0,,J. Isaac REBOUND (Off:4 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,127.0,6.0,2.0,4.0,,,
129,PT02M11.00S,2023-02-05T18:33:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,4.944152431011826,50.73529411764706,1610612753,31,24,2023-02-05T18:33:19Z,1270000,False,-4.0,-6.0,1,left,C. Anthony reverse Layup (2 PTS) (M. Wagner 1 AST),"[1630175, 1629021]",1610612753.0,ORL,reverse,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,,,
131,PT01M58.00S,2023-02-05T18:33:25.4Z,1,REGULAR,turnover,bad pass,[],1628372,,,1610612766,31,24,2023-02-05T18:33:32Z,1290000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 1628365]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Fultz,1628365.0
132,PT01M58.00S,2023-02-05T18:33:25.4Z,1,REGULAR,steal,,[],1628365,,,1610612753,31,24,2023-02-05T18:39:16Z,1300000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
133,PT01M52.00S,2023-02-05T18:33:30.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628371,6.1268068331143235,49.50980392156863,1610612753,31,26,2023-02-05T18:39:14Z,1310000,False,2.0,5.0,1,left,J. Isaac running Layup (6 PTS) (M. Fultz 1 AST),"[1628371, 1628365]",1610612753.0,ORL,running,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.57,Made,6.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
135,PT01M38.00S,2023-02-05T18:33:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,81.02825229960578,48.77450980392157,1610612766,33,26,2023-02-05T18:39:30Z,1330000,False,-6.0,126.0,1,right,T. Rozier 12' driving floating Jump Shot (11 PTS),[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,11.0,,,,,,,,,,,,,,,,,
136,PT01M26.00S,2023-02-05T18:33:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,7.703679369250986,49.26470588235294,1610612753,33,26,2023-02-05T18:40:41Z,1340000,False,4.0,20.0,1,left,MISS M. Fultz driving reverse Layup - blocked,"[1628365, 1626179]",1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,Rozier,1626179.0,,,,,,,
137,PT01M26.00S,2023-02-05T18:33:56.2Z,1,REGULAR,block,,[],1626179,,,1610612753,33,26,2023-02-05T18:33:58Z,1350000,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M23.00S,2023-02-05T18:33:59.2Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,33,26,2023-02-05T18:34:04Z,1360000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,136.0,1.0,0.0,1.0,,,
139,PT01M22.00S,2023-02-05T18:34:00.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628365,7.440867279894875,49.01960784313725,1610612753,33,26,2023-02-05T18:41:16Z,1370000,False,5.0,17.0,1,left,MISS M. Fultz turnaround fadeaway Shot,[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
140,PT01M21.00S,2023-02-05T18:34:01.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,33,26,2023-02-05T18:34:01Z,1380000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,
141,PT01M15.00S,2023-02-05T18:34:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,93.24901445466492,51.225490196078425,1610612766,35,26,2023-02-05T18:41:34Z,1390000,False,6.0,11.0,1,right,T. Rozier running Layup (13 PTS),[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.26,Made,13.0,,,,,,,,,,,,,,,,,
142,PT01M01.00S,2023-02-05T18:34:22.6Z,1,REGULAR,3pt,Jump Shot,[],1631094,31.750985545335087,33.33333333333333,1610612753,35,26,2023-02-05T18:41:46Z,1400000,False,83.0,246.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
143,PT00M58.80S,2023-02-05T18:34:24.8Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,35,26,2023-02-05T18:34:27Z,1410000,False,,,0,,C. Anthony REBOUND (Off:1 Def:0),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,142.0,1.0,0.0,1.0,,,
144,PT00M58.80S,2023-02-05T18:34:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,5.995400788436268,47.05882352941176,1610612753,35,28,2023-02-05T18:34:34Z,1420000,False,15.0,4.0,1,left,C. Anthony putback Layup (4 PTS),[1630175],1610612753.0,ORL,putback,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,,,,,,,,,,,,,,,,,
145,PT00M36.80S,2023-02-05T18:34:49.9Z,1,REGULAR,3pt,Jump Shot,[],1628372,89.56964520367937,3.431372549019608,1610612766,35,28,2023-02-05T18:34:56Z,1430000,False,-233.0,46.0,1,right,MISS D. Smith Jr. pullup 3PT,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
146,PT00M33.80S,2023-02-05T18:34:52.7Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,35,28,2023-02-05T18:34:52Z,1440000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,145.0,1.0,0.0,1.0,,,
147,PT00M32.80S,2023-02-05T18:34:53.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,93.38042049934296,50.73529411764706,1610612766,35,28,2023-02-05T18:35:00Z,1450000,False,4.0,10.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1629667, 1628371]",1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,Isaac,1628371.0,,,,,,,
148,PT00M32.80S,2023-02-05T18:34:53.8Z,1,REGULAR,block,,[],1628371,,,1610612766,35,28,2023-02-05T18:34:55Z,1460000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M32.80S,2023-02-05T18:34:53.8Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,35,28,2023-02-05T18:35:00Z,1470000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,
150,PT00M23.10S,2023-02-05T18:35:03.5Z,1,REGULAR,3pt,Jump Shot,[],1630175,27.677398160315374,78.43137254901961,1610612753,35,28,2023-02-05T18:35:07Z,1480000,False,-142.0,208.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
151,PT00M21.20S,2023-02-05T18:35:05.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,35,28,2023-02-05T18:35:05Z,1490000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,150.0,2.0,2.0,0.0,,,
152,PT00M04.30S,2023-02-05T18:35:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.17542706964521,50.98039215686274,1610612766,35,28,2023-02-05T18:43:17Z,1500000,False,5.0,49.0,1,right,MISS T. Rozier driving floating Shot - blocked,"[1626179, 1630175]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,Anthony,1630175.0,,,,,,,
153,PT00M04.30S,2023-02-05T18:35:23.5Z,1,REGULAR,block,,[],1630175,,,1610612766,35,28,2023-02-05T18:35:30Z,1510000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M02.00S,2023-02-05T18:35:25.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,28,2023-02-05T18:36:05Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,152.0,,,,,,
154,PT00M02.00S,2023-02-05T18:36:01.5Z,1,REGULAR,jumpball,recovered,[],1628372,,,1610612766,35,28,2023-02-05T18:36:01Z,1530000,False,,,0,,Jump Ball T. Rozier vs. C. Anthony: Tip to D. Smith Jr.,"[1628372, 1626179, 1630175]",1610612766.0,CHA,heldball,D. Smith Jr.,1628372.0,Smith Jr.,D. Smith Jr.,Rozier,1626179.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2023-02-05T18:36:04.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628372,91.67214191852825,27.696078431372552,1610612766,37,28,2023-02-05T18:36:26Z,1560000,False,-112.0,26.0,1,right,D. Smith Jr. 11' pullup Jump Shot (7 PTS),[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,11.44,Made,7.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2023-02-05T18:36:33.9Z,1,REGULAR,period,end,[],0,,,1610612753,37,28,2023-02-05T18:36:33Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612753,37,28,2023-02-05T18:38:54Z,1590000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,37,28,2023-02-05T18:38:54Z,1600000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,37,28,2023-02-05T18:38:54Z,1610000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,out,['startperiod'],1628365,,,1610612753,37,28,2023-02-05T18:38:54Z,1620000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612753,37,28,2023-02-05T18:38:54Z,1630000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,37,28,2023-02-05T18:38:54Z,1640000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612753,37,28,2023-02-05T18:38:54Z,1650000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-02-05T18:37:29.4Z,2,REGULAR,substitution,in,['startperiod'],1631216,,,1610612753,37,28,2023-02-05T18:38:54Z,1660000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-02-05T18:38:47.0Z,2,REGULAR,period,start,[],0,,,1610612753,37,28,2023-02-05T18:38:55Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M45.00S,2023-02-05T18:39:01.4Z,2,REGULAR,3pt,Jump Shot,[],1631216,26.10052562417871,12.745098039215685,1610612753,37,31,2023-02-05T18:39:21Z,1680000,False,186.0,193.0,1,left,C. Houstan 26' 3PT  (3 PTS) (C. Anthony 2 AST),"[1631216, 1630175]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.81,Made,3.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
