actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
35,PT09M00.00S,2023-02-26T00:14:53.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.552562417871222,50.98039215686274,1610612748,5,4,2023-02-26T00:15:00Z,340000,False,-5.0,159.0,1,left,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.96,Missed,,,,,,,,,,,,,,,,,,
36,PT08M59.00S,2023-02-26T00:14:54.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,5,4,2023-02-26T00:15:00Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Center,,,35.0,,,,,,,,,,,,,,,,,
38,PT08M49.00S,2023-02-26T00:15:25.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,5.995400788436268,72.54901960784314,1610612748,5,4,2023-02-26T00:15:31Z,370000,False,-113.0,4.0,1,left,MISS T. Herro 11' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,11.28,Missed,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2023-02-26T00:15:27.3Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,5,4,2023-02-26T00:15:31Z,380000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
40,PT08M45.00S,2023-02-26T00:15:31.1Z,1,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612766,5,4,2023-02-26T00:15:41Z,390000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Hayward 2 FT),"[1629216, 202330]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,1.0,0.0,Hayward,202330.0,,,,,,,,
42,PT08M45.00S,2023-02-26T00:15:58.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,6,4,2023-02-26T00:15:58Z,410000,False,,,0,,G. Hayward Free Throw 1 of 2 (4 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT08M45.00S,2023-02-26T00:16:13.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,7,4,2023-02-26T00:16:13Z,420000,False,,,0,,G. Hayward Free Throw 2 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
44,PT08M32.00S,2023-02-26T00:16:26.2Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,7,4,2023-02-26T00:16:30Z,430000,False,,,0,,J. Butler lost ball TURNOVER (2 TO),"[202710, 1626179]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,
45,PT08M32.00S,2023-02-26T00:16:26.2Z,1,REGULAR,steal,,[],1626179,,,1610612766,7,4,2023-02-26T00:16:28Z,440000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M26.00S,2023-02-26T00:16:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630550,93.51182654402102,48.77450980392157,1610612766,7,4,2023-02-26T00:17:02Z,450000,False,-6.0,8.0,1,right,MISS J. Thor Layup - blocked,"[1630550, 201567]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,Love,201567.0
47,PT08M26.00S,2023-02-26T00:16:32.3Z,1,REGULAR,block,,[],201567,,,1610612766,7,4,2023-02-26T00:16:34Z,460000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M24.00S,2023-02-26T00:16:34.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,7,4,2023-02-26T00:16:35Z,470000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M14.00S,2023-02-26T00:16:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.338370565045992,50.0,1610612748,7,4,2023-02-26T00:16:47Z,480000,False,0.0,-2.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.23,Missed,,,,,,,,,,,,,,,,,,
50,PT08M12.00S,2023-02-26T00:16:45.9Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,7,4,2023-02-26T00:16:45Z,490000,False,,,0,,M. Williams REBOUND (Off:0 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,
51,PT08M07.00S,2023-02-26T00:16:51.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,94.43166885676742,4.166666666666666,1610612766,10,4,2023-02-26T00:16:56Z,500000,False,-229.0,0.0,1,right,T. Rozier 3PT  (5 PTS) (L. Ball 1 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,5.0,,,,,,,,,L. Ball,1630163.0,1.0,,
53,PT07M49.00S,2023-02-26T00:17:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,7.30946123521682,41.911764705882355,1610612748,10,4,2023-02-26T00:17:16Z,520000,False,40.0,16.0,1,left,MISS J. Butler turnaround Shot - blocked,"[202710, 1631109]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,Williams,1631109.0
54,PT07M49.00S,2023-02-26T00:17:09.1Z,1,REGULAR,block,,[],1631109,,,1610612748,10,4,2023-02-26T00:17:11Z,530000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M46.00S,2023-02-26T00:17:12.1Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,10,4,2023-02-26T00:17:16Z,540000,False,,,0,,M. Williams REBOUND (Off:0 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,5.0,5.0,0.0,,,,,,,,,,,,,,
56,PT07M36.00S,2023-02-26T00:17:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630550,66.83639947437582,33.57843137254902,1610612766,10,4,2023-02-26T00:17:29Z,550000,False,-82.0,259.0,1,right,MISS J. Thor 27' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
57,PT07M33.00S,2023-02-26T00:17:25.0Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,10,4,2023-02-26T00:17:25Z,560000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M30.00S,2023-02-26T00:17:29.9Z,1,REGULAR,foul,personal,['2freethrow'],202330,,,1610612748,10,4,2023-02-26T00:17:43Z,570000,False,,,0,,G. Hayward shooting personal FOUL (1 PF) (Herro 2 FT),"[202330, 1629639]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,2715.0,1.0,0.0,Herro,1629639.0,,,,,,,,
60,PT07M30.00S,2023-02-26T00:18:04.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629639,,,1610612748,10,5,2023-02-26T00:18:04Z,590000,False,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
61,PT07M30.00S,2023-02-26T00:18:22.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629639,,,1610612748,10,6,2023-02-26T00:18:22Z,600000,False,,,0,,T. Herro Free Throw 2 of 2 (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
62,PT07M16.00S,2023-02-26T00:18:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,86.67871222076215,50.245098039215684,1610612766,10,6,2023-02-26T00:18:45Z,610000,False,1.0,73.0,1,right,MISS G. Hayward 7' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2023-02-26T00:18:42.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,10,6,2023-02-26T00:18:45Z,620000,False,,,0,,M. Williams REBOUND (Off:1 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,6.0,5.0,1.0,,,,,,,,,,,,,,
64,PT07M12.00S,2023-02-26T00:18:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,91.67214191852825,49.50980392156863,1610612766,10,6,2023-02-26T00:18:49Z,630000,False,-2.0,26.0,1,right,MISS M. Williams Layup,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
65,PT07M12.00S,2023-02-26T00:18:42.4Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,10,6,2023-02-26T00:18:49Z,640000,False,,,0,,M. Williams REBOUND (Off:2 Def:5),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,64.0,7.0,5.0,2.0,,,,,,,,,,,,,,
66,PT07M08.00S,2023-02-26T00:18:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,94.40999984741211,50.0,1610612766,12,6,2023-02-26T00:18:45Z,650000,False,0.0,0.0,1,right,M. Williams tip Layup (2 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
67,PT06M58.00S,2023-02-26T00:18:55.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,11.383048620236531,4.6568627450980395,1610612748,12,6,2023-02-26T00:18:59Z,660000,False,227.0,55.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
68,PT06M55.00S,2023-02-26T00:18:58.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,12,6,2023-02-26T00:18:59Z,670000,False,,,0,,M. Williams REBOUND (Off:2 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,67.0,8.0,6.0,2.0,,,,,,,,,,,,,,
69,PT06M47.00S,2023-02-26T00:19:07.0Z,1,REGULAR,2pt,Jump Shot,[],1630163,74.72076215505913,62.99019607843137,1610612766,12,6,2023-02-26T00:19:10Z,680000,False,65.0,185.0,1,right,MISS L. Ball 19' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,19.62,Missed,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2023-02-26T00:19:09.0Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,12,6,2023-02-26T00:19:10Z,690000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Right Center,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT06M40.00S,2023-02-26T00:19:14.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,29.517082785808146,73.52941176470588,1610612748,12,9,2023-02-26T00:19:21Z,700000,False,-118.0,225.0,1,left,K. Love 25' 3PT  (3 PTS) (G. Vincent 1 AST),"[201567, 1629216]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.39,Made,,,,,3.0,,,,,,,,,G. Vincent,1629216.0,1.0,,
73,PT06M20.00S,2023-02-26T00:19:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,85.10183968462549,48.529411764705884,1610612766,12,9,2023-02-26T00:19:38Z,720000,False,-7.0,88.0,1,right,MISS T. Rozier 8' turnaround fadeaway Shot,[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.78,Missed,,,,,,,,,,,,,,,,,,
74,PT06M18.00S,2023-02-26T00:19:36.6Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,12,9,2023-02-26T00:19:38Z,730000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT06M09.00S,2023-02-26T00:19:45.0Z,1,REGULAR,2pt,Jump Shot,[],1629639,23.078186596583443,42.40196078431372,1610612748,12,9,2023-02-26T00:19:48Z,740000,False,38.0,164.0,1,left,MISS T. Herro 16' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,16.87,Missed,,,,,,,,,,,,,,,,,,
76,PT06M07.00S,2023-02-26T00:19:47.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,12,9,2023-02-26T00:19:48Z,750000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
77,PT06M01.00S,2023-02-26T00:19:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,93.38042049934296,3.6764705882352944,1610612766,12,9,2023-02-26T00:20:02Z,760000,False,-232.0,10.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
78,PT05M58.00S,2023-02-26T00:19:55.5Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,12,9,2023-02-26T00:20:02Z,770000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,
79,PT05M53.00S,2023-02-26T00:20:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,6.1268068331143235,48.529411764705884,1610612748,12,11,2023-02-26T00:23:54Z,780000,False,7.0,5.0,1,left,B. Adebayo running Layup (2 PTS) (K. Love 1 AST),"[1628389, 201567]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,2.0,,,,,,,,,K. Love,201567.0,1.0,,
