actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT01M15.00S,2023-01-03T01:00:35.5Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,40,53,2023-01-03T01:00:35Z,3190000,False,,,0,,A. Reaves Free Throw 2 of 2 (11 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
336,PT01M02.00S,2023-01-03T01:00:49.1Z,2,REGULAR,2pt,Jump Shot,[],1626179,16.245072273324574,24.754901960784316,1610612766,42,53,2023-01-03T01:00:53Z,3200000,False,126.0,100.0,1,left,T. Rozier 16' pullup Jump Shot (6 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,16.11,Made,6.0,,,,,,,,,,,,,
337,PT00M55.00S,2023-01-03T01:01:03.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612747,42,53,2023-01-03T01:01:12Z,3210000,False,,,0,,T. Rozier personal FOUL (1 PF) (Schroder 2 FT),"[1626179, 203471]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,202901.0,,,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0
340,PT00M55.00S,2023-01-03T01:01:25.1Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,42,54,2023-01-03T01:01:25Z,3230000,False,,,0,,D. Schroder Free Throw 1 of 2 (6 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
341,PT00M55.00S,2023-01-03T01:01:25.1Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,42,54,2023-01-03T01:01:46Z,3240000,False,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
342,PT00M52.50S,2023-01-03T01:01:27.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,42,54,2023-01-03T01:01:46Z,3250000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,341.0,8.0,6.0,2.0,,,,,,,,,
343,PT00M41.80S,2023-01-03T01:01:55.9Z,2,REGULAR,3pt,Jump Shot,[],1628372,5.863994743758213,94.6078431372549,1610612766,45,54,2023-01-03T01:02:02Z,3260000,False,-223.0,3.0,1,left,D. Smith Jr. 3PT  (5 PTS) (T. Rozier 3 AST),"[1628372, 1626179]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,22.3,Made,5.0,,,,,T. Rozier,1626179.0,3.0,,,,,,
345,PT00M32.80S,2023-01-03T01:02:07.0Z,2,REGULAR,2pt,Jump Shot,[],2544,78.13731931668858,26.47058823529412,1610612747,45,56,2023-01-03T01:02:11Z,3280000,False,-118.0,153.0,1,right,L. James 19' step back Jump Shot (19 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,19.3,Made,19.0,,,,,,,,,,,,,
346,PT00M25.00S,2023-01-03T01:02:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.521024967148489,45.83333333333333,1610612766,45,56,2023-01-03T01:02:25Z,3290000,False,21.0,9.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,2.26,Missed,,,,,,,,,,,,,,
347,PT00M22.70S,2023-01-03T01:02:23.1Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,45,56,2023-01-03T01:02:25Z,3300000,False,,,0,,T. Bryant REBOUND (Off:1 Def:6),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,346.0,7.0,6.0,1.0,,,,,,,,,
348,PT00M02.50S,2023-01-03T01:02:44.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,90.09526938239159,50.73529411764706,1610612747,45,58,2023-01-03T01:02:51Z,3310000,False,4.0,41.0,1,right,T. Bryant Hook (10 PTS) (L. James 3 AST),"[1628418, 2544]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,4.08,Made,10.0,,,,,L. James,2544.0,3.0,,,,,,
350,PT00M01.10S,2023-01-03T01:02:48.5Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,45,58,2023-01-03T01:02:56Z,3330000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1630559]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,1.0,Reaves,1630559.0,,,,,,,,,,,,,,,,
351,PT00M01.10S,2023-01-03T01:02:48.5Z,2,REGULAR,steal,,[],1630559,,,1610612747,45,58,2023-01-03T01:02:53Z,3340000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2023-01-03T01:02:54.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630559,86.02168199737189,25.0,1610612747,45,60,2023-01-03T01:19:06Z,3350000,False,-125.0,79.0,1,right,A. Reaves 14' pullup Jump Shot (13 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,14.78,Made,13.0,,,,,,,,,,,,,
353,PT00M00.00S,2023-01-03T01:02:58.6Z,2,REGULAR,period,end,[],0,,,1610612766,45,60,2023-01-03T01:02:58Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-01-03T01:04:07.4Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,45,60,2023-01-03T01:18:18Z,3380000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-01-03T01:04:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612766,45,60,2023-01-03T01:18:18Z,3390000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-01-03T01:04:07.4Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,45,60,2023-01-03T01:18:18Z,3400000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-01-03T01:04:07.4Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612766,45,60,2023-01-03T01:18:18Z,3410000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-01-03T01:18:22.1Z,3,REGULAR,period,start,[],0,,,1610612747,45,60,2023-01-03T01:18:22Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M46.00S,2023-01-03T01:18:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,7.703679369250986,63.48039215686274,1610612747,45,62,2023-01-03T01:18:50Z,3430000,False,-67.0,20.0,1,left,L. James 7' fadeaway Jump Shot (21 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.03,Made,21.0,,,,,,,,,,,,,
361,PT11M46.00S,2023-01-03T01:18:42.6Z,3,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612747,45,62,2023-01-03T01:18:52Z,3440000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (James 1 FT),"[1629023, 2544]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,James,2544.0
363,PT11M46.00S,2023-01-03T01:19:05.6Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,45,62,2023-01-03T01:19:14Z,3460000,False,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
364,PT11M45.00S,2023-01-03T01:19:06.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,45,62,2023-01-03T01:19:14Z,3470000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,
365,PT11M45.00S,2023-01-03T01:19:14.5Z,3,REGULAR,foul,personal,[],201976,,,1610612766,45,62,2023-01-03T01:19:22Z,3480000,False,,,0,,P. Beverley loose ball personal FOUL (1 PF),"[201976, 203486]",1610612747.0,LAL,loose ball,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Plumlee,203486.0
367,PT11M23.00S,2023-01-03T01:19:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,85.49605781865965,54.90196078431373,1610612766,47,62,2023-01-03T01:20:56Z,3500000,False,25.0,84.0,1,right,G. Hayward 8' driving floating Jump Shot (7 PTS),[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.73,Made,7.0,,,,,,,,,,,,,
368,PT11M04.00S,2023-01-03T01:19:57.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,7.703679369250986,49.26470588235294,1610612747,47,64,2023-01-03T01:20:02Z,3510000,False,4.0,20.0,1,left,T. Bryant cutting DUNK (12 PTS) (L. James 4 AST),"[1628418, 2544]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,2.02,Made,12.0,,,,,L. James,2544.0,4.0,,,,,,
370,PT10M44.00S,2023-01-03T01:20:17.5Z,3,REGULAR,2pt,Jump Shot,[],1626179,88.38699080157687,74.01960784313727,1610612766,47,64,2023-01-03T01:21:32Z,3530000,False,120.0,57.0,1,right,MISS T. Rozier 13' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,13.28,Missed,,,,,,,,,,,,,,
371,PT10M41.00S,2023-01-03T01:20:20.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,47,64,2023-01-03T01:21:32Z,3540000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,370.0,8.0,8.0,0.0,,,,,,,,,
372,PT10M35.00S,2023-01-03T01:20:25.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.389618922470433,52.20588235294118,1610612747,47,64,2023-01-03T01:22:31Z,3550000,False,-11.0,8.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,1.34,Missed,,,,,,,,,,,,,,
373,PT10M33.00S,2023-01-03T01:20:27.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,47,64,2023-01-03T01:20:29Z,3560000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,372.0,9.0,7.0,2.0,,,,,,,,,
374,PT10M28.00S,2023-01-03T01:20:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202330,92.59198423127464,45.588235294117645,1610612766,47,64,2023-01-03T01:22:55Z,3570000,False,-22.0,17.0,1,right,MISS G. Hayward running Layup,[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,2.79,Missed,,,,,,,,,,,,,,
375,PT10M27.00S,2023-01-03T01:20:33.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,47,64,2023-01-03T01:20:39Z,3580000,False,,,0,,T. Bryant REBOUND (Off:1 Def:7),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,374.0,8.0,7.0,1.0,,,,,,,,,
376,PT10M24.00S,2023-01-03T01:20:36.4Z,3,REGULAR,turnover,bad pass,[],1628418,,,1610612747,47,64,2023-01-03T01:20:42Z,3590000,False,,,0,,T. Bryant bad pass TURNOVER (1 TO),"[1628418, 1630163]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,1.0,Ball,1630163.0,,,,,,,,,,,,,,,,
377,PT10M24.00S,2023-01-03T01:20:36.4Z,3,REGULAR,steal,,[],1630163,,,1610612766,47,64,2023-01-03T01:20:39Z,3600000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
378,PT10M15.00S,2023-01-03T01:20:46.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,67.09921156373193,36.27450980392157,1610612766,47,64,2023-01-03T01:20:50Z,3610000,False,-69.0,257.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,26.58,Missed,,,,,,,,,,,,,,
379,PT10M11.00S,2023-01-03T01:20:50.1Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,47,64,2023-01-03T01:20:50Z,3620000,False,,,0,,T. Bryant REBOUND (Off:1 Def:8),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,378.0,9.0,8.0,1.0,,,,,,,,,
380,PT09M55.00S,2023-01-03T01:21:06.1Z,3,REGULAR,2pt,Jump Shot,[],2544,19.004599211563733,74.01960784313727,1610612747,47,66,2023-01-03T01:21:11Z,3630000,False,-120.0,126.0,1,left,L. James 17' step back Jump Shot (23 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,17.41,Made,23.0,,,,,,,,,,,,,
381,PT09M44.00S,2023-01-03T01:21:22.6Z,3,REGULAR,foul,personal,[],203471,,,1610612766,47,66,2023-01-03T01:21:35Z,3640000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1630163]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Ball,1630163.0
383,PT09M43.00S,2023-01-03T01:21:42.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,47,66,2023-01-03T01:21:48Z,3660000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,1626302.0,,,,,,,,,,,,,,,,,,,
384,PT09M38.00S,2023-01-03T01:21:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,67.23061760840999,24.509803921568626,1610612766,50,66,2023-01-03T01:21:52Z,3670000,False,-127.0,256.0,1,right,L. Ball 28' 3PT  (8 PTS) (P. Washington 2 AST),"[1630163, 1629023]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,28.55,Made,8.0,,,,,P. Washington,1629023.0,2.0,,,,,,
386,PT09M17.00S,2023-01-03T01:22:09.6Z,3,REGULAR,3pt,Jump Shot,[],1628972,8.886333771353483,2.696078431372549,1610612747,50,69,2023-01-03T01:22:14Z,3690000,False,237.0,31.0,1,left,T. Brown Jr. 3PT  (6 PTS) (T. Bryant 1 AST),"[1628972, 1628418]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,23.85,Made,6.0,,,,,T. Bryant,1628418.0,1.0,,,,,,
388,PT09M02.00S,2023-01-03T01:22:23.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,87.99277266754271,97.05882352941177,1610612766,50,69,2023-01-03T01:25:46Z,3710000,False,235.0,60.0,1,right,MISS L. Ball 24' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,24.29,Missed,,,,,,,,,,,,,,
389,PT08M59.00S,2023-01-03T01:22:26.7Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,50,69,2023-01-03T01:22:27Z,3720000,False,,,0,,L. James REBOUND (Off:0 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,388.0,9.0,9.0,0.0,,,,,,,,,
390,PT08M58.00S,2023-01-03T01:22:33.2Z,3,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612747,50,69,2023-01-03T01:22:49Z,3730000,False,,,0,,P. Washington shooting personal FOUL (3 PF) (James 2 FT),"[1629023, 2544]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,James,2544.0
392,PT08M58.00S,2023-01-03T01:22:57.9Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,50,70,2023-01-03T01:22:57Z,3750000,False,,,0,,L. James Free Throw 1 of 2 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
393,PT08M58.00S,2023-01-03T01:23:16.6Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,50,71,2023-01-03T01:23:16Z,3760000,False,,,0,,L. James Free Throw 2 of 2 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
394,PT08M58.00S,2023-01-03T01:23:28.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,50,71,2023-01-03T01:23:28Z,3770000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M40.00S,2023-01-03T01:26:30.1Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,50,71,2023-01-03T01:26:36Z,3780000,False,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 2544]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,4.0,James,2544.0,,,,,,,,,,,,,,,,
396,PT08M40.00S,2023-01-03T01:26:30.1Z,3,REGULAR,steal,,[],2544,,,1610612747,50,71,2023-01-03T01:26:32Z,3790000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
397,PT08M38.00S,2023-01-03T01:26:37.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,7.178055190538765,53.18627450980392,1610612747,50,73,2023-01-03T01:26:52Z,3800000,False,-16.0,15.0,1,left,L. James running Layup (27 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,2.19,Made,27.0,,,,,,,,,,,,,
398,PT08M38.00S,2023-01-03T01:26:41.8Z,3,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612747,50,73,2023-01-03T01:26:54Z,3810000,False,,,0,,P. Washington shooting personal FOUL (4 PF) (James 1 FT),"[1629023, 2544]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,4.0,0.0,James,2544.0
400,PT08M38.00S,2023-01-03T01:26:55.9Z,3,REGULAR,substitution,out,[],1629023,,,1610612747,50,73,2023-01-03T01:27:00Z,3830000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M38.00S,2023-01-03T01:26:55.9Z,3,REGULAR,substitution,in,[],1629667,,,1610612747,50,73,2023-01-03T01:27:00Z,3840000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M38.00S,2023-01-03T01:27:16.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",2544,,,1610612747,50,74,2023-01-03T01:27:16Z,3850000,False,,,0,,L. James Free Throw 1 of 1 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
403,PT08M15.00S,2023-01-03T01:27:42.0Z,3,REGULAR,3pt,Jump Shot,[],1630163,82.21090670170827,4.6568627450980395,1610612766,53,74,2023-01-03T01:27:46Z,3860000,False,-227.0,115.0,1,right,L. Ball 25' 3PT step back (11 PTS) (J. McDaniels 2 AST),"[1630163, 1629667]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,25.41,Made,11.0,,,,,J. McDaniels,1629667.0,2.0,,,,,,
405,PT08M08.00S,2023-01-03T01:27:49.0Z,3,REGULAR,2pt,Jump Shot,[],2544,23.603810775295663,66.91176470588235,1610612747,53,74,2023-01-03T01:27:53Z,3880000,False,-85.0,169.0,1,left,MISS L. James 18' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,18.94,Missed,,,,,,,,,,,,,,
406,PT08M04.00S,2023-01-03T01:27:53.0Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,53,74,2023-01-03T01:27:53Z,3890000,False,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,
407,PT08M02.00S,2023-01-03T01:27:58.3Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612766,53,74,2023-01-03T01:28:23Z,3900000,False,,,0,,D. Schroder shooting personal FOUL (3 PF) (Plumlee 2 FT),"[203471, 203486]",1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,Plumlee,203486.0
409,PT08M02.00S,2023-01-03T01:29:26.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203486,,,1610612766,54,74,2023-01-03T01:29:47Z,3920000,False,,,0,,M. Plumlee Free Throw 1 of 2 (14 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
410,PT08M02.00S,2023-01-03T01:29:26.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203486,,,1610612766,54,74,2023-01-03T01:29:47Z,3930000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
411,PT07M59.00S,2023-01-03T01:29:29.6Z,3,REGULAR,rebound,defensive,[],201976,,,1610612747,54,74,2023-01-03T01:29:47Z,3940000,False,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,410.0,4.0,2.0,2.0,,,,,,,,,
412,PT07M45.00S,2023-01-03T01:30:00.3Z,3,REGULAR,3pt,Jump Shot,[],1628972,5.995400788436268,96.07843137254902,1610612747,54,74,2023-01-03T01:30:05Z,3950000,False,-230.0,4.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,23.04,Missed,,,,,,,,,,,,,,
413,PT07M42.00S,2023-01-03T01:30:03.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,54,74,2023-01-03T01:30:05Z,3960000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,
414,PT07M41.00S,2023-01-03T01:30:04.2Z,3,REGULAR,turnover,lost ball,[],1626179,,,1610612766,54,74,2023-01-03T01:30:09Z,3970000,False,,,0,,T. Rozier lost ball TURNOVER (2 TO),"[1626179, 1628972]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,2.0,Brown Jr.,1628972.0,,,,,,,,,,,,,,,,
415,PT07M41.00S,2023-01-03T01:30:04.2Z,3,REGULAR,steal,,[],1628972,,,1610612747,54,74,2023-01-03T01:30:06Z,3980000,False,,,0,,T. Brown Jr. STEAL (2 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
416,PT07M36.00S,2023-01-03T01:30:08.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,6.258212877792378,51.225490196078425,1610612747,54,76,2023-01-03T01:30:33Z,3990000,False,-6.0,6.0,1,left,L. James alley-oop DUNK (30 PTS) (D. Schroder 3 AST),"[2544, 203471]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,0.88,Made,30.0,,,,,D. Schroder,203471.0,3.0,,,,,,
418,PT07M22.00S,2023-01-03T01:30:30.9Z,3,REGULAR,2pt,Jump Shot,[],1629667,92.19776609724047,29.901960784313726,1610612766,56,76,2023-01-03T01:31:18Z,4010000,False,-100.0,21.0,1,right,J. McDaniels 10' driving floating Jump Shot (2 PTS) (L. Ball 2 AST),"[1629667, 1630163]",1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,10.26,Made,2.0,,,,,L. Ball,1630163.0,2.0,,,,,,
420,PT07M16.00S,2023-01-03T01:30:36.8Z,3,REGULAR,3pt,Jump Shot,[],201976,27.808804204993432,81.37254901960785,1610612747,56,76,2023-01-03T01:30:44Z,4030000,False,-157.0,209.0,1,left,MISS P. Beverley 26' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,26.13,Missed,,,,,,,,,,,,,,
421,PT07M16.00S,2023-01-03T01:30:36.8Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,56,76,2023-01-03T01:30:44Z,4040000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,420.0,3.0,3.0,0.0,,,,,,,,,
