shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
11:23,193,PT11M23.00S,2022-12-15T00:42:19.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,66.96780551905388,21.568627450980394,1610612766,38,35,2022-12-15T00:42:25Z,1930000,False,-142.0,258.0,1,right,K. Oubre Jr. 29' 3PT  (11 PTS) (L. Ball 4 AST),"[1626162, 1630163]",12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,,,,,29.46,,L. Ball,1630163.0,4.0,,,,
11:09,195,PT11M09.00S,2022-12-15T00:42:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.652431011826544,54.65686274509803,1610612765,38,37,2022-12-15T00:42:41Z,1950000,False,-23.0,10.0,1,left,M. Bagley III reverse Layup (4 PTS) (C. Joseph 1 AST),"[1628963, 202709]",35,1610612765.0,DET,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,2.54,,C. Joseph,202709.0,1.0,,,,
10:54,197,PT10M54.00S,2022-12-15T00:42:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630163,61.84296977660972,50.49019607843137,1610612766,38,37,2022-12-15T00:42:53Z,1970000,False,2.0,306.0,1,right,MISS L. Ball 30' 3PT,[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,30.62,,,,,,,,
10:53,198,PT10M53.00S,2022-12-15T00:42:49.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,38,37,2022-12-15T00:42:53Z,1980000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,197.0,,,,,,,,,,,,
10:53,199,PT10M53.00S,2022-12-15T00:42:54.6Z,2,REGULAR,foul,personal,[],1630539,,,1610612765,38,37,2022-12-15T00:43:06Z,1990000,False,,,0,,K. Jones loose ball personal FOUL (2 PF),"[1630539, 1630180]",23,1610612766.0,CHA,loose ball,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,1628485.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
10:42,201,PT10M42.00S,2022-12-15T00:43:12.8Z,2,REGULAR,3pt,Jump Shot,[],1630180,28.597240473061763,76.47058823529412,1610612765,38,37,2022-12-15T00:43:16Z,2010000,False,-132.0,216.0,1,left,MISS S. Bey 25' 3PT,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.36,,,,,,,,
10:39,202,PT10M39.00S,2022-12-15T00:43:15.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,38,37,2022-12-15T00:43:15Z,2020000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,
10:34,203,PT10M34.00S,2022-12-15T00:43:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,88.64980289093299,45.09803921568628,1610612766,38,37,2022-12-15T00:43:43Z,2030000,False,-25.0,54.0,1,right,MISS T. Maledon driving floating Shot,[1630177],9,1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.95,,,,,,,,
10:34,204,PT10M34.00S,2022-12-15T00:43:21.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,38,37,2022-12-15T00:43:43Z,2040000,False,,,0,,TEAM offensive REBOUND,[],,1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203.0,,,,,,,,,,,,
10:34,206,PT10M34.00S,2022-12-15T00:43:29.3Z,2,REGULAR,substitution,out,[],1630177,,,1610612766,38,37,2022-12-15T00:43:37Z,2060000,False,,,0,,SUB out: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
10:34,207,PT10M34.00S,2022-12-15T00:43:29.3Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,38,37,2022-12-15T00:43:37Z,2070000,False,,,0,,SUB in: J. McDaniels,[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
10:24,208,PT10M24.00S,2022-12-15T00:43:48.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,68.80749014454665,19.362745098039216,1610612766,41,37,2022-12-15T00:44:10Z,2080000,False,-153.0,241.0,1,right,K. Oubre Jr. 28' 3PT pullup (14 PTS) (N. Richards 1 AST),"[1626162, 1630208]",12,1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,,,,28.53,,N. Richards,1630208.0,1.0,,,,
10:01,210,PT10M01.00S,2022-12-15T00:44:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628995,8.360709592641262,4.411764705882353,1610612765,41,37,2022-12-15T00:44:14Z,2100000,False,228.0,26.0,1,left,MISS K. Knox II 3PT,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.94,,,,,,,,
09:59,211,PT09M59.00S,2022-12-15T00:44:13.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,41,37,2022-12-15T00:44:14Z,2110000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,
09:49,212,PT09M49.00S,2022-12-15T00:44:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.07293035479631,48.77450980392157,1610612766,41,37,2022-12-15T00:44:48Z,2120000,False,-6.0,69.0,1,right,MISS L. Ball 6' fadeaway Shot,[1630163],1,1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.93,,,,,,,,
09:47,213,PT09M47.00S,2022-12-15T00:44:27.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,41,37,2022-12-15T00:44:33Z,2130000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,212.0,,,,,,,,,,,,
09:41,215,PT09M41.00S,2022-12-15T00:44:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612765,41,37,2022-12-15T00:45:04Z,2150000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Knox II 2 FT),"[1630208, 1628995]",4,1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Knox II,1628995.0,,,,,,,,,,,,,,,
09:41,217,PT09M41.00S,2022-12-15T00:45:10.1Z,2,REGULAR,freethrow,1 of 2,[],1628995,,,1610612765,41,38,2022-12-15T00:45:10Z,2170000,False,,,0,,K. Knox II Free Throw 1 of 2 (9 PTS),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
09:41,218,PT09M41.00S,2022-12-15T00:45:22.5Z,2,REGULAR,freethrow,2 of 2,[],1628995,,,1610612765,41,39,2022-12-15T00:45:22Z,2180000,False,,,0,,K. Knox II Free Throw 2 of 2 (10 PTS),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
09:30,219,PT09M30.00S,2022-12-15T00:45:40.6Z,2,REGULAR,foul,personal,[],202709,,,1610612766,41,39,2022-12-15T00:46:37Z,2190000,False,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 1630208]",18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
09:14,221,PT09M14.00S,2022-12-15T00:46:08.5Z,2,REGULAR,3pt,Jump Shot,[],1629667,87.33574244415243,96.07843137254902,1610612766,44,39,2022-12-15T00:46:12Z,2210000,False,230.0,67.0,1,right,J. McDaniels 3PT step back (8 PTS),[1629667],6,1610612766.0,CHA,step back,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,,,,,23.98,,,,,,,,
08:53,222,PT08M53.00S,2022-12-15T00:46:28.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,9.280551905387648,4.411764705882353,1610612765,44,42,2022-12-15T00:46:33Z,2220000,False,228.0,35.0,1,left,S. Bey 3PT  (3 PTS) (A. Burks 3 AST),"[1630180, 202692]",41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,23.05,,A. Burks,202692.0,3.0,,,,
08:47,224,PT08M47.00S,2022-12-15T00:46:43.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,44,42,2022-12-15T00:46:43Z,2240000,False,,,0,,CHA Timeout,[],,1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:37,225,PT08M37.00S,2022-12-15T00:49:45.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630163,92.85479632063075,57.59803921568627,1610612766,46,42,2022-12-15T00:49:54Z,2250000,False,38.0,15.0,1,right,L. Ball bank Hook (7 PTS),[1630163],1,1610612766.0,CHA,bank,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,4.07,,,,,,,,
08:19,226,PT08M19.00S,2022-12-15T00:50:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.1268068331143235,46.07843137254902,1610612765,46,44,2022-12-15T00:50:21Z,2260000,False,20.0,5.0,1,left,S. Bey driving Layup (5 PTS),[1630180],41,1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,2.03,,,,,,,,
08:19,227,PT08M19.00S,2022-12-15T00:50:25.1Z,2,REGULAR,foul,personal,['1freethrow'],1630539,,,1610612765,46,44,2022-12-15T00:50:34Z,2270000,False,,,0,,K. Jones shooting personal FOUL (3 PF) (Bey 1 FT),"[1630539, 1630180]",23,1610612766.0,CHA,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,2714.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
08:19,229,PT08M19.00S,2022-12-15T00:50:34.9Z,2,REGULAR,substitution,out,[],1630539,,,1610612765,46,44,2022-12-15T00:50:57Z,2290000,False,,,0,,SUB out: K. Jones,[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
08:19,230,PT08M19.00S,2022-12-15T00:50:34.9Z,2,REGULAR,substitution,in,[],1629023,,,1610612765,46,44,2022-12-15T00:50:57Z,2300000,False,,,0,,SUB in: P. Washington,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
08:19,231,PT08M19.00S,2022-12-15T00:50:55.5Z,2,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,46,44,2022-12-15T00:50:58Z,2310000,False,,,0,,MISS S. Bey Free Throw 1 of 1,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
08:16,232,PT08M16.00S,2022-12-15T00:50:58.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,46,44,2022-12-15T00:50:58Z,2320000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,
08:06,233,PT08M06.00S,2022-12-15T00:51:07.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,62.89421813403416,49.26470588235294,1610612766,49,44,2022-12-15T00:51:11Z,2330000,False,-4.0,296.0,1,right,L. Ball 29' 3PT pullup (10 PTS),[1630163],1,1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,,,,,29.63,,,,,,,,
07:52,234,PT07M52.00S,2022-12-15T00:51:20.6Z,2,REGULAR,3pt,Jump Shot,[],202692,33.065045992115635,39.950980392156865,1610612765,49,47,2022-12-15T00:51:26Z,2340000,False,50.0,258.0,1,left,A. Burks 26' 3PT step back (5 PTS),[202692],5,1610612765.0,DET,step back,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,,,,,26.31,,,,,,,,
07:35,235,PT07M35.00S,2022-12-15T00:51:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.19776609724047,61.274509803921575,1610612766,49,47,2022-12-15T00:52:16Z,2350000,False,56.0,21.0,1,right,MISS K. Oubre Jr. 6' driving Layup,[1626162],12,1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.01,,,,,,,,
07:35,236,PT07M35.00S,2022-12-15T00:51:38.7Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,49,47,2022-12-15T00:52:16Z,2360000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,
07:35,237,PT07M35.00S,2022-12-15T00:51:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612766,49,47,2022-12-15T00:52:02Z,2370000,False,,,0,,K. Knox II shooting personal FOUL (1 PF) (Richards 2 FT),"[1628995, 1630208]",20,1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
07:35,239,PT07M35.00S,2022-12-15T00:52:15.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,49,47,2022-12-15T00:52:15Z,2390000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
07:35,240,PT07M35.00S,2022-12-15T00:52:15.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,49,47,2022-12-15T00:52:15Z,2400000,False,,,0,,TEAM offensive REBOUND,[],,1610612766.0,CHA,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,
07:35,241,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,49,47,2022-12-15T00:52:32Z,2410000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,242,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,out,[],202692,,,1610612766,49,47,2022-12-15T00:52:32Z,2420000,False,,,0,,SUB out: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,243,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,out,[],1628963,,,1610612766,49,47,2022-12-15T00:52:32Z,2430000,False,,,0,,SUB out: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,244,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,49,47,2022-12-15T00:52:32Z,2440000,False,,,0,,SUB in: T. Rozier,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,245,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,in,[],1631093,,,1610612766,49,47,2022-12-15T00:52:32Z,2450000,False,,,0,,SUB in: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,246,PT07M35.00S,2022-12-15T00:52:17.1Z,2,REGULAR,substitution,in,[],1631105,,,1610612766,49,47,2022-12-15T00:52:32Z,2460000,False,,,0,,SUB in: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35,247,PT07M35.00S,2022-12-15T00:52:45.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,50,47,2022-12-15T00:52:45Z,2470000,False,,,0,,N. Richards Free Throw 2 of 2 (1 PTS),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
07:23,248,PT07M23.00S,2022-12-15T00:52:58.7Z,2,REGULAR,turnover,bad pass,[],202709,,,1610612765,50,47,2022-12-15T00:53:04Z,2480000,False,,,0,,C. Joseph bad pass TURNOVER (2 TO),"[202709, 1629667]",18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,,,McDaniels,1629667.0
07:23,249,PT07M23.00S,2022-12-15T00:52:58.7Z,2,REGULAR,steal,,[],1629667,,,1610612766,50,47,2022-12-15T00:53:01Z,2490000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
07:18,250,PT07M18.00S,2022-12-15T00:53:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,91.67214191852825,50.245098039215684,1610612766,52,47,2022-12-15T00:53:09Z,2500000,False,1.0,26.0,1,right,J. McDaniels running finger roll Layup (10 PTS),[1629667],6,1610612766.0,CHA,running finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,2.58,,,,,,,,
07:00,251,PT07M00.00S,2022-12-15T00:53:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,15.588042049934298,54.41176470588235,1610612765,52,47,2022-12-15T00:53:26Z,2510000,False,-22.0,94.0,1,left,MISS J. Ivey 9' turnaround Shot,[1631093],23,1610612765.0,DET,turnaround,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.66,,,,,,,,
06:59,252,PT06M59.00S,2022-12-15T00:53:23.0Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,52,47,2022-12-15T00:53:23Z,2520000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,251.0,2.0,1.0,1.0,,,,,,,,,
06:59,253,PT06M59.00S,2022-12-15T00:53:25.9Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612765,52,47,2022-12-15T00:53:42Z,2530000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Ivey 2 FT),"[1630208, 1631093]",4,1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
06:59,255,PT06M59.00S,2022-12-15T00:53:50.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631093,,,1610612765,52,48,2022-12-15T00:53:50Z,2550000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
06:59,256,PT06M59.00S,2022-12-15T00:53:52.3Z,2,REGULAR,substitution,out,[],1630180,,,1610612765,52,48,2022-12-15T00:54:01Z,2560000,False,,,0,,SUB out: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,257,PT06M59.00S,2022-12-15T00:53:52.3Z,2,REGULAR,substitution,in,[],202711,,,1610612765,52,48,2022-12-15T00:54:01Z,2570000,False,,,0,,SUB in: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,258,PT06M59.00S,2022-12-15T00:54:11.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631093,,,1610612765,52,49,2022-12-15T00:54:11Z,2580000,False,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
06:40,259,PT06M40.00S,2022-12-15T00:54:31.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,92.59198423127464,50.245098039215684,1610612766,54,49,2022-12-15T00:54:35Z,2590000,False,1.0,17.0,1,right,P. Washington driving DUNK (5 PTS),[1629023],25,1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,1.71,,,,,,,,
06:25,260,PT06M25.00S,2022-12-15T00:54:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,8.754927726675426,54.65686274509803,1610612765,54,49,2022-12-15T00:54:52Z,2600000,False,-23.0,30.0,1,left,MISS J. Ivey Layup - blocked,"[1631093, 1630208]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.78,,,,,Richards,1630208.0,,
06:25,261,PT06M25.00S,2022-12-15T00:54:46.3Z,2,REGULAR,block,,[],1630208,,,1610612765,54,49,2022-12-15T00:54:48Z,2610000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:23,262,PT06M23.00S,2022-12-15T00:54:48.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,54,49,2022-12-15T00:54:52Z,2620000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1,1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,
06:23,263,PT06M23.00S,2022-12-15T00:54:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,92.59198423127464,50.245098039215684,1610612766,56,49,2022-12-15T00:55:01Z,2630000,False,1.0,17.0,1,right,J. McDaniels running Layup (12 PTS) (L. Ball 5 AST),"[1629667, 1630163]",6,1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,1.71,,L. Ball,1630163.0,5.0,,,,
06:23,265,PT06M23.00S,2022-12-15T00:54:55.7Z,2,REGULAR,foul,personal,['1freethrow'],1628995,,,1610612766,56,49,2022-12-15T00:55:14Z,2650000,False,,,0,,K. Knox II shooting personal FOUL (2 PF) (McDaniels 1 FT),"[1628995, 1629667]",20,1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,
06:23,267,PT06M23.00S,2022-12-15T00:55:26.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,56,49,2022-12-15T00:55:26Z,2670000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,268,PT06M23.00S,2022-12-15T00:55:31.0Z,2,REGULAR,substitution,out,[],202709,,,1610612766,56,49,2022-12-15T00:57:54Z,2680000,False,,,0,,SUB out: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,269,PT06M23.00S,2022-12-15T00:55:31.0Z,2,REGULAR,substitution,out,[],1628995,,,1610612766,56,49,2022-12-15T00:57:54Z,2690000,False,,,0,,SUB out: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,270,PT06M23.00S,2022-12-15T00:55:31.0Z,2,REGULAR,substitution,in,[],1630165,,,1610612766,56,49,2022-12-15T00:57:54Z,2700000,False,,,0,,SUB in: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,271,PT06M23.00S,2022-12-15T00:55:31.0Z,2,REGULAR,substitution,in,[],1630191,,,1610612766,56,49,2022-12-15T00:57:54Z,2710000,False,,,0,,SUB in: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23,272,PT06M23.00S,2022-12-15T00:58:09.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629667,,,1610612766,57,49,2022-12-15T00:58:09Z,2720000,False,,,0,,J. McDaniels Free Throw 1 of 1 (13 PTS),[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
06:10,273,PT06M10.00S,2022-12-15T00:58:30.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612765,57,49,2022-12-15T00:58:45Z,2730000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Ivey 2 FT),"[1626179, 1631093]",3,1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
06:10,275,PT06M10.00S,2022-12-15T00:58:48.7Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,57,50,2022-12-15T00:59:01Z,2750000,False,,,0,,J. Ivey Free Throw 1 of 2 (3 PTS),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
06:10,276,PT06M10.00S,2022-12-15T00:58:48.7Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,57,50,2022-12-15T00:59:01Z,2760000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
