actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
90,PT04M44.00S,2022-12-30T00:23:44.1Z,1,REGULAR,block,,[],203486,,,1610612760,23,17,2022-12-30T00:23:46Z,900000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M44.00S,2022-12-30T00:23:44.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,23,17,2022-12-30T00:23:54Z,910000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,89.0,3.0,3.0,0.0,,,,
92,PT04M44.00S,2022-12-30T00:23:58.7Z,1,REGULAR,foul,personal,[],1628983,,,1610612766,23,17,2022-12-30T00:24:06Z,920000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1630163]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,1.0,0.0,Ball,1630163.0,,,,,,,,,
94,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,23,17,2022-12-30T00:24:18Z,940000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,23,17,2022-12-30T00:24:18Z,950000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,out,[],1630581,,,1610612766,23,17,2022-12-30T00:24:18Z,960000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,out,[],1631119,,,1610612766,23,17,2022-12-30T00:24:18Z,970000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,23,17,2022-12-30T00:24:18Z,980000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,23,17,2022-12-30T00:24:18Z,990000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,in,[],203488,,,1610612766,23,17,2022-12-30T00:24:18Z,1000000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M44.00S,2022-12-30T00:24:06.1Z,1,REGULAR,substitution,in,[],1630544,,,1610612766,23,17,2022-12-30T00:24:18Z,1010000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M27.00S,2022-12-30T00:24:43.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,79.84559789750328,7.598039215686274,1610612766,23,17,2022-12-30T00:24:47Z,1020000,False,-212.0,137.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
103,PT04M24.00S,2022-12-30T00:24:46.5Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,23,17,2022-12-30T00:24:47Z,1030000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,
104,PT04M20.00S,2022-12-30T00:24:50.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630544,11.12023653088042,68.87254901960785,1610612760,23,17,2022-12-30T00:27:37Z,1040000,False,-94.0,52.0,1,left,MISS T. Mann 10' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,10.78,Missed,,,,,,,,,,,,,,,,,,
105,PT04M18.00S,2022-12-30T00:24:52.3Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,23,17,2022-12-30T00:24:55Z,1050000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,
106,PT04M05.00S,2022-12-30T00:25:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.59198423127464,50.98039215686274,1610612766,25,17,2022-12-30T00:25:09Z,1060000,False,5.0,17.0,1,right,T. Rozier driving finger roll Layup (2 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,,,,,,,,,,,,,,,,,
107,PT03M53.00S,2022-12-30T00:25:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.732588699080158,53.18627450980392,1610612760,25,19,2022-12-30T00:25:20Z,1070000,False,-16.0,1.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.6,Made,4.0,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2022-12-30T00:25:36.7Z,1,REGULAR,3pt,Jump Shot,[],1629667,91.40932982917214,95.58823529411765,1610612766,25,19,2022-12-30T00:28:45Z,1080000,False,228.0,28.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
109,PT03M31.00S,2022-12-30T00:25:39.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,25,19,2022-12-30T00:25:40Z,1090000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,108.0,2.0,1.0,1.0,,,,
110,PT03M25.00S,2022-12-30T00:25:45.6Z,1,REGULAR,3pt,Jump Shot,[],1628983,32.40801576872536,40.44117647058824,1610612760,25,22,2022-12-30T00:25:51Z,1100000,False,48.0,252.0,1,left,S. Gilgeous-Alexander 25' 3PT step back (7 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.66,Made,7.0,,,,,,,,,,,,,,,,,
111,PT03M17.00S,2022-12-30T00:26:01.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,25,22,2022-12-30T00:26:01Z,1110000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,out,[],203486,,,1610612766,25,22,2022-12-30T00:28:46Z,1120000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612766,25,22,2022-12-30T00:28:46Z,1130000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612766,25,22,2022-12-30T00:28:46Z,1140000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,25,22,2022-12-30T00:28:46Z,1150000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,in,[],1630198,,,1610612766,25,22,2022-12-30T00:28:46Z,1160000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2022-12-30T00:26:04.7Z,1,REGULAR,substitution,in,[],1630598,,,1610612766,25,22,2022-12-30T00:28:46Z,1170000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2022-12-30T00:28:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,89.43823915900131,53.431372549019606,1610612766,27,22,2022-12-30T00:30:12Z,1180000,False,17.0,47.0,1,right,K. Oubre Jr. driving floating Jump Shot (2 PTS) (T. Rozier 3 AST),"[1626162, 1626179]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,2.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
120,PT02M52.00S,2022-12-30T00:29:14.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,19.136005256241788,92.40196078431373,1610612760,27,22,2022-12-30T00:29:24Z,1200000,False,-212.0,127.0,1,left,MISS T. Mann 24' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
121,PT02M52.00S,2022-12-30T00:29:14.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,27,22,2022-12-30T00:29:24Z,1210000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,
122,PT02M43.00S,2022-12-30T00:29:24.5Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,27,22,2022-12-30T00:29:38Z,1220000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1628983]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Gilgeous-Alexander,1628983.0
123,PT02M43.00S,2022-12-30T00:29:24.5Z,1,REGULAR,steal,,[],1628983,,,1610612760,27,22,2022-12-30T00:29:27Z,1230000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M38.00S,2022-12-30T00:29:28.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,6.258212877792378,50.73529411764706,1610612760,27,24,2022-12-30T00:30:59Z,1240000,False,-4.0,6.0,1,left,S. Gilgeous-Alexander running DUNK (9 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.73,Made,9.0,,,,,,,,,,,,,,,,,
125,PT02M19.00S,2022-12-30T00:29:47.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,72.61826544021025,18.872549019607842,1610612766,27,24,2022-12-30T00:29:52Z,1250000,False,-156.0,205.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
126,PT02M16.00S,2022-12-30T00:29:50.3Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,27,24,2022-12-30T00:29:52Z,1260000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,125.0,2.0,2.0,0.0,,,,
127,PT02M05.00S,2022-12-30T00:30:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203488,13.354139290407357,56.127450980392155,1610612760,27,24,2022-12-30T00:30:17Z,1270000,False,-31.0,73.0,1,left,MISS M. Muscala 7' Jump Shot,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
128,PT02M05.00S,2022-12-30T00:30:02.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,27,24,2022-12-30T00:30:17Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,127.0,,,,,,,
130,PT02M05.00S,2022-12-30T00:30:09.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,27,24,2022-12-30T00:30:24Z,1300000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2022-12-30T00:30:09.6Z,1,REGULAR,substitution,in,[],202330,,,1610612766,27,24,2022-12-30T00:30:24Z,1310000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M51.00S,2022-12-30T00:30:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.99277266754271,53.92156862745098,1610612766,29,24,2022-12-30T00:34:47Z,1320000,False,20.0,60.0,1,right,K. Oubre Jr. 6' driving floating Jump Shot (4 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,4.0,,,,,,,,,,,,,,,,,
134,PT01M40.00S,2022-12-30T00:30:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.754927726675426,49.01960784313725,1610612760,29,24,2022-12-30T00:32:59Z,1340000,False,5.0,30.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
135,PT01M39.00S,2022-12-30T00:30:44.9Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,29,24,2022-12-30T00:30:48Z,1350000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,134.0,2.0,2.0,0.0,,,,
136,PT01M27.00S,2022-12-30T00:31:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.72339027595268,50.245098039215684,1610612766,31,24,2022-12-30T00:31:05Z,1360000,False,1.0,16.0,1,right,M. Williams Layup (2 PTS) (T. Maledon 1 AST),"[1631109, 1630177]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
138,PT01M27.00S,2022-12-30T00:31:07.6Z,1,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612766,31,24,2022-12-30T00:31:16Z,1380000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Williams 1 FT),"[1630598, 1631109]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,1.0,0.0,Williams,1631109.0,,,,,,,,,
140,PT01M27.00S,2022-12-30T00:31:26.5Z,1,REGULAR,freethrow,1 of 1,[],1631109,,,1610612766,32,24,2022-12-30T00:31:26Z,1400000,False,,,0,,M. Williams Free Throw 1 of 1 (3 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2022-12-30T00:31:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.389618922470433,49.01960784313725,1610612760,32,26,2022-12-30T00:31:49Z,1410000,False,5.0,8.0,1,left,S. Gilgeous-Alexander driving Layup (11 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.9,Made,11.0,,,,,,,,,,,,,,,,,
142,PT00M57.40S,2022-12-30T00:32:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,90.75229960578186,53.92156862745098,1610612766,34,26,2022-12-30T00:32:05Z,1420000,False,20.0,34.0,1,right,J. McDaniels driving Layup (2 PTS) (G. Hayward 3 AST),"[1629667, 202330]",1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.96,Made,2.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
144,PT00M49.30S,2022-12-30T00:32:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.178055190538765,53.67647058823529,1610612760,34,26,2022-12-30T00:32:14Z,1440000,False,-18.0,15.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
145,PT00M47.30S,2022-12-30T00:32:12.0Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,34,26,2022-12-30T00:32:14Z,1450000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,144.0,3.0,3.0,0.0,,,,
146,PT00M42.20S,2022-12-30T00:32:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.72339027595268,47.794117647058826,1610612766,36,26,2022-12-30T00:35:35Z,1460000,False,-11.0,16.0,1,right,M. Williams alley-oop Layup (5 PTS) (G. Hayward 4 AST),"[1631109, 202330]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.93,Made,5.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,
148,PT00M33.30S,2022-12-30T00:32:29.1Z,1,REGULAR,2pt,Jump Shot,[],1630544,26.363337713534822,42.40196078431372,1610612760,36,28,2022-12-30T00:32:36Z,1480000,False,38.0,195.0,1,left,T. Mann 19' pullup bank Jump Shot (2 PTS),[1630544],1610612760.0,OKC,pullup bank,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,19.9,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M21.10S,2022-12-30T00:32:46.7Z,1,REGULAR,foul,offensive,[],202330,,,1610612766,36,28,2022-12-30T00:32:56Z,1490000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 1630544]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,,,,,,,101284.0,1.0,0.0,Mann,1630544.0,,,,,,,,,
151,PT00M21.10S,2022-12-30T00:32:46.7Z,1,REGULAR,turnover,offensive foul,[],202330,,,1610612766,36,28,2022-12-30T00:32:46Z,1510000,False,,,0,,G. Hayward offensive foul TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,,,,,,,101284.0,,,,,2.0,,,,,,,,
152,PT00M05.80S,2022-12-30T00:33:20.0Z,1,REGULAR,foul,personal,[],1629667,,,1610612760,36,28,2022-12-30T00:33:28Z,1520000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1628983]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628171.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
154,PT00M05.80S,2022-12-30T00:33:28.4Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,36,28,2022-12-30T00:33:35Z,1540000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M05.80S,2022-12-30T00:33:28.4Z,1,REGULAR,substitution,in,[],1630581,,,1610612760,36,28,2022-12-30T00:33:35Z,1550000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M01.30S,2022-12-30T00:33:48.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630544,6.389618922470433,52.69607843137255,1610612760,36,30,2022-12-30T00:33:53Z,1560000,False,-13.0,8.0,1,left,T. Mann driving DUNK (4 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.55,Made,4.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2022-12-30T00:33:55.4Z,1,REGULAR,period,end,[],0,,,1610612766,36,30,2022-12-30T00:33:55Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,36,30,2022-12-30T00:36:41Z,1580000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612766,36,30,2022-12-30T00:36:41Z,1590000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612766,36,30,2022-12-30T00:36:41Z,1600000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612766,36,30,2022-12-30T00:36:41Z,1610000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,36,30,2022-12-30T00:36:41Z,1620000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612766,36,30,2022-12-30T00:36:41Z,1630000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612766,36,30,2022-12-30T00:36:41Z,1640000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-30T00:34:04.9Z,2,REGULAR,substitution,in,['startperiod'],1630647,,,1610612766,36,30,2022-12-30T00:36:41Z,1650000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-30T00:36:38.0Z,2,REGULAR,period,start,[],0,,,1610612760,36,30,2022-12-30T00:36:42Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M47.00S,2022-12-30T00:36:50.4Z,2,REGULAR,3pt,Jump Shot,[],1630544,27.283180026281208,18.872549019607842,1610612760,36,30,2022-12-30T00:36:59Z,1670000,False,156.0,204.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
168,PT11M45.00S,2022-12-30T00:36:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,36,30,2022-12-30T00:36:56Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,167.0,,,,,,,
170,PT11M29.00S,2022-12-30T00:37:27.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630598,16.63929040735874,40.19607843137255,1610612760,36,30,2022-12-30T00:37:31Z,1700000,False,49.0,104.0,1,left,MISS A. Wiggins 11' step back Shot,[1630598],1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
171,PT11M27.00S,2022-12-30T00:37:29.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,36,30,2022-12-30T00:37:29Z,1710000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,
172,PT11M17.00S,2022-12-30T00:37:44.6Z,2,REGULAR,turnover,traveling,[],1630163,,,1610612766,36,30,2022-12-30T00:37:50Z,1720000,False,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,1.0,,,,,,,,
