actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
160,PT12M00.00S,2023-03-12T00:35:02.7Z,2,REGULAR,substitution,in,['startperiod'],1630548,,,1610612766,29,32,2023-03-12T00:35:57Z,1590000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-03-12T00:35:57.6Z,2,REGULAR,period,start,[],0,,,1610612766,29,32,2023-03-12T00:35:57Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M50.00S,2023-03-12T00:35:59.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628372,5.995400788436268,51.470588235294116,1610612766,31,32,2023-03-12T00:36:03Z,1610000,False,-7.0,4.0,1,left,D. Smith Jr. driving DUNK (2 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.84,Made,2.0,,,,,,,,,,,,,,,,,
163,PT11M29.00S,2023-03-12T00:36:19.6Z,2,REGULAR,2pt,Jump Shot,[],200752,77.4802890932983,28.676470588235293,1610612762,31,34,2023-03-12T00:36:23Z,1620000,False,-107.0,159.0,1,right,R. Gay 19' pullup Jump Shot (2 PTS),[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Mid-Range,16-24 Left Center,19.16,Made,2.0,,,,,,,,,,,,,,,,,
164,PT11M19.00S,2023-03-12T00:36:31.4Z,2,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,31,34,2023-03-12T00:36:38Z,1630000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,1628481.0,,,,
165,PT11M08.00S,2023-03-12T00:36:50.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,70.90998685939553,17.647058823529413,1610612762,31,34,2023-03-12T00:36:56Z,1640000,False,-162.0,221.0,1,right,MISS L. Markkanen 27' bank 3PT,[1628374],1610612762.0,UTA,bank,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
166,PT11M07.00S,2023-03-12T00:36:51.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,31,34,2023-03-12T00:36:56Z,1650000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,
167,PT10M58.00S,2023-03-12T00:37:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,9.937582128777924,50.245098039215684,1610612766,33,34,2023-03-12T00:37:06Z,1660000,False,-1.0,41.0,1,left,D. Smith Jr. turnaround fadeaway Jump Shot (4 PTS),[1628372],1610612766.0,CHA,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,4.09,Made,4.0,,,,,,,,,,,,,,,,,
168,PT10M45.00S,2023-03-12T00:37:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,87.07293035479631,50.98039215686274,1610612762,33,36,2023-03-12T00:42:41Z,1670000,False,5.0,69.0,1,right,K. Dunn 6' driving floating Jump Shot (5 PTS),[1627739],1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,5.0,,,,,,,,,,,,,,,,,
169,PT10M28.00S,2023-03-12T00:37:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.783837056504599,53.67647058823529,1610612766,33,36,2023-03-12T00:44:03Z,1680000,False,-18.0,11.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
170,PT10M28.00S,2023-03-12T00:37:35.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,33,36,2023-03-12T00:44:03Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,169.0,,,,,,,,,,,,,,,,
172,PT10M14.00S,2023-03-12T00:38:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,94.03745072273325,52.20588235294118,1610612762,33,36,2023-03-12T00:38:09Z,1710000,False,11.0,4.0,1,right,MISS J. Toscano-Anderson driving Layup,[1629308],1610612762.0,UTA,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
173,PT10M11.00S,2023-03-12T00:38:05.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,33,36,2023-03-12T00:38:09Z,1720000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,,
174,PT10M08.00S,2023-03-12T00:38:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1630548,,,1610612766,33,36,2023-03-12T00:38:25Z,1730000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (McGowens 2 FT),"[1630548, 1631121]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,McGowens,1631121.0
176,PT10M08.00S,2023-03-12T00:38:32.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631121,,,1610612766,34,36,2023-03-12T00:38:32Z,1750000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
177,PT10M08.00S,2023-03-12T00:38:47.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631121,,,1610612766,35,36,2023-03-12T00:38:47Z,1760000,False,,,0,,B. McGowens Free Throw 2 of 2 (2 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
178,PT09M53.00S,2023-03-12T00:39:08.1Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612762,35,36,2023-03-12T00:39:14Z,1770000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1626162, 1628374]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Markkanen,1628374.0
180,PT09M53.00S,2023-03-12T00:39:30.6Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,35,37,2023-03-12T00:39:30Z,1790000,False,,,0,,L. Markkanen Free Throw 1 of 2 (6 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
181,PT09M53.00S,2023-03-12T00:39:48.3Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,35,38,2023-03-12T00:39:48Z,1800000,False,,,0,,L. Markkanen Free Throw 2 of 2 (7 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
182,PT09M33.00S,2023-03-12T00:40:10.4Z,2,REGULAR,2pt,Jump Shot,[],1626162,6.652431011826544,26.225490196078432,1610612766,35,38,2023-03-12T00:40:18Z,1810000,False,119.0,10.0,1,left,MISS K. Oubre Jr. 11' turnaround Shot,[1626162],1610612766.0,CHA,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,11.93,Missed,,,,,,,,,,,,,,,,,,
183,PT09M30.00S,2023-03-12T00:40:14.6Z,2,REGULAR,rebound,offensive,[],1630539,,,1610612766,35,38,2023-03-12T00:40:14Z,1820000,False,,,0,,K. Jones REBOUND (Off:2 Def:0),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,8-16 Right,,,,182.0,2.0,0.0,2.0,,,,,,,,,,,,,
184,PT09M30.00S,2023-03-12T00:40:16.2Z,2,REGULAR,foul,personal,[],1630548,,,1610612766,35,38,2023-03-12T00:42:57Z,1830000,False,,,0,,J. Juzang personal FOUL (2 PF),"[1630548, 1630539]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,2.0,0.0,Jones,1630539.0
186,PT09M30.00S,2023-03-12T00:40:31.0Z,2,REGULAR,substitution,out,[],200752,,,1610612766,35,38,2023-03-12T00:40:36Z,1850000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M30.00S,2023-03-12T00:40:31.0Z,2,REGULAR,substitution,in,[],1627745,,,1610612766,35,38,2023-03-12T00:40:36Z,1860000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M19.00S,2023-03-12T00:40:52.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629023,23.866622864651774,49.754901960784316,1610612766,35,38,2023-03-12T00:40:57Z,1870000,False,1.0,172.0,1,left,MISS P. Washington 17' Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,17.18,Missed,,,,,,,,,,,,,,,,,,
189,PT09M16.00S,2023-03-12T00:40:55.6Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,35,38,2023-03-12T00:40:55Z,1880000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,
190,PT09M10.00S,2023-03-12T00:41:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.40932982917214,50.73529411764706,1610612762,35,38,2023-03-12T00:41:08Z,1890000,False,4.0,28.0,1,right,MISS L. Markkanen driving Layup - blocked,"[1628374, 1629023]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,Washington,1629023.0,,,,,
191,PT09M10.00S,2023-03-12T00:41:01.9Z,2,REGULAR,block,,[],1629023,,,1610612762,35,38,2023-03-12T00:41:04Z,1900000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT09M10.00S,2023-03-12T00:41:01.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,35,38,2023-03-12T00:41:08Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,190.0,,,,,,,,,,,,,,,,
194,PT09M07.00S,2023-03-12T00:41:25.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630548,93.24901445466492,2.696078431372549,1610612762,35,41,2023-03-12T00:41:30Z,1930000,False,-237.0,11.0,1,right,J. Juzang 3PT  (3 PTS) (K. Dunn 3 AST),"[1630548, 1627739]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,23.68,Made,3.0,,,,,K. Dunn,1627739.0,3.0,,,,,,,,,,
196,PT08M50.00S,2023-03-12T00:41:41.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,30.56833114323259,25.0,1610612766,35,41,2023-03-12T00:41:45Z,1950000,False,125.0,235.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
197,PT08M48.00S,2023-03-12T00:41:43.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,35,41,2023-03-12T00:41:45Z,1960000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,196.0,4.0,4.0,0.0,,,,,,,,,,,,,
198,PT08M38.00S,2023-03-12T00:41:54.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,68.01905387647832,65.19607843137256,1610612762,35,41,2023-03-12T00:41:58Z,1970000,False,76.0,248.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
199,PT08M34.00S,2023-03-12T00:41:58.3Z,2,REGULAR,rebound,defensive,[],1630539,,,1610612766,35,41,2023-03-12T00:41:58Z,1980000,False,,,0,,K. Jones REBOUND (Off:2 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,,,,198.0,3.0,1.0,2.0,,,,,,,,,,,,,
200,PT08M29.00S,2023-03-12T00:42:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,7.178055190538765,50.0,1610612766,35,41,2023-03-12T00:42:12Z,1990000,False,0.0,15.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
201,PT08M27.00S,2023-03-12T00:42:04.7Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,35,41,2023-03-12T00:49:49Z,2000000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,
202,PT08M24.00S,2023-03-12T00:42:08.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629308,92.46057818659659,49.754901960784316,1610612762,35,43,2023-03-12T00:49:25Z,2010000,False,-1.0,18.0,1,right,J. Toscano-Anderson running finger roll Layup (2 PTS),[1629308],1610612762.0,UTA,running finger roll,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
204,PT08M24.00S,2023-03-12T00:42:28.9Z,2,REGULAR,violation,defensive goaltending,[],1631121,,,1610612762,35,43,2023-03-12T00:42:41Z,2030000,False,,,0,,B. McGowens defensive goaltending VIOLATION,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,202026.0,,,,
205,PT08M24.00S,2023-03-12T00:42:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,43,2023-03-12T00:42:41Z,2040000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M11.00S,2023-03-12T00:45:27.3Z,2,REGULAR,3pt,Jump Shot,[],1631121,29.911300919842315,69.36274509803921,1610612766,35,43,2023-03-12T00:45:31Z,2050000,False,-97.0,229.0,1,left,MISS B. McGowens 24' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
207,PT08M07.00S,2023-03-12T00:45:31.3Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,35,43,2023-03-12T00:45:31Z,2060000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,
209,PT07M57.00S,2023-03-12T00:45:46.3Z,2,REGULAR,substitution,out,[],1629023,,,1610612762,35,43,2023-03-12T00:45:53Z,2080000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M57.00S,2023-03-12T00:45:46.3Z,2,REGULAR,substitution,in,[],202330,,,1610612762,35,43,2023-03-12T00:45:53Z,2090000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M46.00S,2023-03-12T00:46:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.59198423127464,53.18627450980392,1610612762,35,43,2023-03-12T00:46:20Z,2100000,False,16.0,17.0,1,right,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
212,PT07M44.00S,2023-03-12T00:46:15.1Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,35,43,2023-03-12T00:46:20Z,2110000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,211.0,5.0,4.0,1.0,,,,,,,,,,,,,
213,PT07M44.00S,2023-03-12T00:46:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,35,43,2023-03-12T00:46:16Z,2120000,False,0.0,0.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
214,PT07M43.00S,2023-03-12T00:46:16.7Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,35,43,2023-03-12T00:46:16Z,2130000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,213.0,6.0,4.0,2.0,,,,,,,,,,,,,
215,PT07M42.00S,2023-03-12T00:46:17.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,90.09526938239159,51.9607843137255,1610612762,35,43,2023-03-12T00:46:23Z,2140000,False,10.0,41.0,1,right,MISS L. Markkanen Layup - blocked,"[1628374, 1630539]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,Jones,1630539.0,,,,,
216,PT07M42.00S,2023-03-12T00:46:17.5Z,2,REGULAR,block,,[],1630539,,,1610612762,35,43,2023-03-12T00:46:19Z,2150000,False,,,0,,K. Jones BLOCK (2 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M39.00S,2023-03-12T00:46:20.5Z,2,REGULAR,rebound,offensive,[],1629308,,,1610612762,35,43,2023-03-12T00:55:11Z,2160000,False,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:2),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,215.0,3.0,2.0,1.0,,,,,,,,,,,,,
218,PT07M36.00S,2023-03-12T00:46:23.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627739,72.09264126149803,88.23529411764706,1610612762,35,43,2023-03-12T00:46:30Z,2170000,False,191.0,210.0,1,right,MISS K. Dunn 28' 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,28.39,Missed,,,,,,,,,,,,,,,,,,
219,PT07M31.00S,2023-03-12T00:46:29.1Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,35,43,2023-03-12T00:46:29Z,2180000,False,,,0,,L. Markkanen REBOUND (Off:3 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,218.0,7.0,4.0,3.0,,,,,,,,,,,,,
220,PT07M30.00S,2023-03-12T00:46:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627739,91.5407358738502,51.470588235294116,1610612762,35,43,2023-03-12T00:46:34Z,2190000,False,7.0,27.0,1,right,MISS K. Dunn Layup - blocked,"[1627739, 1630539]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,Jones,1630539.0,,,,,
221,PT07M30.00S,2023-03-12T00:46:29.8Z,2,REGULAR,block,,[],1630539,,,1610612762,35,43,2023-03-12T00:46:32Z,2200000,False,,,0,,K. Jones BLOCK (3 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT07M27.00S,2023-03-12T00:46:32.8Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,35,43,2023-03-12T00:46:34Z,2210000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,
223,PT07M11.00S,2023-03-12T00:46:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,14.273981603153747,46.07843137254902,1610612766,35,43,2023-03-12T00:46:52Z,2220000,False,20.0,82.0,1,left,MISS D. Smith Jr. 8' turnaround Shot,[1628372],1610612766.0,CHA,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.4,Missed,,,,,,,,,,,,,,,,,,
224,PT07M09.00S,2023-03-12T00:46:50.5Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612762,35,43,2023-03-12T00:46:50Z,2230000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,
225,PT07M04.00S,2023-03-12T00:46:58.7Z,2,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,35,43,2023-03-12T00:47:05Z,2240000,False,,,0,,L. Markkanen lost ball out-of-bounds TURNOVER (1 TO),[1628374],1610612762.0,UTA,lost ball,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,1628481.0,,,,
226,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,35,43,2023-03-12T00:47:24Z,2250000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,out,[],1627739,,,1610612766,35,43,2023-03-12T00:47:24Z,2260000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,out,[],1627745,,,1610612766,35,43,2023-03-12T00:47:24Z,2270000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,out,[],1628374,,,1610612766,35,43,2023-03-12T00:47:24Z,2280000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,in,[],1626179,,,1610612766,35,43,2023-03-12T00:47:24Z,2290000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,in,[],1629659,,,1610612766,35,43,2023-03-12T00:47:24Z,2300000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612766,35,43,2023-03-12T00:47:24Z,2320000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M04.00S,2023-03-12T00:47:01.7Z,2,REGULAR,substitution,in,[],1630534,,,1610612766,35,43,2023-03-12T01:22:44Z,2325000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2023-03-12T00:47:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628372,5.995400788436268,97.54901960784314,1610612766,38,43,2023-03-12T00:47:45Z,2330000,False,-238.0,4.0,1,left,D. Smith Jr. 3PT  (7 PTS) (T. Rozier 4 AST),"[1628372, 1626179]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,23.77,Made,7.0,,,,,T. Rozier,1626179.0,4.0,,,,,,,,,,
238,PT06M23.00S,2023-03-12T00:48:33.0Z,2,REGULAR,foul,offensive,[],1630548,,,1610612762,38,43,2023-03-12T00:54:22Z,2370000,False,,,0,,J. Juzang offensive FOUL (3 PF),"[1630548, 1631121]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628481.0,3.0,0.0,McGowens,1631121.0
240,PT06M23.00S,2023-03-12T00:48:33.0Z,2,REGULAR,turnover,offensive foul,[],1630548,,,1610612762,38,43,2023-03-12T00:48:33Z,2390000,False,,,0,,J. Juzang offensive foul TURNOVER (1 TO),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,1628481.0,,,,
241,PT06M23.00S,2023-03-12T00:48:40.0Z,2,REGULAR,substitution,out,[],1630548,,,1610612766,38,43,2023-03-12T00:48:43Z,2400000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
