actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M54.00S,2026-04-03T23:55:35.9Z,1,REGULAR,substitution,in,[],1631159,,,1610612752,19,1,2026-04-03T23:55:41Z,840000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M54.00S,2026-04-03T23:55:35.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631110,,,1610612752,20,1,2026-04-03T23:58:33Z,850000,False,,,0,,J. Sochan Free Throw 2 of 2 (2 PTS),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
86,PT05M40.00S,2026-04-03T23:56:09.7Z,1,REGULAR,2pt,Jump Shot,[],1629012,77.4802890932983,67.40196078431373,1610612741,20,1,2026-04-03T23:56:13Z,860000,False,87.0,159.0,1,right,MISS C. Sexton 18' fadeaway Shot,[1629012],1610612741.0,CHI,fadeaway,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,18.14,Missed,,,,,,,,,,,,,,,,,,
87,PT05M37.00S,2026-04-03T23:56:12.7Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612752,20,1,2026-04-03T23:56:13Z,870000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT05M33.00S,2026-04-03T23:56:16.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,31.225361366622867,65.19607843137256,1610612752,20,1,2026-04-03T23:59:38Z,880000,False,-76.0,241.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
89,PT05M30.00S,2026-04-03T23:56:19.6Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,20,1,2026-04-03T23:56:23Z,890000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT05M25.00S,2026-04-03T23:56:23.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,90.75229960578186,3.1862745098039214,1610612741,20,4,2026-04-03T23:56:28Z,900000,False,-234.0,34.0,1,right,C. Sexton 3PT running (3 PTS) (I. Okoro 1 AST),"[1629012, 1630171]",1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,3.0,,,,,,,,,I. Okoro,1630171.0,1.0,,
92,PT05M02.00S,2026-04-03T23:56:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,26.363337713534822,83.33333333333334,1610612752,23,4,2026-04-03T23:56:50Z,920000,False,-167.0,195.0,1,left,O. Anunoby 25' 3PT step back (6 PTS) (J. Hart 2 AST),"[1628384, 1628404]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,6.0,,,,,,,,,J. Hart,1628404.0,2.0,,
94,PT04M47.00S,2026-04-03T23:57:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,83.65637319316689,49.50980392156863,1610612741,23,4,2026-04-03T23:57:08Z,940000,False,-2.0,101.0,1,right,MISS J. Giddey 10' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
95,PT04M45.00S,2026-04-03T23:57:03.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,23,4,2026-04-03T23:57:08Z,950000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,94.0,3.0,3.0,0.0,,,,,,,,,,,,,,
96,PT04M38.00S,2026-04-03T23:57:10.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,27.677398160315374,74.01960784313727,1610612752,23,4,2026-04-04T00:02:13Z,960000,False,-120.0,208.0,1,left,MISS O. Anunoby running 3PT,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,23.99,Missed,,,,,,,,,,,,,,,,,,
97,PT04M35.00S,2026-04-03T23:57:13.4Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,23,4,2026-04-03T23:57:18Z,970000,False,,,0,,L. Miller REBOUND (Off:0 Def:2),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT04M26.00S,2026-04-03T23:57:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,75.90341655716163,14.705882352941178,1610612741,23,7,2026-04-03T23:57:26Z,980000,False,-176.0,174.0,1,right,C. Sexton 24' 3PT  (6 PTS) (J. Giddey 1 AST),"[1629012, 1630581]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.78,Made,,,,,6.0,,,,,,,,,J. Giddey,1630581.0,1.0,,
100,PT04M06.00S,2026-04-03T23:57:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630540,24.655059132720105,15.441176470588236,1610612752,26,7,2026-04-03T23:57:45Z,1000000,False,173.0,179.0,1,left,M. McBride 24' 3PT  (3 PTS) (J. Brunson 2 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,3.0,,,,,,,,,J. Brunson,1628973.0,2.0,,
102,PT03M51.00S,2026-04-03T23:57:58.3Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,26,7,2026-04-03T23:58:01Z,1020000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1631110]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Sochan,1631110.0,,,,,
103,PT03M51.00S,2026-04-03T23:57:58.3Z,1,REGULAR,steal,,[],1631110,,,1610612752,26,7,2026-04-03T23:57:59Z,1030000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
104,PT03M48.00S,2026-04-03T23:58:03.8Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612752,26,7,2026-04-03T23:58:09Z,1040000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Hart 2 FT),"[1630172, 1628404]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Hart,1628404.0,,,,,,,,
106,PT03M48.00S,2026-04-03T23:58:40.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612752,27,7,2026-04-03T23:59:15Z,1060000,False,,,0,,J. Hart Free Throw 1 of 2 (1 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
107,PT03M48.00S,2026-04-03T23:58:40.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,27,7,2026-04-03T23:58:47Z,1070000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M48.00S,2026-04-03T23:58:40.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612752,27,7,2026-04-03T23:58:47Z,1080000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M48.00S,2026-04-03T23:58:40.7Z,1,REGULAR,substitution,in,[],1628969,,,1610612752,27,7,2026-04-03T23:58:47Z,1090000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M48.00S,2026-04-03T23:58:40.7Z,1,REGULAR,substitution,in,[],1630200,,,1610612752,27,7,2026-04-03T23:58:47Z,1100000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M48.00S,2026-04-03T23:58:40.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612752,27,7,2026-04-03T23:59:15Z,1110000,False,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT03M46.00S,2026-04-03T23:58:42.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,27,7,2026-04-03T23:59:15Z,1120000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
113,PT03M36.00S,2026-04-03T23:59:24.3Z,1,REGULAR,3pt,Jump Shot,[],1631159,66.83639947437582,55.63725490196079,1610612741,27,7,2026-04-03T23:59:30Z,1130000,False,28.0,259.0,1,right,MISS L. Miller 26' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
114,PT03M36.00S,2026-04-03T23:59:24.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,27,7,2026-04-03T23:59:30Z,1140000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M24.00S,2026-04-03T23:59:35.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,32.276609724047304,37.99019607843137,1610612752,27,7,2026-04-03T23:59:39Z,1150000,False,60.0,251.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
116,PT03M22.00S,2026-04-03T23:59:37.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,27,7,2026-04-03T23:59:39Z,1160000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M16.00S,2026-04-03T23:59:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,92.59198423127464,50.73529411764706,1610612741,27,9,2026-04-04T00:06:10Z,1170000,False,4.0,17.0,1,right,L. Miller driving finger roll Layup (2 PTS) (J. Giddey 2 AST),"[1631159, 1630581]",1610612741.0,CHI,driving finger roll,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,,,,,,,,,J. Giddey,1630581.0,2.0,,
120,PT03M11.00S,2026-04-03T23:59:52.3Z,1,REGULAR,substitution,out,[],1630540,,,1610612752,27,9,2026-04-04T00:00:12Z,1200000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M11.00S,2026-04-03T23:59:52.3Z,1,REGULAR,substitution,out,[],1630581,,,1610612752,27,9,2026-04-04T00:00:12Z,1210000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M11.00S,2026-04-03T23:59:52.3Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,27,9,2026-04-04T00:00:12Z,1220000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M11.00S,2026-04-03T23:59:52.3Z,1,REGULAR,substitution,in,[],1642265,,,1610612752,27,9,2026-04-04T00:00:12Z,1230000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2026-04-04T00:00:37.7Z,1,REGULAR,3pt,Jump Shot,[],1629013,30.831143232588698,27.941176470588236,1610612752,30,9,2026-04-04T00:07:15Z,1240000,False,110.0,237.0,1,left,L. Shamet 26' 3PT pullup (3 PTS) (J. Sochan 1 AST),"[1629013, 1631110]",1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.17,Made,,,,,3.0,,,,,,,,,J. Sochan,1631110.0,1.0,,
126,PT02M36.00S,2026-04-04T00:00:59.7Z,1,REGULAR,3pt,Jump Shot,[],1630172,93.51182654402102,2.941176470588235,1610612741,30,9,2026-04-04T00:01:04Z,1260000,False,-235.0,8.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2026-04-04T00:01:02.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,30,9,2026-04-04T00:01:04Z,1270000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M28.00S,2026-04-04T00:01:08.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,30.042706964520367,71.56862745098039,1610612752,30,9,2026-04-04T00:07:54Z,1280000,False,-108.0,230.0,1,left,MISS L. Shamet 25' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
129,PT02M27.00S,2026-04-04T00:01:09.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,30,9,2026-04-04T00:10:59Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,128.0,,,,,,,,,,,,,,,,,
130,PT02M27.00S,2026-04-04T00:01:14.1Z,1,REGULAR,foul,personal,[],1631110,,,1610612741,30,9,2026-04-04T00:11:04Z,1300000,False,,,0,,J. Sochan loose ball personal FOUL (1 PF),"[1631110, 1630172]",1610612752.0,NYK,loose ball,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,1629183.0,1.0,0.0,Williams,1630172.0,,,,,,,,
132,PT02M27.00S,2026-04-04T00:01:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,30,9,2026-04-04T00:01:22Z,1320000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612741,30,9,2026-04-04T00:04:10Z,1330000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,out,[],1631110,,,1610612741,30,9,2026-04-04T00:04:10Z,1340000,False,,,0,,SUB out: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,30,9,2026-04-04T00:04:10Z,1350000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,in,[],1628384,,,1610612741,30,9,2026-04-04T00:04:10Z,1360000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,in,[],1629011,,,1610612741,30,9,2026-04-04T00:04:10Z,1370000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M27.00S,2026-04-04T00:01:22.4Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,30,9,2026-04-04T00:04:10Z,1380000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M19.00S,2026-04-04T00:04:29.2Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612741,30,9,2026-04-04T00:04:36Z,1390000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Jones 2 FT),"[1628973, 1630200]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,1629183.0,1.0,0.0,Jones,1630200.0,,,,,,,,
141,PT02M19.00S,2026-04-04T00:04:53.4Z,1,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,30,10,2026-04-04T00:05:09Z,1410000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
142,PT02M19.00S,2026-04-04T00:04:53.4Z,1,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,30,10,2026-04-04T00:05:09Z,1420000,False,,,0,,MISS T. Jones Free Throw 2 of 2,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT02M17.00S,2026-04-04T00:04:55.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,30,10,2026-04-04T00:05:09Z,1430000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,142.0,4.0,4.0,0.0,,,,,,,,,,,,,,
144,PT02M01.00S,2026-04-04T00:05:25.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1628973,9.149145860709593,53.431372549019606,1610612752,32,10,2026-04-04T00:09:01Z,1440000,False,-17.0,34.0,1,left,J. Brunson driving floating Jump Shot (7 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.77,Made,,,,,7.0,,,,,,,,,,,,,
145,PT02M01.00S,2026-04-04T00:05:30.7Z,1,REGULAR,violation,defensive goaltending,[],1631159,,,1610612752,32,10,2026-04-04T00:05:38Z,1450000,False,,,0,,L. Miller defensive goaltending VIOLATION,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,1629183.0,,,,,,,,,,,,
146,PT01M43.00S,2026-04-04T00:05:49.5Z,1,REGULAR,2pt,Jump Shot,[],1642265,78.53153745072274,32.1078431372549,1610612741,32,10,2026-04-04T00:05:52Z,1460000,False,-89.0,149.0,1,right,MISS R. Dillingham 17' pullup Shot,[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Left Center,17.41,Missed,,,,,,,,,,,,,,,,,,
147,PT01M41.00S,2026-04-04T00:05:51.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,32,10,2026-04-04T00:05:52Z,1470000,False,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,146.0,4.0,3.0,1.0,,,,,,,,,,,,,,
148,PT01M23.00S,2026-04-04T00:06:09.9Z,1,REGULAR,2pt,Jump Shot,[],1628969,16.376478318002626,32.35294117647059,1610612752,32,10,2026-04-04T00:06:13Z,1480000,False,88.0,101.0,1,left,MISS M. Bridges 13' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.44,Missed,,,,,,,,,,,,,,,,,,
149,PT01M20.00S,2026-04-04T00:06:12.9Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,32,10,2026-04-04T00:06:13Z,1490000,False,,,0,,L. Miller REBOUND (Off:0 Def:3),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Mid-Range,8-16 Right,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,
150,PT01M14.00S,2026-04-04T00:06:18.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631159,66.44218134034165,48.77450980392157,1610612741,32,13,2026-04-04T00:06:25Z,1500000,False,-6.0,263.0,1,right,L. Miller 26' 3PT running (5 PTS) (T. Jones 1 AST),"[1631159, 1630200]",1610612741.0,CHI,running,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,5.0,,,,,,,,,T. Jones,1630200.0,1.0,,
154,PT00M49.40S,2026-04-04T00:07:13.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,4.5499342969776615,49.26470588235294,1610612752,34,13,2026-04-04T00:07:18Z,1540000,False,4.0,-10.0,1,left,M. Robinson alley-oop DUNK (8 PTS) (J. Brunson 3 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,8.0,,,,,,,,,J. Brunson,1628973.0,3.0,,
156,PT00M40.10S,2026-04-04T00:07:24.4Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612741,34,13,2026-04-04T00:07:27Z,1560000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1629013]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,
157,PT00M40.10S,2026-04-04T00:07:24.4Z,1,REGULAR,steal,,[],1629013,,,1610612752,34,13,2026-04-04T00:07:25Z,1570000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
158,PT00M30.30S,2026-04-04T00:07:34.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,11.12023653088042,49.01960784313725,1610612752,34,13,2026-04-04T00:07:38Z,1580000,False,5.0,52.0,1,left,MISS M. Bridges turnaround Shot,[1628969],1610612752.0,NYK,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
159,PT00M29.30S,2026-04-04T00:07:35.1Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,34,13,2026-04-04T00:07:38Z,1590000,False,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,158.0,5.0,3.0,2.0,,,,,,,,,,,,,,
160,PT00M29.30S,2026-04-04T00:07:37.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,36,13,2026-04-04T00:07:40Z,1600000,False,0.0,0.0,1,left,M. Robinson tip Layup (10 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,10.0,,,,,,,,,,,,,
161,PT00M10.40S,2026-04-04T00:07:56.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,66.70499342969777,56.127450980392155,1610612741,36,16,2026-04-04T00:07:59Z,1610000,False,31.0,260.0,1,right,C. Sexton 26' 3PT  (9 PTS) (R. Dillingham 1 AST),"[1629012, 1642265]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.23,Made,,,,,9.0,,,,,,,,,R. Dillingham,1642265.0,1.0,,
163,PT00M03.60S,2026-04-04T00:08:14.0Z,1,REGULAR,foul,personal,[],1641824,,,1610612752,36,16,2026-04-04T00:08:21Z,1630000,False,,,0,,M. Buzelis take personal FOUL (1 PF),"[1641824, 1628973]",1610612741.0,CHI,take,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,,,,,,,,1162.0,1.0,0.0,Brunson,1628973.0,,,,,,,,
165,PT00M00.30S,2026-04-04T00:08:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.645860709592641,53.67647058823529,1610612752,38,16,2026-04-04T00:08:50Z,1650000,False,-18.0,57.0,1,left,J. Brunson driving floating Jump Shot (9 PTS) (L. Shamet 1 AST),"[1628973, 1629013]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,9.0,,,,,,,,,L. Shamet,1629013.0,1.0,,
167,PT00M00.00S,2026-04-04T00:08:52.6Z,1,REGULAR,period,end,[],0,,,1610612741,38,16,2026-04-04T00:08:52Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-04-04T00:11:15.1Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612741,38,16,2026-04-04T00:11:37Z,1680000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-04T00:11:15.1Z,2,REGULAR,substitution,out,['startperiod'],1631159,,,1610612741,38,16,2026-04-04T00:11:37Z,1690000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-04-04T00:11:15.1Z,2,REGULAR,substitution,out,['startperiod'],1641824,,,1610612741,38,16,2026-04-04T00:11:37Z,1700000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-04-04T00:11:15.1Z,2,REGULAR,substitution,in,['startperiod'],1630540,,,1610612741,38,16,2026-04-04T00:11:37Z,1710000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
