actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M01.00S,2025-11-03T00:23:55.1Z,1,REGULAR,turnover,bad pass,[],1630171,,,1610612741,18,18,2025-11-03T00:23:57Z,890000,False,,,0,,I. Okoro bad pass TURNOVER (2 TO),"[1630171, 1628973]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Brunson,1628973.0,,
90,PT05M01.00S,2025-11-03T00:23:55.1Z,1,REGULAR,steal,,[],1628973,,,1610612752,18,18,2025-11-03T00:23:56Z,900000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M58.00S,2025-11-03T00:23:59.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1628973,7.440867279894875,52.450980392156865,1610612752,20,18,2025-11-03T00:24:09Z,910000,False,-12.0,17.0,1,left,J. Brunson running finger roll Layup (10 PTS),[1628973],1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.13,Made,10.0,,,,,,,,,,,,,,,,,
92,PT04M58.00S,2025-11-03T00:24:04.5Z,1,REGULAR,violation,defensive goaltending,[],1630172,,,1610612752,20,18,2025-11-03T00:24:09Z,920000,False,,,0,,P. Williams defensive goaltending VIOLATION,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,
93,PT04M50.00S,2025-11-03T00:24:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630581,74.19513797634691,16.176470588235293,1610612741,20,18,2025-11-03T00:30:41Z,930000,False,-169.0,190.0,1,right,MISS J. Giddey 25' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
94,PT04M46.00S,2025-11-03T00:24:34.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,20,18,2025-11-03T00:24:34Z,940000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,
95,PT04M30.00S,2025-11-03T00:24:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.726018396846255,57.59803921568627,1610612752,22,18,2025-11-03T00:24:53Z,950000,False,-38.0,48.0,1,left,J. Hart 6' driving floating Jump Shot (2 PTS) (M. Bridges 2 AST),"[1628404, 1628969]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
97,PT04M17.00S,2025-11-03T00:25:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,89.96386333771353,46.07843137254902,1610612741,22,20,2025-11-03T00:25:07Z,970000,False,-20.0,42.0,1,right,I. Okoro driving floating Jump Shot (7 PTS) (J. Giddey 4 AST),"[1630171, 1630581]",1610612741.0,CHI,driving floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,7.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
99,PT04M01.00S,2025-11-03T00:25:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.30946123521682,53.431372549019606,1610612752,22,20,2025-11-03T00:25:34Z,990000,False,-17.0,16.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 202696]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Vučević,202696.0
100,PT04M01.00S,2025-11-03T00:25:21.1Z,1,REGULAR,block,,[],202696,,,1610612752,22,20,2025-11-03T00:25:23Z,1000000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2025-11-03T00:25:22.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,22,20,2025-11-03T00:25:34Z,1010000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,99.0,,,,,,,
103,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,22,20,2025-11-03T00:25:38Z,1030000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612752,22,20,2025-11-03T00:25:38Z,1040000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,out,[],1630171,,,1610612752,22,20,2025-11-03T00:25:38Z,1050000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,out,[],202696,,,1610612752,22,20,2025-11-03T00:25:38Z,1060000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,in,[],1627824,,,1610612752,22,20,2025-11-03T00:25:38Z,1070000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,in,[],1630188,,,1610612752,22,20,2025-11-03T00:25:38Z,1080000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612752,22,20,2025-11-03T00:25:38Z,1090000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2025-11-03T00:25:24.9Z,1,REGULAR,substitution,in,[],1641763,,,1610612752,22,20,2025-11-03T00:25:38Z,1100000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M50.00S,2025-11-03T00:25:58.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629013,6.521024967148489,54.65686274509803,1610612752,22,20,2025-11-03T00:33:06Z,1110000,False,-23.0,9.0,1,left,MISS L. Shamet driving floating Shot - blocked,"[1629013, 1628989]",1610612752.0,NYK,driving floating,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,Huerter,1628989.0
218,PT03M50.00S,2025-11-03T00:25:58.2Z,1,REGULAR,block,,[],1628989,,,1610612752,22,20,2025-11-03T00:44:39Z,1115000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M48.00S,2025-11-03T00:26:00.2Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,22,20,2025-11-03T00:26:03Z,1120000,False,,,0,,M. Bridges REBOUND (Off:2 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,111.0,2.0,0.0,2.0,,,,
113,PT03M46.00S,2025-11-03T00:26:03.7Z,1,REGULAR,foul,personal,[],1628989,,,1610612752,22,20,2025-11-03T00:26:18Z,1130000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1628973]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
115,PT03M44.00S,2025-11-03T00:26:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629013,6.521024967148489,53.92156862745098,1610612752,22,20,2025-11-03T00:26:39Z,1150000,False,-20.0,9.0,1,left,MISS L. Shamet alley-oop Layup,[1629013],1610612752.0,NYK,alley-oop,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
116,PT03M41.00S,2025-11-03T00:26:38.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,22,20,2025-11-03T00:26:39Z,1160000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,
117,PT03M39.00S,2025-11-03T00:26:40.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,71.04139290407359,83.82352941176471,1610612741,22,20,2025-11-03T00:26:45Z,1170000,False,169.0,220.0,1,right,MISS P. Williams 27' running pullup 3PT,[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,27.72,Missed,,,,,,,,,,,,,,,,,,
118,PT03M37.00S,2025-11-03T00:26:42.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,22,20,2025-11-03T00:26:45Z,1180000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,
119,PT03M14.00S,2025-11-03T00:27:05.3Z,1,REGULAR,2pt,Jump Shot,[],1628404,22.158344283837057,41.42156862745098,1610612752,22,20,2025-11-03T00:38:21Z,1190000,False,43.0,156.0,1,left,MISS J. Hart 16' turnaround fadeaway Shot,[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,16.16,Missed,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2025-11-03T00:27:07.3Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,22,20,2025-11-03T00:27:22Z,1200000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,
121,PT03M06.00S,2025-11-03T00:27:13.6Z,1,REGULAR,3pt,Jump Shot,[],1630188,66.04796320630749,48.77450980392157,1610612741,22,20,2025-11-03T00:27:18Z,1210000,False,-6.0,267.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2025-11-03T00:27:15.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,22,20,2025-11-03T00:27:26Z,1220000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,121.0,3.0,3.0,0.0,,,,
123,PT02M55.00S,2025-11-03T00:27:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.521024967148489,50.0,1610612752,22,20,2025-11-03T00:27:29Z,1230000,False,0.0,9.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2025-11-03T00:27:25.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,22,20,2025-11-03T00:27:29Z,1240000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,
125,PT02M49.00S,2025-11-03T00:27:30.2Z,1,REGULAR,3pt,Jump Shot,[],1641763,89.83245729303549,96.56862745098039,1610612741,22,20,2025-11-03T00:27:35Z,1250000,False,233.0,43.0,1,right,MISS J. Phillips 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
126,PT02M45.00S,2025-11-03T00:27:34.2Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,22,20,2025-11-03T00:27:35Z,1260000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,
127,PT02M41.00S,2025-11-03T00:27:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,5.469776609724048,49.754901960784316,1610612752,24,20,2025-11-03T00:27:41Z,1270000,False,1.0,-1.0,1,left,J. Brunson running Layup (12 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.16,Made,12.0,,,,,,,,,,,,,,,,,
129,PT02M40.00S,2025-11-03T00:27:41.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,20,2025-11-03T00:27:41Z,1290000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M40.00S,2025-11-03T00:27:41.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612741,24,20,2025-11-03T00:30:40Z,1300000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2025-11-03T00:27:41.8Z,1,REGULAR,substitution,out,[],1628404,,,1610612741,24,20,2025-11-03T00:30:40Z,1310000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M40.00S,2025-11-03T00:27:41.8Z,1,REGULAR,substitution,in,[],1630540,,,1610612741,24,20,2025-11-03T00:30:40Z,1320000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M40.00S,2025-11-03T00:27:41.8Z,1,REGULAR,substitution,in,[],1628384,,,1610612741,24,20,2025-11-03T00:30:40Z,1330000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2025-11-03T00:31:09.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,71.56701708278581,20.833333333333336,1610612741,24,20,2025-11-03T00:31:14Z,1340000,False,-146.0,215.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
135,PT02M24.00S,2025-11-03T00:31:11.8Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612752,24,20,2025-11-03T00:31:11Z,1350000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,
136,PT02M16.00S,2025-11-03T00:31:20.4Z,1,REGULAR,3pt,Jump Shot,[],1630540,9.017739816031538,2.450980392156863,1610612752,24,20,2025-11-03T00:31:24Z,1360000,False,238.0,32.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
137,PT02M13.00S,2025-11-03T00:31:23.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,24,20,2025-11-03T00:31:24Z,1370000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,136.0,3.0,3.0,0.0,,,,
138,PT02M02.00S,2025-11-03T00:31:37.6Z,1,REGULAR,foul,personal,[],1627824,,,1610612741,24,20,2025-11-03T00:31:48Z,1380000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1630200]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,1.0,0.0,Jones,1630200.0,,,,,,,,,
140,PT02M02.00S,2025-11-03T00:31:37.7Z,1,REGULAR,substitution,out,[],1627824,,,1610612741,24,20,2025-11-03T00:31:53Z,1400000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M02.00S,2025-11-03T00:31:37.7Z,1,REGULAR,substitution,in,[],1629011,,,1610612741,24,20,2025-11-03T00:31:53Z,1410000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M46.00S,2025-11-03T00:32:27.9Z,1,REGULAR,3pt,Jump Shot,[],1630172,87.20433639947439,2.696078431372549,1610612741,24,20,2025-11-03T00:32:31Z,1420000,False,-237.0,68.0,1,right,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,24.6,Missed,,,,,,,,,,,,,,,,,,
143,PT01M43.00S,2025-11-03T00:32:30.8Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,24,20,2025-11-03T00:32:30Z,1430000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,142.0,4.0,4.0,0.0,,,,
144,PT01M37.00S,2025-11-03T00:32:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,6.389618922470433,60.5392156862745,1610612752,24,20,2025-11-03T00:32:41Z,1440000,False,-53.0,8.0,1,left,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
145,PT01M34.00S,2025-11-03T00:32:40.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,24,20,2025-11-03T00:32:41Z,1450000,False,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,144.0,2.0,0.0,2.0,,,,
146,PT01M34.00S,2025-11-03T00:32:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,24,20,2025-11-03T00:32:41Z,1460000,False,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
147,PT01M33.00S,2025-11-03T00:32:41.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,24,20,2025-11-03T00:32:41Z,1470000,False,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,146.0,3.0,0.0,3.0,,,,
148,PT01M31.00S,2025-11-03T00:32:43.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,25.706307490144546,15.686274509803921,1610612752,27,20,2025-11-03T00:32:45Z,1480000,False,172.0,189.0,1,left,L. Shamet 25' 3PT  (3 PTS) (M. Robinson 1 AST),"[1629013, 1629011]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.54,Made,3.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
150,PT01M17.00S,2025-11-03T00:32:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,84.31340341655716,57.59803921568627,1610612741,27,20,2025-11-03T00:32:59Z,1500000,False,38.0,95.0,1,right,MISS K. Huerter 10' driving floating Shot,[1628989],1610612741.0,CHI,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,10.23,Missed,,,,,,,,,,,,,,,,,,
151,PT01M16.00S,2025-11-03T00:32:57.6Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,27,20,2025-11-03T00:32:59Z,1510000,False,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,150.0,4.0,1.0,3.0,,,,
152,PT01M10.00S,2025-11-03T00:33:05.7Z,1,REGULAR,foul,personal,[],1628989,,,1610612752,27,20,2025-11-03T00:33:10Z,1520000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1630540]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,,,,,,1627963.0,2.0,0.0,McBride,1630540.0,,,,,,,,,
154,PT01M05.00S,2025-11-03T00:33:37.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612752,27,20,2025-11-03T00:33:43Z,1540000,False,,,0,,K. Huerter personal FOUL (3 PF) (Brunson 2 FT),"[1628989, 1628973]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,,201246.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
157,PT01M05.00S,2025-11-03T00:33:53.6Z,1,REGULAR,substitution,out,[],1628989,,,1610612752,27,20,2025-11-03T00:34:17Z,1555000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M05.00S,2025-11-03T00:33:53.6Z,1,REGULAR,substitution,out,[],1641763,,,1610612752,27,20,2025-11-03T00:34:17Z,1557500,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M05.00S,2025-11-03T00:33:53.6Z,1,REGULAR,substitution,in,[],1641824,,,1610612752,27,20,2025-11-03T00:34:17Z,1558750,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M05.00S,2025-11-03T00:33:53.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612752,27,20,2025-11-03T00:34:17Z,1559375,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M05.00S,2025-11-03T00:34:09.4Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,28,20,2025-11-03T00:34:09Z,1560000,False,,,0,,J. Brunson Free Throw 1 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
161,PT01M05.00S,2025-11-03T00:34:36.1Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,29,20,2025-11-03T00:34:36Z,1570000,False,,,0,,J. Brunson Free Throw 2 of 2 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
162,PT00M55.30S,2025-11-03T00:34:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.9862023653088,48.28431372549019,1610612741,29,20,2025-11-03T00:34:52Z,1580000,False,-9.0,13.0,1,right,MISS T. Jones driving Layup - blocked,"[1630200, 1629011]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
163,PT00M55.30S,2025-11-03T00:34:48.4Z,1,REGULAR,block,,[],1629011,,,1610612741,29,20,2025-11-03T00:34:50Z,1590000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT00M55.00S,2025-11-03T00:34:48.7Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,29,20,2025-11-03T00:34:52Z,1600000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,162.0,4.0,3.0,1.0,,,,
165,PT00M54.90S,2025-11-03T00:34:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,93.38042049934296,50.245098039215684,1610612741,29,22,2025-11-03T00:34:54Z,1610000,False,1.0,10.0,1,right,J. Smith putback Layup (2 PTS),[1630188],1610612741.0,CHI,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,,,,,,,,,,,,,,,,,
166,PT00M48.30S,2025-11-03T00:34:58.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.38567674113009,28.431372549019606,1610612752,32,22,2025-11-03T00:35:02Z,1620000,False,108.0,224.0,1,left,J. Brunson 24' 3PT pullup (17 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.83,Made,17.0,,,,,,,,,,,,,,,,,
167,PT00M35.80S,2025-11-03T00:35:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,50.245098039215684,1610612741,32,22,2025-11-03T00:35:17Z,1630000,False,1.0,17.0,1,right,MISS T. Jones driving finger roll Layup - blocked,"[1630200, 1629011]",1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
