actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
215,PT08M27.00S,2026-02-05T00:55:54.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,94.43166885676742,94.6078431372549,1610612743,35,34,2026-02-05T00:55:57Z,2030000,False,223.0,0.0,1,right,N. Jokić 3PT  (7 PTS) (J. Strawther 1 AST),"[203999, 1631124]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,22.3,Made,7.0,J. Strawther,1631124.0,1.0,,,,,,,,
217,PT08M12.00S,2026-02-05T00:56:08.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.206964520367937,48.28431372549019,1610612752,37,34,2026-02-05T00:56:11Z,2050000,False,9.0,-4.0,1,left,M. Robinson driving DUNK (8 PTS),[1629011],1610612752.0,NYK,driving,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,0.93,Made,8.0,,,,,,,,,,,
218,PT08M03.00S,2026-02-05T00:56:17.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,93.64323258869908,50.98039215686274,1610612743,37,36,2026-02-05T00:56:57Z,2060000,False,5.0,7.0,1,right,B. Brown cutting DUNK (5 PTS) (N. Jokić 4 AST),"[1628971, 203999]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,0.88,Made,5.0,N. Jokić,203999.0,4.0,,,,,,,,
220,PT07M50.00S,2026-02-05T00:56:29.8Z,2,REGULAR,3pt,Jump Shot,[],1642278,5.338370565045992,95.83333333333334,1610612752,37,36,2026-02-05T00:56:36Z,2080000,False,-229.0,-2.0,1,left,MISS T. Kolek 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Left Corner 3,24+ Left,,,,,,,22.92,Missed,,,,,,,,,,,,
221,PT07M46.00S,2026-02-05T00:56:33.8Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,37,36,2026-02-05T00:56:36Z,2090000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,220.0,1.0,0.0,1.0,,,,
224,PT07M45.00S,2026-02-05T00:56:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,5.590000152587891,50.0,1610612752,37,36,2026-02-05T00:56:35Z,2120000,False,0.0,0.0,1,left,MISS M. Bridges tip Layup,[1628969],1610612752.0,NYK,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Missed,,,,,,,,,,,,
225,PT07M44.00S,2026-02-05T00:56:35.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,37,36,2026-02-05T00:56:35Z,2130000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,224.0,6.0,4.0,2.0,,,,
226,PT07M26.00S,2026-02-05T00:56:55.9Z,2,REGULAR,3pt,Jump Shot,[],203999,92.11563731931669,1.248468137254902,1610612743,37,36,2026-02-05T00:58:14Z,2140000,False,-244.0,22.0,1,right,MISS N. Jokić 24' step back 3PT - blocked,"[203999, 1629011]",1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,,,24.48,Missed,,,,,,,,,,,Robinson,1629011.0
227,PT07M26.00S,2026-02-05T00:56:55.9Z,2,REGULAR,block,,[],1629011,,,1610612743,37,36,2026-02-05T00:56:57Z,2150000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
228,PT07M25.00S,2026-02-05T00:56:56.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,37,36,2026-02-05T00:58:14Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,226.0,,,,,,,
230,PT07M25.00S,2026-02-05T00:57:25.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203999,69.59592641261499,6.127450980392156,1610612743,37,36,2026-02-05T00:58:45Z,2180000,False,-219.0,233.0,1,right,MISS N. Jokić 32' turnaround 3PT,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,32.03,Missed,,,,,,,,,,,,
231,PT07M24.00S,2026-02-05T00:57:26.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,37,36,2026-02-05T00:57:49Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,230.0,,,,,,,
232,PT07M24.00S,2026-02-05T00:57:32.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,37,36,2026-02-05T00:57:36Z,2200000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,,,,,,
233,PT07M00.00S,2026-02-05T00:57:58.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203903,19.267411300919843,68.87254901960785,1610612752,39,36,2026-02-05T00:58:03Z,2210000,False,-94.0,129.0,1,left,J. Clarkson 15' pullup Jump Shot (7 PTS),[203903],1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,15.95,Made,7.0,,,,,,,,,,,
234,PT06M51.00S,2026-02-05T00:58:10.6Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612743,39,36,2026-02-05T00:58:20Z,2220000,False,,,0,,M. Robinson shooting personal FOUL (3 PF) (Jokić 2 FT),"[1629011, 203999]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,2003.0,3.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
236,PT06M51.00S,2026-02-05T00:58:24.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,39,36,2026-02-05T00:58:24Z,2240000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M51.00S,2026-02-05T00:58:24.9Z,2,REGULAR,substitution,out,[],1629011,,,1610612743,39,36,2026-02-05T01:01:25Z,2250000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M51.00S,2026-02-05T00:58:24.9Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,39,36,2026-02-05T01:01:25Z,2260000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M51.00S,2026-02-05T00:58:24.9Z,2,REGULAR,substitution,in,[],1630574,,,1610612743,39,36,2026-02-05T01:01:25Z,2270000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M51.00S,2026-02-05T00:58:24.9Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,39,36,2026-02-05T01:01:25Z,2280000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M51.00S,2026-02-05T01:01:55.7Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,39,37,2026-02-05T01:01:55Z,2290000,False,,,0,,N. Jokić Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
242,PT06M51.00S,2026-02-05T01:02:13.0Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,39,38,2026-02-05T01:02:13Z,2300000,False,,,0,,N. Jokić Free Throw 2 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
243,PT06M30.00S,2026-02-05T01:02:38.3Z,2,REGULAR,foul,personal,[],1631128,,,1610612752,39,38,2026-02-05T01:02:45Z,2310000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 203903]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,204059.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
245,PT06M16.00S,2026-02-05T01:03:07.3Z,2,REGULAR,turnover,bad pass,[],1630574,,,1610612752,39,38,2026-02-05T01:03:10Z,2330000,False,,,0,,A. Hukporti bad pass TURNOVER (1 TO),"[1630574, 1628971]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,Brown,1628971.0,,
246,PT06M16.00S,2026-02-05T01:03:07.3Z,2,REGULAR,steal,,[],1628971,,,1610612743,39,38,2026-02-05T01:03:08Z,2340000,False,,,0,,B. Brown STEAL (2 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M07.00S,2026-02-05T01:03:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631128,94.43166885676742,50.245098039215684,1610612743,39,40,2026-02-05T01:04:57Z,2350000,False,1.0,0.0,1,right,C. Braun finger roll Layup (2 PTS) (N. Jokić 5 AST),"[1631128, 203999]",1610612743.0,DEN,finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,0.12,Made,2.0,N. Jokić,203999.0,5.0,,,,,,,,
249,PT05M50.00S,2026-02-05T01:03:32.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,6.521024967148489,95.58823529411765,1610612752,39,40,2026-02-05T01:03:39Z,2370000,False,-228.0,9.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,22.81,Missed,,,,,,,,,,,,
250,PT05M47.00S,2026-02-05T01:03:35.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,39,40,2026-02-05T01:03:39Z,2380000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,
251,PT05M37.00S,2026-02-05T01:03:45.6Z,2,REGULAR,3pt,Jump Shot,[],203999,78.13731931668858,9.803921568627452,1610612743,39,40,2026-02-05T01:03:49Z,2390000,False,-201.0,153.0,1,right,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,25.26,Missed,,,,,,,,,,,,
252,PT05M34.00S,2026-02-05T01:03:48.6Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,39,40,2026-02-05T01:03:49Z,2400000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,251.0,1.0,0.0,1.0,,,,
253,PT05M28.00S,2026-02-05T01:03:54.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,94.03745072273325,41.66666666666667,1610612743,39,42,2026-02-05T01:05:32Z,2410000,False,-42.0,4.0,1,right,N. Jokić driving floating Jump Shot (11 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,4.18,Made,11.0,,,,,,,,,,,
254,PT05M16.00S,2026-02-05T01:04:08.3Z,2,REGULAR,foul,personal,['2freethrow'],203501,,,1610612752,39,42,2026-02-05T01:04:22Z,2420000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Kolek 2 FT),"[203501, 1642278]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Kolek,1642278.0,,,,,,,,,,,,,,,
256,PT05M16.00S,2026-02-05T01:04:39.9Z,2,REGULAR,freethrow,1 of 2,[],1642278,,,1610612752,39,42,2026-02-05T01:04:39Z,2440000,False,,,0,,MISS T. Kolek Free Throw 1 of 2,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
257,PT05M16.00S,2026-02-05T01:04:39.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,39,42,2026-02-05T01:04:39Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,
258,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,out,[],203903,,,1610612752,39,42,2026-02-05T01:04:59Z,2460000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,out,[],1642885,,,1610612752,39,42,2026-02-05T01:04:59Z,2470000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,out,[],203501,,,1610612752,39,42,2026-02-05T01:04:59Z,2480000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,out,[],203999,,,1610612752,39,42,2026-02-05T01:04:59Z,2490000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,39,42,2026-02-05T01:04:59Z,2500000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,39,42,2026-02-05T01:04:59Z,2510000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,in,[],1627750,,,1610612752,39,42,2026-02-05T01:04:59Z,2520000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M16.00S,2026-02-05T01:04:40.0Z,2,REGULAR,substitution,in,[],202685,,,1610612752,39,42,2026-02-05T01:04:59Z,2530000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M16.00S,2026-02-05T01:05:03.1Z,2,REGULAR,freethrow,2 of 2,[],1642278,,,1610612752,40,42,2026-02-05T01:05:03Z,2540000,False,,,0,,T. Kolek Free Throw 2 of 2 (1 PTS),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
267,PT05M00.00S,2026-02-05T01:05:21.9Z,2,REGULAR,3pt,Jump Shot,[],1628971,90.48948751642575,94.6078431372549,1610612743,40,45,2026-02-05T01:05:25Z,2550000,False,223.0,37.0,1,right,B. Brown 3PT  (8 PTS) (C. Braun 2 AST),"[1628971, 1631128]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,22.6,Made,8.0,C. Braun,1631128.0,2.0,,,,,,,,
269,PT04M45.00S,2026-02-05T01:05:37.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,22.026938239159,45.34313725490196,1610612752,42,45,2026-02-05T01:05:41Z,2570000,False,23.0,155.0,1,left,J. Brunson 15' step back Jump Shot (7 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,15.63,Made,7.0,,,,,,,,,,,
270,PT04M27.00S,2026-02-05T01:05:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,81.8166885676741,49.01960784313725,1610612743,42,45,2026-02-05T01:06:35Z,2580000,False,-5.0,118.0,1,right,MISS P. Watson 11' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.85,Missed,,,,,,,,,,,,
271,PT04M25.00S,2026-02-05T01:05:57.4Z,2,REGULAR,rebound,offensive,[],1631212,,,1610612743,42,45,2026-02-05T01:06:01Z,2590000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,270.0,2.0,1.0,1.0,,,,
272,PT04M23.00S,2026-02-05T01:05:59.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631212,93.38042049934296,41.66666666666667,1610612743,42,47,2026-02-05T01:06:42Z,2600000,False,-42.0,10.0,1,right,P. Watson driving floating Jump Shot (3 PTS),[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,4.28,Made,3.0,,,,,,,,,,,
273,PT03M57.00S,2026-02-05T01:06:25.4Z,2,REGULAR,2pt,Jump Shot,[],1628973,22.026938239159,56.61764705882353,1610612752,42,47,2026-02-05T01:06:28Z,2610000,False,-33.0,155.0,1,left,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,15.81,Missed,,,,,,,,,,,,
274,PT03M55.00S,2026-02-05T01:06:27.4Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,42,47,2026-02-05T01:06:28Z,2620000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,273.0,4.0,3.0,1.0,,,,
275,PT03M54.00S,2026-02-05T01:06:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,7.178055190538765,50.73529411764706,1610612752,44,47,2026-02-05T01:06:30Z,2630000,False,-4.0,15.0,1,left,O. Anunoby putback Layup (5 PTS),[1628384],1610612752.0,NYK,putback,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,1.54,Made,5.0,,,,,,,,,,,
276,PT03M40.00S,2026-02-05T01:06:43.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,80.50262812089356,50.98039215686274,1610612743,44,49,2026-02-05T01:06:45Z,2640000,False,5.0,131.0,1,right,J. Murray 13' pullup Jump Shot (22 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.09,Made,22.0,,,,,,,,,,,
277,PT03M23.00S,2026-02-05T01:06:59.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630574,7.966491458607096,57.59803921568627,1610612752,44,49,2026-02-05T01:07:05Z,2650000,False,-38.0,22.0,1,left,MISS A. Hukporti turnaround Hook,[1630574],1610612752.0,NYK,turnaround,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,4.41,Missed,,,,,,,,,,,,
278,PT03M20.00S,2026-02-05T01:07:02.7Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,44,49,2026-02-05T01:07:05Z,2660000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,
279,PT03M14.00S,2026-02-05T01:07:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,92.72339027595268,51.71568627450981,1610612743,44,51,2026-02-05T01:07:12Z,2670000,False,9.0,16.0,1,right,P. Watson driving finger roll Layup (5 PTS) (C. Braun 3 AST),"[1631212, 1631128]",1610612743.0,DEN,driving finger roll,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,1.81,Made,5.0,C. Braun,1631128.0,3.0,,,,,,,,
280,PT03M11.00S,2026-02-05T01:07:17.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,44,51,2026-02-05T01:07:17Z,2680000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M11.00S,2026-02-05T01:07:17.2Z,2,REGULAR,substitution,out,[],1642278,,,1610612752,44,51,2026-02-05T01:10:37Z,2690000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M11.00S,2026-02-05T01:07:17.2Z,2,REGULAR,substitution,out,[],1630574,,,1610612752,44,51,2026-02-05T01:10:37Z,2700000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M11.00S,2026-02-05T01:07:17.2Z,2,REGULAR,substitution,in,[],1629013,,,1610612752,44,51,2026-02-05T01:10:37Z,2710000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M11.00S,2026-02-05T01:07:17.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,44,51,2026-02-05T01:10:37Z,2720000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M56.00S,2026-02-05T01:10:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.652431011826544,51.9607843137255,1610612752,46,51,2026-02-05T01:11:00Z,2730000,False,-10.0,10.0,1,left,K. Towns driving Layup (7 PTS) (J. Brunson 3 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,1.4,Made,7.0,J. Brunson,1628973.0,3.0,,,,,,,,
288,PT02M38.00S,2026-02-05T01:11:21.2Z,2,REGULAR,foul,offensive,[],202685,,,1610612743,46,51,2026-02-05T01:11:32Z,2750000,False,,,0,,J. Valančiūnas offensive FOUL (1 PF),"[202685, 1629013]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,204059.0,1.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,,
290,PT02M38.00S,2026-02-05T01:11:21.2Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612743,46,51,2026-02-05T01:11:21Z,2770000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (1 TO),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,1.0,,,,,,,,,,,,,,
291,PT02M27.00S,2026-02-05T01:11:41.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,22.28975032851511,57.59803921568627,1610612752,46,51,2026-02-05T01:12:15Z,2780000,False,-38.0,157.0,1,left,MISS O. Anunoby 16' Jump Shot,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,16.15,Missed,,,,,,,,,,,,
292,PT02M25.00S,2026-02-05T01:11:43.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,46,51,2026-02-05T01:11:45Z,2790000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,291.0,2.0,2.0,0.0,,,,
293,PT02M17.00S,2026-02-05T01:11:50.7Z,2,REGULAR,3pt,Jump Shot,[],1627750,64.99671484888306,38.48039215686275,1610612743,46,51,2026-02-05T01:11:54Z,2800000,False,-58.0,277.0,1,right,MISS J. Murray 28' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,28.24,Missed,,,,,,,,,,,,
294,PT02M15.00S,2026-02-05T01:11:52.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,46,51,2026-02-05T01:11:54Z,2810000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,293.0,2.0,1.0,1.0,,,,
295,PT02M11.00S,2026-02-05T01:11:57.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,33.459264126149804,43.872549019607845,1610612752,49,51,2026-02-05T01:12:47Z,2820000,False,31.0,262.0,1,left,K. Towns 26' 3PT running (10 PTS) (M. Bridges 3 AST),"[1626157, 1628969]",1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,26.38,Made,10.0,M. Bridges,1628969.0,3.0,,,,,,,,
298,PT01M48.00S,2026-02-05T01:12:19.4Z,2,REGULAR,3pt,Jump Shot,[],1631212,74.32654402102497,86.02941176470588,1610612743,49,51,2026-02-05T01:12:23Z,2840000,False,180.0,189.0,1,right,MISS P. Watson 26' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,26.09,Missed,,,,,,,,,,,,
299,PT01M45.00S,2026-02-05T01:12:22.4Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,49,51,2026-02-05T01:12:23Z,2850000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,298.0,3.0,2.0,1.0,,,,
