actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
172,PT11M46.00S,2025-12-20T00:42:48.9Z,2,REGULAR,turnover,out-of-bounds,[],1642278,,,1610612752,29,29,2025-12-20T00:42:54Z,1680000,False,,,0,,T. Kolek bad pass out-of-bounds TURNOVER (1 TO),[1642278],1610612752.0,NYK,bad pass,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201245.0,1.0,,,,,,,,
173,PT11M37.00S,2025-12-20T00:43:05.7Z,2,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,29,29,2025-12-20T00:45:54Z,1690000,False,,,0,,Q. Grimes step out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,step,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202058.0,1.0,,,,,,,,
174,PT11M16.00S,2025-12-20T00:43:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,67.36202365308804,42.15686274509804,1610612752,29,29,2025-12-20T00:43:39Z,1700000,False,-39.0,254.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
175,PT11M13.00S,2025-12-20T00:43:36.6Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,29,29,2025-12-20T00:43:39Z,1710000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT11M06.00S,2025-12-20T00:43:45.2Z,2,REGULAR,foul,personal,[],1642278,,,1610612755,29,29,2025-12-20T00:43:56Z,1720000,False,,,0,,T. Kolek personal FOUL (1 PF),"[1642278, 1641737]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Bona,1641737.0,,
178,PT10M52.00S,2025-12-20T00:44:16.6Z,2,REGULAR,2pt,Jump Shot,[],1630178,24.52365308804205,42.40196078431372,1610612755,29,31,2025-12-20T00:44:20Z,1740000,False,38.0,178.0,1,left,T. Maxey 18' step back Jump Shot (12 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,18.2,Made,,,,,12.0,,,,,,,,,,,,,
179,PT10M40.00S,2025-12-20T00:44:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.59198423127464,50.98039215686274,1610612752,31,31,2025-12-20T00:44:35Z,1750000,False,5.0,17.0,1,right,K. Towns cutting Layup (5 PTS) (T. Kolek 1 AST),"[1626157, 1642278]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,5.0,T. Kolek,1642278.0,1.0,,,,,,,,,,
181,PT10M40.00S,2025-12-20T00:44:33.5Z,2,REGULAR,foul,personal,['1freethrow'],1641737,,,1610612752,31,31,2025-12-20T00:44:43Z,1770000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Towns 1 FT),"[1641737, 1626157]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,3.0,0.0,Towns,1626157.0,,
183,PT10M40.00S,2025-12-20T00:44:33.5Z,2,REGULAR,substitution,out,[],1641737,,,1610612752,31,31,2025-12-20T00:44:58Z,1790000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M40.00S,2025-12-20T00:44:33.5Z,2,REGULAR,substitution,in,[],1631230,,,1610612752,31,31,2025-12-20T00:44:58Z,1800000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M40.00S,2025-12-20T00:45:17.6Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,32,31,2025-12-20T00:45:17Z,1810000,False,,,0,,K. Towns Free Throw 1 of 1 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
186,PT10M25.00S,2025-12-20T00:45:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,10.726018396846255,44.11764705882353,1610612755,32,33,2025-12-20T00:45:44Z,1820000,False,29.0,48.0,1,left,J. McCain finger roll Layup (4 PTS),[1642272],1610612755.0,PHI,finger roll,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,,,,,4.0,,,,,,,,,,,,,
187,PT10M25.00S,2025-12-20T00:45:39.2Z,2,REGULAR,foul,personal,['1freethrow'],1642278,,,1610612755,32,33,2025-12-20T00:45:45Z,1830000,False,,,0,,T. Kolek shooting personal FOUL (2 PF) (McCain 1 FT),"[1642278, 1642272]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,2.0,0.0,McCain,1642272.0,,
189,PT10M25.00S,2025-12-20T00:46:00.7Z,2,REGULAR,freethrow,1 of 1,[],1642272,,,1610612755,32,34,2025-12-20T00:46:00Z,1850000,False,,,0,,J. McCain Free Throw 1 of 1 (5 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
192,PT10M10.00S,2025-12-20T00:46:22.5Z,2,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612752,32,34,2025-12-20T00:46:51Z,1880000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Towns 2 FT),"[1631230, 1626157]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,2.0,0.0,Towns,1626157.0,,
194,PT10M10.00S,2025-12-20T00:46:53.0Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,33,34,2025-12-20T00:46:53Z,1900000,False,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
195,PT10M10.00S,2025-12-20T00:47:12.6Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,34,34,2025-12-20T00:47:12Z,1910000,False,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
196,PT10M00.00S,2025-12-20T00:47:27.7Z,2,REGULAR,foul,personal,[],1628384,,,1610612755,34,34,2025-12-20T00:47:33Z,1920000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1631133]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629183.0,,,,1.0,0.0,Walker,1631133.0,,
198,PT10M00.00S,2025-12-20T00:47:27.8Z,2,REGULAR,substitution,out,[],203903,,,1610612755,34,34,2025-12-20T00:47:50Z,1940000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M00.00S,2025-12-20T00:47:27.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612755,34,34,2025-12-20T00:47:50Z,1950000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M00.00S,2025-12-20T00:47:27.8Z,2,REGULAR,substitution,out,[],1631230,,,1610612755,34,34,2025-12-20T00:48:03Z,1960000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M00.00S,2025-12-20T00:47:27.8Z,2,REGULAR,substitution,in,[],203083,,,1610612755,34,34,2025-12-20T00:48:03Z,1970000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M49.00S,2025-12-20T00:48:21.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,29.38567674113009,77.94117647058823,1610612755,34,34,2025-12-20T00:48:27Z,1980000,False,-140.0,224.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2025-12-20T00:48:23.0Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,34,34,2025-12-20T00:48:27Z,1990000,False,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,202.0,3.0,3.0,0.0,,,,,,,,,,,,,,
204,PT09M40.00S,2025-12-20T00:48:32.4Z,2,REGULAR,foul,personal,[],1629656,,,1610612752,34,34,2025-12-20T00:48:39Z,2000000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1628384]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1629183.0,,,,1.0,0.0,Anunoby,1628384.0,,
206,PT09M31.00S,2025-12-20T00:49:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,85.62746386333771,47.549019607843135,1610612752,36,34,2025-12-20T00:49:07Z,2020000,False,-12.0,83.0,1,right,K. Towns 8' driving floating Jump Shot (10 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,8.35,Made,,,,,10.0,,,,,,,,,,,,,
207,PT09M17.00S,2025-12-20T00:49:16.1Z,2,REGULAR,3pt,Jump Shot,[],1642272,29.25427069645204,13.725490196078432,1610612755,36,34,2025-12-20T00:50:17Z,2030000,False,181.0,222.0,1,left,MISS J. McCain 28' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,28.71,Missed,,,,,,,,,,,,,,,,,,
208,PT09M16.00S,2025-12-20T00:49:17.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,36,34,2025-12-20T00:49:20Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,207.0,,,,,,,,,,,,,,,,,
210,PT09M02.00S,2025-12-20T00:49:43.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642272,19.267411300919843,45.09803921568628,1610612755,36,34,2025-12-20T00:49:46Z,2060000,False,25.0,129.0,1,left,MISS J. McCain 13' driving floating Shot - blocked,"[1642272, 1628384]",1610612755.0,PHI,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,Anunoby,1628384.0,,,,,,
211,PT09M02.00S,2025-12-20T00:49:43.2Z,2,REGULAR,block,,[],1628384,,,1610612755,36,34,2025-12-20T00:49:45Z,2070000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M59.00S,2025-12-20T00:49:46.2Z,2,REGULAR,rebound,defensive,[],1642278,,,1610612752,36,34,2025-12-20T00:49:46Z,2080000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),8-16 Center,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT08M54.00S,2025-12-20T00:49:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612752,36,34,2025-12-20T00:50:05Z,2090000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Robinson 2 FT),"[203083, 1629011]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,2.0,0.0,Robinson,1629011.0,,
215,PT08M54.00S,2025-12-20T00:50:20.5Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,37,34,2025-12-20T00:50:20Z,2110000,False,,,0,,M. Robinson Free Throw 1 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
216,PT08M54.00S,2025-12-20T00:50:20.6Z,2,REGULAR,substitution,out,[],1631133,,,1610612752,37,34,2025-12-20T00:50:32Z,2120000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M54.00S,2025-12-20T00:50:20.6Z,2,REGULAR,substitution,in,[],202331,,,1610612752,37,34,2025-12-20T00:50:32Z,2130000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M54.00S,2025-12-20T00:50:49.8Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,38,34,2025-12-20T00:50:49Z,2140000,False,,,0,,M. Robinson Free Throw 2 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
219,PT08M36.00S,2025-12-20T00:51:09.5Z,2,REGULAR,2pt,Jump Shot,[],202331,10.5946123521682,29.166666666666668,1610612755,38,34,2025-12-20T00:51:13Z,2150000,False,104.0,47.0,1,left,MISS P. George 11' turnaround Shot,[202331],1610612755.0,PHI,turnaround,,,George,P. George,,,,,Mid-Range,8-16 Right,11.44,Missed,,,,,,,,,,,,,,,,,,
220,PT08M33.00S,2025-12-20T00:51:12.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,38,34,2025-12-20T00:51:13Z,2160000,False,,,0,,M. Robinson REBOUND (Off:0 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,219.0,4.0,4.0,0.0,,,,,,,,,,,,,,
221,PT08M26.00S,2025-12-20T00:51:19.9Z,2,REGULAR,3pt,Jump Shot,[],1642278,75.3777923784494,83.57843137254902,1610612752,38,34,2025-12-20T00:51:26Z,2170000,False,168.0,179.0,1,right,MISS T. Kolek 24' step back 3PT,[1642278],1610612752.0,NYK,step back,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
222,PT08M19.00S,2025-12-20T00:51:26.0Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,38,34,2025-12-20T00:51:26Z,2180000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,221.0,2.0,1.0,1.0,,,,,,,,,,,,,,
223,PT08M11.00S,2025-12-20T00:51:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,90.09526938239159,55.63725490196079,1610612752,38,34,2025-12-20T00:51:41Z,2190000,False,28.0,41.0,1,right,MISS O. Anunoby driving finger roll Layup,[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
224,PT08M09.00S,2025-12-20T00:51:36.8Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,38,34,2025-12-20T00:51:41Z,2200000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,5.0,3.0,2.0,,,,,,,,,,,,,,
225,PT08M08.00S,2025-12-20T00:51:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.46057818659659,51.225490196078425,1610612752,38,34,2025-12-20T00:51:44Z,2210000,False,6.0,18.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 203083]",1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,Drummond,203083.0,,,,,,
226,PT08M08.00S,2025-12-20T00:51:37.4Z,2,REGULAR,block,,[],203083,,,1610612752,38,34,2025-12-20T00:51:39Z,2220000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT08M04.00S,2025-12-20T00:51:41.4Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,38,34,2025-12-20T00:51:44Z,2230000,False,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,225.0,5.0,4.0,1.0,,,,,,,,,,,,,,
228,PT08M04.00S,2025-12-20T00:51:41.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,93.51182654402102,49.01960784313725,1610612752,40,34,2025-12-20T00:57:22Z,2240000,False,-5.0,8.0,1,right,M. Robinson tip DUNK (7 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,7.0,,,,,,,,,,,,,
236,PT07M54.00S,2025-12-20T00:51:55.5Z,2,REGULAR,turnover,lost ball,[],203083,,,1610612755,40,34,2025-12-20T00:54:15Z,2250000,False,,,0,,A. Drummond lost ball TURNOVER (1 TO),"[203083, 1629011]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Robinson,1629011.0
237,PT07M54.00S,2025-12-20T00:51:55.5Z,2,REGULAR,steal,,[],1629011,,,1610612752,40,34,2025-12-20T00:54:15Z,2255000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M43.00S,2025-12-20T00:52:02.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628384,67.7562417871222,70.34313725490196,1610612752,40,34,2025-12-20T00:58:22Z,2257500,False,102.0,251.0,1,right,MISS O. Anunoby 27' running 3PT - blocked,"[1628384, 1629656]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,Grimes,1629656.0,,,,,,
239,PT07M43.00S,2025-12-20T00:52:02.6Z,2,REGULAR,block,,[],1629656,,,1610612752,40,34,2025-12-20T00:55:04Z,2258750,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
240,PT07M41.00S,2025-12-20T00:52:04.6Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,40,34,2025-12-20T00:55:04Z,2259375,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
241,PT07M40.00S,2025-12-20T00:52:06.2Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612752,40,34,2025-12-20T00:56:10Z,2259687,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630178]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Maxey,1630178.0
242,PT07M40.00S,2025-12-20T00:52:06.2Z,2,REGULAR,steal,,[],1630178,,,1610612755,40,34,2025-12-20T00:55:32Z,2259843,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M35.00S,2025-12-20T00:52:09.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,7.835085413929041,52.20588235294118,1610612755,40,36,2025-12-20T00:55:46Z,2260000,False,-11.0,21.0,1,left,T. Maxey running DUNK (14 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,14.0,,,,,,,,,,,,,
231,PT07M21.00S,2025-12-20T00:52:24.2Z,2,REGULAR,turnover,bad pass,[],1642278,,,1610612752,40,36,2025-12-20T00:52:28Z,2270000,False,,,0,,T. Kolek bad pass TURNOVER (2 TO),"[1642278, 1629656]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Grimes,1629656.0
232,PT07M21.00S,2025-12-20T00:52:24.2Z,2,REGULAR,steal,,[],1629656,,,1610612755,40,36,2025-12-20T00:52:25Z,2280000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
233,PT07M20.00S,2025-12-20T00:52:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612755,40,36,2025-12-20T00:52:34Z,2290000,False,,,0,,T. Kolek shooting personal FOUL (3 PF) (Grimes 2 FT),"[1642278, 1629656]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,,,,3.0,0.0,Grimes,1629656.0,,
235,PT07M20.00S,2025-12-20T00:52:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,40,36,2025-12-20T00:52:47Z,2310000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M20.00S,2025-12-20T00:55:57.0Z,2,REGULAR,substitution,out,[],1628384,,,1610612755,40,36,2025-12-20T00:56:23Z,2320000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M20.00S,2025-12-20T00:55:57.0Z,2,REGULAR,substitution,out,[],1642278,,,1610612755,40,36,2025-12-20T00:56:23Z,2330000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M20.00S,2025-12-20T00:55:57.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612755,40,36,2025-12-20T00:56:23Z,2340000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M20.00S,2025-12-20T00:55:57.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612755,40,36,2025-12-20T00:56:23Z,2350000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M20.00S,2025-12-20T00:56:26.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629656,,,1610612755,40,37,2025-12-20T00:56:26Z,2360000,False,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
248,PT07M20.00S,2025-12-20T00:56:26.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629656,,,1610612755,40,38,2025-12-20T01:00:24Z,2370000,False,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
249,PT07M05.00S,2025-12-20T00:57:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,92.85479632063075,57.84313725490197,1610612752,42,38,2025-12-20T01:01:35Z,2380000,False,39.0,15.0,1,right,M. Bridges driving floating Jump Shot (6 PTS) (J. Brunson 3 AST),"[1628969, 1628973]",1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,6.0,J. Brunson,1628973.0,3.0,,,,,,,,,,
251,PT06M50.00S,2025-12-20T00:57:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.09395532194481,19.11764705882353,1610612755,42,41,2025-12-20T00:57:21Z,2400000,False,154.0,240.0,1,left,T. Maxey 28' 3PT pullup (17 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,28.52,Made,,,,,17.0,,,,,,,,,,,,,
252,PT06M34.00S,2025-12-20T00:57:33.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,74.06373193166885,83.08823529411765,1610612752,42,41,2025-12-20T01:02:22Z,2410000,False,165.0,191.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2025-12-20T00:57:35.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,42,41,2025-12-20T00:57:39Z,2420000,False,,,0,,K. Towns REBOUND (Off:3 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,252.0,6.0,3.0,3.0,,,,,,,,,,,,,,
254,PT06M30.00S,2025-12-20T00:57:37.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,69.59592641261499,29.901960784313726,1610612752,42,41,2025-12-20T00:57:47Z,2430000,False,-100.0,233.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
255,PT06M30.00S,2025-12-20T00:57:37.8Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,42,41,2025-12-20T00:57:47Z,2440000,False,,,0,,J. Brunson REBOUND (Off:3 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,254.0,6.0,3.0,3.0,,,,,,,,,,,,,,
