actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M47.00S,2026-03-01T18:25:01.3Z,1,REGULAR,steal,,[],1630170,,,1610612759,5,14,2026-03-01T18:25:02Z,860000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M27.00S,2026-03-01T18:25:21.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642264,14.14257555847569,56.372549019607845,1610612759,5,14,2026-03-01T18:25:29Z,870000,False,-32.0,80.0,1,left,MISS S. Castle 8' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,,
88,PT05M25.00S,2026-03-01T18:25:23.3Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612759,5,14,2026-03-01T18:25:29Z,880000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,87.0,,,,,,,1.0,0.0,1.0,,,,,,,,
89,PT05M25.00S,2026-03-01T18:25:26.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628436,5.590000152587891,50.0,1610612759,5,14,2026-03-01T18:25:49Z,890000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
90,PT05M24.00S,2026-03-01T18:25:27.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,5,14,2026-03-01T18:25:49Z,900000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,89.0,,,,,,,1.0,1.0,0.0,,,,,,,,
91,PT05M13.00S,2026-03-01T18:25:35.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.51182654402102,49.50980392156863,1610612752,7,14,2026-03-01T18:25:38Z,910000,False,-2.0,8.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (J. Hart 2 AST),"[1629011, 1628404]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,2.0,,,,,,,J. Hart,1628404.0,2.0,,
93,PT04M54.00S,2026-03-01T18:25:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,19.92444152431012,37.00980392156863,1610612759,7,16,2026-03-01T18:25:56Z,930000,False,65.0,135.0,1,left,D. Vassell 14' pullup Jump Shot (5 PTS) (L. Kornet 1 AST),"[1630170, 1628436]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,14.97,Made,,,,,,,5.0,,,,,,,L. Kornet,1628436.0,1.0,,
94,PT04M41.00S,2026-03-01T18:26:07.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,89.70105124835742,32.1078431372549,1610612752,7,16,2026-03-01T18:26:12Z,940000,False,-89.0,44.0,1,right,MISS J. Brunson 9' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,9.99,Missed,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2026-03-01T18:26:10.0Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,16,2026-03-01T18:26:12Z,950000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,94.0,,,,,,,2.0,1.0,1.0,,,,,,,,
97,PT04M27.00S,2026-03-01T18:26:20.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,68.15045992115637,74.01960784313727,1610612752,7,16,2026-03-01T18:26:25Z,960000,False,120.0,247.0,1,right,MISS M. Diawara 27' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2026-03-01T18:26:23.7Z,1,REGULAR,rebound,offensive,[],1629013,,,1610612752,7,16,2026-03-01T18:26:25Z,970000,False,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,97.0,,,,,,,1.0,0.0,1.0,,,,,,,,
99,PT04M14.00S,2026-03-01T18:26:34.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,64.99671484888306,40.931372549019606,1610612752,7,16,2026-03-01T18:26:37Z,980000,False,-45.0,277.0,1,right,MISS L. Shamet 28' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
100,PT04M11.00S,2026-03-01T18:26:37.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,16,2026-03-01T18:26:37Z,990000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,99.0,,,,,,,2.0,2.0,0.0,,,,,,,,
101,PT04M05.00S,2026-03-01T18:26:42.8Z,1,REGULAR,3pt,Jump Shot,[],1642264,32.670827858081466,68.62745098039215,1610612759,7,19,2026-03-01T18:26:46Z,1000000,False,-93.0,255.0,1,left,S. Castle 27' 3PT  (3 PTS) (D. Vassell 1 AST),"[1642264, 1630170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,27.11,Made,,,,,,,3.0,,,,,,,D. Vassell,1630170.0,1.0,,
103,PT03M49.00S,2026-03-01T18:26:59.0Z,1,REGULAR,2pt,Jump Shot,[],1629013,79.31997371879106,14.215686274509803,1610612752,9,19,2026-03-01T18:27:08Z,1020000,False,-179.0,142.0,1,right,L. Shamet 22' step back Jump Shot (2 PTS) (J. Brunson 1 AST),"[1629013, 1628973]",1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,22.83,Made,,,,,,,2.0,,,,,,,J. Brunson,1628973.0,1.0,,
105,PT03M34.00S,2026-03-01T18:27:14.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,31.750985545335087,54.41176470588235,1610612759,9,19,2026-03-01T18:27:23Z,1040000,False,-22.0,246.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,24.7,Missed,,,,,,,,,,,,,,,,,,
106,PT03M31.00S,2026-03-01T18:27:17.3Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,19,2026-03-01T18:27:23Z,1050000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,105.0,,,,,,,3.0,2.0,1.0,,,,,,,,
107,PT03M16.00S,2026-03-01T18:27:35.1Z,1,REGULAR,foul,offensive,[],1628973,,,1610612752,9,19,2026-03-01T18:28:10Z,1060000,False,,,0,,J. Brunson offensive FOUL (1 PF),"[1628973, 1642844]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,1628485.0,1.0,0.0,Harper,1642844.0,,,,,,,,,,,,
109,PT03M16.00S,2026-03-01T18:27:35.1Z,1,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,9,19,2026-03-01T18:27:35Z,1080000,False,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,1628485.0,,,,,,,,,1.0,,,,,,,
110,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,out,[],1628404,,,1610612759,9,19,2026-03-01T18:28:09Z,1090000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,9,19,2026-03-01T18:28:09Z,1100000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,9,19,2026-03-01T18:28:09Z,1110000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,in,[],1628969,,,1610612759,9,19,2026-03-01T18:28:09Z,1120000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,in,[],203084,,,1610612759,9,19,2026-03-01T18:28:09Z,1130000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2026-03-01T18:27:35.2Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,9,19,2026-03-01T18:28:09Z,1140000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M59.00S,2026-03-01T18:28:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.389618922470433,47.794117647058826,1610612759,9,19,2026-03-01T18:28:23Z,1150000,False,11.0,8.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1629011]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
117,PT02M59.00S,2026-03-01T18:28:19.1Z,1,REGULAR,block,,[],1629011,,,1610612759,9,19,2026-03-01T18:28:22Z,1160000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2026-03-01T18:28:22.1Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,9,19,2026-03-01T18:28:23Z,1170000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,116.0,,,,,,,1.0,1.0,0.0,,,,,,,,
119,PT02M52.00S,2026-03-01T18:28:26.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628969,83.39356110381078,43.38235294117647,1610612752,11,19,2026-03-01T18:33:22Z,1180000,False,-33.0,104.0,1,right,M. Bridges 10' running pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.88,Made,,,,,,,2.0,,,,,,,,,,,
120,PT02M50.00S,2026-03-01T18:28:31.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,11,19,2026-03-01T18:28:31Z,1190000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M50.00S,2026-03-01T18:28:31.3Z,1,REGULAR,substitution,out,[],1642885,,,1610612759,11,19,2026-03-01T18:32:14Z,1200000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2026-03-01T18:28:31.3Z,1,REGULAR,substitution,out,[],1628969,,,1610612759,11,19,2026-03-01T18:32:14Z,1210000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M50.00S,2026-03-01T18:28:31.3Z,1,REGULAR,substitution,in,[],1630631,,,1610612759,11,19,2026-03-01T18:32:14Z,1220000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M50.00S,2026-03-01T18:28:31.3Z,1,REGULAR,substitution,in,[],1628384,,,1610612759,11,19,2026-03-01T18:32:14Z,1230000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M34.00S,2026-03-01T18:32:26.2Z,1,REGULAR,2pt,Jump Shot,[],1642844,22.815374507227332,27.696078431372552,1610612759,11,19,2026-03-01T18:32:31Z,1240000,False,112.0,162.0,1,left,MISS D. Harper 19' pullup Shot,[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,19.67,Missed,,,,,,,,,,,,,,,,,,
126,PT02M31.00S,2026-03-01T18:32:29.2Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,11,19,2026-03-01T18:32:31Z,1250000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,125.0,,,,,,,2.0,1.0,1.0,,,,,,,,
127,PT02M18.00S,2026-03-01T18:32:43.0Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612752,11,19,2026-03-01T18:32:46Z,1260000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1642844]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Harper,1642844.0,,,,,
128,PT02M18.00S,2026-03-01T18:32:43.0Z,1,REGULAR,steal,,[],1642844,,,1610612759,11,19,2026-03-01T18:43:36Z,1270000,False,,,0,,D. Harper STEAL (1 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
129,PT02M01.00S,2026-03-01T18:32:59.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,31.750985545335087,70.58823529411765,1610612759,11,19,2026-03-01T18:33:04Z,1280000,False,-103.0,246.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
130,PT01M58.00S,2026-03-01T18:33:02.9Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,11,19,2026-03-01T18:33:04Z,1290000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,129.0,,,,,,,1.0,1.0,0.0,,,,,,,,
131,PT01M52.00S,2026-03-01T18:33:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,71.04139290407359,23.03921568627451,1610612752,14,19,2026-03-01T18:33:12Z,1300000,False,-135.0,220.0,1,right,J. Brunson 25' 3PT pullup (3 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,,,3.0,,,,,,,,,,,
132,PT01M34.00S,2026-03-01T18:33:26.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,21.369908015768726,46.81372549019608,1610612759,14,21,2026-03-01T18:33:30Z,1310000,False,16.0,148.0,1,left,D. Fox 14' Jump Shot (4 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,14.92,Made,,,,,,,4.0,,,,,,,H. Barnes,203084.0,1.0,,
134,PT01M13.00S,2026-03-01T18:33:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612752,14,21,2026-03-01T18:33:58Z,1330000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Robinson 2 FT),"[1628436, 1629011]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,201246.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,,,,
136,PT01M13.00S,2026-03-01T18:34:18.0Z,1,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,14,21,2026-03-01T18:34:18Z,1350000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT01M13.00S,2026-03-01T18:34:18.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,14,21,2026-03-01T18:34:18Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,
138,PT01M13.00S,2026-03-01T18:34:18.1Z,1,REGULAR,substitution,out,[],1628436,,,1610612752,14,21,2026-03-01T18:34:23Z,1370000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M13.00S,2026-03-01T18:34:18.1Z,1,REGULAR,substitution,in,[],1641705,,,1610612752,14,21,2026-03-01T18:34:23Z,1380000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2026-03-01T18:34:18.0Z,1,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,14,21,2026-03-01T18:34:47Z,1390000,False,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2026-03-01T18:34:21.0Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,14,21,2026-03-01T18:34:47Z,1400000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,140.0,,,,,,,3.0,1.0,2.0,,,,,,,,
142,PT01M08.00S,2026-03-01T18:34:48.3Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642844,,,1610612752,14,21,2026-03-01T18:36:57Z,1410000,False,,,0,,D. Harper flagrant-type-1 personal FOUL (1 PF) (Brunson 3 FT),"[1642844, 1628973]",1610612759.0,SAS,flagrant-type-1,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,201246.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
145,PT01M08.00S,2026-03-01T18:37:36.7Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1628973,,,1610612752,15,21,2026-03-01T18:38:08Z,1440000,False,,,0,,J. Brunson flagrant Free Throw 1 of 3 (4 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
146,PT01M08.00S,2026-03-01T18:37:36.7Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1628973,,,1610612752,16,21,2026-03-01T18:38:08Z,1450000,False,,,0,,J. Brunson flagrant Free Throw 2 of 3 (5 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
147,PT01M08.00S,2026-03-01T18:37:36.7Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1628973,,,1610612752,16,21,2026-03-01T18:38:08Z,1460000,False,,,0,,MISS J. Brunson flagrant Free Throw 3 of 3,[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M08.00S,2026-03-01T18:37:36.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,16,21,2026-03-01T18:38:08Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M57.00S,2026-03-01T18:38:34.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,84.83902759526939,60.29411764705882,1610612752,18,21,2026-03-01T18:39:41Z,1480000,False,51.0,90.0,1,right,J. Brunson 10' driving floating Jump Shot (7 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,,,7.0,,,,,,,,,,,
150,PT00M57.00S,2026-03-01T18:38:38.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642844,,,1610612752,18,21,2026-03-01T18:38:47Z,1490000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Brunson 1 FT),"[1642844, 1628973]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,1628485.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
152,PT00M57.00S,2026-03-01T18:39:06.6Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,19,21,2026-03-01T18:39:06Z,1510000,False,,,0,,J. Brunson Free Throw 1 of 1 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
153,PT00M42.20S,2026-03-01T18:39:23.7Z,1,REGULAR,3pt,Jump Shot,[],1641705,32.14520367936925,48.77450980392157,1610612759,19,21,2026-03-01T18:39:28Z,1520000,False,6.0,250.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
154,PT00M39.30S,2026-03-01T18:39:26.6Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,19,21,2026-03-01T18:39:28Z,1530000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,153.0,,,,,,,4.0,2.0,2.0,,,,,,,,
155,PT00M33.40S,2026-03-01T18:39:32.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,73.9323258869908,83.57843137254902,1610612752,22,21,2026-03-01T18:40:45Z,1540000,False,168.0,193.0,1,right,J. Brunson 25' 3PT running pullup (11 PTS),[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,,,11.0,,,,,,,,,,,
156,PT00M13.60S,2026-03-01T18:39:56.4Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612759,22,21,2026-03-01T18:40:01Z,1550000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629013]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,
157,PT00M13.60S,2026-03-01T18:39:56.4Z,1,REGULAR,steal,,[],1629013,,,1610612752,22,21,2026-03-01T18:39:59Z,1560000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M01.20S,2026-03-01T18:40:08.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,69.07030223390277,68.38235294117648,1610612752,22,21,2026-03-01T18:40:13Z,1570000,False,92.0,238.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.50S,2026-03-01T18:40:09.6Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,22,21,2026-03-01T18:40:32Z,1580000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,158.0,,,,,,,6.0,6.0,0.0,,,,,,,,
162,PT00M00.00S,2026-03-01T18:40:17.4Z,1,REGULAR,period,end,[],0,,,1610612759,22,21,2026-03-01T18:40:17Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612759,22,21,2026-03-01T18:43:52Z,1620000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,out,['startperiod'],1629013,,,1610612759,22,21,2026-03-01T18:43:52Z,1630000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612759,22,21,2026-03-01T18:43:52Z,1640000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,22,21,2026-03-01T18:43:52Z,1650000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612759,22,21,2026-03-01T18:43:52Z,1660000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612759,22,21,2026-03-01T18:43:52Z,1670000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-01T18:43:30.7Z,2,REGULAR,substitution,in,['startperiod'],1642885,,,1610612759,22,21,2026-03-01T18:43:52Z,1680000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
