actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M10.00S,2026-01-19T22:31:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628404,68.9388961892247,69.6078431372549,1610612752,8,19,2026-01-19T22:31:31Z,880000,False,98.0,239.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
89,PT05M07.00S,2026-01-19T22:31:27.5Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,8,19,2026-01-19T22:31:31Z,890000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,
90,PT05M04.00S,2026-01-19T22:31:31.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630314,6.652431011826544,49.26470588235294,1610612742,8,21,2026-01-19T22:32:09Z,900000,False,4.0,10.0,1,left,B. Williams running finger roll Layup (2 PTS) (K. Thompson 1 AST),"[1630314, 202691]",1610612742.0,DAL,running finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.07,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
92,PT04M53.00S,2026-01-19T22:31:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.64323258869908,50.98039215686274,1610612752,10,21,2026-01-19T22:31:45Z,920000,False,5.0,7.0,1,right,J. Brunson driving Layup (4 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,,,,,,,,,,,,,,,,,
93,PT04M37.00S,2026-01-19T22:31:57.8Z,1,REGULAR,3pt,Jump Shot,[],1630230,8.360709592641262,95.58823529411765,1610612742,10,21,2026-01-19T22:32:03Z,930000,False,-228.0,26.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
94,PT04M34.00S,2026-01-19T22:32:00.8Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,10,21,2026-01-19T22:32:03Z,940000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,
95,PT04M11.00S,2026-01-19T22:32:23.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.38042049934296,49.26470588235294,1610612752,12,21,2026-01-19T22:32:26Z,950000,False,-4.0,10.0,1,right,M. Robinson alley-oop DUNK (4 PTS) (J. Brunson 2 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
97,PT03M57.00S,2026-01-19T22:32:41.2Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612742,12,21,2026-01-19T22:32:50Z,970000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Williams 2 FT),"[1628973, 1630314]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,,,,,1.0,0.0,Williams,1630314.0
99,PT03M57.00S,2026-01-19T22:33:12.6Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,12,21,2026-01-19T22:33:12Z,990000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2026-01-19T22:33:12.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,12,21,2026-01-19T22:33:12Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,
101,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,out,[],1628404,,,1610612742,12,21,2026-01-19T22:33:21Z,1010000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612742,12,21,2026-01-19T22:33:21Z,1020000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,12,21,2026-01-19T22:33:21Z,1030000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,in,[],1628384,,,1610612742,12,21,2026-01-19T22:33:21Z,1040000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612742,12,21,2026-01-19T22:33:21Z,1050000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2026-01-19T22:33:12.7Z,1,REGULAR,substitution,in,[],1630526,,,1610612742,12,21,2026-01-19T22:33:21Z,1060000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2026-01-19T22:33:42.1Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,12,22,2026-01-19T22:33:42Z,1070000,False,,,0,,B. Williams Free Throw 2 of 2 (3 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
108,PT03M47.00S,2026-01-19T22:33:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.33311432325887,67.15686274509804,1610612752,12,22,2026-01-19T22:33:58Z,1080000,False,86.0,236.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2026-01-19T22:33:56.6Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,12,22,2026-01-19T22:34:01Z,1090000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Right Center,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT03M36.00S,2026-01-19T22:34:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,14.011169513797633,61.274509803921575,1610612742,12,24,2026-01-19T22:34:08Z,1100000,False,-56.0,79.0,1,left,B. Williams 9' driving floating Jump Shot (5 PTS),[1630314],1610612742.0,DAL,driving floating,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.72,Made,5.0,,,,,,,,,,,,,,,,,
111,PT03M25.00S,2026-01-19T22:34:15.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,80.1084099868594,91.91176470588235,1610612752,12,24,2026-01-19T22:39:48Z,1110000,False,210.0,134.0,1,right,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2026-01-19T22:34:17.1Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,12,24,2026-01-19T22:34:18Z,1120000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,
113,PT03M15.00S,2026-01-19T22:34:26.5Z,1,REGULAR,turnover,bad pass,[],1630619,,,1610612742,12,24,2026-01-19T22:34:30Z,1130000,False,,,0,,M. Cisse bad pass TURNOVER (1 TO),"[1630619, 1630540]",1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,McBride,1630540.0,,,,
114,PT03M15.00S,2026-01-19T22:34:26.5Z,1,REGULAR,steal,,[],1630540,,,1610612752,12,24,2026-01-19T22:34:28Z,1140000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
115,PT03M08.00S,2026-01-19T22:34:31.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630540,94.43166885676742,51.9607843137255,1610612752,12,24,2026-01-19T22:40:32Z,1150000,False,10.0,0.0,1,right,MISS M. McBride running Layup - blocked,"[1630540, 1630619]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,Cisse,1630619.0,,,,,,
116,PT03M08.00S,2026-01-19T22:34:31.9Z,1,REGULAR,block,,[],1630619,,,1610612752,12,24,2026-01-19T22:34:33Z,1160000,False,,,0,,M. Cisse BLOCK (1 BLK),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2026-01-19T22:34:31.9Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612742,12,24,2026-01-19T22:40:32Z,1170000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612742.0,DAL,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
118,PT03M04.00S,2026-01-19T22:34:36.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,27.283180026281208,79.65686274509804,1610612742,12,27,2026-01-19T22:34:43Z,1180000,False,-148.0,204.0,1,left,K. Thompson 25' 3PT running pullup (3 PTS) (J. Robinson-Earl 1 AST),"[202691, 1630526]",1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.22,Made,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,,,,
120,PT02M56.00S,2026-01-19T22:34:43.8Z,1,REGULAR,3pt,Jump Shot,[],1630540,77.08607095926413,9.558823529411764,1610612752,12,27,2026-01-19T22:41:30Z,1200000,False,-202.0,163.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
121,PT02M54.00S,2026-01-19T22:34:45.8Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,12,27,2026-01-19T22:36:03Z,1210000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,120.0,3.0,2.0,1.0,,,,,,,,,,
130,PT02M53.00S,2026-01-19T22:34:48.6Z,1,REGULAR,turnover,lost ball,[],1629011,,,1610612752,12,27,2026-01-19T22:36:24Z,1215000,False,,,0,,M. Robinson lost ball TURNOVER (1 TO),"[1629011, 1630619]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,Cisse,1630619.0,,,,
131,PT02M53.00S,2026-01-19T22:34:48.6Z,1,REGULAR,steal,,[],1630619,,,1610612742,12,27,2026-01-19T22:36:24Z,1217500,False,,,0,,M. Cisse STEAL (1 STL),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M47.00S,2026-01-19T22:34:53.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630526,6.783837056504599,4.6568627450980395,1610612742,12,27,2026-01-19T22:42:22Z,1220000,False,227.0,11.0,1,left,MISS J. Robinson-Earl running 3PT,[1630526],1610612742.0,DAL,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
123,PT02M44.00S,2026-01-19T22:34:56.9Z,1,REGULAR,rebound,offensive,[],1631108,,,1610612742,12,27,2026-01-19T22:34:56Z,1230000,False,,,0,,M. Christie REBOUND (Off:1 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,
124,PT02M39.00S,2026-01-19T22:35:00.9Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202691,9.017739816031538,29.166666666666668,1610612742,12,27,2026-01-19T22:42:57Z,1240000,False,104.0,32.0,1,left,MISS K. Thompson 10' step back Shot,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,10.91,Missed,,,,,,,,,,,,,,,,,,
125,PT02M39.00S,2026-01-19T22:35:00.9Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,12,27,2026-01-19T22:42:57Z,1250000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,
126,PT02M30.00S,2026-01-19T22:35:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.11760840998686,56.127450980392155,1610612752,14,27,2026-01-19T22:35:18Z,1260000,False,31.0,12.0,1,right,J. Brunson driving floating bank Jump Shot (6 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.29,Made,6.0,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2026-01-19T22:35:14.7Z,1,REGULAR,foul,personal,['1freethrow'],1630314,,,1610612752,14,27,2026-01-19T22:35:22Z,1270000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630314, 1628973]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,,,,,1.0,0.0,Brunson,1628973.0
129,PT02M30.00S,2026-01-19T22:35:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,14,27,2026-01-19T22:35:54Z,1290000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M30.00S,2026-01-19T22:39:06.8Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,15,27,2026-01-19T22:39:06Z,1300000,False,,,0,,J. Brunson Free Throw 1 of 1 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
133,PT02M15.00S,2026-01-19T22:39:31.9Z,1,REGULAR,foul,offensive,[],1630619,,,1610612742,15,27,2026-01-19T22:39:38Z,1310000,False,,,0,,M. Cisse offensive FOUL (1 PF),"[1630619, 1630540]",1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,,,,,,1.0,0.0,McBride,1630540.0
135,PT02M15.00S,2026-01-19T22:39:31.9Z,1,REGULAR,turnover,offensive foul,[],1630619,,,1610612742,15,27,2026-01-19T22:39:31Z,1330000,False,,,0,,M. Cisse offensive foul TURNOVER (2 TO),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,2.0,,,,,,,,
136,PT02M02.00S,2026-01-19T22:39:56.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,87.07293035479631,46.81372549019608,1610612752,17,27,2026-01-19T22:39:59Z,1340000,False,-16.0,69.0,1,right,J. Brunson 7' pullup Jump Shot (9 PTS) (M. McBride 2 AST),"[1628973, 1630540]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.08,Made,9.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,
138,PT01M46.00S,2026-01-19T22:40:12.1Z,1,REGULAR,2pt,Jump Shot,[],202691,28.728646517739815,63.23529411764706,1610612742,17,27,2026-01-19T22:40:16Z,1360000,False,-66.0,218.0,1,left,MISS K. Thompson 22' step back Shot,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,22.74,Missed,,,,,,,,,,,,,,,,,,
139,PT01M44.00S,2026-01-19T22:40:14.1Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,17,27,2026-01-19T22:40:16Z,1370000,False,,,0,,M. Cisse REBOUND (Off:1 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Mid-Range,16-24 Center,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,
140,PT01M42.00S,2026-01-19T22:40:18.8Z,1,REGULAR,foul,personal,[],1629011,,,1610612742,17,27,2026-01-19T22:40:24Z,1380000,False,,,0,,M. Robinson personal FOUL (1 PF),"[1629011, 1630314]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628951.0,,,,,,1.0,0.0,Williams,1630314.0
142,PT01M42.00S,2026-01-19T22:40:18.9Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,17,27,2026-01-19T22:40:28Z,1400000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M42.00S,2026-01-19T22:40:18.9Z,1,REGULAR,substitution,in,[],203903,,,1610612742,17,27,2026-01-19T22:40:28Z,1410000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M36.00S,2026-01-19T22:40:46.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612742,17,27,2026-01-19T22:40:54Z,1420000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Williams 2 FT),"[1630540, 1630314]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628172.0,,,,,,1.0,0.0,Williams,1630314.0
146,PT01M36.00S,2026-01-19T22:41:12.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630314,,,1610612742,17,27,2026-01-19T22:41:12Z,1440000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT01M36.00S,2026-01-19T22:41:12.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,17,27,2026-01-19T22:41:12Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,
148,PT01M36.00S,2026-01-19T22:41:12.4Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,17,27,2026-01-19T22:41:18Z,1460000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M36.00S,2026-01-19T22:41:12.4Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,17,27,2026-01-19T22:41:18Z,1470000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M36.00S,2026-01-19T22:41:33.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630314,,,1610612742,17,28,2026-01-19T22:41:33Z,1480000,False,,,0,,B. Williams Free Throw 2 of 2 (6 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
151,PT01M18.00S,2026-01-19T22:41:53.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203903,88.38699080157687,50.0,1610612752,17,28,2026-01-19T22:42:00Z,1490000,False,0.0,57.0,1,right,MISS J. Clarkson driving Hook,[203903],1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
152,PT01M14.00S,2026-01-19T22:41:57.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,17,28,2026-01-19T22:42:00Z,1500000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,151.0,4.0,2.0,2.0,,,,,,,,,,
153,PT01M14.00S,2026-01-19T22:41:58.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,19,28,2026-01-19T22:42:03Z,1510000,False,0.0,0.0,1,right,M. Robinson tip Layup (6 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
154,PT01M02.00S,2026-01-19T22:42:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,8.623521681997373,49.26470588235294,1610612742,19,28,2026-01-19T22:42:14Z,1520000,False,4.0,29.0,1,left,MISS J. Robinson-Earl driving Layup - blocked,"[1630526, 1629011]",1610612742.0,DAL,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,
155,PT01M02.00S,2026-01-19T22:42:08.7Z,1,REGULAR,block,,[],1629011,,,1610612742,19,28,2026-01-19T22:42:10Z,1530000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT01M00.00S,2026-01-19T22:42:10.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,19,28,2026-01-19T22:42:14Z,1540000,False,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,154.0,5.0,3.0,2.0,,,,,,,,,,
157,PT00M54.60S,2026-01-19T22:42:17.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,89.96386333771353,35.78431372549019,1610612752,19,28,2026-01-19T22:42:36Z,1550000,False,-71.0,42.0,1,right,MISS M. McBride 8' bank Shot,[1630540],1610612752.0,NYK,bank,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Left,8.25,Missed,,,,,,,,,,,,,,,,,,
158,PT00M51.60S,2026-01-19T22:42:20.1Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,19,28,2026-01-19T22:42:36Z,1560000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,157.0,6.0,3.0,3.0,,,,,,,,,,
159,PT00M51.60S,2026-01-19T22:42:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,21,28,2026-01-19T22:42:22Z,1570000,False,0.0,0.0,1,right,M. Robinson tip Layup (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
160,PT00M43.10S,2026-01-19T22:42:47.3Z,1,REGULAR,3pt,Jump Shot,[],202691,33.459264126149804,27.450980392156865,1610612742,21,31,2026-01-19T22:43:12Z,1580000,False,113.0,262.0,1,left,K. Thompson 28' 3PT  (6 PTS) (B. Williams 1 AST),"[202691, 1630314]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,28.52,Made,6.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,
161,PT00M31.10S,2026-01-19T22:43:19.3Z,1,REGULAR,3pt,Jump Shot,[],203903,69.99014454664915,23.03921568627451,1610612752,21,31,2026-01-19T22:43:24Z,1590000,False,-135.0,230.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
162,PT00M27.90S,2026-01-19T22:43:22.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,21,31,2026-01-19T22:43:24Z,1600000,False,,,0,,M. Robinson REBOUND (Off:4 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,161.0,7.0,3.0,4.0,,,,,,,,,,
163,PT00M22.80S,2026-01-19T22:43:27.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,86.15308804204993,50.98039215686274,1610612752,21,31,2026-01-19T22:43:33Z,1610000,False,5.0,78.0,1,right,MISS J. Clarkson 7' driving floating Shot - blocked,"[203903, 1628997]",1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,Martin,1628997.0,,,,,,
231,PT00M22.80S,2026-01-19T22:43:27.6Z,1,REGULAR,block,,[],1628997,,,1610612752,21,31,2026-01-19T22:57:17Z,1615000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT00M19.70S,2026-01-19T22:43:30.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,21,31,2026-01-19T22:43:56Z,1620000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,
