actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT10M09.00S,2025-11-06T01:16:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,94.40999984741211,50.0,1610612750,32,31,2025-11-06T01:16:15Z,1730000,False,0.0,0.0,1,right,N. Reid tip Layup (2 PTS),[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,0.0,,,,,,,,,,,,
175,PT09M57.00S,2025-11-06T01:16:27.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,32.40801576872536,47.549019607843135,1610612752,35,31,2025-11-06T01:16:31Z,1740000,False,12.0,252.0,1,left,O. Anunoby 25' 3PT  (7 PTS) (M. McBride 1 AST),"[1628384, 1630540]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,25.24,M. McBride,1630540.0,1.0,,,,,,,,,
177,PT09M44.00S,2025-11-06T01:16:42.6Z,2,REGULAR,foul,personal,[],1626157,,,1610612750,35,31,2025-11-06T01:16:48Z,1760000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1630162]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,1627519.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
179,PT09M44.00S,2025-11-06T01:16:42.7Z,2,REGULAR,substitution,out,[],201144,,,1610612750,35,31,2025-11-06T01:16:57Z,1780000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M44.00S,2025-11-06T01:16:42.7Z,2,REGULAR,substitution,out,[],203497,,,1610612750,35,31,2025-11-06T01:16:57Z,1790000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M44.00S,2025-11-06T01:16:42.7Z,2,REGULAR,substitution,in,[],203944,,,1610612750,35,31,2025-11-06T01:16:57Z,1800000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M44.00S,2025-11-06T01:16:42.7Z,2,REGULAR,substitution,in,[],1642265,,,1610612750,35,31,2025-11-06T01:16:57Z,1810000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M32.00S,2025-11-06T01:17:24.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,95.74572930354796,4.411764705882353,1610612750,35,31,2025-11-06T01:17:27Z,1820000,False,-228.0,-13.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.82,,,,,,,,,,,,
184,PT09M30.00S,2025-11-06T01:17:26.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,35,31,2025-11-06T01:17:27Z,1830000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,183.0,2.0,1.0,1.0,,,,
185,PT09M13.00S,2025-11-06T01:17:43.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,5.863994743758213,50.49019607843137,1610612752,37,31,2025-11-06T01:17:47Z,1840000,False,-2.0,3.0,1,left,K. Towns driving DUNK (8 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.36,,,,,,,,,,,,
186,PT09M05.00S,2025-11-06T01:17:55.8Z,2,REGULAR,foul,offensive,[],203944,,,1610612750,37,31,2025-11-06T01:18:02Z,1850000,False,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 203903]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,1627519.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
188,PT09M05.00S,2025-11-06T01:17:55.8Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612750,37,31,2025-11-06T01:17:55Z,1870000,False,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,1627519.0,,,,,,,,,,,1.0,,,,,,,,
189,PT08M52.00S,2025-11-06T01:18:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,6.652431011826544,49.50980392156863,1610612752,39,31,2025-11-06T01:18:20Z,1880000,False,2.0,10.0,1,left,M. Bridges cutting finger roll Layup (7 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.03,K. Towns,1626157.0,2.0,,,,,,,,,
191,PT08M36.00S,2025-11-06T01:18:33.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,72.7496714848883,78.92156862745098,1610612750,39,34,2025-11-06T01:18:40Z,1900000,False,145.0,204.0,1,right,A. Edwards 24' 3PT step back (5 PTS) (D. DiVincenzo 2 AST),"[1630162, 1628978]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,24.98,D. DiVincenzo,1628978.0,2.0,,,,,,,,,
193,PT08M23.00S,2025-11-06T01:18:45.9Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612752,39,34,2025-11-06T01:18:48Z,1920000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1642265]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Dillingham,1642265.0,,
194,PT08M23.00S,2025-11-06T01:18:45.9Z,2,REGULAR,steal,,[],1642265,,,1610612750,39,34,2025-11-06T01:18:47Z,1930000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
195,PT08M16.00S,2025-11-06T01:18:52.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628978,73.27529566360053,84.80392156862744,1610612750,39,37,2025-11-06T01:24:03Z,1940000,False,174.0,199.0,1,right,D. DiVincenzo 26' 3PT running (3 PTS) (R. Dillingham 1 AST),"[1628978, 1642265]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.41,R. Dillingham,1642265.0,1.0,,,,,,,,,
197,PT08M01.00S,2025-11-06T01:19:07.6Z,2,REGULAR,3pt,Jump Shot,[],203903,29.38567674113009,26.225490196078432,1610612752,39,37,2025-11-06T01:19:13Z,1960000,False,119.0,224.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.33,,,,,,,,,,,,
198,PT07M58.00S,2025-11-06T01:19:10.6Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,39,37,2025-11-06T01:19:13Z,1970000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,197.0,3.0,1.0,2.0,,,,
199,PT07M57.00S,2025-11-06T01:19:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,7.178055190538765,49.50980392156863,1610612752,39,37,2025-11-06T01:19:15Z,1980000,False,2.0,15.0,1,left,MISS O. Anunoby driving Layup,[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.52,,,,,,,,,,,,
200,PT07M56.00S,2025-11-06T01:19:12.8Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,39,37,2025-11-06T01:19:15Z,1990000,False,,,0,,O. Anunoby REBOUND (Off:3 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,199.0,4.0,1.0,3.0,,,,
201,PT07M55.00S,2025-11-06T01:19:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,7.178055190538765,50.245098039215684,1610612752,39,37,2025-11-06T01:19:17Z,2000000,False,-1.0,15.0,1,left,MISS O. Anunoby putback Layup - blocked,"[1628384, 1629675]",1610612752.0,NYK,putback,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.5,,,,,,,,,,,Reid,1629675.0
202,PT07M55.00S,2025-11-06T01:19:14.6Z,2,REGULAR,block,,[],1629675,,,1610612752,39,37,2025-11-06T01:19:16Z,2010000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M55.00S,2025-11-06T01:19:14.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,39,37,2025-11-06T01:19:17Z,2020000,False,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201.0,3.0,2.0,1.0,,,,
204,PT07M47.00S,2025-11-06T01:19:22.4Z,2,REGULAR,3pt,Jump Shot,[],1642265,94.1688567674113,3.431372549019608,1610612750,39,37,2025-11-06T01:19:27Z,2030000,False,-233.0,2.0,1,right,MISS R. Dillingham 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.28,,,,,,,,,,,,
205,PT07M44.00S,2025-11-06T01:19:25.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,39,37,2025-11-06T01:19:27Z,2040000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,204.0,4.0,4.0,0.0,,,,
206,PT07M35.00S,2025-11-06T01:19:33.4Z,2,REGULAR,3pt,Jump Shot,[],1628969,4.155716162943495,3.6764705882352944,1610612752,39,37,2025-11-06T01:19:36Z,2050000,False,232.0,-13.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.2,,,,,,,,,,,,
207,PT07M33.00S,2025-11-06T01:19:35.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,39,37,2025-11-06T01:19:36Z,2060000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,206.0,4.0,3.0,1.0,,,,
208,PT07M21.00S,2025-11-06T01:19:48.5Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,39,37,2025-11-06T01:19:51Z,2070000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 203903]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2.0,,,,,Clarkson,203903.0,,
209,PT07M21.00S,2025-11-06T01:19:48.5Z,2,REGULAR,steal,,[],203903,,,1610612752,39,37,2025-11-06T01:19:49Z,2080000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
210,PT07M11.00S,2025-11-06T01:19:56.5Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612752,39,37,2025-11-06T01:20:18Z,2120000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (1 TO),[203903],1610612752.0,NYK,bad pass,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,1.0,,,,,,,,
213,PT07M11.00S,2025-11-06T01:19:56.6Z,2,REGULAR,substitution,out,[],1628384,,,1610612750,39,37,2025-11-06T01:20:29Z,2130000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M11.00S,2025-11-06T01:19:56.6Z,2,REGULAR,substitution,in,[],1628404,,,1610612750,39,37,2025-11-06T01:20:29Z,2140000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M10.00S,2025-11-06T01:20:32.3Z,2,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612750,39,37,2025-11-06T01:20:37Z,2150000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (1 TO),[1628978],1610612750.0,MIN,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,1627519.0,,,,,,,,,,,1.0,,,,,,,,
216,PT07M03.00S,2025-11-06T01:20:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630540,6.258212877792378,49.01960784313725,1610612752,41,37,2025-11-06T01:21:03Z,2160000,False,5.0,6.0,1,left,M. McBride driving finger roll Layup (4 PTS),[1630540],1610612752.0,NYK,driving finger roll,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.8,,,,,,,,,,,,
217,PT07M03.00S,2025-11-06T01:20:48.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,41,37,2025-11-06T01:20:48Z,2170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M03.00S,2025-11-06T01:20:48.9Z,2,REGULAR,substitution,out,[],1630162,,,1610612750,41,37,2025-11-06T01:23:59Z,2180000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M03.00S,2025-11-06T01:20:48.9Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,41,37,2025-11-06T01:23:59Z,2190000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M53.00S,2025-11-06T01:24:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,68.28186596583443,28.186274509803923,1610612750,41,37,2025-11-06T01:24:31Z,2200000,False,-109.0,246.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.88,,,,,,,,,,,,
221,PT06M51.00S,2025-11-06T01:24:30.3Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,41,37,2025-11-06T01:24:31Z,2210000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,
222,PT06M43.00S,2025-11-06T01:24:38.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,7.835085413929041,4.166666666666666,1610612752,41,37,2025-11-06T01:24:43Z,2220000,False,229.0,21.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.02,,,,,,,,,,,,
223,PT06M41.00S,2025-11-06T01:24:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,41,37,2025-11-06T01:24:43Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,222.0,,,,,,,
225,PT06M28.00S,2025-11-06T01:25:11.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,27.414586070959263,20.098039215686274,1610612752,44,37,2025-11-06T01:25:15Z,2250000,False,150.0,205.0,1,left,M. McBride 25' 3PT pullup (7 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,25.39,,,,,,,,,,,,
226,PT06M14.00S,2025-11-06T01:25:25.6Z,2,REGULAR,2pt,Jump Shot,[],1630183,79.188567674113,50.73529411764706,1610612750,44,37,2025-11-06T01:25:29Z,2260000,False,4.0,143.0,1,right,MISS J. McDaniels 14' driving floating Shot - blocked,"[1630183, 1626157]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,Missed,,14.31,,,,,,,,,,,Towns,1626157.0
227,PT06M14.00S,2025-11-06T01:25:25.6Z,2,REGULAR,block,,[],1626157,,,1610612750,44,37,2025-11-06T01:25:27Z,2270000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
228,PT06M12.00S,2025-11-06T01:25:27.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,44,37,2025-11-06T01:25:29Z,2280000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,226.0,1.0,1.0,0.0,,,,
229,PT06M00.00S,2025-11-06T01:25:39.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,5.995400788436268,51.225490196078425,1610612752,46,37,2025-11-06T01:25:43Z,2290000,False,-6.0,4.0,1,left,J. Clarkson cutting DUNK (2 PTS) (K. Towns 3 AST),"[203903, 1626157]",1610612752.0,NYK,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.72,K. Towns,1626157.0,3.0,,,,,,,,,
231,PT05M35.00S,2025-11-06T01:26:06.7Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612750,46,37,2025-11-06T01:26:15Z,2310000,False,,,0,,J. Clarkson shooting personal FOUL (2 PF) (McDaniels 2 FT),"[203903, 1630183]",1610612752.0,NYK,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,2534.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
233,PT05M35.00S,2025-11-06T01:26:30.3Z,2,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,46,38,2025-11-06T01:26:30Z,2330000,False,,,0,,J. McDaniels Free Throw 1 of 2 (6 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
234,PT05M35.00S,2025-11-06T01:26:30.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,46,38,2025-11-06T01:26:36Z,2340000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M35.00S,2025-11-06T01:26:30.4Z,2,REGULAR,substitution,in,[],203497,,,1610612750,46,38,2025-11-06T01:26:36Z,2350000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M35.00S,2025-11-06T01:26:48.6Z,2,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,46,39,2025-11-06T01:26:48Z,2360000,False,,,0,,J. McDaniels Free Throw 2 of 2 (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
237,PT05M14.00S,2025-11-06T01:27:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,13.485545335085414,63.970588235294116,1610612752,46,39,2025-11-06T01:27:16Z,2370000,False,-70.0,74.0,1,left,MISS J. Hart 10' pullup Shot,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,10.2,,,,,,,,,,,,
238,PT05M12.00S,2025-11-06T01:27:15.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,46,39,2025-11-06T01:27:16Z,2380000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,237.0,4.0,3.0,1.0,,,,
239,PT05M04.00S,2025-11-06T01:27:23.5Z,2,REGULAR,3pt,Jump Shot,[],203944,66.96780551905388,44.6078431372549,1610612750,46,42,2025-11-06T01:27:27Z,2390000,False,-27.0,258.0,1,right,J. Randle 25' 3PT  (14 PTS) (J. McDaniels 2 AST),"[203944, 1630183]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,Made,14.0,25.94,J. McDaniels,1630183.0,2.0,,,,,,,,,
241,PT04M39.00S,2025-11-06T01:28:01.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.276609724047304,53.431372549019606,1610612752,46,42,2025-11-06T01:28:05Z,2410000,False,-17.0,251.0,1,left,MISS K. Towns 25' step back 3PT,[1626157],1610612752.0,NYK,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.15,,,,,,,,,,,,
242,PT04M36.00S,2025-11-06T01:28:04.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,46,42,2025-11-06T01:28:05Z,2420000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,241.0,1.0,1.0,0.0,,,,
243,PT04M29.00S,2025-11-06T01:28:15.9Z,2,REGULAR,foul,personal,[],1628404,,,1610612750,46,42,2025-11-06T01:28:21Z,2430000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 203497]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
245,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,out,[],1630540,,,1610612750,46,42,2025-11-06T01:28:45Z,2450000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,46,42,2025-11-06T01:28:45Z,2460000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,out,[],1628969,,,1610612750,46,42,2025-11-06T01:28:45Z,2470000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,out,[],1642265,,,1610612750,46,42,2025-11-06T01:28:45Z,2480000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,in,[],1628384,,,1610612750,46,42,2025-11-06T01:28:45Z,2490000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612750,46,42,2025-11-06T01:28:45Z,2500000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,in,[],1629011,,,1610612750,46,42,2025-11-06T01:28:45Z,2510000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M29.00S,2025-11-06T01:28:16.0Z,2,REGULAR,substitution,in,[],201144,,,1610612750,46,42,2025-11-06T01:28:45Z,2520000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M19.00S,2025-11-06T01:28:52.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,65.91655716162943,36.27450980392157,1610612750,46,45,2025-11-06T01:28:56Z,2530000,False,-69.0,268.0,1,right,D. DiVincenzo 27' 3PT  (6 PTS) (J. Randle 3 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,27.65,J. Randle,203944.0,3.0,,,,,,,,,
255,PT03M57.00S,2025-11-06T01:29:14.9Z,2,REGULAR,3pt,Jump Shot,[],203903,26.888961892247043,78.67647058823529,1610612752,46,45,2025-11-06T01:29:19Z,2550000,False,-143.0,200.0,1,left,MISS J. Clarkson 24' pullup 3PT,[203903],1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.63,,,,,,,,,,,,
256,PT03M54.00S,2025-11-06T01:29:17.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,46,45,2025-11-06T01:29:19Z,2560000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,
257,PT03M49.00S,2025-11-06T01:29:22.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,96.13994743758212,96.32352941176471,1610612750,46,48,2025-11-06T01:29:29Z,2570000,False,232.0,-16.0,1,right,J. McDaniels 3PT running (10 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,Made,10.0,23.22,M. Conley,201144.0,2.0,,,,,,,,,
