actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT03M52.00S,2025-11-30T23:26:49.7Z,1,REGULAR,2pt,Jump Shot,[],1628973,8.492115637319317,29.411764705882355,1610612752,28,16,2025-11-30T23:26:59Z,880000,False,103.0,27.0,1,left,J. Brunson 10' pullup Jump Shot (7 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,10.65,Made,,,,,7.0,,,,,,,,,,,,,
89,PT03M40.00S,2025-11-30T23:27:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612761,28,16,2025-11-30T23:27:18Z,890000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Ingram 2 FT),"[1628969, 1627742]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,2.0,0.0,Ingram,1627742.0,,,,,
92,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612761,28,16,2025-11-30T23:27:42Z,905000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,out,[],1628969,,,1610612761,28,16,2025-11-30T23:27:42Z,907500,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,in,[],203903,,,1610612761,28,16,2025-11-30T23:27:42Z,908750,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,in,[],1629011,,,1610612761,28,16,2025-11-30T23:27:42Z,909375,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,28,16,2025-11-30T23:27:49Z,909687,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,28,16,2025-11-30T23:27:49Z,909843,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,out,[],1630540,,,1610612761,28,16,2025-11-30T23:27:59Z,909921,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M40.00S,2025-11-30T23:27:18.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612761,28,16,2025-11-30T23:27:59Z,909960,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M40.00S,2025-11-30T23:27:33.5Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,28,17,2025-11-30T23:28:20Z,910000,False,,,0,,B. Ingram Free Throw 1 of 2 (2 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
100,PT03M40.00S,2025-11-30T23:27:33.5Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,28,17,2025-11-30T23:28:20Z,920000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT03M38.00S,2025-11-30T23:27:35.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,28,17,2025-11-30T23:28:20Z,930000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M19.00S,2025-11-30T23:28:42.3Z,1,REGULAR,foul,personal,[],1642867,,,1610612752,28,17,2025-11-30T23:28:46Z,940000,False,,,0,,C. Murray-Boyles personal FOUL (1 PF),"[1642867, 1627824]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,1.0,0.0,Yabusele,1627824.0,,,,,
104,PT03M16.00S,2025-11-30T23:29:02.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,5.601182654402102,50.245098039215684,1610612752,30,17,2025-12-01T00:18:22Z,960000,False,-1.0,0.0,1,left,G. Yabusele driving Hook (2 PTS) (J. Brunson 2 AST),"[1627824, 1628973]",1610612752.0,NYK,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,2.0,,,,,,,,,J. Brunson,1628973.0,2.0,,
106,PT03M04.00S,2025-11-30T23:29:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,93.38042049934296,51.9607843137255,1610612761,30,17,2025-11-30T23:29:17Z,980000,False,10.0,10.0,1,right,MISS J. Shead driving Layup - blocked,"[1642347, 203903]",1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,Clarkson,203903.0
107,PT03M04.00S,2025-11-30T23:29:13.5Z,1,REGULAR,block,,[],203903,,,1610612761,30,17,2025-11-30T23:29:15Z,990000,False,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M04.00S,2025-11-30T23:29:13.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,17,2025-11-30T23:29:17Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,106.0,,,,,,,,,,,,,,,,,
110,PT02M59.00S,2025-11-30T23:29:35.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,84.31340341655716,49.754901960784316,1610612761,30,17,2025-11-30T23:29:38Z,1020000,False,-1.0,95.0,1,right,MISS B. Ingram 9' driving floating Shot,[1627742],1610612761.0,TOR,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
111,PT02M57.00S,2025-11-30T23:29:37.2Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,30,17,2025-11-30T23:29:38Z,1030000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT02M48.00S,2025-11-30T23:29:47.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628404,5.863994743758213,51.470588235294116,1610612752,32,17,2025-11-30T23:29:50Z,1040000,False,-7.0,3.0,1,left,J. Hart driving DUNK (2 PTS) (J. Clarkson 1 AST),"[1628404, 203903]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,2.0,,,,,,,,,J. Clarkson,203903.0,1.0,,
114,PT02M47.00S,2025-11-30T23:29:53.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,32,17,2025-11-30T23:29:53Z,1060000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M47.00S,2025-11-30T23:29:53.5Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,32,17,2025-11-30T23:32:46Z,1070000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M47.00S,2025-11-30T23:29:53.5Z,1,REGULAR,substitution,in,[],1630193,,,1610612761,32,17,2025-11-30T23:32:46Z,1080000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M34.00S,2025-11-30T23:33:12.9Z,1,REGULAR,2pt,Jump Shot,[],1630193,90.3580814717477,26.715686274509803,1610612761,32,17,2025-11-30T23:33:57Z,1090000,False,-116.0,38.0,1,right,MISS I. Quickley 12' step back Shot,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,12.25,Missed,,,,,,,,,,,,,,,,,,
118,PT02M31.00S,2025-11-30T23:33:15.9Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,32,17,2025-11-30T23:33:17Z,1100000,False,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,,,
119,PT02M21.00S,2025-11-30T23:33:27.1Z,1,REGULAR,3pt,Jump Shot,[],203903,17.0335085413929,95.09803921568627,1610612752,35,17,2025-11-30T23:33:30Z,1110000,False,-225.0,108.0,1,left,J. Clarkson 24' 3PT  (3 PTS) (J. Hart 5 AST),"[203903, 1628404]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,3.0,,,,,,,,,J. Hart,1628404.0,5.0,,
121,PT02M05.00S,2025-11-30T23:33:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630572,72.48685939553219,81.61764705882352,1610612761,35,17,2025-11-30T23:33:44Z,1130000,False,158.0,206.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
122,PT02M03.00S,2025-11-30T23:33:43.8Z,1,REGULAR,rebound,offensive,[],1642867,,,1610612761,35,17,2025-11-30T23:33:43Z,1140000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:0),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT01M56.00S,2025-11-30T23:33:50.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,73.01248357424441,16.176470588235293,1610612761,35,17,2025-11-30T23:33:55Z,1150000,False,-169.0,201.0,1,right,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
124,PT01M55.00S,2025-11-30T23:33:51.8Z,1,REGULAR,rebound,offensive,[],1642867,,,1610612761,35,17,2025-11-30T23:35:15Z,1160000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:0),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,123.0,2.0,0.0,2.0,,,,,,,,,,,,,,
125,PT01M53.00S,2025-11-30T23:33:57.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,66.44218134034165,49.754901960784316,1610612761,35,17,2025-11-30T23:35:39Z,1170000,False,-1.0,263.0,1,right,MISS I. Quickley 26' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
126,PT01M51.00S,2025-11-30T23:33:59.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,35,17,2025-11-30T23:35:39Z,1180000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,125.0,4.0,3.0,1.0,,,,,,,,,,,,,,
127,PT01M38.00S,2025-11-30T23:34:10.0Z,1,REGULAR,3pt,Jump Shot,[],203903,32.276609724047304,52.94117647058824,1610612752,35,17,2025-11-30T23:34:13Z,1190000,False,-15.0,251.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
128,PT01M36.00S,2025-11-30T23:34:12.0Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,35,17,2025-11-30T23:34:13Z,1200000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,127.0,3.0,1.0,2.0,,,,,,,,,,,,,,
129,PT01M28.00S,2025-11-30T23:34:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,93.51182654402102,50.245098039215684,1610612761,35,17,2025-11-30T23:34:23Z,1210000,False,1.0,8.0,1,right,MISS S. Mamukelashvili driving reverse Layup,[1630572],1610612761.0,TOR,driving reverse,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2025-11-30T23:34:21.2Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,35,17,2025-11-30T23:34:23Z,1220000,False,,,0,,M. Robinson REBOUND (Off:0 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,129.0,4.0,4.0,0.0,,,,,,,,,,,,,,
131,PT01M18.00S,2025-11-30T23:34:28.8Z,1,REGULAR,3pt,Jump Shot,[],203903,6.258212877792378,3.6764705882352944,1610612752,38,17,2025-11-30T23:34:32Z,1230000,False,232.0,6.0,1,left,J. Clarkson 3PT  (6 PTS) (J. Brunson 3 AST),"[203903, 1628973]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,6.0,,,,,,,,,J. Brunson,1628973.0,3.0,,
133,PT01M16.00S,2025-11-30T23:34:37.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,38,17,2025-11-30T23:34:37Z,1250000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M16.00S,2025-11-30T23:34:37.5Z,1,REGULAR,substitution,out,[],1628404,,,1610612761,38,17,2025-11-30T23:35:58Z,1260000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2025-11-30T23:34:37.5Z,1,REGULAR,substitution,in,[],1630540,,,1610612761,38,17,2025-11-30T23:35:58Z,1270000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M01.00S,2025-11-30T23:36:24.3Z,1,REGULAR,2pt,Jump Shot,[],1630193,80.6340341655716,32.59803921568628,1610612761,38,19,2025-11-30T23:36:27Z,1280000,False,-87.0,130.0,1,right,I. Quickley 15' driving floating Jump Shot (2 PTS) (J. Shead 2 AST),"[1630193, 1642347]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,15.6,Made,,,,,2.0,,,,,,,,,J. Shead,1642347.0,2.0,,
138,PT01M01.00S,2025-11-30T23:36:28.1Z,1,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612761,38,19,2025-11-30T23:36:33Z,1300000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Quickley 1 FT),"[1629011, 1630193]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202027.0,1.0,0.0,Quickley,1630193.0,,,,,
140,PT01M01.00S,2025-11-30T23:36:50.4Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,38,20,2025-11-30T23:36:50Z,1320000,False,,,0,,I. Quickley Free Throw 1 of 1 (3 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
141,PT00M43.80S,2025-11-30T23:37:10.1Z,1,REGULAR,3pt,Jump Shot,[],1627824,5.206964520367937,95.58823529411765,1610612752,41,20,2025-11-30T23:37:14Z,1330000,False,-228.0,-4.0,1,left,G. Yabusele 3PT  (5 PTS) (J. Brunson 4 AST),"[1627824, 1628973]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,5.0,,,,,,,,,J. Brunson,1628973.0,4.0,,
143,PT00M35.60S,2025-11-30T23:37:26.1Z,1,REGULAR,turnover,traveling,[],1630193,,,1610612761,41,20,2025-11-30T23:37:31Z,1350000,False,,,0,,I. Quickley traveling TURNOVER (2 TO),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2.0,,,202041.0,,,,,,,,,
145,PT00M16.70S,2025-11-30T23:38:08.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,41,20,2025-11-30T23:38:10Z,1370000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1642347]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Shead,1642347.0,,,,,,,,,,
146,PT00M16.70S,2025-11-30T23:38:08.0Z,1,REGULAR,steal,,[],1642347,,,1610612761,41,20,2025-11-30T23:38:09Z,1380000,False,,,0,,J. Shead STEAL (2 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
147,PT00M12.90S,2025-11-30T23:38:12.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642867,92.85479632063075,49.01960784313725,1610612761,41,22,2025-11-30T23:38:40Z,1390000,False,-5.0,15.0,1,right,C. Murray-Boyles running DUNK (2 PTS) (J. Shead 3 AST),"[1642867, 1642347]",1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,2.0,,,,,,,,,J. Shead,1642347.0,3.0,,
149,PT00M02.90S,2025-11-30T23:38:23.2Z,1,REGULAR,3pt,Jump Shot,[],203903,23.209592641261498,9.803921568627452,1610612752,41,22,2025-11-30T23:38:30Z,1410000,False,201.0,166.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.20S,2025-11-30T23:38:25.9Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,41,22,2025-11-30T23:38:25Z,1420000,False,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,149.0,5.0,4.0,1.0,,,,,,,,,,,,,,
152,PT00M00.00S,2025-11-30T23:38:41.6Z,1,REGULAR,period,end,[],0,,,1610612752,41,22,2025-11-30T23:38:41Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,41,22,2025-11-30T23:41:08Z,1440000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,41,22,2025-11-30T23:41:08Z,1450000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612752,41,22,2025-11-30T23:41:08Z,1460000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612752,41,22,2025-11-30T23:41:08Z,1470000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1642278,,,1610612752,41,22,2025-11-30T23:41:08Z,1480000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,41,22,2025-11-30T23:41:08Z,1490000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612752,41,22,2025-11-30T23:41:08Z,1500000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1630534,,,1610612752,41,22,2025-11-30T23:41:08Z,1510000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,out,['startperiod'],1627824,,,1610612752,41,22,2025-11-30T23:41:18Z,1520000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-11-30T23:38:44.3Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612752,41,22,2025-11-30T23:41:18Z,1530000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-11-30T23:41:21.2Z,2,REGULAR,period,start,[],0,,,1610612752,41,22,2025-11-30T23:41:21Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M35.00S,2025-11-30T23:41:45.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,4.02431011826544,3.1862745098039214,1610612752,41,22,2025-11-30T23:41:52Z,1550000,False,234.0,-15.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2025-11-30T23:41:47.7Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,41,22,2025-11-30T23:42:32Z,1560000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
166,PT11M28.00S,2025-11-30T23:41:52.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642867,93.9060446780552,49.01960784313725,1610612761,41,24,2025-11-30T23:42:02Z,1570000,False,-5.0,5.0,1,right,C. Murray-Boyles running DUNK (4 PTS) (I. Quickley 1 AST),"[1642867, 1630193]",1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,4.0,,,,,,,,,I. Quickley,1630193.0,1.0,,
168,PT11M16.00S,2025-11-30T23:42:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.469776609724048,47.30392156862745,1610612752,41,24,2025-11-30T23:42:07Z,1590000,False,13.0,-1.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1630567]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
169,PT11M16.00S,2025-11-30T23:42:03.5Z,2,REGULAR,block,,[],1630567,,,1610612752,41,24,2025-11-30T23:42:06Z,1600000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT11M14.00S,2025-11-30T23:42:05.5Z,2,REGULAR,rebound,offensive,[],1642278,,,1610612752,41,24,2025-11-30T23:42:07Z,1610000,False,,,0,,T. Kolek REBOUND (Off:1 Def:0),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,,,
171,PT11M13.00S,2025-11-30T23:42:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642278,6.389618922470433,48.03921568627451,1610612752,43,24,2025-11-30T23:47:44Z,1620000,False,10.0,8.0,1,left,T. Kolek putback Layup (2 PTS),[1642278],1610612752.0,NYK,putback,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,2.0,,,,,,,,,,,,,
172,PT11M09.00S,2025-11-30T23:42:10.6Z,2,REGULAR,turnover,lost ball,[],1630534,,,1610612761,43,24,2025-11-30T23:42:13Z,1630000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1642278]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Kolek,1642278.0,,,,,,,,,,
173,PT11M09.00S,2025-11-30T23:42:10.6Z,2,REGULAR,steal,,[],1642278,,,1610612752,43,24,2025-11-30T23:42:12Z,1640000,False,,,0,,T. Kolek STEAL (1 STL),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
