actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M08.00S,2025-12-25T17:22:16.7Z,1,REGULAR,foul,personal,[],1628386,,,1610612752,5,18,2025-12-25T17:22:21Z,850000,False,,,0,,J. Allen loose ball personal FOUL (1 PF),"[1628386, 1629011]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,
88,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,5,18,2025-12-25T17:23:19Z,865000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612752,5,18,2025-12-25T17:23:19Z,867500,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,out,[],1630241,,,1610612752,5,18,2025-12-25T17:23:19Z,868750,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612752,5,18,2025-12-25T17:23:19Z,869375,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,out,[],1629731,,,1610612752,5,18,2025-12-25T17:23:19Z,869687,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,in,[],1642885,,,1610612752,5,18,2025-12-25T17:23:19Z,869843,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,in,[],1628366,,,1610612752,5,18,2025-12-25T17:23:19Z,869921,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612752,5,18,2025-12-25T17:23:19Z,869960,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,in,[],1629631,,,1610612752,5,18,2025-12-25T17:23:19Z,869980,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M08.00S,2025-12-25T17:22:58.7Z,1,REGULAR,substitution,in,[],1642281,,,1610612752,5,18,2025-12-25T17:23:19Z,869990,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M56.00S,2025-12-25T17:23:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,31.61957950065703,62.00980392156863,1610612752,5,18,2025-12-25T17:23:28Z,980000,False,-60.0,245.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
99,PT04M55.00S,2025-12-25T17:23:21.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,5,18,2025-12-25T17:23:28Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,98.0,,,,,,,,,,,,,,,,,
101,PT04M45.00S,2025-12-25T17:23:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1642885,,,1610612739,5,18,2025-12-25T17:23:54Z,1010000,False,,,0,,M. Diawara shooting personal FOUL (1 PF) (Garland 2 FT),"[1642885, 1629636]",1610612752.0,NYK,shooting,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,1.0,0.0,Garland,1629636.0,,,,,,,,,
103,PT04M45.00S,2025-12-25T17:24:06.4Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,5,19,2025-12-25T17:24:06Z,1030000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
104,PT04M45.00S,2025-12-25T17:24:22.7Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,5,20,2025-12-25T17:24:22Z,1040000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
105,PT04M31.00S,2025-12-25T17:24:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,22.552562417871222,9.803921568627452,1610612752,8,20,2025-12-25T17:24:44Z,1050000,False,201.0,159.0,1,left,J. Brunson 25' 3PT  (3 PTS) (J. Clarkson 1 AST),"[1628973, 203903]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,,,,,,,3.0,J. Clarkson,203903.0,1.0,,,,
107,PT04M31.00S,2025-12-25T17:24:41.9Z,1,REGULAR,foul,personal,['1freethrow'],1628366,,,1610612752,8,20,2025-12-25T17:26:12Z,1070000,False,,,0,,L. Ball flagrant-type-1 personal FOUL (1 PF) (Brunson 1 FT),"[1628366, 1628973]",1610612739.0,CLE,flagrant-type-1,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,1626300.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
110,PT04M31.00S,2025-12-25T17:26:54.7Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,9,20,2025-12-25T17:27:06Z,1100000,False,,,0,,J. Brunson flagrant Free Throw 1 of 1 (4 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
112,PT04M17.00S,2025-12-25T17:27:24.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642885,14.536793692509855,43.872549019607845,1610612752,11,20,2025-12-25T17:27:31Z,1110000,False,31.0,84.0,1,left,M. Diawara 8' turnaround Hook (2 PTS),[1642885],1610612752.0,NYK,turnaround,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),8-16 Center,8.95,Made,,,,,,,,,,,2.0,,,,,,,
114,PT04M00.00S,2025-12-25T17:27:42.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612739,11,20,2025-12-25T17:27:50Z,1130000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Hunter 2 FT),"[1629011, 1629631]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,
117,PT04M00.00S,2025-12-25T17:27:57.6Z,1,REGULAR,substitution,out,[],1629011,,,1610612739,11,20,2025-12-25T17:28:19Z,1145000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M00.00S,2025-12-25T17:27:57.6Z,1,REGULAR,substitution,in,[],1630574,,,1610612739,11,20,2025-12-25T17:28:19Z,1147500,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M00.00S,2025-12-25T17:28:12.8Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,11,21,2025-12-25T17:28:35Z,1150000,False,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
119,PT04M00.00S,2025-12-25T17:28:12.8Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,11,21,2025-12-25T17:28:35Z,1160000,False,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT03M58.00S,2025-12-25T17:28:14.8Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,11,21,2025-12-25T17:28:35Z,1170000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT03M38.00S,2025-12-25T17:28:52.5Z,1,REGULAR,3pt,Jump Shot,[],203903,32.53942181340342,62.254901960784316,1610612752,14,21,2025-12-25T17:28:56Z,1180000,False,-61.0,253.0,1,left,J. Clarkson 26' 3PT  (3 PTS) (M. Diawara 1 AST),"[203903, 1642885]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.07,Made,,,,,,,,,,,3.0,M. Diawara,1642885.0,1.0,,,,
123,PT03M29.00S,2025-12-25T17:29:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.24901445466492,53.18627450980392,1610612739,14,23,2025-12-25T17:29:06Z,1200000,False,16.0,11.0,1,right,E. Mobley driving Layup (2 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,,2.0,D. Garland,1629636.0,1.0,,,,
125,PT03M15.00S,2025-12-25T17:29:15.6Z,1,REGULAR,3pt,Jump Shot,[],1642885,6.389618922470433,4.166666666666666,1610612752,17,23,2025-12-25T17:29:19Z,1220000,False,229.0,8.0,1,left,M. Diawara 3PT  (5 PTS) (J. Hart 2 AST),"[1642885, 1628404]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,,,,,,,5.0,J. Hart,1628404.0,2.0,,,,
127,PT03M04.00S,2025-12-25T17:29:25.8Z,1,REGULAR,2pt,Jump Shot,[],1629636,79.05716162943496,51.9607843137255,1610612739,17,25,2025-12-25T17:35:41Z,1240000,False,10.0,144.0,1,right,D. Garland 14' driving floating Jump Shot (6 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,14.47,Made,,,,,,,,,,,6.0,,,,,,,
128,PT02M49.00S,2025-12-25T17:29:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,17.821944809461236,54.166666666666664,1610612752,19,25,2025-12-25T17:29:45Z,1250000,False,-21.0,115.0,1,left,J. Brunson 11' turnaround fadeaway Jump Shot (6 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,,,,,,,,,,,6.0,,,,,,,
129,PT02M35.00S,2025-12-25T17:29:56.0Z,1,REGULAR,3pt,Jump Shot,[],1642281,69.99014454664915,74.01960784313727,1610612739,19,28,2025-12-25T17:30:01Z,1260000,False,120.0,230.0,1,right,J. Tyson 25' 3PT  (3 PTS) (D. Hunter 1 AST),"[1642281, 1629631]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,,,,,,,3.0,D. Hunter,1629631.0,1.0,,,,
131,PT02M17.00S,2025-12-25T17:30:13.3Z,1,REGULAR,3pt,Jump Shot,[],203903,32.14520367936925,20.588235294117645,1610612752,19,28,2025-12-25T17:30:18Z,1280000,False,147.0,250.0,1,left,MISS J. Clarkson 28' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,28.98,Missed,,,,,,,,,,,,,,,,,,
132,PT02M14.00S,2025-12-25T17:30:16.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,19,28,2025-12-25T17:30:18Z,1290000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M02.00S,2025-12-25T17:30:28.9Z,1,REGULAR,3pt,Jump Shot,[],1629636,65.1281208935611,61.029411764705884,1610612739,19,31,2025-12-25T17:30:33Z,1300000,False,55.0,275.0,1,right,D. Garland 28' 3PT pullup (9 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,28.08,Made,,,,,,,,,,,9.0,,,,,,,
134,PT01M36.00S,2025-12-25T17:30:54.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,15.062417871222076,32.1078431372549,1610612752,21,31,2025-12-25T17:31:02Z,1310000,False,89.0,89.0,1,left,J. Brunson 12' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,12.63,Made,,,,,,,,,,,8.0,,,,,,,
135,PT01M28.00S,2025-12-25T17:31:06.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612739,21,31,2025-12-25T17:31:13Z,1320000,False,,,0,,J. Clarkson personal FOUL (1 PF) (Hunter 2 FT),"[203903, 1629631]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left,,,,,,,1626300.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,
137,PT01M28.00S,2025-12-25T17:31:17.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,31,2025-12-25T17:31:17Z,1340000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612739,21,31,2025-12-25T17:34:24Z,1350000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,out,[],1642885,,,1610612739,21,31,2025-12-25T17:34:24Z,1360000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,21,31,2025-12-25T17:34:24Z,1370000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,in,[],1628384,,,1610612739,21,31,2025-12-25T17:34:24Z,1380000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,in,[],1642278,,,1610612739,21,31,2025-12-25T17:34:24Z,1390000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M28.00S,2025-12-25T17:31:17.6Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,21,31,2025-12-25T17:34:24Z,1400000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M28.00S,2025-12-25T17:35:03.1Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,21,32,2025-12-25T17:35:03Z,1410000,False,,,0,,D. Hunter Free Throw 1 of 2 (2 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
145,PT01M28.00S,2025-12-25T17:35:16.5Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,21,33,2025-12-25T17:35:16Z,1420000,False,,,0,,D. Hunter Free Throw 2 of 2 (3 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
146,PT01M15.00S,2025-12-25T17:35:31.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.77989487516426,28.431372549019606,1610612752,21,33,2025-12-25T17:35:39Z,1430000,False,108.0,227.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
147,PT01M11.00S,2025-12-25T17:35:35.6Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,21,33,2025-12-25T17:35:43Z,1440000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT01M02.00S,2025-12-25T17:35:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,89.43823915900131,47.30392156862745,1610612739,21,35,2025-12-25T17:35:51Z,1450000,False,-13.0,47.0,1,right,D. Mitchell driving floating Jump Shot (12 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,,,12.0,,,,,,,
149,PT00M51.80S,2025-12-25T17:35:59.4Z,1,REGULAR,foul,personal,[],1628378,,,1610612752,21,35,2025-12-25T17:36:10Z,1460000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1642278]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,1626300.0,1.0,0.0,Kolek,1642278.0,,,,,,,,,
151,PT00M40.80S,2025-12-25T17:36:28.6Z,1,REGULAR,turnover,bad pass,[],1630574,,,1610612752,21,35,2025-12-25T17:36:35Z,1480000,False,,,0,,A. Hukporti bad pass TURNOVER (1 TO),"[1630574, 1628378]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,,,,,Mitchell,1628378.0,,
152,PT00M40.80S,2025-12-25T17:36:28.6Z,1,REGULAR,steal,,[],1628378,,,1610612739,21,35,2025-12-25T17:36:30Z,1490000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M35.40S,2025-12-25T17:36:34.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642281,93.77463863337714,2.696078431372549,1610612739,21,35,2025-12-25T17:37:52Z,1500000,False,-237.0,6.0,1,right,MISS J. Tyson running 3PT,[1642281],1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
154,PT00M32.60S,2025-12-25T17:36:36.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,21,35,2025-12-25T17:36:38Z,1510000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT00M23.20S,2025-12-25T17:36:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.178055190538765,52.94117647058824,1610612752,23,35,2025-12-25T17:38:43Z,1520000,False,-15.0,15.0,1,left,J. Brunson finger roll Layup (10 PTS),[1628973],1610612752.0,NYK,finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,10.0,,,,,,,
156,PT00M02.60S,2025-12-25T17:37:09.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,79.05716162943496,7.8431372549019605,1610612739,23,38,2025-12-25T17:37:13Z,1530000,False,-211.0,144.0,1,right,D. Hunter 25' 3PT  (6 PTS) (D. Mitchell 3 AST),"[1629631, 1628378]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.55,Made,,,,,,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,
158,PT00M01.70S,2025-12-25T17:37:18.1Z,1,REGULAR,heave,,[],0,,,1610612752,23,38,2025-12-25T17:39:49Z,1550000,False,,,0,,NYK Heave,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,56.6,,,,,,,,,,,,,,,,,,,
159,PT00M00.10S,2025-12-25T17:37:19.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,23,38,2025-12-25T17:38:27Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-12-25T17:37:25.3Z,1,REGULAR,period,end,[],0,,,1610612752,23,38,2025-12-25T17:37:25Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,23,38,2025-12-25T17:40:44Z,1580000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630574,,,1610612752,23,38,2025-12-25T17:40:44Z,1590000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612752,23,38,2025-12-25T17:40:44Z,1600000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,23,38,2025-12-25T17:40:44Z,1610000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,23,38,2025-12-25T17:40:44Z,1620000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-25T17:40:26.4Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612752,23,38,2025-12-25T17:40:44Z,1630000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-25T17:41:02.0Z,2,REGULAR,period,start,[],0,,,1610612739,23,38,2025-12-25T17:41:02Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M50.00S,2025-12-25T17:41:11.1Z,2,REGULAR,turnover,bad pass,[],1628418,,,1610612739,23,38,2025-12-25T17:41:18Z,1650000,False,,,0,,T. Bryant bad pass TURNOVER (1 TO),"[1628418, 1628969]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Bridges,1628969.0,,
169,PT11M50.00S,2025-12-25T17:41:11.1Z,2,REGULAR,steal,,[],1628969,,,1610612752,23,38,2025-12-25T17:41:18Z,1660000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
170,PT11M43.00S,2025-12-25T17:41:17.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203903,6.389618922470433,3.431372549019608,1610612752,26,38,2025-12-25T17:41:23Z,1670000,False,233.0,8.0,1,left,J. Clarkson 3PT running (6 PTS) (T. Kolek 1 AST),"[203903, 1642278]",1610612752.0,NYK,running,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.29,Made,,,,,,,,,,,6.0,T. Kolek,1642278.0,1.0,,,,
171,PT11M32.00S,2025-12-25T17:41:29.9Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,26,38,2025-12-25T17:41:36Z,1680000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 203903]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,,,,,Clarkson,203903.0,,
172,PT11M32.00S,2025-12-25T17:41:29.9Z,2,REGULAR,steal,,[],203903,,,1610612752,26,38,2025-12-25T17:41:31Z,1690000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M28.00S,2025-12-25T17:41:33.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203903,28.728646517739815,75.98039215686273,1610612752,29,38,2025-12-25T17:42:56Z,1700000,False,-130.0,218.0,1,left,J. Clarkson 25' 3PT running pullup (9 PTS),[203903],1610612752.0,NYK,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,,,,,,,9.0,,,,,,,
174,PT11M27.00S,2025-12-25T17:41:38.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,29,38,2025-12-25T17:41:38Z,1710000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
