actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
30,PT09M58.00S,2025-10-24T23:46:15.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,5,6,2025-10-24T23:46:15Z,300000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,
31,PT09M53.00S,2025-10-24T23:46:21.3Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,5,6,2025-10-24T23:46:25Z,310000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,,,,,1.0,,,,,,,,
32,PT09M40.00S,2025-10-24T23:46:41.9Z,1,REGULAR,violation,kicked ball,[],1628401,,,1610612752,5,6,2025-10-24T23:46:45Z,320000,False,,,0,,D. White kicked ball VIOLATION,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
33,PT09M38.00S,2025-10-24T23:47:02.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,72.09264126149803,15.686274509803921,1610612752,5,6,2025-10-24T23:47:05Z,330000,False,-172.0,210.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
34,PT09M34.00S,2025-10-24T23:47:06.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,5,6,2025-10-24T23:47:05Z,340000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,
35,PT09M23.00S,2025-10-24T23:47:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,5.601182654402102,55.392156862745104,1610612738,5,6,2025-10-24T23:47:19Z,350000,False,-27.0,0.0,1,left,MISS P. Pritchard driving Layup - blocked,"[1630202, 1626157]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
36,PT09M23.00S,2025-10-24T23:47:17.0Z,1,REGULAR,block,,[],1626157,,,1610612738,5,6,2025-10-24T23:47:19Z,360000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M21.00S,2025-10-24T23:47:19.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,5,6,2025-10-24T23:47:19Z,370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,
38,PT09M13.00S,2025-10-24T23:47:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,92.85479632063075,48.03921568627451,1610612752,7,6,2025-10-24T23:47:29Z,380000,False,-10.0,15.0,1,right,J. Brunson driving floating bank Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.77,Made,2.0,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2025-10-24T23:47:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.440867279894875,50.98039215686274,1610612738,7,8,2025-10-24T23:47:39Z,390000,False,-5.0,17.0,1,left,J. Brown driving Layup (2 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.81,Made,2.0,,,,,,,,,,,,,,,,,
40,PT09M05.00S,2025-10-24T23:47:39.3Z,1,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612738,7,8,2025-10-24T23:47:53Z,400000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Brown 1 FT),"[1628384, 1627759]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
42,PT09M05.00S,2025-10-24T23:48:09.5Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,7,8,2025-10-24T23:48:11Z,420000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT09M03.00S,2025-10-24T23:48:11.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,7,8,2025-10-24T23:48:11Z,430000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,42.0,2.0,1.0,1.0,,
44,PT08M48.00S,2025-10-24T23:48:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.1688567674113,49.01960784313725,1610612752,7,8,2025-10-24T23:48:29Z,440000,False,-5.0,2.0,1,right,MISS J. Brunson driving reverse Layup,[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
45,PT08M45.00S,2025-10-24T23:48:28.7Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,7,8,2025-10-24T23:48:29Z,450000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,44.0,1.0,0.0,1.0,,
46,PT08M45.00S,2025-10-24T23:48:28.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630540,94.40999984741211,50.0,1610612752,7,8,2025-10-24T23:48:30Z,460000,False,0.0,0.0,1,right,MISS M. McBride tip Layup,[1630540],1610612752.0,NYK,tip,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
47,PT08M45.00S,2025-10-24T23:48:28.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,7,8,2025-10-24T23:48:30Z,470000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,
48,PT08M35.00S,2025-10-24T23:48:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,5.732588699080158,41.42156862745098,1610612738,7,10,2025-10-24T23:48:42Z,480000,False,43.0,1.0,1,left,D. White driving floating Jump Shot (2 PTS) (N. Queta 1 AST),"[1628401, 1629674]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,Restricted Area,0-8 Center,4.29,Made,2.0,N. Queta,1629674.0,1.0,,,,,,,,,,,,,,
50,PT08M23.00S,2025-10-24T23:48:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630540,92.06636005256242,2.941176470588235,1610612752,7,10,2025-10-24T23:48:56Z,500000,False,-235.0,22.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
51,PT08M21.00S,2025-10-24T23:48:52.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,7,10,2025-10-24T23:48:56Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,50.0,,,,,
53,PT08M16.00S,2025-10-24T23:49:07.4Z,1,REGULAR,foul,personal,[],1628969,,,1610612738,7,10,2025-10-24T23:49:13Z,530000,False,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1628401]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,1148.0,2.0,0.0,White,1628401.0,,,,,,,,,
55,PT08M08.00S,2025-10-24T23:49:36.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,28.991458607095925,79.90196078431373,1610612738,7,10,2025-10-24T23:49:39Z,550000,False,-150.0,220.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
56,PT08M05.00S,2025-10-24T23:49:39.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,7,10,2025-10-24T23:49:39Z,560000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,55.0,3.0,2.0,1.0,,
57,PT08M02.00S,2025-10-24T23:49:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,74.98357424441524,88.72549019607843,1610612752,7,10,2025-10-24T23:53:04Z,570000,False,194.0,183.0,1,right,MISS M. Bridges 26' running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
58,PT07M58.00S,2025-10-24T23:49:46.3Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,7,10,2025-10-24T23:53:04Z,580000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,57.0,1.0,0.0,1.0,,
59,PT07M49.00S,2025-10-24T23:49:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,80.6340341655716,2.696078431372549,1610612752,7,10,2025-10-24T23:49:59Z,590000,False,-237.0,130.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
60,PT07M45.00S,2025-10-24T23:49:58.7Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,7,10,2025-10-24T23:49:59Z,600000,False,,,0,,M. McBride REBOUND (Off:2 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,59.0,2.0,0.0,2.0,,
61,PT07M42.00S,2025-10-24T23:50:03.9Z,1,REGULAR,foul,personal,[],1630202,,,1610612752,7,10,2025-10-24T23:50:21Z,610000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1626157]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
63,PT07M42.00S,2025-10-24T23:50:04.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,7,10,2025-10-24T23:50:12Z,630000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M42.00S,2025-10-24T23:50:04.0Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,7,10,2025-10-24T23:50:12Z,640000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M38.00S,2025-10-24T23:50:27.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,69.33311432325887,73.2843137254902,1610612752,7,10,2025-10-24T23:54:06Z,650000,False,116.0,236.0,1,right,MISS L. Shamet 26' pullup 3PT,[1629013],1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
66,PT07M36.00S,2025-10-24T23:50:29.7Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,7,10,2025-10-24T23:50:30Z,660000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,
67,PT07M26.00S,2025-10-24T23:50:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.793035479632064,44.85294117647059,1610612738,7,12,2025-10-24T23:50:43Z,670000,False,26.0,134.0,1,left,J. Brown 13' fadeaway Jump Shot (4 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,4.0,,,,,,,,,,,,,,,,,
68,PT07M15.00S,2025-10-24T23:50:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.10183968462549,37.5,1610612752,7,12,2025-10-24T23:50:55Z,680000,False,-62.0,88.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,10.75,Missed,,,,,,,,,,,,,,,,,,
69,PT07M12.00S,2025-10-24T23:50:54.6Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,7,12,2025-10-24T23:50:55Z,690000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,
70,PT07M01.00S,2025-10-24T23:51:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,13.222733245729303,48.28431372549019,1610612738,7,12,2025-10-24T23:51:09Z,700000,False,9.0,72.0,1,left,MISS J. Brown 7' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
71,PT06M59.00S,2025-10-24T23:51:07.5Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,7,12,2025-10-24T23:51:07Z,710000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,70.0,1.0,0.0,1.0,,
72,PT06M55.00S,2025-10-24T23:51:11.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,27.020367936925098,20.34313725490196,1610612738,7,12,2025-10-24T23:51:15Z,720000,False,148.0,201.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
73,PT06M51.00S,2025-10-24T23:51:15.7Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,7,12,2025-10-24T23:51:15Z,730000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,72.0,1.0,1.0,0.0,,
74,PT06M45.00S,2025-10-24T23:51:20.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,65.91655716162943,27.205882352941174,1610612752,7,12,2025-10-24T23:51:24Z,740000,False,-114.0,268.0,1,right,MISS K. Towns 29' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,29.11,Missed,,,,,,,,,,,,,,,,,,
75,PT06M43.00S,2025-10-24T23:51:22.7Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,7,12,2025-10-24T23:51:24Z,750000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,74.0,2.0,1.0,1.0,,
76,PT06M34.00S,2025-10-24T23:51:32.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,5.601182654402102,50.73529411764706,1610612738,7,14,2025-10-24T23:51:35Z,760000,False,-4.0,0.0,1,left,N. Queta cutting DUNK (5 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.37,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
78,PT06M11.00S,2025-10-24T23:51:55.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,71.82982917214193,18.872549019607842,1610612752,10,14,2025-10-24T23:52:07Z,780000,False,-156.0,212.0,1,right,K. Towns 26' 3PT  (6 PTS) (O. Anunoby 1 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.32,Made,6.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
80,PT06M00.00S,2025-10-24T23:52:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,22.026938239159,9.068627450980392,1610612738,10,14,2025-10-24T23:52:09Z,800000,False,205.0,155.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
81,PT05M57.00S,2025-10-24T23:52:09.5Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,10,14,2025-10-24T23:52:09Z,810000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,80.0,2.0,2.0,0.0,,
82,PT05M45.00S,2025-10-24T23:52:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.75229960578186,54.65686274509803,1610612752,10,14,2025-10-24T23:52:24Z,820000,False,23.0,34.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 1630573]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,,,,,,,,,,,,,Hauser,1630573.0
83,PT05M45.00S,2025-10-24T23:52:21.3Z,1,REGULAR,block,,[],1630573,,,1610612752,10,14,2025-10-24T23:52:23Z,830000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
