actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
92,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,18,14,2026-04-10T23:59:19Z,920000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,18,14,2026-04-10T23:59:19Z,930000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,18,14,2026-04-10T23:59:19Z,940000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,in,[],1628384,,,1610612752,18,14,2026-04-10T23:59:19Z,950000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,in,[],1631110,,,1610612752,18,14,2026-04-10T23:59:19Z,960000,False,,,0,,SUB in: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M03.00S,2026-04-10T23:59:38.6Z,1,REGULAR,2pt,Jump Shot,[],1628973,20.97568988173456,49.50980392156863,1610612752,20,14,2026-04-10T23:59:43Z,970000,False,2.0,145.0,1,left,J. Brunson 14' fadeaway Jump Shot (6 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,14.47,Made,,,,,6.0,,,,,,,,,,,
98,PT02M51.00S,2026-04-10T23:59:53.1Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612761,20,14,2026-04-11T00:00:08Z,980000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Mogbo 2 FT),"[1628384, 1642367]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629177.0,1.0,0.0,Mogbo,1642367.0
100,PT02M51.00S,2026-04-11T00:00:11.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,20,14,2026-04-11T00:00:11Z,1000000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M51.00S,2026-04-11T00:00:11.2Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,20,14,2026-04-11T00:02:50Z,1010000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M51.00S,2026-04-11T00:00:11.2Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,20,14,2026-04-11T00:02:50Z,1020000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M51.00S,2026-04-11T00:03:23.5Z,1,REGULAR,freethrow,1 of 2,[],1642367,,,1610612761,20,15,2026-04-11T00:03:23Z,1030000,False,,,0,,J. Mogbo Free Throw 1 of 2 (3 PTS),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
104,PT02M51.00S,2026-04-11T00:03:23.8Z,1,REGULAR,freethrow,2 of 2,[],1642367,,,1610612761,20,16,2026-04-11T00:03:23Z,1040000,False,,,0,,J. Mogbo Free Throw 2 of 2 (4 PTS),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
105,PT02M37.00S,2026-04-11T00:03:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,17.296320630749015,45.588235294117645,1610612752,20,16,2026-04-11T00:03:42Z,1050000,False,22.0,110.0,1,left,MISS J. Brunson 11' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,
106,PT02M36.00S,2026-04-11T00:03:37.8Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,20,16,2026-04-11T00:03:42Z,1060000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT02M36.00S,2026-04-11T00:03:46.7Z,1,REGULAR,foul,personal,[],203903,,,1610612761,20,16,2026-04-11T00:03:53Z,1080000,False,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1642367]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1151.0,1.0,0.0,Mogbo,1642367.0
110,PT02M23.00S,2026-04-11T00:04:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630572,73.80091984231275,82.35294117647058,1610612761,20,19,2026-04-11T00:04:05Z,1100000,False,162.0,194.0,1,right,S. Mamukelashvili 25' 3PT  (3 PTS) (S. Barnes 1 AST),"[1630572, 1630567]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.25,Made,,,,,3.0,S. Barnes,1630567.0,1.0,,,,,,,,
112,PT01M59.00S,2026-04-11T00:04:26.0Z,1,REGULAR,2pt,Jump Shot,[],203903,8.09789750328515,71.07843137254902,1610612752,20,19,2026-04-11T00:04:30Z,1120000,False,-105.0,24.0,1,left,MISS J. Clarkson 10' turnaround fadeaway Shot,[203903],1610612752.0,NYK,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,10.8,Missed,,,,,,,,,,,,,,,,
113,PT01M57.00S,2026-04-11T00:04:28.0Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612761,20,19,2026-04-11T00:04:30Z,1130000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,8-16 Left,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,
114,PT01M50.00S,2026-04-11T00:04:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630572,78.26872536136662,90.19607843137256,1610612761,20,19,2026-04-11T00:06:53Z,1140000,False,201.0,152.0,1,right,MISS S. Mamukelashvili 25' running 3PT,[1630572],1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,
115,PT01M47.00S,2026-04-11T00:04:38.9Z,1,REGULAR,rebound,offensive,[],1630639,,,1610612761,20,19,2026-04-11T00:04:38Z,1150000,False,,,0,,A. Lawson REBOUND (Off:1 Def:1),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,
116,PT01M36.00S,2026-04-11T00:04:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.1688567674113,52.20588235294118,1610612761,20,19,2026-04-11T00:04:53Z,1160000,False,11.0,2.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.12,Missed,,,,,,,,,,,,,,,,
117,PT01M34.00S,2026-04-11T00:04:52.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,20,19,2026-04-11T00:10:30Z,1170000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,116.0,3.0,3.0,0.0,,,,,,,,,,,,
118,PT01M27.00S,2026-04-11T00:04:59.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203903,7.835085413929041,50.49019607843137,1610612752,20,19,2026-04-11T00:05:03Z,1180000,False,-2.0,21.0,1,left,MISS J. Clarkson driving Hook,[203903],1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,
119,PT01M25.00S,2026-04-11T00:05:01.5Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,20,19,2026-04-11T00:05:03Z,1190000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,
120,PT01M23.00S,2026-04-11T00:05:05.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612761,20,19,2026-04-11T00:05:12Z,1200000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1631110, 1630572]",1610612752.0,NYK,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Mamukelashvili,1630572.0
122,PT01M23.00S,2026-04-11T00:05:28.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630572,,,1610612761,20,20,2026-04-11T00:05:46Z,1220000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (4 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
123,PT01M23.00S,2026-04-11T00:05:28.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630572,,,1610612761,20,20,2026-04-11T00:05:46Z,1230000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,
124,PT01M21.00S,2026-04-11T00:05:30.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,20,20,2026-04-11T00:05:46Z,1240000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,
125,PT01M11.00S,2026-04-11T00:05:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,29.6484888304862,70.83333333333334,1610612752,20,20,2026-04-11T00:09:28Z,1250000,False,-104.0,226.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,
126,PT01M08.00S,2026-04-11T00:05:57.6Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612761,20,20,2026-04-11T00:06:00Z,1260000,False,,,0,,A. Lawson REBOUND (Off:1 Def:2),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,125.0,3.0,2.0,1.0,,,,,,,,,,,,
127,PT00M49.10S,2026-04-11T00:06:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,93.38042049934296,50.98039215686274,1610612761,20,20,2026-04-11T00:10:22Z,1270000,False,5.0,10.0,1,right,MISS J. Shead driving reverse Layup,[1642347],1610612761.0,TOR,driving reverse,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,
128,PT00M48.10S,2026-04-11T00:06:19.0Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,20,20,2026-04-11T00:06:26Z,1280000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,
129,PT00M48.10S,2026-04-11T00:06:21.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612761,20,20,2026-04-11T00:06:32Z,1290000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Mamukelashvili 2 FT),"[1628384, 1630572]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Mamukelashvili,1630572.0
131,PT00M48.10S,2026-04-11T00:06:43.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630572,,,1610612761,20,21,2026-04-11T00:06:43Z,1310000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (5 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
132,PT00M48.10S,2026-04-11T00:06:43.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630572,,,1610612761,20,21,2026-04-11T00:07:00Z,1320000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,
133,PT00M46.80S,2026-04-11T00:06:44.5Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,20,21,2026-04-11T00:07:00Z,1330000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,
135,PT00M22.90S,2026-04-11T00:07:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,9.806176084099869,47.794117647058826,1610612752,22,21,2026-04-11T00:08:01Z,1350000,False,11.0,40.0,1,left,J. Clarkson driving floating bank Jump Shot (2 PTS),[203903],1610612752.0,NYK,driving floating bank,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.12,Made,,,,,2.0,,,,,,,,,,,
136,PT00M19.40S,2026-04-11T00:07:59.8Z,1,REGULAR,foul,offensive,[],1642367,,,1610612761,22,21,2026-04-11T00:08:20Z,1360000,False,,,0,,J. Mogbo charge offensive FOUL (1 PF),"[1642367, 1629013]",1610612761.0,TOR,charge,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1629177.0,1.0,0.0,Shamet,1629013.0
138,PT00M19.40S,2026-04-11T00:07:59.8Z,1,REGULAR,turnover,offensive foul,[],1642367,,,1610612761,22,21,2026-04-11T00:07:59Z,1380000,False,,,0,,J. Mogbo offensive foul TURNOVER (1 TO),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,1629177.0,,,,
139,PT00M19.40S,2026-04-11T00:07:59.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612752,22,21,2026-04-11T00:08:29Z,1390000,False,,,0,,SUB out: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M19.40S,2026-04-11T00:07:59.9Z,1,REGULAR,substitution,out,[],1630572,,,1610612752,22,21,2026-04-11T00:08:29Z,1400000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M19.40S,2026-04-11T00:07:59.9Z,1,REGULAR,substitution,in,[],1626157,,,1610612752,22,21,2026-04-11T00:08:29Z,1410000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M19.40S,2026-04-11T00:07:59.9Z,1,REGULAR,substitution,in,[],1627751,,,1610612752,22,21,2026-04-11T00:08:29Z,1420000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M05.70S,2026-04-11T00:08:46.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,6.521024967148489,66.91176470588235,1610612752,22,21,2026-04-11T00:08:51Z,1430000,False,-85.0,9.0,1,left,MISS J. Brunson 8' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,8.51,Missed,,,,,,,,,,,,,,,,
144,PT00M03.10S,2026-04-11T00:08:48.9Z,1,REGULAR,rebound,offensive,[],203903,,,1610612752,22,21,2026-04-11T00:08:48Z,1440000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,
145,PT00M00.10S,2026-04-11T00:08:51.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,24.655059132720105,14.215686274509803,1610612752,22,21,2026-04-11T00:08:57Z,1450000,False,179.0,179.0,1,left,MISS O. Anunoby 25' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,
146,PT00M00.10S,2026-04-11T00:08:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,22,21,2026-04-11T00:08:57Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,145.0,,,,,,,,,,,,,,,
147,PT00M00.00S,2026-04-11T00:08:55.5Z,1,REGULAR,period,end,[],0,,,1610612752,22,21,2026-04-11T00:08:55Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,22,21,2026-04-11T00:11:35Z,1480000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612752,22,21,2026-04-11T00:11:35Z,1490000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,out,['startperiod'],1630639,,,1610612752,22,21,2026-04-11T00:11:35Z,1500000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612752,22,21,2026-04-11T00:11:35Z,1510000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,out,['startperiod'],1642367,,,1610612752,22,21,2026-04-11T00:11:35Z,1520000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,in,['startperiod'],1630574,,,1610612752,22,21,2026-04-11T00:11:35Z,1530000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,in,['startperiod'],1630631,,,1610612752,22,21,2026-04-11T00:11:35Z,1540000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,in,['startperiod'],1642266,,,1610612752,22,21,2026-04-11T00:11:35Z,1550000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,in,['startperiod'],1642419,,,1610612752,22,21,2026-04-11T00:11:35Z,1560000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-04-11T00:11:17.1Z,2,REGULAR,substitution,in,['startperiod'],1642918,,,1610612752,22,21,2026-04-11T00:11:35Z,1570000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-04-11T00:11:34.7Z,2,REGULAR,period,start,[],0,,,1610612752,22,21,2026-04-11T00:11:35Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M45.00S,2026-04-11T00:11:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,26.49474375821288,17.647058823529413,1610612752,25,21,2026-04-11T00:13:24Z,1590000,False,162.0,197.0,1,left,L. Shamet 25' 3PT  (3 PTS) (O. Anunoby 2 AST),"[1629013, 1628384]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.46,Made,,,,,3.0,O. Anunoby,1628384.0,2.0,,,,,,,,
161,PT11M34.00S,2026-04-11T00:12:03.7Z,2,REGULAR,foul,offensive,[],1627751,,,1610612761,25,21,2026-04-11T00:12:23Z,1610000,False,,,0,,J. Poeltl offensive FOUL (1 PF),"[1627751, 203903]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Clarkson,203903.0
163,PT11M34.00S,2026-04-11T00:12:03.7Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,25,21,2026-04-11T00:12:03Z,1630000,False,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,1151.0,,,,
164,PT11M08.00S,2026-04-11T00:12:40.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,10.463206307490145,51.9607843137255,1610612752,27,21,2026-04-11T00:30:26Z,1640000,False,-10.0,46.0,1,left,J. Clarkson driving floating Jump Shot (4 PTS) (J. Alvarado 1 AST),"[203903, 1630631]",1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,4.0,J. Alvarado,1630631.0,1.0,,,,,,,,
166,PT10M56.00S,2026-04-11T00:12:52.5Z,2,REGULAR,turnover,bad pass,[],1642918,,,1610612761,27,21,2026-04-11T00:12:57Z,1660000,False,,,0,,A. Martin bad pass TURNOVER (1 TO),"[1642918, 1629013]",1610612761.0,TOR,,,,Martin,A. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,
167,PT10M56.00S,2026-04-11T00:12:52.5Z,2,REGULAR,steal,,[],1629013,,,1610612752,27,21,2026-04-11T00:12:54Z,1670000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,
168,PT10M37.00S,2026-04-11T00:13:11.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,27.151773981603156,77.20588235294117,1610612752,30,21,2026-04-11T00:13:15Z,1680000,False,-136.0,203.0,1,left,J. Alvarado 24' 3PT  (3 PTS) (O. Anunoby 3 AST),"[1630631, 1628384]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.41,Made,,,,,3.0,O. Anunoby,1628384.0,3.0,,,,,,,,
170,PT10M21.00S,2026-04-11T00:13:30.4Z,2,REGULAR,foul,offensive,[],1627751,,,1610612761,30,21,2026-04-11T00:13:38Z,1700000,False,,,0,,J. Poeltl offensive FOUL (2 PF),"[1627751, 203903]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200832.0,2.0,0.0,Clarkson,203903.0
172,PT10M21.00S,2026-04-11T00:13:30.4Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,30,21,2026-04-11T00:13:30Z,1720000,False,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,200832.0,,,,
173,PT10M21.00S,2026-04-11T00:13:30.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612752,30,21,2026-04-11T00:13:48Z,1730000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M21.00S,2026-04-11T00:13:30.5Z,2,REGULAR,substitution,in,[],1630572,,,1610612752,30,21,2026-04-11T00:13:48Z,1740000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M07.00S,2026-04-11T00:14:08.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,31.35676741130092,33.088235294117645,1610612752,30,21,2026-04-11T00:14:13Z,1750000,False,85.0,242.0,1,left,MISS L. Shamet 25' pullup 3PT,[1629013],1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,
176,PT10M05.00S,2026-04-11T00:14:10.6Z,2,REGULAR,rebound,offensive,[],1630574,,,1610612752,30,21,2026-04-11T00:14:13Z,1760000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Right Center,,,175.0,1.0,0.0,1.0,,,,,,,,,,,,
