actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT10M32.00S,2026-03-23T00:12:16.9Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612752,34,31,2026-03-23T00:12:21Z,1740000,False,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1630264]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,,Gill,1630264.0,,
176,PT10M32.00S,2026-03-23T00:12:16.9Z,2,REGULAR,steal,,[],1630264,,,1610612764,34,31,2026-03-23T00:12:18Z,1750000,False,,,0,,A. Gill STEAL (2 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT10M28.00S,2026-03-23T00:12:19.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630264,5.863994743758213,50.0,1610612764,34,33,2026-03-23T00:12:24Z,1760000,False,0.0,3.0,1,left,A. Gill running DUNK (6 PTS),[1630264],1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.26,Made,6.0,,,,,,,,,,,,,,,,,
178,PT10M13.00S,2026-03-23T00:12:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,83.52496714848883,37.745098039215684,1610612752,36,33,2026-03-23T00:12:39Z,1770000,False,-61.0,102.0,1,right,J. Clarkson 11' driving floating Jump Shot (2 PTS),[203903],1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,11.93,Made,2.0,,,,,,,,,,,,,,,,,
179,PT10M01.00S,2026-03-23T00:12:47.4Z,2,REGULAR,3pt,Jump Shot,[],1642860,28.597240473061763,76.47058823529412,1610612764,36,33,2026-03-23T00:12:51Z,1780000,False,-132.0,216.0,1,left,MISS W. Riley 25' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
180,PT09M58.00S,2026-03-23T00:12:50.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,36,33,2026-03-23T00:12:51Z,1790000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,179.0,1.0,1.0,0.0,,,,
183,PT09M39.00S,2026-03-23T00:13:10.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.40999984741211,50.0,1610612752,38,33,2026-03-23T00:19:07Z,1820000,False,0.0,0.0,1,right,O. Anunoby DUNK (5 PTS) (J. Alvarado 1 AST),"[1628384, 1630631]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,J. Alvarado,1630631.0,1.0,,,,,,,,
184,PT09M33.00S,2026-03-23T00:13:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,5.206964520367937,48.529411764705884,1610612764,38,35,2026-03-23T00:13:19Z,1830000,False,7.0,-4.0,1,left,W. Riley driving Layup (6 PTS) (S. Cooper 6 AST),"[1642860, 1630536]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,0.82,Made,6.0,,,,,,,S. Cooper,1630536.0,6.0,,,,,,,,
186,PT09M22.00S,2026-03-23T00:13:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.06636005256242,58.08823529411765,1610612752,38,35,2026-03-23T00:13:34Z,1850000,False,40.0,22.0,1,right,MISS K. Towns Layup - blocked,"[1626157, 1630536]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,Cooper,1630536.0
187,PT09M22.00S,2026-03-23T00:13:29.1Z,2,REGULAR,block,,[],1630536,,,1610612752,38,35,2026-03-23T00:13:31Z,1860000,False,,,0,,S. Cooper BLOCK (1 BLK),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT09M21.00S,2026-03-23T00:13:30.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,38,35,2026-03-23T00:13:34Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,186.0,,,,,,,
190,PT09M21.00S,2026-03-23T00:13:32.8Z,2,REGULAR,substitution,out,[],203903,,,1610612752,38,35,2026-03-23T00:13:47Z,1890000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M21.00S,2026-03-23T00:13:32.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,38,35,2026-03-23T00:13:47Z,1910000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M21.00S,2026-03-23T00:13:32.8Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,38,35,2026-03-23T00:13:47Z,1920000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M21.00S,2026-03-23T00:13:32.8Z,2,REGULAR,substitution,out,[],1628384,,,1610612752,38,35,2026-03-23T00:13:58Z,1930000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M18.00S,2026-03-23T00:14:05.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,94.03745072273325,95.58823529411765,1610612752,38,35,2026-03-23T00:14:12Z,1940000,False,228.0,4.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
196,PT09M15.00S,2026-03-23T00:14:08.6Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,38,35,2026-03-23T00:14:12Z,1950000,False,,,0,,L. Black REBOUND (Off:0 Def:1),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,
197,PT09M05.00S,2026-03-23T00:14:18.9Z,2,REGULAR,3pt,Jump Shot,[],1630536,27.54599211563732,78.67647058823529,1610612764,38,38,2026-03-23T00:14:22Z,1960000,False,-143.0,206.0,1,left,S. Cooper 25' 3PT  (5 PTS) (W. Riley 1 AST),"[1630536, 1642860]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,25.13,Made,5.0,,,,,,,W. Riley,1642860.0,1.0,,,,,,,,
199,PT09M03.00S,2026-03-23T00:14:23.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,38,38,2026-03-23T00:14:23Z,1980000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M03.00S,2026-03-23T00:14:23.8Z,2,REGULAR,substitution,out,[],1642885,,,1610612752,38,38,2026-03-23T00:17:09Z,1990000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M03.00S,2026-03-23T00:14:23.8Z,2,REGULAR,substitution,out,[],1641778,,,1610612752,38,38,2026-03-23T00:17:09Z,2000000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M03.00S,2026-03-23T00:14:23.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,38,38,2026-03-23T00:17:09Z,2010000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M03.00S,2026-03-23T00:14:23.8Z,2,REGULAR,substitution,in,[],1642267,,,1610612752,38,38,2026-03-23T00:17:09Z,2020000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M51.00S,2026-03-23T00:17:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.34231274638634,40.19607843137255,1610612752,40,38,2026-03-23T00:17:37Z,2030000,False,-49.0,113.0,1,right,M. Bridges 12' fadeaway Jump Shot (6 PTS) (J. Alvarado 2 AST),"[1628969, 1630631]",1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,6.0,,,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,
206,PT08M33.00S,2026-03-23T00:17:51.7Z,2,REGULAR,3pt,Jump Shot,[],1642860,4.155716162943495,95.34313725490196,1610612764,40,38,2026-03-23T00:17:57Z,2050000,False,-227.0,-13.0,1,left,MISS W. Riley step back 3PT,[1642860],1610612764.0,WAS,step back,,,Riley,W. Riley,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
207,PT08M30.00S,2026-03-23T00:17:54.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,40,38,2026-03-23T00:17:57Z,2060000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,
209,PT08M22.00S,2026-03-23T00:18:07.0Z,2,REGULAR,substitution,out,[],1642860,,,1610612752,40,38,2026-03-23T00:18:19Z,2080000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M22.00S,2026-03-23T00:18:07.0Z,2,REGULAR,substitution,in,[],1641731,,,1610612752,40,38,2026-03-23T00:18:19Z,2090000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M12.00S,2026-03-23T00:18:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.06636005256242,52.69607843137255,1610612752,40,38,2026-03-23T00:18:44Z,2100000,False,13.0,22.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1641731]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
212,PT08M12.00S,2026-03-23T00:18:37.3Z,2,REGULAR,block,,[],1641731,,,1610612752,40,38,2026-03-23T00:18:39Z,2110000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M11.00S,2026-03-23T00:18:38.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,40,38,2026-03-23T00:18:44Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,211.0,,,,,,,
215,PT08M10.00S,2026-03-23T00:19:06.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.11760840998686,46.32352941176471,1610612752,42,38,2026-03-23T00:19:16Z,2140000,False,-18.0,12.0,1,right,K. Towns Layup (8 PTS) (J. Alvarado 3 AST),"[1626157, 1630631]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.21,Made,8.0,,,,,,,J. Alvarado,1630631.0,3.0,,,,,,,,
218,PT08M10.00S,2026-03-23T00:19:09.3Z,2,REGULAR,foul,personal,['1freethrow'],1642267,,,1610612752,42,38,2026-03-23T00:19:23Z,2160000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Towns 1 FT),"[1642267, 1626157]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,1627964.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,
220,PT08M10.00S,2026-03-23T00:19:37.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626157,,,1610612752,43,38,2026-03-23T00:19:37Z,2180000,False,,,0,,K. Towns Free Throw 1 of 1 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
221,PT07M52.00S,2026-03-23T00:19:55.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,4.5499342969776615,1.9607843137254901,1610612764,43,38,2026-03-23T00:19:59Z,2190000,False,240.0,-10.0,1,left,MISS B. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
222,PT07M50.00S,2026-03-23T00:19:57.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,43,38,2026-03-23T00:19:59Z,2200000,False,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,221.0,4.0,2.0,2.0,,,,
223,PT07M43.00S,2026-03-23T00:20:05.5Z,2,REGULAR,2pt,Jump Shot,[],1630631,78.13731931668858,63.970588235294116,1610612752,45,38,2026-03-23T00:21:37Z,2210000,False,70.0,153.0,1,right,J. Alvarado 16' pullup Jump Shot (2 PTS),[1630631],1610612752.0,NYK,pullup,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,16.82,Made,2.0,,,,,,,,,,,,,,,,,
224,PT07M28.00S,2026-03-23T00:20:19.7Z,2,REGULAR,3pt,Jump Shot,[],1630536,29.77989487516426,72.54901960784314,1610612764,45,38,2026-03-23T00:20:26Z,2220000,False,-113.0,227.0,1,left,MISS S. Cooper 25' step back 3PT,[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
225,PT07M25.00S,2026-03-23T00:20:22.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,45,38,2026-03-23T00:20:26Z,2230000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,224.0,4.0,4.0,0.0,,,,
226,PT07M24.00S,2026-03-23T00:20:25.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,93.64323258869908,51.71568627450981,1610612752,45,38,2026-03-23T00:20:31Z,2240000,False,9.0,7.0,1,right,MISS J. Alvarado running Layup - blocked,"[1630631, 1630536]",1610612752.0,NYK,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,Cooper,1630536.0
227,PT07M24.00S,2026-03-23T00:20:25.3Z,2,REGULAR,block,,[],1630536,,,1610612752,45,38,2026-03-23T00:20:26Z,2250000,False,,,0,,S. Cooper BLOCK (2 BLK),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M23.00S,2026-03-23T00:20:26.3Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612764,45,38,2026-03-23T00:20:31Z,2260000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,226.0,3.0,3.0,0.0,,,,
229,PT07M15.00S,2026-03-23T00:20:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.389618922470433,49.26470588235294,1610612764,45,40,2026-03-23T00:20:37Z,2270000,False,4.0,8.0,1,left,A. Gill driving Layup (8 PTS) (B. Coulibaly 1 AST),"[1630264, 1641731]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.85,Made,8.0,,,,,,,B. Coulibaly,1641731.0,1.0,,,,,,,,
231,PT07M01.00S,2026-03-23T00:20:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.7365308804205,34.068627450980394,1610612752,45,40,2026-03-23T00:20:51Z,2290000,False,-80.0,110.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,13.57,Missed,,,,,,,,,,,,,,,,,,
232,PT06M58.00S,2026-03-23T00:20:49.6Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,45,40,2026-03-23T00:20:51Z,2300000,False,,,0,,A. Gill REBOUND (Off:2 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,231.0,3.0,1.0,2.0,,,,
233,PT06M56.00S,2026-03-23T00:20:51.9Z,2,REGULAR,turnover,bad pass,[],1630264,,,1610612764,45,40,2026-03-23T00:20:55Z,2310000,False,,,0,,A. Gill bad pass TURNOVER (1 TO),"[1630264, 1630631]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,,Alvarado,1630631.0,,
234,PT06M56.00S,2026-03-23T00:20:51.9Z,2,REGULAR,steal,,[],1630631,,,1610612752,45,40,2026-03-23T00:20:53Z,2320000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
235,PT06M53.00S,2026-03-23T00:20:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.64323258869908,51.9607843137255,1610612752,47,40,2026-03-23T00:21:01Z,2330000,False,10.0,7.0,1,right,J. Hart running Layup (7 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.22,Made,7.0,,,,,,,,,,,,,,,,,
236,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,foul,personal,['1freethrow'],1630702,,,1610612752,47,40,2026-03-23T00:21:15Z,2340000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Hart 1 FT),"[1630702, 1628404]",1610612764.0,WAS,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,
238,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,out,[],1630631,,,1610612752,47,40,2026-03-23T00:21:20Z,2360000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,out,[],1630264,,,1610612752,47,40,2026-03-23T00:21:20Z,2370000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,out,[],1630702,,,1610612752,47,40,2026-03-23T00:21:20Z,2380000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,47,40,2026-03-23T00:21:20Z,2390000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,in,[],1642364,,,1610612752,47,40,2026-03-23T00:21:20Z,2400000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M53.00S,2026-03-23T00:20:59.3Z,2,REGULAR,substitution,in,[],1641774,,,1610612752,47,40,2026-03-23T00:21:20Z,2410000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M53.00S,2026-03-23T00:21:41.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628404,,,1610612752,48,40,2026-03-23T00:21:41Z,2420000,False,,,0,,J. Hart Free Throw 1 of 1 (8 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
245,PT06M41.00S,2026-03-23T00:21:58.3Z,2,REGULAR,3pt,Jump Shot,[],1642364,4.28712220762155,95.58823529411765,1610612764,48,40,2026-03-23T00:22:07Z,2430000,False,-228.0,-12.0,1,left,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
246,PT06M38.00S,2026-03-23T00:22:01.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,48,40,2026-03-23T00:22:07Z,2440000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,
247,PT06M30.00S,2026-03-23T00:22:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.03745072273325,46.07843137254902,1610612752,50,40,2026-03-23T00:22:12Z,2450000,False,-20.0,4.0,1,right,K. Towns driving Layup (11 PTS) (J. Hart 3 AST),"[1626157, 1628404]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.99,Made,11.0,,,,,,,J. Hart,1628404.0,3.0,,,,,,,,
249,PT06M30.00S,2026-03-23T00:22:13.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,50,40,2026-03-23T00:22:13Z,2470000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M18.00S,2026-03-23T00:25:26.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,7.966491458607096,48.77450980392157,1610612764,50,40,2026-03-23T00:25:38Z,2480000,False,6.0,22.0,1,left,MISS B. Coulibaly driving DUNK - blocked,"[1641731, 1629011]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
251,PT06M18.00S,2026-03-23T00:25:26.2Z,2,REGULAR,block,,[],1629011,,,1610612764,50,40,2026-03-23T00:25:31Z,2490000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M16.00S,2026-03-23T00:25:28.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,50,40,2026-03-23T00:25:38Z,2500000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,250.0,5.0,3.0,2.0,,,,
253,PT06M07.00S,2026-03-23T00:25:35.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,88.12417871222075,48.529411764705884,1610612752,52,40,2026-03-23T00:27:16Z,2510000,False,-7.0,59.0,1,right,J. Brunson running Layup (14 PTS) (M. Bridges 1 AST),"[1628973, 1628969]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,14.0,,,,,,,M. Bridges,1628969.0,1.0,,,,,,,,
255,PT05M58.00S,2026-03-23T00:25:44.4Z,2,REGULAR,2pt,Jump Shot,[],1641774,24.655059132720105,63.23529411764706,1610612764,52,40,2026-03-23T00:27:36Z,2530000,False,-66.0,179.0,1,left,MISS T. Vukcevic 19' Jump Shot,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Left Center,19.11,Missed,,,,,,,,,,,,,,,,,,
256,PT05M54.00S,2026-03-23T00:25:48.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,52,40,2026-03-23T00:25:50Z,2540000,False,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,
257,PT05M45.00S,2026-03-23T00:25:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.31340341655716,58.08823529411765,1610612752,52,40,2026-03-23T00:26:30Z,2550000,False,40.0,95.0,1,right,MISS J. Brunson 10' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,,,,,,,,,,,,,,,,,,
258,PT05M44.00S,2026-03-23T00:25:59.4Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,52,40,2026-03-23T00:26:30Z,2560000,False,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,257.0,4.0,3.0,1.0,,,,
259,PT05M44.00S,2026-03-23T00:26:02.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,54,40,2026-03-23T00:26:26Z,2570000,False,0.0,0.0,1,right,M. Robinson tip DUNK (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2026-03-23T00:26:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,6.1268068331143235,53.18627450980392,1610612764,54,42,2026-03-23T00:26:21Z,2580000,False,-16.0,5.0,1,left,S. Cooper driving Layup (7 PTS) (B. Carrington 2 AST),"[1630536, 1642267]",1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.67,Made,7.0,,,,,,,B. Carrington,1642267.0,2.0,,,,,,,,
