actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,8,10,2026-04-12T22:24:18Z,870000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2026-04-12T22:24:31.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641706,90.48948751642575,60.78431372549019,1610612766,8,12,2026-04-12T22:24:38Z,880000,False,54.0,37.0,1,right,B. Miller 6' turnaround bank Jump Shot (5 PTS) (R. Kalkbrenner 1 AST),"[1641706, 1641750]",1610612766.0,CHA,turnaround bank,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,,,,,,,,,,,5.0,R. Kalkbrenner,1641750.0,1.0,,,
90,PT05M04.00S,2026-04-12T22:24:42.7Z,1,REGULAR,foul,personal,[],1641706,,,1610612752,8,12,2026-04-12T22:24:53Z,900000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1630540]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2882.0,2.0,0.0,McBride,1630540.0,,,,,,,
92,PT05M04.00S,2026-04-12T22:24:42.8Z,1,REGULAR,substitution,out,[],1641706,,,1610612752,8,12,2026-04-12T22:25:02Z,920000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M04.00S,2026-04-12T22:24:42.8Z,1,REGULAR,substitution,in,[],1642851,,,1610612752,8,12,2026-04-12T22:25:02Z,930000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M57.00S,2026-04-12T22:25:13.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,28.86005256241787,76.7156862745098,1610612752,11,12,2026-04-12T22:25:17Z,940000,False,-134.0,219.0,1,left,M. McBride 25' 3PT  (5 PTS) (T. Jemison III 1 AST),"[1630540, 1641998]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,,,,,,,,5.0,T. Jemison III,1641998.0,1.0,,,
96,PT04M43.00S,2026-04-12T22:25:26.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,79.58278580814718,5.637254901960785,1610612766,11,15,2026-04-12T22:25:30Z,960000,False,-222.0,139.0,1,right,C. White 26' 3PT  (3 PTS) (K. Knueppel 2 AST),"[1629632, 1642851]",1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,,,,,,,,3.0,K. Knueppel,1642851.0,2.0,,,
98,PT04M34.00S,2026-04-12T22:25:39.4Z,1,REGULAR,foul,offensive,[],1641998,,,1610612752,11,15,2026-04-12T22:25:50Z,980000,False,,,0,,T. Jemison III offensive FOUL (1 PF),"[1641998, 1642851]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2714.0,1.0,0.0,Knueppel,1642851.0,,,,,,,
100,PT04M34.00S,2026-04-12T22:25:39.4Z,1,REGULAR,turnover,offensive foul,[],1641998,,,1610612752,11,15,2026-04-12T22:25:39Z,1000000,False,,,0,,T. Jemison III offensive foul TURNOVER (1 TO),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2714.0,,,,,,,,,1.0,,
101,PT04M18.00S,2026-04-12T22:26:10.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642851,67.62483574244416,25.245098039215684,1610612766,11,15,2026-04-12T22:26:20Z,1010000,False,-124.0,252.0,1,right,MISS K. Knueppel 28' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2026-04-12T22:26:13.7Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,11,15,2026-04-12T22:36:43Z,1020000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,
103,PT04M11.00S,2026-04-12T22:26:18.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,29.517082785808146,19.607843137254903,1610612752,14,15,2026-04-12T22:26:26Z,1030000,False,152.0,225.0,1,left,M. McBride 27' 3PT running pullup (8 PTS) (J. Sochan 1 AST),"[1630540, 1631110]",1610612752.0,NYK,running pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,27.15,Made,,,,,,,,,,,,8.0,J. Sochan,1631110.0,1.0,,,
105,PT03M57.00S,2026-04-12T22:26:31.5Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612766,14,15,2026-04-12T22:26:34Z,1050000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1630540]",1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,McBride,1630540.0
106,PT03M57.00S,2026-04-12T22:26:31.5Z,1,REGULAR,steal,,[],1630540,,,1610612752,14,15,2026-04-12T22:26:33Z,1060000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
107,PT03M54.00S,2026-04-12T22:26:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,7.966491458607096,49.01960784313725,1610612752,14,15,2026-04-12T22:30:20Z,1070000,False,5.0,22.0,1,left,MISS J. Clarkson cutting Layup,[203903],1610612752.0,NYK,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
108,PT03M53.00S,2026-04-12T22:26:36.7Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,14,15,2026-04-12T22:26:36Z,1080000,False,,,0,,M. McBride REBOUND (Off:2 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,107.0,3.0,1.0,2.0,,,,,,,,,,,,
109,PT03M52.00S,2026-04-12T22:26:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630540,8.360709592641262,57.107843137254896,1610612752,16,15,2026-04-12T22:30:36Z,1090000,False,-36.0,26.0,1,left,M. McBride putback Layup (10 PTS),[1630540],1610612752.0,NYK,putback,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,,,,,,,,,,,,10.0,,,,,,
110,PT03M52.00S,2026-04-12T22:26:43.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612766,16,15,2026-04-12T22:26:43Z,1100000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M52.00S,2026-04-12T22:26:43.4Z,1,REGULAR,substitution,out,[],203903,,,1610612766,16,15,2026-04-12T22:29:30Z,1110000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2026-04-12T22:26:43.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612766,16,15,2026-04-12T22:29:30Z,1120000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2026-04-12T22:30:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,82.60512483574244,46.32352941176471,1610612766,16,17,2026-04-12T22:30:16Z,1130000,False,-18.0,111.0,1,right,C. White 11' fadeaway Jump Shot (5 PTS) (S. James 1 AST),"[1629632, 1642883]",1610612766.0,CHA,fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,11.25,Made,,,,,,,,,,,,5.0,S. James,1642883.0,1.0,,,
115,PT03M13.00S,2026-04-12T22:30:25.9Z,1,REGULAR,turnover,lost ball,[],1641998,,,1610612752,16,17,2026-04-12T22:32:08Z,1150000,False,,,0,,T. Jemison III lost ball TURNOVER (2 TO),"[1641998, 1642883]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,James,1642883.0
116,PT03M13.00S,2026-04-12T22:30:25.9Z,1,REGULAR,steal,,[],1642883,,,1610612766,16,17,2026-04-12T22:30:27Z,1160000,False,,,0,,S. James STEAL (1 STL),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2026-04-12T22:30:29.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642883,93.9060446780552,52.69607843137255,1610612766,16,19,2026-04-12T22:30:37Z,1170000,False,13.0,5.0,1,right,S. James running Layup (2 PTS),[1642883],1610612766.0,CHA,running,,,James,S. James,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,,,,,2.0,,,,,,
118,PT02M51.00S,2026-04-12T22:30:47.2Z,1,REGULAR,3pt,Jump Shot,[],1631110,6.915243101182654,3.1862745098039214,1610612752,16,19,2026-04-12T22:30:52Z,1180000,False,234.0,13.0,1,left,MISS J. Sochan 3PT,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
119,PT02M50.00S,2026-04-12T22:30:48.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,16,19,2026-04-12T22:30:52Z,1190000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,,,118.0,,,,,,,,,,,,,,,
120,PT02M50.00S,2026-04-12T22:30:52.5Z,1,REGULAR,foul,personal,[],1642359,,,1610612766,16,19,2026-04-12T22:33:08Z,1200000,False,,,0,,P. Dadiet loose ball personal FOUL (1 PF),"[1642359, 1642851]",1610612752.0,NYK,loose ball,,,Dadiet,P. Dadiet,,,,,Restricted Area,0-8 Center,,,,,,,,,1629178.0,1.0,0.0,Knueppel,1642851.0,,,,,,,
122,PT02M35.00S,2026-04-12T22:31:29.0Z,1,REGULAR,3pt,Jump Shot,[],1642851,70.90998685939553,23.52941176470588,1610612766,16,22,2026-04-12T22:31:42Z,1220000,False,-132.0,221.0,1,right,K. Knueppel 25' 3PT  (5 PTS) (G. Williams 1 AST),"[1642851, 1629684]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,,,,,,5.0,G. Williams,1629684.0,1.0,,,
124,PT02M23.00S,2026-04-12T22:31:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630631,30.962549277266753,24.509803921568626,1610612752,16,22,2026-04-12T22:31:47Z,1240000,False,127.0,239.0,1,left,MISS J. Alvarado 27' 3PT,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,27.04,Missed,,,,,,,,,,,,,,,,,,
125,PT02M21.00S,2026-04-12T22:31:42.9Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,16,22,2026-04-12T22:31:47Z,1250000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Right Center,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,
126,PT02M12.00S,2026-04-12T22:31:51.4Z,1,REGULAR,3pt,Jump Shot,[],1629684,94.1688567674113,95.34313725490196,1610612766,16,22,2026-04-12T22:31:55Z,1260000,False,227.0,2.0,1,right,MISS G. Williams 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
127,PT02M10.00S,2026-04-12T22:31:53.4Z,1,REGULAR,rebound,defensive,[],1642359,,,1610612752,16,22,2026-04-12T22:31:55Z,1270000,False,,,0,,P. Dadiet REBOUND (Off:0 Def:1),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Right Corner 3,24+ Right,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,
128,PT01M57.00S,2026-04-12T22:32:06.8Z,1,REGULAR,3pt,Jump Shot,[],1642359,29.6484888304862,19.607843137254903,1610612752,16,22,2026-04-12T22:32:12Z,1280000,False,152.0,226.0,1,left,MISS P. Dadiet 27' 3PT,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2026-04-12T22:32:08.8Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612752,16,22,2026-04-12T22:32:12Z,1290000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,
130,PT01M52.00S,2026-04-12T22:32:12.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641998,22.026938239159,48.28431372549019,1610612752,18,22,2026-04-12T22:34:54Z,1300000,False,9.0,155.0,1,left,T. Jemison III 15' pullup Jump Shot (2 PTS) (J. Sochan 2 AST),"[1641998, 1631110]",1610612752.0,NYK,pullup,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Center,15.48,Made,,,,,,,,,,,,2.0,J. Sochan,1631110.0,2.0,,,
132,PT01M42.00S,2026-04-12T22:32:29.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612766,18,22,2026-04-12T22:32:44Z,1320000,False,,,0,,J. Sochan personal FOUL (1 PF) (White 2 FT),"[1631110, 1629632]",1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1629178.0,1.0,0.0,White,1629632.0,,,,,,,
134,PT01M42.00S,2026-04-12T22:33:00.7Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,18,22,2026-04-12T22:33:21Z,1340000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT01M42.00S,2026-04-12T22:33:00.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,18,22,2026-04-12T22:33:21Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,
158,PT01M42.00S,2026-04-12T22:33:12.9Z,1,REGULAR,substitution,out,[],1630540,,,1610612766,18,22,2026-04-12T22:35:45Z,1355000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M42.00S,2026-04-12T22:33:12.9Z,1,REGULAR,substitution,in,[],1642885,,,1610612766,18,22,2026-04-12T22:35:45Z,1357500,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M42.00S,2026-04-12T22:33:00.7Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,18,22,2026-04-12T22:33:21Z,1360000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT01M39.00S,2026-04-12T22:33:03.7Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,18,22,2026-04-12T22:33:21Z,1370000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,
138,PT01M33.00S,2026-04-12T22:33:25.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,73.14388961892247,19.362745098039216,1610612766,18,22,2026-04-12T22:33:33Z,1380000,False,-153.0,200.0,1,right,MISS C. White 25' 3PT,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
139,PT01M30.00S,2026-04-12T22:33:28.2Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,18,22,2026-04-12T22:33:33Z,1390000,False,,,0,,M. Diawara REBOUND (Off:0 Def:3),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,
142,PT01M11.00S,2026-04-12T22:33:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,12.959921156373195,49.50980392156863,1610612752,20,22,2026-04-12T22:33:55Z,1400000,False,2.0,69.0,1,left,J. Alvarado 6' driving floating Jump Shot (5 PTS) (M. Diawara 2 AST),"[1630631, 1642885]",1610612752.0,NYK,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,,,,,,,,,,,,5.0,M. Diawara,1642885.0,2.0,,,
144,PT01M00.00S,2026-04-12T22:33:58.3Z,1,REGULAR,3pt,Jump Shot,[],1629684,86.41590013140605,4.901960784313726,1610612766,20,25,2026-04-12T22:34:02Z,1420000,False,-225.0,75.0,1,right,G. Williams 3PT  (3 PTS) (S. James 2 AST),"[1629684, 1642883]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,,,,,,,,3.0,S. James,1642883.0,2.0,,,
146,PT00M55.20S,2026-04-12T22:34:13.1Z,1,REGULAR,foul,offensive,['inpenalty'],1641998,,,1610612752,20,25,2026-04-12T22:34:19Z,1440000,False,,,0,,T. Jemison III offensive FOUL (2 PF),"[1641998, 1642883]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,,,,,,,,,2882.0,2.0,0.0,James,1642883.0,,,,,,,
148,PT00M55.20S,2026-04-12T22:34:13.1Z,1,REGULAR,turnover,offensive foul,[],1641998,,,1610612752,20,25,2026-04-12T22:34:13Z,1460000,False,,,0,,T. Jemison III offensive foul TURNOVER (3 TO),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,,,,,,,,,2882.0,,,,,,,,,3.0,,
149,PT00M55.20S,2026-04-12T22:34:13.2Z,1,REGULAR,substitution,out,[],1642883,,,1610612766,20,25,2026-04-12T22:34:25Z,1470000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M55.20S,2026-04-12T22:34:13.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,20,25,2026-04-12T22:34:25Z,1480000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M34.50S,2026-04-12T22:34:52.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,95.0886990801577,47.05882352941176,1610612766,20,27,2026-04-12T22:34:57Z,1490000,False,-15.0,-6.0,1,right,C. White driving reverse Layup (7 PTS) (K. Knueppel 3 AST),"[1629632, 1642851]",1610612766.0,CHA,driving reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,,,,7.0,K. Knueppel,1642851.0,3.0,,,
153,PT00M12.30S,2026-04-12T22:35:15.6Z,1,REGULAR,3pt,Jump Shot,[],1630631,32.14520367936925,60.5392156862745,1610612752,20,27,2026-04-12T22:38:04Z,1510000,False,-53.0,250.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612752.0,NYK,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
154,PT00M09.60S,2026-04-12T22:35:18.3Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,20,27,2026-04-12T22:35:24Z,1520000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,
155,PT00M00.50S,2026-04-12T22:35:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.36202365308804,29.411764705882355,1610612766,20,30,2026-04-12T22:35:31Z,1530000,False,-103.0,254.0,1,right,C. White 27' 3PT pullup (10 PTS),[1629632],1610612766.0,CHA,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.43,Made,,,,,,,,,,,,10.0,,,,,,
156,PT00M00.00S,2026-04-12T22:35:33.7Z,1,REGULAR,period,end,[],0,,,1610612752,20,30,2026-04-12T22:35:33Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,out,['startperiod'],1631110,,,1610612752,20,30,2026-04-12T22:38:37Z,1560000,False,,,0,,SUB out: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612752,20,30,2026-04-12T22:38:37Z,1570000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,out,['startperiod'],1642851,,,1610612752,20,30,2026-04-12T22:38:37Z,1580000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,in,['startperiod'],1641755,,,1610612752,20,30,2026-04-12T22:38:37Z,1590000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612752,20,30,2026-04-12T22:38:37Z,1600000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-04-12T22:38:10.5Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612752,20,30,2026-04-12T22:38:37Z,1610000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-04-12T22:38:38.8Z,2,REGULAR,period,start,[],0,,,1610612766,20,30,2026-04-12T22:38:38Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M44.00S,2026-04-12T22:38:54.7Z,2,REGULAR,3pt,Jump Shot,[],1641706,67.49342969776609,45.09803921568628,1610612766,20,30,2026-04-12T22:39:04Z,1630000,False,-25.0,253.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
168,PT11M41.00S,2026-04-12T22:38:57.7Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,20,30,2026-04-12T22:39:04Z,1640000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,167.0,4.0,3.0,1.0,,,,,,,,,,,,
169,PT11M37.00S,2026-04-12T22:39:01.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,92.19776609724047,97.05882352941177,1610612766,20,30,2026-04-12T22:39:08Z,1650000,False,235.0,21.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.62,Missed,,,,,,,,,,,,,,,,,,
170,PT11M36.00S,2026-04-12T22:39:02.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,20,30,2026-04-12T22:39:08Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,,,169.0,,,,,,,,,,,,,,,
171,PT11M36.00S,2026-04-12T22:39:08.4Z,2,REGULAR,foul,personal,[],1641755,,,1610612766,20,30,2026-04-12T22:39:24Z,1670000,False,,,0,,K. McCullar Jr. loose ball personal FOUL (1 PF),"[1641755, 1641750]",1610612752.0,NYK,loose ball,,,McCullar Jr.,K. McCullar Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,1.0,0.0,Kalkbrenner,1641750.0,,,,,,,
173,PT11M29.00S,2026-04-12T22:39:29.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641750,93.51182654402102,49.50980392156863,1610612766,20,32,2026-04-12T22:39:33Z,1690000,False,-2.0,8.0,1,right,R. Kalkbrenner alley-oop DUNK (2 PTS) (L. Ball 2 AST),"[1641750, 1630163]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,,2.0,L. Ball,1630163.0,2.0,,,
175,PT11M09.00S,2026-04-12T22:39:48.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642359,6.521024967148489,52.450980392156865,1610612752,22,32,2026-04-12T22:42:04Z,1710000,False,-12.0,9.0,1,left,P. Dadiet driving bank Hook (2 PTS) (M. Diawara 3 AST),"[1642359, 1642885]",1610612752.0,NYK,driving bank,,,Dadiet,P. Dadiet,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,,,,,,2.0,M. Diawara,1642885.0,3.0,,,
177,PT10M50.00S,2026-04-12T22:40:07.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,68.28186596583443,72.30392156862744,1610612766,22,32,2026-04-12T22:40:12Z,1730000,False,112.0,246.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
