actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M54.00S,2024-04-14T17:20:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,92.9862023653088,50.49019607843137,1610612738,19,12,2024-04-14T17:20:43Z,870000,False,2.0,13.0,1,right,P. Pritchard running Layup (6 PTS),[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.36,Made,6.0,,,,,,,,,,,,,,,,,
88,PT05M54.00S,2024-04-14T17:20:37.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,12,2024-04-14T17:20:37Z,880000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,out,[],1641775,,,1610612764,19,12,2024-04-14T17:23:19Z,890000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612764,19,12,2024-04-14T17:23:19Z,900000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,out,[],1630264,,,1610612764,19,12,2024-04-14T17:23:19Z,910000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,19,12,2024-04-14T17:23:19Z,920000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,in,[],1630214,,,1610612764,19,12,2024-04-14T17:23:19Z,930000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,in,[],1630531,,,1610612764,19,12,2024-04-14T17:23:19Z,940000,False,,,0,,SUB in: J. Springer,[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,in,[],1630215,,,1610612764,19,12,2024-04-14T17:23:19Z,950000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M54.00S,2024-04-14T17:23:00.7Z,1,REGULAR,substitution,in,[],1630647,,,1610612764,19,12,2024-04-14T17:23:19Z,960000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M42.00S,2024-04-14T17:23:41.0Z,1,REGULAR,3pt,Jump Shot,[],1631116,31.728400131406044,27.228860294117645,1610612764,19,12,2024-04-14T17:24:04Z,970000,False,114.0,246.0,1,left,MISS P. Baldwin Jr. 27' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
98,PT05M40.00S,2024-04-14T17:23:43.0Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612738,19,12,2024-04-14T17:23:46Z,980000,False,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,
99,PT05M19.00S,2024-04-14T17:24:03.2Z,1,REGULAR,2pt,Jump Shot,[],1630202,87.46714848883047,83.08823529411765,1610612738,19,12,2024-04-14T17:24:11Z,990000,False,165.0,65.0,1,right,MISS P. Pritchard 17' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,17.78,Missed,,,,,,,,,,,,,,,,,,
100,PT05M17.00S,2024-04-14T17:24:05.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,19,12,2024-04-14T17:24:11Z,1000000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right,,,,99.0,,,,,,,,,,,,,,,,
102,PT05M00.00S,2024-04-14T17:24:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630647,26.231931668856767,86.02941176470588,1610612764,19,15,2024-04-14T17:24:35Z,1020000,False,-180.0,194.0,1,left,E. Omoruyi 26' 3PT  (3 PTS) (J. Davis 1 AST),"[1630647, 1631098]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Left Center,26.48,Made,3.0,,,,,J. Davis,1631098.0,1.0,,,,,,,,,,
104,PT04M43.00S,2024-04-14T17:24:48.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,73.01248357424441,79.16666666666666,1610612738,19,15,2024-04-14T17:24:55Z,1040000,False,146.0,201.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
105,PT04M41.00S,2024-04-14T17:24:50.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,19,15,2024-04-14T17:24:55Z,1050000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT04M32.00S,2024-04-14T17:25:01.0Z,1,REGULAR,turnover,lost ball,[],1631098,,,1610612764,19,15,2024-04-14T17:25:06Z,1060000,False,,,0,,J. Davis lost ball TURNOVER (1 TO),"[1631098, 1630531]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Springer,1630531.0
107,PT04M32.00S,2024-04-14T17:25:01.0Z,1,REGULAR,steal,,[],1630531,,,1610612738,19,15,2024-04-14T17:25:02Z,1070000,False,,,0,,J. Springer STEAL (1 STL),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
108,PT04M29.00S,2024-04-14T17:25:03.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628436,94.69448094612353,50.0,1610612738,21,15,2024-04-14T17:25:10Z,1080000,False,0.0,-3.0,1,right,L. Kornet running DUNK (2 PTS) (P. Pritchard 4 AST),"[1628436, 1630202]",1610612738.0,BOS,running,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,,,,,P. Pritchard,1630202.0,4.0,,,,,,,,,,
110,PT04M14.00S,2024-04-14T17:25:18.2Z,1,REGULAR,turnover,lost ball,[],1631098,,,1610612764,21,15,2024-04-14T17:25:51Z,1100000,False,,,0,,J. Davis lost ball TURNOVER (2 TO),"[1631098, 1630531]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Springer,1630531.0
111,PT04M14.00S,2024-04-14T17:25:18.2Z,1,REGULAR,steal,,[],1630531,,,1610612738,21,15,2024-04-14T17:25:19Z,1110000,False,,,0,,J. Springer STEAL (2 STL),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT04M11.00S,2024-04-14T17:25:29.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630647,,,1610612738,21,15,2024-04-14T17:25:42Z,1120000,False,,,0,,E. Omoruyi personal FOUL (1 PF) (Springer 2 FT),"[1630647, 1630531]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,Springer,1630531.0,,,,,
114,PT04M11.00S,2024-04-14T17:25:49.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630531,,,1610612738,22,15,2024-04-14T17:25:49Z,1140000,False,,,0,,J. Springer Free Throw 1 of 2 (1 PTS),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
115,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,22,15,2024-04-14T17:25:59Z,1150000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,out,[],1629004,,,1610612738,22,15,2024-04-14T17:25:59Z,1160000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,out,[],1631098,,,1610612738,22,15,2024-04-14T17:25:59Z,1170000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,in,[],1629052,,,1610612738,22,15,2024-04-14T17:25:59Z,1180000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,in,[],1641809,,,1610612738,22,15,2024-04-14T17:25:59Z,1190000,False,,,0,,SUB in: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M11.00S,2024-04-14T17:25:51.8Z,1,REGULAR,substitution,in,[],1630551,,,1610612738,22,15,2024-04-14T17:25:59Z,1200000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M11.00S,2024-04-14T17:25:49.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630531,,,1610612738,23,15,2024-04-14T17:26:47Z,1210000,False,,,0,,J. Springer Free Throw 2 of 2 (2 PTS),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
122,PT03M57.00S,2024-04-14T17:26:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,9.674770039421814,49.754901960784316,1610612764,23,17,2024-04-14T17:26:29Z,1220000,False,1.0,38.0,1,left,J. Butler driving Layup (2 PTS),[1630215],1610612764.0,WAS,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,,,,,,,,,,,,,,,,,
123,PT03M47.00S,2024-04-14T17:26:38.6Z,1,REGULAR,turnover,traveling,[],1630214,,,1610612738,23,17,2024-04-14T17:26:43Z,1230000,False,,,0,,X. Tillman traveling TURNOVER (1 TO),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2530.0,,,,,,,1.0,,
124,PT03M35.00S,2024-04-14T17:27:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630551,8.623521681997373,50.49019607843137,1610612764,23,19,2024-04-14T17:27:04Z,1240000,False,-2.0,29.0,1,left,J. Champagnie cutting Layup (2 PTS) (E. Omoruyi 1 AST),"[1630551, 1630647]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.87,Made,2.0,,,,,E. Omoruyi,1630647.0,1.0,,,,,,,,,,
126,PT03M15.00S,2024-04-14T17:27:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630214,93.11760840998686,96.56862745098039,1610612738,26,19,2024-04-14T17:27:24Z,1260000,False,233.0,12.0,1,right,X. Tillman 3PT  (3 PTS) (P. Pritchard 5 AST),"[1630214, 1630202]",1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Right Corner 3,24+ Right,23.31,Made,3.0,,,,,P. Pritchard,1630202.0,5.0,,,,,,,,,,
128,PT03M05.00S,2024-04-14T17:27:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,8.492115637319317,41.66666666666667,1610612764,26,19,2024-04-14T17:27:37Z,1280000,False,42.0,27.0,1,left,MISS J. Butler driving Layup - blocked,"[1630215, 1630531]",1610612764.0,WAS,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,Springer,1630531.0,,,
129,PT03M05.00S,2024-04-14T17:27:31.5Z,1,REGULAR,block,,[],1630531,,,1610612764,26,19,2024-04-14T17:27:33Z,1290000,False,,,0,,J. Springer BLOCK (1 BLK),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT03M04.00S,2024-04-14T17:27:32.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,19,2024-04-14T17:27:37Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,128.0,,,,,,,,,,,,,,,,
132,PT03M04.00S,2024-04-14T17:27:37.0Z,1,REGULAR,substitution,out,[],1631116,,,1610612764,26,19,2024-04-14T17:27:44Z,1320000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M04.00S,2024-04-14T17:27:37.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,26,19,2024-04-14T17:27:44Z,1330000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M04.00S,2024-04-14T17:27:37.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,26,19,2024-04-14T17:27:44Z,1340000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M04.00S,2024-04-14T17:27:37.0Z,1,REGULAR,substitution,in,[],1631262,,,1610612764,26,19,2024-04-14T17:27:44Z,1350000,False,,,0,,SUB in: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M02.00S,2024-04-14T17:27:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,8.360709592641262,53.18627450980392,1610612764,26,21,2024-04-14T18:28:38Z,1360000,False,-16.0,26.0,1,left,D. Avdija reverse Layup (4 PTS),[1630166],1610612764.0,WAS,reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.06,Made,4.0,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2024-04-14T17:28:12.2Z,1,REGULAR,3pt,Jump Shot,[],1641809,74.06373193166885,87.00980392156863,1610612738,26,21,2024-04-14T17:28:20Z,1380000,False,185.0,191.0,1,right,MISS D. Peterson 26' 3PT,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
139,PT02M44.00S,2024-04-14T17:28:14.2Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612738,26,21,2024-04-14T17:28:20Z,1390000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,
140,PT02M39.00S,2024-04-14T17:28:19.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630214,90.75229960578186,49.754901960784316,1610612738,28,21,2024-04-14T17:28:50Z,1400000,False,-1.0,34.0,1,right,X. Tillman driving Hook (5 PTS),[1630214],1610612738.0,BOS,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,3.44,Made,5.0,,,,,,,,,,,,,,,,,
141,PT02M24.00S,2024-04-14T17:28:35.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630647,7.30946123521682,51.470588235294116,1610612764,28,23,2024-04-14T17:29:09Z,1410000,False,-7.0,16.0,1,left,E. Omoruyi driving DUNK (5 PTS) (J. Champagnie 1 AST),"[1630647, 1630551]",1610612764.0,WAS,driving,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.78,Made,5.0,,,,,J. Champagnie,1630551.0,1.0,,,,,,,,,,
143,PT02M06.00S,2024-04-14T17:28:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.24901445466492,45.83333333333333,1610612738,28,23,2024-04-14T17:28:59Z,1430000,False,-21.0,11.0,1,right,MISS O. Brissett cutting Layup,[1629052],1610612738.0,BOS,cutting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
144,PT02M05.00S,2024-04-14T17:28:54.7Z,1,REGULAR,rebound,defensive,[],1630647,,,1610612764,28,23,2024-04-14T17:28:59Z,1440000,False,,,0,,E. Omoruyi REBOUND (Off:0 Def:1),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,
145,PT01M58.00S,2024-04-14T17:29:00.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630647,12.828515111695138,63.970588235294116,1610612764,28,25,2024-04-14T17:30:28Z,1450000,False,-70.0,68.0,1,left,E. Omoruyi 9' fadeaway Jump Shot (7 PTS),[1630647],1610612764.0,WAS,fadeaway,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),8-16 Left,9.76,Made,7.0,,,,,,,,,,,,,,,,,
146,PT01M37.00S,2024-04-14T17:29:21.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630214,92.06636005256242,58.57843137254902,1610612738,30,25,2024-04-14T17:29:25Z,1460000,False,43.0,22.0,1,right,X. Tillman turnaround Hook (7 PTS),[1630214],1610612738.0,BOS,turnaround,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,7.0,,,,,,,,,,,,,,,,,
147,PT01M22.00S,2024-04-14T17:29:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.882391590013142,75.49019607843137,1610612764,30,25,2024-04-14T17:30:54Z,1470000,False,-127.0,247.0,1,left,MISS D. Avdija 27' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
148,PT01M20.00S,2024-04-14T17:29:38.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,25,2024-04-14T17:29:43Z,1480000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,147.0,,,,,,,,,,,,,,,,
150,PT01M20.00S,2024-04-14T17:29:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,25,2024-04-14T17:29:45Z,1500000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M03.00S,2024-04-14T17:32:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,91.5407358738502,62.5,1610612738,30,25,2024-04-14T17:32:58Z,1510000,False,62.0,27.0,1,right,MISS P. Pritchard 6' driving Layup - blocked,"[1630202, 1630166]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,Avdija,1630166.0,,,
152,PT01M03.00S,2024-04-14T17:32:52.0Z,1,REGULAR,block,,[],1630166,,,1610612738,30,25,2024-04-14T17:32:54Z,1520000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT01M02.00S,2024-04-14T17:32:53.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,30,25,2024-04-14T17:32:58Z,1530000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,
154,PT00M57.80S,2024-04-14T17:32:57.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631262,29.77989487516426,19.362745098039216,1610612764,30,25,2024-04-14T17:51:55Z,1540000,False,153.0,227.0,1,left,MISS J. Bernard 27' running 3PT,[1631262],1610612764.0,WAS,running,,,Bernard,J. Bernard,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
155,PT00M56.90S,2024-04-14T17:32:58.3Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612738,30,25,2024-04-14T17:33:09Z,1550000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,
159,PT00M40.80S,2024-04-14T17:33:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,92.46057818659659,48.77450980392157,1610612738,32,25,2024-04-14T17:36:08Z,1590000,False,-6.0,18.0,1,right,J. Springer Layup (4 PTS),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,1.94,Made,4.0,,,,,,,,,,,,,,,,,
160,PT00M28.90S,2024-04-14T17:33:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,6.176084099868594,53.18244485294118,1610612764,32,27,2024-04-14T17:33:39Z,1600000,False,-16.0,6.0,1,left,J. Butler driving Layup (4 PTS) (J. Bernard 1 AST),"[1630215, 1631262]",1610612764.0,WAS,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.69,Made,4.0,,,,,J. Bernard,1631262.0,1.0,,,,,,,,,,
161,PT00M08.60S,2024-04-14T17:33:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,91.5407358738502,50.49019607843137,1610612738,34,27,2024-04-14T17:34:05Z,1610000,False,2.0,27.0,1,right,X. Tillman driving Layup (9 PTS) (O. Brissett 1 AST),"[1630214, 1629052]",1610612738.0,BOS,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.71,Made,9.0,,,,,O. Brissett,1629052.0,1.0,,,,,,,,,,
163,PT00M08.60S,2024-04-14T17:33:58.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630215,,,1610612738,34,27,2024-04-14T17:34:26Z,1630000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Tillman 1 FT),"[1630215, 1630214]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,1.0,0.0,Tillman,1630214.0,,,,,
166,PT00M08.60S,2024-04-14T17:34:36.2Z,1,REGULAR,freethrow,1 of 1,[],1630214,,,1610612738,34,27,2024-04-14T17:34:36Z,1650000,False,,,0,,MISS X. Tillman Free Throw 1 of 1,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT00M08.60S,2024-04-14T17:34:36.2Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612764,34,27,2024-04-14T17:34:45Z,1660000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,
168,PT00M06.40S,2024-04-14T17:34:42.4Z,1,REGULAR,foul,personal,[],1630202,,,1610612764,34,27,2024-04-14T17:37:14Z,1670000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1630215]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2530.0,1.0,0.0,Butler,1630215.0,,,,,
170,PT00M06.40S,2024-04-14T17:34:47.6Z,1,REGULAR,substitution,out,[],1630214,,,1610612764,34,27,2024-04-14T17:34:53Z,1690000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M06.40S,2024-04-14T17:34:47.6Z,1,REGULAR,substitution,in,[],1641775,,,1610612764,34,27,2024-04-14T17:34:53Z,1700000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M00.70S,2024-04-14T17:34:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630215,32.933639947437584,27.450980392156865,1610612764,34,30,2024-04-14T17:37:29Z,1710000,False,113.0,257.0,1,left,J. Butler 28' 3PT step back (7 PTS),[1630215],1610612764.0,WAS,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,28.07,Made,7.0,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2024-04-14T17:35:14.5Z,1,REGULAR,period,end,[],0,,,1610612738,34,30,2024-04-14T17:35:14Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2024-04-14T17:37:24.0Z,2,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,34,30,2024-04-14T17:37:39Z,1740000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2024-04-14T17:37:24.0Z,2,REGULAR,substitution,out,['startperiod'],1641809,,,1610612738,34,30,2024-04-14T17:37:39Z,1750000,False,,,0,,SUB out: D. Peterson,[1641809],1610612738.0,BOS,,,,Peterson,D. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,
