actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT10M47.00S,2023-12-13T01:08:58.5Z,2,REGULAR,3pt,Jump Shot,[],1630171,15.325229960578188,4.166666666666666,1610612739,26,37,2023-12-13T01:09:03Z,1670000,False,229.0,92.0,1,left,I. Okoro 24' 3PT  (3 PTS) (D. Garland 3 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right,24.68,Made,3.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
171,PT10M24.00S,2023-12-13T01:09:21.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,90.75229960578186,3.6764705882352944,1610612738,29,37,2023-12-13T01:09:27Z,1690000,False,-232.0,34.0,1,right,P. Pritchard 3PT  (6 PTS) (A. Horford 1 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.41,Made,6.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
173,PT10M04.00S,2023-12-13T01:09:42.1Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,29,37,2023-12-13T01:09:46Z,1710000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 201143]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Horford,201143.0,,,,,,,,,,
174,PT10M04.00S,2023-12-13T01:09:42.1Z,2,REGULAR,steal,,[],201143,,,1610612738,29,37,2023-12-13T01:09:44Z,1720000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
175,PT09M56.00S,2023-12-13T01:09:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612738,29,37,2023-12-13T01:09:59Z,1730000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629622, 1628369]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Tatum,1628369.0
177,PT09M56.00S,2023-12-13T01:10:15.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,30,37,2023-12-13T01:10:15Z,1750000,False,,,0,,J. Tatum Free Throw 1 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
178,PT09M56.00S,2023-12-13T01:10:16.2Z,2,REGULAR,substitution,out,[],201143,,,1610612738,30,37,2023-12-13T01:10:19Z,1760000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M56.00S,2023-12-13T01:10:16.2Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,30,37,2023-12-13T01:10:19Z,1770000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M56.00S,2023-12-13T01:10:37.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,31,37,2023-12-13T01:10:37Z,1780000,False,,,0,,J. Tatum Free Throw 2 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
181,PT09M45.00S,2023-12-13T01:10:50.2Z,2,REGULAR,2pt,Jump Shot,[],1629636,22.421156373193167,30.392156862745097,1610612739,31,37,2023-12-13T01:10:57Z,1790000,False,98.0,158.0,1,left,MISS D. Garland 18' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.62,Missed,,,,,,,,,,,,,,,,,,
182,PT09M44.00S,2023-12-13T01:10:51.2Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,31,37,2023-12-13T01:11:03Z,1800000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right Center,,,,,,,181.0,,,,2.0,2.0,0.0,,,,,,,
183,PT09M34.00S,2023-12-13T01:11:02.2Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,31,37,2023-12-13T01:11:34Z,1810000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630171]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Okoro,1630171.0,,,,,,,,,,
184,PT09M34.00S,2023-12-13T01:11:02.2Z,2,REGULAR,steal,,[],1630171,,,1610612739,31,37,2023-12-13T01:11:03Z,1820000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
185,PT09M31.00S,2023-12-13T01:11:06.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630171,8.492115637319317,51.225490196078425,1610612739,31,37,2023-12-13T01:11:17Z,1830000,False,-6.0,27.0,1,left,MISS I. Okoro running Layup - blocked,"[1630171, 1630202]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,Pritchard,1630202.0,,,,,
186,PT09M31.00S,2023-12-13T01:11:06.1Z,2,REGULAR,block,,[],1630202,,,1610612739,31,37,2023-12-13T01:11:10Z,1840000,False,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT09M30.00S,2023-12-13T01:11:07.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,37,2023-12-13T01:11:17Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,185.0,,,,,,,,,,,,,
189,PT09M24.00S,2023-12-13T01:11:27.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,28.597240473061763,24.754901960784316,1610612739,31,37,2023-12-13T01:11:59Z,1870000,False,126.0,216.0,1,left,MISS M. Strus 25' pullup 3PT,[1629622],1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
190,PT09M22.00S,2023-12-13T01:11:29.3Z,2,REGULAR,rebound,offensive,[],202684,,,1610612739,31,37,2023-12-13T01:11:42Z,1880000,False,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,189.0,,,,1.0,0.0,1.0,,,,,,,
191,PT09M16.00S,2023-12-13T01:11:35.8Z,2,REGULAR,turnover,bad pass,[],1627777,,,1610612739,31,37,2023-12-13T01:11:45Z,1890000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1630202]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,
192,PT09M16.00S,2023-12-13T01:11:35.8Z,2,REGULAR,steal,,[],1630202,,,1610612738,31,37,2023-12-13T01:11:37Z,1900000,False,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
193,PT09M13.00S,2023-12-13T01:11:38.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,93.77463863337714,50.245098039215684,1610612738,33,37,2023-12-13T01:11:50Z,1910000,False,1.0,6.0,1,right,J. Tatum running DUNK (10 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.61,Made,10.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
195,PT09M13.00S,2023-12-13T01:11:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,33,37,2023-12-13T01:11:45Z,1930000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M13.00S,2023-12-13T01:14:18.9Z,2,REGULAR,substitution,out,[],202684,,,1610612739,33,37,2023-12-13T01:14:45Z,1940000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M13.00S,2023-12-13T01:14:18.9Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,33,37,2023-12-13T01:14:45Z,1950000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M13.00S,2023-12-13T01:14:18.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,33,37,2023-12-13T01:14:45Z,1960000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M13.00S,2023-12-13T01:14:18.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,33,37,2023-12-13T01:14:45Z,1970000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2023-12-13T01:15:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.438896189224705,42.53599877450981,1610612739,33,39,2023-12-13T01:15:06Z,1980000,False,37.0,8.0,1,left,D. Garland driving Layup (8 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.81,Made,8.0,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2023-12-13T01:15:14.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.33311432325887,70.58823529411765,1610612738,33,39,2023-12-13T01:15:36Z,1990000,False,103.0,236.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
202,PT08M45.00S,2023-12-13T01:15:16.8Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,33,39,2023-12-13T01:15:25Z,2000000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,201.0,,,,5.0,5.0,0.0,,,,,,,
203,PT08M33.00S,2023-12-13T01:15:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.220762155059132,46.89797794117647,1610612739,33,39,2023-12-13T01:15:33Z,2010000,False,16.0,62.0,1,left,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
204,PT08M32.00S,2023-12-13T01:15:29.2Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,33,39,2023-12-13T01:15:33Z,2020000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203.0,,,,2.0,1.0,1.0,,,,,,,
205,PT08M26.00S,2023-12-13T01:15:35.3Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,33,39,2023-12-13T01:17:05Z,2030000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 201950]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,Holiday,201950.0,,,,,,,,,,
206,PT08M26.00S,2023-12-13T01:15:35.3Z,2,REGULAR,steal,,[],201950,,,1610612738,33,39,2023-12-13T01:15:36Z,2040000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
207,PT08M22.00S,2023-12-13T01:15:39.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630573,94.56307490144546,55.63725490196079,1610612738,33,39,2023-12-13T01:17:22Z,2050000,False,28.0,-1.0,1,right,MISS S. Hauser running Layup - blocked,"[1630573, 1628386]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,Allen,1628386.0,,,,,
208,PT08M22.00S,2023-12-13T01:15:39.3Z,2,REGULAR,block,,[],1628386,,,1610612738,33,39,2023-12-13T01:15:40Z,2060000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M21.00S,2023-12-13T01:15:40.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,33,39,2023-12-13T01:16:00Z,2070000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,207.0,,,,3.0,3.0,0.0,,,,,,,
220,PT08M08.00S,2023-12-13T01:15:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,10.726018396846255,60.5392156862745,1610612739,33,39,2023-12-13T01:16:45Z,2075000,False,-53.0,48.0,1,left,MISS D. Mitchell 7' driving Layup - blocked,"[1628378, 1628369]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,Tatum,1628369.0,,,,,
221,PT08M08.00S,2023-12-13T01:15:47.7Z,2,REGULAR,block,,[],1628369,,,1610612739,33,39,2023-12-13T01:16:45Z,2077500,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M07.00S,2023-12-13T01:15:48.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,33,39,2023-12-13T01:16:45Z,2078750,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,220.0,,,,,,,,,,,,,
211,PT08M07.00S,2023-12-13T01:16:02.1Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,33,39,2023-12-13T01:16:07Z,2090000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M07.00S,2023-12-13T01:16:02.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,33,39,2023-12-13T01:16:07Z,2100000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M07.00S,2023-12-13T01:16:02.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,33,39,2023-12-13T01:16:07Z,2110000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M07.00S,2023-12-13T01:16:02.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,33,39,2023-12-13T01:16:07Z,2120000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M52.00S,2023-12-13T01:16:33.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.28186596583443,68.38235294117648,1610612738,33,39,2023-12-13T01:18:03Z,2130000,False,92.0,246.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2023-12-13T01:16:34.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,33,39,2023-12-13T01:17:20Z,2140000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,215.0,,,,1.0,0.0,1.0,,,,,,,
217,PT07M51.00S,2023-12-13T01:16:38.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,94.40999984741211,50.0,1610612738,33,39,2023-12-13T01:20:23Z,2150000,False,0.0,0.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
218,PT07M47.00S,2023-12-13T01:16:42.8Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,33,39,2023-12-13T01:20:23Z,2160000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,217.0,,,,2.0,0.0,2.0,,,,,,,
219,PT07M46.00S,2023-12-13T01:16:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,91.45860709592641,54.2892156862745,1610612738,35,39,2023-12-13T01:20:47Z,2170000,False,21.0,28.0,1,right,L. Kornet putback Layup (2 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.51,Made,2.0,,,,,,,,,,,,,,,,,
224,PT07M30.00S,2023-12-13T01:16:54.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,34.11629434954008,28.676470588235293,1610612739,35,42,2023-12-13T01:17:36Z,2180000,False,107.0,268.0,1,left,M. Strus 28' 3PT  (8 PTS) (G. Niang 1 AST),"[1629622, 1627777]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,28.86,Made,8.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,,,
226,PT07M13.00S,2023-12-13T01:17:12.3Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,35,42,2023-12-13T01:17:52Z,2200000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1628386]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Allen,1628386.0,,,,,,,,,,
227,PT07M13.00S,2023-12-13T01:17:12.3Z,2,REGULAR,steal,,[],1628386,,,1610612739,35,42,2023-12-13T01:17:13Z,2210000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M03.00S,2023-12-13T01:17:21.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,22.421156373193167,35.049019607843135,1610612739,35,44,2023-12-13T01:17:54Z,2220000,False,75.0,158.0,1,left,D. Mitchell 17' Jump Shot (13 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,17.51,Made,13.0,,,,,,,,,,,,,,,,,
229,PT06M47.00S,2023-12-13T01:17:38.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,94.56307490144546,95.09803921568627,1610612738,38,44,2023-12-13T01:17:56Z,2230000,False,225.0,-1.0,1,right,D. White 3PT  (3 PTS) (J. Holiday 1 AST),"[1628401, 201950]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.55,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
231,PT06M31.00S,2023-12-13T01:17:54.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,17.821944809461236,36.76470588235294,1610612739,38,46,2023-12-13T02:48:31Z,2250000,False,66.0,115.0,1,left,J. Allen 13' Hook (4 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,13.27,Made,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,
233,PT06M11.00S,2023-12-13T01:18:13.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,73.9323258869908,84.80392156862744,1610612738,41,46,2023-12-13T01:18:21Z,2270000,False,174.0,193.0,1,right,D. White 25' 3PT  (6 PTS) (J. Tatum 3 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.95,Made,6.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
235,PT05M50.00S,2023-12-13T01:18:35.6Z,2,REGULAR,turnover,lost ball,[],1629622,,,1610612739,41,46,2023-12-13T01:18:41Z,2290000,False,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 201950]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Holiday,201950.0,,,,,,,,,,
236,PT05M50.00S,2023-12-13T01:18:35.6Z,2,REGULAR,steal,,[],201950,,,1610612738,41,46,2023-12-13T01:23:03Z,2300000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
237,PT05M44.00S,2023-12-13T01:18:40.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628401,89.17542706964521,96.81372549019608,1610612738,44,46,2023-12-13T01:23:15Z,2310000,False,234.0,49.0,1,right,D. White 3PT running (9 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Right Corner 3,24+ Right,23.92,Made,9.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
239,PT05M25.00S,2023-12-13T01:19:00.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,30.17411300919842,77.20588235294117,1610612739,44,49,2023-12-13T01:19:04Z,2330000,False,-136.0,231.0,1,left,D. Mitchell 26' 3PT pullup (16 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.81,Made,16.0,,,,,,,,,,,,,,,,,
240,PT05M23.00S,2023-12-13T01:19:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,44,49,2023-12-13T01:19:06Z,2340000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,out,[],201950,,,1610612738,44,49,2023-12-13T01:22:00Z,2350000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,44,49,2023-12-13T01:22:00Z,2360000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,out,[],1629636,,,1610612738,44,49,2023-12-13T01:22:00Z,2370000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612738,44,49,2023-12-13T01:22:00Z,2380000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,in,[],204001,,,1610612738,44,49,2023-12-13T01:22:00Z,2390000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,in,[],201143,,,1610612738,44,49,2023-12-13T01:22:00Z,2400000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,in,[],1627747,,,1610612738,44,49,2023-12-13T01:22:00Z,2410000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M23.00S,2023-12-13T01:21:29.0Z,2,REGULAR,substitution,in,[],1629731,,,1610612738,44,49,2023-12-13T01:22:00Z,2420000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M14.00S,2023-12-13T01:22:24.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.51182654402102,49.754901960784316,1610612738,46,49,2023-12-13T01:22:28Z,2430000,False,-1.0,8.0,1,right,J. Brown cutting DUNK (12 PTS) (K. Porzingis 1 AST),"[1627759, 204001]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.86,Made,12.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,
251,PT04M53.00S,2023-12-13T01:22:44.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,36.48160315374508,30.637254901960787,1610612739,46,52,2023-12-13T01:22:48Z,2450000,False,97.0,290.0,1,left,M. Strus 30' 3PT  (11 PTS) (C. LeVert 1 AST),"[1629622, 1627747]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,30.61,Made,11.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
253,PT04M41.00S,2023-12-13T01:22:56.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,68.41327201051249,19.607843137254903,1610612738,46,52,2023-12-13T01:23:11Z,2470000,False,-152.0,244.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,28.78,Missed,,,,,,,,,,,,,,,,,,
