actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
81,PT05M27.00S,2024-01-28T00:22:49.9Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612746,9,13,2024-01-28T00:23:00Z,810000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (George 2 FT),"[201143, 202331]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,203054.0,,,,,1.0,0.0,George,202331.0,,
83,PT05M27.00S,2024-01-28T00:23:18.1Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,9,14,2024-01-28T00:23:18Z,830000,False,,,0,,P. George Free Throw 1 of 2 (3 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
84,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,out,[],1628369,,,1610612746,9,14,2024-01-28T00:23:30Z,840000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,out,[],201950,,,1610612746,9,14,2024-01-28T00:23:30Z,850000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,9,14,2024-01-28T00:23:30Z,860000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,in,[],1628436,,,1610612746,9,14,2024-01-28T00:23:30Z,870000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,in,[],1630573,,,1610612746,9,14,2024-01-28T00:23:30Z,880000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M27.00S,2024-01-28T00:23:19.0Z,1,REGULAR,substitution,in,[],201566,,,1610612746,9,14,2024-01-28T00:23:30Z,890000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M27.00S,2024-01-28T00:23:43.8Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,9,15,2024-01-28T00:23:43Z,900000,False,,,0,,P. George Free Throw 2 of 2 (4 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
91,PT05M09.00S,2024-01-28T00:24:03.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,8.886333771353483,49.754901960784316,1610612738,9,15,2024-01-28T00:42:06Z,910000,False,1.0,31.0,1,left,MISS L. Kornet driving DUNK - blocked,"[1628436, 203486]",1610612738.0,BOS,driving,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,Plumlee,203486.0,,,,,,,,,,,
164,PT05M09.00S,2024-01-28T00:24:03.5Z,1,REGULAR,block,,[],203486,,,1610612738,9,15,2024-01-28T00:38:28Z,915000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT05M07.00S,2024-01-28T00:24:05.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,9,15,2024-01-28T00:38:28Z,920000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M58.00S,2024-01-28T00:24:19.7Z,1,REGULAR,foul,offensive,[],201935,,,1610612746,9,15,2024-01-28T00:30:25Z,930000,False,,,0,,J. Harden charge offensive FOUL (2 PF),"[201935, 1628401]",1610612746.0,LAC,charge,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,,,,,2.0,0.0,White,1628401.0,,
95,PT04M58.00S,2024-01-28T00:24:19.7Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612746,9,15,2024-01-28T00:24:19Z,950000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,1.0,,,,,,,,,
96,PT04M58.00S,2024-01-28T00:24:32.6Z,1,REGULAR,substitution,out,[],201935,,,1610612738,9,15,2024-01-28T00:24:38Z,960000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M58.00S,2024-01-28T00:24:32.6Z,1,REGULAR,substitution,in,[],1626181,,,1610612738,9,15,2024-01-28T00:24:38Z,980000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M58.00S,2024-01-28T00:24:32.6Z,1,REGULAR,substitution,in,[],1629599,,,1610612738,9,15,2024-01-28T00:24:38Z,990000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2024-01-28T00:24:32.6Z,1,REGULAR,substitution,out,[],202331,,,1610612738,9,15,2024-01-28T00:24:48Z,1000000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M45.00S,2024-01-28T00:25:04.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,14.799605781865965,41.42156862745098,1610612738,9,15,2024-01-28T00:25:13Z,1010000,False,43.0,87.0,1,left,MISS D. White 9' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
102,PT04M43.00S,2024-01-28T00:25:06.8Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,9,15,2024-01-28T00:25:13Z,1020000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M36.00S,2024-01-28T00:25:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,88.51839684625493,38.48039215686275,1610612746,9,17,2024-01-28T00:32:05Z,1030000,False,-58.0,55.0,1,right,R. Westbrook 7' turnaround bank Jump Shot (2 PTS),[201566],1610612746.0,LAC,turnaround bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,,,,,2.0,,,,,,,,,,,,,
104,PT04M26.00S,2024-01-28T00:25:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,9.017739816031538,56.127450980392155,1610612738,9,17,2024-01-28T00:32:38Z,1040000,False,-31.0,32.0,1,left,MISS J. Brown driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
105,PT04M26.00S,2024-01-28T00:25:23.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,9,17,2024-01-28T00:38:43Z,1050000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT04M26.00S,2024-01-28T00:25:28.2Z,1,REGULAR,foul,personal,[],1627759,,,1610612746,9,17,2024-01-28T00:40:32Z,1060000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 201566]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,1.0,0.0,Westbrook,201566.0,,
108,PT04M26.00S,2024-01-28T00:25:37.9Z,1,REGULAR,substitution,out,[],201143,,,1610612746,9,17,2024-01-28T00:25:45Z,1080000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2024-01-28T00:25:37.9Z,1,REGULAR,substitution,in,[],1630202,,,1610612746,9,17,2024-01-28T00:25:45Z,1090000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M05.00S,2024-01-28T00:26:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.15965834428384,56.61764705882353,1610612746,9,17,2024-01-28T00:26:13Z,1100000,False,33.0,125.0,1,right,MISS K. Leonard 12' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
111,PT04M02.00S,2024-01-28T00:26:12.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,9,17,2024-01-28T00:26:13Z,1110000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT03M56.00S,2024-01-28T00:26:20.0Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612738,9,17,2024-01-28T00:26:31Z,1120000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Brown 2 FT),"[203486, 1627759]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,1.0,0.0,Brown,1627759.0,,
114,PT03M56.00S,2024-01-28T00:26:54.9Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,10,17,2024-01-28T00:26:54Z,1140000,False,,,0,,J. Brown Free Throw 1 of 2 (1 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
115,PT03M56.00S,2024-01-28T00:27:13.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,11,17,2024-01-28T00:27:13Z,1150000,False,,,0,,J. Brown Free Throw 2 of 2 (2 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
116,PT03M35.00S,2024-01-28T00:27:37.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,91.67214191852825,50.73529411764706,1610612746,11,19,2024-01-28T00:27:42Z,1160000,False,4.0,26.0,1,right,M. Plumlee cutting DUNK (2 PTS) (A. Coffey 1 AST),"[203486, 1629599]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,2.0,,,,,A. Coffey,1629599.0,1.0,,,,,,
118,PT03M34.00S,2024-01-28T00:27:43.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,11,19,2024-01-28T00:27:43Z,1180000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M34.00S,2024-01-28T00:29:37.4Z,1,REGULAR,substitution,out,[],203486,,,1610612738,11,19,2024-01-28T00:30:14Z,1190000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M34.00S,2024-01-28T00:29:37.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612738,11,19,2024-01-28T00:30:14Z,1200000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M21.00S,2024-01-28T00:30:50.3Z,1,REGULAR,3pt,Jump Shot,[],1628401,25.312089356110377,13.480392156862745,1610612738,11,19,2024-01-28T00:30:55Z,1210000,False,183.0,185.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
124,PT03M17.00S,2024-01-28T00:30:54.3Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,11,19,2024-01-28T00:30:55Z,1220000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT03M12.00S,2024-01-28T00:30:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,92.59198423127464,54.166666666666664,1610612746,11,19,2024-01-28T00:31:07Z,1230000,False,21.0,17.0,1,right,MISS R. Westbrook running Layup - blocked,"[201566, 1628436]",1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,Kornet,1628436.0,,,,,,,,,,,
126,PT03M12.00S,2024-01-28T00:30:58.8Z,1,REGULAR,block,,[],1628436,,,1610612746,11,19,2024-01-28T00:31:00Z,1240000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT03M11.00S,2024-01-28T00:30:59.8Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,11,19,2024-01-28T00:31:07Z,1250000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT03M06.00S,2024-01-28T00:31:05.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628436,9.017739816031538,50.73529411764706,1610612738,13,19,2024-01-28T00:36:11Z,1260000,False,-4.0,32.0,1,left,L. Kornet running alley-oop DUNK (2 PTS) (D. White 2 AST),"[1628436, 1628401]",1610612738.0,BOS,running alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,2.0,,,,,D. White,1628401.0,2.0,,,,,,
130,PT02M48.00S,2024-01-28T00:31:26.7Z,1,REGULAR,foul,offensive,[],202695,,,1610612746,13,19,2024-01-28T00:31:38Z,1280000,False,,,0,,K. Leonard offensive FOUL (1 PF),"[202695, 1630202]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,101283.0,,,,,1.0,0.0,Pritchard,1630202.0,,
132,PT02M48.00S,2024-01-28T00:31:26.7Z,1,REGULAR,turnover,offensive foul,[],202695,,,1610612746,13,19,2024-01-28T00:31:26Z,1300000,False,,,0,,K. Leonard offensive foul TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,101283.0,2.0,,,,,,,,,
133,PT02M48.00S,2024-01-28T00:31:36.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,13,19,2024-01-28T00:31:53Z,1310000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M48.00S,2024-01-28T00:31:36.8Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,13,19,2024-01-28T00:31:53Z,1320000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M48.00S,2024-01-28T00:31:36.8Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,13,19,2024-01-28T00:31:53Z,1330000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M48.00S,2024-01-28T00:31:36.8Z,1,REGULAR,substitution,in,[],201950,,,1610612738,13,19,2024-01-28T00:31:53Z,1340000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M30.00S,2024-01-28T00:32:08.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,24.392247043363994,90.44117647058823,1610612738,13,19,2024-01-28T00:32:14Z,1350000,False,-202.0,177.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
138,PT02M28.00S,2024-01-28T00:32:10.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,13,19,2024-01-28T00:32:14Z,1360000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,137.0,,,,,,,,,,,,,,,,,
140,PT02M12.00S,2024-01-28T00:32:33.5Z,1,REGULAR,3pt,Jump Shot,[],201566,91.5407358738502,96.56862745098039,1610612746,13,19,2024-01-28T00:32:38Z,1380000,False,233.0,27.0,1,right,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
141,PT02M09.00S,2024-01-28T00:32:36.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,13,19,2024-01-28T00:32:38Z,1390000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT01M59.00S,2024-01-28T00:32:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,10.64388961892247,43.65425857843137,1610612738,13,19,2024-01-28T00:41:19Z,1400000,False,32.0,48.0,1,left,MISS J. Holiday pullup Shot,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
143,PT01M55.00S,2024-01-28T00:32:51.1Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,13,19,2024-01-28T00:32:53Z,1410000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT01M46.00S,2024-01-28T00:32:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,91.14651773981603,61.029411764705884,1610612746,13,21,2024-01-28T00:33:07Z,1420000,False,55.0,31.0,1,right,K. Leonard 6' driving floating Jump Shot (9 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,9.0,,,,,N. Powell,1626181.0,1.0,,,,,,
145,PT01M31.00S,2024-01-28T00:33:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,12.171484888304862,95.34313725490196,1610612738,13,21,2024-01-28T00:33:18Z,1430000,False,-227.0,62.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
146,PT01M28.00S,2024-01-28T00:33:17.4Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,13,21,2024-01-28T00:33:18Z,1440000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M18.00S,2024-01-28T00:33:27.1Z,1,REGULAR,2pt,Jump Shot,[],201566,77.7431011826544,27.696078431372552,1610612746,13,21,2024-01-28T00:33:34Z,1450000,False,-112.0,157.0,1,right,MISS R. Westbrook 19' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,19.23,Missed,,,,,,,,,,,,,,,,,,
148,PT01M15.00S,2024-01-28T00:33:30.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,21,2024-01-28T00:33:34Z,1460000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,147.0,3.0,3.0,0.0,,,,,,,,,,,,,,
149,PT01M09.00S,2024-01-28T00:33:36.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.151773981603156,86.51960784313727,1610612738,16,21,2024-01-28T00:33:42Z,1470000,False,-183.0,203.0,1,left,J. Tatum 27' 3PT step back (10 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.28,Made,,,,,10.0,,,,,,,,,,,,,
150,PT00M55.20S,2024-01-28T00:33:50.4Z,1,REGULAR,2pt,Jump Shot,[],1626181,74.72076215505913,39.950980392156865,1610612746,16,23,2024-01-28T00:33:56Z,1480000,False,-50.0,185.0,1,right,N. Powell 19' pullup Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1626181, 201566]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,19.18,Made,,,,,2.0,,,,,R. Westbrook,201566.0,1.0,,,,,,
152,PT00M46.10S,2024-01-28T00:34:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612738,16,23,2024-01-28T00:34:12Z,1500000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Holiday 2 FT),"[1628464, 201950]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,1.0,0.0,Holiday,201950.0,,
154,PT00M46.10S,2024-01-28T00:34:27.3Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,17,23,2024-01-28T00:34:27Z,1520000,False,,,0,,J. Holiday Free Throw 1 of 2 (3 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
155,PT00M46.10S,2024-01-28T00:34:41.6Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,18,23,2024-01-28T00:34:41Z,1530000,False,,,0,,J. Holiday Free Throw 2 of 2 (4 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
156,PT00M29.80S,2024-01-28T00:34:59.6Z,1,REGULAR,3pt,Jump Shot,[],202695,72.61826544021025,15.196078431372548,1610612746,18,26,2024-01-28T00:35:05Z,1540000,False,-174.0,205.0,1,right,K. Leonard 26' 3PT  (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.88,Made,,,,,12.0,,,,,,,,,,,,,
157,PT00M18.30S,2024-01-28T00:35:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,10.33180026281209,4.166666666666666,1610612738,21,26,2024-01-28T00:35:25Z,1550000,False,229.0,45.0,1,left,P. Pritchard 3PT  (3 PTS) (J. Tatum 1 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.35,Made,,,,,3.0,,,,,J. Tatum,1628369.0,1.0,,,,,,
159,PT00M02.00S,2024-01-28T00:35:39.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,65.25952693823915,50.245098039215684,1610612746,21,26,2024-01-28T00:45:23Z,1570000,False,1.0,274.0,1,right,MISS N. Powell 27' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
160,PT00M02.00S,2024-01-28T00:35:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,21,26,2024-01-28T00:35:45Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,159.0,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2024-01-28T00:35:44.6Z,1,REGULAR,period,end,[],0,,,1610612746,21,26,2024-01-28T00:35:44Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-28T00:37:55.8Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,21,26,2024-01-28T00:38:20Z,1600000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-01-28T00:37:55.8Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,21,26,2024-01-28T00:38:20Z,1610000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-01-28T00:38:31.3Z,2,REGULAR,period,start,[],0,,,1610612746,21,26,2024-01-28T00:38:31Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M48.00S,2024-01-28T00:38:49.1Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612746,21,26,2024-01-28T00:38:59Z,1630000,False,,,0,,J. Tatum defensive-3-second technical FOUL (1 Tech),[1628369],1610612738.0,BOS,defensive-3-second,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,0.0,1.0,,,,
167,PT11M48.00S,2024-01-28T00:39:06.6Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,21,27,2024-01-28T00:39:06Z,1640000,False,,,0,,J. Harden technical Free Throw 1 of 1 (2 PTS),[201935],1610612746.0,LAC,technical,,,Harden,J. Harden,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
