actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT08M37.00S,2023-11-14T01:10:36.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,29,31,2023-11-14T01:10:38Z,1690000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,171.0,,,,,,4.0,3.0,1.0,,,,,
173,PT08M25.00S,2023-11-14T01:10:49.6Z,2,REGULAR,2pt,Jump Shot,[],203944,8.360709592641262,24.264705882352942,1610612752,29,33,2023-11-14T01:10:57Z,1700000,False,129.0,26.0,1,left,J. Randle 13' driving floating Jump Shot (10 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.13,Made,10.0,,,,,,,,,,,,,,,,,
174,PT08M25.00S,2023-11-14T01:10:52.3Z,2,REGULAR,foul,personal,['1freethrow'],201143,,,1610612752,29,33,2023-11-14T01:11:01Z,1710000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Randle 1 FT),"[201143, 203944]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,,204058.0,2.0,0.0,Randle,203944.0,,,,,,,,
176,PT08M25.00S,2023-11-14T01:11:24.9Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,29,34,2023-11-14T01:11:24Z,1730000,False,,,0,,J. Randle Free Throw 1 of 1 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
177,PT08M13.00S,2023-11-14T01:11:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,84.44480946123521,36.51960784313725,1610612738,29,34,2023-11-14T01:12:21Z,1740000,False,-67.0,94.0,1,right,MISS J. Holiday 11' floating Shot,[201950],1610612738.0,BOS,floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,11.54,Missed,,,,,,,,,,,,,,,,,,
178,PT08M11.00S,2023-11-14T01:11:41.8Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,34,2023-11-14T01:11:45Z,1750000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,177.0,,,,,,2.0,2.0,0.0,,,,,
179,PT07M54.00S,2023-11-14T01:11:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,9.806176084099869,61.029411764705884,1610612752,29,34,2023-11-14T01:13:21Z,1760000,False,-55.0,40.0,1,left,MISS J. Randle 6' finger roll Layup,[203944],1610612752.0,NYK,finger roll,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
180,PT07M53.00S,2023-11-14T01:12:00.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,29,34,2023-11-14T01:12:32Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,179.0,,,,,,,,,,,,,
182,PT07M51.00S,2023-11-14T01:12:31.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628978,12.302890932982917,31.127450980392158,1610612752,29,34,2023-11-14T01:12:38Z,1790000,False,94.0,63.0,1,left,MISS D. DiVincenzo 11' floating Shot,[1628978],1610612752.0,NYK,floating,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,11.35,Missed,,,,,,,,,,,,,,,,,,
183,PT07M49.00S,2023-11-14T01:12:33.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,29,34,2023-11-14T01:12:38Z,1800000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,182.0,,,,,,3.0,3.0,0.0,,,,,
184,PT07M36.00S,2023-11-14T01:12:47.3Z,2,REGULAR,2pt,Jump Shot,[],1630202,80.1084099868594,85.29411764705883,1610612738,29,34,2023-11-14T01:12:50Z,1810000,False,176.0,134.0,1,right,MISS P. Pritchard 22' Jump Shot,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,22.19,Missed,,,,,,,,,,,,,,,,,,
185,PT07M34.00S,2023-11-14T01:12:49.3Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,34,2023-11-14T01:12:50Z,1820000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,184.0,,,,,,3.0,3.0,0.0,,,,,
187,PT07M12.00S,2023-11-14T01:13:34.5Z,2,REGULAR,3pt,Jump Shot,[],1628392,33.196452036793694,30.392156862745097,1610612752,29,37,2023-11-14T01:13:45Z,1840000,False,98.0,260.0,1,left,I. Hartenstein 27' 3PT bank (3 PTS) (I. Quickley 1 AST),"[1628392, 1630193]",1610612752.0,NYK,bank,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,27.74,Made,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
189,PT06M42.00S,2023-11-14T01:14:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.67214191852825,58.08823529411765,1610612738,29,37,2023-11-14T01:14:10Z,1860000,False,40.0,26.0,1,right,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
190,PT06M39.00S,2023-11-14T01:14:06.2Z,2,REGULAR,rebound,offensive,[],201950,,,1610612738,29,37,2023-11-14T01:14:06Z,1870000,False,,,0,,J. Holiday REBOUND (Off:2 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,189.0,,,,,,3.0,1.0,2.0,,,,,
191,PT06M37.00S,2023-11-14T01:14:08.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,66.96780551905388,69.11764705882352,1610612738,32,37,2023-11-14T01:14:13Z,1880000,False,96.0,258.0,1,right,S. Hauser 27' 3PT  (9 PTS) (P. Pritchard 2 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.51,Made,9.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
193,PT06M09.00S,2023-11-14T01:14:38.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,32,37,2023-11-14T01:14:47Z,1900000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628482.0,,,,,,,,,,,,
194,PT06M09.00S,2023-11-14T01:14:49.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,32,37,2023-11-14T01:14:49Z,1910000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,32,37,2023-11-14T01:17:36Z,1920000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,out,[],201143,,,1610612738,32,37,2023-11-14T01:17:36Z,1930000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612738,32,37,2023-11-14T01:17:36Z,1940000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612738,32,37,2023-11-14T01:17:36Z,1950000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,32,37,2023-11-14T01:17:36Z,1960000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,in,[],204001,,,1610612738,32,37,2023-11-14T01:17:36Z,1970000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612738,32,37,2023-11-14T01:17:36Z,1980000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M09.00S,2023-11-14T01:17:07.9Z,2,REGULAR,substitution,in,[],1629011,,,1610612738,32,37,2023-11-14T01:17:36Z,1990000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT05M53.00S,2023-11-14T01:18:02.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,86.28449408672799,95.83333333333334,1610612738,32,37,2023-11-14T01:18:08Z,2000000,False,229.0,76.0,1,right,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,24.16,Missed,,,,,,,,,,,,,,,,,,
204,PT05M51.00S,2023-11-14T01:18:04.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,32,37,2023-11-14T01:18:08Z,2010000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,203.0,,,,,,5.0,2.0,3.0,,,,,
206,PT05M30.00S,2023-11-14T01:18:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630193,29.38567674113009,76.7156862745098,1610612752,32,40,2023-11-14T01:19:17Z,2030000,False,-134.0,224.0,1,left,I. Quickley 26' 3PT  (3 PTS) (M. Robinson 1 AST),"[1630193, 1629011]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.06,Made,3.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
208,PT05M22.00S,2023-11-14T01:18:58.8Z,2,REGULAR,foul,personal,[],1630193,,,1610612738,32,40,2023-11-14T01:19:05Z,2050000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1628369]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right,,,,,,,,204058.0,1.0,0.0,Tatum,1628369.0,,,,,,,,
210,PT05M12.00S,2023-11-14T01:19:25.7Z,2,REGULAR,2pt,Jump Shot,[],1628369,88.64980289093299,66.66666666666666,1610612738,34,40,2023-11-14T01:19:56Z,2070000,False,83.0,54.0,1,right,J. Tatum 9' turnaround bank Jump Shot (9 PTS),[1628369],1610612738.0,BOS,turnaround bank,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,9.94,Made,9.0,,,,,,,,,,,,,,,,,
211,PT05M12.00S,2023-11-14T01:19:28.0Z,2,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612738,34,40,2023-11-14T01:19:33Z,2080000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Tatum 1 FT),"[1628404, 1628369]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,1.0,0.0,Tatum,1628369.0,,,,,,,,
213,PT05M12.00S,2023-11-14T01:19:50.7Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,35,40,2023-11-14T01:19:50Z,2100000,False,,,0,,J. Tatum Free Throw 1 of 1 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
214,PT05M01.00S,2023-11-14T01:20:07.2Z,2,REGULAR,foul,offensive,[],1629011,,,1610612752,35,40,2023-11-14T01:20:17Z,2110000,False,,,0,,M. Robinson offensive FOUL (1 PF),"[1629011, 1627759]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,204058.0,1.0,0.0,Brown,1627759.0,,,,,,,,
216,PT05M01.00S,2023-11-14T01:20:07.2Z,2,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,35,40,2023-11-14T01:20:07Z,2130000,False,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,204058.0,,,,,,,,1.0,,,,
217,PT04M48.00S,2023-11-14T01:20:27.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,70.12155059132719,21.323529411764707,1610612738,35,40,2023-11-14T01:21:03Z,2140000,False,-143.0,228.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
218,PT04M44.00S,2023-11-14T01:20:31.9Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,35,40,2023-11-14T01:20:35Z,2150000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,217.0,,,,,,2.0,1.0,1.0,,,,,
219,PT04M39.00S,2023-11-14T01:20:37.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201950,67.7562417871222,62.745098039215684,1610612738,35,40,2023-11-14T01:20:42Z,2160000,False,64.0,251.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
220,PT04M36.00S,2023-11-14T01:20:40.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,35,40,2023-11-14T01:20:42Z,2170000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,219.0,,,,,,4.0,4.0,0.0,,,,,
221,PT04M22.00S,2023-11-14T01:20:54.7Z,2,REGULAR,3pt,Jump Shot,[],1628973,8.360709592641262,97.79411764705883,1610612752,35,40,2023-11-14T01:20:59Z,2180000,False,-239.0,26.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,24.04,Missed,,,,,,,,,,,,,,,,,,
222,PT04M19.00S,2023-11-14T01:20:57.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,35,40,2023-11-14T01:20:59Z,2190000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,221.0,,,,,,3.0,2.0,1.0,,,,,
223,PT04M14.00S,2023-11-14T01:21:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.9862023653088,44.85294117647059,1610612738,35,40,2023-11-14T01:21:09Z,2200000,False,-26.0,13.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
224,PT04M12.00S,2023-11-14T01:21:04.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,35,40,2023-11-14T01:21:09Z,2210000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,223.0,,,,,,5.0,4.0,1.0,,,,,
225,PT04M09.00S,2023-11-14T01:21:10.1Z,2,REGULAR,foul,personal,[],1628369,,,1610612752,35,40,2023-11-14T01:21:26Z,2220000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1628404]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628482.0,2.0,0.0,Hart,1628404.0,,,,,,,,
227,PT04M09.00S,2023-11-14T01:21:23.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,35,40,2023-11-14T01:21:27Z,2240000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M09.00S,2023-11-14T01:21:23.8Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,35,40,2023-11-14T01:21:27Z,2250000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M09.00S,2023-11-14T01:21:34.1Z,2,REGULAR,substitution,out,[],201950,,,1610612752,35,40,2023-11-14T01:21:39Z,2260000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M09.00S,2023-11-14T01:21:34.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612752,35,40,2023-11-14T01:21:39Z,2270000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M02.00S,2023-11-14T01:22:04.7Z,2,REGULAR,2pt,Jump Shot,[],1628973,23.340998685939553,31.61764705882353,1610612752,35,42,2023-11-14T01:22:44Z,2280000,False,92.0,167.0,1,left,J. Brunson 19' step back Jump Shot (13 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.05,Made,13.0,,,,,,,,,,,,,,,,,
232,PT03M37.00S,2023-11-14T01:22:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,87.59855453350855,58.82352941176471,1610612738,37,42,2023-11-14T01:23:00Z,2290000,False,44.0,64.0,1,right,K. Porzingis 7' fadeaway Jump Shot (7 PTS),[204001],1610612738.0,BOS,fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,7.0,,,,,,,,,,,,,,,,,
233,PT03M37.00S,2023-11-14T01:22:34.3Z,2,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612738,37,42,2023-11-14T01:22:41Z,2300000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Porzingis 1 FT),"[1629011, 204001]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1628482.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
235,PT03M37.00S,2023-11-14T01:22:46.7Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,37,42,2023-11-14T01:24:08Z,2320000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT03M37.00S,2023-11-14T01:22:46.7Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,37,42,2023-11-14T01:24:08Z,2330000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT03M37.00S,2023-11-14T01:23:14.5Z,2,REGULAR,freethrow,1 of 1,[],204001,,,1610612738,38,42,2023-11-14T01:23:14Z,2340000,False,,,0,,K. Porzingis Free Throw 1 of 1 (8 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
238,PT03M20.00S,2023-11-14T01:23:32.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,14.931011826544022,3.431372549019608,1610612752,38,45,2023-11-14T01:23:37Z,2350000,False,233.0,88.0,1,left,J. Hart 24' 3PT  (10 PTS) (J. Randle 2 AST),"[1628404, 203944]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,24.88,Made,10.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
240,PT03M06.00S,2023-11-14T01:23:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,80.6340341655716,54.41176470588235,1610612738,40,45,2023-11-14T01:23:52Z,2370000,False,22.0,130.0,1,right,J. Brown 13' floating Jump Shot (8 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,8.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
241,PT02M57.00S,2023-11-14T01:23:59.5Z,2,REGULAR,foul,personal,[],1630202,,,1610612752,40,45,2023-11-14T01:25:00Z,2380000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1628973]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,,,,,,
243,PT02M57.00S,2023-11-14T01:24:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,40,45,2023-11-14T01:24:09Z,2400000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT02M36.00S,2023-11-14T01:27:23.7Z,2,REGULAR,3pt,Jump Shot,[],203944,30.962549277266753,26.225490196078432,1610612752,40,48,2023-11-14T01:27:29Z,2410000,False,119.0,239.0,1,left,J. Randle 26' 3PT  (14 PTS) (J. Hart 3 AST),"[203944, 1628404]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.65,Made,14.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
247,PT02M11.00S,2023-11-14T01:27:48.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,73.14388961892247,17.15686274509804,1610612738,43,48,2023-11-14T01:27:53Z,2430000,False,-164.0,200.0,1,right,J. Brown 25' 3PT  (11 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.87,Made,11.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
249,PT01M54.00S,2023-11-14T01:28:05.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,36.61300919842313,38.23529411764706,1610612752,43,48,2023-11-14T01:28:10Z,2450000,False,59.0,292.0,1,left,MISS J. Brunson 29' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,29.76,Missed,,,,,,,,,,,,,,,,,,
250,PT01M51.00S,2023-11-14T01:28:08.5Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,43,48,2023-11-14T01:28:10Z,2460000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,249.0,,,,,,3.0,3.0,0.0,,,,,
251,PT01M41.00S,2023-11-14T01:28:18.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,74.85216819973719,86.02941176470588,1610612738,43,48,2023-11-14T01:28:24Z,2470000,False,180.0,184.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
252,PT01M36.00S,2023-11-14T01:28:23.6Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,43,48,2023-11-14T01:28:24Z,2480000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,251.0,,,,,,1.0,0.0,1.0,,,,,
253,PT01M36.00S,2023-11-14T01:28:23.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628401,94.40999984741211,50.0,1610612738,43,48,2023-11-14T01:28:31Z,2490000,False,0.0,0.0,1,right,MISS D. White tip Layup,[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
254,PT01M35.00S,2023-11-14T01:28:24.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,43,48,2023-11-14T01:28:31Z,2500000,False,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,253.0,,,,,,6.0,4.0,2.0,,,,,
255,PT01M33.00S,2023-11-14T01:28:27.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,12.434296977660972,96.32352941176471,1610612752,43,51,2023-11-14T01:29:14Z,2510000,False,-232.0,64.0,1,left,Q. Grimes 24' 3PT running (3 PTS) (J. Brunson 2 AST),"[1629656, 1628973]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.04,Made,3.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
257,PT01M15.00S,2023-11-14T01:28:44.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],204001,91.19579500657031,50.390625,1610612738,45,51,2023-11-14T01:30:00Z,2530000,False,2.0,30.0,1,right,K. Porzingis turnaround Hook (10 PTS) (J. Brown 3 AST),"[204001, 1627759]",1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.04,Made,10.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
259,PT00M57.30S,2023-11-14T01:29:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.804204993429698,58.6014093137255,1610612752,45,51,2023-11-14T01:29:15Z,2550000,False,-43.0,30.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 1628401]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,White,1628401.0
