actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
88,PT04M12.00S,2024-01-20T00:58:59.8Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,23,20,2024-01-20T00:59:04Z,870000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2024-01-20T00:59:22.8Z,1,REGULAR,3pt,Jump Shot,[],203999,28.07161629434954,21.323529411764707,1610612743,23,23,2024-01-20T00:59:28Z,880000,False,143.0,211.0,1,left,N. Jokic 25' 3PT  (11 PTS) (R. Jackson 1 AST),"[203999, 202704]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,25.54,Made,11.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,
91,PT03M51.00S,2024-01-20T00:59:36.5Z,1,REGULAR,3pt,Jump Shot,[],204001,63.9454664914586,61.76470588235294,1610612738,23,23,2024-01-20T00:59:42Z,900000,False,59.0,286.0,1,right,MISS K. Porzingis 29' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,29.24,Missed,,,,,,,,,,,,,,,,,,
92,PT03M48.00S,2024-01-20T00:59:39.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,23,23,2024-01-20T00:59:42Z,910000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,91.0,4.0,4.0,0.0,,,,,,,,
94,PT03M42.00S,2024-01-20T00:59:53.1Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,23,23,2024-01-20T01:00:02Z,930000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M42.00S,2024-01-20T00:59:53.1Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,23,23,2024-01-20T01:00:02Z,940000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M32.00S,2024-01-20T01:00:20.1Z,1,REGULAR,2pt,Jump Shot,[],203999,22.552562417871222,34.068627450980394,1610612743,23,25,2024-01-20T01:00:41Z,950000,False,80.0,159.0,1,left,N. Jokic 17' turnaround fadeaway Jump Shot (13 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,17.83,Made,13.0,,,,,,,,,,,,,,,,,
97,PT03M16.00S,2024-01-20T01:00:37.4Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,23,25,2024-01-20T01:10:55Z,960000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,,200834.0,1.0,,,,,,,,,,,,
98,PT02M56.00S,2024-01-20T01:01:06.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,13.354139290407357,2.450980392156863,1610612743,23,25,2024-01-20T01:01:13Z,970000,False,238.0,73.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,24.87,Missed,,,,,,,,,,,,,,,,,,
99,PT02M52.00S,2024-01-20T01:01:10.9Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,23,25,2024-01-20T01:01:13Z,980000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,
100,PT02M44.00S,2024-01-20T01:01:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,93.38042049934296,59.31372549019608,1610612738,25,25,2024-01-20T01:04:11Z,990000,False,47.0,10.0,1,right,J. Brown turnaround bank Jump Shot (2 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,turnaround bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.76,Made,2.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
102,PT02M37.00S,2024-01-20T01:01:29.2Z,1,REGULAR,foul,personal,[],1627759,,,1610612743,25,25,2024-01-20T01:01:35Z,1010000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 202704]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,202037.0,,,,,,2.0,0.0,Jackson,202704.0,,,,
104,PT02M37.00S,2024-01-20T01:01:38.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,25,25,2024-01-20T01:01:38Z,1030000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612743,25,25,2024-01-20T01:04:35Z,1040000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,out,[],204001,,,1610612743,25,25,2024-01-20T01:04:35Z,1050000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612743,25,25,2024-01-20T01:04:35Z,1060000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,out,[],203484,,,1610612743,25,25,2024-01-20T01:04:35Z,1070000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,in,[],1630202,,,1610612743,25,25,2024-01-20T01:04:35Z,1080000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,in,[],201950,,,1610612743,25,25,2024-01-20T01:04:35Z,1090000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,in,[],1628369,,,1610612743,25,25,2024-01-20T01:04:35Z,1100000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M37.00S,2024-01-20T01:04:17.3Z,1,REGULAR,substitution,in,[],203200,,,1610612743,25,25,2024-01-20T01:04:35Z,1110000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M25.00S,2024-01-20T01:05:09.6Z,1,REGULAR,3pt,Jump Shot,[],1631128,32.40801576872536,26.47058823529412,1610612743,25,25,2024-01-20T01:05:15Z,1120000,False,118.0,252.0,1,left,MISS C. Braun 27' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,27.82,Missed,,,,,,,,,,,,,,,,,,
114,PT02M23.00S,2024-01-20T01:05:11.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,25,25,2024-01-20T01:05:15Z,1130000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,113.0,3.0,3.0,0.0,,,,,,,,
115,PT02M16.00S,2024-01-20T01:05:19.6Z,1,REGULAR,3pt,Jump Shot,[],201143,67.09921156373193,33.82352941176471,1610612738,28,25,2024-01-20T01:05:24Z,1140000,False,-81.0,257.0,1,right,A. Horford 26' 3PT  (3 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,26.92,Made,3.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
117,PT01M56.00S,2024-01-20T01:05:38.3Z,1,REGULAR,3pt,Jump Shot,[],1631212,14.011169513797633,4.411764705882353,1610612743,28,25,2024-01-20T01:05:42Z,1160000,False,228.0,79.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,24.13,Missed,,,,,,,,,,,,,,,,,,
118,PT01M54.00S,2024-01-20T01:05:40.3Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,28,25,2024-01-20T01:05:42Z,1170000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,
119,PT01M45.00S,2024-01-20T01:05:49.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,81.2910643889619,22.058823529411764,1610612738,30,25,2024-01-20T01:05:55Z,1180000,False,-140.0,123.0,1,right,J. Tatum 18' turnaround fadeaway Jump Shot (2 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,18.64,Made,2.0,,,,,,,,,,,,,,,,,
120,PT01M27.00S,2024-01-20T01:06:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.302890932982917,44.11764705882353,1610612743,30,27,2024-01-20T01:06:26Z,1190000,False,29.0,63.0,1,left,N. Jokic 6' turnaround Jump Shot (15 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,15.0,,,,,,,,,,,,,,,,,
121,PT01M06.00S,2024-01-20T01:06:28.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,94.30026281208936,49.754901960784316,1610612738,32,27,2024-01-20T01:06:32Z,1200000,False,-1.0,1.0,1,right,J. Tatum driving DUNK (4 PTS) (S. Hauser 1 AST),"[1628369, 1630573]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.16,Made,4.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
122,PT00M50.60S,2024-01-20T01:06:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,11.300919842312746,56.885723039215684,1610612743,32,27,2024-01-20T01:07:14Z,1210000,False,-34.0,54.0,1,left,MISS P. Watson 6' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
123,PT00M49.30S,2024-01-20T01:06:45.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,32,27,2024-01-20T01:07:01Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,122.0,,,,,,,,,,,
127,PT00M37.90S,2024-01-20T01:08:27.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202704,16.90210249671485,74.75490196078431,1610612743,32,29,2024-01-20T01:08:47Z,1250000,False,-124.0,106.0,1,left,R. Jackson 16' turnaround fadeaway Jump Shot (2 PTS),[202704],1610612743.0,DEN,turnaround fadeaway,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,16.32,Made,2.0,,,,,,,,,,,,,,,,,
128,PT00M32.40S,2024-01-20T01:08:40.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.17936925098554,30.392156862745097,1610612738,32,29,2024-01-20T01:09:04Z,1260000,False,-98.0,265.0,1,right,MISS J. Tatum 28' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,,
129,PT00M27.60S,2024-01-20T01:08:45.2Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,32,29,2024-01-20T01:09:04Z,1270000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,128.0,2.0,1.0,1.0,,,,,,,,
130,PT00M25.40S,2024-01-20T01:08:47.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,65.91655716162943,25.735294117647058,1610612738,32,29,2024-01-20T01:08:54Z,1280000,False,-121.0,268.0,1,right,MISS S. Hauser 29' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,29.41,Missed,,,,,,,,,,,,,,,,,,
131,PT00M22.30S,2024-01-20T01:08:50.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,32,29,2024-01-20T01:09:53Z,1290000,False,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,130.0,4.0,2.0,2.0,,,,,,,,
132,PT00M01.10S,2024-01-20T01:09:11.6Z,1,REGULAR,2pt,Hook,[],202704,9.280551905387648,75.49019607843137,1610612743,32,31,2024-01-20T01:09:17Z,1300000,False,-127.0,35.0,1,left,R. Jackson 13' turnaround Hook (4 PTS) (N. Jokic 3 AST),"[202704, 203999]",1610612743.0,DEN,turnaround,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,13.21,Made,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,
134,PT00M00.00S,2024-01-20T01:09:22.3Z,1,REGULAR,period,end,[],0,,,1610612738,32,31,2024-01-20T01:09:22Z,1320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,32,31,2024-01-20T01:12:42Z,1330000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612738,32,31,2024-01-20T01:12:42Z,1340000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,32,31,2024-01-20T01:12:42Z,1350000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612738,32,31,2024-01-20T01:12:42Z,1360000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612738,32,31,2024-01-20T01:13:49Z,1365000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-20T01:12:21.7Z,2,REGULAR,substitution,in,['startperiod'],203932,,,1610612738,32,31,2024-01-20T01:13:49Z,1367500,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-01-20T01:12:55.7Z,2,REGULAR,period,start,[],0,,,1610612743,32,31,2024-01-20T01:12:55Z,1370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT11M50.00S,2024-01-20T01:13:05.6Z,2,REGULAR,3pt,Jump Shot,[],1631128,21.107095926412615,94.11764705882352,1610612743,32,31,2024-01-20T01:13:14Z,1380000,False,-221.0,146.0,1,left,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
141,PT11M46.00S,2024-01-20T01:13:09.0Z,2,REGULAR,rebound,offensive,[],202704,,,1610612743,32,31,2024-01-20T01:13:09Z,1390000,False,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,
142,PT11M36.00S,2024-01-20T01:13:19.1Z,2,REGULAR,2pt,Hook,['2ndchance'],203932,12.434296977660972,66.66666666666666,1610612743,32,31,2024-01-20T01:14:20Z,1400000,False,-83.0,64.0,1,left,MISS A. Gordon 10' driving Hook,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,10.53,Missed,,,,,,,,,,,,,,,,,,
143,PT11M29.00S,2024-01-20T01:13:26.1Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,32,31,2024-01-20T01:13:28Z,1410000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,
144,PT11M21.00S,2024-01-20T01:13:33.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,64.73390275952694,63.48039215686274,1610612738,35,31,2024-01-20T01:14:38Z,1420000,False,67.0,279.0,1,right,J. Tatum 28' 3PT pullup (7 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,28.7,Made,7.0,,,,,,,,,,,,,,,,,
147,PT11M06.00S,2024-01-20T01:13:51.4Z,2,REGULAR,foul,personal,[],1630202,,,1610612743,35,31,2024-01-20T01:14:00Z,1430000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1631212]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,,,,,,1.0,0.0,Watson,1631212.0,,,,
149,PT11M06.00S,2024-01-20T01:14:04.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,35,31,2024-01-20T01:14:11Z,1450000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,,,,,
150,PT10M55.00S,2024-01-20T01:14:30.1Z,2,REGULAR,turnover,out-of-bounds,[],202704,,,1610612743,35,31,2024-01-20T01:14:36Z,1460000,False,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612743.0,DEN,bad pass,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,200834.0,1.0,,,,,,,,,,,,
151,PT10M37.00S,2024-01-20T01:14:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,88.78120893561103,37.745098039215684,1610612738,37,31,2024-01-20T01:16:27Z,1470000,False,-61.0,53.0,1,right,J. Tatum 8' driving floating bank Jump Shot (9 PTS) (J. Holiday 3 AST),"[1628369, 201950]",1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,8.1,Made,9.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
153,PT10M37.00S,2024-01-20T01:14:56.7Z,2,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612738,37,31,2024-01-20T01:15:10Z,1490000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Tatum 1 FT),"[1631212, 1628369]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,1.0,0.0,Tatum,1628369.0,,,,
155,PT10M37.00S,2024-01-20T01:15:07.0Z,2,REGULAR,substitution,out,[],1631128,,,1610612738,37,31,2024-01-20T01:15:09Z,1510000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT10M37.00S,2024-01-20T01:15:07.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612738,37,31,2024-01-20T01:15:09Z,1520000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M37.00S,2024-01-20T01:15:26.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,38,31,2024-01-20T01:15:26Z,1530000,False,,,0,,J. Tatum Free Throw 1 of 1 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
158,PT10M29.00S,2024-01-20T01:15:39.5Z,2,REGULAR,turnover,traveling,[],202704,,,1610612743,38,31,2024-01-20T01:15:46Z,1540000,False,,,0,,R. Jackson traveling TURNOVER (2 TO),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,202037.0,2.0,,,,,,,,,,,,
159,PT10M29.00S,2024-01-20T01:15:52.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,31,2024-01-20T01:15:52Z,1550000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M11.00S,2024-01-20T01:19:24.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,89.96386333771353,86.27450980392157,1610612738,38,31,2024-01-20T01:19:48Z,1560000,False,181.0,42.0,1,right,MISS J. Tatum 18' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,18.62,Missed,,,,,,,,,,,,,,,,,,
161,PT10M07.00S,2024-01-20T01:19:28.2Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,38,31,2024-01-20T01:19:32Z,1570000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right,,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,
162,PT09M50.00S,2024-01-20T01:19:44.4Z,2,REGULAR,2pt,Jump Shot,[],1627750,23.078186596583443,68.62745098039215,1610612743,38,33,2024-01-20T01:20:15Z,1580000,False,-93.0,164.0,1,left,J. Murray 18' pullup Jump Shot (6 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.89,Made,6.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
164,PT09M35.00S,2024-01-20T01:19:59.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,88.51839684625493,5.392156862745098,1610612738,41,33,2024-01-20T01:20:04Z,1600000,False,-223.0,55.0,1,right,P. Pritchard 3PT  (3 PTS) (L. Kornet 1 AST),"[1630202, 1628436]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,22.98,Made,3.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,
166,PT09M19.00S,2024-01-20T01:20:15.2Z,2,REGULAR,3pt,Jump Shot,[],1627750,22.158344283837057,92.40196078431373,1610612743,41,36,2024-01-20T01:52:45Z,1620000,False,-212.0,156.0,1,left,J. Murray 26' 3PT step back (9 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.31,Made,9.0,,,,,,,,,,,,,,,,,
167,PT08M57.00S,2024-01-20T01:20:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,82.86793692509855,52.450980392156865,1610612738,41,36,2024-01-20T01:21:49Z,1630000,False,12.0,109.0,1,right,MISS J. Holiday 10' turnaround Shot,[201950],1610612738.0,BOS,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
168,PT08M56.00S,2024-01-20T01:20:37.5Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,41,36,2024-01-20T01:20:41Z,1640000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,
169,PT08M43.00S,2024-01-20T01:20:51.0Z,2,REGULAR,2pt,Jump Shot,[],1627750,20.581471747700395,72.05882352941177,1610612743,41,38,2024-01-20T01:22:04Z,1650000,False,-110.0,141.0,1,left,J. Murray 17' turnaround fadeaway Jump Shot (11 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.9,Made,11.0,,,,,,,,,,,,,,,,,
170,PT08M26.00S,2024-01-20T01:21:07.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.49342969776609,26.96078431372549,1610612738,41,38,2024-01-20T01:22:15Z,1660000,False,-115.0,253.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
171,PT08M23.00S,2024-01-20T01:21:10.9Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,41,38,2024-01-20T01:21:13Z,1670000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,
172,PT08M21.00S,2024-01-20T01:21:14.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631212,6.83311432325887,49.41023284313725,1610612743,41,40,2024-01-20T01:22:41Z,1680000,False,3.0,12.0,1,left,P. Watson running DUNK (2 PTS) (J. Murray 2 AST),"[1631212, 1627750]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,J. Murray,1627750.0,2.0,,,,,,,,,,,,,,
