actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M04.00S,2023-11-23T00:56:44.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,32.14520367936925,19.852941176470587,1610612738,21,8,2023-11-23T00:56:56Z,850000,False,151.0,250.0,1,left,D. White 29' 3PT running pullup (6 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,29.17,Made,6.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
88,PT04M47.00S,2023-11-23T00:57:01.2Z,1,REGULAR,2pt,Jump Shot,[],203507,81.15965834428384,80.14705882352942,1610612749,21,8,2023-11-23T01:00:17Z,870000,False,151.0,125.0,1,right,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,19.55,Missed,,,,,,,,,,,,,,,,,,
89,PT04M45.00S,2023-11-23T00:57:03.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,21,8,2023-11-23T00:57:08Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,88.0,,,,,,,,,,,,,
91,PT04M45.00S,2023-11-23T00:57:13.5Z,1,REGULAR,substitution,out,[],203507,,,1610612749,21,8,2023-11-23T00:57:16Z,900000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M45.00S,2023-11-23T00:57:13.5Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,21,8,2023-11-23T00:57:16Z,910000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M42.00S,2023-11-23T00:57:31.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,67.88764783180025,30.637254901960787,1610612749,21,8,2023-11-23T00:57:37Z,920000,False,-97.0,249.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
94,PT04M39.00S,2023-11-23T00:57:34.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,21,8,2023-11-23T00:57:42Z,930000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,
95,PT04M24.00S,2023-11-23T00:57:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,9.198423127463863,38.388480392156865,1610612738,21,8,2023-11-23T00:57:55Z,940000,False,58.0,34.0,1,left,MISS K. Porzingis 6' driving Layup,[204001],1610612738.0,BOS,driving,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
96,PT04M21.00S,2023-11-23T00:57:51.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,21,8,2023-11-23T00:57:55Z,950000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,
97,PT04M08.00S,2023-11-23T00:58:05.0Z,1,REGULAR,2pt,Jump Shot,[],201572,79.31997371879106,55.63725490196079,1610612749,21,10,2023-11-23T00:58:12Z,960000,False,28.0,142.0,1,right,B. Lopez 14' floating Jump Shot (4 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,14.47,Made,4.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
99,PT03M46.00S,2023-11-23T00:58:29.4Z,1,REGULAR,foul,personal,['2freethrow'],203081,,,1610612738,21,10,2023-11-23T00:58:39Z,980000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Porzingis 2 FT),"[203081, 204001]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Porzingis,204001.0
101,PT03M46.00S,2023-11-23T00:58:58.1Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,21,10,2023-11-23T00:58:58Z,1000000,False,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2023-11-23T00:58:58.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,21,10,2023-11-23T00:58:58Z,1010000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,
103,PT03M46.00S,2023-11-23T00:59:16.8Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,22,10,2023-11-23T00:59:16Z,1020000,False,,,0,,K. Porzingis Free Throw 2 of 2 (1 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT03M37.00S,2023-11-23T00:59:27.3Z,1,REGULAR,3pt,Jump Shot,[],203081,67.36202365308804,35.53921568627451,1610612749,22,10,2023-11-23T01:01:56Z,1030000,False,-72.0,254.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
105,PT03M34.00S,2023-11-23T00:59:30.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,22,10,2023-11-23T00:59:32Z,1040000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,
106,PT03M20.00S,2023-11-23T00:59:43.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,11.777266754270697,35.78431372549019,1610612738,22,10,2023-11-23T00:59:56Z,1050000,False,71.0,58.0,1,left,MISS A. Horford 9' turnaround bank Hook,[201143],1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,9.19,Missed,,,,,,,,,,,,,,,,,,
107,PT03M18.00S,2023-11-23T00:59:45.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,22,10,2023-11-23T00:59:56Z,1060000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,
108,PT03M06.00S,2023-11-23T00:59:58.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,67.49342969776609,57.107843137254896,1610612749,22,10,2023-11-23T01:00:02Z,1070000,False,36.0,253.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2023-11-23T01:00:01.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,22,10,2023-11-23T01:00:02Z,1080000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT02M58.00S,2023-11-23T01:00:05.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,30.436925098554536,79.16666666666666,1610612738,22,10,2023-11-23T01:02:33Z,1090000,False,-146.0,234.0,1,left,MISS D. White 27' running pullup 3PT,[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2023-11-23T01:00:07.1Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,22,10,2023-11-23T01:00:10Z,1100000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,
112,PT02M54.00S,2023-11-23T01:00:10.5Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,22,10,2023-11-23T01:00:18Z,1110000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (2 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,2.0,,,,,,
113,PT02M54.00S,2023-11-23T01:00:17.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,22,10,2023-11-23T01:00:17Z,1120000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,22,10,2023-11-23T01:03:09Z,1130000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,out,[],204001,,,1610612738,22,10,2023-11-23T01:03:09Z,1140000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,22,10,2023-11-23T01:03:09Z,1150000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,out,[],201572,,,1610612738,22,10,2023-11-23T01:03:09Z,1160000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,22,10,2023-11-23T01:03:09Z,1170000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,22,10,2023-11-23T01:03:09Z,1180000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,in,[],201950,,,1610612738,22,10,2023-11-23T01:03:09Z,1190000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M54.00S,2023-11-23T01:02:55.2Z,1,REGULAR,substitution,in,[],203507,,,1610612738,22,10,2023-11-23T01:03:09Z,1200000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2023-11-23T01:03:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,8.492115637319317,50.49019607843137,1610612738,24,10,2023-11-23T01:03:59Z,1210000,False,-2.0,27.0,1,left,J. Tatum driving finger roll Layup (6 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.74,Made,6.0,,,,,,,,,,,,,,,,,
123,PT02M19.00S,2023-11-23T01:04:17.2Z,1,REGULAR,foul,personal,[],1628369,,,1610612749,24,10,2023-11-23T01:04:23Z,1220000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 203507]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Antetokounmpo,203507.0
125,PT02M10.00S,2023-11-23T01:04:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,48.77450980392157,1610612749,24,12,2023-11-23T01:04:53Z,1240000,False,-6.0,18.0,1,right,G. Antetokounmpo alley-oop Layup (5 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.94,Made,5.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
127,PT02M02.00S,2023-11-23T01:04:54.0Z,1,REGULAR,3pt,Jump Shot,[],201950,27.54599211563732,85.29411764705883,1610612738,24,12,2023-11-23T01:05:36Z,1260000,False,-176.0,206.0,1,left,MISS J. Holiday 27' pullup 3PT,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
128,PT01M59.00S,2023-11-23T01:04:57.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,24,12,2023-11-23T01:04:59Z,1270000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,
129,PT01M51.00S,2023-11-23T01:05:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.85479632063075,51.9607843137255,1610612749,24,14,2023-11-23T01:05:10Z,1280000,False,10.0,15.0,1,right,B. Portis cutting Layup (2 PTS) (D. Lillard 3 AST),"[1626171, 203081]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.77,Made,2.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
131,PT01M25.00S,2023-11-23T01:05:31.5Z,1,REGULAR,2pt,Jump Shot,[],1630202,11.908672798948752,80.3921568627451,1610612738,26,14,2023-11-23T01:06:26Z,1300000,False,-152.0,59.0,1,left,P. Pritchard 16' pullup Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,16.32,Made,2.0,,,,,,,,,,,,,,,,,
132,PT01M12.00S,2023-11-23T01:05:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.24901445466492,49.01960784313725,1610612749,26,14,2023-11-23T01:07:08Z,1310000,False,-5.0,11.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
133,PT01M11.00S,2023-11-23T01:05:44.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,14,2023-11-23T01:05:53Z,1320000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,132.0,4.0,4.0,0.0,,,,,,,,,,
134,PT01M06.00S,2023-11-23T01:05:50.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,15.588042049934298,3.9215686274509802,1610612738,26,14,2023-11-23T01:05:59Z,1330000,False,230.0,94.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right,24.88,Missed,,,,,,,,,,,,,,,,,,
135,PT01M03.00S,2023-11-23T01:05:53.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,26,14,2023-11-23T01:05:59Z,1340000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right,,,,,,,134.0,4.0,3.0,1.0,,,,,,,,,,
136,PT00M57.30S,2023-11-23T01:06:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.59198423127464,55.14705882352941,1610612749,26,14,2023-11-23T01:08:16Z,1350000,False,26.0,17.0,1,right,MISS D. Lillard driving Layup - blocked,"[203081, 1630573]",1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,Hauser,1630573.0,,,,,,,,
137,PT00M57.30S,2023-11-23T01:06:02.3Z,1,REGULAR,block,,[],1630573,,,1610612749,26,14,2023-11-23T01:06:04Z,1360000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT00M56.30S,2023-11-23T01:06:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,26,14,2023-11-23T01:06:21Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,136.0,,,,,,,,,,,,,
140,PT00M52.40S,2023-11-23T01:06:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.06636005256242,45.09803921568628,1610612749,26,14,2023-11-23T01:06:28Z,1390000,False,-25.0,22.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
141,PT00M50.20S,2023-11-23T01:06:24.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,14,2023-11-23T01:06:28Z,1400000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,140.0,5.0,5.0,0.0,,,,,,,,,,
142,PT00M44.30S,2023-11-23T01:06:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630573,9.198423127463863,2.9641544117647056,1610612738,29,14,2023-11-23T01:06:48Z,1410000,False,235.0,34.0,1,left,S. Hauser 3PT  (3 PTS) (A. Horford 1 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.76,Made,3.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
144,PT00M30.00S,2023-11-23T01:06:48.2Z,1,REGULAR,3pt,Jump Shot,[],203081,70.90998685939553,19.362745098039216,1610612749,29,17,2023-11-23T01:06:53Z,1430000,False,-153.0,221.0,1,right,D. Lillard 26' 3PT step back (3 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.88,Made,3.0,,,,,,,,,,,,,,,,,
145,PT00M05.60S,2023-11-23T01:07:16.3Z,1,REGULAR,2pt,Jump Shot,[],1628369,21.02496714848883,77.47395833333334,1610612738,29,17,2023-11-23T01:07:23Z,1440000,False,-137.0,145.0,1,left,MISS J. Tatum 19' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,19.98,Missed,,,,,,,,,,,,,,,,,,
146,PT00M03.70S,2023-11-23T01:07:18.2Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,29,17,2023-11-23T01:07:23Z,1450000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,
147,PT00M00.40S,2023-11-23T01:07:21.4Z,1,REGULAR,3pt,Jump Shot,[],203507,60.66031537450722,55.88235294117647,1610612749,29,17,2023-11-23T01:09:15Z,1460000,False,29.0,317.0,1,right,MISS G. Antetokounmpo 31' pullup bank 3PT,[203507],1610612749.0,MIL,pullup bank,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,31.87,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.40S,2023-11-23T01:07:21.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,29,17,2023-11-23T01:07:27Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,147.0,,,,,,,,,,,,,
149,PT00M00.00S,2023-11-23T01:07:27.1Z,1,REGULAR,period,end,[],0,,,1610612749,29,17,2023-11-23T01:07:27Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-23T01:10:18.0Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,29,17,2023-11-23T01:10:28Z,1490000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-23T01:10:18.0Z,2,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,29,17,2023-11-23T01:10:28Z,1500000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-23T01:10:18.0Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,29,17,2023-11-23T01:10:28Z,1510000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-23T01:10:18.0Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612749,29,17,2023-11-23T01:10:28Z,1520000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-23T01:11:04.3Z,2,REGULAR,period,start,[],0,,,1610612749,29,17,2023-11-23T01:11:04Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M52.00S,2023-11-23T01:11:12.2Z,2,REGULAR,3pt,Jump Shot,[],1626166,73.14388961892247,16.42156862745098,1610612749,29,20,2023-11-23T01:11:17Z,1540000,False,-168.0,200.0,1,right,C. Payne 26' 3PT  (3 PTS) (K. Middleton 3 AST),"[1626166, 203114]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,26.11,Made,3.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
157,PT11M33.00S,2023-11-23T01:11:29.7Z,2,REGULAR,2pt,Jump Shot,[],201950,22.552562417871222,26.225490196078432,1610612738,29,20,2023-11-23T01:11:35Z,1560000,False,119.0,159.0,1,left,MISS J. Holiday 19' pullup Shot,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,19.89,Missed,,,,,,,,,,,,,,,,,,
158,PT11M31.00S,2023-11-23T01:11:31.7Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,29,20,2023-11-23T01:11:35Z,1570000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right Center,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,
159,PT11M18.00S,2023-11-23T01:11:45.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,86.41590013140605,44.85294117647059,1610612749,29,22,2023-11-23T01:11:51Z,1580000,False,-26.0,75.0,1,right,B. Portis 7' turnaround Hook (4 PTS) (K. Middleton 4 AST),"[1626171, 203114]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,4.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
161,PT10M53.00S,2023-11-23T01:12:10.1Z,2,REGULAR,3pt,Jump Shot,[],201143,31.61957950065703,27.450980392156865,1610612738,32,22,2023-11-23T01:12:14Z,1600000,False,113.0,245.0,1,left,A. Horford 26' 3PT  (6 PTS) (P. Pritchard 1 AST),"[201143, 1630202]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.94,Made,6.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
163,PT10M26.00S,2023-11-23T01:12:36.9Z,2,REGULAR,3pt,Jump Shot,[],203507,71.43561103810775,79.65686274509804,1610612749,32,22,2023-11-23T01:12:43Z,1620000,False,148.0,216.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
164,PT10M22.00S,2023-11-23T01:12:40.9Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,32,22,2023-11-23T01:12:43Z,1630000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,163.0,4.0,4.0,0.0,,,,,,,,,,
165,PT10M17.00S,2023-11-23T01:12:46.6Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612738,32,22,2023-11-23T01:12:49Z,1640000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 203507]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0,,,,
166,PT10M17.00S,2023-11-23T01:12:46.6Z,2,REGULAR,steal,,[],203507,,,1610612749,32,22,2023-11-23T01:13:18Z,1650000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
167,PT10M06.00S,2023-11-23T01:12:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,92.85479632063075,48.529411764705884,1610612749,32,22,2023-11-23T01:14:03Z,1660000,False,-7.0,15.0,1,right,MISS K. Middleton reverse Layup,[203114],1610612749.0,MIL,reverse,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
