actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
163,PT00M27.60S,2024-01-06T00:32:50.2Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,26,15,2024-01-06T00:32:50Z,1610000,False,,,0,,J. Tatum Free Throw 1 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,5.0,,,
164,PT00M27.60S,2024-01-06T00:33:05.5Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,27,15,2024-01-06T00:33:05Z,1620000,False,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
165,PT00M08.60S,2024-01-06T00:33:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630534,92.32917214191852,3.431372549019608,1610612762,27,15,2024-01-06T00:33:30Z,1630000,False,-233.0,20.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,23.36,Missed,,,,,,,,,,,,,,,
166,PT00M05.70S,2024-01-06T00:33:29.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,27,15,2024-01-06T00:33:29Z,1640000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,,165.0,4.0,4.0,0.0,,,,,,,,,
167,PT00M00.60S,2024-01-06T00:33:34.1Z,1,REGULAR,3pt,Jump Shot,[],201950,32.53942181340342,75.24509803921569,1610612738,30,15,2024-01-06T00:33:43Z,1650000,False,-126.0,253.0,1,left,J. Holiday 28' 3PT  (5 PTS) (J. Tatum 3 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,28.31,Made,,,,,,,,,,,,5.0,J. Tatum,1628369.0,3.0
170,PT00M00.00S,2024-01-06T00:33:44.8Z,1,REGULAR,period,end,[],0,,,1610612762,30,15,2024-01-06T00:33:44Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-06T00:36:18.3Z,2,REGULAR,period,start,[],0,,,1610612762,30,15,2024-01-06T00:36:18Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M42.00S,2024-01-06T00:36:36.0Z,2,REGULAR,3pt,Jump Shot,[],1641718,74.98357424441524,15.196078431372548,1610612762,30,15,2024-01-06T00:36:42Z,1700000,False,-174.0,183.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,25.23,Missed,,,,,,,,,,,,,,,
174,PT11M38.00S,2024-01-06T00:36:40.0Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,30,15,2024-01-06T00:36:42Z,1710000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,
175,PT11M28.00S,2024-01-06T00:36:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.068988173455978,55.88235294117647,1610612738,30,15,2024-01-06T00:36:57Z,1720000,False,-29.0,42.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,5.13,Missed,,,,,,,,,,,,,,,
176,PT11M25.00S,2024-01-06T00:36:52.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,30,15,2024-01-06T00:36:52Z,1730000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,
177,PT11M21.00S,2024-01-06T00:36:55.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,35.69316688567674,21.323529411764707,1610612738,33,15,2024-01-06T00:37:02Z,1740000,False,143.0,283.0,1,left,S. Hauser 31' 3PT  (8 PTS) (J. Holiday 1 AST),"[1630573, 201950]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,31.73,Made,,,,,,,,,,,,8.0,J. Holiday,201950.0,1.0
179,PT10M59.00S,2024-01-06T00:37:20.2Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,33,15,2024-01-06T00:37:28Z,1760000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,203591.0,,,,,,,,
180,PT10M47.00S,2024-01-06T00:37:41.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628436,9.806176084099869,52.20588235294118,1610612738,33,15,2024-01-06T00:38:19Z,1770000,False,-11.0,40.0,1,left,MISS L. Kornet reverse DUNK,[1628436],1610612738.0,BOS,reverse,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,4.12,Missed,,,,,,,,,,,,,,,
181,PT10M46.00S,2024-01-06T00:37:42.4Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,33,15,2024-01-06T00:38:19Z,1780000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,180.0,3.0,1.0,2.0,,,,,,,,,
182,PT10M45.00S,2024-01-06T00:37:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,35,15,2024-01-06T00:37:47Z,1790000,False,0.0,0.0,1,left,L. Kornet putback Layup (2 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,,,2.0,,,
183,PT10M45.00S,2024-01-06T00:37:54.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,35,15,2024-01-06T00:37:54Z,1800000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M40.00S,2024-01-06T00:40:47.9Z,2,REGULAR,foul,personal,[],1630202,,,1610612762,35,15,2024-01-06T00:40:56Z,1810000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 1641718]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627534.0,2.0,0.0,George,1641718.0,,,,
186,PT10M26.00S,2024-01-06T00:41:15.3Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,35,15,2024-01-06T00:41:20Z,1830000,False,,,0,,J. Clarkson bad pass TURNOVER (4 TO),"[203903, 1628369]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,4.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,
187,PT10M26.00S,2024-01-06T00:41:15.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,35,15,2024-01-06T00:41:17Z,1840000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
188,PT10M23.00S,2024-01-06T00:41:18.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.178055190538765,51.71568627450981,1610612738,37,15,2024-01-06T00:41:25Z,1850000,False,-9.0,15.0,1,left,J. Tatum running DUNK (8 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,,,,,,,,,8.0,,,
189,PT10M06.00S,2024-01-06T00:41:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,87.72996057818659,60.5392156862745,1610612762,37,15,2024-01-06T00:42:05Z,1860000,False,53.0,63.0,1,right,MISS J. Collins 8' turnaround Shot,[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,8.2,Missed,,,,,,,,,,,,,,,
190,PT10M04.00S,2024-01-06T00:41:36.8Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,37,15,2024-01-06T00:41:41Z,1870000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,189.0,4.0,2.0,2.0,,,,,,,,,
191,PT09M58.00S,2024-01-06T00:41:43.6Z,2,REGULAR,3pt,Jump Shot,[],1630573,34.247700394218136,54.65686274509803,1610612738,37,15,2024-01-06T00:41:52Z,1880000,False,-23.0,269.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,27.04,Missed,,,,,,,,,,,,,,,
192,PT09M52.00S,2024-01-06T00:41:49.6Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,37,15,2024-01-06T00:41:52Z,1890000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,
193,PT09M43.00S,2024-01-06T00:41:57.9Z,2,REGULAR,3pt,Jump Shot,[],203903,73.9323258869908,81.37254901960785,1610612762,37,15,2024-01-06T00:42:04Z,1900000,False,157.0,193.0,1,right,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,24.83,Missed,,,,,,,,,,,,,,,
194,PT09M40.00S,2024-01-06T00:42:00.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,37,15,2024-01-06T00:42:04Z,1910000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,193.0,5.0,5.0,0.0,,,,,,,,,
195,PT09M32.00S,2024-01-06T00:42:09.3Z,2,REGULAR,foul,personal,['3freethrow'],203482,,,1610612738,37,15,2024-01-06T00:42:20Z,1920000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Tatum 3 FT),"[203482, 1628369]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627961.0,1.0,0.0,Tatum,1628369.0,,,,
197,PT09M32.00S,2024-01-06T00:42:38.3Z,2,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,38,15,2024-01-06T00:42:38Z,1940000,False,,,0,,J. Tatum Free Throw 1 of 3 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
198,PT09M32.00S,2024-01-06T00:42:51.3Z,2,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,39,15,2024-01-06T00:42:51Z,1950000,False,,,0,,J. Tatum Free Throw 2 of 3 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,10.0,,,
199,PT09M32.00S,2024-01-06T00:42:56.6Z,2,REGULAR,substitution,out,[],1641718,,,1610612738,39,15,2024-01-06T00:43:01Z,1960000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M32.00S,2024-01-06T00:42:56.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612738,39,15,2024-01-06T00:43:01Z,1970000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M32.00S,2024-01-06T00:43:07.6Z,2,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,40,15,2024-01-06T00:43:07Z,1980000,False,,,0,,J. Tatum Free Throw 3 of 3 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
202,PT09M21.00S,2024-01-06T00:43:26.5Z,2,REGULAR,foul,personal,[],201950,,,1610612762,40,15,2024-01-06T00:43:33Z,1990000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 203482]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1627534.0,1.0,0.0,Olynyk,203482.0,,,,
204,PT09M12.00S,2024-01-06T00:43:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,89.17542706964521,41.911764705882355,1610612762,40,15,2024-01-06T00:43:55Z,2010000,False,-40.0,49.0,1,right,MISS C. Sexton 6' driving Layup - blocked,"[1629012, 201950]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Missed,Holiday,201950.0,,,,,,,,,,,,,
205,PT09M12.00S,2024-01-06T00:43:50.6Z,2,REGULAR,block,,[],201950,,,1610612762,40,15,2024-01-06T00:43:52Z,2020000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M09.00S,2024-01-06T00:43:53.6Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,40,15,2024-01-06T00:43:55Z,2030000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,
207,PT08M52.00S,2024-01-06T00:44:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.674770039421814,44.85294117647059,1610612738,42,15,2024-01-06T00:44:16Z,2040000,False,26.0,38.0,1,left,J. Holiday driving Layup (7 PTS) (P. Pritchard 1 AST),"[201950, 1630202]",1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Made,,,,,,,,,,,,7.0,P. Pritchard,1630202.0,1.0
209,PT08M37.00S,2024-01-06T00:44:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.06636005256242,42.40196078431372,1610612762,42,15,2024-01-06T00:44:29Z,2060000,False,-38.0,22.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.4,Missed,,,,,,,,,,,,,,,
210,PT08M35.00S,2024-01-06T00:44:26.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,15,2024-01-06T00:44:29Z,2070000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,209.0,6.0,6.0,0.0,,,,,,,,,
211,PT08M30.00S,2024-01-06T00:44:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,12.171484888304862,47.794117647058826,1610612738,42,15,2024-01-06T00:44:40Z,2080000,False,11.0,62.0,1,left,MISS J. Tatum 6' running Layup - blocked,"[1628369, 1628381]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,6.29,Missed,Collins,1628381.0,,,,,,,,,,,,,
212,PT08M30.00S,2024-01-06T00:44:32.0Z,2,REGULAR,block,,[],1628381,,,1610612738,42,15,2024-01-06T00:44:34Z,2090000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M27.00S,2024-01-06T00:44:35.0Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,42,15,2024-01-06T00:44:40Z,2100000,False,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,211.0,6.0,6.0,0.0,,,,,,,,,
214,PT08M21.00S,2024-01-06T00:44:40.5Z,2,REGULAR,3pt,Jump Shot,[],1630534,96.7969776609724,95.58823529411765,1610612762,42,15,2024-01-06T00:44:45Z,2110000,False,228.0,-22.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,22.9,Missed,,,,,,,,,,,,,,,
215,PT08M18.00S,2024-01-06T00:44:43.5Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,42,15,2024-01-06T00:44:45Z,2120000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,
216,PT08M13.00S,2024-01-06T00:44:49.4Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,42,15,2024-01-06T00:44:53Z,2130000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 203903]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,1.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
217,PT08M13.00S,2024-01-06T00:44:49.4Z,2,REGULAR,steal,,[],203903,,,1610612762,42,15,2024-01-06T00:53:39Z,2140000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M04.00S,2024-01-06T00:44:58.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,93.38042049934296,50.0,1610612762,42,17,2024-01-06T00:45:03Z,2150000,False,0.0,10.0,1,right,J. Collins cutting DUNK (2 PTS) (K. Olynyk 1 AST),"[1628381, 203482]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,,,,,,,,2.0,K. Olynyk,203482.0,1.0
220,PT07M42.00S,2024-01-06T00:45:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,29.517082785808146,20.588235294117645,1610612738,45,17,2024-01-06T00:52:07Z,2170000,False,147.0,225.0,1,left,J. Tatum 26' 3PT step back (14 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,26.88,Made,,,,,,,,,,,,14.0,,,
221,PT07M42.00S,2024-01-06T00:45:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612738,45,17,2024-01-06T00:51:19Z,2185000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Tatum 1 FT),"[1628381, 1628369]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,203591.0,2.0,0.0,Tatum,1628369.0,,,,
223,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],201950,,,1610612738,45,17,2024-01-06T00:51:19Z,2200000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,45,17,2024-01-06T00:51:19Z,2210000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,45,17,2024-01-06T00:51:19Z,2220000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],1628381,,,1610612738,45,17,2024-01-06T00:51:19Z,2230000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,45,17,2024-01-06T00:51:19Z,2240000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],204001,,,1610612738,45,17,2024-01-06T00:51:19Z,2250000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,45,17,2024-01-06T00:51:19Z,2260000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],1628374,,,1610612738,45,17,2024-01-06T00:51:19Z,2270000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],1630534,,,1610612738,45,17,2024-01-06T00:51:19Z,2280000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],1631117,,,1610612738,45,17,2024-01-06T00:51:19Z,2290000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,out,[],203903,,,1610612738,45,17,2024-01-06T00:51:19Z,2295000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M42.00S,2024-01-06T00:45:35.8Z,2,REGULAR,substitution,in,[],1627739,,,1610612738,45,17,2024-01-06T00:51:19Z,2297500,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M42.00S,2024-01-06T00:46:15.1Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,46,17,2024-01-06T00:46:15Z,2300000,False,,,0,,J. Tatum Free Throw 1 of 1 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,15.0,,,
236,PT07M30.00S,2024-01-06T00:46:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.80354796320631,42.8921568627451,1610612762,46,17,2024-01-06T00:46:34Z,2310000,False,-36.0,25.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1628401]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,4.31,Missed,White,1628401.0,,,,,,,,,,,,,
237,PT07M30.00S,2024-01-06T00:46:29.0Z,2,REGULAR,block,,[],1628401,,,1610612762,46,17,2024-01-06T00:46:31Z,2320000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M27.00S,2024-01-06T00:46:32.0Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,46,17,2024-01-06T00:46:34Z,2330000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,,,
239,PT07M24.00S,2024-01-06T00:46:34.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,30.962549277266753,21.323529411764707,1610612738,49,17,2024-01-06T00:46:39Z,2340000,False,143.0,239.0,1,left,J. Tatum 27' 3PT pullup (18 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,27.83,Made,,,,,,,,,,,,18.0,D. White,1628401.0,1.0
242,PT07M12.00S,2024-01-06T00:46:56.2Z,2,REGULAR,foul,personal,[],1628401,,,1610612762,49,17,2024-01-06T00:47:10Z,2370000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1628374]",1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,1.0,0.0,Markkanen,1628374.0,,,,
244,PT07M00.00S,2024-01-06T00:47:32.6Z,2,REGULAR,2pt,Jump Shot,[],203482,74.85216819973719,48.77450980392157,1610612762,49,17,2024-01-06T00:47:37Z,2390000,False,-6.0,184.0,1,right,MISS K. Olynyk 18' step back Shot,[203482],1610612762.0,UTA,step back,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,18.4,Missed,,,,,,,,,,,,,,,
245,PT06M58.00S,2024-01-06T00:47:34.6Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,49,17,2024-01-06T00:47:37Z,2400000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,244.0,3.0,1.0,2.0,,,,,,,,,
246,PT06M56.00S,2024-01-06T00:47:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612762,49,17,2024-01-06T00:47:48Z,2410000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628369, 1628374]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Markkanen,1628374.0,,,,
