actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M27.00S,2023-11-26T23:22:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612737,16,13,2023-11-26T23:22:43Z,840000,False,,,0,,D. Banton shooting personal FOUL (2 PF) (Capela 2 FT),"[1630625, 203991]",1610612738.0,BOS,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,2.0,0.0,Capela,203991.0,,
88,PT05M27.00S,2023-11-26T23:22:56.8Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,16,13,2023-11-26T23:23:21Z,860000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT05M27.00S,2023-11-26T23:22:56.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,16,13,2023-11-26T23:23:21Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,
90,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612737,16,13,2023-11-26T23:23:08Z,880000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,out,[],201143,,,1610612737,16,13,2023-11-26T23:23:08Z,890000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,out,[],1630625,,,1610612737,16,13,2023-11-26T23:23:08Z,900000,False,,,0,,SUB out: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612737,16,13,2023-11-26T23:23:08Z,910000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,in,[],1628436,,,1610612737,16,13,2023-11-26T23:23:08Z,920000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,in,[],1630202,,,1610612737,16,13,2023-11-26T23:23:08Z,930000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,16,13,2023-11-26T23:23:29Z,935000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M27.00S,2023-11-26T23:22:59.9Z,1,REGULAR,substitution,in,[],1631100,,,1610612737,16,13,2023-11-26T23:23:29Z,937500,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M27.00S,2023-11-26T23:22:56.8Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,16,14,2023-11-26T23:23:21Z,940000,False,,,0,,C. Capela Free Throw 2 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
100,PT05M08.00S,2023-11-26T23:23:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,91.27792378449409,96.56862745098039,1610612738,19,14,2023-11-26T23:23:41Z,960000,False,233.0,29.0,1,right,S. Hauser 3PT  (3 PTS) (D. White 2 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.47,Made,3.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
102,PT04M58.00S,2023-11-26T23:23:44.8Z,1,REGULAR,3pt,Jump Shot,[],1631100,25.969119579500656,13.480392156862745,1610612737,19,14,2023-11-26T23:23:51Z,980000,False,183.0,192.0,1,left,MISS A. Griffin 26' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
103,PT04M55.00S,2023-11-26T23:23:48.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,19,14,2023-11-26T23:23:48Z,990000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,102.0,3.0,2.0,1.0,,,,,,
104,PT04M50.00S,2023-11-26T23:23:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631100,9.280551905387648,41.66666666666667,1610612737,19,14,2023-11-26T23:23:57Z,1000000,False,42.0,35.0,1,left,MISS A. Griffin Layup,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
105,PT04M49.00S,2023-11-26T23:23:54.9Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612737,19,14,2023-11-26T23:23:54Z,1010000,False,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,
106,PT04M47.00S,2023-11-26T23:23:57.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203992,28.465834428383708,88.72549019607843,1610612737,19,17,2023-11-26T23:24:03Z,1020000,False,-194.0,215.0,1,left,B. Bogdanovic 28' 3PT  (3 PTS) (D. Murray 2 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,28.94,Made,3.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
108,PT04M22.00S,2023-11-26T23:24:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,70.03942181340341,7.621017156862746,1610612738,22,17,2023-11-26T23:24:27Z,1040000,False,-212.0,229.0,1,right,P. Pritchard 31' 3PT  (3 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,31.21,Made,3.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
110,PT04M07.00S,2023-11-26T23:24:36.8Z,1,REGULAR,2pt,Jump Shot,[],1629631,24.129434954007884,62.00980392156863,1610612737,22,17,2023-11-26T23:24:46Z,1060000,False,-60.0,174.0,1,left,MISS D. Hunter 18' turnaround fadeaway Shot,[1629631],1610612737.0,ATL,turnaround fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,18.43,Missed,,,,,,,,,,,,,,,,,,
111,PT04M02.00S,2023-11-26T23:24:41.8Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,22,17,2023-11-26T23:24:46Z,1070000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,110.0,4.0,2.0,2.0,,,,,,
112,PT03M55.00S,2023-11-26T23:24:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612737,22,17,2023-11-26T23:24:57Z,1080000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Capela 2 FT),"[1628436, 203991]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,,,,,1.0,0.0,Capela,203991.0,,
114,PT03M55.00S,2023-11-26T23:25:11.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,22,17,2023-11-26T23:25:32Z,1100000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
115,PT03M55.00S,2023-11-26T23:25:11.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,22,17,2023-11-26T23:25:32Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,
116,PT03M55.00S,2023-11-26T23:25:11.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,22,17,2023-11-26T23:25:32Z,1120000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT03M55.00S,2023-11-26T23:25:11.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,22,17,2023-11-26T23:25:32Z,1130000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,
118,PT03M40.00S,2023-11-26T23:25:44.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,71.43561103810775,20.098039215686274,1610612738,22,17,2023-11-26T23:25:53Z,1140000,False,-150.0,216.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
119,PT03M37.00S,2023-11-26T23:25:47.0Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,22,17,2023-11-26T23:25:53Z,1150000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,
120,PT03M26.00S,2023-11-26T23:25:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,9.149145860709593,44.85294117647059,1610612737,22,17,2023-11-26T23:26:03Z,1160000,False,26.0,34.0,1,left,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
121,PT03M24.00S,2023-11-26T23:25:59.5Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,22,17,2023-11-26T23:26:03Z,1170000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,
122,PT03M18.00S,2023-11-26T23:26:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.07293035479631,38.48039215686275,1610612738,24,17,2023-11-26T23:26:14Z,1180000,False,-58.0,69.0,1,right,D. White 8' driving floating Jump Shot (4 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,8.99,Made,4.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
124,PT03M15.00S,2023-11-26T23:26:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,24,17,2023-11-26T23:26:14Z,1200000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612737,24,17,2023-11-26T23:28:59Z,1210000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,24,17,2023-11-26T23:28:59Z,1220000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,24,17,2023-11-26T23:28:59Z,1230000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,24,17,2023-11-26T23:28:59Z,1240000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,out,[],1631100,,,1610612737,24,17,2023-11-26T23:28:59Z,1250000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,in,[],1628369,,,1610612737,24,17,2023-11-26T23:28:59Z,1260000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,in,[],1630180,,,1610612737,24,17,2023-11-26T23:28:59Z,1270000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,24,17,2023-11-26T23:28:59Z,1280000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,24,17,2023-11-26T23:28:59Z,1290000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M15.00S,2023-11-26T23:28:12.7Z,1,REGULAR,substitution,in,[],202083,,,1610612737,24,17,2023-11-26T23:28:59Z,1300000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M55.00S,2023-11-26T23:29:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,17.821944809461236,40.19607843137255,1610612737,24,19,2023-11-26T23:29:52Z,1320000,False,49.0,115.0,1,left,B. Bogdanovic 12' turnaround fadeaway Jump Shot (5 PTS),[203992],1610612737.0,ATL,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,5.0,,,,,,,,,,,,,,,,,
137,PT02M40.00S,2023-11-26T23:30:01.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,78.0059132720105,90.44117647058823,1610612738,24,19,2023-11-26T23:30:06Z,1330000,False,202.0,154.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
138,PT02M37.00S,2023-11-26T23:30:03.9Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,24,19,2023-11-26T23:30:03Z,1340000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,
139,PT02M36.00S,2023-11-26T23:30:05.1Z,1,REGULAR,2pt,Layup,['2ndchance'],1628436,92.06636005256242,30.14705882352941,1610612738,26,19,2023-11-26T23:30:09Z,1350000,False,-99.0,22.0,1,right,L. Kornet 10' putback Layup (2 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,10.17,Made,2.0,,,,,,,,,,,,,,,,,
140,PT02M16.00S,2023-11-26T23:30:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202083,15.325229960578188,39.46078431372549,1610612737,26,21,2023-11-26T23:30:30Z,1360000,False,53.0,92.0,1,left,W. Matthews 10' driving finger roll Layup (2 PTS) (T. Young 3 AST),"[202083, 1629027]",1610612737.0,ATL,driving finger roll,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,10.57,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
142,PT02M05.00S,2023-11-26T23:30:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.19776609724047,49.26470588235294,1610612738,28,21,2023-11-26T23:30:40Z,1380000,False,-4.0,21.0,1,right,L. Kornet cutting Layup (4 PTS) (J. Tatum 4 AST),"[1628436, 1628369]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.11,Made,4.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
144,PT01M55.00S,2023-11-26T23:30:45.8Z,1,REGULAR,2pt,Jump Shot,[],1629027,19.530223390275953,30.14705882352941,1610612737,28,21,2023-11-26T23:30:53Z,1400000,False,99.0,131.0,1,left,MISS T. Young 16' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,16.45,Missed,,,,,,,,,,,,,,,,,,
145,PT01M52.00S,2023-11-26T23:30:48.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,21,2023-11-26T23:30:53Z,1410000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,
146,PT01M42.00S,2023-11-26T23:31:00.4Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612738,28,21,2023-11-26T23:31:13Z,1420000,False,,,0,,W. Matthews shooting personal FOUL (1 PF) (Tatum 2 FT),"[202083, 1628369]",1610612737.0,ATL,shooting,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629175.0,,,,,1.0,0.0,Tatum,1628369.0,,
148,PT01M42.00S,2023-11-26T23:31:23.1Z,1,REGULAR,foul,technical,['1freethrow'],202083,,,1610612738,28,21,2023-11-26T23:31:33Z,1440000,False,,,0,,W. Matthews technical FOUL (1 Tech),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,,,,,,,,,,1629175.0,,,,,1.0,1.0,,,,
149,PT01M42.00S,2023-11-26T23:31:39.3Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,29,21,2023-11-26T23:31:39Z,1450000,False,,,0,,J. Tatum technical Free Throw 1 of 1 (6 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
150,PT01M42.00S,2023-11-26T23:32:05.0Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,30,21,2023-11-26T23:32:05Z,1460000,False,,,0,,J. Tatum Free Throw 1 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
151,PT01M42.00S,2023-11-26T23:32:06.6Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,30,21,2023-11-26T23:32:15Z,1470000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M42.00S,2023-11-26T23:32:06.6Z,1,REGULAR,substitution,in,[],1630625,,,1610612738,30,21,2023-11-26T23:32:15Z,1480000,False,,,0,,SUB in: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M42.00S,2023-11-26T23:32:24.1Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,31,21,2023-11-26T23:32:24Z,1490000,False,,,0,,J. Tatum Free Throw 2 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
154,PT01M26.00S,2023-11-26T23:32:41.0Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,31,21,2023-11-26T23:32:45Z,1500000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1628436]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Kornet,1628436.0,,,,,,,,,,,
155,PT01M26.00S,2023-11-26T23:32:41.0Z,1,REGULAR,steal,,[],1628436,,,1610612738,31,21,2023-11-26T23:32:42Z,1510000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
156,PT01M10.00S,2023-11-26T23:32:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,92.59198423127464,49.01960784313725,1610612738,33,21,2023-11-26T23:33:03Z,1520000,False,-5.0,17.0,1,right,J. Tatum driving finger roll Layup (10 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.78,Made,10.0,,,,,,,,,,,,,,,,,
157,PT00M58.70S,2023-11-26T23:33:08.7Z,1,REGULAR,3pt,Jump Shot,[],202083,30.962549277266753,20.833333333333336,1610612737,33,21,2023-11-26T23:33:14Z,1530000,False,146.0,239.0,1,left,MISS W. Matthews 27' 3PT,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,27.95,Missed,,,,,,,,,,,,,,,,,,
158,PT00M56.90S,2023-11-26T23:33:11.5Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,33,21,2023-11-26T23:33:11Z,1540000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,157.0,1.0,0.0,1.0,,,,,,
159,PT00M55.80S,2023-11-26T23:33:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,8.754927726675426,49.26470588235294,1610612737,33,23,2023-11-26T23:33:16Z,1550000,False,4.0,30.0,1,left,T. Young driving Layup (10 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.0,Made,10.0,,,,,,,,,,,,,,,,,
160,PT00M37.30S,2023-11-26T23:33:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,92.06636005256242,2.941176470588235,1610612738,33,23,2023-11-26T23:33:44Z,1560000,False,-235.0,22.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
161,PT00M34.50S,2023-11-26T23:33:38.0Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,33,23,2023-11-26T23:33:44Z,1570000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,
162,PT00M20.10S,2023-11-26T23:33:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,28.86005256241787,19.607843137254903,1610612737,33,26,2023-11-26T23:33:56Z,1580000,False,152.0,219.0,1,left,T. Young 26' 3PT pullup (13 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.64,Made,13.0,,,,,,,,,,,,,,,,,
163,PT00M01.70S,2023-11-26T23:34:17.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.44218134034165,45.83333333333333,1610612738,33,26,2023-11-26T23:35:34Z,1590000,False,-21.0,263.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.70S,2023-11-26T23:34:18.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,33,26,2023-11-26T23:34:40Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,163.0,,,,,,,,,
165,PT00M00.00S,2023-11-26T23:34:22.1Z,1,REGULAR,period,end,[],0,,,1610612738,33,26,2023-11-26T23:34:22Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-26T23:36:38.2Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,33,26,2023-11-26T23:36:56Z,1620000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-11-26T23:36:38.2Z,2,REGULAR,substitution,out,['startperiod'],1630625,,,1610612738,33,26,2023-11-26T23:36:56Z,1630000,False,,,0,,SUB out: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-11-26T23:36:38.2Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,33,26,2023-11-26T23:36:56Z,1640000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-11-26T23:36:38.2Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,33,26,2023-11-26T23:36:56Z,1650000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-11-26T23:37:05.2Z,2,REGULAR,period,start,[],0,,,1610612737,33,26,2023-11-26T23:37:05Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
