actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
423,PT01M00.00S,2023-11-12T01:41:58.4Z,3,REGULAR,rebound,defensive,[],203490,,,1610612761,88,66,2023-11-12T01:42:04Z,4110000,False,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,422.0,3.0,3.0,0.0,,,,,,,,,,
424,PT00M49.60S,2023-11-12T01:42:12.5Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612761,88,66,2023-11-12T01:42:26Z,4120000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Schroder 2 FT),"[201950, 203471]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,,,,Schroder,203471.0,,
426,PT00M49.60S,2023-11-12T01:42:41.6Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,88,67,2023-11-12T01:42:41Z,4140000,False,,,0,,D. Schroder Free Throw 1 of 2 (13 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
427,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,out,[],201950,,,1610612761,88,67,2023-11-12T01:43:08Z,4150000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,out,[],204001,,,1610612761,88,67,2023-11-12T01:43:08Z,4160000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,88,67,2023-11-12T01:43:08Z,4170000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,88,67,2023-11-12T01:43:08Z,4180000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,out,[],203490,,,1610612761,88,67,2023-11-12T01:43:08Z,4190000,False,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,in,[],1630202,,,1610612761,88,67,2023-11-12T01:43:08Z,4200000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,in,[],1628369,,,1610612761,88,67,2023-11-12T01:43:08Z,4210000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,in,[],1628384,,,1610612761,88,67,2023-11-12T01:43:08Z,4220000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,88,67,2023-11-12T01:43:08Z,4230000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT00M49.60S,2023-11-12T01:42:42.6Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,88,67,2023-11-12T01:43:08Z,4240000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT00M49.60S,2023-11-12T01:43:17.0Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,88,68,2023-11-12T01:43:17Z,4250000,False,,,0,,D. Schroder Free Throw 2 of 2 (14 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
438,PT00M29.80S,2023-11-12T01:43:40.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,74.98357424441524,87.99019607843137,1610612738,88,68,2023-11-12T01:43:46Z,4260000,False,190.0,183.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
439,PT00M28.10S,2023-11-12T01:43:42.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,88,68,2023-11-12T01:43:46Z,4270000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,438.0,4.0,4.0,0.0,,,,,,,,,,
440,PT00M24.40S,2023-11-12T01:43:46.1Z,3,REGULAR,3pt,Jump Shot,[],1628384,23.603810775295663,11.76470588235294,1610612761,88,71,2023-11-12T01:43:56Z,4280000,False,191.0,169.0,1,left,O. Anunoby 25' 3PT  (8 PTS) (D. Schroder 4 AST),"[1628384, 203471]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.54,Made,8.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,
442,PT00M03.40S,2023-11-12T01:44:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,56.61764705882353,1610612738,88,71,2023-11-12T01:51:29Z,4300000,False,33.0,15.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
443,PT00M01.90S,2023-11-12T01:44:13.1Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,88,71,2023-11-12T01:44:59Z,4310000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,442.0,2.0,2.0,0.0,,,,,,,,,,
444,PT00M00.30S,2023-11-12T01:44:14.8Z,3,REGULAR,3pt,Jump Shot,[],203471,55.27266754270697,43.872549019607845,1610612761,88,71,2023-11-12T01:45:19Z,4320000,False,31.0,467.0,1,left,MISS D. Schroder 46' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,46.81,Missed,,,,,,,,,,,,,,,,,,
445,PT00M00.30S,2023-11-12T01:44:14.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,88,71,2023-11-12T01:45:19Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,444.0,,,,,,,,,,,,,
446,PT00M00.00S,2023-11-12T01:44:19.1Z,3,REGULAR,period,end,[],0,,,1610612761,88,71,2023-11-12T01:44:19Z,4340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612761,88,71,2023-11-12T01:46:50Z,4350000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612761,88,71,2023-11-12T01:46:50Z,4360000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,88,71,2023-11-12T01:46:50Z,4370000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612761,88,71,2023-11-12T01:46:50Z,4380000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612761,88,71,2023-11-12T01:46:50Z,4390000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612761,88,71,2023-11-12T01:46:50Z,4400000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612761,88,71,2023-11-12T01:46:50Z,4410000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-11-12T01:46:24.7Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,88,71,2023-11-12T01:46:50Z,4420000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2023-11-12T01:46:53.2Z,4,REGULAR,period,start,[],0,,,1610612761,88,71,2023-11-12T01:46:53Z,4430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M36.00S,2023-11-12T01:47:16.4Z,4,REGULAR,2pt,Jump Shot,[],1628384,21.50131406044678,22.794117647058822,1610612761,88,71,2023-11-12T01:53:39Z,4440000,False,136.0,150.0,1,left,MISS O. Anunoby 20' Jump Shot,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,20.22,Missed,,,,,,,,,,,,,,,,,,
459,PT11M34.00S,2023-11-12T01:47:18.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,88,71,2023-11-12T01:47:29Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,458.0,,,,,,,,,,,,,
461,PT11M30.00S,2023-11-12T01:47:45.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,9.937582128777924,55.88235294117647,1610612761,88,71,2023-11-12T01:48:21Z,4470000,False,-29.0,41.0,1,left,MISS J. Poeltl cutting Layup,[1627751],1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
462,PT11M30.00S,2023-11-12T01:47:45.4Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,88,71,2023-11-12T01:48:01Z,4480000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,,,
463,PT11M15.00S,2023-11-12T01:48:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,96.13994743758212,95.09803921568627,1610612738,88,71,2023-11-12T01:48:15Z,4490000,False,225.0,-16.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
464,PT11M11.00S,2023-11-12T01:48:05.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,88,71,2023-11-12T01:48:15Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,463.0,,,,,,,,,,,,,
466,PT11M06.00S,2023-11-12T01:48:30.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,92.32917214191852,49.754901960784316,1610612738,90,71,2023-11-12T01:48:40Z,4520000,False,-1.0,20.0,1,right,D. White driving Layup (4 PTS) (L. Kornet 1 AST),"[1628401, 1628436]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.96,Made,4.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,
468,PT11M06.00S,2023-11-12T01:48:33.2Z,4,REGULAR,foul,personal,['1freethrow'],1641711,,,1610612738,90,71,2023-11-12T01:48:50Z,4540000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (White 1 FT),"[1641711, 1628401]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,1.0,0.0,,,,White,1628401.0,,
470,PT11M06.00S,2023-11-12T01:48:54.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628401,,,1610612738,90,71,2023-11-12T01:49:15Z,4560000,False,,,0,,MISS D. White Free Throw 1 of 1,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT11M05.00S,2023-11-12T01:48:55.5Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,90,71,2023-11-12T01:49:15Z,4570000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,470.0,3.0,1.0,2.0,,,,,,,,,,
472,PT11M01.00S,2023-11-12T01:49:00.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,69.90801576872536,73.79748774509804,1610612738,90,71,2023-11-12T01:49:30Z,4580000,False,119.0,230.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
473,PT10M58.00S,2023-11-12T01:49:03.1Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,90,71,2023-11-12T01:49:03Z,4590000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,472.0,4.0,1.0,3.0,,,,,,,,,,
474,PT10M51.00S,2023-11-12T01:49:10.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201143,72.7496714848883,78.43137254901961,1610612738,90,71,2023-11-12T01:49:33Z,4600000,False,142.0,204.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
475,PT10M47.00S,2023-11-12T01:49:14.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,90,71,2023-11-12T01:49:33Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,474.0,,,,,,,,,,,,,
477,PT10M29.00S,2023-11-12T01:49:41.7Z,4,REGULAR,2pt,Jump Shot,[],1628384,11.777266754270697,71.81372549019608,1610612761,90,71,2023-11-12T01:49:49Z,4630000,False,-109.0,58.0,1,left,MISS O. Anunoby 12' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,12.37,Missed,,,,,,,,,,,,,,,,,,
478,PT10M24.00S,2023-11-12T01:49:46.7Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,90,71,2023-11-12T01:49:49Z,4640000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,477.0,3.0,1.0,2.0,,,,,,,,,,
479,PT10M24.00S,2023-11-12T01:49:46.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,90,71,2023-11-12T01:50:05Z,4650000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
480,PT10M24.00S,2023-11-12T01:49:46.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,90,71,2023-11-12T01:50:56Z,4660000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,479.0,5.0,5.0,0.0,,,,,,,,,,
481,PT10M14.00S,2023-11-12T01:49:56.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,65.1281208935611,21.568627450980394,1610612738,93,71,2023-11-12T01:50:11Z,4670000,False,-142.0,275.0,1,right,J. Tatum 30' 3PT  (22 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,30.99,Made,22.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
483,PT10M00.00S,2023-11-12T01:50:09.8Z,4,REGULAR,3pt,Jump Shot,[],1628384,31.225361366622867,22.30392156862745,1610612761,93,71,2023-11-12T01:50:17Z,4690000,False,138.0,241.0,1,left,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,27.8,Missed,,,,,,,,,,,,,,,,,,
484,PT09M58.00S,2023-11-12T01:50:11.8Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,93,71,2023-11-12T01:50:17Z,4700000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,483.0,2.0,2.0,0.0,,,,,,,,,,
485,PT09M48.00S,2023-11-12T01:50:23.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,77.39816031537451,0.26807598039215685,1610612738,96,71,2023-11-12T01:50:41Z,4710000,False,-249.0,160.0,1,right,J. Tatum 29' 3PT  (25 PTS) (P. Pritchard 3 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,29.57,Made,25.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,
487,PT09M42.00S,2023-11-12T01:50:33.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,96,71,2023-11-12T01:50:33Z,4730000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M25.00S,2023-11-12T01:53:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630201,32.53942181340342,70.34313725490196,1610612761,96,71,2023-11-12T01:53:47Z,4740000,False,-102.0,253.0,1,left,MISS M. Flynn 27' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
489,PT09M24.00S,2023-11-12T01:53:40.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,96,71,2023-11-12T01:53:47Z,4750000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,488.0,,,,,,,,,,,,,
491,PT09M11.00S,2023-11-12T01:54:05.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.77463863337714,55.63725490196079,1610612738,96,71,2023-11-12T01:54:15Z,4770000,False,28.0,6.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
492,PT09M08.00S,2023-11-12T01:54:08.9Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,96,71,2023-11-12T01:54:15Z,4780000,False,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,491.0,3.0,3.0,0.0,,,,,,,,,,
493,PT08M56.00S,2023-11-12T01:54:23.7Z,4,REGULAR,foul,personal,[],1630202,,,1610612761,96,71,2023-11-12T01:54:32Z,4790000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1628449]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,,,,Boucher,1628449.0,,
495,PT08M56.00S,2023-11-12T01:54:31.2Z,4,REGULAR,substitution,out,[],1628384,,,1610612761,96,71,2023-11-12T01:54:38Z,4810000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT08M56.00S,2023-11-12T01:54:31.2Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,96,71,2023-11-12T01:54:38Z,4820000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT08M56.00S,2023-11-12T01:54:31.2Z,4,REGULAR,substitution,in,[],1629667,,,1610612761,96,71,2023-11-12T01:54:38Z,4830000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M56.00S,2023-11-12T01:54:31.2Z,4,REGULAR,substitution,in,[],1630173,,,1610612761,96,71,2023-11-12T01:54:38Z,4840000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M56.00S,2023-11-12T01:54:44.8Z,4,REGULAR,substitution,out,[],1628436,,,1610612761,96,71,2023-11-12T01:54:48Z,4850000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M56.00S,2023-11-12T01:54:44.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612761,96,71,2023-11-12T01:54:48Z,4860000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M46.00S,2023-11-12T01:55:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630201,8.886333771353483,47.794117647058826,1610612761,96,73,2023-11-12T01:55:49Z,4870000,False,11.0,31.0,1,left,M. Flynn driving Layup (5 PTS) (P. Achiuwa 3 AST),"[1630201, 1630173]",1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,3.29,Made,5.0,P. Achiuwa,1630173.0,3.0,,,,,,,,,,,,,,
506,PT08M46.00S,2023-11-12T01:55:13.9Z,4,REGULAR,violation,defensive goaltending,[],201143,,,1610612761,96,73,2023-11-12T01:55:49Z,4875000,False,,,0,,A. Horford defensive goaltending VIOLATION,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M46.00S,2023-11-12T01:55:19.3Z,4,REGULAR,foul,personal,['1freethrow'],201143,,,1610612761,96,73,2023-11-12T01:55:37Z,4880000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Flynn 1 FT),"[201143, 1630201]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,,,,Flynn,1630201.0,,
504,PT08M46.00S,2023-11-12T01:55:44.5Z,4,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,96,73,2023-11-12T01:55:44Z,4900000,False,,,0,,MISS M. Flynn Free Throw 1 of 1,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT08M44.00S,2023-11-12T01:55:45.8Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,96,73,2023-11-12T01:55:45Z,4910000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,504.0,5.0,4.0,1.0,,,,,,,,,,
507,PT08M37.00S,2023-11-12T01:55:52.1Z,4,REGULAR,3pt,Jump Shot,[],201143,78.66294349540078,93.38235294117648,1610612738,99,73,2023-11-12T01:56:08Z,4920000,False,217.0,148.0,1,right,A. Horford 26' 3PT  (7 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.26,Made,7.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
510,PT08M19.00S,2023-11-12T01:56:09.8Z,4,REGULAR,3pt,Jump Shot,[],1641711,10.200394218134035,2.2058823529411766,1610612761,99,73,2023-11-12T01:56:24Z,4940000,False,239.0,43.0,1,left,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
511,PT08M16.00S,2023-11-12T01:56:12.8Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,99,73,2023-11-12T01:56:24Z,4950000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,510.0,6.0,5.0,1.0,,,,,,,,,,
