actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M45.00S,2023-11-29T00:54:09.2Z,1,REGULAR,substitution,out,[],201942,,,1610612741,19,13,2023-11-29T00:54:29Z,800000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M45.00S,2023-11-29T00:54:09.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612741,19,13,2023-11-29T00:54:29Z,810000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M45.00S,2023-11-29T00:54:09.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,19,13,2023-11-29T00:54:29Z,820000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M27.00S,2023-11-29T00:55:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,86.67871222076215,45.588235294117645,1610612741,19,13,2023-11-29T00:55:10Z,830000,False,-22.0,73.0,1,right,MISS A. Dosunmu 7' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.6,Missed,,,,,,,,,,,,,
91,PT04M26.00S,2023-11-29T00:55:02.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,19,13,2023-11-29T00:55:10Z,840000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,90.0,3.0,3.0,0.0,,,,,,,,,
92,PT04M13.00S,2023-11-29T00:55:14.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,12.302890932982917,2.450980392156863,1610612738,19,13,2023-11-29T00:55:21Z,850000,False,238.0,63.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,24.59,Missed,,,,,,,,,,,,,
93,PT04M12.00S,2023-11-29T00:55:15.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,19,13,2023-11-29T00:55:21Z,860000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,
94,PT04M07.00S,2023-11-29T00:55:23.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,89.56964520367937,54.166666666666664,1610612741,19,13,2023-11-29T00:55:38Z,870000,False,21.0,46.0,1,right,MISS A. Caruso running Layup - blocked,"[1627936, 1630625]",1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.0,Missed,,,,,,,,,,,,Banton,1630625.0
95,PT04M07.00S,2023-11-29T00:55:23.5Z,1,REGULAR,block,,[],1630625,,,1610612741,19,13,2023-11-29T00:55:26Z,880000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M06.00S,2023-11-29T00:55:24.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,19,13,2023-11-29T00:55:38Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,94.0,,,,,,,,,,,,
98,PT04M06.00S,2023-11-29T00:55:32.3Z,1,REGULAR,substitution,out,[],201143,,,1610612741,19,13,2023-11-29T00:55:39Z,910000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M06.00S,2023-11-29T00:55:32.3Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,19,13,2023-11-29T00:55:39Z,920000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M06.00S,2023-11-29T00:55:32.3Z,1,REGULAR,substitution,in,[],1628436,,,1610612741,19,13,2023-11-29T00:55:39Z,930000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M06.00S,2023-11-29T00:55:32.3Z,1,REGULAR,substitution,in,[],1628470,,,1610612741,19,13,2023-11-29T00:55:39Z,940000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2023-11-29T00:55:55.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203897,77.21747700394218,66.42156862745098,1610612741,19,13,2023-11-29T00:56:01Z,950000,False,82.0,162.0,1,right,MISS Z. LaVine 18' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,18.13,Missed,,,,,,,,,,,,,
104,PT03M56.00S,2023-11-29T00:55:56.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,19,13,2023-11-29T00:56:01Z,960000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right Center,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,
105,PT03M45.00S,2023-11-29T00:56:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,28.465834428383708,87.25490196078431,1610612738,22,13,2023-11-29T00:56:11Z,970000,False,-186.0,215.0,1,left,P. Pritchard 28' 3PT  (3 PTS) (J. Brown 1 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,28.46,Made,,,,,3.0,J. Brown,1627759.0,1.0,,,,,
107,PT03M23.00S,2023-11-29T00:56:29.5Z,1,REGULAR,3pt,Jump Shot,[],1627936,68.67608409986859,26.96078431372549,1610612741,22,13,2023-11-29T01:00:30Z,990000,False,-115.0,242.0,1,right,MISS A. Caruso 26' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,26.79,Missed,,,,,,,,,,,,,
108,PT03M21.00S,2023-11-29T00:56:31.5Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,22,13,2023-11-29T01:03:45Z,1000000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,
109,PT03M11.00S,2023-11-29T00:56:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630625,30.699737187910642,77.94117647058823,1610612738,22,13,2023-11-29T00:56:48Z,1010000,False,-140.0,236.0,1,left,MISS D. Banton 27' 3PT,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,27.43,Missed,,,,,,,,,,,,,
110,PT03M10.00S,2023-11-29T00:56:42.0Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,22,13,2023-11-29T00:56:48Z,1020000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,
112,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,22,13,2023-11-29T00:56:58Z,1040000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,out,[],203897,,,1610612738,22,13,2023-11-29T00:56:58Z,1050000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,out,[],202696,,,1610612738,22,13,2023-11-29T00:56:58Z,1060000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,22,13,2023-11-29T00:56:58Z,1070000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,in,[],203083,,,1610612738,22,13,2023-11-29T00:56:58Z,1080000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2023-11-29T00:56:49.8Z,1,REGULAR,substitution,in,[],201942,,,1610612738,22,13,2023-11-29T00:56:58Z,1090000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M06.00S,2023-11-29T00:57:09.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,12.828515111695138,97.54901960784314,1610612738,25,13,2023-11-29T00:57:13Z,1100000,False,-238.0,68.0,1,left,S. Hauser 24' 3PT  (3 PTS) (J. Tatum 1 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,24.73,Made,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,
120,PT02M39.00S,2023-11-29T00:57:36.3Z,1,REGULAR,3pt,Jump Shot,[],1627936,71.30420499342969,82.84313725490196,1610612741,25,16,2023-11-29T00:58:04Z,1120000,False,164.0,217.0,1,right,A. Caruso 27' 3PT  (3 PTS) (D. DeRozan 3 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,27.23,Made,,,,,3.0,D. DeRozan,201942.0,3.0,,,,,
122,PT02M16.00S,2023-11-29T00:58:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630573,34.510512483574246,48.28431372549019,1610612738,25,16,2023-11-29T00:58:10Z,1140000,False,9.0,272.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,27.2,Missed,,,,,,,,,,,,,
123,PT02M15.00S,2023-11-29T00:58:01.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,25,16,2023-11-29T00:58:10Z,1150000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,
124,PT01M59.00S,2023-11-29T00:58:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,89.17542706964521,55.14705882352941,1610612741,25,16,2023-11-29T01:03:47Z,1160000,False,26.0,49.0,1,right,MISS A. Dosunmu driving finger roll Layup - blocked,"[1630245, 1628436]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.56,Missed,,,,,,,,,,,,Kornet,1628436.0
125,PT01M59.00S,2023-11-29T00:58:15.9Z,1,REGULAR,block,,[],1628436,,,1610612741,25,16,2023-11-29T00:58:18Z,1170000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M57.00S,2023-11-29T00:58:17.9Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,25,16,2023-11-29T00:58:30Z,1180000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,
127,PT01M53.00S,2023-11-29T00:58:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,92.85479632063075,53.18627450980392,1610612741,25,18,2023-11-29T01:04:23Z,1190000,False,16.0,15.0,1,right,A. Drummond driving Layup (2 PTS) (A. Caruso 1 AST),"[203083, 1627936]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,2.17,Made,,,,,2.0,A. Caruso,1627936.0,1.0,,,,,
128,PT01M33.00S,2023-11-29T00:58:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,32.802233902759525,23.774509803921568,1610612738,28,18,2023-11-29T00:58:56Z,1200000,False,131.0,256.0,1,left,P. Pritchard 28' 3PT  (6 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,28.74,Made,,,,,6.0,S. Hauser,1630573.0,1.0,,,,,
131,PT01M12.00S,2023-11-29T00:59:06.5Z,1,REGULAR,foul,personal,[],1630625,,,1610612741,28,18,2023-11-29T00:59:19Z,1220000,False,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 1630245]",1610612738.0,BOS,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Right Center,1193.0,1.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
133,PT01M12.00S,2023-11-29T00:59:17.4Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,28,18,2023-11-29T00:59:20Z,1240000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M12.00S,2023-11-29T00:59:17.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,28,18,2023-11-29T00:59:20Z,1250000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M02.00S,2023-11-29T00:59:42.7Z,1,REGULAR,2pt,Jump Shot,[],201942,82.86793692509855,33.33333333333333,1610612741,28,20,2023-11-29T01:05:08Z,1260000,False,-83.0,109.0,1,right,D. DeRozan 13' pullup Jump Shot (5 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,13.68,Made,,,,,5.0,,,,,,,,
136,PT00M43.20S,2023-11-29T01:00:02.3Z,1,REGULAR,2pt,Jump Shot,[],1630202,24.704336399474375,77.22886029411765,1610612738,28,20,2023-11-29T01:05:56Z,1270000,False,-136.0,180.0,1,left,MISS P. Pritchard 22' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,22.54,Missed,,,,,,,,,,,,,
137,PT00M40.50S,2023-11-29T01:00:05.0Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,28,20,2023-11-29T01:00:27Z,1280000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,
138,PT00M22.50S,2023-11-29T01:00:23.1Z,1,REGULAR,3pt,Jump Shot,[],1627936,94.43166885676742,96.81372549019608,1610612741,28,20,2023-11-29T01:00:31Z,1290000,False,234.0,0.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,,,,23.41,Missed,,,,,,,,,,,,,
139,PT00M21.50S,2023-11-29T01:00:24.1Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,28,20,2023-11-29T01:01:01Z,1300000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,138.0,3.0,2.0,1.0,,,,,,,,,
140,PT00M20.60S,2023-11-29T01:00:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,90.69070302233902,38.947610294117645,1610612741,28,20,2023-11-29T01:06:25Z,1310000,False,-55.0,35.0,1,right,MISS A. Drummond 6' putback Layup,[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.54,Missed,,,,,,,,,,,,,
141,PT00M19.60S,2023-11-29T01:00:29.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,20,2023-11-29T01:01:19Z,1320000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,
142,PT00M02.60S,2023-11-29T01:00:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,9.592641261498029,50.41743259803921,1610612738,30,20,2023-11-29T01:06:58Z,1330000,False,-2.0,38.0,1,left,J. Tatum driving floating Jump Shot (4 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,3.78,Made,,,,,4.0,,,,,,,,
143,PT00M02.60S,2023-11-29T01:00:50.9Z,1,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612738,30,20,2023-11-29T01:01:03Z,1340000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Tatum 1 FT),"[1627936, 1628369]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,203593.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
146,PT00M02.60S,2023-11-29T01:01:18.2Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,30,20,2023-11-29T01:01:24Z,1370000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M02.60S,2023-11-29T01:01:18.2Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,30,20,2023-11-29T01:01:24Z,1380000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M02.60S,2023-11-29T01:01:27.3Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,31,20,2023-11-29T01:01:27Z,1390000,False,,,0,,J. Tatum Free Throw 1 of 1 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
149,PT00M00.00S,2023-11-29T01:01:37.0Z,1,REGULAR,period,end,[],0,,,1610612741,31,20,2023-11-29T01:01:37Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-29T01:03:36.0Z,2,REGULAR,substitution,out,['startperiod'],1630625,,,1610612741,31,20,2023-11-29T01:03:57Z,1410000,False,,,0,,SUB out: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-29T01:03:36.0Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612741,31,20,2023-11-29T01:03:57Z,1420000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-29T01:04:10.5Z,2,REGULAR,period,start,[],0,,,1610612738,31,20,2023-11-29T01:04:10Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M43.00S,2023-11-29T01:04:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630573,10.5946123521682,96.81372549019608,1610612738,31,20,2023-11-29T01:04:36Z,1440000,False,-234.0,47.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,23.88,Missed,,,,,,,,,,,,,
154,PT11M42.00S,2023-11-29T01:04:27.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,31,20,2023-11-29T01:04:36Z,1450000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,,,,,,153.0,2.0,0.0,2.0,,,,,,,,,
155,PT11M40.00S,2023-11-29T01:04:31.3Z,2,REGULAR,turnover,lost ball,[],1628436,,,1610612738,31,20,2023-11-29T01:04:51Z,1460000,False,,,0,,L. Kornet lost ball TURNOVER (1 TO),"[1628436, 1628470]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Craig,1628470.0,,
156,PT11M40.00S,2023-11-29T01:04:31.3Z,2,REGULAR,steal,,[],1628470,,,1610612741,31,20,2023-11-29T01:04:46Z,1470000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT11M27.00S,2023-11-29T01:04:41.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,92.37844940867281,43.78063725490196,1610612741,31,20,2023-11-29T01:08:51Z,1480000,False,-31.0,19.0,1,right,MISS D. DeRozan driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,3.65,Missed,,,,,,,,,,,,,
158,PT11M25.00S,2023-11-29T01:04:43.8Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,31,20,2023-11-29T01:04:56Z,1490000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,157.0,3.0,3.0,0.0,,,,,,,,,
159,PT11M17.00S,2023-11-29T01:04:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,8.229303547963205,46.81372549019608,1610612738,33,20,2023-11-29T01:05:01Z,1500000,False,16.0,25.0,1,left,L. Kornet cutting Layup (2 PTS) (D. White 2 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,2.95,Made,,,,,2.0,D. White,1628401.0,2.0,,,,,
161,PT10M58.00S,2023-11-29T01:05:10.7Z,2,REGULAR,2pt,Jump Shot,[],201942,85.75886990801577,78.18627450980392,1610612741,33,20,2023-11-29T01:05:16Z,1520000,False,141.0,81.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,,,,,,16.27,Missed,,,,,,,,,,,,,
162,PT10M57.00S,2023-11-29T01:05:11.7Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,33,20,2023-11-29T01:05:16Z,1530000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,
163,PT10M47.00S,2023-11-29T01:05:23.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,8.09789750328515,47.30392156862745,1610612738,35,20,2023-11-29T01:05:27Z,1540000,False,13.0,24.0,1,left,L. Kornet cutting DUNK (4 PTS) (D. White 3 AST),"[1628436, 1628401]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,2.72,Made,,,,,4.0,D. White,1628401.0,3.0,,,,,
165,PT10M47.00S,2023-11-29T01:05:29.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,35,20,2023-11-29T01:05:29Z,1560000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M47.00S,2023-11-29T01:07:33.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,35,20,2023-11-29T01:07:48Z,1570000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M47.00S,2023-11-29T01:07:33.2Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,35,20,2023-11-29T01:07:48Z,1580000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M32.00S,2023-11-29T01:08:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,89.70105124835742,54.166666666666664,1610612741,35,22,2023-11-29T01:10:12Z,1590000,False,21.0,44.0,1,right,D. DeRozan driving finger roll Layup (7 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.89,Made,,,,,7.0,,,,,,,,
169,PT10M32.00S,2023-11-29T01:08:42.0Z,2,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612741,35,22,2023-11-29T01:08:51Z,1600000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1628436, 201942]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
171,PT10M32.00S,2023-11-29T01:08:57.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612741,35,22,2023-11-29T01:09:03Z,1620000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M32.00S,2023-11-29T01:08:57.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,35,22,2023-11-29T01:09:03Z,1630000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
