actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT03M49.00S,2024-12-05T00:55:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.5722733245729295,44.85294117647059,1610612751,15,13,2024-12-05T00:55:51Z,830000,False,26.0,19.0,1,left,N. Claxton Layup (4 PTS) (K. Johnson 2 AST),"[1629651, 1630553]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,3.18,Made,4.0,K. Johnson,1630553.0,2.0,,,,,,,,,,,,
92,PT03M35.00S,2024-12-05T00:55:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.85479632063075,52.20588235294118,1610612754,15,13,2024-12-05T00:55:56Z,850000,False,11.0,15.0,1,right,MISS B. Mathurin reverse Layup - blocked,"[1631097, 1629661]",1610612754.0,IND,reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,1.84,Missed,,,,,,,,,Johnson,1629661.0,,,,,,
93,PT03M35.00S,2024-12-05T00:55:51.2Z,1,REGULAR,block,,[],1629661,,,1610612754,15,13,2024-12-05T00:55:54Z,860000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT03M32.00S,2024-12-05T00:55:54.2Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,15,13,2024-12-05T00:55:56Z,870000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,92.0,4.0,3.0,1.0,,,,,,,,
95,PT03M28.00S,2024-12-05T00:55:59.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,24.78646517739816,83.82352941176471,1610612751,15,13,2024-12-05T01:01:14Z,880000,False,-169.0,180.0,1,left,MISS C. Johnson 24' running pullup 3PT - blocked,"[1629661, 1630169]",1610612751.0,BKN,running pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,24.73,Missed,,,,,,,,,Haliburton,1630169.0,,,,,,
96,PT03M28.00S,2024-12-05T00:55:59.5Z,1,REGULAR,block,,[],1630169,,,1610612751,15,13,2024-12-05T00:56:01Z,890000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
97,PT03M25.00S,2024-12-05T00:56:02.5Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,15,13,2024-12-05T00:56:13Z,900000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
98,PT03M11.00S,2024-12-05T00:56:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,89.70105124835742,42.40196078431372,1610612754,15,15,2024-12-05T01:01:46Z,910000,False,-38.0,44.0,1,right,O. Toppin driving Layup (5 PTS),[1630167],1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,5.84,Made,5.0,,,,,,,,,,,,,,,
99,PT02M51.00S,2024-12-05T00:56:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629661,30.042706964520367,23.52941176470588,1610612751,18,15,2024-12-05T00:56:41Z,920000,False,132.0,230.0,1,left,C. Johnson 26' 3PT pullup (11 PTS) (N. Claxton 1 AST),"[1629661, 1629651]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,26.53,Made,11.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,
100,PT02M50.00S,2024-12-05T00:56:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,18,15,2024-12-05T00:56:45Z,930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612754,18,15,2024-12-05T00:59:05Z,940000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1630592,,,1610612754,18,15,2024-12-05T00:59:05Z,950000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612754,18,15,2024-12-05T00:59:05Z,960000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1630553,,,1610612754,18,15,2024-12-05T00:59:05Z,970000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,18,15,2024-12-05T00:59:05Z,980000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,18,15,2024-12-05T00:59:05Z,990000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,18,15,2024-12-05T00:59:05Z,1000000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1630549,,,1610612754,18,15,2024-12-05T00:59:05Z,1010000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1627732,,,1610612754,18,15,2024-12-05T00:59:05Z,1020000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],203471,,,1610612754,18,15,2024-12-05T00:59:05Z,1030000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1630570,,,1610612754,18,15,2024-12-05T00:59:05Z,1040000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,18,15,2024-12-05T00:59:05Z,1050000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1642277,,,1610612754,18,15,2024-12-05T00:59:05Z,1060000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M50.00S,2024-12-05T00:56:51.3Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,18,15,2024-12-05T00:59:05Z,1070000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M36.00S,2024-12-05T00:59:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630167,73.53810775295663,13.23529411764706,1610612754,18,15,2024-12-05T00:59:54Z,1080000,False,-184.0,196.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,26.88,Missed,,,,,,,,,,,,,,,,
116,PT02M34.00S,2024-12-05T00:59:51.9Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612751,18,15,2024-12-05T00:59:54Z,1090000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,
117,PT02M21.00S,2024-12-05T01:00:05.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627732,5.863994743758213,48.77450980392157,1610612751,20,15,2024-12-05T01:00:12Z,1100000,False,6.0,3.0,1,left,B. Simmons alley-oop DUNK (2 PTS) (D. Sharpe 1 AST),"[1627732, 1630549]",1610612751.0,BKN,alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,0.66,Made,2.0,D. Sharpe,1630549.0,1.0,,,,,,,,,,,,
119,PT02M06.00S,2024-12-05T01:00:20.2Z,1,REGULAR,3pt,Jump Shot,[],1641716,70.64717477003943,73.52941176470588,1610612754,20,15,2024-12-05T01:00:26Z,1120000,False,118.0,223.0,1,right,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,25.25,Missed,,,,,,,,,,,,,,,,
120,PT02M00.00S,2024-12-05T01:00:26.2Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612751,20,15,2024-12-05T01:00:26Z,1130000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,
121,PT01M56.00S,2024-12-05T01:00:29.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630570,32.40801576872536,52.94117647058824,1610612751,20,15,2024-12-05T01:04:32Z,1140000,False,-15.0,252.0,1,left,MISS T. Watford 25' running 3PT,[1630570],1610612751.0,BKN,running,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,25.25,Missed,,,,,,,,,,,,,,,,
122,PT01M51.00S,2024-12-05T01:00:34.6Z,1,REGULAR,rebound,defensive,[],1642277,,,1610612754,20,15,2024-12-05T01:00:36Z,1150000,False,,,0,,J. Furphy REBOUND (Off:0 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Center,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,
123,PT01M40.00S,2024-12-05T01:00:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.85479632063075,43.627450980392155,1610612754,20,15,2024-12-05T01:00:50Z,1160000,False,-32.0,15.0,1,right,MISS O. Toppin driving Layup - blocked,"[1630167, 1627732]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,3.51,Missed,,,,,,,,,Simmons,1627732.0,,,,,,
134,PT01M40.00S,2024-12-05T01:00:45.8Z,1,REGULAR,block,,[],1627732,,,1610612754,20,15,2024-12-05T01:02:13Z,1165000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT01M37.00S,2024-12-05T01:00:48.8Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,20,15,2024-12-05T01:00:50Z,1170000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,
125,PT01M31.00S,2024-12-05T01:00:54.6Z,1,REGULAR,turnover,bad pass,[],1630570,,,1610612751,20,15,2024-12-05T01:01:00Z,1180000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 1630167]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,,,Toppin,1630167.0
126,PT01M31.00S,2024-12-05T01:00:54.6Z,1,REGULAR,steal,,[],1630167,,,1610612754,20,15,2024-12-05T01:00:56Z,1190000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
127,PT01M27.00S,2024-12-05T01:00:59.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641716,70.51576872536137,74.26470588235294,1610612754,20,15,2024-12-05T01:01:08Z,1200000,False,121.0,225.0,1,right,MISS J. Walker 25' running 3PT - blocked,"[1641716, 1627732]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,25.54,Missed,,,,,,,,,Simmons,1627732.0,,,,,,
128,PT01M27.00S,2024-12-05T01:00:59.5Z,1,REGULAR,block,,[],1627732,,,1610612754,20,15,2024-12-05T01:01:02Z,1210000,False,,,0,,B. Simmons BLOCK (2 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
129,PT01M23.00S,2024-12-05T01:01:03.5Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,20,15,2024-12-05T01:01:08Z,1220000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
130,PT01M20.00S,2024-12-05T01:01:08.9Z,1,REGULAR,foul,personal,[],1641716,,,1610612751,20,15,2024-12-05T01:01:21Z,1230000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 203471]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,1630886.0,,,,,,,,,,,,,,1.0,0.0,Schröder,203471.0,,
132,PT01M09.00S,2024-12-05T01:01:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,10.85742444152431,46.81372549019608,1610612751,22,15,2024-12-05T01:01:47Z,1250000,False,16.0,50.0,1,left,S. Milton driving Layup (2 PTS),[1629003],1610612751.0,BKN,driving,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Made,2.0,,,,,,,,,,,,,,,
133,PT00M57.00S,2024-12-05T01:01:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,88.25558475689881,43.13725490196079,1610612754,22,17,2024-12-05T01:45:59Z,1260000,False,-34.0,58.0,1,right,P. Siakam 6' turnaround fadeaway Jump Shot (4 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,6.73,Made,4.0,,,,,,,,,,,,,,,
135,PT00M38.90S,2024-12-05T01:02:16.5Z,1,REGULAR,3pt,Jump Shot,[],1629003,31.225361366622867,64.70588235294117,1610612751,22,17,2024-12-05T01:06:58Z,1270000,False,-74.0,241.0,1,left,MISS S. Milton 25' 3PT - blocked,"[1629003, 1642277]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,25.2,Missed,,,,,,,,,Furphy,1642277.0,,,,,,
136,PT00M38.90S,2024-12-05T01:02:16.5Z,1,REGULAR,block,,[],1642277,,,1610612751,22,17,2024-12-05T01:02:20Z,1280000,False,,,0,,J. Furphy BLOCK (1 BLK),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
137,PT00M34.50S,2024-12-05T01:02:20.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,22,17,2024-12-05T01:02:22Z,1290000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,
138,PT00M20.00S,2024-12-05T01:02:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,70.64717477003943,75.49019607843137,1610612754,22,17,2024-12-05T01:02:41Z,1300000,False,127.0,223.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,25.72,Missed,,,,,,,,,,,,,,,,
139,PT00M16.40S,2024-12-05T01:02:39.2Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,22,17,2024-12-05T01:02:39Z,1310000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,
140,PT00M02.60S,2024-12-05T01:02:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,6.389618922470433,53.67647058823529,1610612751,24,17,2024-12-05T01:02:59Z,1320000,False,-18.0,8.0,1,left,T. Watford driving reverse Layup (2 PTS),[1630570],1610612751.0,BKN,driving reverse,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,1.99,Made,2.0,,,,,,,,,,,,,,,
142,PT00M00.00S,2024-12-05T01:03:00.8Z,1,REGULAR,3pt,Jump Shot,[],204456,43.57752956636005,11.029411764705882,1610612754,24,17,2024-12-05T01:03:27Z,1330000,False,-195.0,478.0,1,right,MISS T. McConnell 51' running pullup 3PT,[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,51.61,Missed,,,,,,,,,,,,,,,,
143,PT00M00.00S,2024-12-05T01:03:00.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,24,17,2024-12-05T01:03:27Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,142.0,,,,,,,,,,,
144,PT00M00.00S,2024-12-05T01:03:04.4Z,1,REGULAR,period,end,[],0,,,1610612754,24,17,2024-12-05T01:03:04Z,1350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-12-05T01:03:36.6Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,24,17,2024-12-05T01:05:35Z,1360000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-12-05T01:03:36.6Z,2,REGULAR,substitution,in,['startperiod'],1642402,,,1610612754,24,17,2024-12-05T01:05:35Z,1370000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-12-05T01:05:49.4Z,2,REGULAR,period,start,[],0,,,1610612754,24,17,2024-12-05T01:05:49Z,1380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M48.00S,2024-12-05T01:06:00.5Z,2,REGULAR,turnover,bad pass,[],1642277,,,1610612754,24,17,2024-12-05T01:08:09Z,1390000,False,,,0,,J. Furphy bad pass TURNOVER (1 TO),"[1642277, 1627732]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,Simmons,1627732.0
149,PT11M48.00S,2024-12-05T01:06:00.5Z,2,REGULAR,steal,,[],1627732,,,1610612751,24,17,2024-12-05T01:06:02Z,1400000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
150,PT11M43.00S,2024-12-05T01:06:05.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630549,5.469776609724048,3.9215686274509802,1610612751,27,17,2024-12-05T01:06:13Z,1410000,False,230.0,-1.0,1,left,D. Sharpe 3PT running (3 PTS) (B. Simmons 1 AST),"[1630549, 1627732]",1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,23.04,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,
152,PT11M23.00S,2024-12-05T01:06:25.2Z,2,REGULAR,2pt,Jump Shot,[],204456,77.21747700394218,71.81372549019608,1610612754,27,19,2024-12-05T01:06:29Z,1430000,False,109.0,162.0,1,right,T. McConnell 19' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,19.51,Made,2.0,,,,,,,,,,,,,,,
153,PT11M05.00S,2024-12-05T01:06:46.4Z,2,REGULAR,foul,personal,[],1642402,,,1610612751,27,19,2024-12-05T01:07:02Z,1440000,False,,,0,,E. Freeman personal FOUL (1 PF),"[1642402, 1630549]",1610612754.0,IND,,,,Freeman,E. Freeman,,,,,Above the Break 3,24+ Center,202053.0,,,,,,,,,,,,,,1.0,0.0,Sharpe,1630549.0,,
155,PT10M52.00S,2024-12-05T01:07:15.9Z,2,REGULAR,3pt,Jump Shot,[],203471,32.40801576872536,54.41176470588235,1610612751,27,19,2024-12-05T01:07:21Z,1460000,False,-22.0,252.0,1,left,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,25.31,Missed,,,,,,,,,,,,,,,,
156,PT10M47.00S,2024-12-05T01:07:20.9Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,27,19,2024-12-05T01:07:21Z,1470000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,
157,PT10M46.00S,2024-12-05T01:07:25.0Z,2,REGULAR,foul,personal,[],203471,,,1610612754,27,19,2024-12-05T01:07:41Z,1480000,False,,,0,,D. Schröder personal FOUL (2 PF),"[203471, 1642402]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,,,2.0,0.0,Freeman,1642402.0,,
159,PT10M31.00S,2024-12-05T01:07:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.97043363994744,54.65686274509803,1610612754,27,19,2024-12-05T01:08:02Z,1500000,False,23.0,89.0,1,right,MISS P. Siakam 9' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,9.18,Missed,,,,,,,,,,,,,,,,
160,PT10M28.00S,2024-12-05T01:08:01.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,27,19,2024-12-05T01:08:02Z,1510000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,
161,PT10M20.00S,2024-12-05T01:08:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,10.200394218134035,48.03921568627451,1610612751,29,19,2024-12-05T01:08:14Z,1520000,False,10.0,43.0,1,left,S. Milton driving finger roll Layup (4 PTS) (B. Simmons 2 AST),"[1629003, 1627732]",1610612751.0,BKN,driving finger roll,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Made,4.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,
163,PT10M19.00S,2024-12-05T01:08:14.5Z,2,REGULAR,turnover,out-of-bounds,[],1642402,,,1610612754,29,19,2024-12-05T01:08:21Z,1540000,False,,,0,,E. Freeman bad pass out-of-bounds TURNOVER (1 TO),[1642402],1610612754.0,IND,bad pass,,,Freeman,E. Freeman,,,,,Mid-Range,16-24 Right,202053.0,1.0,,,,,,,,,,,,,,,,,,
164,PT10M15.00S,2024-12-05T01:08:34.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,5.601182654402102,3.1862745098039214,1610612751,32,19,2024-12-05T01:08:39Z,1550000,False,234.0,0.0,1,left,S. Milton 3PT  (7 PTS) (B. Simmons 3 AST),"[1629003, 1627732]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,23.41,Made,7.0,B. Simmons,1627732.0,3.0,,,,,,,,,,,,
166,PT10M13.00S,2024-12-05T01:08:40.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,32,19,2024-12-05T01:08:40Z,1570000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M13.00S,2024-12-05T01:08:41.4Z,2,REGULAR,substitution,out,[],203471,,,1610612754,32,19,2024-12-05T01:11:23Z,1580000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M13.00S,2024-12-05T01:08:41.4Z,2,REGULAR,substitution,in,[],1629661,,,1610612754,32,19,2024-12-05T01:11:23Z,1590000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M52.00S,2024-12-05T01:11:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,82.47371879106439,46.81372549019608,1610612754,32,19,2024-12-05T01:12:02Z,1600000,False,-16.0,112.0,1,right,MISS T. McConnell 11' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,11.33,Missed,,,,,,,,,,,,,,,,
170,PT09M50.00S,2024-12-05T01:11:58.2Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,32,19,2024-12-05T01:12:02Z,1610000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,
