actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT11M16.00S,2024-12-17T01:13:15.1Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1629661,,,1610612751,19,37,2024-12-17T01:13:15Z,1710000,False,,,0,,C. Johnson Free Throw 3 of 3 (9 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
173,PT11M03.00S,2024-12-17T01:13:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.19776609724047,45.09803921568628,1610612739,19,39,2024-12-17T01:14:08Z,1720000,False,-25.0,21.0,1,right,G. Niang Layup (5 PTS) (J. Allen 1 AST),"[1627777, 1628386]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,3.21,Made,5.0,,,,,J. Allen,1628386.0,1.0,,,,,,,
175,PT10M37.00S,2024-12-17T01:13:59.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,19,39,2024-12-17T01:14:07Z,1740000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
176,PT10M25.00S,2024-12-17T01:14:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627777,92.32917214191852,46.32352941176471,1610612739,19,41,2024-12-17T01:14:41Z,1750000,False,-18.0,20.0,1,right,G. Niang cutting Layup (7 PTS) (D. Mitchell 4 AST),"[1627777, 1628378]",1610612739.0,CLE,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,2.69,Made,7.0,,,,,D. Mitchell,1628378.0,4.0,,,,,,,
178,PT10M14.00S,2024-12-17T01:14:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,5.601182654402102,47.05882352941176,1610612751,21,41,2024-12-17T01:14:52Z,1770000,False,15.0,0.0,1,left,T. Watford driving finger roll Layup (2 PTS),[1630570],1610612751.0,BKN,driving finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,1.47,Made,2.0,,,,,,,,,,,,,,
179,PT10M14.00S,2024-12-17T01:14:51.0Z,2,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612751,21,41,2024-12-17T01:15:04Z,1780000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Watford 1 FT),"[1628378, 1630570]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628485.0,2.0,0.0,Watford,1630570.0,,
181,PT10M14.00S,2024-12-17T01:15:15.0Z,2,REGULAR,freethrow,1 of 1,[],1630570,,,1610612751,22,41,2024-12-17T01:15:15Z,1800000,False,,,0,,T. Watford Free Throw 1 of 1 (3 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
182,PT09M59.00S,2024-12-17T01:15:30.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,90.62089356110381,2.450980392156863,1610612739,22,41,2024-12-17T01:15:37Z,1810000,False,-238.0,36.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,24.04,Missed,,,,,,,,,,,,,,,
183,PT09M57.00S,2024-12-17T01:15:32.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,41,2024-12-17T01:15:37Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,182.0,,,,,,,,,,,,,
184,PT09M57.00S,2024-12-17T01:15:36.1Z,2,REGULAR,foul,personal,[],1627827,,,1610612739,22,41,2024-12-17T01:15:55Z,1830000,False,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 1628386]",1610612751.0,BKN,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Allen,1628386.0,,
186,PT09M57.00S,2024-12-17T01:15:45.8Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,22,41,2024-12-17T01:15:50Z,1850000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2024-12-17T01:15:45.8Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,22,41,2024-12-17T01:15:50Z,1860000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M57.00S,2024-12-17T01:15:45.8Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,22,41,2024-12-17T01:15:50Z,1870000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M57.00S,2024-12-17T01:15:45.8Z,2,REGULAR,substitution,in,[],1629660,,,1610612739,22,41,2024-12-17T01:15:50Z,1880000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M48.00S,2024-12-17T01:16:11.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,89.56964520367937,47.30392156862745,1610612739,22,43,2024-12-17T01:16:45Z,1890000,False,-13.0,46.0,1,right,J. Allen turnaround Hook (8 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,4.75,Made,8.0,,,,,,,,,,,,,,
192,PT09M34.00S,2024-12-17T01:16:26.7Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612751,22,43,2024-12-17T01:16:32Z,1910000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1630171]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,16-24 Left Center,1.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,
193,PT09M34.00S,2024-12-17T01:16:26.7Z,2,REGULAR,steal,,[],1630171,,,1610612739,22,43,2024-12-17T01:16:28Z,1920000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
194,PT09M26.00S,2024-12-17T01:16:34.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,85.23324572930355,47.30392156862745,1610612739,22,43,2024-12-17T01:16:42Z,1930000,False,-13.0,86.0,1,right,MISS D. Mitchell 8' driving floating Shot - blocked,"[1628378, 1629661]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,8.73,Missed,,,,,,,,,,,,,,Johnson,1629661.0
204,PT09M26.00S,2024-12-17T01:16:34.3Z,2,REGULAR,block,,[],1629661,,,1610612739,22,43,2024-12-17T01:17:11Z,1935000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M24.00S,2024-12-17T01:16:36.3Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,22,43,2024-12-17T01:16:42Z,1940000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,
196,PT09M19.00S,2024-12-17T01:16:41.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,12.959921156373195,43.627450980392155,1610612751,22,43,2024-12-17T01:16:45Z,1950000,False,32.0,69.0,1,left,MISS T. Watford 7' running Layup,[1630570],1610612751.0,BKN,running,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,7.63,Missed,,,,,,,,,,,,,,,
197,PT09M17.00S,2024-12-17T01:16:43.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,43,2024-12-17T01:16:45Z,1960000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,
198,PT09M13.00S,2024-12-17T01:16:47.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,68.01905387647832,14.705882352941178,1610612739,22,43,2024-12-17T01:16:59Z,1970000,False,-176.0,248.0,1,right,MISS T. Jerome 30' running 3PT,[1629660],1610612739.0,CLE,running,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,30.45,Missed,,,,,,,,,,,,,,,
199,PT09M07.00S,2024-12-17T01:16:53.8Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612751,22,43,2024-12-17T01:16:59Z,1980000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,
200,PT09M02.00S,2024-12-17T01:16:57.7Z,2,REGULAR,3pt,Jump Shot,[],1627827,22.552562417871222,5.637254901960785,1610612751,22,43,2024-12-17T01:18:46Z,1990000,False,222.0,159.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,27.32,Missed,,,,,,,,,,,,,,,
201,PT08M59.00S,2024-12-17T01:17:00.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,22,43,2024-12-17T01:17:04Z,2000000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,
202,PT08M56.00S,2024-12-17T01:17:05.6Z,2,REGULAR,foul,personal,[],1629003,,,1610612739,22,43,2024-12-17T01:17:13Z,2010000,False,,,0,,S. Milton personal FOUL (2 PF),"[1629003, 1628378]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Mitchell,1628378.0,,
205,PT08M56.00S,2024-12-17T01:17:10.8Z,2,REGULAR,substitution,out,[],1630570,,,1610612739,22,43,2024-12-17T01:17:26Z,2030000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M56.00S,2024-12-17T01:17:10.8Z,2,REGULAR,substitution,out,[],1627827,,,1610612739,22,43,2024-12-17T01:17:26Z,2040000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M56.00S,2024-12-17T01:17:10.8Z,2,REGULAR,substitution,in,[],1641730,,,1610612739,22,43,2024-12-17T01:17:26Z,2050000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M56.00S,2024-12-17T01:17:10.8Z,2,REGULAR,substitution,in,[],1631213,,,1610612739,22,43,2024-12-17T01:17:26Z,2060000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2024-12-17T01:17:40.6Z,2,REGULAR,3pt,Jump Shot,[],1629731,82.34231274638634,2.450980392156863,1610612739,22,46,2024-12-17T01:17:59Z,2070000,False,-238.0,113.0,1,right,D. Wade 26' 3PT  (3 PTS) (T. Jerome 1 AST),"[1629731, 1629660]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,26.34,Made,3.0,,,,,T. Jerome,1629660.0,1.0,,,,,,,
211,PT08M36.00S,2024-12-17T01:17:54.7Z,2,REGULAR,2pt,Jump Shot,[],1629003,7.835085413929041,26.715686274509803,1610612751,22,46,2024-12-17T01:18:02Z,2090000,False,116.0,21.0,1,left,MISS S. Milton 11' driving floating Shot,[1629003],1610612751.0,BKN,driving floating,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,,,,11.83,Missed,,,,,,,,,,,,,,,
212,PT08M36.00S,2024-12-17T01:17:54.7Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612739,22,46,2024-12-17T01:18:02Z,2100000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
213,PT08M21.00S,2024-12-17T01:18:09.5Z,2,REGULAR,3pt,Jump Shot,[],1629660,67.09921156373193,65.68627450980392,1610612739,22,49,2024-12-17T01:18:13Z,2110000,False,78.0,257.0,1,right,T. Jerome 26' 3PT  (3 PTS) (I. Okoro 1 AST),"[1629660, 1630171]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,26.85,Made,3.0,,,,,I. Okoro,1630171.0,1.0,,,,,,,
215,PT08M20.00S,2024-12-17T01:18:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,22,49,2024-12-17T01:18:13Z,2130000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M20.00S,2024-12-17T01:19:08.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612751,22,49,2024-12-17T01:21:13Z,2140000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M20.00S,2024-12-17T01:19:08.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,22,49,2024-12-17T01:21:13Z,2150000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M20.00S,2024-12-17T01:19:08.3Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,22,49,2024-12-17T01:21:13Z,2160000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M20.00S,2024-12-17T01:19:08.3Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,22,49,2024-12-17T01:21:13Z,2170000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M56.00S,2024-12-17T01:21:48.6Z,2,REGULAR,2pt,Jump Shot,[],1629661,24.78646517739816,61.76470588235294,1610612751,22,49,2024-12-17T01:21:53Z,2180000,False,-59.0,180.0,1,left,MISS C. Johnson 18' turnaround fadeaway Shot,[1629661],1610612751.0,BKN,turnaround fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,18.98,Missed,,,,,,,,,,,,,,,
221,PT07M53.00S,2024-12-17T01:21:51.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,49,2024-12-17T01:21:53Z,2190000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,220.0,4.0,3.0,1.0,,,,,,,,,,
222,PT07M50.00S,2024-12-17T01:21:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612739,22,49,2024-12-17T01:22:02Z,2200000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Okoro 2 FT),"[1641730, 1630171]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Okoro,1630171.0,,
224,PT07M50.00S,2024-12-17T01:22:27.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,22,50,2024-12-17T01:22:27Z,2220000,False,,,0,,I. Okoro Free Throw 1 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
225,PT07M50.00S,2024-12-17T01:22:27.6Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,22,50,2024-12-17T01:22:29Z,2230000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M50.00S,2024-12-17T01:22:27.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,22,50,2024-12-17T01:22:29Z,2240000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M50.00S,2024-12-17T01:22:43.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,22,51,2024-12-17T01:22:43Z,2250000,False,,,0,,I. Okoro Free Throw 2 of 2 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
228,PT07M39.00S,2024-12-17T01:22:54.9Z,2,REGULAR,3pt,Jump Shot,[],1630592,29.77989487516426,74.75490196078431,1610612751,22,51,2024-12-17T01:23:00Z,2260000,False,-124.0,227.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,25.89,Missed,,,,,,,,,,,,,,,
229,PT07M36.00S,2024-12-17T01:22:58.7Z,2,REGULAR,rebound,offensive,[],1631213,,,1610612751,22,51,2024-12-17T01:22:58Z,2270000,False,,,0,,T. Martin REBOUND (Off:1 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,1.0,0.0,1.0,,,,,,,,,,
230,PT07M30.00S,2024-12-17T01:23:04.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,7.046649145860711,3.431372549019608,1610612751,22,51,2024-12-17T01:23:14Z,2280000,False,233.0,14.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,23.32,Missed,,,,,,,,,,,,,,,
231,PT07M28.00S,2024-12-17T01:23:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,51,2024-12-17T01:23:14Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,230.0,,,,,,,,,,,,,
232,PT07M28.00S,2024-12-17T01:23:10.1Z,2,REGULAR,foul,personal,[],1629636,,,1610612751,22,51,2024-12-17T01:23:20Z,2300000,False,,,0,,D. Garland loose ball personal FOUL (1 PF),"[1629636, 1631213]",1610612739.0,CLE,loose ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Martin,1631213.0,,
234,PT07M18.00S,2024-12-17T01:23:41.0Z,2,REGULAR,turnover,bad pass,[],1641730,,,1610612751,22,51,2024-12-17T01:23:45Z,2320000,False,,,0,,N. Clowney bad pass TURNOVER (1 TO),"[1641730, 1629660]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Right,1.0,Jerome,1629660.0,,,,,,,,,,,,,,,,,
235,PT07M18.00S,2024-12-17T01:23:41.0Z,2,REGULAR,steal,,[],1629660,,,1610612739,22,51,2024-12-17T01:23:42Z,2330000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
236,PT07M13.00S,2024-12-17T01:23:46.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1629660,82.47371879106439,28.676470588235293,1610612739,22,53,2024-12-17T01:23:55Z,2340000,False,-107.0,112.0,1,right,T. Jerome 15' running pullup Jump Shot (5 PTS),[1629660],1610612739.0,CLE,running pullup,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,,,,15.48,Made,5.0,,,,,,,,,,,,,,
237,PT07M00.00S,2024-12-17T01:23:58.2Z,2,REGULAR,3pt,Jump Shot,[],1641730,31.750985545335087,33.088235294117645,1610612751,22,53,2024-12-17T01:24:03Z,2350000,False,85.0,246.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,26.01,Missed,,,,,,,,,,,,,,,
238,PT06M57.00S,2024-12-17T01:24:01.2Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,22,53,2024-12-17T01:24:03Z,2360000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,237.0,1.0,1.0,0.0,,,,,,,,,,
239,PT06M47.00S,2024-12-17T01:24:11.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,93.11760840998686,2.2058823529411766,1610612739,22,53,2024-12-17T01:24:59Z,2370000,False,-239.0,12.0,1,right,MISS D. Garland step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,,23.93,Missed,,,,,,,,,,,,,,,
240,PT06M46.00S,2024-12-17T01:24:12.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,22,53,2024-12-17T01:24:23Z,2380000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,239.0,,,,,,,,,,,,,
241,PT06M46.00S,2024-12-17T01:24:18.7Z,2,REGULAR,foul,personal,[],1628386,,,1610612751,22,53,2024-12-17T01:24:21Z,2390000,False,,,0,,J. Allen loose ball personal FOUL (1 PF),"[1628386, 1641730]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Clowney,1641730.0,,
243,PT06M46.00S,2024-12-17T01:24:23.0Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,22,53,2024-12-17T01:24:27Z,2410000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M46.00S,2024-12-17T01:24:23.0Z,2,REGULAR,substitution,in,[],1630553,,,1610612751,22,53,2024-12-17T01:24:27Z,2420000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2024-12-17T01:24:50.6Z,2,REGULAR,foul,offensive,[],1641730,,,1610612751,22,53,2024-12-17T01:25:31Z,2430000,False,,,0,,N. Clowney offensive FOUL (2 PF),"[1641730, 1629636]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1628485.0,2.0,0.0,Garland,1629636.0,,
247,PT06M32.00S,2024-12-17T01:24:50.6Z,2,REGULAR,turnover,offensive foul,[],1641730,,,1610612751,22,53,2024-12-17T01:24:50Z,2450000,False,,,0,,N. Clowney offensive foul TURNOVER (2 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,,,,1628485.0,,,,,,
248,PT06M19.00S,2024-12-17T01:25:30.5Z,2,REGULAR,turnover,bad pass,[],1629660,,,1610612739,22,53,2024-12-17T01:25:36Z,2460000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1631213]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,1.0,Martin,1631213.0,,,,,,,,,,,,,,,,,
249,PT06M19.00S,2024-12-17T01:25:30.5Z,2,REGULAR,steal,,[],1631213,,,1610612751,22,53,2024-12-17T01:26:15Z,2470000,False,,,0,,T. Martin STEAL (1 STL),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
250,PT06M14.00S,2024-12-17T01:25:35.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631213,4.155716162943495,95.34313725490196,1610612751,22,53,2024-12-17T01:25:42Z,2480000,False,-227.0,-13.0,1,left,MISS T. Martin running 3PT,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,22.71,Missed,,,,,,,,,,,,,,,
251,PT06M11.00S,2024-12-17T01:25:38.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,53,2024-12-17T01:25:42Z,2490000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,250.0,5.0,4.0,1.0,,,,,,,,,,
252,PT06M02.00S,2024-12-17T01:25:47.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,67.88764783180025,27.205882352941174,1610612739,22,56,2024-12-17T01:25:52Z,2500000,False,-114.0,249.0,1,right,D. Garland 27' 3PT  (11 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,27.42,Made,11.0,,,,,J. Allen,1628386.0,2.0,,,,,,,
254,PT05M48.00S,2024-12-17T01:26:00.9Z,2,REGULAR,3pt,Jump Shot,[],1630592,19.398817345597898,93.13725490196079,1610612751,25,56,2024-12-17T01:26:04Z,2520000,False,-216.0,130.0,1,left,J. Wilson 25' 3PT  (3 PTS) (B. Simmons 3 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,25.17,Made,3.0,,,,,B. Simmons,1627732.0,3.0,,,,,,,
256,PT05M47.00S,2024-12-17T01:26:09.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,25,56,2024-12-17T01:26:09Z,2540000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
