actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
188,PT00M01.20S,2025-02-21T01:06:35.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,19,24,2025-02-21T01:12:16Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,187.0,,,,,,,,,,,,
189,PT00M00.00S,2025-02-21T01:06:43.2Z,1,REGULAR,period,end,[],0,,,1610612751,19,24,2025-02-21T01:06:43Z,1860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,out,['startperiod'],1631213,,,1610612751,19,24,2025-02-21T01:09:25Z,1870000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,19,24,2025-02-21T01:09:25Z,1880000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,out,['startperiod'],1630241,,,1610612751,19,24,2025-02-21T01:09:25Z,1890000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,19,24,2025-02-21T01:09:25Z,1900000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612751,19,24,2025-02-21T01:09:25Z,1910000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-02-21T01:07:04.1Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612751,19,24,2025-02-21T01:09:25Z,1920000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-02-21T01:09:22.8Z,2,REGULAR,period,start,[],0,,,1610612751,19,24,2025-02-21T01:09:25Z,1930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M51.00S,2025-02-21T01:09:31.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,33.196452036793694,46.32352941176471,1610612751,19,24,2025-02-21T01:09:36Z,1940000,False,18.0,260.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,26.02,Missed,,,,,,,,,,,,,
198,PT11M46.00S,2025-02-21T01:09:36.0Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,19,24,2025-02-21T01:09:36Z,1950000,False,,,0,,J. Wilson REBOUND (Off:2 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,197.0,4.0,2.0,2.0,,,,,,,,,
200,PT11M37.00S,2025-02-21T01:10:06.3Z,2,REGULAR,foul,personal,[],1630171,,,1610612751,19,24,2025-02-21T01:10:23Z,1970000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1629651]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,1627963.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
202,PT11M27.00S,2025-02-21T01:10:30.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,10.463206307490145,3.9215686274509802,1610612751,22,24,2025-02-21T01:10:33Z,1990000,False,230.0,46.0,1,left,J. Wilson 3PT  (3 PTS) (T. Watford 2 AST),"[1630592, 1630570]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,23.49,Made,,,,,,,3.0,T. Watford,1630570.0,2.0,,,
204,PT11M13.00S,2025-02-21T01:10:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.40932982917214,53.92156862745098,1610612739,22,24,2025-02-21T01:10:48Z,2010000,False,20.0,28.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,3.44,Missed,,,,,,,,,,,,,
205,PT11M11.00S,2025-02-21T01:10:46.3Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,22,24,2025-02-21T01:11:33Z,2020000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,
206,PT11M11.00S,2025-02-21T01:10:50.6Z,2,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,22,24,2025-02-21T01:10:57Z,2030000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,lost ball,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,,,,,,1.0,,
207,PT11M02.00S,2025-02-21T01:11:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,32.40801576872536,48.03921568627451,1610612751,25,24,2025-02-21T01:11:08Z,2040000,False,10.0,252.0,1,left,D. Russell 25' 3PT pullup (3 PTS),[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,25.23,Made,,,,,,,3.0,,,,,,
208,PT10M44.00S,2025-02-21T01:11:20.2Z,2,REGULAR,3pt,Jump Shot,[],1630171,94.95729303547962,3.431372549019608,1610612739,25,27,2025-02-21T01:11:24Z,2050000,False,-233.0,-5.0,1,right,I. Okoro 3PT  (3 PTS) (D. Hunter 1 AST),"[1630171, 1629631]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,23.29,Made,,,,,,,3.0,D. Hunter,1629631.0,1.0,,,
210,PT10M25.00S,2025-02-21T01:11:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,10.33180026281209,37.5,1610612751,25,27,2025-02-21T01:14:56Z,2070000,False,62.0,45.0,1,left,MISS T. Watford 7' driving bank Shot,[1630570],1610612751.0,BKN,driving bank,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.68,Missed,,,,,,,,,,,,,
211,PT10M24.00S,2025-02-21T01:11:42.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,25,27,2025-02-21T01:14:56Z,2080000,False,,,0,,N. Claxton REBOUND (Off:3 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,210.0,4.0,1.0,3.0,,,,,,,,,
212,PT10M24.00S,2025-02-21T01:11:45.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,27,27,2025-02-21T01:15:01Z,2090000,False,0.0,0.0,1,left,N. Claxton tip DUNK (2 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,2.0,,,,,,
213,PT10M11.00S,2025-02-21T01:11:56.1Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612739,27,27,2025-02-21T01:12:03Z,2100000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Mobley 2 FT),"[1626156, 1630596]",1610612751.0,BKN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,1162.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
215,PT10M11.00S,2025-02-21T01:12:31.6Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,27,28,2025-02-21T01:12:31Z,2120000,False,,,0,,E. Mobley Free Throw 1 of 2 (6 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,
216,PT10M11.00S,2025-02-21T01:12:46.5Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,27,29,2025-02-21T01:12:46Z,2130000,False,,,0,,E. Mobley Free Throw 2 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,,,7.0,,,,,,
217,PT09M58.00S,2025-02-21T01:13:01.3Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612751,27,29,2025-02-21T01:13:06Z,2140000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628378]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
218,PT09M58.00S,2025-02-21T01:13:01.3Z,2,REGULAR,steal,,[],1628378,,,1610612739,27,29,2025-02-21T01:13:04Z,2150000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
219,PT09M56.00S,2025-02-21T01:13:05.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,92.19776609724047,55.88235294117647,1610612739,27,31,2025-02-21T01:16:02Z,2160000,False,29.0,21.0,1,right,D. Mitchell running Layup (8 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,3.6,Made,,,,,,,8.0,,,,,,
220,PT09M44.00S,2025-02-21T01:13:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629661,7.046649145860711,4.901960784313726,1610612751,27,31,2025-02-21T01:13:19Z,2170000,False,225.0,14.0,1,left,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,22.59,Missed,,,,,,,,,,,,,
221,PT09M41.00S,2025-02-21T01:13:17.8Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,27,31,2025-02-21T01:13:19Z,2180000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,220.0,2.0,1.0,1.0,,,,,,,,,
222,PT09M38.00S,2025-02-21T01:13:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,89.56964520367937,94.36274509803921,1610612739,27,31,2025-02-21T01:16:46Z,2190000,False,222.0,46.0,1,right,MISS I. Okoro running 3PT,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,22.64,Missed,,,,,,,,,,,,,
223,PT09M37.00S,2025-02-21T01:13:23.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,27,31,2025-02-21T01:16:46Z,2200000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,222.0,5.0,2.0,3.0,,,,,,,,,
224,PT09M29.00S,2025-02-21T01:13:30.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,30.17411300919842,70.58823529411765,1610612751,27,31,2025-02-21T01:13:34Z,2210000,False,-103.0,231.0,1,left,MISS D. Russell 25' running pullup 3PT,[1626156],1610612751.0,BKN,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,25.3,Missed,,,,,,,,,,,,,
225,PT09M26.00S,2025-02-21T01:13:33.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,31,2025-02-21T01:13:34Z,2220000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,224.0,6.0,5.0,1.0,,,,,,,,,
226,PT09M19.00S,2025-02-21T01:13:40.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,92.06636005256242,95.09803921568627,1610612739,27,31,2025-02-21T01:13:45Z,2230000,False,225.0,22.0,1,right,MISS D. Mitchell 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,22.66,Missed,,,,,,,,,,,,,
227,PT09M18.00S,2025-02-21T01:13:41.7Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,27,31,2025-02-21T01:17:41Z,2240000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,,,,226.0,7.0,5.0,2.0,,,,,,,,,
228,PT09M17.00S,2025-02-21T01:13:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,93.24901445466492,43.13725490196079,1610612739,27,31,2025-02-21T01:17:53Z,2250000,False,-34.0,11.0,1,right,MISS E. Mobley putback Layup,[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,3.6,Missed,,,,,,,,,,,,,
229,PT09M16.00S,2025-02-21T01:13:46.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,27,31,2025-02-21T01:17:53Z,2260000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,228.0,6.0,3.0,3.0,,,,,,,,,
230,PT09M10.00S,2025-02-21T01:13:58.9Z,2,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,27,31,2025-02-21T01:14:16Z,2270000,False,,,0,,N. Claxton lost ball out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,lost ball,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,1162.0,,,,,,,,,,,,,,,,,1.0,,
231,PT09M10.00S,2025-02-21T01:14:03.8Z,2,REGULAR,substitution,out,[],1626156,,,1610612739,27,31,2025-02-21T01:14:13Z,2280000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M10.00S,2025-02-21T01:14:03.8Z,2,REGULAR,substitution,in,[],1630165,,,1610612739,27,31,2025-02-21T01:14:13Z,2290000,False,,,0,,SUB in: K. Hayes,[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M57.00S,2025-02-21T01:14:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,92.19776609724047,57.107843137254896,1610612739,27,31,2025-02-21T01:14:30Z,2300000,False,36.0,21.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,4.11,Missed,,,,,,,,,,,,,
234,PT08M54.00S,2025-02-21T01:14:29.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,27,31,2025-02-21T01:14:30Z,2310000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,
235,PT08M43.00S,2025-02-21T01:14:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,9.543363994743759,51.225490196078425,1610612751,29,31,2025-02-21T01:19:01Z,2320000,False,-6.0,37.0,1,left,T. Watford driving Layup (2 PTS) (N. Claxton 2 AST),"[1630570, 1629651]",1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,3.77,Made,,,,,,,2.0,N. Claxton,1629651.0,2.0,,,
237,PT08M30.00S,2025-02-21T01:14:52.6Z,2,REGULAR,3pt,Jump Shot,[],1629660,71.56701708278581,76.47058823529412,1610612739,29,34,2025-02-21T01:14:58Z,2340000,False,132.0,215.0,1,right,T. Jerome 25' 3PT pullup (6 PTS),[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,25.23,Made,,,,,,,6.0,,,,,,
238,PT08M29.00S,2025-02-21T01:14:57.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,29,34,2025-02-21T01:14:57Z,2350000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,29,34,2025-02-21T01:17:43Z,2360000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,29,34,2025-02-21T01:17:43Z,2370000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,29,34,2025-02-21T01:17:43Z,2380000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1629660,,,1610612751,29,34,2025-02-21T01:17:43Z,2390000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612751,29,34,2025-02-21T01:17:43Z,2400000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,out,[],1628378,,,1610612751,29,34,2025-02-21T01:17:43Z,2410000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1630553,,,1610612751,29,34,2025-02-21T01:17:43Z,2420000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,29,34,2025-02-21T01:17:43Z,2430000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,29,34,2025-02-21T01:17:43Z,2440000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1630241,,,1610612751,29,34,2025-02-21T01:17:43Z,2450000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1629636,,,1610612751,29,34,2025-02-21T01:17:43Z,2460000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M29.00S,2025-02-21T01:15:06.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612751,29,34,2025-02-21T01:17:43Z,2470000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M23.00S,2025-02-21T01:18:03.5Z,2,REGULAR,foul,offensive,[],1630549,,,1610612751,29,34,2025-02-21T01:18:25Z,2480000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1629636]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,1627963.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
253,PT08M23.00S,2025-02-21T01:18:03.5Z,2,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,29,34,2025-02-21T01:18:03Z,2500000,False,,,0,,D. Sharpe offensive foul TURNOVER (2 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,1627963.0,,,,,,,,,,,,,,,,,2.0,,
254,PT08M08.00S,2025-02-21T01:18:31.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,90.22667542706965,94.6078431372549,1610612739,29,34,2025-02-21T01:19:58Z,2510000,False,223.0,39.0,1,right,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,22.65,Missed,,,,,,,,,,,,,
255,PT08M05.00S,2025-02-21T01:18:34.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,29,34,2025-02-21T01:18:38Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,254.0,,,,,,,,,,,,
257,PT07M58.00S,2025-02-21T01:19:03.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629631,89.96386333771353,42.15686274509804,1610612739,29,34,2025-02-21T01:19:08Z,2540000,False,-39.0,42.0,1,right,MISS D. Hunter driving floating bank Shot,[1629631],1610612739.0,CLE,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.73,Missed,,,,,,,,,,,,,
258,PT07M54.00S,2025-02-21T01:19:07.0Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,29,34,2025-02-21T01:19:07Z,2550000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,257.0,5.0,4.0,1.0,,,,,,,,,
259,PT07M52.00S,2025-02-21T01:19:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612739,29,34,2025-02-21T01:19:18Z,2560000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630165, 1629631]",1610612751.0,BKN,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
261,PT07M52.00S,2025-02-21T01:19:37.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629631,,,1610612739,29,34,2025-02-21T01:19:37Z,2580000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
262,PT07M52.00S,2025-02-21T01:19:37.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,29,34,2025-02-21T01:19:37Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,
263,PT07M52.00S,2025-02-21T01:19:38.6Z,2,REGULAR,substitution,out,[],1629661,,,1610612739,29,34,2025-02-21T01:19:45Z,2600000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M52.00S,2025-02-21T01:19:38.6Z,2,REGULAR,substitution,in,[],1631213,,,1610612739,29,34,2025-02-21T01:19:45Z,2610000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M52.00S,2025-02-21T01:19:57.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629631,,,1610612739,29,35,2025-02-21T01:19:57Z,2620000,False,,,0,,D. Hunter Free Throw 2 of 2 (3 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,
266,PT07M28.00S,2025-02-21T01:20:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,9.017739816031538,43.872549019607845,1610612751,31,35,2025-02-21T01:20:27Z,2630000,False,31.0,32.0,1,left,K. Johnson driving finger roll Layup (8 PTS),[1630553],1610612751.0,BKN,driving finger roll,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.45,Made,,,,,,,8.0,,,,,,
267,PT07M16.00S,2025-02-21T01:20:34.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,76.69185282522996,58.08823529411765,1610612739,31,37,2025-02-21T01:20:39Z,2640000,False,40.0,167.0,1,right,D. Garland 17' turnaround Jump Shot (6 PTS),[1629636],1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,17.14,Made,,,,,,,6.0,,,,,,
268,PT07M01.00S,2025-02-21T01:20:53.2Z,2,REGULAR,foul,offensive,[],1630553,,,1610612751,31,37,2025-02-21T01:21:07Z,2650000,False,,,0,,K. Johnson offensive FOUL (1 PF),"[1630553, 1629636]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,1162.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
270,PT07M01.00S,2025-02-21T01:20:53.2Z,2,REGULAR,turnover,offensive foul,[],1630553,,,1610612751,31,37,2025-02-21T01:20:53Z,2670000,False,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,1162.0,,,,,,,,,,,,,,,,,2.0,,
