actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
172,PT11M07.00S,2024-12-08T21:14:06.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,67.23061760840999,46.32352941176471,1610612749,25,32,2024-12-08T21:14:12Z,1690000,False,-18.0,256.0,1,right,B. Portis 25' 3PT  (7 PTS) (D. Lillard 4 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.62,Made,,,,,,,,,,7.0,,D. Lillard,203081.0,4.0,,,,
174,PT10M50.00S,2024-12-08T21:14:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,15.719448094612352,42.15686274509804,1610612751,27,32,2024-12-08T21:14:27Z,1710000,False,39.0,95.0,1,left,N. Claxton 10' floating Jump Shot (6 PTS) (D. Schröder 2 AST),"[1629651, 203471]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,,,,,,,,,,6.0,,D. Schröder,203471.0,2.0,,,,
176,PT10M40.00S,2024-12-08T21:14:37.1Z,2,REGULAR,foul,personal,[],1629651,,,1610612749,27,32,2024-12-08T21:14:42Z,1730000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 201572]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,2530.0,1.0,0.0,Lopez,201572.0,,,,,,,,,
179,PT10M23.00S,2024-12-08T21:15:33.6Z,2,REGULAR,3pt,Jump Shot,[],203081,56.84954007884363,17.647058823529413,1610612749,27,32,2024-12-08T21:16:19Z,1760000,False,-162.0,353.0,1,right,MISS D. Lillard 38' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,38.84,Missed,,,,,,,,,,,,,,,,,,
180,PT10M19.00S,2024-12-08T21:15:37.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612751,27,32,2024-12-08T21:15:42Z,1770000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT10M09.00S,2024-12-08T21:15:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,10.85742444152431,36.76470588235294,1610612751,29,32,2024-12-08T21:15:51Z,1780000,False,66.0,50.0,1,left,T. Watford 8' turnaround bank Jump Shot (4 PTS) (N. Claxton 1 AST),"[1630570, 1629651]",1610612751.0,BKN,turnaround bank,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,8.27,Made,,,,,,,,,,4.0,,N. Claxton,1629651.0,1.0,,,,
183,PT09M57.00S,2024-12-08T21:16:02.6Z,2,REGULAR,violation,kicked ball,[],203471,,,1610612749,29,32,2024-12-08T21:16:07Z,1800000,False,,,0,,D. Schröder kicked ball VIOLATION,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
185,PT09M57.00S,2024-12-08T21:16:28.6Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612749,29,32,2024-12-08T21:16:59Z,1820000,False,,,0,,TEAM foul technical,[],1610612749.0,MIL,delay,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,
186,PT09M57.00S,2024-12-08T21:16:38.7Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612749,29,32,2024-12-08T21:16:38Z,1830000,False,,,0,,MISS D. Schröder technical Free Throw 1 of 1,[203471],1610612751.0,BKN,technical,,,Schröder,D. Schröder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2024-12-08T21:16:38.7Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612749,29,32,2024-12-08T21:16:38Z,1840000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,
188,PT09M43.00S,2024-12-08T21:17:04.7Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,29,32,2024-12-08T21:17:15Z,1850000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1629651]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Claxton,1629651.0,,
189,PT09M43.00S,2024-12-08T21:17:04.7Z,2,REGULAR,steal,,[],1629651,,,1610612751,29,32,2024-12-08T21:17:06Z,1860000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M37.00S,2024-12-08T21:17:10.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203471,3.4986859395532193,98.0392156862745,1610612751,29,32,2024-12-08T21:17:17Z,1870000,False,-240.0,-20.0,1,left,MISS D. Schröder 24' running 3PT,[203471],1610612751.0,BKN,running,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,24.1,Missed,,,,,,,,,,,,,,,,,,
191,PT09M34.00S,2024-12-08T21:17:13.6Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,29,32,2024-12-08T21:17:13Z,1880000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,190.0,3.0,3.0,0.0,,,,,,,,,,,,,,
192,PT09M28.00S,2024-12-08T21:17:17.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,72.7496714848883,18.137254901960784,1610612749,29,35,2024-12-08T21:18:22Z,1890000,False,-159.0,204.0,1,right,G. Trent Jr. 25' 3PT running (8 PTS) (D. Lillard 5 AST),"[1629018, 203081]",1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.86,Made,,,,,,,,,,8.0,,D. Lillard,203081.0,5.0,,,,
194,PT08M58.00S,2024-12-08T21:17:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,11.12023653088042,56.127450980392155,1610612751,29,35,2024-12-08T21:19:04Z,1910000,False,-31.0,52.0,1,left,MISS N. Claxton 6' driving floating Shot,[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
195,PT08M56.00S,2024-12-08T21:17:54.1Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,29,35,2024-12-08T21:19:04Z,1920000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,3.0,1.0,2.0,,,,,,,,,,,,,,
196,PT08M56.00S,2024-12-08T21:17:54.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,31,35,2024-12-08T21:19:21Z,1930000,False,0.0,0.0,1,left,N. Claxton tip Layup (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,8.0,,,,,,,,
197,PT08M43.00S,2024-12-08T21:18:07.4Z,2,REGULAR,foul,personal,[],1630570,,,1610612749,31,35,2024-12-08T21:18:10Z,1940000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 203081]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
199,PT08M43.00S,2024-12-08T21:18:14.5Z,2,REGULAR,substitution,out,[],1629003,,,1610612749,31,35,2024-12-08T21:18:21Z,1960000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M43.00S,2024-12-08T21:18:14.5Z,2,REGULAR,substitution,out,[],203471,,,1610612749,31,35,2024-12-08T21:18:21Z,1970000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M43.00S,2024-12-08T21:18:14.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612749,31,35,2024-12-08T21:18:21Z,1980000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M43.00S,2024-12-08T21:18:14.5Z,2,REGULAR,substitution,in,[],1627732,,,1610612749,31,35,2024-12-08T21:18:21Z,1990000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M28.00S,2024-12-08T21:18:41.9Z,2,REGULAR,3pt,Jump Shot,[],203081,68.15045992115637,34.80392156862745,1610612749,31,35,2024-12-08T21:18:47Z,2000000,False,-76.0,247.0,1,right,MISS D. Lillard 25' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
204,PT08M26.00S,2024-12-08T21:18:44.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,31,35,2024-12-08T21:18:44Z,2010000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,
205,PT08M12.00S,2024-12-08T21:18:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,6.915243101182654,44.11764705882353,1610612751,31,35,2024-12-08T21:20:09Z,2020000,False,29.0,13.0,1,left,MISS J. Wilson driving Layup - blocked,"[1630592, 1626171]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
206,PT08M12.00S,2024-12-08T21:18:58.5Z,2,REGULAR,block,,[],1626171,,,1610612751,31,35,2024-12-08T21:19:01Z,2030000,False,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M09.00S,2024-12-08T21:19:01.5Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,31,35,2024-12-08T21:19:02Z,2040000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,205.0,1.0,0.0,1.0,,,,,,,,,,,,,,
208,PT08M05.00S,2024-12-08T21:19:05.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629651,13.748357424441524,48.529411764705884,1610612751,31,35,2024-12-08T21:19:10Z,2050000,False,7.0,77.0,1,left,MISS N. Claxton 7' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
210,PT08M01.00S,2024-12-08T21:19:09.6Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,31,35,2024-12-08T21:19:10Z,2070000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT07M48.00S,2024-12-08T21:19:21.8Z,2,REGULAR,3pt,Jump Shot,[],201572,66.04796320630749,31.61764705882353,1610612749,31,35,2024-12-08T21:19:26Z,2080000,False,-92.0,267.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,28.2,Missed,,,,,,,,,,,,,,,,,,
212,PT07M46.00S,2024-12-08T21:19:23.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,35,2024-12-08T21:19:26Z,2090000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,211.0,4.0,2.0,2.0,,,,,,,,,,,,,,
213,PT07M32.00S,2024-12-08T21:19:37.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,13.091327201051248,37.00980392156863,1610612751,33,35,2024-12-08T21:21:59Z,2100000,False,65.0,71.0,1,left,N. Claxton 9' driving Hook (10 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,9.6,Made,,,,,,,,,,10.0,,C. Johnson,1629661.0,1.0,,,,
215,PT07M15.00S,2024-12-08T21:19:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612749,33,35,2024-12-08T21:20:04Z,2120000,False,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612749.0,MIL,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,,,,,,1.0,,,,,,,
216,PT07M15.00S,2024-12-08T21:20:00.7Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,33,35,2024-12-08T21:20:09Z,2130000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M15.00S,2024-12-08T21:20:00.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,33,35,2024-12-08T21:20:09Z,2140000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M15.00S,2024-12-08T21:20:00.7Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,33,35,2024-12-08T21:20:09Z,2150000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M15.00S,2024-12-08T21:20:00.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,33,35,2024-12-08T21:20:09Z,2160000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M01.00S,2024-12-08T21:20:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629661,2.9730617608409986,85.5392156862745,1610612751,35,35,2024-12-08T21:20:34Z,2170000,False,-178.0,-25.0,1,left,C. Johnson 17' step back Jump Shot (5 PTS),[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left,17.94,Made,,,,,,,,,,5.0,,,,,,,,
221,PT06M47.00S,2024-12-08T21:20:43.3Z,2,REGULAR,turnover,lost ball,[],203081,,,1610612749,35,35,2024-12-08T21:20:47Z,2180000,False,,,0,,D. Lillard lost ball TURNOVER (3 TO),"[203081, 1630549]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,3.0,,,,Sharpe,1630549.0,,
222,PT06M47.00S,2024-12-08T21:20:43.3Z,2,REGULAR,steal,,[],1630549,,,1610612751,35,35,2024-12-08T21:20:46Z,2190000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
223,PT06M41.00S,2024-12-08T21:20:49.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630549,6.1268068331143235,49.01960784313725,1610612751,35,35,2024-12-08T21:21:23Z,2200000,False,5.0,5.0,1,left,MISS D. Sharpe running Layup,[1630549],1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
224,PT06M38.00S,2024-12-08T21:20:52.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,35,35,2024-12-08T21:20:54Z,2210000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,,
225,PT06M19.00S,2024-12-08T21:21:10.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,89.43823915900131,77.94117647058823,1610612749,35,37,2024-12-08T21:21:17Z,2220000,False,140.0,47.0,1,right,B. Portis 14' Jump Shot (9 PTS) (T. Prince 1 AST),"[1626171, 1627752]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,14.73,Made,,,,,,,,,,9.0,,T. Prince,1627752.0,1.0,,,,
227,PT06M03.00S,2024-12-08T21:21:30.9Z,2,REGULAR,foul,offensive,[],1627732,,,1610612751,35,37,2024-12-08T21:21:36Z,2240000,False,,,0,,B. Simmons offensive FOUL (1 PF),"[1627732, 1627752]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,2005.0,1.0,0.0,Prince,1627752.0,,,,,,,,,
229,PT06M03.00S,2024-12-08T21:21:30.9Z,2,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,35,37,2024-12-08T21:21:30Z,2260000,False,,,0,,B. Simmons offensive foul TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,2005.0,,,,,,1.0,,,,,,,
230,PT06M03.00S,2024-12-08T21:21:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,37,2024-12-08T21:21:37Z,2270000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,out,[],1630592,,,1610612749,35,37,2024-12-08T21:24:07Z,2280000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,35,37,2024-12-08T21:24:07Z,2290000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,35,37,2024-12-08T21:24:07Z,2300000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,in,[],1630553,,,1610612749,35,37,2024-12-08T21:24:07Z,2310000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,35,37,2024-12-08T21:24:07Z,2320000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M03.00S,2024-12-08T21:21:44.9Z,2,REGULAR,substitution,in,[],203507,,,1610612749,35,37,2024-12-08T21:24:07Z,2330000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M47.00S,2024-12-08T21:24:49.8Z,2,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612749,35,37,2024-12-08T21:25:00Z,2340000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Lillard 2 FT),"[1630553, 203081]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2530.0,2.0,0.0,Lillard,203081.0,,,,,,,,,
239,PT05M47.00S,2024-12-08T21:25:15.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612749,35,38,2024-12-08T21:25:36Z,2360000,False,,,0,,D. Lillard Free Throw 1 of 2 (4 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
240,PT05M47.00S,2024-12-08T21:25:15.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612749,35,38,2024-12-08T21:25:36Z,2370000,False,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT05M45.00S,2024-12-08T21:25:17.8Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,35,38,2024-12-08T21:25:36Z,2380000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,,
242,PT05M32.00S,2024-12-08T21:25:48.3Z,2,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,35,38,2024-12-08T21:25:52Z,2390000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (2 TO),[1627732],1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,202007.0,,,,,,2.0,,,,,,,
243,PT05M24.00S,2024-12-08T21:26:01.4Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612749,35,38,2024-12-08T21:26:08Z,2400000,False,,,0,,D. Lillard bad pass TURNOVER (4 TO),"[203081, 1630549]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,4.0,,,,Sharpe,1630549.0,,
244,PT05M24.00S,2024-12-08T21:26:01.4Z,2,REGULAR,steal,,[],1630549,,,1610612751,35,38,2024-12-08T21:26:03Z,2410000,False,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
245,PT05M17.00S,2024-12-08T21:26:07.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630553,6.783837056504599,47.05882352941176,1610612751,35,38,2024-12-08T21:26:14Z,2420000,False,15.0,11.0,1,left,MISS K. Johnson running DUNK,[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
246,PT05M16.00S,2024-12-08T21:26:08.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,35,38,2024-12-08T21:26:14Z,2430000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,245.0,,,,,,,,,,,,,,,,,
248,PT05M16.00S,2024-12-08T21:26:15.2Z,2,REGULAR,substitution,out,[],1630553,,,1610612749,35,38,2024-12-08T21:26:21Z,2450000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M16.00S,2024-12-08T21:26:15.2Z,2,REGULAR,substitution,in,[],203471,,,1610612749,35,38,2024-12-08T21:26:21Z,2460000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M57.00S,2024-12-08T21:26:50.8Z,2,REGULAR,turnover,3-second-violation,[],203507,,,1610612749,35,38,2024-12-08T21:27:01Z,2470000,False,,,0,,G. Antetokounmpo 3-second-violation TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,1.0,,,,,,,
251,PT04M57.00S,2024-12-08T21:26:55.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612751,35,38,2024-12-08T21:26:59Z,2480000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M57.00S,2024-12-08T21:26:55.3Z,2,REGULAR,substitution,in,[],203114,,,1610612751,35,38,2024-12-08T21:26:59Z,2490000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M42.00S,2024-12-08T21:27:21.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203471,21.107095926412615,50.0,1610612751,37,38,2024-12-08T21:27:26Z,2500000,False,0.0,146.0,1,left,D. Schröder 14' pullup Jump Shot (9 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,14.59,Made,,,,,,,,,,9.0,,,,,,,,
254,PT04M23.00S,2024-12-08T21:27:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,87.46714848883047,38.48039215686275,1610612749,37,40,2024-12-08T21:27:42Z,2510000,False,-58.0,65.0,1,right,B. Lopez 8' driving floating Jump Shot (3 PTS) (D. Lillard 6 AST),"[201572, 203081]",1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,8.71,Made,,,,,,,,,,3.0,,D. Lillard,203081.0,6.0,,,,
256,PT04M13.00S,2024-12-08T21:27:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630549,11.777266754270697,50.0,1610612751,39,40,2024-12-08T21:27:57Z,2530000,False,0.0,58.0,1,left,D. Sharpe floating Jump Shot (2 PTS) (D. Schröder 3 AST),"[1630549, 203471]",1610612751.0,BKN,floating,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,2.0,,D. Schröder,203471.0,3.0,,,,
258,PT04M00.00S,2024-12-08T21:28:06.3Z,2,REGULAR,foul,personal,[],1630549,,,1610612749,39,40,2024-12-08T21:28:17Z,2550000,False,,,0,,D. Sharpe personal FOUL (1 PF),"[1630549, 203507]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,2005.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
