actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
353,PT10M58.00S,2024-11-20T01:55:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,92.9862023653088,50.98039215686274,1610612766,57,59,2024-11-20T01:55:50Z,3430000,False,5.0,13.0,1,right,MISS G. Williams Layup,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.43,Missed,,,,,,,,,,,,,
354,PT10M55.00S,2024-11-20T01:55:48.9Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,57,59,2024-11-20T01:55:48Z,3440000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,353.0,2.0,2.0,0.0,,
355,PT10M49.00S,2024-11-20T01:55:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630592,26.49474375821288,82.1078431372549,1610612751,60,59,2024-11-20T01:56:00Z,3450000,False,-161.0,197.0,1,left,J. Wilson 25' 3PT  (11 PTS) (D. Schröder 8 AST),"[1630592, 203471]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,25.38,Made,11.0,D. Schröder,203471.0,8.0,,,,,,,,,
357,PT10M27.00S,2024-11-20T01:56:17.9Z,3,REGULAR,turnover,lost ball,[],1628970,,,1610612766,60,59,2024-11-20T01:56:23Z,3470000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1627827]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,,,,
358,PT10M27.00S,2024-11-20T01:56:17.9Z,3,REGULAR,steal,,[],1627827,,,1610612751,60,59,2024-11-20T01:56:20Z,3480000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
359,PT10M24.00S,2024-11-20T01:56:25.3Z,3,REGULAR,foul,offensive,[],1630592,,,1610612751,60,59,2024-11-20T01:56:55Z,3490000,False,,,0,,J. Wilson charge offensive FOUL (1 PF),"[1630592, 1641706]",1610612751.0,BKN,charge,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,202058.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
361,PT10M24.00S,2024-11-20T01:56:25.3Z,3,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,60,59,2024-11-20T01:56:25Z,3510000,False,,,0,,J. Wilson offensive foul TURNOVER (1 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,202058.0,,,,,,,,,,,1.0,,,,,,,,
362,PT10M11.00S,2024-11-20T01:56:55.0Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612766,60,59,2024-11-20T01:57:16Z,3520000,False,,,0,,D. Schröder shooting personal FOUL (2 PF) (Williams 2 FT),"[203471, 1629684]",1610612751.0,BKN,shooting,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
364,PT10M11.00S,2024-11-20T01:57:18.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,60,59,2024-11-20T01:57:27Z,3540000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,,,,,,,
365,PT10M11.00S,2024-11-20T01:57:35.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629684,,,1610612766,60,60,2024-11-20T01:57:35Z,3550000,False,,,0,,G. Williams Free Throw 1 of 2 (9 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
366,PT10M11.00S,2024-11-20T01:57:52.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629684,,,1610612766,60,61,2024-11-20T01:57:52Z,3560000,False,,,0,,G. Williams Free Throw 2 of 2 (10 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
367,PT09M57.00S,2024-11-20T01:58:11.2Z,3,REGULAR,2pt,Jump Shot,[],1629661,23.47240473061761,27.941176470588236,1610612751,62,61,2024-11-20T01:58:19Z,3570000,False,110.0,168.0,1,left,C. Johnson 20' pullup Jump Shot (18 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,20.11,Made,18.0,,,,,,,,,,,,
373,PT09M37.00S,2024-11-20T01:58:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,89.04402102496715,52.94117647058824,1610612766,62,61,2024-11-20T02:00:21Z,3575000,False,15.0,50.0,1,right,MISS G. Williams driving Layup - blocked,"[1629684, 203471]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.26,Missed,,,,,,,,,,,,Schröder,203471.0
374,PT09M37.00S,2024-11-20T01:58:20.9Z,3,REGULAR,block,,[],203471,,,1610612766,62,61,2024-11-20T02:00:21Z,3577500,False,,,0,,D. Schröder BLOCK (2 BLK),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT09M37.00S,2024-11-20T01:58:20.9Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,62,61,2024-11-20T02:00:21Z,3578750,False,,,0,,D. Schröder REBOUND (Off:0 Def:3),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,373.0,3.0,3.0,0.0,,
370,PT09M31.00S,2024-11-20T01:58:36.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627732,6.1268068331143235,50.49019607843137,1610612751,64,61,2024-11-20T02:15:37Z,3600000,False,-2.0,5.0,1,left,B. Simmons running DUNK (6 PTS) (D. Schröder 9 AST),"[1627732, 203471]",1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,0.57,Made,6.0,D. Schröder,203471.0,9.0,,,,,,,,,
372,PT09M31.00S,2024-11-20T01:58:41.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,64,61,2024-11-20T01:58:41Z,3620000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M07.00S,2024-11-20T02:02:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,84.31340341655716,43.13725490196079,1610612766,64,63,2024-11-20T02:02:17Z,3630000,False,-34.0,95.0,1,right,B. Miller 10' driving floating Jump Shot (17 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.1,Made,17.0,,,,,,,,,,,,
378,PT08M40.00S,2024-11-20T02:02:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,18.478975032851512,41.42156862745098,1610612751,66,63,2024-11-20T02:02:44Z,3640000,False,43.0,121.0,1,left,C. Johnson 12' pullup Jump Shot (20 PTS) (B. Simmons 4 AST),"[1629661, 1627732]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.86,Made,20.0,B. Simmons,1627732.0,4.0,,,,,,,,,
380,PT08M28.00S,2024-11-20T02:02:49.1Z,3,REGULAR,turnover,bad pass,[],1630182,,,1610612766,66,63,2024-11-20T02:02:55Z,3660000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630182, 203471]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,3.0,Schröder,203471.0,,,,,,
381,PT08M28.00S,2024-11-20T02:02:49.1Z,3,REGULAR,steal,,[],203471,,,1610612751,66,63,2024-11-20T04:21:06Z,3670000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
382,PT08M24.00S,2024-11-20T02:02:53.1Z,3,REGULAR,turnover,bad pass,[],1627732,,,1610612751,66,63,2024-11-20T02:02:57Z,3680000,False,,,0,,B. Simmons bad pass TURNOVER (3 TO),"[1627732, 1641706]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,3.0,Miller,1641706.0,,,,,,
383,PT08M24.00S,2024-11-20T02:02:53.1Z,3,REGULAR,steal,,[],1641706,,,1610612766,66,63,2024-11-20T02:02:55Z,3690000,False,,,0,,B. Miller STEAL (3 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
384,PT08M20.00S,2024-11-20T02:02:57.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,65.1281208935611,52.69607843137255,1610612766,66,63,2024-11-20T02:03:06Z,3700000,False,13.0,275.0,1,right,MISS L. Ball 27' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,27.56,Missed,,,,,,,,,,,,,
385,PT08M17.00S,2024-11-20T02:03:00.4Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612766,66,63,2024-11-20T02:03:00Z,3710000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,384.0,3.0,2.0,1.0,,
386,PT08M13.00S,2024-11-20T02:03:04.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641706,91.80354796320631,2.941176470588235,1610612766,66,63,2024-11-20T02:03:09Z,3720000,False,-235.0,25.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,23.66,Missed,,,,,,,,,,,,,
387,PT08M13.00S,2024-11-20T02:03:04.3Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,66,63,2024-11-20T02:03:09Z,3730000,False,,,0,,D. Schröder REBOUND (Off:0 Def:4),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,386.0,4.0,4.0,0.0,,
388,PT08M08.00S,2024-11-20T02:03:14.6Z,3,REGULAR,foul,personal,[],1630182,,,1610612751,66,63,2024-11-20T02:03:26Z,3740000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1627732]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,1629183.0,2.0,0.0,Simmons,1627732.0,,,,,,,,,,,,,,,
391,PT08M08.00S,2024-11-20T02:06:01.2Z,3,REGULAR,foul,technical,[],1627732,,,1610612751,66,63,2024-11-20T02:07:08Z,3770000,False,,,0,,B. Simmons double technical FOUL (1 Tech),[1627732],1610612751.0,BKN,double,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,202058.0,1.0,1.0,,,,,,,,,,,,,,,,,
392,PT08M08.00S,2024-11-20T02:06:01.2Z,3,REGULAR,foul,technical,[],1641706,,,1610612751,66,63,2024-11-20T02:06:12Z,3780000,False,,,0,,B. Miller double technical FOUL (1 Tech),[1641706],1610612766.0,CHA,double,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,202058.0,2.0,1.0,,,,,,,,,,,,,,,,,
393,PT07M54.00S,2024-11-20T02:07:08.5Z,3,REGULAR,3pt,Jump Shot,[],203471,31.882391590013142,50.0,1610612751,69,63,2024-11-20T02:07:13Z,3790000,False,0.0,247.0,1,left,D. Schröder 24' 3PT  (5 PTS) (C. Johnson 4 AST),"[203471, 1629661]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,24.72,Made,5.0,C. Johnson,1629661.0,4.0,,,,,,,,,
395,PT07M41.00S,2024-11-20T02:07:23.9Z,3,REGULAR,foul,offensive,[],1630163,,,1610612766,69,63,2024-11-20T02:07:33Z,3810000,False,,,0,,L. Ball offensive FOUL (3 PF),"[1630163, 203471]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1629183.0,3.0,0.0,Schröder,203471.0,,,,,,,,,,,,,,,
397,PT07M41.00S,2024-11-20T02:07:23.9Z,3,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,69,63,2024-11-20T02:07:23Z,3830000,False,,,0,,L. Ball offensive foul TURNOVER (3 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1629183.0,,,,,,,,,,,3.0,,,,,,,,
398,PT07M41.00S,2024-11-20T02:07:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,69,63,2024-11-20T02:07:41Z,3840000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M41.00S,2024-11-20T02:09:50.4Z,3,REGULAR,substitution,out,[],1630163,,,1610612751,69,63,2024-11-20T02:10:30Z,3860000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M41.00S,2024-11-20T02:09:50.4Z,3,REGULAR,substitution,in,[],1630544,,,1610612751,69,63,2024-11-20T02:10:30Z,3870000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M26.00S,2024-11-20T02:10:49.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,31.882391590013142,57.107843137254896,1610612751,72,63,2024-11-20T02:10:54Z,3880000,False,-36.0,247.0,1,left,C. Johnson 24' 3PT pullup (23 PTS) (B. Simmons 5 AST),"[1629661, 1627732]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,24.97,Made,23.0,B. Simmons,1627732.0,5.0,,,,,,,,,
404,PT07M18.00S,2024-11-20T02:11:00.1Z,3,REGULAR,foul,personal,[],1627732,,,1610612766,72,63,2024-11-20T02:11:11Z,3900000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 1629684]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,1626301.0,2.0,1.0,Williams,1629684.0,,,,,,,,,,,,,,,
406,PT07M18.00S,2024-11-20T02:11:07.0Z,3,REGULAR,substitution,out,[],203471,,,1610612766,72,63,2024-11-20T02:11:17Z,3920000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M18.00S,2024-11-20T02:11:07.0Z,3,REGULAR,substitution,in,[],1630570,,,1610612766,72,63,2024-11-20T02:11:17Z,3930000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M18.00S,2024-11-20T02:11:33.7Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612766,72,63,2024-11-20T02:11:42Z,3950000,False,,,0,,TEAM foul technical,[],1610612751.0,BKN,delay,,,,,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
410,PT07M18.00S,2024-11-20T02:11:44.1Z,3,REGULAR,freethrow,1 of 1,[],1630544,,,1610612766,72,63,2024-11-20T02:11:44Z,3960000,False,,,0,,MISS T. Mann technical Free Throw 1 of 1,[1630544],1610612766.0,CHA,technical,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
411,PT07M18.00S,2024-11-20T02:11:44.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,72,63,2024-11-20T02:11:44Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,,,,,
412,PT07M06.00S,2024-11-20T02:12:08.5Z,3,REGULAR,2pt,Jump Shot,[],1628970,76.5604467805519,40.931372549019606,1610612766,72,63,2024-11-20T02:12:13Z,3980000,False,-45.0,168.0,1,right,MISS M. Bridges 17' turnaround Shot,[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,17.38,Missed,,,,,,,,,,,,,
413,PT07M02.00S,2024-11-20T02:12:12.5Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612766,72,63,2024-11-20T02:12:13Z,3990000,False,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,412.0,5.0,3.0,2.0,,
414,PT06M53.00S,2024-11-20T02:12:21.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,76.95466491458606,9.558823529411764,1610612766,72,63,2024-11-20T02:12:26Z,4000000,False,-202.0,164.0,1,right,MISS J. Green 26' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,26.04,Missed,,,,,,,,,,,,,
415,PT06M49.00S,2024-11-20T02:12:25.1Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,72,63,2024-11-20T02:12:26Z,4010000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,414.0,3.0,2.0,1.0,,
416,PT06M40.00S,2024-11-20T02:12:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.1268068331143235,47.05882352941176,1610612751,74,63,2024-11-20T02:12:38Z,4020000,False,15.0,5.0,1,left,C. Johnson driving Layup (25 PTS) (D. Finney-Smith 2 AST),"[1629661, 1627827]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,1.56,Made,25.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,
418,PT06M26.00S,2024-11-20T02:12:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.80354796320631,53.92156862745098,1610612766,74,63,2024-11-20T02:12:56Z,4040000,False,20.0,25.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 1627732]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,3.14,Missed,,,,,,,,,,,,Simmons,1627732.0
419,PT06M26.00S,2024-11-20T02:12:49.7Z,3,REGULAR,block,,[],1627732,,,1610612766,74,63,2024-11-20T02:12:52Z,4050000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT06M26.00S,2024-11-20T02:12:49.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,74,63,2024-11-20T02:12:56Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,418.0,,,,,
422,PT06M26.00S,2024-11-20T02:13:14.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,74,63,2024-11-20T02:13:14Z,4080000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,out,[],1627827,,,1610612766,74,63,2024-11-20T02:15:42Z,4100000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,out,[],1629684,,,1610612766,74,63,2024-11-20T02:15:42Z,4110000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,74,63,2024-11-20T02:15:42Z,4120000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,in,[],1630533,,,1610612766,74,63,2024-11-20T02:15:42Z,4130000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,74,63,2024-11-20T02:15:42Z,4140000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M26.00S,2024-11-20T02:14:32.9Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,74,63,2024-11-20T02:15:42Z,4150000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M19.00S,2024-11-20T02:16:06.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,67.36202365308804,47.794117647058826,1610612766,74,66,2024-11-20T02:16:12Z,4160000,False,-11.0,254.0,1,right,T. Mann 25' 3PT step back (6 PTS),[1630544],1610612766.0,CHA,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,25.45,Made,6.0,,,,,,,,,,,,
431,PT05M56.00S,2024-11-20T02:16:33.8Z,3,REGULAR,foul,offensive,[],1630592,,,1610612751,74,66,2024-11-20T02:16:45Z,4170000,False,,,0,,J. Wilson offensive FOUL (2 PF),"[1630592, 1630182]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,1629183.0,2.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
433,PT05M56.00S,2024-11-20T02:16:33.8Z,3,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,74,66,2024-11-20T02:16:33Z,4190000,False,,,0,,J. Wilson offensive foul TURNOVER (2 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,1629183.0,,,,,,,,,,,2.0,,,,,,,,
434,PT05M44.00S,2024-11-20T02:16:59.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,74.98357424441524,84.06862745098039,1610612766,74,69,2024-11-20T02:17:12Z,4200000,False,170.0,183.0,1,right,M. Bridges 24' 3PT  (15 PTS) (C. Martin 1 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,24.98,Made,15.0,C. Martin,1628998.0,1.0,,,,,,,,,
436,PT05M23.00S,2024-11-20T02:17:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,6.1268068331143235,47.30392156862745,1610612751,74,69,2024-11-20T02:17:26Z,4220000,False,13.0,5.0,1,left,MISS B. Simmons reverse Layup,[1627732],1610612751.0,BKN,reverse,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,1.44,Missed,,,,,,,,,,,,,
437,PT05M20.00S,2024-11-20T02:17:23.3Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612766,74,69,2024-11-20T02:17:26Z,4230000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,436.0,1.0,1.0,0.0,,
438,PT05M12.00S,2024-11-20T02:17:31.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,67.49342969776609,56.127450980392155,1610612766,74,69,2024-11-20T02:21:37Z,4240000,False,31.0,253.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,25.49,Missed,,,,,,,,,,,,,
439,PT05M09.00S,2024-11-20T02:17:34.0Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,74,69,2024-11-20T02:17:36Z,4250000,False,,,0,,B. Simmons REBOUND (Off:3 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,438.0,7.0,4.0,3.0,,
440,PT05M06.00S,2024-11-20T02:17:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,31.750985545335087,23.03921568627451,1610612751,74,69,2024-11-20T02:22:28Z,4260000,False,135.0,246.0,1,left,MISS C. Johnson 28' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,28.05,Missed,,,,,,,,,,,,,
441,PT05M01.00S,2024-11-20T02:17:42.6Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,74,69,2024-11-20T02:17:42Z,4270000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,440.0,4.0,2.0,2.0,,
442,PT04M49.00S,2024-11-20T02:17:54.1Z,3,REGULAR,turnover,bad pass,[],1630544,,,1610612766,74,69,2024-11-20T02:20:38Z,4280000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 1630570]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Watford,1630570.0,,,,,,
443,PT04M49.00S,2024-11-20T02:17:54.1Z,3,REGULAR,steal,,[],1630570,,,1610612751,74,69,2024-11-20T02:20:29Z,4290000,False,,,0,,T. Watford STEAL (1 STL),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT04M41.00S,2024-11-20T02:18:02.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630570,27.808804204993432,22.54901960784314,1610612751,74,69,2024-11-20T02:18:06Z,4300000,False,137.0,209.0,1,left,MISS T. Watford 25' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,25.0,Missed,,,,,,,,,,,,,
