actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
84,PT05M03.00S,2025-01-25T23:24:37.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,8,12,2025-01-25T23:24:39Z,830000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,83.0,5.0,4.0,1.0
85,PT04M58.00S,2025-01-25T23:24:44.6Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612748,8,12,2025-01-25T23:24:58Z,840000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Herro 2 FT),"[1630533, 1629639]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
87,PT04M58.00S,2025-01-25T23:25:15.2Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,8,13,2025-01-25T23:25:15Z,860000,False,,,0,,T. Herro Free Throw 1 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
88,PT04M58.00S,2025-01-25T23:25:15.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612748,8,13,2025-01-25T23:25:21Z,870000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2025-01-25T23:25:15.8Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,8,13,2025-01-25T23:25:21Z,880000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M58.00S,2025-01-25T23:25:15.8Z,1,REGULAR,substitution,in,[],1630549,,,1610612748,8,13,2025-01-25T23:25:21Z,890000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M58.00S,2025-01-25T23:25:15.8Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,8,13,2025-01-25T23:25:21Z,900000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M58.00S,2025-01-25T23:25:37.7Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,8,14,2025-01-25T23:25:37Z,910000,False,,,0,,T. Herro Free Throw 2 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
95,PT04M44.00S,2025-01-25T23:25:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,89.56964520367937,52.20588235294118,1610612751,8,14,2025-01-25T23:25:56Z,920000,False,11.0,46.0,1,right,MISS J. Wilson driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
96,PT04M42.00S,2025-01-25T23:25:54.2Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,8,14,2025-01-25T23:25:56Z,930000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,95.0,1.0,1.0,0.0
97,PT04M33.00S,2025-01-25T23:26:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.040078843626807,53.92156862745098,1610612748,8,14,2025-01-25T23:26:07Z,940000,False,-20.0,61.0,1,left,MISS B. Adebayo 6' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
98,PT04M31.00S,2025-01-25T23:26:05.1Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,8,14,2025-01-25T23:26:07Z,950000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,97.0,1.0,1.0,0.0
99,PT04M28.00S,2025-01-25T23:26:11.3Z,1,REGULAR,violation,kicked ball,[],1631170,,,1610612751,8,14,2025-01-25T23:26:18Z,960000,False,,,0,,J. Jaquez Jr. kicked ball VIOLATION,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,200833.0,,,,,,,,,,,,,
100,PT04M28.00S,2025-01-25T23:26:14.1Z,1,REGULAR,substitution,out,[],1630592,,,1610612751,8,14,2025-01-25T23:26:18Z,970000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M28.00S,2025-01-25T23:26:14.1Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,8,14,2025-01-25T23:26:18Z,980000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M28.00S,2025-01-25T23:26:31.6Z,1,REGULAR,turnover,out-of-bounds,[],1641787,,,1610612751,8,14,2025-01-25T23:26:52Z,990000,False,,,0,,T. Evbuomwan bad pass out-of-bounds TURNOVER (1 TO),[1641787],1610612751.0,BKN,bad pass,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,16-24 Left,,,,,,,200833.0,,,,,1.0,,,,,,,,
103,PT04M19.00S,2025-01-25T23:26:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,6.652431011826544,56.372549019607845,1610612748,8,16,2025-01-25T23:27:01Z,1000000,False,-32.0,10.0,1,left,T. Herro driving Layup (8 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.34,Made,8.0,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2025-01-25T23:27:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,90.22667542706965,53.18627450980392,1610612751,10,16,2025-01-25T23:27:09Z,1010000,False,16.0,39.0,1,right,K. Johnson driving floating bank Jump Shot (2 PTS),[1630553],1610612751.0,BKN,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,4.25,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M59.00S,2025-01-25T23:27:15.6Z,1,REGULAR,foul,personal,[],1630533,,,1610612748,10,16,2025-01-25T23:27:29Z,1020000,False,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 1629639]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right,,,,,,,200833.0,2.0,0.0,Herro,1629639.0,,,,,,,,,
107,PT03M42.00S,2025-01-25T23:27:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.302890932982917,48.529411764705884,1610612748,10,16,2025-01-25T23:29:25Z,1040000,False,7.0,63.0,1,left,MISS B. Adebayo 6' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
108,PT03M38.00S,2025-01-25T23:27:55.7Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,10,16,2025-01-25T23:27:57Z,1050000,False,,,0,,T. Martin REBOUND (Off:0 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,107.0,2.0,2.0,0.0
109,PT03M22.00S,2025-01-25T23:28:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,75.90341655716163,85.29411764705883,1610612751,10,16,2025-01-25T23:28:16Z,1060000,False,176.0,174.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2025-01-25T23:28:14.3Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,10,16,2025-01-25T23:28:14Z,1070000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,109.0,1.0,0.0,1.0
111,PT03M17.00S,2025-01-25T23:28:16.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,91.80354796320631,53.67647058823529,1610612751,12,16,2025-01-25T23:30:11Z,1080000,False,18.0,25.0,1,right,D. Sharpe Hook (2 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.06,Made,2.0,,,,,,,,,,,,,,,,,
112,PT03M06.00S,2025-01-25T23:28:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,11.777266754270697,39.705882352941174,1610612748,12,18,2025-01-25T23:30:37Z,1090000,False,51.0,58.0,1,left,N. Jović 7' floating Jump Shot (2 PTS) (T. Herro 3 AST),"[1631107, 1629639]",1610612748.0,MIA,floating,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,2.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
114,PT02M46.00S,2025-01-25T23:28:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,92.9862023653088,45.588235294117645,1610612751,12,18,2025-01-25T23:28:52Z,1110000,False,-22.0,13.0,1,right,MISS Z. Williams driving Layup,[1630533],1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
116,PT02M46.00S,2025-01-25T23:28:47.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,12,18,2025-01-25T23:28:52Z,1130000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,114.0,,,
118,PT02M46.00S,2025-01-25T23:28:55.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,12,18,2025-01-25T23:28:55Z,1150000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M46.00S,2025-01-25T23:29:25.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,12,18,2025-01-25T23:31:35Z,1160000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2025-01-25T23:29:25.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,12,18,2025-01-25T23:31:35Z,1170000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M46.00S,2025-01-25T23:29:25.2Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,12,18,2025-01-25T23:31:35Z,1180000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M46.00S,2025-01-25T23:29:25.2Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,12,18,2025-01-25T23:31:35Z,1190000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2025-01-25T23:32:11.2Z,1,REGULAR,2pt,Jump Shot,[],1629639,11.12023653088042,69.6078431372549,1610612748,12,18,2025-01-25T23:32:18Z,1200000,False,-98.0,52.0,1,left,MISS T. Herro 11' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,11.09,Missed,,,,,,,,,,,,,,,,,,
124,PT02M21.00S,2025-01-25T23:32:14.2Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,12,18,2025-01-25T23:32:18Z,1210000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,123.0,2.0,2.0,0.0
125,PT02M09.00S,2025-01-25T23:32:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630553,71.82982917214193,78.43137254901961,1610612751,12,18,2025-01-25T23:32:32Z,1220000,False,142.0,212.0,1,right,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
126,PT02M05.00S,2025-01-25T23:32:29.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,12,18,2025-01-25T23:32:32Z,1230000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0
127,PT01M59.00S,2025-01-25T23:32:35.1Z,1,REGULAR,2pt,Jump Shot,[],1642276,11.12023653088042,27.205882352941174,1610612748,12,18,2025-01-25T23:32:39Z,1240000,False,114.0,52.0,1,left,MISS K. Ware 12' turnaround Shot,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,12.53,Missed,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2025-01-25T23:32:39.1Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,12,18,2025-01-25T23:32:39Z,1250000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,127.0,2.0,1.0,1.0
129,PT01M51.00S,2025-01-25T23:32:43.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631213,68.54467805519053,62.745098039215684,1610612751,12,18,2025-01-26T00:15:04Z,1260000,False,64.0,243.0,1,right,MISS T. Martin 25' running pullup 3PT,[1631213],1610612751.0,BKN,running pullup,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
130,PT01M47.00S,2025-01-25T23:32:47.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,12,18,2025-01-25T23:32:51Z,1270000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,129.0,2.0,2.0,0.0
131,PT01M33.00S,2025-01-25T23:33:01.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,3.3672798948751645,95.34313725490196,1610612748,12,21,2025-01-25T23:33:05Z,1280000,False,-227.0,-21.0,1,left,T. Rozier 3PT  (3 PTS) (N. Jović 1 AST),"[1626179, 1631107]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.77,Made,3.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,,,
133,PT01M13.00S,2025-01-25T23:33:22.1Z,1,REGULAR,3pt,Jump Shot,[],1630549,76.03482260183968,86.76470588235294,1610612751,15,21,2025-01-25T23:33:27Z,1300000,False,184.0,173.0,1,right,D. Sharpe 25' 3PT  (5 PTS) (K. Johnson 1 AST),"[1630549, 1630553]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,25.23,Made,5.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,,,
135,PT00M55.50S,2025-01-25T23:33:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,10.33180026281209,53.67647058823529,1610612748,15,21,2025-01-25T23:33:44Z,1320000,False,-18.0,45.0,1,left,MISS T. Rozier driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,,
136,PT00M52.60S,2025-01-25T23:33:43.1Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612751,15,21,2025-01-25T23:33:44Z,1330000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:1),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0
137,PT00M51.10S,2025-01-25T23:33:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612751,15,21,2025-01-25T23:33:53Z,1340000,False,,,0,,N. Jović shooting personal FOUL (1 PF) (Evbuomwan 2 FT),"[1631107, 1641787]",1610612748.0,MIA,shooting,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Evbuomwan,1641787.0,,,,,,,,,
139,PT00M51.10S,2025-01-25T23:34:14.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641787,,,1610612751,16,21,2025-01-25T23:34:14Z,1360000,False,,,0,,T. Evbuomwan Free Throw 1 of 2 (1 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
140,PT00M51.10S,2025-01-25T23:34:15.8Z,1,REGULAR,substitution,out,[],1629639,,,1610612751,16,21,2025-01-25T23:34:19Z,1370000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M51.10S,2025-01-25T23:34:15.8Z,1,REGULAR,substitution,in,[],1641796,,,1610612751,16,21,2025-01-25T23:34:19Z,1380000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M51.10S,2025-01-25T23:34:34.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641787,,,1610612751,17,21,2025-01-25T23:34:34Z,1390000,False,,,0,,T. Evbuomwan Free Throw 2 of 2 (2 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
143,PT00M38.60S,2025-01-25T23:34:50.6Z,1,REGULAR,foul,personal,[],1631213,,,1610612748,17,21,2025-01-25T23:34:58Z,1400000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 1631107]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,200833.0,1.0,0.0,Jović,1631107.0,,,,,,,,,
145,PT00M32.40S,2025-01-25T23:35:20.5Z,1,REGULAR,3pt,Jump Shot,[],1631107,7.440867279894875,5.147058823529411,1610612748,17,24,2025-01-25T23:35:24Z,1420000,False,224.0,17.0,1,left,N. Jović 3PT  (5 PTS) (J. Jaquez Jr. 1 AST),"[1631107, 1631170]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,22.5,Made,5.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
147,PT00M16.80S,2025-01-25T23:35:38.6Z,1,REGULAR,turnover,bad pass,[],1641787,,,1610612751,17,24,2025-01-25T23:35:41Z,1440000,False,,,0,,T. Evbuomwan bad pass TURNOVER (2 TO),"[1641787, 1642276]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Ware,1642276.0,,,,,,
148,PT00M16.80S,2025-01-25T23:35:38.6Z,1,REGULAR,steal,,[],1642276,,,1610612748,17,24,2025-01-25T23:35:40Z,1450000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M03.20S,2025-01-25T23:35:52.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,31.750985545335087,44.6078431372549,1610612748,17,24,2025-01-25T23:35:58Z,1460000,False,27.0,246.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,24.75,Missed,,,,,,,,,,,,,,,,,,
150,PT00M02.20S,2025-01-25T23:35:53.3Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,17,24,2025-01-25T23:36:14Z,1470000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,149.0,3.0,3.0,0.0
151,PT00M00.00S,2025-01-25T23:35:58.1Z,1,REGULAR,period,end,[],0,,,1610612751,17,24,2025-01-25T23:35:58Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612751,17,24,2025-01-25T23:38:44Z,1490000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,17,24,2025-01-25T23:38:44Z,1500000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,out,['startperiod'],1630553,,,1610612751,17,24,2025-01-25T23:38:44Z,1510000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,in,['startperiod'],1630592,,,1610612751,17,24,2025-01-25T23:38:44Z,1520000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,17,24,2025-01-25T23:38:44Z,1530000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-25T23:36:01.3Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612751,17,24,2025-01-25T23:38:44Z,1540000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-25T23:38:52.1Z,2,REGULAR,period,start,[],0,,,1610612748,17,24,2025-01-25T23:38:52Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M54.00S,2025-01-25T23:38:59.0Z,2,REGULAR,foul,personal,[],1641787,,,1610612748,17,24,2025-01-25T23:39:41Z,1560000,False,,,0,,T. Evbuomwan personal FOUL (1 PF),"[1641787, 1641796]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,,,,,1628171.0,1.0,0.0,Larsson,1641796.0,,,,,,,,,
161,PT11M43.00S,2025-01-25T23:39:45.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631170,9.543363994743759,49.50980392156863,1610612748,17,26,2025-01-25T23:40:33Z,1580000,False,2.0,37.0,1,left,J. Jaquez Jr. driving floating bank Jump Shot (2 PTS) (N. Jović 2 AST),"[1631170, 1631107]",1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.73,Made,2.0,N. Jović,1631107.0,2.0,,,,,,,,,,,,,,
162,PT11M43.00S,2025-01-25T23:39:49.5Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612748,17,26,2025-01-25T23:40:06Z,1590000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
163,PT11M43.00S,2025-01-25T23:39:54.3Z,2,REGULAR,foul,personal,['1freethrow'],1630592,,,1610612748,17,26,2025-01-25T23:40:50Z,1600000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1630592, 1631170]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
165,PT11M43.00S,2025-01-25T23:40:12.7Z,2,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,17,27,2025-01-25T23:40:47Z,1620000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (3 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
166,PT11M19.00S,2025-01-25T23:40:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,90.09526938239159,42.40196078431372,1610612751,17,27,2025-01-25T23:41:23Z,1630000,False,-38.0,41.0,1,right,MISS T. Evbuomwan driving finger roll Layup,[1641787],1610612751.0,BKN,driving finger roll,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
167,PT11M17.00S,2025-01-25T23:40:40.4Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,17,27,2025-01-25T23:41:23Z,1640000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,166.0,1.0,1.0,0.0
168,PT11M00.00S,2025-01-25T23:40:55.8Z,2,REGULAR,turnover,bad pass,[],1642276,,,1610612748,17,27,2025-01-25T23:40:59Z,1650000,False,,,0,,K. Ware bad pass TURNOVER (1 TO),"[1642276, 1626156]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,
