actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
170,PT11M06.00S,2024-11-05T01:30:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.48948751642575,48.529411764705884,1610612763,24,32,2024-11-05T01:31:04Z,1700000,False,-7.0,37.0,1,right,J. Jackson Jr. driving Layup (4 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.76,Made,,,,,,,,,,4.0,,,,,
171,PT10M45.00S,2024-11-05T01:31:21.3Z,2,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612751,24,32,2024-11-05T01:31:34Z,1710000,False,,,0,,J. Wells shooting personal FOUL (2 PF) (Wilson 2 FT),"[1642377, 1630592]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,2.0,0.0,Wilson,1630592.0,,,,,,
173,PT10M45.00S,2024-11-05T01:31:48.0Z,2,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,25,32,2024-11-05T01:31:48Z,1730000,False,,,0,,J. Wilson Free Throw 1 of 2 (2 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
174,PT10M45.00S,2024-11-05T01:32:02.2Z,2,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,26,32,2024-11-05T01:32:02Z,1740000,False,,,0,,J. Wilson Free Throw 2 of 2 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
175,PT10M31.00S,2024-11-05T01:32:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628991,64.33968462549278,43.872549019607845,1610612763,26,32,2024-11-05T01:32:25Z,1750000,False,-31.0,283.0,1,right,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,28.44,Missed,,,,,,,,,,,,,,,
176,PT10M27.00S,2024-11-05T01:32:23.3Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,26,32,2024-11-05T01:32:25Z,1760000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,
177,PT10M18.00S,2024-11-05T01:32:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612751,26,32,2024-11-05T01:32:52Z,1770000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629634, 1629661]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,Johnson,1629661.0,,,,,,
179,PT10M18.00S,2024-11-05T01:33:07.2Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,26,32,2024-11-05T01:33:07Z,1790000,False,,,0,,MISS C. Johnson Free Throw 1 of 2,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
180,PT10M18.00S,2024-11-05T01:33:07.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,26,32,2024-11-05T01:33:07Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,
181,PT10M18.00S,2024-11-05T01:33:22.8Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,27,32,2024-11-05T01:33:22Z,1810000,False,,,0,,C. Johnson Free Throw 2 of 2 (6 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
182,PT10M06.00S,2024-11-05T01:33:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,86.15308804204993,50.73529411764706,1610612763,27,32,2024-11-05T01:41:28Z,1820000,False,4.0,78.0,1,right,MISS B. Clarke 7' driving Layup,[1629634],1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,7.78,Missed,,,,,,,,,,,,,,,
184,PT10M04.00S,2024-11-05T01:33:41.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,32,2024-11-05T01:41:28Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,182.0,,,,,,,,,,,,,,
186,PT10M04.00S,2024-11-05T01:33:54.1Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,27,32,2024-11-05T01:34:05Z,1860000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M04.00S,2024-11-05T01:33:54.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,27,32,2024-11-05T01:34:05Z,1870000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M04.00S,2024-11-05T01:33:54.1Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,27,32,2024-11-05T01:34:05Z,1880000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M04.00S,2024-11-05T01:33:54.1Z,2,REGULAR,substitution,in,[],1630643,,,1610612763,27,32,2024-11-05T01:34:05Z,1890000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M54.00S,2024-11-05T01:34:35.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630590,93.11760840998686,27.450980392156865,1610612763,27,32,2024-11-05T01:38:34Z,1900000,False,-113.0,12.0,1,right,MISS S. Pippen Jr. 11' Jump Shot,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,11.34,Missed,,,,,,,,,,,,,,,
191,PT09M51.00S,2024-11-05T01:34:38.6Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,27,32,2024-11-05T01:34:43Z,1910000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,
192,PT09M35.00S,2024-11-05T01:34:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630553,28.597240473061763,24.509803921568626,1610612751,30,32,2024-11-05T01:35:00Z,1920000,False,127.0,216.0,1,left,K. Johnson 25' 3PT  (3 PTS) (D. Schröder 1 AST),"[1630553, 203471]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.11,Made,,,,,,,,,,3.0,D. Schröder,203471.0,1.0,,
194,PT09M21.00S,2024-11-05T01:35:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630590,66.5735873850197,43.38235294117647,1610612763,30,35,2024-11-05T01:35:13Z,1940000,False,-33.0,262.0,1,right,S. Pippen Jr. 26' 3PT  (5 PTS) (S. Aldama 2 AST),"[1630590, 1630583]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,26.38,Made,,,,,,,,,,5.0,S. Aldama,1630583.0,2.0,,
196,PT09M10.00S,2024-11-05T01:35:18.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,33.327858081471746,22.058823529411764,1610612751,33,35,2024-11-05T01:35:24Z,1960000,False,140.0,261.0,1,left,C. Johnson 29' 3PT  (9 PTS) (D. Finney-Smith 1 AST),"[1629661, 1627827]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,29.59,Made,,,,,,,,,,9.0,D. Finney-Smith,1627827.0,1.0,,
198,PT08M58.00S,2024-11-05T01:35:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,72.35545335085413,19.11764705882353,1610612763,33,35,2024-11-05T01:35:35Z,1980000,False,-154.0,207.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,25.86,Missed,,,,,,,,,,,,,,,
199,PT08M55.00S,2024-11-05T01:35:33.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,33,35,2024-11-05T01:35:35Z,1990000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,
200,PT08M55.00S,2024-11-05T01:35:37.1Z,2,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612751,33,35,2024-11-05T01:35:43Z,2000000,False,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (1 TO),[1627827],1610612751.0,BKN,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,1628953.0,,,,,,,,,,
201,PT08M47.00S,2024-11-05T01:35:55.5Z,2,REGULAR,foul,personal,[],1630553,,,1610612763,33,35,2024-11-05T01:36:09Z,2010000,False,,,0,,K. Johnson personal FOUL (2 PF),"[1630553, 1628991]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,
203,PT08M42.00S,2024-11-05T01:36:28.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630583,94.03745072273325,47.549019607843135,1610612763,33,37,2024-11-05T01:36:33Z,2030000,False,-12.0,4.0,1,right,S. Aldama alley-oop DUNK (4 PTS) (S. Pippen Jr. 2 AST),"[1630583, 1630590]",1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,1.28,Made,,,,,,,,,,4.0,S. Pippen Jr.,1630590.0,2.0,,
205,PT08M25.00S,2024-11-05T01:36:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.521024967148489,53.18627450980392,1610612751,33,37,2024-11-05T01:36:51Z,2050000,False,-16.0,9.0,1,left,MISS D. Finney-Smith reverse Layup - blocked,"[1627827, 1630643]",1610612751.0,BKN,reverse,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,Huff,1630643.0
206,PT08M25.00S,2024-11-05T01:36:44.2Z,2,REGULAR,block,,[],1630643,,,1610612751,33,37,2024-11-05T01:36:46Z,2060000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M22.00S,2024-11-05T01:36:47.2Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,33,37,2024-11-05T01:36:51Z,2070000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,205.0,3.0,1.0,2.0,,,,,,,,,,,
208,PT08M22.00S,2024-11-05T01:36:48.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,5.075558475689881,96.07843137254902,1610612751,33,37,2024-11-05T01:36:53Z,2080000,False,-230.0,-5.0,1,left,MISS D. Schröder 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,,,23.04,Missed,,,,,,,,,,,,,,,
209,PT08M20.00S,2024-11-05T01:36:50.6Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,33,37,2024-11-05T01:36:53Z,2090000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,
210,PT08M14.00S,2024-11-05T01:36:56.5Z,2,REGULAR,3pt,Jump Shot,[],1630583,89.56964520367937,4.6568627450980395,1610612763,33,37,2024-11-05T01:37:02Z,2100000,False,-227.0,46.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,23.12,Missed,,,,,,,,,,,,,,,
211,PT08M10.00S,2024-11-05T01:37:00.5Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612751,33,37,2024-11-05T01:37:02Z,2110000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,
212,PT08M05.00S,2024-11-05T01:37:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630592,7.440867279894875,53.431372549019606,1610612751,35,37,2024-11-05T01:37:26Z,2120000,False,-17.0,17.0,1,left,J. Wilson running Layup (5 PTS) (K. Johnson 1 AST),"[1630592, 1630553]",1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,,,,,5.0,K. Johnson,1630553.0,1.0,,
214,PT08M03.00S,2024-11-05T01:37:12.1Z,2,REGULAR,foul,personal,[],1629661,,,1610612763,35,37,2024-11-05T01:37:19Z,2140000,False,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1630590]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627962.0,1.0,0.0,Pippen Jr.,1630590.0,,,,,,
216,PT08M03.00S,2024-11-05T01:37:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,37,2024-11-05T01:37:32Z,2160000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M03.00S,2024-11-05T01:38:52.4Z,2,REGULAR,substitution,out,[],203471,,,1610612763,35,37,2024-11-05T01:40:11Z,2180000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M03.00S,2024-11-05T01:38:52.4Z,2,REGULAR,substitution,out,[],1630553,,,1610612763,35,37,2024-11-05T01:40:11Z,2190000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M03.00S,2024-11-05T01:38:52.4Z,2,REGULAR,substitution,in,[],1630560,,,1610612763,35,37,2024-11-05T01:40:11Z,2200000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M03.00S,2024-11-05T01:38:52.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,35,37,2024-11-05T01:40:11Z,2210000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M51.00S,2024-11-05T01:40:46.3Z,2,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,35,37,2024-11-05T01:40:54Z,2220000,False,,,0,,S. Aldama lost ball out-of-bounds TURNOVER (2 TO),[1630583],1610612763.0,MEM,lost ball,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,1628953.0,,,,,,,,,,
223,PT07M27.00S,2024-11-05T01:41:18.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,30.831143232588698,28.676470588235293,1610612751,35,37,2024-11-05T01:41:23Z,2230000,False,107.0,237.0,1,left,MISS J. Wilson 26' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,26.01,Missed,,,,,,,,,,,,,,,
224,PT07M23.00S,2024-11-05T01:41:22.3Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,35,37,2024-11-05T01:41:23Z,2240000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,
225,PT07M14.00S,2024-11-05T01:41:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630643,67.58993101182654,31.15425857843137,1610612763,35,37,2024-11-05T01:41:36Z,2250000,False,-94.0,252.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,26.92,Missed,,,,,,,,,,,,,,,
226,PT07M11.00S,2024-11-05T01:41:33.4Z,2,REGULAR,rebound,offensive,[],1630643,,,1610612763,35,37,2024-11-05T01:41:36Z,2260000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,
227,PT07M09.00S,2024-11-05T01:41:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,82.86793692509855,4.166666666666666,1610612763,35,37,2024-11-05T01:41:43Z,2270000,False,-229.0,109.0,1,right,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,25.36,Missed,,,,,,,,,,,,,,,
228,PT07M08.00S,2024-11-05T01:41:37.5Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,35,37,2024-11-05T01:42:35Z,2280000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,
229,PT07M08.00S,2024-11-05T01:41:42.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628991,94.40999984741211,50.0,1610612763,35,39,2024-11-05T01:42:42Z,2290000,False,0.0,0.0,1,right,J. Jackson Jr. tip DUNK (6 PTS),[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,6.0,,,,,
230,PT06M46.00S,2024-11-05T01:41:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.732588699080158,45.09803921568628,1610612751,37,39,2024-11-05T01:42:07Z,2300000,False,25.0,1.0,1,left,C. Johnson driving Layup (11 PTS) (C. Thomas 1 AST),"[1629661, 1630560]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,,,,,,11.0,C. Thomas,1630560.0,1.0,,
232,PT06M44.00S,2024-11-05T01:42:07.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,37,39,2024-11-05T01:42:13Z,2320000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
233,PT06M26.00S,2024-11-05T01:42:37.5Z,2,REGULAR,turnover,3-second-violation,[],1642377,,,1610612763,37,39,2024-11-05T01:42:55Z,2330000,False,,,0,,J. Wells 3-second-violation TURNOVER (1 TO),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1628953.0,,,,,,,,,,
234,PT06M26.00S,2024-11-05T01:42:44.4Z,2,REGULAR,substitution,out,[],1630590,,,1610612751,37,39,2024-11-05T01:42:51Z,2340000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M26.00S,2024-11-05T01:42:44.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612751,37,39,2024-11-05T01:42:51Z,2350000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M26.00S,2024-11-05T01:42:44.4Z,2,REGULAR,substitution,in,[],1631222,,,1610612751,37,39,2024-11-05T01:42:51Z,2360000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M26.00S,2024-11-05T01:42:44.4Z,2,REGULAR,substitution,in,[],1629630,,,1610612751,37,39,2024-11-05T01:42:51Z,2370000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M10.00S,2024-11-05T01:43:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,8.229303547963205,44.85294117647059,1610612751,39,39,2024-11-05T01:43:14Z,2380000,False,26.0,25.0,1,left,C. Johnson driving Layup (13 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,3.58,Made,,,,,,,,,,13.0,,,,,
239,PT05M56.00S,2024-11-05T01:43:22.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,93.24901445466492,46.568627450980394,1610612763,39,41,2024-11-05T01:43:28Z,2390000,False,-17.0,11.0,1,right,J. Huff DUNK (2 PTS) (J. LaRavia 1 AST),"[1630643, 1631222]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,2.04,Made,,,,,,,,,,2.0,J. LaRavia,1631222.0,1.0,,
241,PT05M35.00S,2024-11-05T01:43:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,6.258212877792378,50.245098039215684,1610612751,41,41,2024-11-05T01:43:49Z,2410000,False,-1.0,6.0,1,left,J. Wilson driving Layup (7 PTS) (C. Johnson 1 AST),"[1630592, 1629661]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,0.64,Made,,,,,,,,,,7.0,C. Johnson,1629661.0,1.0,,
243,PT05M17.00S,2024-11-05T01:44:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,84.31340341655716,40.68627450980392,1610612763,41,41,2024-11-05T01:44:09Z,2430000,False,-47.0,95.0,1,right,MISS S. Aldama 10' turnaround fadeaway Shot,[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,10.58,Missed,,,,,,,,,,,,,,,
244,PT05M12.00S,2024-11-05T01:44:07.8Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,41,41,2024-11-05T01:44:09Z,2440000,False,,,0,,J. Wilson REBOUND (Off:0 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,,,
245,PT05M06.00S,2024-11-05T01:44:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,32.933639947437584,48.529411764705884,1610612751,41,41,2024-11-05T01:44:19Z,2450000,False,7.0,257.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.72,Missed,,,,,,,,,,,,,,,
246,PT05M02.00S,2024-11-05T01:44:17.0Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,41,41,2024-11-05T01:44:17Z,2460000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,245.0,4.0,3.0,1.0,,,,,,,,,,,
247,PT04M54.00S,2024-11-05T01:44:25.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,31.488173455978973,64.95098039215686,1610612751,41,41,2024-11-05T01:44:50Z,2470000,False,-75.0,243.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.47,Missed,,,,,,,,,,,,,,,
248,PT04M50.00S,2024-11-05T01:44:29.0Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,41,41,2024-11-05T01:44:50Z,2480000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,247.0,4.0,1.0,3.0,,,,,,,,,,,
249,PT04M50.00S,2024-11-05T01:44:34.1Z,2,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612751,41,41,2024-11-05T01:44:59Z,2490000,False,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612751.0,BKN,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,1627962.0,,,,,,,,,,
250,PT04M50.00S,2024-11-05T01:44:36.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612763,41,41,2024-11-05T01:44:41Z,2500000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M50.00S,2024-11-05T01:44:36.5Z,2,REGULAR,substitution,out,[],1627827,,,1610612763,41,41,2024-11-05T01:44:41Z,2510000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M50.00S,2024-11-05T01:44:36.5Z,2,REGULAR,substitution,in,[],203471,,,1610612763,41,41,2024-11-05T01:44:41Z,2520000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M50.00S,2024-11-05T01:44:36.5Z,2,REGULAR,substitution,in,[],1629651,,,1610612763,41,41,2024-11-05T01:44:41Z,2530000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
