actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,out,[],1630631,,,1610612740,19,11,2025-04-08T23:56:44Z,830000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1630623,,,1610612740,19,11,2025-04-08T23:56:44Z,840000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1641787,,,1610612740,19,11,2025-04-08T23:56:44Z,850000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1641721,,,1610612740,19,11,2025-04-08T23:56:44Z,860000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1641727,,,1610612740,19,11,2025-04-08T23:56:44Z,870000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1631166,,,1610612740,19,11,2025-04-08T23:56:44Z,880000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1631232,,,1610612740,19,11,2025-04-08T23:56:44Z,890000,False,,,0,,SUB in: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,19,11,2025-04-08T23:56:44Z,900000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2025-04-08T23:54:56.3Z,1,REGULAR,substitution,in,[],203901,,,1610612740,19,11,2025-04-08T23:56:44Z,910000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2025-04-08T23:53:56.4Z,1,REGULAR,freethrow,2 of 2,[],203482,,,1610612740,19,11,2025-04-08T23:57:12Z,920000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT04M33.00S,2025-04-08T23:53:59.4Z,1,REGULAR,rebound,defensive,[],1631166,,,1610612751,19,11,2025-04-08T23:57:12Z,930000,False,,,0,,D. Timme REBOUND (Off:0 Def:1),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,
96,PT04M20.00S,2025-04-08T23:57:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630623,27.020367936925098,76.9607843137255,1610612751,19,11,2025-04-08T23:57:31Z,940000,False,-135.0,201.0,1,left,MISS T. Etienne 24' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2025-04-08T23:57:28.1Z,1,REGULAR,rebound,defensive,[],203901,,,1610612740,19,11,2025-04-08T23:57:31Z,950000,False,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Left Center,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,
98,PT04M02.00S,2025-04-08T23:57:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,91.27792378449409,50.98039215686274,1610612740,19,11,2025-04-08T23:57:48Z,960000,False,5.0,29.0,1,right,MISS K. Olynyk reverse Layup,[203482],1610612740.0,NOP,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2025-04-08T23:57:46.5Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612751,19,11,2025-04-08T23:57:48Z,970000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:1),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,
100,PT03M55.00S,2025-04-08T23:57:49.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641727,3.630091984231275,96.56862745098039,1610612751,19,11,2025-04-09T00:00:21Z,980000,False,-233.0,-18.0,1,left,MISS D. Whitehead running 3PT,[1641727],1610612751.0,BKN,running,,,Whitehead,D. Whitehead,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
101,PT03M51.00S,2025-04-08T23:57:53.8Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,19,11,2025-04-08T23:57:56Z,990000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT03M50.00S,2025-04-08T23:57:55.1Z,1,REGULAR,turnover,bad pass,[],1631255,,,1610612740,19,11,2025-04-08T23:57:58Z,1000000,False,,,0,,K. Matković bad pass TURNOVER (1 TO),"[1631255, 1641727]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Whitehead,1641727.0,,,,,,,,,,
103,PT03M50.00S,2025-04-08T23:57:55.1Z,1,REGULAR,steal,,[],1641727,,,1610612751,19,11,2025-04-08T23:57:56Z,1010000,False,,,0,,D. Whitehead STEAL (1 STL),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
104,PT03M49.00S,2025-04-08T23:57:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641727,7.966491458607096,50.0,1610612751,19,11,2025-04-08T23:58:00Z,1020000,False,0.0,22.0,1,left,MISS D. Whitehead driving Layup - blocked,"[1641727, 203901]",1610612751.0,BKN,driving,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,Payton,203901.0
105,PT03M49.00S,2025-04-08T23:57:57.6Z,1,REGULAR,block,,[],203901,,,1610612751,19,11,2025-04-08T23:57:59Z,1030000,False,,,0,,E. Payton BLOCK (1 BLK),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M49.00S,2025-04-08T23:57:57.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,19,11,2025-04-08T23:58:00Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,104.0,,,,,,,,,,,,,,,,
108,PT03M49.00S,2025-04-08T23:58:02.3Z,1,REGULAR,substitution,out,[],203482,,,1610612751,19,11,2025-04-08T23:58:06Z,1060000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M49.00S,2025-04-08T23:58:02.3Z,1,REGULAR,substitution,in,[],1630526,,,1610612751,19,11,2025-04-08T23:58:06Z,1070000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M45.00S,2025-04-08T23:58:21.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630623,16.770696452036795,3.431372549019608,1610612751,19,11,2025-04-08T23:58:26Z,1080000,False,233.0,105.0,1,left,MISS T. Etienne 25' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2025-04-08T23:58:25.4Z,1,REGULAR,rebound,defensive,[],1631232,,,1610612740,19,11,2025-04-08T23:58:26Z,1090000,False,,,0,,K. Brooks Jr. REBOUND (Off:0 Def:1),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Right Center,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,
112,PT03M22.00S,2025-04-08T23:58:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631255,89.96386333771353,57.107843137254896,1610612740,19,13,2025-04-09T00:04:10Z,1100000,False,36.0,42.0,1,right,K. Matković Jump Shot (2 PTS) (E. Payton 1 AST),"[1631255, 203901]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,2.0,,,,,,,,,,,,,E. Payton,203901.0,1.0,,
114,PT03M12.00S,2025-04-08T23:58:53.5Z,1,REGULAR,3pt,Jump Shot,[],1631166,31.750985545335087,44.36274509803921,1610612751,22,13,2025-04-08T23:59:01Z,1120000,False,28.0,246.0,1,left,D. Timme 24' 3PT  (3 PTS) (T. Etienne 1 AST),"[1631166, 1630623]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Center,24.76,Made,3.0,,,,,,,,,,,,,T. Etienne,1630623.0,1.0,,
116,PT02M55.00S,2025-04-08T23:59:13.3Z,1,REGULAR,foul,personal,[],1631166,,,1610612740,22,13,2025-04-08T23:59:37Z,1140000,False,,,0,,D. Timme personal FOUL (1 PF),"[1631166, 1641810]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628171.0,1.0,0.0,Reeves,1641810.0,,,,,
118,PT02M47.00S,2025-04-08T23:59:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630526,95.22010512483574,3.9215686274509802,1610612740,22,16,2025-04-08T23:59:51Z,1160000,False,-230.0,-8.0,1,right,J. Robinson-Earl 3PT  (3 PTS) (A. Reeves 1 AST),"[1630526, 1641810]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.05,Made,3.0,,,,,,,,,,,,,A. Reeves,1641810.0,1.0,,
121,PT02M34.00S,2025-04-09T00:00:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612751,22,16,2025-04-09T00:00:28Z,1190000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Evbuomwan 2 FT),"[1631255, 1641787]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Evbuomwan,1641787.0,,,,,
123,PT02M34.00S,2025-04-09T00:00:29.1Z,1,REGULAR,freethrow,1 of 2,[],1641787,,,1610612751,23,16,2025-04-09T00:00:29Z,1210000,False,,,0,,T. Evbuomwan Free Throw 1 of 2 (1 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
124,PT02M34.00S,2025-04-09T00:00:45.4Z,1,REGULAR,freethrow,2 of 2,[],1641787,,,1610612751,24,16,2025-04-09T00:00:45Z,1220000,False,,,0,,T. Evbuomwan Free Throw 2 of 2 (2 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
125,PT02M24.00S,2025-04-09T00:00:56.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.77463863337714,51.225490196078425,1610612740,24,18,2025-04-09T00:01:00Z,1230000,False,6.0,6.0,1,right,K. Matković DUNK (4 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,,,,,,,,,,,,,
127,PT02M14.00S,2025-04-09T00:01:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,6.258212877792378,51.9607843137255,1610612751,24,18,2025-04-09T00:01:10Z,1250000,False,-10.0,6.0,1,left,MISS T. Evbuomwan driving Layup,[1641787],1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
128,PT02M12.00S,2025-04-09T00:01:07.7Z,1,REGULAR,rebound,defensive,[],1631232,,,1610612740,24,18,2025-04-09T00:01:10Z,1260000,False,,,0,,K. Brooks Jr. REBOUND (Off:0 Def:2),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,
129,PT01M54.00S,2025-04-09T00:01:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,94.30026281208936,51.470588235294116,1610612740,24,18,2025-04-09T00:01:29Z,1270000,False,7.0,1.0,1,right,MISS A. Reeves driving Layup,[1641810],1610612740.0,NOP,driving,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
130,PT01M52.00S,2025-04-09T00:01:28.2Z,1,REGULAR,rebound,defensive,[],1631166,,,1610612751,24,18,2025-04-09T00:01:29Z,1280000,False,,,0,,D. Timme REBOUND (Off:0 Def:2),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,
131,PT01M47.00S,2025-04-09T00:01:32.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641727,32.276609724047304,24.509803921568626,1610612751,24,18,2025-04-09T00:01:38Z,1290000,False,127.0,251.0,1,left,MISS D. Whitehead 28' running 3PT,[1641727],1610612751.0,BKN,running,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Right Center,28.14,Missed,,,,,,,,,,,,,,,,,,
132,PT01M44.00S,2025-04-09T00:01:35.8Z,1,REGULAR,rebound,defensive,[],203901,,,1610612740,24,18,2025-04-09T00:01:38Z,1300000,False,,,0,,E. Payton REBOUND (Off:0 Def:2),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Right Center,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,
133,PT01M41.00S,2025-04-09T00:01:39.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641810,96.13994743758212,96.81372549019608,1610612740,24,21,2025-04-09T00:01:45Z,1310000,False,234.0,-16.0,1,right,A. Reeves 3PT running (3 PTS) (E. Payton 2 AST),"[1641810, 203901]",1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,Right Corner 3,24+ Right,23.47,Made,3.0,,,,,,,,,,,,,E. Payton,203901.0,2.0,,
135,PT01M39.00S,2025-04-09T00:01:44.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,24,21,2025-04-09T00:01:47Z,1330000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M39.00S,2025-04-09T00:01:59.4Z,1,REGULAR,substitution,out,[],1641810,,,1610612751,24,21,2025-04-09T00:03:20Z,1340000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M39.00S,2025-04-09T00:01:59.4Z,1,REGULAR,substitution,in,[],1631311,,,1610612751,24,21,2025-04-09T00:03:20Z,1350000,False,,,0,,SUB in: L. Quinones,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M18.00S,2025-04-09T00:03:50.0Z,1,REGULAR,turnover,bad pass,[],1641787,,,1610612751,24,21,2025-04-09T00:03:56Z,1360000,False,,,0,,T. Evbuomwan bad pass TURNOVER (1 TO),"[1641787, 1630526]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Robinson-Earl,1630526.0,,,,,,,,,,
139,PT01M18.00S,2025-04-09T00:03:50.0Z,1,REGULAR,steal,,[],1630526,,,1610612740,24,21,2025-04-09T00:03:52Z,1370000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2025-04-09T00:03:55.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630526,94.43166885676742,52.69607843137255,1610612740,24,21,2025-04-09T00:03:59Z,1380000,False,13.0,0.0,1,right,MISS J. Robinson-Earl running Layup - blocked,"[1630526, 1641787]",1610612740.0,NOP,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,Evbuomwan,1641787.0
141,PT01M13.00S,2025-04-09T00:03:55.0Z,1,REGULAR,block,,[],1641787,,,1610612740,24,21,2025-04-09T00:03:57Z,1390000,False,,,0,,T. Evbuomwan BLOCK (1 BLK),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M12.00S,2025-04-09T00:03:56.0Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,24,21,2025-04-09T00:14:26Z,1400000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,140.0,1.0,0.0,1.0,,,,,,,,,,,,,
218,PT01M11.00S,2025-04-09T00:03:58.5Z,1,REGULAR,turnover,lost ball,[],1630526,,,1610612740,24,21,2025-04-09T00:14:58Z,1405000,False,,,0,,J. Robinson-Earl lost ball TURNOVER (1 TO),"[1630526, 1641787]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Evbuomwan,1641787.0,,,,,,,,,,
219,PT01M11.00S,2025-04-09T00:03:58.5Z,1,REGULAR,steal,,[],1641787,,,1610612751,24,21,2025-04-09T00:14:58Z,1407500,False,,,0,,T. Evbuomwan STEAL (1 STL),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
143,PT01M05.00S,2025-04-09T00:04:02.1Z,1,REGULAR,turnover,bad pass,[],1641787,,,1610612751,24,21,2025-04-09T00:04:05Z,1410000,False,,,0,,T. Evbuomwan bad pass TURNOVER (2 TO),"[1641787, 203901]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Payton,203901.0,,,,,,,,,,
144,PT01M05.00S,2025-04-09T00:04:02.1Z,1,REGULAR,steal,,[],203901,,,1610612740,24,21,2025-04-09T00:04:04Z,1420000,False,,,0,,E. Payton STEAL (1 STL),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M03.00S,2025-04-09T00:04:07.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630623,,,1610612740,24,21,2025-04-09T00:04:17Z,1430000,False,,,0,,T. Etienne shooting personal FOUL (1 PF) (Matković 2 FT),"[1630623, 1631255]",1610612751.0,BKN,shooting,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Matković,1631255.0,,,,,
147,PT01M03.00S,2025-04-09T00:04:34.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631255,,,1610612740,24,21,2025-04-09T00:04:34Z,1450000,False,,,0,,MISS K. Matković Free Throw 1 of 2,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M03.00S,2025-04-09T00:04:34.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,24,21,2025-04-09T00:04:34Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,
149,PT01M03.00S,2025-04-09T00:04:52.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631255,,,1610612740,24,22,2025-04-09T00:04:52Z,1470000,False,,,0,,K. Matković Free Throw 2 of 2 (5 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
150,PT00M48.60S,2025-04-09T00:05:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631166,9.937582128777924,45.83333333333333,1610612751,26,22,2025-04-09T00:16:27Z,1480000,False,21.0,41.0,1,left,D. Timme floating Jump Shot (5 PTS),[1631166],1610612751.0,BKN,floating,,,Timme,D. Timme,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,5.0,,,,,,,,,,,,,,,,,
151,PT00M30.30S,2025-04-09T00:05:31.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631255,93.51182654402102,42.64705882352941,1610612740,26,24,2025-04-09T00:21:36Z,1490000,False,-37.0,8.0,1,right,K. Matković turnaround Hook (7 PTS),[1631255],1610612740.0,NOP,turnaround,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,3.78,Made,7.0,,,,,,,,,,,,,,,,,
153,PT00M22.10S,2025-04-09T00:05:41.3Z,1,REGULAR,turnover,lost ball,[],1641721,,,1610612751,26,24,2025-04-09T00:05:45Z,1510000,False,,,0,,M. Lewis lost ball TURNOVER (1 TO),"[1641721, 203901]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Payton,203901.0,,,,,,,,,,
154,PT00M22.10S,2025-04-09T00:05:41.3Z,1,REGULAR,steal,,[],203901,,,1610612740,26,24,2025-04-09T00:20:46Z,1520000,False,,,0,,E. Payton STEAL (2 STL),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2025-04-09T00:06:03.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631255,94.95729303547962,2.941176470588235,1610612740,26,24,2025-04-09T00:06:08Z,1530000,False,-235.0,-5.0,1,right,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2025-04-09T00:06:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,24,2025-04-09T00:06:08Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Left Corner 3,24+ Left,,,,155.0,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-04-09T00:06:07.8Z,1,REGULAR,period,end,[],0,,,1610612740,26,24,2025-04-09T00:06:07Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,out,['startperiod'],1641727,,,1610612740,26,24,2025-04-09T00:08:42Z,1560000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,out,['startperiod'],1631166,,,1610612740,26,24,2025-04-09T00:08:42Z,1570000,False,,,0,,SUB out: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,out,['startperiod'],1641721,,,1610612740,26,24,2025-04-09T00:08:42Z,1580000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,in,['startperiod'],1630592,,,1610612740,26,24,2025-04-09T00:08:42Z,1590000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612740,26,24,2025-04-09T00:08:42Z,1600000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-04-09T00:07:42.7Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612740,26,24,2025-04-09T00:08:42Z,1610000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-09T00:08:51.5Z,2,REGULAR,period,start,[],0,,,1610612740,26,24,2025-04-09T00:08:51Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M40.00S,2025-04-09T00:09:10.7Z,2,REGULAR,3pt,Jump Shot,[],1631311,67.49342969776609,60.5392156862745,1610612740,26,24,2025-04-09T00:09:16Z,1630000,False,53.0,253.0,1,right,MISS L. Quinones 25' 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
166,PT11M36.00S,2025-04-09T00:09:14.7Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,26,24,2025-04-09T00:09:16Z,1640000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,
